start_time,date,nvm,close,change
2021-02-02,2021-02-02,0.45046219,35504.06,0.0583665637336572
2021-02-03,2021-02-03,0.49574504,37652.51,0.0605127976913064
2021-02-04,2021-02-04,0.4553634,36976.93,-0.0179424957326882
2021-02-05,2021-02-05,0.45182664,38362.65,0.0374752582218156
2021-02-06,2021-02-06,0.54355263,39249.54,0.0231185801815045
2021-02-07,2021-02-07,0.54586814,38849.25,-0.0101985908624662
2021-02-08,2021-02-08,0.5592006,46451.32,0.195681255107885
2021-02-09,2021-02-09,0.62192601,46492.54,0.0008873805954277
2021-02-10,2021-02-10,0.59452184,44850.0,-0.0353291087129247
2021-02-11,2021-02-11,0.79007928,48060.21,0.0715765886287624
2021-02-12,2021-02-12,0.66800266,47361.03,-0.0145480013508055
2021-02-13,2021-02-13,0.59050657,47221.62,-0.0029435592933683
2021-02-14,2021-02-14,0.72919191,48655.21,0.0303587636341149
2021-02-15,2021-02-15,0.68411313,47981.58,-0.0138449715868043
2021-02-16,2021-02-16,0.93066592,49197.94,0.0253505616113516
2021-02-17,2021-02-17,0.74941303,52194.62,0.0609106804065373
2021-02-18,2021-02-18,0.74094575,51619.7,-0.0110149283585166
2021-02-19,2021-02-19,0.67061573,56004.1,0.0849365649161075
2021-02-20,2021-02-20,0.73561709,55917.41,-0.0015479223842539
2021-02-21,2021-02-21,0.98624373,57487.43,0.0280774806987662
2021-02-22,2021-02-22,0.84160351,54121.1,-0.0585576707812472
2021-02-23,2021-02-23,0.81310376,48930.0,-0.0959163801179207
2021-02-24,2021-02-24,0.60574373,49702.03,0.0157782546494993
2021-02-25,2021-02-25,0.59457994,47089.37,-0.0525664645890719
2021-02-26,2021-02-26,0.68679946,46313.13,-0.0164843997700543
2021-02-27,2021-02-27,0.59701904,46102.63,-0.0045451473480631
2021-02-28,2021-02-28,0.79594379,45163.36,-0.0203734580868812
2021-03-01,2021-03-01,0.78481569,49592.7,0.0980737482773645
2021-03-02,2021-03-02,0.70710491,48450.57,-0.023030204042127
2021-03-03,2021-03-03,0.67221628,50373.75,0.0396936506629332
2021-03-04,2021-03-04,0.82939245,48385.77,-0.0394646020993076
2021-03-05,2021-03-05,0.67071073,48770.57,0.0079527513977766
2021-03-06,2021-03-06,0.71612451,48908.21,0.0028221937943313
2021-03-07,2021-03-07,0.86846965,50995.27,0.0426729990731618
2021-03-08,2021-03-08,0.71369475,52429.43,0.0281233926205313
2021-03-09,2021-03-09,0.86694071,54917.78,0.0474609393998752
2021-03-10,2021-03-10,0.7506143,55947.98,0.018758952018818
2021-03-11,2021-03-11,0.9207367,57844.52,0.0338982747902603
2021-03-12,2021-03-12,0.76090907,57291.03,-0.0095685814317414
2021-03-13,2021-03-13,0.92497327,61267.41,0.0694066767520151
2021-03-14,2021-03-14,0.81413692,59037.12,-0.0364025507198688
2021-03-15,2021-03-15,0.76375904,55646.61,-0.0574301388685627
2021-03-16,2021-03-16,0.78683331,56954.19,0.0234979273670039
2021-03-17,2021-03-17,0.8727956,58959.0,0.0352003952650366
2021-03-18,2021-03-18,0.73438988,57700.01,-0.0213536525382044
2021-03-19,2021-03-19,0.80178511,58089.11,0.0067434996978337
2021-03-20,2021-03-20,0.84191297,58145.61,0.0009726435815593
2021-03-21,2021-03-21,0.88276004,57415.18,-0.0125620833627853
2021-03-22,2021-03-22,0.76869541,54129.56,-0.0572256326636962
2021-03-23,2021-03-23,0.66251917,54400.0,0.0049961610624582
2021-03-24,2021-03-24,0.72810298,52311.54,-0.0383908088235294
2021-03-25,2021-03-25,0.6574639,51325.21,-0.0188549218776583
2021-03-26,2021-03-26,0.85759586,55030.0,0.0721826564372556
2021-03-27,2021-03-27,0.78833277,55828.0,0.014501181173905
2021-03-28,2021-03-28,0.90910062,55805.08,-0.0004105466790856
2021-03-29,2021-03-29,0.86305016,57677.64,0.0335553680776015
2021-03-30,2021-03-30,0.8290713,58794.16,0.019357934894701
2021-03-31,2021-03-31,0.70777996,58807.24,0.0002224710753584
2021-04-01,2021-04-01,0.84713178,58794.01,-0.000224972299329
2021-04-02,2021-04-02,0.90017273,59031.36,0.0040369758756035
2021-04-03,2021-04-03,1.01441621,57134.65,-0.0321305489150173
2021-04-04,2021-04-04,1.01041225,58234.61,0.0192520650778467
2021-04-05,2021-04-05,0.7383293,59243.39,0.0173226883463286
2021-04-06,2021-04-06,0.76244067,58059.99,-0.0199752242402063
2021-04-07,2021-04-07,0.67661187,56018.18,-0.0351672468424468
2021-04-08,2021-04-08,0.90458713,58122.26,0.0375606633417937
2021-04-09,2021-04-09,0.72563215,58176.03,0.000925118878722
2021-04-10,2021-04-10,0.82987243,59832.43,0.028472207539772
2021-04-11,2021-04-11,1.0173997,60090.2,0.004308198747736
2021-04-12,2021-04-12,0.88533698,59911.18,-0.0029791879541088
2021-04-13,2021-04-13,0.86173246,63649.71,0.0624012079214597
2021-04-14,2021-04-14,0.88609818,63019.1,-0.0099075078268228
2021-04-15,2021-04-15,0.63602175,63232.55,0.0033870683649879
2021-04-16,2021-04-16,1.30988685,61424.67,-0.0285909709477161
2021-04-17,2021-04-17,1.59095758,60090.14,-0.0217262868485903
2021-04-18,2021-04-18,0.95992482,56140.05,-0.0657360758354032
2021-04-19,2021-04-19,1.32339586,55634.39,-0.0090071170225178
2021-04-20,2021-04-20,0.83625359,56410.56,0.0139512628789495
2021-04-21,2021-04-21,1.17934167,53800.0,-0.0462778600318805
2021-04-22,2021-04-22,0.76986667,51714.61,-0.0387618959107806
2021-04-23,2021-04-23,0.76618853,51122.62,-0.011447248659518
2021-04-24,2021-04-24,0.74099866,50092.4,-0.0201519405695561
2021-04-25,2021-04-25,0.86897981,49063.94,-0.020531258234782
2021-04-26,2021-04-26,1.13208424,53984.33,0.1002852604173247
2021-04-27,2021-04-27,0.8623264,55006.25,0.0189299376319016
2021-04-28,2021-04-28,0.82514811,54861.77,-0.0026266106124304
2021-04-29,2021-04-29,1.01559985,53558.8,-0.0237500539993513
2021-04-30,2021-04-30,0.86592859,57684.16,0.0770248773310828
2021-05-01,2021-05-01,0.98414709,57836.34,0.0026381592451028
2021-05-02,2021-05-02,0.68420878,56630.33,-0.0208521147776639
2021-05-03,2021-05-03,0.66689759,57214.83,0.010321324279763
2021-05-04,2021-05-04,0.59952795,53263.32,-0.0690644366154719
2021-05-05,2021-05-05,0.7338196,57497.77,0.0795003015208213
2021-05-06,2021-05-06,0.68981859,56435.35,-0.0184775861742115
2021-05-07,2021-05-07,0.75975804,57350.88,0.0162226335089619
2021-05-08,2021-05-08,0.80243394,58924.98,0.0274468325507821
2021-05-09,2021-05-09,0.71334953,58292.53,-0.0107331389845189
2021-05-10,2021-05-10,0.60677148,55869.67,-0.0415638161527729
2021-05-11,2021-05-11,0.68525162,56710.43,0.0150485943446596
2021-05-12,2021-05-12,0.58177945,49595.76,-0.1254561109834645
2021-05-13,2021-05-13,0.65789337,49707.9,0.0022610803826779
2021-05-14,2021-05-14,0.81663309,49873.27,0.0033268353722446
2021-05-15,2021-05-15,0.94863456,46793.41,-0.0617537209811988
2021-05-16,2021-05-16,0.91540827,46429.28,-0.0077816513051731
2021-05-17,2021-05-17,0.88776152,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,1.09645799,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,0.65407451,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,0.85362272,40500.3,0.1038770600782685
2021-05-21,2021-05-21,0.77774332,37211.02,-0.0812161885220604
2021-05-22,2021-05-22,0.83364386,37432.58,0.0059541501415443
2021-05-23,2021-05-23,0.69993201,34651.6,-0.0742930356390075
2021-05-24,2021-05-24,0.76895588,38779.66,0.1191304297637052
2021-05-25,2021-05-25,0.75883788,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,0.83082507,39224.2,0.023413357323484
2021-05-27,2021-05-27,0.96881963,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,0.71185332,35670.99,-0.074139222547705
2021-05-29,2021-05-29,0.85506304,34611.94,-0.0296893918559589
2021-05-30,2021-05-30,0.67763965,35651.81,0.030043678568725
2021-05-31,2021-05-31,0.73073167,37243.38,0.0446420532365678
2021-06-01,2021-06-01,0.8162242,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,0.5999506,37569.99,0.023889303283614
2021-06-03,2021-06-03,0.71090868,39247.4,0.0446476030470064
2021-06-04,2021-06-04,0.82124908,36828.03,-0.0616440834297304
2021-06-05,2021-06-05,1.1144349,35498.62,-0.0360977766119989
2021-06-06,2021-06-06,1.30817932,35801.71,0.0085380783816384
2021-06-07,2021-06-07,0.76376624,33550.96,-0.06286710886156
2021-06-08,2021-06-08,0.62308738,33372.58,-0.005316688404743
2021-06-09,2021-06-09,1.05306032,37368.45,0.1197351238651609
2021-06-10,2021-06-10,0.77288015,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,0.88832045,37300.42,0.017201141215926
2021-06-12,2021-06-12,0.65387661,35537.05,-0.0472748028038289
2021-06-13,2021-06-13,1.14687087,38993.65,0.0972674996939813
2021-06-14,2021-06-14,0.84028935,40489.1,0.0383511161432694
2021-06-15,2021-06-15,0.77907592,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,0.79378471,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,0.95554402,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,1.00603173,35811.41,-0.0590976889290818
2021-06-19,2021-06-19,1.38076082,35483.0,-0.0091705408974402
2021-06-20,2021-06-20,1.56949944,35588.64,0.002977200349463
2021-06-21,2021-06-21,0.87400677,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,1.01641329,32496.0,0.0281592102765297
2021-06-23,2021-06-23,0.86592394,33649.0,0.0354812900049237
2021-06-24,2021-06-24,0.88005025,34644.64,0.0295889922434544
2021-06-25,2021-06-25,0.79245871,31568.07,-0.0888036360025678
2021-06-26,2021-06-26,1.18367003,32255.56,0.0217780181050029
2021-06-27,2021-06-27,2.54860956,34687.71,0.0754025042504298
2021-06-28,2021-06-28,1.04211986,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,1.05013669,35911.26,0.0412918176646306
2021-06-30,2021-06-30,1.09362239,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,0.90923998,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,0.96610168,33760.94,0.0080913802226101
2021-07-03,2021-07-03,0.62198067,34652.94,0.0264210652902436
2021-07-04,2021-07-04,0.91454995,35280.16,0.0181000515396385
2021-07-05,2021-07-05,0.74569645,33672.72,-0.0455621516455708
2021-07-06,2021-07-06,0.91336234,34206.01,0.0158374494249351
2021-07-07,2021-07-07,0.96114819,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,0.96134413,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,0.89505933,33805.01,0.0290079398417877
2021-07-10,2021-07-10,1.28571539,33497.98,-0.0090823815759852
2021-07-11,2021-07-11,1.26648703,34253.81,0.0225634500946025
2021-07-12,2021-07-12,0.91957037,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,0.92929754,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,0.9165012,32803.01,0.0028713730647964
2021-07-15,2021-07-15,0.86115043,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,1.00871446,31382.95,-0.0151720792068643
2021-07-17,2021-07-17,1.43953774,31496.65,0.0036229863668011
2021-07-18,2021-07-18,1.45780575,31767.0,0.0085834525259034
2021-07-19,2021-07-19,0.81282487,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,0.82368674,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,0.91644106,32120.0,0.0787247404780375
2021-07-22,2021-07-22,0.94192338,32268.11,0.0046111457036115
2021-07-23,2021-07-23,0.99578401,33634.46,0.0423436637596685
2021-07-24,2021-07-24,1.24379686,34230.0,0.017706245321019
2021-07-25,2021-07-25,1.58185675,35370.66,0.0333234005258546
2021-07-26,2021-07-26,0.7927199,37218.09,0.0522305775464748
2021-07-27,2021-07-27,0.88837275,39442.33,0.059762336003809
2021-07-28,2021-07-28,1.01885111,40003.08,0.0142169592922121
2021-07-29,2021-07-29,0.96357047,40012.9,0.0002454810979555
2021-07-30,2021-07-30,1.09656321,42203.25,0.054741095996541
2021-07-31,2021-07-31,1.45191274,41448.11,-0.017892934785828
2021-08-01,2021-08-01,1.61714471,39846.78,-0.038634572239844
2021-08-02,2021-08-02,0.8880546,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,1.0582811,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,1.0392531,39731.31,0.0399978954675595
2021-08-05,2021-08-05,1.07054835,40882.4,0.0289718612348801
2021-08-06,2021-08-06,0.99625456,42825.43,0.0475272978103047
2021-08-07,2021-08-07,1.53377561,44601.11,0.0414632147301263
2021-08-08,2021-08-08,1.57465567,43787.71,-0.0182372142756088
2021-08-09,2021-08-09,1.02190249,46259.7,0.0564539684765428
2021-08-10,2021-08-10,1.08629625,45589.99,-0.014477179921184
2021-08-11,2021-08-11,1.13617639,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,1.17948096,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,1.03588134,47792.52,0.0767696990137905
2021-08-14,2021-08-14,1.70825154,47083.74,-0.0148303542060556
2021-08-15,2021-08-15,1.5358927,47006.02,-0.0016506760083204
2021-08-16,2021-08-16,0.93740174,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,0.90583498,44704.84,-0.026594606176035
2021-08-18,2021-08-18,1.09576075,44714.09,0.0002069127190702
2021-08-19,2021-08-19,1.11285129,46772.0,0.0460237477716756
2021-08-20,2021-08-20,0.96391028,49332.74,0.0547494227315488
2021-08-21,2021-08-21,1.44489323,48848.29,-0.0098200505384455
2021-08-22,2021-08-22,1.80609149,49273.28,0.0087002021974567
2021-08-23,2021-08-23,0.98111938,49523.91,0.0050865296566415
2021-08-24,2021-08-24,0.99847586,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,1.24581958,48992.65,0.0266828809103893
2021-08-26,2021-08-26,1.26756951,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,1.26915498,49083.98,0.04761524647483
2021-08-28,2021-08-28,1.65830726,48931.99,-0.0030965296620202
2021-08-29,2021-08-29,2.03605613,48795.41,-0.002791221039651
2021-08-30,2021-08-30,1.07176261,47024.7,-0.036288454180424
2021-08-31,2021-08-31,1.03357363,47150.32,0.002671362071422
2021-09-01,2021-09-01,0.99189877,48842.94,0.0358983777840744
2021-09-02,2021-09-02,0.89225751,49299.14,0.0093401420962784
2021-09-03,2021-09-03,0.91591016,50027.08,0.0147657748187899
2021-09-04,2021-09-04,1.51385744,49940.74,-0.001725865271369
2021-09-05,2021-09-05,1.83435664,51799.57,0.0372207139902212
2021-09-06,2021-09-06,1.06695771,52683.97,0.0170735008031919
2021-09-07,2021-09-07,1.01278682,46864.39,-0.1104620627488779
2021-09-08,2021-09-08,1.05882398,46062.29,-0.0171153406669755
2021-09-09,2021-09-09,1.0018183,46413.88,0.0076329248936601
2021-09-10,2021-09-10,1.04299491,44860.83,-0.0334608957492886
2021-09-11,2021-09-11,1.18661709,45193.78,0.0074218421727818
2021-09-12,2021-09-12,1.75969896,46046.73,0.0188731723701802
2021-09-13,2021-09-13,1.00846828,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,1.00320986,47087.18,0.0469410769664504
2021-09-15,2021-09-15,0.95172005,48106.12,0.021639435617083
2021-09-16,2021-09-16,0.8500666,47745.55,-0.007495304131782
2021-09-17,2021-09-17,1.01729476,47303.11,-0.0092666227533246
2021-09-18,2021-09-18,1.34960177,48285.15,0.0207605800126038
2021-09-19,2021-09-19,1.75751992,47256.91,-0.0212951601061609
2021-09-20,2021-09-20,0.7972521,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,1.08900883,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,1.00654521,43520.0,0.0686021985900933
2021-09-23,2021-09-23,1.04240836,44828.29,0.0300618106617647
2021-09-24,2021-09-24,0.87123856,42798.49,-0.0452794429588994
2021-09-25,2021-09-25,1.60180088,42651.58,-0.0034325977388454
2021-09-26,2021-09-26,1.62580745,43150.0,0.011685850793804
2021-09-27,2021-09-27,1.01825809,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,0.90955792,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,1.12811813,41499.71,0.0120320477428845
2021-09-30,2021-09-30,0.72259407,43796.57,0.0553464108544372
2021-10-01,2021-10-01,0.99453779,48123.94,0.098806139384888
2021-10-02,2021-10-02,0.96705867,47626.61,-0.0103343574944196
2021-10-03,2021-10-03,1.40934944,48187.3,0.0117726203901558
2021-10-04,2021-10-04,0.87773975,49198.22,0.020978971637755
2021-10-05,2021-10-05,0.89241794,51455.12,0.0458736108745398
2021-10-06,2021-10-06,1.30432137,55321.6,0.0751427651903249
2021-10-07,2021-10-07,0.77595471,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,1.05540244,53975.0,0.0029733351246559
2021-10-09,2021-10-09,1.06269726,54960.77,0.0182634553033811
2021-10-10,2021-10-10,1.63732753,54700.0,-0.0047446569616836
2021-10-11,2021-10-11,1.05777096,57500.01,0.0511884826325412
2021-10-12,2021-10-12,1.16066646,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,1.10195418,57393.65,0.0246699626364712
2021-10-14,2021-10-14,1.10526727,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,1.1096936,61702.33,0.0753620844435838
2021-10-16,2021-10-16,1.28568345,60925.56,-0.0125889897512785
2021-10-17,2021-10-17,1.69185881,61571.45,0.0106012977147851
2021-10-18,2021-10-18,1.20479145,62037.92,0.0075760762496255
2021-10-19,2021-10-19,1.04707755,64316.7,0.0367320503330865
2021-10-20,2021-10-20,1.33611571,66064.24,0.0271708592014205
2021-10-21,2021-10-21,0.9219692,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,1.21460871,60734.27,-0.0245109526403088
2021-10-23,2021-10-23,1.74033025,61325.11,0.0097282802608806
2021-10-24,2021-10-24,2.07674966,60902.82,-0.0068860863029842
2021-10-25,2021-10-25,1.04665257,63127.04,0.0365208047837521
2021-10-26,2021-10-26,1.1720836,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,1.17668494,58449.36,-0.031634021579307
2021-10-28,2021-10-28,1.06046082,60622.03,0.0371718355855392
2021-10-29,2021-10-29,1.15367322,62308.22,0.0278148059377094
2021-10-30,2021-10-30,1.42595986,61895.19,-0.0066288204028296
2021-10-31,2021-10-31,1.50581567,61348.61,-0.0088307346661348
2021-11-01,2021-11-01,1.00777827,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,1.11834008,63266.69,0.0381311218195008
2021-11-03,2021-11-03,1.07252779,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,1.15414976,61431.86,-0.024061563440035
2021-11-05,2021-11-05,1.0574755,61006.0,-0.0069322335348466
2021-11-06,2021-11-06,1.69873131,61511.3,0.0082827918565386
2021-11-07,2021-11-07,1.71652758,63316.4,0.0293458275146192
2021-11-08,2021-11-08,1.2926615,67606.96,0.0677638021113014
2021-11-09,2021-11-09,0.89174082,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,1.14759074,64920.13,-0.0311871455565275
2021-11-11,2021-11-11,1.12925084,64831.3,-0.0013682967055055
2021-11-12,2021-11-12,1.33411826,64156.08,-0.0104150310112554
2021-11-13,2021-11-13,1.7412489,64427.0,0.0042228265816739
2021-11-14,2021-11-14,1.89916309,65568.39,0.0177160196811896
2021-11-15,2021-11-15,1.04714342,63654.49,-0.0291893700607869
2021-11-16,2021-11-16,1.06964276,60106.03,-0.0557456355396139
2021-11-17,2021-11-17,1.1443623,60366.96,0.0043411617769464
2021-11-18,2021-11-18,1.11047554,56921.05,-0.0570827154456675
2021-11-19,2021-11-19,1.17016481,58069.51,0.0201763670909091
2021-11-20,2021-11-20,1.55158319,59716.29,0.0283587720991618
2021-11-21,2021-11-21,1.54315671,58661.39,-0.0176651965485464
2021-11-22,2021-11-22,1.24677349,56268.31,-0.0407948055782517
2021-11-23,2021-11-23,1.30499032,57574.23,0.0232088008330089
2021-11-24,2021-11-24,0.9515481,57165.08,-0.0071064780197668
2021-11-25,2021-11-25,1.18645916,58988.21,0.0318923720565071
2021-11-26,2021-11-26,1.02115106,53755.65,-0.0887051836290675
2021-11-27,2021-11-27,1.65806815,54738.77,0.0182886822129393
2021-11-28,2021-11-28,1.65072257,57315.73,0.0470774188020668
2021-11-29,2021-11-29,1.12527465,57827.98,0.0089373370975123
2021-11-30,2021-11-30,1.15903034,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,0.97509579,57209.29,0.0041121544537077
2021-12-02,2021-12-02,0.77436657,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,0.99545573,53612.0,-0.0513428898581349
2021-12-04,2021-12-04,1.03499071,49135.66,-0.0834951130343952
2021-12-05,2021-12-05,1.00173316,49376.6,0.0049035669816992
2021-12-06,2021-12-06,0.86690331,50424.72,0.0212270589712535
2021-12-07,2021-12-07,0.95857131,50577.2,0.0030239136677405
2021-12-08,2021-12-08,1.14630944,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,0.73050575,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,1.02335774,47136.35,-0.0084857390950228
2021-12-11,2021-12-11,1.42641495,49381.15,0.0476235431890674
2021-12-12,2021-12-12,1.74129717,50057.01,0.013686599036272
2021-12-13,2021-12-13,0.94296776,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,0.98588428,48324.04,0.0352209182832965
2021-12-15,2021-12-15,0.83651398,48870.48,0.0113078293950588
2021-12-16,2021-12-16,1.16897299,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,0.89494717,46125.33,-0.0314789656584321
2021-12-18,2021-12-18,1.16955098,46815.99,0.0149735514087379
2021-12-19,2021-12-19,1.64451273,46668.63,-0.0031476425041957
2021-12-20,2021-12-20,0.87293615,46898.14,0.0049178645269853
2021-12-21,2021-12-21,0.91039605,48875.15,0.0421554031780364
2021-12-22,2021-12-22,1.79460603,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,0.99455293,50817.92,0.0462887451000819
2021-12-24,2021-12-24,0.99573517,50808.55,-0.0001843837764314
2021-12-25,2021-12-25,1.25267805,50403.64,-0.0079693279969612
2021-12-26,2021-12-26,1.64356475,50765.73,0.0071838065663512
2021-12-27,2021-12-27,0.96829248,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,0.81795898,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,0.67639771,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,0.93197983,47095.02,0.0141802123930852
2021-12-31,2021-12-31,0.71596304,46210.56,-0.0187803296399491
2022-01-01,2022-01-01,1.87622071,47704.35,0.0323257281452551
2022-01-02,2022-01-02,1.63724712,47280.0,-0.008895415197985
2022-01-03,2022-01-03,1.01701219,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,0.91990192,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,0.81805648,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,0.90048083,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,0.8516526,41553.86,-0.0354259434944421
2022-01-08,2022-01-08,1.192523,41688.05,0.0032293028854599
2022-01-09,2022-01-09,1.39660803,41851.22,0.0039140712986094
2022-01-10,2022-01-10,0.85633614,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,0.88487592,42700.68,0.0215094894806531
2022-01-12,2022-01-12,0.89288123,43880.72,0.0276351570982007
2022-01-13,2022-01-13,0.9182385,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,0.846844,43042.4,0.0119451774472942
2022-01-15,2022-01-15,1.21422691,43070.51,0.0006530769659685
2022-01-16,2022-01-16,1.39524914,43060.66,-0.0002286947612182
2022-01-17,2022-01-17,0.86752878,42176.34,-0.0205366104467513
2022-01-18,2022-01-18,0.97738,42337.58,0.0038229964951914
2022-01-19,2022-01-19,0.8983103,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,0.86054298,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,0.65855851,36425.98,-0.1041695512409838
2022-01-22,2022-01-22,0.67875537,35043.73,-0.0379468170794581
2022-01-23,2022-01-23,1.19958539,36230.01,0.0338514193551884
2022-01-24,2022-01-24,0.74712754,36648.31,0.0115456771886068
2022-01-25,2022-01-25,0.89159066,36934.26,0.0078025426001908
2022-01-26,2022-01-26,0.9070791,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,0.86324251,37131.0,0.009339331396621
2022-01-28,2022-01-28,0.79997963,37696.21,0.0152220516549512
2022-01-29,2022-01-29,1.07329946,38150.01,0.0120383454994548
2022-01-30,2022-01-30,1.20209653,37870.01,-0.0073394476174448
2022-01-31,2022-01-31,0.74617603,38439.04,0.0150258740359454
2022-02-01,2022-02-01,0.65943381,38680.51,0.0062818946570986
2022-02-02,2022-02-02,0.74491042,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,0.82283195,37289.86,0.0107836299601837
2022-02-04,2022-02-04,1.01061193,41550.0,0.11424392582863
2022-02-05,2022-02-05,0.86106525,41374.69,-0.0042192539109505
2022-02-06,2022-02-06,0.98717585,42361.35,0.0238469460435835
2022-02-07,2022-02-07,0.96719224,43829.99,0.0346693389138921
2022-02-08,2022-02-08,0.80976221,44021.57,0.0043709797789139
2022-02-09,2022-02-09,0.84176737,44358.08,0.0076442071466329
2022-02-10,2022-02-10,0.78610769,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,0.83810257,42366.0,-0.025425746509938
2022-02-12,2022-02-12,0.6855132,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,1.19140469,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,1.00410862,42525.14,0.0115127733245989
2022-02-15,2022-02-15,0.82252516,44529.6,0.0471358824450665
2022-02-16,2022-02-16,0.97986186,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,0.88848728,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,0.854908,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,1.05179417,40052.6,0.0021467818289178
2022-02-20,2022-02-20,1.34001791,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,0.91474051,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,0.89759178,38212.0,0.0331365042285811
2022-02-23,2022-02-23,0.96719419,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,0.80566551,38315.1,0.0292066681351033
2022-02-25,2022-02-25,0.85244635,39205.4,0.0232362697735357
2022-02-26,2022-02-26,1.13668194,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,1.16789294,37672.0,-0.036504489850202
2022-02-28,2022-02-28,0.88134242,43155.0,0.1455457634317265
2022-03-01,2022-03-01,0.75109954,44394.1,0.0287127795156991
2022-03-02,2022-03-02,0.69392402,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,0.79099081,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,0.80917434,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,1.14249139,39375.1,0.0063228863439457
