start_time,date,puell_multiple,close,change
2021-01-29,2021-01-29,2.5819658801692227,34269.35,0.0260361230248729
2021-01-30,2021-01-30,2.2033917017754896,34289.85,0.0005982021835839
2021-01-31,2021-01-31,2.1821029891938264,33126.21,-0.0339354065415858
2021-02-01,2021-02-01,1.910656873818004,33546.09,0.0126751596394516
2021-02-02,2021-02-02,2.493352936362132,35504.06,0.0583665637336572
2021-02-03,2021-02-03,2.5297355604679894,37652.51,0.0605127976913064
2021-02-04,2021-02-04,2.8187364853583263,36976.93,-0.0179424957326882
2021-02-05,2021-02-05,2.889123269995705,38362.65,0.0374752582218156
2021-02-06,2021-02-06,2.818725861963664,39249.54,0.0231185801815045
2021-02-07,2021-02-07,2.6030089677497315,38849.25,-0.0101985908624662
2021-02-08,2021-02-08,2.996149402589413,46451.32,0.195681255107885
2021-02-09,2021-02-09,3.1924096524279437,46492.54,0.0008873805954277
2021-02-10,2021-02-10,3.038094002998175,44850.0,-0.0353291087129247
2021-02-11,2021-02-11,2.857001645256957,48060.21,0.0715765886287624
2021-02-12,2021-02-12,3.2041048519451474,47361.03,-0.0145480013508055
2021-02-13,2021-02-13,3.265896658032663,47221.62,-0.0029435592933683
2021-02-14,2021-02-14,3.051119863384648,48655.21,0.0303587636341149
2021-02-15,2021-02-15,3.1228705536821613,47981.58,-0.0138449715868043
2021-02-16,2021-02-16,2.591743801606441,49197.94,0.0253505616113516
2021-02-17,2021-02-17,3.0898989049746084,52194.62,0.0609106804065373
2021-02-18,2021-02-18,3.11971773154112,51619.7,-0.0110149283585166
2021-02-19,2021-02-19,3.5277702769280954,56004.1,0.0849365649161075
2021-02-20,2021-02-20,3.5232265469974795,55917.41,-0.0015479223842539
2021-02-21,2021-02-21,3.332627000507234,57487.43,0.0280774806987662
2021-02-22,2021-02-22,3.0844222706793563,54121.1,-0.0585576707812472
2021-02-23,2021-02-23,2.774579604625913,48930.0,-0.0959163801179207
2021-02-24,2021-02-24,3.4007650498385424,49702.03,0.0157782546494993
2021-02-25,2021-02-25,3.227750792265576,47089.37,-0.0525664645890719
2021-02-26,2021-02-26,2.706513246033563,46313.13,-0.0164843997700543
2021-02-27,2021-02-27,2.900816476779557,46102.63,-0.0045451473480631
2021-02-28,2021-02-28,2.2811815719726387,45163.36,-0.0203734580868812
2021-03-01,2021-03-01,2.510511444414948,49592.7,0.0980737482773645
2021-03-02,2021-03-02,2.790460204995693,48450.57,-0.023030204042127
2021-03-03,2021-03-03,3.034884774472846,50373.75,0.0396936506629332
2021-03-04,2021-03-04,2.498291745820666,48385.77,-0.0394646020993076
2021-03-05,2021-03-05,2.748353032689637,48770.57,0.0079527513977766
2021-03-06,2021-03-06,2.7295829032898995,48908.21,0.0028221937943313
2021-03-07,2021-03-07,2.7039301149738995,50995.27,0.0426729990731618
2021-03-08,2021-03-08,2.9237451572931645,52429.43,0.0281233926205313
2021-03-09,2021-03-09,2.857960135195607,54917.78,0.0474609393998752
2021-03-10,2021-03-10,3.092483187126135,55947.98,0.018758952018818
2021-03-11,2021-03-11,2.8134663269281117,57844.52,0.0338982747902603
2021-03-12,2021-03-12,3.1789732457639275,57291.03,-0.0095685814317414
2021-03-13,2021-03-13,3.126376866275322,61267.41,0.0694066767520151
2021-03-14,2021-03-14,3.3775462834345165,59037.12,-0.0364025507198688
2021-03-15,2021-03-15,3.092253991549191,55646.61,-0.0574301388685627
2021-03-16,2021-03-16,2.9650080358940154,56954.19,0.0234979273670039
2021-03-17,2021-03-17,2.7462310399873844,58959.0,0.0352003952650366
2021-03-18,2021-03-18,3.2252116150975825,57700.01,-0.0213536525382044
2021-03-19,2021-03-19,3.06073155073402,58089.11,0.0067434996978337
2021-03-20,2021-03-20,3.073925635933375,58145.61,0.0009726435815593
2021-03-21,2021-03-21,2.9451667394643484,57415.18,-0.0125620833627853
2021-03-22,2021-03-22,2.8840553454523272,54129.56,-0.0572256326636962
2021-03-23,2021-03-23,2.916455384137277,54400.0,0.0049961610624582
2021-03-24,2021-03-24,2.769162714036712,52311.54,-0.0383908088235294
2021-03-25,2021-03-25,2.639492718653695,51325.21,-0.0188549218776583
2021-03-26,2021-03-26,2.391690293407206,55030.0,0.0721826564372556
2021-03-27,2021-03-27,2.7999050010627267,55828.0,0.014501181173905
2021-03-28,2021-03-28,2.792860866093182,55805.08,-0.0004105466790856
2021-03-29,2021-03-29,2.7572644857015884,57677.64,0.0335553680776015
2021-03-30,2021-03-30,2.769370709167535,58794.16,0.019357934894701
2021-03-31,2021-03-31,2.973208262855385,58807.24,0.0002224710753584
2021-04-01,2021-04-01,2.723772833875701,58794.01,-0.000224972299329
2021-04-02,2021-04-02,2.6399227697418106,59031.36,0.0040369758756035
2021-04-03,2021-04-03,2.4408835903746766,57134.65,-0.0321305489150173
2021-04-04,2021-04-04,2.580559296386141,58234.61,0.0192520650778467
2021-04-05,2021-04-05,2.82119020937314,59243.39,0.0173226883463286
2021-04-06,2021-04-06,2.655565536262948,58059.99,-0.0199752242402063
2021-04-07,2021-04-07,2.766654842488279,56018.18,-0.0351672468424468
2021-04-08,2021-04-08,2.370691106386566,58122.26,0.0375606633417937
2021-04-09,2021-04-09,2.7566536613096404,58176.03,0.000925118878722
2021-04-10,2021-04-10,2.830514249685606,59832.43,0.028472207539772
2021-04-11,2021-04-11,2.5453115790989624,60090.2,0.004308198747736
2021-04-12,2021-04-12,2.60342376348529,59911.18,-0.0029791879541088
2021-04-13,2021-04-13,2.6685999693830538,63649.71,0.0624012079214597
2021-04-14,2021-04-14,2.6819458820057265,63019.1,-0.0099075078268228
2021-04-15,2021-04-15,3.316339053676553,63232.55,0.0033870683649879
2021-04-16,2021-04-16,2.062332195036074,61424.67,-0.0285909709477161
2021-04-17,2021-04-17,1.9140461438774443,60090.14,-0.0217262868485903
2021-04-18,2021-04-18,2.365233911387832,56140.05,-0.0657360758354032
2021-04-19,2021-04-19,1.9470381641957468,55634.39,-0.0090071170225178
2021-04-20,2021-04-20,2.564296145656585,56410.56,0.0139512628789495
2021-04-21,2021-04-21,2.0525096436020287,53800.0,-0.0462778600318805
2021-04-22,2021-04-22,2.665463246393968,51714.61,-0.0387618959107806
2021-04-23,2021-04-23,2.294669310813207,51122.62,-0.011447248659518
2021-04-24,2021-04-24,2.212020496743058,50092.4,-0.0201519405695561
2021-04-25,2021-04-25,2.0241483222030565,49063.94,-0.020531258234782
2021-04-26,2021-04-26,1.9010257563539672,53984.33,0.1002852604173247
2021-04-27,2021-04-27,2.323391077583769,55006.25,0.0189299376319016
2021-04-28,2021-04-28,2.2630668038735724,54861.77,-0.0026266106124304
2021-04-29,2021-04-29,1.9671253394516903,53558.8,-0.0237500539993513
2021-04-30,2021-04-30,2.320998535045036,57684.16,0.0770248773310828
2021-05-01,2021-05-01,2.2387638940483465,57836.34,0.0026381592451028
2021-05-02,2021-05-02,2.798380451783967,56630.33,-0.0208521147776639
2021-05-03,2021-05-03,2.780509060594067,57214.83,0.010321324279763
2021-05-04,2021-05-04,2.66593135658642,53263.32,-0.0690644366154719
2021-05-05,2021-05-05,2.3621834733476943,57497.77,0.0795003015208213
2021-05-06,2021-05-06,2.5884340174226974,56435.35,-0.0184775861742115
2021-05-07,2021-05-07,2.589086714149501,57350.88,0.0162226335089619
2021-05-08,2021-05-08,2.6013322091970266,58924.98,0.0274468325507821
2021-05-09,2021-05-09,2.731383783649729,58292.53,-0.0107331389845189
2021-05-10,2021-05-10,2.6968006200947148,55869.67,-0.0415638161527729
2021-05-11,2021-05-11,2.444804844300561,56710.43,0.0150485943446596
2021-05-12,2021-05-12,2.416100765329168,49595.76,-0.1254561109834645
2021-05-13,2021-05-13,2.012600776566449,49707.9,0.0022610803826779
2021-05-14,2021-05-14,1.7021482694121894,49873.27,0.0033268353722446
2021-05-15,2021-05-15,1.5106036386553914,46793.41,-0.0617537209811988
2021-05-16,2021-05-16,1.5488389668812297,46429.28,-0.0077816513051731
2021-05-17,2021-05-17,1.3618910977666552,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,1.1275529993533766,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,1.2943709242514316,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,1.2176626759529776,40500.3,0.1038770600782685
2021-05-21,2021-05-21,1.1649158491368787,37211.02,-0.0812161885220604
2021-05-22,2021-05-22,1.134109303254427,37432.58,0.0059541501415443
2021-05-23,2021-05-23,1.0527955751710554,34651.6,-0.0742930356390075
2021-05-24,2021-05-24,1.1913719403688765,38779.66,0.1191304297637052
2021-05-25,2021-05-25,1.178719595448429,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,1.1922118699189914,39224.2,0.023413357323484
2021-05-27,2021-05-27,1.113594995724694,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,1.0753094922041055,35670.99,-0.074139222547705
2021-05-29,2021-05-29,0.9768439235915836,34611.94,-0.0296893918559589
2021-05-30,2021-05-30,1.192605941852367,35651.81,0.030043678568725
2021-05-31,2021-05-31,1.200218260332421,37243.38,0.0446420532365678
2021-06-01,2021-06-01,1.2216462166275366,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,1.4447750300407944,37569.99,0.023889303283614
2021-06-03,2021-06-03,1.3232384611566848,39247.4,0.0446476030470064
2021-06-04,2021-06-04,1.1285993379059074,36828.03,-0.0616440834297304
2021-06-05,2021-06-05,1.0973067570289554,35498.62,-0.0360977766119989
2021-06-06,2021-06-06,1.2174647610503322,35801.71,0.0085380783816384
2021-06-07,2021-06-07,1.0934586316410362,33550.96,-0.06286710886156
2021-06-08,2021-06-08,1.1126208639451716,33372.58,-0.005316688404743
2021-06-09,2021-06-09,0.9927300329268042,37368.45,0.1197351238651609
2021-06-10,2021-06-10,1.0145942146020823,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,0.9009764101522576,37300.42,0.017201141215926
2021-06-12,2021-06-12,1.0717661854932703,35537.05,-0.0472748028038289
2021-06-13,2021-06-13,1.0807448901397676,38993.65,0.0972674996939813
2021-06-14,2021-06-14,1.213498756948788,40489.1,0.0383511161432694
2021-06-15,2021-06-15,1.194327778493884,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,1.0983555397073073,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,1.1236052800229146,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,1.0267025872397069,35811.41,-0.0590976889290818
2021-06-19,2021-06-19,0.8199167288079954,35483.0,-0.0091705408974402
2021-06-20,2021-06-20,0.8155194438107268,35588.64,0.002977200349463
2021-06-21,2021-06-21,0.7904603715553465,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,0.6756463836346434,32496.0,0.0281592102765297
2021-06-23,2021-06-23,0.79313346184646,33649.0,0.0354812900049237
2021-06-24,2021-06-24,0.8120620545293148,34644.64,0.0295889922434544
2021-06-25,2021-06-25,0.8301295744423535,31568.07,-0.0888036360025678
2021-06-26,2021-06-26,0.6280640200110237,32255.56,0.0217780181050029
2021-06-27,2021-06-27,0.4372332834108647,34687.71,0.0754025042504298
2021-06-28,2021-06-28,0.7073443076035282,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,0.7429900444456629,35911.26,0.0412918176646306
2021-06-30,2021-06-30,0.723863361302576,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,0.7702623617739488,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,0.7029894118622182,33760.94,0.0080913802226101
2021-07-03,2021-07-03,0.9901029234718364,34652.94,0.0264210652902436
2021-07-04,2021-07-04,0.9063961551155856,35280.16,0.0181000515396385
2021-07-05,2021-07-05,1.0018027620761916,33672.72,-0.0455621516455708
2021-07-06,2021-07-06,1.0723429777123494,34206.01,0.0158374494249351
2021-07-07,2021-07-07,0.9347609763534755,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,0.9886562527559348,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,0.937908261384939,33805.01,0.0290079398417877
2021-07-10,2021-07-10,1.1522467357659305,33497.98,-0.0090823815759852
2021-07-11,2021-07-11,0.8999296230915421,34253.81,0.0225634500946025
2021-07-12,2021-07-12,0.9128685778539783,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,0.9603764732083242,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,1.1704601636427632,32803.01,0.0028713730647964
2021-07-15,2021-07-15,0.8713069923939666,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,0.9995480486261296,31382.95,-0.0151720792068643
2021-07-17,2021-07-17,0.9409515022529604,31496.65,0.0036229863668011
2021-07-18,2021-07-18,0.9524861143000116,31767.0,0.0085834525259034
2021-07-19,2021-07-19,1.1045249051741113,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,0.7608845787137785,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,0.9372556381361288,32120.0,0.0787247404780375
2021-07-22,2021-07-22,1.016887380803234,32268.11,0.0046111457036115
2021-07-23,2021-07-23,0.9115790783319722,33634.46,0.0423436637596685
2021-07-24,2021-07-24,1.07350455029935,34230.0,0.017706245321019
2021-07-25,2021-07-25,1.0775356471236694,35370.66,0.0333234005258546
2021-07-26,2021-07-26,1.1839528205719303,37218.09,0.0522305775464748
2021-07-27,2021-07-27,1.3130607918337975,39442.33,0.059762336003809
2021-07-28,2021-07-28,1.2800718564078988,40003.08,0.0142169592922121
2021-07-29,2021-07-29,1.2989822108904867,40012.9,0.0002454810979555
2021-07-30,2021-07-30,1.3343648175037328,42203.25,0.054741095996541
2021-07-31,2021-07-31,1.3286818038789832,41448.11,-0.017892934785828
2021-08-01,2021-08-01,1.2856142763688054,39846.78,-0.038634572239844
2021-08-02,2021-08-02,1.1425123168385458,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,1.305829133347655,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,1.0619012841970124,39731.31,0.0399978954675595
2021-08-05,2021-08-05,1.2635716636120384,40882.4,0.0289718612348801
2021-08-06,2021-08-06,1.3115842808514429,42825.43,0.0475272978103047
2021-08-07,2021-08-07,1.4427882509211445,44601.11,0.0414632147301263
2021-08-08,2021-08-08,1.3833433440845653,43787.71,-0.0182372142756088
2021-08-09,2021-08-09,1.35217325564645,46259.7,0.0564539684765428
2021-08-10,2021-08-10,1.4837523312088343,45589.99,-0.014477179921184
2021-08-11,2021-08-11,1.3339113900889503,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,1.330469568903995,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,1.3017792423293582,47792.52,0.0767696990137905
2021-08-14,2021-08-14,1.5020120149212444,47083.74,-0.0148303542060556
2021-08-15,2021-08-15,1.6354134819385788,47006.02,-0.0016506760083204
2021-08-16,2021-08-16,1.4679785022861649,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,1.528465873026722,44704.84,-0.026594606176035
2021-08-18,2021-08-18,1.1796784317598652,44714.09,0.0002069127190702
2021-08-19,2021-08-19,1.3398512684975474,46772.0,0.0460237477716756
2021-08-20,2021-08-20,1.4663838501858562,49332.74,0.0547494227315488
2021-08-21,2021-08-21,1.58815625699022,48848.29,-0.0098200505384455
2021-08-22,2021-08-22,1.5259628472147675,49273.28,0.0087002021974567
2021-08-23,2021-08-23,1.8600643073351049,49523.91,0.0050865296566415
2021-08-24,2021-08-24,1.4277632960128672,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,1.456410211695298,48992.65,0.0266828809103893
2021-08-26,2021-08-26,1.2983283917319608,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,1.305366238567608,49083.98,0.04761524647483
2021-08-28,2021-08-28,1.2887952724318614,48931.99,-0.0030965296620202
2021-08-29,2021-08-29,1.4116440822802092,48795.41,-0.002791221039651
2021-08-30,2021-08-30,1.2093861883074335,47024.7,-0.036288454180424
2021-08-31,2021-08-31,1.2659943581050035,47150.32,0.002671362071422
2021-09-01,2021-09-01,1.2192971586615595,48842.94,0.0358983777840744
2021-09-02,2021-09-02,1.3786430154829277,49299.14,0.0093401420962784
2021-09-03,2021-09-03,1.360267289008006,50027.08,0.0147657748187899
2021-09-04,2021-09-04,1.422938441526538,49940.74,-0.001725865271369
2021-09-05,2021-09-05,1.5050898196450926,51799.57,0.0372207139902212
2021-09-06,2021-09-06,1.6286121467711951,52683.97,0.0170735008031919
2021-09-07,2021-09-07,1.4037033467905182,46864.39,-0.1104620627488779
2021-09-08,2021-09-08,1.1957200292377412,46062.29,-0.0171153406669755
2021-09-09,2021-09-09,1.1525633460892013,46413.88,0.0076329248936601
2021-09-10,2021-09-10,1.1325512680535603,44860.83,-0.0334608957492886
2021-09-11,2021-09-11,1.2064674437551235,45193.78,0.0074218421727818
2021-09-12,2021-09-12,1.2002399625808484,46046.73,0.0188731723701802
2021-09-13,2021-09-13,1.2645701000459733,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,1.3712718093616003,47087.18,0.0469410769664504
2021-09-15,2021-09-15,1.2117491072733906,48106.12,0.021639435617083
2021-09-16,2021-09-16,1.1564236585594232,47745.55,-0.007495304131782
2021-09-17,2021-09-17,1.2348245767042825,47303.11,-0.0092666227533246
2021-09-18,2021-09-18,1.3197888993755464,48285.15,0.0207605800126038
2021-09-19,2021-09-19,1.3400826944917996,47256.91,-0.0212951601061609
2021-09-20,2021-09-20,1.2887944436057877,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,0.9167545913531504,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,1.002080534684589,43520.0,0.0686021985900933
2021-09-23,2021-09-23,1.2698533486042265,44828.29,0.0300618106617647
2021-09-24,2021-09-24,1.1087725809197813,42798.49,-0.0452794429588994
2021-09-25,2021-09-25,1.0636960198989764,42651.58,-0.0034325977388454
2021-09-26,2021-09-26,1.0297198426163094,43150.0,0.011685850793804
2021-09-27,2021-09-27,1.167090909026736,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,1.09536682336963,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,0.9399485260728732,41499.71,0.0120320477428845
2021-09-30,2021-09-30,1.2724950493520977,43796.57,0.0553464108544372
2021-10-01,2021-10-01,1.1109618189268389,48123.94,0.098806139384888
2021-10-02,2021-10-02,1.531974989658112,47626.61,-0.0103343574944196
2021-10-03,2021-10-03,1.2245564406129323,48187.3,0.0117726203901558
2021-10-04,2021-10-04,1.2803033465322795,49198.22,0.020978971637755
2021-10-05,2021-10-05,1.396679825672722,51455.12,0.0458736108745398
2021-10-06,2021-10-06,1.1765940954175609,55321.6,0.0751427651903249
2021-10-07,2021-10-07,1.3144555406328116,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,1.1152932039173848,53975.0,0.0029733351246559
2021-10-09,2021-10-09,1.3539810801323635,54960.77,0.0182634553033811
2021-10-10,2021-10-10,1.4675452797985094,54700.0,-0.0047446569616836
2021-10-11,2021-10-11,1.39323563055944,57500.01,0.0511884826325412
2021-10-12,2021-10-12,1.2761081404494603,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,1.5781521724243883,57393.65,0.0246699626364712
2021-10-14,2021-10-14,1.3031489788263306,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,1.403485249094948,61702.33,0.0753620844435838
2021-10-16,2021-10-16,1.3467234051514716,60925.56,-0.0125889897512785
2021-10-17,2021-10-17,1.5922064234700175,61571.45,0.0106012977147851
2021-10-18,2021-10-18,1.4983746756285783,62037.92,0.0075760762496255
2021-10-19,2021-10-19,1.5760295801879325,64316.7,0.0367320503330865
2021-10-20,2021-10-20,1.567819239202141,66064.24,0.0271708592014205
2021-10-21,2021-10-21,1.5410329077244644,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,1.574972827067964,60734.27,-0.0245109526403088
2021-10-23,2021-10-23,1.4192872720575225,61325.11,0.0097282802608806
2021-10-24,2021-10-24,1.4796700215160143,60902.82,-0.0068860863029842
2021-10-25,2021-10-25,1.813148329098072,63127.04,0.0365208047837521
2021-10-26,2021-10-26,1.477434145493602,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,1.475221054238389,58449.36,-0.031634021579307
2021-10-28,2021-10-28,1.4426518694712345,60622.03,0.0371718355855392
2021-10-29,2021-10-29,1.657791094172961,62308.22,0.0278148059377094
2021-10-30,2021-10-30,1.492500163995603,61895.19,-0.0066288204028296
2021-10-31,2021-10-31,1.3227698954416238,61348.61,-0.0088307346661348
2021-11-01,2021-11-01,1.406757451516458,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,1.5398996737399793,63266.69,0.0381311218195008
2021-11-03,2021-11-03,1.567631734729579,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,1.3616031961732298,61431.86,-0.024061563440035
2021-11-05,2021-11-05,1.4729781486737163,61006.0,-0.0069322335348466
2021-11-06,2021-11-06,1.438386763796017,61511.3,0.0082827918565386
2021-11-07,2021-11-07,1.44027571068442,63316.4,0.0293458275146192
2021-11-08,2021-11-08,1.3614141968419566,67606.96,0.0677638021113014
2021-11-09,2021-11-09,1.578837039848939,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,1.5195807517170317,64920.13,-0.0311871455565275
2021-11-11,2021-11-11,1.5543896904474963,64831.3,-0.0013682967055055
2021-11-12,2021-11-12,1.377990198405278,64156.08,-0.0104150310112554
2021-11-13,2021-11-13,1.468880930350526,64427.0,0.0042228265816739
2021-11-14,2021-11-14,1.50041532899522,65568.39,0.0177160196811896
2021-11-15,2021-11-15,1.469345541351483,63654.49,-0.0291893700607869
2021-11-16,2021-11-16,1.3599383760496884,60106.03,-0.0557456355396139
2021-11-17,2021-11-17,1.326662511933553,60366.96,0.0043411617769464
2021-11-18,2021-11-18,1.2593515552477548,56921.05,-0.0570827154456675
2021-11-19,2021-11-19,1.1612526269651335,58069.51,0.0201763670909091
2021-11-20,2021-11-20,1.2500184947004074,59716.29,0.0283587720991618
2021-11-21,2021-11-21,1.1317326047349536,58661.39,-0.0176651965485464
2021-11-22,2021-11-22,1.1912765994060766,56268.31,-0.0407948055782517
2021-11-23,2021-11-23,1.1051604458310424,57574.23,0.0232088008330089
2021-11-24,2021-11-24,1.2893928004060016,57165.08,-0.0071064780197668
2021-11-25,2021-11-25,1.103332809281649,58988.21,0.0318923720565071
2021-11-26,2021-11-26,1.0645425796785373,53755.65,-0.0887051836290675
2021-11-27,2021-11-27,1.1196106852203118,54738.77,0.0182886822129393
2021-11-28,2021-11-28,1.0982506001330414,57315.73,0.0470774188020668
2021-11-29,2021-11-29,1.1952555978591703,57827.98,0.0089373370975123
2021-11-30,2021-11-30,1.1155206518140717,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,1.1400579402842563,57209.29,0.0041121544537077
2021-12-02,2021-12-02,1.266336764512168,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,1.348489022876176,53612.0,-0.0513428898581349
2021-12-04,2021-12-04,1.0766907762367306,49135.66,-0.0834951130343952
2021-12-05,2021-12-05,1.178413422345734,49376.6,0.0049035669816992
2021-12-06,2021-12-06,1.1921358048632062,50424.72,0.0212270589712535
2021-12-07,2021-12-07,1.1204142535534631,50577.2,0.0030239136677405
2021-12-08,2021-12-08,1.1968914226371734,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,1.133930265037162,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,1.0659952907956485,47136.35,-0.0084857390950228
2021-12-11,2021-12-11,1.032406609403388,49381.15,0.0476235431890674
2021-12-12,2021-12-12,0.9757749413514774,50057.01,0.013686599036272
2021-12-13,2021-12-13,0.9538445493226028,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,0.983208968265652,48324.04,0.0352209182832965
2021-12-15,2021-12-15,0.953785378913049,48870.48,0.0113078293950588
2021-12-16,2021-12-16,0.7876813648843263,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,0.985713820699722,46125.33,-0.0314789656584321
2021-12-18,2021-12-18,0.8352111652434646,46815.99,0.0149735514087379
2021-12-19,2021-12-19,0.9801382710862728,46668.63,-0.0031476425041957
2021-12-20,2021-12-20,0.935063870034629,46898.14,0.0049178645269853
2021-12-21,2021-12-21,1.0878279232971135,48875.15,0.0421554031780364
2021-12-22,2021-12-22,0.7171687616359942,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,1.0405847668664476,50817.92,0.0462887451000819
2021-12-24,2021-12-24,1.0733039078358668,50808.55,-0.0001843837764314
2021-12-25,2021-12-25,1.0352131528895083,50403.64,-0.0079693279969612
2021-12-26,2021-12-26,0.9314415579384064,50765.73,0.0071838065663512
2021-12-27,2021-12-27,1.0494220199655284,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,0.9146060682645204,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,0.9611256172679116,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,0.7837432031172507,47095.02,0.0141802123930852
2021-12-31,2021-12-31,0.9735645406993848,46210.56,-0.0187803296399491
2022-01-01,2022-01-01,1.114536517518654,47704.35,0.0323257281452551
2022-01-02,2022-01-02,1.0272597658784426,47280.0,-0.008895415197985
2022-01-03,2022-01-03,0.9058865308282134,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,0.94331349469488,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,0.9531682789812672,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,0.8703410880852912,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,0.8146315058752017,41553.86,-0.0354259434944421
2022-01-08,2022-01-08,0.8265774117324481,41688.05,0.0032293028854599
2022-01-09,2022-01-09,0.812093447460846,41851.22,0.0039140712986094
2022-01-10,2022-01-10,0.8167620327366911,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,0.9214876627296557,42700.68,0.0215094894806531
2022-01-12,2022-01-12,0.8304080603270978,43880.72,0.0276351570982007
