start_time,datetime,fees_block_mean,fees_block_mean_usd,fees_reward_percent,fees_total,fees_total_usd,close,change
2021-01-01 00:00:00,2021-01-01 00:00:00,0.9531701679281186,700.4844823262926,0.31805233,260.2154558443764,191232.26367507788,734.6,
2021-01-01 01:00:00,2021-01-01 01:00:00,0.8478330700094479,634.9665584821191,0.2889593,247.5672564427588,185410.2350767788,749.33,0.0200517288320174
2021-01-01 02:00:00,2021-01-01 02:00:00,0.7202797339590414,536.7338196150147,0.25795087,212.48252151791723,158336.47678642932,745.15,-0.0055783166295224
2021-01-01 03:00:00,2021-01-01 03:00:00,0.7562201518757466,564.1827876675546,0.26620807,204.1794410064516,152329.35267023975,745.88,0.0009796685231162
2021-01-01 04:00:00,2021-01-01 04:00:00,0.6244090326507532,464.1394153670397,0.23358588,172.96130204425864,128566.61805667,743.4,-0.0033249316243899
2021-01-01 05:00:00,2021-01-01 05:00:00,0.5639985276687657,418.2978820362396,0.21476999,160.17558185792944,118796.59849829203,741.61,-0.0024078557976862
2021-01-01 06:00:00,2021-01-01 06:00:00,0.6399876118010791,474.0971527367949,0.2382025,159.99690295026977,118524.28818419873,740.76,-0.0011461549871226
2021-01-01 07:00:00,2021-01-01 07:00:00,0.6601128706885011,487.335778945208,0.24404643,160.40742757730578,118422.59428368555,738.18,-0.0034829094443544
2021-01-01 08:00:00,2021-01-01 08:00:00,0.6897849673490838,504.0265701726634,0.25073653,172.44624183727095,126006.64254316586,731.01,-0.0097130781110297
2021-01-01 09:00:00,2021-01-01 09:00:00,0.708956305337158,520.7775625496042,0.25501797,175.8211637236152,129152.83551230184,734.38,0.004610060053898
2021-01-01 10:00:00,2021-01-01 10:00:00,0.5952294877582377,439.0618805450531,0.2205787,177.97361683971306,131279.50228297088,737.69,0.0045072033552113
2021-01-01 11:00:00,2021-01-01 11:00:00,0.6390684422694906,473.0031842109244,0.23390902,172.54847941276245,127710.8597369496,739.88,0.0029687267009177
2021-01-01 12:00:00,2021-01-01 12:00:00,0.7153098078608021,524.8918547973861,0.25524319,206.72453447177185,151693.7460364446,734.03,-0.0079066875709574
2021-01-01 13:00:00,2021-01-01 13:00:00,0.7912899363002054,586.7010164910847,0.27392441,215.23086267365585,159582.67648557504,741.06,0.0095772652343908
