start_time,contract_calls_count_mean,contract_calls_count_total,datetime,close,change
2021-01-02 09:00:00,594.25752508,177683,2021-01-02 09:00:00,726.31,-0.011163905188493
2021-01-02 10:00:00,586.42145594,153056,2021-01-02 10:00:00,729.42,0.0042819181892028
2021-01-02 11:00:00,608.47169811,161245,2021-01-02 11:00:00,730.5,0.0014806284445176
2021-01-02 12:00:00,552.1875,159030,2021-01-02 12:00:00,753.78,0.0318685831622176
2021-01-02 13:00:00,558.11940299,149576,2021-01-02 13:00:00,772.35,0.0246358353896363
2021-01-02 14:00:00,534.91481481,144427,2021-01-02 14:00:00,762.02,-0.0133747653266006
2021-01-02 15:00:00,557.34146341,137106,2021-01-02 15:00:00,769.57,0.0099078764336895
2021-01-02 16:00:00,566.39930556,163123,2021-01-02 16:00:00,783.71,0.0183738971113738
2021-01-02 17:00:00,598.89179104,160503,2021-01-02 17:00:00,780.11,-0.0045935358742392
2021-01-02 18:00:00,654.43288591,195021,2021-01-02 18:00:00,781.16,0.0013459640307136
2021-01-02 19:00:00,627.42545455,172542,2021-01-02 19:00:00,785.41,0.0054406267602027
2021-01-02 20:00:00,599.099631,162356,2021-01-02 20:00:00,759.77,-0.0326453699341744
2021-01-02 21:00:00,592.89788732,168383,2021-01-02 21:00:00,769.73,0.0131092304249971
2021-01-02 22:00:00,628.77692308,163482,2021-01-02 22:00:00,772.59,0.0037155885830095
2021-01-02 23:00:00,637.67820069,184289,2021-01-02 23:00:00,775.02,0.0031452646293634
2021-01-03 00:00:00,575.06967213,140317,2021-01-03 00:00:00,776.42,0.001806404996
2021-01-03 01:00:00,586.26436782,153015,2021-01-03 01:00:00,777.5,0.0013909997166483
2021-01-03 02:00:00,575.15,161042,2021-01-03 02:00:00,779.66,0.0027781350482314
2021-01-03 03:00:00,578.44927536,159652,2021-01-03 03:00:00,773.22,-0.008260010773927
2021-01-03 04:00:00,581.03375527,137705,2021-01-03 04:00:00,778.2,0.0064405990533096
2021-01-03 05:00:00,580.25390625,148545,2021-01-03 05:00:00,787.48,0.0119249550244153
2021-01-03 06:00:00,573.0295203,155291,2021-01-03 06:00:00,801.15,0.0173591710265657
2021-01-03 07:00:00,546.72519084,143242,2021-01-03 07:00:00,801.05,-0.00012482057043
2021-01-03 08:00:00,553.81184669,158944,2021-01-03 08:00:00,819.35,0.0228450159166095
2021-01-03 09:00:00,584.11149826,167640,2021-01-03 09:00:00,819.93,0.0007078781961309
2021-01-03 10:00:00,577.05090909,158689,2021-01-03 10:00:00,827.21,0.0088788067274037
2021-01-03 11:00:00,553.42307692,158279,2021-01-03 11:00:00,830.97,0.004545399596233
2021-01-03 12:00:00,582.32,160138,2021-01-03 12:00:00,832.44,0.0017690169320192
2021-01-03 13:00:00,618.68441065,162714,2021-01-03 13:00:00,876.67,0.0531329585315456
2021-01-03 14:00:00,574.22302158,159634,2021-01-03 14:00:00,914.37,0.0430036387694343
2021-01-03 15:00:00,545.23508772,155392,2021-01-03 15:00:00,919.75,0.0058838325841836
2021-01-03 16:00:00,546.52755906,138818,2021-01-03 16:00:00,939.86,0.0218646371296549
2021-01-03 17:00:00,553.43115942,152747,2021-01-03 17:00:00,939.94,8.511906028552119e-05
2021-01-03 18:00:00,598.20212766,168693,2021-01-03 18:00:00,919.81,-0.0214162606123796
2021-01-03 19:00:00,562.67054264,145169,2021-01-03 19:00:00,923.78,0.0043161087615921
2021-01-03 20:00:00,560.90728477,169394,2021-01-03 20:00:00,948.99,0.0272900474138864
2021-01-03 21:00:00,551.69444444,139027,2021-01-03 21:00:00,952.01,0.003182330688416
2021-01-03 22:00:00,536.55938697,140042,2021-01-03 22:00:00,995.52,0.0457033014359091
2021-01-03 23:00:00,565.46268657,151544,2021-01-03 23:00:00,980.24,-0.0153487624558019
2021-01-04 00:00:00,549.32170543,141725,2021-01-04 00:00:00,978.19,-0.0020913245735737
2021-01-04 01:00:00,547.27443609,145575,2021-01-04 01:00:00,969.63,-0.0087508561731362
2021-01-04 02:00:00,547.75925926,147895,2021-01-04 02:00:00,982.81,0.0135928137536998
2021-01-04 03:00:00,537.64983165,159682,2021-01-04 03:00:00,1025.0,0.0429279311362318
2021-01-04 04:00:00,555.51526718,145545,2021-01-04 04:00:00,1029.85,0.0047317073170731
2021-01-04 05:00:00,587.94274809,154041,2021-01-04 05:00:00,1086.44,0.0549497499635871
2021-01-04 06:00:00,557.90980392,142267,2021-01-04 06:00:00,1114.9,0.0261956481720113
2021-01-04 07:00:00,480.58947368,136968,2021-01-04 07:00:00,1052.32,-0.056130594672168
2021-01-04 08:00:00,451.94354839,112082,2021-01-04 08:00:00,1027.1,-0.0239660939638133
2021-01-04 09:00:00,444.30514706,120851,2021-01-04 09:00:00,970.65,-0.054960568591179
2021-01-04 10:00:00,430.86245353,115902,2021-01-04 10:00:00,965.43,-0.0053778395920259
2021-01-04 11:00:00,469.51851852,126770,2021-01-04 11:00:00,977.12,0.0121085940979668
2021-01-04 12:00:00,476.33204633,123370,2021-01-04 12:00:00,1020.19,0.0440785164565253
2021-01-04 13:00:00,457.55390335,123082,2021-01-04 13:00:00,1013.6,-0.0064595810584303
2021-01-04 14:00:00,499.26811594,137798,2021-01-04 14:00:00,1044.66,0.0306432517758485
2021-01-04 15:00:00,552.66666667,157510,2021-01-04 15:00:00,1041.19,-0.0033216548925009
2021-01-04 16:00:00,544.19413919,148565,2021-01-04 16:00:00,1011.28,-0.0287267453586762
2021-01-04 17:00:00,566.51929825,161458,2021-01-04 17:00:00,1000.96,-0.0102048888537298
2021-01-04 18:00:00,557.60869565,153900,2021-01-04 18:00:00,1016.79,0.0158148177749359
2021-01-04 19:00:00,560.12096774,138910,2021-01-04 19:00:00,1044.41,0.0271639178198055
2021-01-04 20:00:00,594.65319865,176612,2021-01-04 20:00:00,1021.61,-0.0218305071763005
2021-01-04 21:00:00,602.07931034,174603,2021-01-04 21:00:00,1007.42,-0.0138898405458052
2021-01-04 22:00:00,548.01960784,139745,2021-01-04 22:00:00,1014.13,0.0066605785074744
2021-01-04 23:00:00,576.17931034,167092,2021-01-04 23:00:00,1043.11,0.0285762180391073
2021-01-05 00:00:00,645.3129771,169072,2021-01-05 00:00:00,1098.85,0.0534363585815493
2021-01-05 01:00:00,513.04761905,140062,2021-01-05 01:00:00,1118.4,0.0177913272967193
2021-01-05 02:00:00,531.00409836,129565,2021-01-05 02:00:00,1081.11,-0.0333422746781117
2021-01-05 03:00:00,535.08502024,132166,2021-01-05 03:00:00,1001.32,-0.0738037757489985
2021-01-05 04:00:00,534.00353357,151123,2021-01-05 04:00:00,1004.72,0.0033955179163502
2021-01-05 05:00:00,524.32565789,159395,2021-01-05 05:00:00,990.92,-0.0137351699976113
2021-01-05 06:00:00,525.21923077,136557,2021-01-05 06:00:00,1015.9,0.0252088967827877
2021-01-05 07:00:00,471.23357664,129118,2021-01-05 07:00:00,1004.14,-0.0115759425140269
2021-01-05 08:00:00,519.91134752,146615,2021-01-05 08:00:00,1028.61,0.0243691118768298
2021-01-05 09:00:00,533.66923077,138754,2021-01-05 09:00:00,1037.75,0.0088857778944402
2021-01-05 10:00:00,545.34944238,146699,2021-01-05 10:00:00,1029.8,-0.0076608046253915
2021-01-05 11:00:00,530.07786885,129339,2021-01-05 11:00:00,1044.18,0.0139638764808702
2021-01-05 12:00:00,542.70486111,156299,2021-01-05 12:00:00,1030.87,-0.0127468444137985
2021-01-05 13:00:00,561.20846906,172291,2021-01-05 13:00:00,1025.28,-0.005422604208096
2021-01-05 14:00:00,519.53307393,133520,2021-01-05 14:00:00,1049.36,0.0234862671660422
2021-01-05 15:00:00,563.27626459,144762,2021-01-05 15:00:00,1053.98,0.0044026835404438
2021-01-05 16:00:00,568.6614786,146146,2021-01-05 16:00:00,1067.87,0.0131786181900983
2021-01-05 17:00:00,580.19047619,170576,2021-01-05 17:00:00,1084.18,0.0152733947016023
2021-01-05 18:00:00,609.42704626,171249,2021-01-05 18:00:00,1076.95,-0.0066686343596081
2021-01-05 19:00:00,611.26315789,174210,2021-01-05 19:00:00,1100.01,0.0214123218348112
2021-01-05 20:00:00,598.56944444,172388,2021-01-05 20:00:00,1101.33,0.0011999890910081
2021-01-05 21:00:00,602.65267176,157895,2021-01-05 21:00:00,1083.5,-0.0161895163120953
2021-01-05 22:00:00,609.80072464,168305,2021-01-05 22:00:00,1113.02,0.0272450392247345
2021-01-05 23:00:00,589.45683453,163869,2021-01-05 23:00:00,1101.29,-0.0105388941797991
2021-01-06 00:00:00,534.06870229,139926,2021-01-06 00:00:00,1082.52,-0.0170436488118479
2021-01-06 01:00:00,542.93076923,141162,2021-01-06 01:00:00,1073.03,-0.0087665816797841
2021-01-06 02:00:00,553.16796875,141611,2021-01-06 02:00:00,1079.14,0.0056941558017951
2021-01-06 03:00:00,527.65991903,130332,2021-01-06 03:00:00,1077.07,-0.0019181941175382
2021-01-06 04:00:00,572.79924242,151219,2021-01-06 04:00:00,1125.36,0.0448345975656176
2021-01-06 05:00:00,557.84210526,158985,2021-01-06 05:00:00,1104.55,-0.0184918603824553
2021-01-06 06:00:00,565.03041825,148603,2021-01-06 06:00:00,1116.31,0.010646869765968
2021-01-06 07:00:00,516.2661597,135778,2021-01-06 07:00:00,1107.01,-0.008331019161344
2021-01-06 08:00:00,504.37024221,145763,2021-01-06 08:00:00,1112.96,0.0053748385290106
2021-01-06 09:00:00,503.65818182,138506,2021-01-06 09:00:00,1101.74,-0.0100812248418631
2021-01-06 10:00:00,532.43884892,148018,2021-01-06 10:00:00,1117.7,0.0144861764118575
2021-01-06 11:00:00,551.81422925,139609,2021-01-06 11:00:00,1159.56,0.037451910172676
2021-01-06 12:00:00,529.96715328,145211,2021-01-06 12:00:00,1149.44,-0.0087274483424746
2021-01-06 13:00:00,565.09124088,154835,2021-01-06 13:00:00,1137.98,-0.0099700723830735
2021-01-06 14:00:00,536.41197183,152341,2021-01-06 14:00:00,1134.3,-0.003233800242535
2021-01-06 15:00:00,535.84228188,159681,2021-01-06 15:00:00,1144.0,0.0085515295777132
2021-01-06 16:00:00,583.18823529,148713,2021-01-06 16:00:00,1174.19,0.0263898601398602
2021-01-06 17:00:00,575.9430605,161840,2021-01-06 17:00:00,1195.75,0.0183615939498718
2021-01-06 18:00:00,610.90225564,162500,2021-01-06 18:00:00,1194.98,-0.0006439473134015
2021-01-06 19:00:00,599.1443662,170157,2021-01-06 19:00:00,1162.33,-0.0273226330147785
2021-01-06 20:00:00,570.45090909,156874,2021-01-06 20:00:00,1199.81,0.0322455756970911
2021-01-06 21:00:00,588.93090909,161956,2021-01-06 21:00:00,1182.49,-0.014435618973004
2021-01-06 22:00:00,578.99203187,145327,2021-01-06 22:00:00,1179.41,-0.0026046731896252
2021-01-06 23:00:00,571.92673993,156136,2021-01-06 23:00:00,1212.64,0.0281751045014031
2021-01-07 00:00:00,529.65055762,142476,2021-01-07 00:00:00,1203.18,-0.0078011611030479
2021-01-07 01:00:00,532.46484375,136311,2021-01-07 01:00:00,1203.79,0.0005069898103358
2021-01-07 02:00:00,517.3390411,151063,2021-01-07 02:00:00,1198.97,-0.0040040206348282
2021-01-07 03:00:00,544.00343643,158305,2021-01-07 03:00:00,1218.26,0.0160888095615403
2021-01-07 04:00:00,532.42007435,143221,2021-01-07 04:00:00,1214.3,-0.0032505376520611
2021-01-07 05:00:00,528.97890295,125368,2021-01-07 05:00:00,1210.44,-0.0031787861319277
2021-01-07 06:00:00,554.57854406,144745,2021-01-07 06:00:00,1200.0,-0.0086249628234361
2021-01-07 07:00:00,540.37541528,162653,2021-01-07 07:00:00,1187.28,-0.0106
2021-01-07 08:00:00,513.27898551,141665,2021-01-07 08:00:00,1197.79,0.0088521662960716
2021-01-07 09:00:00,511.152,127788,2021-01-07 09:00:00,1208.12,0.0086242162649545
2021-01-07 10:00:00,496.51851852,134060,2021-01-07 10:00:00,1185.1,-0.0190543985696785
2021-01-07 11:00:00,536.75812274,148682,2021-01-07 11:00:00,1205.05,0.0168340224453633
2021-01-07 12:00:00,499.24074074,134795,2021-01-07 12:00:00,1231.46,0.0219161030662629
2021-01-07 13:00:00,486.67647059,132376,2021-01-07 13:00:00,1221.39,-0.0081772854985139
2021-01-07 14:00:00,496.68493151,145032,2021-01-07 14:00:00,1225.59,0.0034387050819146
2021-01-07 15:00:00,551.56272401,153886,2021-01-07 15:00:00,1253.74,0.0229685294429622
2021-01-07 16:00:00,537.85440613,140380,2021-01-07 16:00:00,1268.94,0.0121237258123694
2021-01-07 17:00:00,580.125,157794,2021-01-07 17:00:00,1275.48,0.005153907986193
2021-01-07 18:00:00,577.76734694,141553,2021-01-07 18:00:00,1224.92,-0.0396399786746949
2021-01-07 19:00:00,510.09917355,123444,2021-01-07 19:00:00,1236.5,0.0094536786075825
2021-01-07 20:00:00,553.45348837,142791,2021-01-07 20:00:00,1245.24,0.0070683380509501
2021-01-07 21:00:00,571.3415493,162261,2021-01-07 21:00:00,1256.78,0.0092672898397094
2021-01-07 22:00:00,549.42007435,147794,2021-01-07 22:00:00,1247.34,-0.0075112589315552
2021-01-07 23:00:00,578.34567901,140538,2021-01-07 23:00:00,1227.12,-0.0162104959353504
2021-01-08 00:00:00,528.15734266,151053,2021-01-08 00:00:00,1184.62,-0.0346339396310059
2021-01-08 01:00:00,540.886121,151989,2021-01-08 01:00:00,1186.67,0.0017305127382623
2021-01-08 02:00:00,570.78700361,158108,2021-01-08 02:00:00,1113.18,-0.0619296013213446
2021-01-08 03:00:00,503.32846715,137912,2021-01-08 03:00:00,1150.95,0.033929822670188
2021-01-08 04:00:00,575.36538462,149595,2021-01-08 04:00:00,1169.35,0.0159867935183977
2021-01-08 05:00:00,525.51086957,145041,2021-01-08 05:00:00,1149.4,-0.0170607602514215
2021-01-08 06:00:00,501.29553265,145877,2021-01-08 06:00:00,1176.65,0.0237080215764746
2021-01-08 07:00:00,523.2605364,136571,2021-01-08 07:00:00,1209.09,0.02756979560617
2021-01-08 08:00:00,509.58219178,148798,2021-01-08 08:00:00,1202.16,-0.0057315832568294
2021-01-08 09:00:00,532.39084507,151199,2021-01-08 09:00:00,1224.07,0.0182255273840419
2021-01-08 10:00:00,521.20209059,149585,2021-01-08 10:00:00,1254.83,0.025129281822118
2021-01-08 11:00:00,513.8975265,145433,2021-01-08 11:00:00,1259.41,0.0036498967987697
2021-01-08 12:00:00,558.20817844,150158,2021-01-08 12:00:00,1252.0,-0.005883707450314
2021-01-08 13:00:00,510.97318008,133364,2021-01-08 13:00:00,1252.25,0.0001996805111821
2021-01-08 14:00:00,512.1993007,146489,2021-01-08 14:00:00,1260.6,0.0066679976043122
2021-01-08 15:00:00,503.44736842,133917,2021-01-08 15:00:00,1217.52,-0.0341742027605901
2021-01-08 16:00:00,517.17037037,139636,2021-01-08 16:00:00,1228.65,0.0091415336093041
2021-01-08 17:00:00,505.45703125,129397,2021-01-08 17:00:00,1217.15,-0.0093598665201644
2021-01-08 18:00:00,546.34693878,160626,2021-01-08 18:00:00,1183.11,-0.0279669720248122
2021-01-08 19:00:00,535.23828125,137021,2021-01-08 19:00:00,1185.7,0.0021891455570488
2021-01-08 20:00:00,560.33948339,151852,2021-01-08 20:00:00,1148.13,-0.0316859239267942
2021-01-08 21:00:00,555.02517986,154297,2021-01-08 21:00:00,1195.1,0.0409100014806684
2021-01-08 22:00:00,594.09920635,149713,2021-01-08 22:00:00,1219.22,0.020182411513681
2021-01-08 23:00:00,592.83333333,167179,2021-01-08 23:00:00,1218.39,-0.0006807631108413
2021-01-09 00:00:00,556.75,149209,2021-01-09 00:00:00,1200.01,-0.0150854816602238
2021-01-09 01:00:00,534.67628205,166819,2021-01-09 01:00:00,1200.15,0.0001166656944526
2021-01-09 02:00:00,549.66666667,145112,2021-01-09 02:00:00,1201.43,0.0010665333499979
2021-01-09 03:00:00,547.65682657,148415,2021-01-09 03:00:00,1229.03,0.0229726242893884
2021-01-09 04:00:00,519.99230769,135198,2021-01-09 04:00:00,1221.32,-0.0062732398720942
2021-01-09 05:00:00,506.68,139337,2021-01-09 05:00:00,1186.08,-0.0288540267906854
2021-01-09 06:00:00,508.08455882,138199,2021-01-09 06:00:00,1180.75,-0.0044937946850127
2021-01-09 07:00:00,515.91153846,134137,2021-01-09 07:00:00,1198.0,0.0146093584586068
2021-01-09 08:00:00,523.43911439,141852,2021-01-09 08:00:00,1209.38,0.0094991652754592
2021-01-09 09:00:00,536.9581749,141220,2021-01-09 09:00:00,1213.78,0.0036382278522877
2021-01-09 10:00:00,553.068,138267,2021-01-09 10:00:00,1220.51,0.0055446621298753
2021-01-09 11:00:00,536.37401575,136239,2021-01-09 11:00:00,1223.0,0.0020401307650079
2021-01-09 12:00:00,509.91208791,139206,2021-01-09 12:00:00,1226.44,0.002812755519215
2021-01-09 13:00:00,511.02554745,140021,2021-01-09 13:00:00,1224.03,-0.0019650370177098
2021-01-09 14:00:00,530.21830986,150582,2021-01-09 14:00:00,1225.21,0.0009640286594283
2021-01-09 15:00:00,529.79253112,127680,2021-01-09 15:00:00,1222.24,-0.0024240742403343
2021-01-09 16:00:00,564.51408451,160322,2021-01-09 16:00:00,1203.9,-0.015005236287472
2021-01-09 17:00:00,564.38267148,156334,2021-01-09 17:00:00,1226.18,0.0185065204751224
2021-01-09 18:00:00,550.75874126,157517,2021-01-09 18:00:00,1228.37,0.001786034676801
2021-01-09 19:00:00,558.8745098,142513,2021-01-09 19:00:00,1233.07,0.0038262087156151
2021-01-09 20:00:00,621.82724252,187170,2021-01-09 20:00:00,1276.97,0.0356021961445822
2021-01-09 21:00:00,621.30038023,163402,2021-01-09 21:00:00,1296.14,0.0150120989529902
2021-01-09 22:00:00,636.50373134,170583,2021-01-09 22:00:00,1291.6,-0.0035027080407982
2021-01-09 23:00:00,614.12,153530,2021-01-09 23:00:00,1279.96,-0.0090120780427376
2021-01-10 00:00:00,576.64642857,161461,2021-01-10 00:00:00,1295.09,0.0118206818963091
2021-01-10 01:00:00,609.95652174,168348,2021-01-10 01:00:00,1327.76,0.0252260460662965
2021-01-10 02:00:00,579.24193548,143652,2021-01-10 02:00:00,1343.93,0.0121784057359763
2021-01-10 03:00:00,578.01413428,163578,2021-01-10 03:00:00,1314.55,-0.0218612576547886
2021-01-10 04:00:00,574.94982079,160411,2021-01-10 04:00:00,1321.77,0.0054923738161347
2021-01-10 05:00:00,559.09266409,144805,2021-01-10 05:00:00,1317.53,-0.003207819817366
2021-01-10 06:00:00,543.31418919,160821,2021-01-10 06:00:00,1327.41,0.0074988804808999
2021-01-10 07:00:00,563.54372624,148212,2021-01-10 07:00:00,1347.79,0.0153532066204111
2021-01-10 08:00:00,562.71428571,149682,2021-01-10 08:00:00,1332.83,-0.0110996520229412
2021-01-10 09:00:00,546.11764706,157828,2021-01-10 09:00:00,1335.33,0.0018757080798001
2021-01-10 10:00:00,514.91111111,139026,2021-01-10 10:00:00,1321.5,-0.0103569904068656
2021-01-10 11:00:00,557.33797909,159956,2021-01-10 11:00:00,1262.9,-0.0443435489973513
2021-01-10 12:00:00,497.31111111,134274,2021-01-10 12:00:00,1291.46,0.0226146171510015
2021-01-10 13:00:00,524.31884058,144712,2021-01-10 13:00:00,1312.02,0.0159199665494866
2021-01-10 14:00:00,525.79794521,153533,2021-01-10 14:00:00,1297.38,-0.0111583664883155
2021-01-10 15:00:00,525.4379562,143970,2021-01-10 15:00:00,1305.43,0.0062048127765188
2021-01-10 16:00:00,562.64344262,137285,2021-01-10 16:00:00,1300.12,-0.0040676252269368
2021-01-10 17:00:00,569.10958904,166180,2021-01-10 17:00:00,1303.83,0.0028535827462081
2021-01-10 18:00:00,541.51136364,142959,2021-01-10 18:00:00,1286.99,-0.0129157942369786
2021-01-10 19:00:00,571.08960573,159334,2021-01-10 19:00:00,1266.85,-0.0156489172410042
2021-01-10 20:00:00,622.0,166074,2021-01-10 20:00:00,1261.21,-0.004451987212377
2021-01-10 21:00:00,568.32472325,154016,2021-01-10 21:00:00,1274.12,0.0102362017427706
2021-01-10 22:00:00,599.27969349,156412,2021-01-10 22:00:00,1276.11,0.0015618623049633
2021-01-10 23:00:00,572.95522388,153552,2021-01-10 23:00:00,1257.96,-0.0142229118179466
2021-01-11 00:00:00,557.68796992,148345,2021-01-11 00:00:00,1223.78,-0.0271709752297371
2021-01-11 01:00:00,552.35483871,154107,2021-01-11 01:00:00,1210.92,-0.0105084247168607
2021-01-11 02:00:00,590.7250996,148272,2021-01-11 02:00:00,1189.22,-0.0179202589766458
2021-01-11 03:00:00,681.45890411,198986,2021-01-11 03:00:00,1104.99,-0.0708279376397975
2021-01-11 04:00:00,484.70703125,124085,2021-01-11 04:00:00,1114.24,0.0083711164806921
2021-01-11 05:00:00,524.9382716,127560,2021-01-11 05:00:00,1094.92,-0.0173391728891441
2021-01-11 06:00:00,603.42857143,168960,2021-01-11 06:00:00,1028.65,-0.0605249698608116
2021-01-11 07:00:00,537.30449827,155281,2021-01-11 07:00:00,1071.95,0.0420940067078208
2021-01-11 08:00:00,567.52877698,157773,2021-01-11 08:00:00,1109.0,0.0345631792527636
2021-01-11 09:00:00,483.05078125,123661,2021-01-11 09:00:00,1136.6,0.0248872858431017
2021-01-11 10:00:00,562.99646643,159328,2021-01-11 10:00:00,1112.74,-0.0209924335738165
2021-01-11 11:00:00,497.05555556,143152,2021-01-11 11:00:00,1068.9,-0.0393982421769685
2021-01-11 12:00:00,513.59245283,136102,2021-01-11 12:00:00,1074.25,0.0050051454766582
2021-01-11 13:00:00,496.85606061,131170,2021-01-11 13:00:00,1026.88,-0.0440958808471024
2021-01-11 14:00:00,583.70957096,176864,2021-01-11 14:00:00,1039.93,0.0127083982549081
2021-01-11 15:00:00,517.72047244,131501,2021-01-11 15:00:00,977.55,-0.0599848066696797
2021-01-11 16:00:00,592.55925926,159991,2021-01-11 16:00:00,965.38,-0.0124494910746253
2021-01-11 17:00:00,497.39568345,138276,2021-01-11 17:00:00,998.38,0.0341834303590296
2021-01-11 18:00:00,576.45945946,149303,2021-01-11 18:00:00,993.69,-0.0046976101284079
2021-01-11 19:00:00,581.61034483,168667,2021-01-11 19:00:00,984.78,-0.0089665791142107
2021-01-11 20:00:00,529.82181818,145701,2021-01-11 20:00:00,1021.22,0.0370031885294177
2021-01-11 21:00:00,592.04270463,166364,2021-01-11 21:00:00,1032.22,0.0107714302500929
2021-01-11 22:00:00,571.66795367,148062,2021-01-11 22:00:00,1057.77,0.0247524752475247
2021-01-11 23:00:00,565.87360595,152220,2021-01-11 23:00:00,1086.94,0.0275768834434708
2021-01-12 00:00:00,564.476,141119,2021-01-12 00:00:00,1062.08,-0.0228715476475243
2021-01-12 01:00:00,543.83972125,156082,2021-01-12 01:00:00,1055.55,-0.0061483127448026
2021-01-12 02:00:00,516.8006993,147805,2021-01-12 02:00:00,1070.1,0.0137842830751739
2021-01-12 03:00:00,531.79104478,142520,2021-01-12 03:00:00,1089.73,0.018344079992524
2021-01-12 04:00:00,548.13545817,137582,2021-01-12 04:00:00,1097.33,0.0069742046194927
2021-01-12 05:00:00,566.11567164,151719,2021-01-12 05:00:00,1130.76,0.0304648556040572
2021-01-12 06:00:00,569.97689769,172703,2021-01-12 06:00:00,1139.13,0.0074021012416429
2021-01-12 07:00:00,555.26394052,149366,2021-01-12 07:00:00,1140.54,0.0012377867319794
2021-01-12 08:00:00,501.14634146,123282,2021-01-12 08:00:00,1118.58,-0.0192540375611552
2021-01-12 09:00:00,473.98220641,133189,2021-01-12 09:00:00,1116.95,-0.0014572046702067
2021-01-12 10:00:00,521.68979592,127814,2021-01-12 10:00:00,1086.43,-0.0273244102242714
2021-01-12 11:00:00,472.05343511,123678,2021-01-12 11:00:00,1101.08,0.0134845319072558
2021-01-12 12:00:00,498.06071429,139457,2021-01-12 12:00:00,1088.0,-0.0118792458313654
2021-01-12 13:00:00,529.00819672,129078,2021-01-12 13:00:00,1027.09,-0.0559834558823529
2021-01-12 14:00:00,553.90689655,160633,2021-01-12 14:00:00,1036.86,0.0095123114819537
2021-01-12 15:00:00,602.16911765,163790,2021-01-12 15:00:00,1053.97,0.0165017456551512
2021-01-12 16:00:00,589.84013605,173413,2021-01-12 16:00:00,1107.47,0.0507604580775544
2021-01-12 17:00:00,590.271875,188887,2021-01-12 17:00:00,1119.16,0.0105555906706276
2021-01-12 18:00:00,636.78867925,168749,2021-01-12 18:00:00,1106.87,-0.0109814503734946
2021-01-12 19:00:00,608.58736059,163710,2021-01-12 19:00:00,1084.08,-0.0205895904668117
