start_time,date,range_0d_1d,range_0d_1d_percent,range_10y_inf,range_10y_inf_percent,range_12m_18m,range_12m_18m_percent,range_18m_2y,range_18m_2y_percent,range_1d_1w,range_1d_1w_percent,range_1m_3m,range_1m_3m_percent,range_1w_1m,range_1w_1m_percent,range_2y_3y,range_2y_3y_percent,range_3m_6m,range_3m_6m_percent,range_3y_5y,range_3y_5y_percent,range_5y_7y,range_5y_7y_percent,range_6m_12m,range_6m_12m_percent,range_7y_10y,range_7y_10y_percent,close,change
2021-09-11,2021-09-11,36893.58133404,0.00016627,9740298565.623903,43.89679346,425782482.5116403,1.91888222,421032082.4376982,1.8974735,1448615.21609766,0.0065285,97723056.95441625,0.44041041,11889907.92023639,0.05358448,1793681667.2006683,8.08362014,300230611.1727768,1.35305515,3228352511.1357703,14.54927921,1387288132.6903598,6.25211848,853428509.756042,3.8461629,3927895956.142809,17.70192529,45193.78,0.0074218421727818
2021-09-12,2021-09-12,23323.45858442,0.00010504,9744036429.230225,43.88334519,422986993.55811954,1.90496868,423658211.0809721,1.90799159,1766914.16527762,0.00795749,98287665.6831303,0.44264937,12122469.75979313,0.05459488,1793838445.425787,8.07874973,290048537.9786366,1.30626565,3231503565.557587,14.55343353,1387625975.5397491,6.24932697,869626544.1263592,3.91645927,3928881601.1105,17.6941526,46046.73,0.0188731723701802
2021-09-13,2021-09-13,45042.19606605,0.00020272,9747552595.828444,43.87034543,409929293.9477265,1.84494924,438944481.7491596,1.97553651,1711420.19153541,0.00770251,98423917.08474132,0.44297183,12009081.77552198,0.0540487,1795382278.3801155,8.08039146,289927026.9666695,1.30486075,3231594899.182218,14.54428516,1387888863.8518412,6.24640527,874814510.2794931,3.93723598,3930777829.726176,17.69106445,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,61510.33731235,0.00027676,9750547459.944136,43.87120898,413124355.1465391,1.8587946,440470451.15717816,1.98183449,1292194.449026,0.00581405,98554227.17903644,0.4434308,12798102.1148105,0.05758325,1795634974.428362,8.07920556,290182230.1908601,1.3056339,3234543043.747273,14.55336887,1389074187.6581528,6.24994281,874230890.7444234,3.93347822,3924876752.31457,17.65942773,47087.18,0.0469410769664504
2021-09-15,2021-09-15,101490.95391313,0.00045648,9754401541.153805,43.87288536,410227939.19737226,1.8451038,445000915.7832445,2.00150405,1066213.22320265,0.00479556,99104175.07438512,0.44574607,12645180.45992327,0.05687489,1792397501.7367537,8.06176061,291574913.4690056,1.31143184,3235927153.884847,14.55439993,1389636576.1439478,6.25024159,876081255.2005318,3.94039679,3925160945.482801,17.65440304,48106.12,0.021639435617083
2021-09-16,2021-09-16,95530.45951458,0.00042954,9759479230.39114,43.88228247,407445965.3776014,1.83203002,449749579.4858064,2.02224295,1030970.52703101,0.00463563,99341337.09523386,0.44667595,12201953.48136816,0.05486456,1784233430.5442996,8.02258333,292420537.6331694,1.31483252,3239300644.4894195,14.56511178,1391951624.640691,6.25873706,878464293.9223466,3.94990525,3924420740.009482,17.64566893,47745.55,-0.007495304131782
2021-09-17,2021-09-17,67208.50725856,0.00030201,9763759505.488403,43.87426651,407448173.2871783,1.8309023,450503967.3749039,2.0243771,1133576.14976396,0.00509382,100441294.97900148,0.45134132,12108156.9633526,0.05440901,1787269097.5270884,8.03124254,290462292.92762727,1.3052165,3239291297.133888,14.55602523,1393501773.2580826,6.26181628,883046532.649335,3.96804314,3924922077.575893,17.63696424,47303.11,-0.0092666227533246
2021-09-18,2021-09-18,55834.66639426,0.00025073,9767637117.346628,43.8623721,407799122.2828736,1.83125526,451520699.62746936,2.02759057,1405762.84497689,0.00631269,101992334.69368912,0.45800491,12309178.01320376,0.05527537,1788810555.496245,8.03279987,290580916.2173825,1.30487733,3239272915.2781425,14.54621954,1394269800.9316723,6.2610824,886860670.7940682,3.98252026,3926315185.025599,17.63143896,48285.15,0.0207605800126038
2021-09-19,2021-09-19,25699.37791298,0.00011533,9771073641.23729,43.84858466,409083926.0501158,1.83580145,452121134.401289,2.02893485,1801065.8852268,0.00808245,102361022.35685438,0.45935443,12466695.61507547,0.05594543,1791346110.1586478,8.03882914,289408225.05425733,1.29874582,3241151965.313751,14.54496523,1395451080.4617617,6.26221407,892305842.0247637,4.0043039,3925072991.4794273,17.61412324,47256.91,-0.0212951601061609
2021-09-20,2021-09-20,75176.48705933,0.00033717,9775194378.927086,43.84232627,408039071.4813575,1.83007942,454076821.68350303,2.03656146,1458744.23345681,0.00654255,102022999.82383822,0.4575792,12764464.84795512,0.05724938,1793297188.7040658,8.0430442,289466741.5693259,1.2982755,3242285267.503228,14.54184163,1395839034.0511885,6.26042081,896850008.206817,4.02242545,3924879435.713379,17.60331694,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,73049.78503269,0.00032741,9778821915.677362,43.82858962,409101892.0270927,1.83359091,455534724.69180906,2.04170243,1266580.50506176,0.0056768,101725678.353421,0.45593355,13210834.25565403,0.05921084,1795039783.598632,8.04535175,289202634.3611524,1.29620354,3243620218.3731856,14.5378759,1396207233.314106,6.25778794,901937816.6756576,4.04247697,3925771653.0439095,17.59527234,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,56815.597453,0.00025452,9781984390.12009,43.82020846,409600442.8608339,1.83488095,455490138.24313205,2.04045233,1239014.84492409,0.0055504,101018251.80000302,0.45252994,13132030.43995501,0.05882736,1798138324.2036376,8.05509323,288750622.0175197,1.29351182,3243750064.322565,14.53097841,1397323604.129939,6.25956955,908061868.5518556,4.06783111,3924452732.830679,17.58031193,43520.0,0.0686021985900933
2021-09-23,2021-09-23,54671.9724359,0.00024477,9785080878.61396,43.80759394,406138021.8458924,1.81827108,460291453.2191397,2.06071481,1040288.67825178,0.00465735,87417368.10579903,0.39136565,12820678.15278255,0.0573979,1800996565.1291566,8.06302239,299548648.07857966,1.34107277,3244748148.8298016,14.52666678,1397249558.9763892,6.25545584,915612468.8890084,4.09917708,3925495905.177175,17.57435966,44828.29,0.0300618106617647
2021-09-24,2021-09-24,91413.83995204,0.00040899,9792474833.71056,43.81200817,407040119.89929473,1.82111727,454680663.7222989,2.03426338,910244.94015887,0.00407248,89068324.73873922,0.39849601,12273317.00538041,0.05491142,1809097594.3178065,8.09399053,300641246.62181056,1.34508354,3247288195.2228494,14.52852515,1396356785.37835,6.2473681,918122261.800386,4.10772361,3923075714.64628,17.55203135,42798.49,-0.0452794429588994
2021-09-25,2021-09-25,31774.19557343,0.00014205,9796451614.708076,43.79656421,409293379.2345397,1.82980986,453598168.3123866,2.02788133,1215323.25729139,0.00543329,90792230.96709478,0.40590082,12140729.30571465,0.05427702,1810999270.6423235,8.09635457,300509074.22151005,1.34347267,3250638585.764216,14.53248657,1397159866.7530637,6.246221,921561734.9834985,4.11998541,3923690749.8255377,17.5414712,42651.58,-0.0034325977388454
2021-09-26,2021-09-26,87116.66622694,0.00039036,9799697485.692972,43.9115457,410564761.470523,1.83970304,454282543.7313741,2.03559842,1433383.65707662,0.00642286,89616613.63377512,0.40156383,12273615.40304929,0.05499695,1751303804.9586518,7.84743174,301680857.55074483,1.35180426,3251448232.186208,14.56944134,1398975694.7005603,6.26868179,920964654.6111456,4.12675816,3924575206.084588,17.58566157,43150.0,0.011685850793804
2021-09-27,2021-09-27,74241.04087492,0.00033252,9803444513.266567,43.90920625,410776046.3086656,1.83984824,454444675.8808869,2.03543815,1417970.36671107,0.00635103,89942533.74899775,0.40284874,12630403.79673495,0.05657104,1750783897.9601,7.84168576,302258423.71397704,1.35380248,3250665321.2433186,14.55959014,1398712571.329377,6.26477344,925238234.1941446,4.14410225,3926237746.0366015,17.58544997,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,65709.20649497,0.00029414,9807212818.616766,43.9006399,412375908.822418,1.84594406,455194527.3672333,2.03761572,1484392.6243514,0.00664468,89491462.83023241,0.40059623,13215479.22585675,0.05915728,1751400532.095008,7.8399037,300500817.13475484,1.3451506,3252895684.571614,14.56114033,1399111459.6558063,6.2629301,929720348.9980748,4.16176533,3926897755.045331,17.57821794,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,78971.45902973,0.00035331,9812094010.547812,43.89791869,418379839.4389149,1.87177214,455909372.882032,2.03967395,1233731.92232335,0.00551954,88477663.07418273,0.39583653,13489144.67744996,0.06034852,1750120221.797783,7.82978996,302581149.42774457,1.3537052,3257562312.552282,14.57387234,1399428802.582548,6.26084623,926945415.7419893,4.14702249,3925770493.888584,17.56334109,41499.71,0.0120320477428845
2021-09-30,2021-09-30,85442.66791437,0.00038211,9816984970.023785,43.9029915,417444586.4901444,1.8668732,455655545.3942934,2.03775819,1293445.87635567,0.00578448,79763827.80795455,0.3567155,13003301.03302355,0.05815266,1752484853.7422185,7.83736838,309657053.3204416,1.3848316,3259193207.5557027,14.57558834,1397425188.8629446,6.24948967,929760457.828632,4.15802465,3927876939.854346,17.56603972,43796.57,0.0553464108544372
2021-10-01,2021-10-01,73906.70180606,0.00033034,9821247623.146229,43.89814101,419360243.69592047,1.8744192,454527001.58146,2.03160445,1336387.67224097,0.00597327,80928980.249426,0.36172917,12657173.27576104,0.05657391,1753766964.095417,7.83883193,310996927.45515686,1.39006647,3262046290.194077,14.58040501,1397312373.1927805,6.24558284,931385003.590984,4.16302203,3927170992.885812,17.55332037,48123.94,0.098806139384888
2021-10-02,2021-10-02,101502.93405917,0.0004534,9824378783.49397,43.88464404,422772023.3714367,1.88848579,455189884.4354632,2.03329355,1599207.19778785,0.00714352,82651902.94896302,0.36919885,12028932.92827744,0.0537322,1754529652.0115972,7.83733109,311885069.1955841,1.39316343,3263025948.284416,14.57565261,1398215532.684038,6.24570696,932126043.4687943,4.16372582,3928321246.914562,17.54746874,47626.61,-0.0103343574944196
2021-10-03,2021-10-03,41388.64406371,0.00018475,9827999205.548546,43.87118433,423065274.979123,1.88852016,455388464.6419137,2.03280758,1724501.97522863,0.007698,83991119.40775914,0.37492778,12006782.24794604,0.05359705,1756748918.826096,7.84194769,297929541.70732445,1.32992703,3255732921.090427,14.53325912,1406267088.579321,6.27743261,951291141.5295708,4.24646646,3929760066.238984,17.54204743,48187.3,0.0117726203901558
2021-10-04,2021-10-04,83038.85787795,0.00037048,9836398591.204865,43.88524886,422545905.1256152,1.88519528,457322618.09446913,2.04035214,1590150.2995888,0.00709448,84377073.34028338,0.37644966,11839340.71808454,0.05282141,1756253380.0940251,7.83555241,298544106.0556197,1.33195928,3257360636.121427,14.53276632,1407224551.6575594,6.27835473,954762277.145508,4.25968709,3925604704.6256857,17.51414787,49198.22,0.020978971637755
2021-10-05,2021-10-05,88652.3337211,0.00039534,9839693694.03716,43.87995301,424826790.3037146,1.89450812,455858042.8708042,2.03289148,1603580.75867979,0.00715114,83383253.32689333,0.37184625,12010584.29050188,0.053561,1758581338.775569,7.8423647,298188443.16478884,1.32976648,3256727709.283596,14.52332393,1408878524.1251454,6.28287072,957836618.5113062,4.27145673,3926443622.93487,17.50991108,51455.12,0.0458736108745398
2021-10-06,2021-10-06,83354.77869058,0.00037159,9843475214.197056,43.8815321,425754926.12168914,1.89798603,455402268.7765327,2.03015184,1695329.00251875,0.00755766,80212476.90718517,0.35758168,11589699.19788594,0.05166608,1761359658.3732555,7.85201961,298815807.1170251,1.33210021,3255953557.6604514,14.5148159,1408456299.1052945,6.27880083,960575226.6155922,4.28217796,3928557663.8254304,17.51323851,55321.6,0.0751427651903249
2021-10-07,2021-10-07,144290.80692633,0.00064298,9847408743.472836,43.88168663,426164586.8601528,1.89906008,455598987.3000494,2.03022465,1315549.07002573,0.0058623,80783324.81372814,0.35998389,11220933.29240815,0.05000234,1760932711.5573516,7.84700823,294768302.8822155,1.31353645,3258224347.67097,14.51918809,1409031411.667568,6.27887767,966343830.8993248,4.30618839,3928879411.3612185,17.50773829,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,90852.50529005,0.00040463,9850576266.803757,43.87136945,427054266.5534917,1.90196543,454641370.7385458,2.02482972,1584727.17934434,0.00705788,82019494.16530257,0.36528904,10977279.18565107,0.04888935,1761728407.777321,7.8461844,293819534.3601641,1.30857982,3259853601.01559,14.51836297,1410130468.2582078,6.28027773,970862452.9155686,4.3239161,3929975115.62055,17.50287349,53975.0,0.0029733351246559
2021-10-09,2021-10-09,54879.24616347,0.00024426,9854125042.579603,43.859687,431305880.7657106,1.91969767,454787254.5243311,2.02421083,2017353.83207219,0.00897903,83001421.46232198,0.36943071,10705998.35883261,0.04765129,1758960226.061751,7.82894926,293311958.63942826,1.30550106,3264910390.290922,14.53177701,1410590680.193209,6.2783926,973124203.2396258,4.33127475,3930490405.989814,17.49420453,54960.77,0.0182634553033811
2021-10-10,2021-10-10,46703.57117801,0.00020781,9858105797.286083,43.86331175,429257246.14614,1.90996575,457021129.7400943,2.03350022,2469974.23828051,0.01099007,83921107.68994907,0.37340416,10817910.70732177,0.04813393,1760247945.0651057,7.83216431,292786092.25854594,1.30274192,3258090060.204643,14.49676266,1404796951.082942,6.25059701,978597817.6320229,4.35423823,3938445673.073304,17.52398219,54700.0,-0.0047446569616836
2021-10-11,2021-10-11,70263.74206834,0.00031248,9861146934.901766,43.8548786,427774528.9471131,1.90241563,459485677.0201875,2.04344269,2295246.75663491,0.01020751,84342401.4686439,0.37509083,11389892.84318841,0.05065358,1761712599.919186,7.83475723,287216233.4154893,1.27731927,3256616387.1811614,14.48295186,1402776223.8031485,6.23848133,987963034.219934,4.39370787,3943071325.685208,17.53578113,57500.01,0.0511884826325412
2021-10-12,2021-10-12,77484.12025195,0.00034459,9869048402.562284,43.89024516,427655074.1644672,1.90189421,460548025.3134083,2.04817779,2151304.59046757,0.00956742,84003134.02452503,0.37358396,12034738.48059952,0.05352164,1763302430.0263836,7.84186811,285836523.0903891,1.27118994,3243810945.968604,14.42607756,1405711976.199534,6.25156963,992032055.57572,4.41182659,3939532442.71061,17.52013342,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,68725.85891221,0.00030548,9874352567.174484,43.89006588,427389590.8029477,1.89968478,462179588.4787804,2.05432128,1944264.56750062,0.00864197,83460123.08386095,0.37096815,12383582.47553259,0.05504323,1763724989.7756355,7.83950193,285021143.9274918,1.26687767,3245909493.320012,14.42759721,1405917418.0728688,6.24909914,996983195.7111616,4.43144579,3938586815.314098,17.5064475,57393.65,0.0246699626364712
2021-10-14,2021-10-14,73854.72534948,0.00032811,9883039127.389906,43.90703204,428018388.3078441,1.90154231,462758015.4194925,2.05587884,1247959.58466725,0.00554427,83714367.36402415,0.37191489,12219088.38193287,0.05428532,1762697781.3229911,7.83107574,285497251.8508347,1.26836865,3248198683.9724145,14.43065861,1407568271.0244448,6.2533543,1000100397.978545,4.44311104,3933878849.7873015,17.47690589,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,102514.57534217,0.00045525,9894384484.339949,43.93928756,428109028.51476216,1.90115977,462969643.7999586,2.05596986,1198455.0918361,0.00532214,82145807.78666623,0.36479563,11992791.95251818,0.05325796,1763971778.5534909,7.83350024,276261443.302474,1.22683033,3248799356.1101604,14.42736831,1408225551.0053184,6.25369143,1014069222.716636,4.50330986,3926078785.434672,17.43505167,61702.33,0.0753620844435838
2021-10-16,2021-10-16,81015.06301504,0.00035964,9902725446.117498,43.96027008,429543712.4885326,1.90683441,462149911.823035,2.05158015,1546337.30276857,0.00686451,83329301.22896715,0.3699162,11811011.01161969,0.05243155,1765384289.214,7.83691021,274859059.90620446,1.22015687,3247466204.251868,14.41618191,1409785092.127566,6.25833098,1017224854.75091,4.51567395,3920628353.782602,17.40448953,60925.56,-0.0125889897512785
2021-10-17,2021-10-17,38293.59586388,0.00016988,9907254048.51549,43.95109206,430258416.21731406,1.90873547,462809281.97941446,2.05313937,1902539.3371329,0.00844015,83820978.16486545,0.37185112,12147296.26956603,0.05388849,1767297728.9961524,7.84018102,275199730.2113877,1.22085581,3248037969.751012,14.40912034,1410301270.022079,6.25645417,1021050591.7897795,4.52963943,3921424247.8267126,17.39643268,61571.45,0.0106012977147851
2021-10-18,2021-10-18,82568.08679929,0.0003662,9912209010.924374,43.96231682,428985933.0488212,1.90262488,463176532.9868912,2.05426595,1799488.14827085,0.00798103,83819251.44146872,0.3717525,12525245.33474175,0.05555157,1763366308.9351857,7.82082664,275332340.0970949,1.22114531,3249805945.262967,14.41343684,1410646795.5397446,6.25645618,1024401246.5261036,4.5433921,3920907195.998971,17.38988395,62037.92,0.0075760762496255
2021-10-19,2021-10-19,112459.35909996,0.00049899,9916123550.238762,43.99869376,423072508.5235023,1.87720914,464636496.74042886,2.06163213,1755797.32379819,0.00779062,83497704.85763995,0.3704865,12982309.98269981,0.05760363,1753458948.8183825,7.78024829,269490272.7028343,1.19575154,3247756706.8294125,14.41057607,1411466142.7407713,6.26279677,1032215763.4354458,4.58003019,3920744843.077004,17.39668236,64316.7,0.0367320503330865
2021-10-20,2021-10-20,113455.45606701,0.00050334,9920089422.431095,44.0100868,420305112.1709721,1.86466711,467941834.3829682,2.07600556,1757126.4423295,0.00779542,82916850.63763694,0.36785735,12699535.37185217,0.05634099,1754841988.969489,7.78528751,264685620.49211147,1.17426735,3244589768.177776,14.39449497,1414131184.6069214,6.27373742,1036408722.4180404,4.59798656,3920009851.279013,17.39096962,66064.24,0.0271708592014205
2021-10-21,2021-10-21,138093.80319864,0.00061248,9924353768.69236,44.01715624,423173765.90963584,1.87688853,466107685.54328126,2.06731192,1561856.2075181,0.00692725,81130726.44752721,0.35983641,12271643.40658091,0.05442801,1758951799.413884,7.80142042,264650746.12729943,1.17379665,3242813352.927972,14.38274223,1415626311.5670142,6.2786803,1036320327.846794,4.59635709,3919458163.3155656,17.38384245,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,90566.47244803,0.0004016,9927780757.98211,44.0232319,426984244.07442975,1.89339661,466412992.9489966,2.06823739,1624469.44804727,0.00720346,82125763.85691723,0.36417419,12746767.20543505,0.0565236,1756765959.0178883,7.79011111,260432084.81502852,1.15484642,3247390584.0496016,14.40005901,1416289952.516473,6.28032211,1032401561.9772084,4.5780275,3920185385.651764,17.3834651,60734.27,-0.0245109526403088
2021-10-23,2021-10-23,39434.50492283,0.00017476,9931718107.828896,44.01412622,431015499.93398887,1.91011972,465079037.7665619,2.06107818,2102506.34984407,0.00931762,82265950.19996248,0.36457578,13182536.88920475,0.05842069,1759531811.950807,7.79766949,260254877.10151252,1.15336449,3246093418.190038,14.38562431,1417907041.661324,6.28370024,1034445115.699704,4.58432241,3921206819.708174,17.37750609,61325.11,0.0097282802608806
2021-10-24,2021-10-24,66631.01990919,0.00029526,9936271865.74624,44.03068191,429142668.9105607,1.90166338,468418872.49941,2.07570834,2587217.69120542,0.01146476,78809758.5784142,0.34923032,13386784.61200866,0.05932097,1756930714.9635508,7.78550129,260088239.9900686,1.15253112,3248874382.6872964,14.39676334,1421289908.9829764,6.29817347,1030304720.150834,4.56559764,3920528167.333617,17.37306819,60902.82,-0.0068860863029842
2021-10-25,2021-10-25,105194.36672479,0.00046605,9952312760.735764,44.09261256,427048551.21221375,1.89199101,470748962.62995374,2.08560082,2263891.26014834,0.01002992,73004503.99175887,0.32343832,14009300.56121919,0.06206664,1758444894.306296,7.79059414,263830821.98452315,1.16887305,3246489627.541824,14.38321049,1420678118.9998653,6.29415608,1031563656.2775656,4.57022782,3910883408.078696,17.32673309,63127.04,0.0365208047837521
2021-10-26,2021-10-26,93274.53766739,0.00041307,9956042775.684725,44.09029154,424702267.8460415,1.88079212,474088375.9676699,2.09949828,2455190.56268526,0.0108728,67016272.81292989,0.29678127,14496959.11308442,0.06419972,1761480892.7083962,7.80071037,259633762.58636364,1.14978697,3244939828.2265325,14.37020172,1421891553.0893502,6.29684047,1043056196.5432516,4.61916977,3911134501.193839,17.3204419,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,89328.80393738,0.00039536,9959431498.696836,44.0798542,422705413.4514551,1.87086914,476271570.8161152,2.10794978,1995096.63082393,0.00883018,57216863.68497968,0.25323845,15100114.73940603,0.06683221,1765418187.4006538,7.81363638,268400991.7892756,1.1879269,3245458530.883367,14.36420732,1421650295.1284862,6.29214004,1047303054.5977328,4.63530132,3913025388.473668,17.31881871,58449.36,-0.031634021579307
2021-10-28,2021-10-28,71360.2744561,0.00031568,9961983208.03069,44.06871617,423627008.79109305,1.87399417,479166366.6509661,2.11968302,2017673.79583265,0.00892556,57033854.03443813,0.25230004,15396465.4959413,0.06810918,1766664724.2868426,7.81517542,269003519.78614765,1.18998793,3247014515.833834,14.3637826,1422335051.3424752,6.29196801,1047214328.7967812,4.63255057,3914039034.01494,17.31449167,60622.03,0.0371718355855392
2021-10-29,2021-10-29,128091.92101274,0.00056638,9967792672.475576,44.07392662,427581608.7537989,1.89060919,479295739.0380996,2.11927013,1776339.46433756,0.00785432,56462336.51212439,0.24965576,15529858.9064278,0.06866735,1768281884.0928187,7.81869453,270406778.51417345,1.19563969,3247720371.1211886,14.36022939,1421589357.5340824,6.28574721,1047283125.5142622,4.63070222,3912227680.615913,17.29843722,62308.22,0.0278148059377094
2021-10-30,2021-10-30,50598.97581307,0.00022359,9972416349.330236,44.06647238,427479275.3516396,1.88896081,481089907.2141352,2.1258574,2372781.67332657,0.01048493,57708552.57182021,0.25500463,15361655.89974524,0.06788064,1768492407.7182546,7.81467792,269784200.7482268,1.19213214,3250162414.548969,14.36193469,1422354488.4437685,6.28515122,1051726054.0225512,4.64740495,3911395378.318771,17.28381471,61895.19,-0.0066288204028296
2021-10-31,2021-10-31,48816.5674782,0.00021572,9975343489.946512,44.08053477,428589654.1735866,1.89391585,482378433.6848774,2.13160573,2423147.32903954,0.01070776,58476424.3800052,0.25840434,16067943.74470163,0.07100342,1769487238.1670518,7.81927397,266844196.9057668,1.17917091,3235603576.7487373,14.29796739,1423996356.8932264,6.29256737,1057611416.2928011,4.67353098,3912944351.3175898,17.29110178,61348.61,-0.0088307346661348
2021-11-01,2021-11-01,81097.67424528,0.00035857,9979564399.429949,44.1243134,431448108.2595497,1.90763352,484308984.9542064,2.14135613,2159342.68068816,0.00954746,58427975.43564374,0.25833736,16946722.81429552,0.07492937,1753389356.3533669,7.75255295,265197396.607354,1.1725615,3228986248.807253,14.27685573,1424741484.612517,6.29944728,1058078446.1749052,4.6782588,3913598905.284157,17.30384791,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,90092.72692736,0.00039835,9983245568.470943,44.1417879,432513514.14543927,1.91239609,487471115.9295181,2.1553959,1845505.38983507,0.00816006,58379732.44152571,0.25813106,17705375.55276854,0.07828586,1754840522.9094224,7.75917988,264506169.0800137,1.16953701,3226632478.3209467,14.26683592,1428478110.741676,6.31614011,1046938925.0810604,4.62913144,3913667370.4824753,17.3046204,63266.69,0.0381311218195008
2021-11-03,2021-11-03,93027.91611378,0.0004113,9987267199.70419,44.15640803,454701601.9911037,2.0103587,491114326.704148,2.1713492,1796082.16368909,0.00794096,58393623.3596095,0.25817399,17723111.0853379,0.07835866,1754866510.9652112,7.75873922,250259865.66422012,1.10646652,3227556509.706333,14.2698998,1427451213.184998,6.31114768,1031464242.8671136,4.56038224,3915246628.333371,17.31036371,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,74302.07354362,0.00032832,9990633694.998709,44.14543173,452099939.04158384,1.99768579,497381838.5749562,2.1977721,1916632.17644526,0.00846899,58793920.89804886,0.25979163,18150221.86082357,0.08020006,1750339115.9566443,7.73419167,249067594.90027332,1.10055046,3234082602.560959,14.29038208,1427449298.1484723,6.3074443,1034304257.2356708,4.57026144,3916890159.456205,17.30749144,61431.86,-0.024061563440035
2021-11-05,2021-11-05,85382.830662,0.00037725,9993772169.4799,44.15593993,458158787.92813486,2.02430389,494420199.42400014,2.18451934,1581555.45391495,0.00698786,60680978.03425438,0.26810954,17419624.00799973,0.07696592,1750211132.6902218,7.73303777,248306473.07881728,1.09710383,3231149802.9864607,14.27633672,1428510146.2097874,6.31165161,1030878607.0383404,4.55477802,3917730667.816771,17.30988831,61006.0,-0.0069322335348466
2021-11-06,2021-11-06,51590.19880313,0.00022781,9997433039.443935,44.14620525,455900658.7255191,2.01314517,498746033.48437095,2.20233981,2070024.06533909,0.00914072,60851409.6897775,0.26870486,17569710.74483962,0.07758352,1752914745.0376112,7.74044035,247068005.0065453,1.09099154,3232461280.0832925,14.27375393,1428840377.936873,6.30940766,1033774093.3461022,4.56489212,3918507947.330714,17.30316727,61511.3,0.0082827918565386
2021-11-07,2021-11-07,39791.76674895,0.00017559,10000852662.207409,44.13063096,455120441.6973318,2.00830399,501090963.57050616,2.2111575,2491731.575034,0.01099523,58838063.79189485,0.25963395,18122469.14733121,0.07996878,1755104292.6780565,7.74472562,248491621.899656,1.09651571,3233033503.805417,14.2663644,1431344176.178882,6.31607361,1038110524.2105922,4.58085665,3919289679.166432,17.294598,63316.4,0.0293458275146192
2021-11-08,2021-11-08,80711.60911221,0.00035612,10003792144.706455,44.1398155,456174914.9650996,2.01278438,502478850.1726697,2.21709162,2080825.79527865,0.00918125,57868490.92137886,0.25533363,18526314.44856902,0.08174381,1752047646.497288,7.73057444,242705521.559559,1.0708916,3230731050.793564,14.25498156,1430084455.7211142,6.30997357,1046911973.0975332,4.61929843,3920391042.760649,17.29797409,67606.96,0.0677638021113014
2021-11-09,2021-11-09,93109.37498166,0.00041071,10006733557.747686,44.14013581,456611979.9595415,2.01413525,505265275.8914665,2.22874705,1895048.24457691,0.00835914,54955726.99044521,0.2424121,18909331.74745569,0.08340988,1751238711.437595,7.72478992,244041658.6986484,1.07647834,3230428941.9369674,14.2495622,1430814211.478484,6.31138355,1049011088.8531432,4.62723342,3920374647.175073,17.29294263,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,73842.6278151,0.00032578,10008357482.021725,44.15534305,457996799.7357923,2.02061186,505065363.57344913,2.22827117,1549563.95108477,0.00683644,55297475.20730754,0.24396401,19639322.52104439,0.08664569,1748424824.8221877,7.71378301,241133021.59479937,1.06384202,3228693397.4956627,14.24450164,1432564908.3827455,6.32025735,1053963109.90769,4.6499241,3913484178.762444,17.26569387,64920.13,-0.0311871455565275
2021-11-11,2021-11-11,82112.00198139,0.00036214,10011113888.733856,44.15173403,459650984.4492191,2.02718581,506441172.13625634,2.23354326,1734151.73084123,0.00764808,56047547.49976831,0.24718492,19113408.53298935,0.08429533,1749317379.9225872,7.71496524,239969059.4791492,1.05832879,3225053170.6971617,14.2233613,1435121967.6661642,6.32927805,1056186628.2703484,4.65807018,3914507620.76211,17.26404287,64831.3,-0.0013682967055055
2021-11-12,2021-11-12,146269.2833756,0.00064561,10014110623.902042,44.2006478,463995693.94540286,2.04800117,497387908.4414836,2.19538895,1560320.11343491,0.006887,55313818.55340265,0.24414616,19705902.79687115,0.08697863,1760796868.2247803,7.77186963,217312767.47960177,0.95918304,3221687210.346557,14.22000086,1436597273.8434014,6.3409056,1055389327.370357,4.65831602,3912022844.226889,17.26702954,64156.08,-0.0104150310112554
2021-11-13,2021-11-13,45700.55658582,0.00020161,10018849755.10413,44.1996713,466138367.69066906,2.05643992,494706377.9239858,2.18247202,2226104.48648696,0.0098208,57282359.25204862,0.25270979,19067785.77727412,0.08412042,1760772010.0978713,7.76791208,216727473.02248085,0.95612603,3223057504.281345,14.21900575,1440035677.4766605,6.35293523,1059711191.4849812,4.67507623,3908629153.873803,17.24350879,64427.0,0.0042228265816739
2021-11-14,2021-11-14,31487.84946867,0.00013882,10023061104.701294,44.19001891,464119560.3182821,2.04622639,498491287.0185688,2.19776565,2888468.19128198,0.01273478,57867656.03623872,0.25512893,19130115.99098338,0.08434152,1757608016.489499,7.74900309,216788152.6891724,0.95578312,3224887275.2839007,14.2179947,1445691073.1648858,6.37381287,1064053547.907765,4.69123613,3907112998.3625546,17.2258151,65568.39,0.0177160196811896
