start_time,datetime,supply_new,supply_total,close,change
2021-01-03 13:00:00,2021-01-03 13:00:00,573.283371178,114115260.25941417,876.67,0.0531329585315456
2021-01-03 14:00:00,2021-01-03 14:00:00,607.203922596,114115864.9410931,914.37,0.0430036387694343
2021-01-03 15:00:00,2021-01-03 15:00:00,616.205214852,114116483.66160792,919.75,0.0058838325841836
2021-01-03 16:00:00,2021-01-03 16:00:00,556.601977462,114117040.16092137,939.86,0.0218646371296549
2021-01-03 17:00:00,2021-01-03 17:00:00,595.388569217,114117635.65618896,939.94,8.511906028552119e-05
2021-01-03 18:00:00,2021-01-03 18:00:00,608.057766883,114118243.7154104,919.81,-0.0214162606123796
2021-01-03 19:00:00,2021-01-03 19:00:00,564.824622132,114118808.4963414,923.78,0.0043161087615921
2021-01-03 20:00:00,2021-01-03 20:00:00,667.390070836,114119475.91723125,948.99,0.0272900474138864
2021-01-03 21:00:00,2021-01-03 21:00:00,552.728960141,114120028.66753882,952.01,0.003182330688416
2021-01-03 22:00:00,2021-01-03 22:00:00,574.57840643,114120603.23225217,995.52,0.0457033014359091
2021-01-03 23:00:00,2021-01-03 23:00:00,583.14600335,114121186.39513688,980.24,-0.0153487624558019
2021-01-04 00:00:00,2021-01-04 00:00:00,548.811692849,114121735.13509996,978.19,-0.0020913245735737
2021-01-04 01:00:00,2021-01-04 01:00:00,582.026396463,114122317.22017692,969.63,-0.0087508561731362
2021-01-04 02:00:00,2021-01-04 02:00:00,585.579421856,114122902.7542927,982.81,0.0135928137536998
2021-01-04 03:00:00,2021-01-04 03:00:00,643.63626745,114123546.33637412,1025.0,0.0429279311362318
2021-01-04 04:00:00,2021-01-04 04:00:00,569.936015354,114124116.34263033,1029.85,0.0047317073170731
2021-01-04 05:00:00,2021-01-04 05:00:00,564.291443685,114124680.6194272,1086.44,0.0549497499635871
2021-01-04 06:00:00,2021-01-04 06:00:00,550.794563183,114125231.41162696,1114.9,0.0261956481720113
2021-01-04 07:00:00,2021-01-04 07:00:00,626.830264693,114125858.24822028,1052.32,-0.056130594672168
2021-01-04 08:00:00,2021-01-04 08:00:00,543.766166568,114126402.03291272,1027.1,-0.0239660939638133
2021-01-04 09:00:00,2021-01-04 09:00:00,583.95258189,114126985.96840496,970.65,-0.054960568591179
2021-01-04 10:00:00,2021-01-04 10:00:00,585.51934786,114127571.39759795,965.43,-0.0053778395920259
2021-01-04 11:00:00,2021-01-04 11:00:00,582.703262715,114128154.14910065,977.12,0.0121085940979668
2021-01-04 12:00:00,2021-01-04 12:00:00,562.809862643,114128717.06337368,1020.19,0.0440785164565253
2021-01-04 13:00:00,2021-01-04 13:00:00,573.873675049,114129290.86014707,1013.6,-0.0064595810584303
2021-01-04 14:00:00,2021-01-04 14:00:00,600.003676076,114129890.8663594,1044.66,0.0306432517758485
2021-01-04 15:00:00,2021-01-04 15:00:00,605.07731548,114130496.0245855,1041.19,-0.0033216548925009
2021-01-04 16:00:00,2021-01-04 16:00:00,599.341020752,114131095.36642678,1011.28,-0.0287267453586762
2021-01-04 17:00:00,2021-01-04 17:00:00,607.515376602,114131702.8857411,1000.96,-0.0102048888537298
2021-01-04 18:00:00,2021-01-04 18:00:00,589.06454465,114132291.95750464,1016.79,0.0158148177749359
2021-01-04 19:00:00,2021-01-04 19:00:00,531.440143746,114132823.38904405,1044.41,0.0271639178198055
2021-01-04 20:00:00,2021-01-04 20:00:00,639.504446813,114133462.78483458,1021.61,-0.0218305071763005
2021-01-04 21:00:00,2021-01-04 21:00:00,616.086839865,114134078.98468204,1007.42,-0.0138898405458052
2021-01-04 22:00:00,2021-01-04 22:00:00,549.188135642,114134628.15824598,1014.13,0.0066605785074744
2021-01-04 23:00:00,2021-01-04 23:00:00,613.312015746,114135241.38064988,1043.11,0.0285762180391073
2021-01-05 00:00:00,2021-01-05 00:00:00,560.624455654,114135802.11345102,1098.85,0.0534363585815493
2021-01-05 01:00:00,2021-01-05 01:00:00,589.019270532,114136391.06634736,1118.4,0.0177913272967193
2021-01-05 02:00:00,2021-01-05 02:00:00,531.348502772,114136922.48118582,1081.11,-0.0333422746781117
2021-01-05 03:00:00,2021-01-05 03:00:00,539.065548683,114137461.55140388,1001.32,-0.0738037757489985
2021-01-05 04:00:00,2021-01-05 04:00:00,607.887243399,114138069.43142667,1004.72,0.0033955179163502
2021-01-05 05:00:00,2021-01-05 05:00:00,662.688387107,114138732.12327696,990.92,-0.0137351699976113
2021-01-05 06:00:00,2021-01-05 06:00:00,571.841795943,114139303.97167931,1015.9,0.0252088967827877
2021-01-05 07:00:00,2021-01-05 07:00:00,590.260823787,114139894.20906097,1004.14,-0.0115759425140269
2021-01-05 08:00:00,2021-01-05 08:00:00,597.32768966,114140491.42922856,1028.61,0.0243691118768298
2021-01-05 09:00:00,2021-01-05 09:00:00,570.211252451,114141061.70361854,1037.75,0.0088857778944402
2021-01-05 10:00:00,2021-01-05 10:00:00,580.032212304,114141641.79497008,1029.8,-0.0076608046253915
2021-01-05 11:00:00,2021-01-05 11:00:00,541.34418486,114142180.5785292,1044.18,0.0139638764808702
2021-01-05 12:00:00,2021-01-05 12:00:00,619.860713708,114142802.85660008,1030.87,-0.0127468444137985
2021-01-05 13:00:00,2021-01-05 13:00:00,656.424407925,114143459.1269658,1025.28,-0.005422604208096
2021-01-05 14:00:00,2021-01-05 14:00:00,553.856005629,114144013.0574583,1049.36,0.0234862671660422
2021-01-05 15:00:00,2021-01-05 15:00:00,550.575801682,114144563.56269856,1053.98,0.0044026835404438
2021-01-05 16:00:00,2021-01-05 16:00:00,553.718830047,114145117.5166977,1067.87,0.0131786181900983
2021-01-05 17:00:00,2021-01-05 17:00:00,639.769920503,114145757.23890236,1084.18,0.0152733947016023
2021-01-05 18:00:00,2021-01-05 18:00:00,609.825480703,114146367.10666776,1076.95,-0.0066686343596081
2021-01-05 19:00:00,2021-01-05 19:00:00,625.629372632,114146992.68896002,1100.01,0.0214123218348112
2021-01-05 20:00:00,2021-01-05 20:00:00,632.087936953,114147624.781843,1101.33,0.0011999890910081
2021-01-05 21:00:00,2021-01-05 21:00:00,574.502892839,114150535.34288771,1083.5,-0.0161895163120953
2021-01-05 22:00:00,2021-01-05 22:00:00,597.134475066,114148796.51747824,1113.02,0.0272450392247345
2021-01-05 23:00:00,2021-01-05 23:00:00,609.188456588,114149405.7216043,1101.29,-0.0105388941797991
2021-01-06 00:00:00,2021-01-06 00:00:00,571.787951547,114149977.5075726,1082.52,-0.0170436488118479
2021-01-06 01:00:00,2021-01-06 01:00:00,569.568006784,114150546.91514316,1073.03,-0.0087665816797841
2021-01-06 02:00:00,2021-01-06 02:00:00,557.42347916,114151104.4965684,1079.14,0.0056941558017951
2021-01-06 03:00:00,2021-01-06 03:00:00,537.894353902,114151642.40200111,1077.07,-0.0019181941175382
2021-01-06 04:00:00,2021-01-06 04:00:00,574.292880683,114152216.70436934,1125.36,0.0448345975656176
2021-01-06 05:00:00,2021-01-06 05:00:00,609.165660961,114152825.63022248,1104.55,-0.0184918603824553
2021-01-06 06:00:00,2021-01-06 06:00:00,568.698400521,114153394.4437466,1116.31,0.010646869765968
2021-01-06 07:00:00,2021-01-06 07:00:00,563.835258624,114153958.40626082,1107.01,-0.008331019161344
2021-01-06 08:00:00,2021-01-06 08:00:00,626.614665267,114154584.95677246,1112.96,0.0053748385290106
2021-01-06 09:00:00,2021-01-06 09:00:00,596.132898898,114155181.12787268,1101.74,-0.0100812248418631
2021-01-06 10:00:00,2021-01-06 10:00:00,593.977937804,114155775.09909584,1117.7,0.0144861764118575
2021-01-06 11:00:00,2021-01-06 11:00:00,546.426921163,114156321.5002731,1159.56,0.037451910172676
2021-01-06 12:00:00,2021-01-06 12:00:00,601.736876209,114156923.2535967,1149.44,-0.0087274483424746
2021-01-06 13:00:00,2021-01-06 13:00:00,590.143230122,114157513.3129692,1137.98,-0.0099700723830735
2021-01-06 14:00:00,2021-01-06 14:00:00,609.179276546,114158120.03062166,1134.3,-0.003233800242535
2021-01-06 15:00:00,2021-01-06 15:00:00,657.90016605,114158780.3625,1144.0,0.0085515295777132
2021-01-06 16:00:00,2021-01-06 16:00:00,555.665998064,114159336.16953118,1174.19,0.0263898601398602
2021-01-06 17:00:00,2021-01-06 17:00:00,622.789092855,114159958.76287636,1195.75,0.0183615939498718
2021-01-06 18:00:00,2021-01-06 18:00:00,575.152130727,114160534.1113263,1194.98,-0.0006439473134015
2021-01-06 19:00:00,2021-01-06 19:00:00,625.72181407,114161159.83603512,1162.33,-0.0273226330147785
2021-01-06 20:00:00,2021-01-06 20:00:00,608.685702335,114161768.51145914,1199.81,0.0322455756970911
2021-01-06 21:00:00,2021-01-06 21:00:00,591.572935063,114162360.08950593,1182.49,-0.014435618973004
2021-01-06 22:00:00,2021-01-06 22:00:00,547.678004591,114162907.76887572,1179.41,-0.0026046731896252
2021-01-06 23:00:00,2021-01-06 23:00:00,583.331210105,114163490.98809564,1212.64,0.0281751045014031
2021-01-07 00:00:00,2021-01-07 00:00:00,584.975246051,114164076.06058468,1203.18,-0.0078011611030479
2021-01-07 01:00:00,2021-01-07 01:00:00,552.637125869,114164628.68012932,1203.79,0.0005069898103358
2021-01-07 02:00:00,2021-01-07 02:00:00,626.959064235,114165255.5206026,1198.97,-0.0040040206348282
2021-01-07 03:00:00,2021-01-07 03:00:00,625.094818223,114165878.1939299,1218.26,0.0160888095615403
2021-01-07 04:00:00,2021-01-07 04:00:00,583.141540986,114166463.87494192,1214.3,-0.0032505376520611
2021-01-07 05:00:00,2021-01-07 05:00:00,516.032078334,114166979.9661771,1210.44,-0.0031787861319277
2021-01-07 06:00:00,2021-01-07 06:00:00,573.729718284,114167551.0972675,1200.0,-0.0086249628234361
2021-01-07 07:00:00,2021-01-07 07:00:00,637.919018473,114168191.62362416,1187.28,-0.0106
2021-01-07 08:00:00,2021-01-07 08:00:00,610.422833328,114168802.0301042,1197.79,0.0088521662960716
2021-01-07 09:00:00,2021-01-07 09:00:00,546.663029855,114169348.70283344,1208.12,0.0086242162649545
2021-01-07 10:00:00,2021-01-07 10:00:00,575.274828567,114169923.97164305,1185.1,-0.0190543985696785
2021-01-07 11:00:00,2021-01-07 11:00:00,610.567820966,114170531.9447987,1205.05,0.0168340224453633
2021-01-07 12:00:00,2021-01-07 12:00:00,579.616450692,114171113.92576183,1231.46,0.0219161030662629
2021-01-07 13:00:00,2021-01-07 13:00:00,585.967882819,114171700.13893405,1221.39,-0.0081772854985139
2021-01-07 14:00:00,2021-01-07 14:00:00,628.00849909,114183336.14477073,1225.59,0.0034387050819146
2021-01-07 15:00:00,2021-01-07 15:00:00,595.396677406,114172923.53769584,1253.74,0.0229685294429622
2021-01-07 16:00:00,2021-01-07 16:00:00,555.787671642,114173479.30742487,1268.94,0.0121237258123694
2021-01-07 17:00:00,2021-01-07 17:00:00,581.797653097,114174061.10891214,1275.48,0.005153907986193
2021-01-07 18:00:00,2021-01-07 18:00:00,528.916074422,114174590.04212011,1224.92,-0.0396399786746949
2021-01-07 19:00:00,2021-01-07 19:00:00,524.876105562,114175112.3118134,1236.5,0.0094536786075825
2021-01-07 20:00:00,2021-01-07 20:00:00,558.263818883,114175673.18679789,1245.24,0.0070683380509501
2021-01-07 21:00:00,2021-01-07 21:00:00,630.23200987,114176303.4303746,1256.78,0.0092672898397094
2021-01-07 22:00:00,2021-01-07 22:00:00,589.910176179,114176890.71781836,1247.34,-0.0075112589315552
2021-01-07 23:00:00,2021-01-07 23:00:00,531.874503273,114177425.1384796,1227.12,-0.0162104959353504
2021-01-08 00:00:00,2021-01-08 00:00:00,617.311770199,114178042.43970308,1184.62,-0.0346339396310059
2021-01-08 01:00:00,2021-01-08 01:00:00,619.821420799,114178662.3436706,1186.67,0.0017305127382623
2021-01-08 02:00:00,2021-01-08 02:00:00,608.933344739,114179271.15162902,1113.18,-0.0619296013213446
2021-01-08 03:00:00,2021-01-08 03:00:00,588.531344169,114179857.19020154,1150.95,0.033929822670188
2021-01-08 04:00:00,2021-01-08 04:00:00,558.369180315,114180418.05986904,1169.35,0.0159867935183977
2021-01-08 05:00:00,2021-01-08 05:00:00,596.736098986,114181014.9099183,1149.4,-0.0170607602514215
2021-01-08 06:00:00,2021-01-08 06:00:00,616.349580199,114181631.20307392,1176.65,0.0237080215764746
2021-01-08 07:00:00,2021-01-08 07:00:00,563.288830139,114182194.54854748,1209.09,0.02756979560617
2021-01-08 08:00:00,2021-01-08 08:00:00,634.765498608,114182829.30956116,1202.16,-0.0057315832568294
2021-01-08 09:00:00,2021-01-08 09:00:00,609.915520735,114183439.2364413,1224.07,0.0182255273840419
2021-01-08 10:00:00,2021-01-08 10:00:00,613.25675232,114184052.48790856,1254.83,0.025129281822118
2021-01-08 11:00:00,2021-01-08 11:00:00,605.327978111,114184657.73948622,1259.41,0.0036498967987697
2021-01-08 12:00:00,2021-01-08 12:00:00,591.42020444,114185249.23332566,1252.0,-0.005883707450314
2021-01-08 13:00:00,2021-01-08 13:00:00,562.361176657,114185811.61456595,1252.25,0.0001996805111821
2021-01-08 14:00:00,2021-01-08 14:00:00,614.660217559,114186426.25953364,1260.6,0.0066679976043122
2021-01-08 15:00:00,2021-01-08 15:00:00,578.854162596,114187005.13254264,1217.52,-0.0341742027605901
2021-01-08 16:00:00,2021-01-08 16:00:00,583.538422498,114187588.6692733,1228.65,0.0091415336093041
2021-01-08 17:00:00,2021-01-08 17:00:00,550.237619481,114188138.9144492,1217.15,-0.0093598665201644
2021-01-08 18:00:00,2021-01-08 18:00:00,636.277512195,114188775.17423324,1183.11,-0.0279669720248122
2021-01-08 19:00:00,2021-01-08 19:00:00,553.382703848,114189325.93166022,1185.7,0.0021891455570488
2021-01-08 20:00:00,2021-01-08 20:00:00,570.674504612,114189899.11651866,1148.13,-0.0316859239267942
2021-01-08 21:00:00,2021-01-08 21:00:00,597.055491644,114190496.27952224,1195.1,0.0409100014806684
2021-01-08 22:00:00,2021-01-08 22:00:00,540.565335111,114191036.84752144,1219.22,0.020182411513681
2021-01-08 23:00:00,2021-01-08 23:00:00,614.616186896,114191651.36392508,1218.39,-0.0006807631108413
2021-01-09 00:00:00,2021-01-09 00:00:00,574.787578551,114192226.2038764,1200.01,-0.0150854816602238
2021-01-09 01:00:00,2021-01-09 01:00:00,662.353947398,114192888.55214716,1200.15,0.0001166656944526
2021-01-09 02:00:00,2021-01-09 02:00:00,572.025385396,114193460.65204522,1201.43,0.0010665333499979
2021-01-09 03:00:00,2021-01-09 03:00:00,578.267540711,114194038.90938535,1229.03,0.0229726242893884
2021-01-09 04:00:00,2021-01-09 04:00:00,556.565076531,114194595.47644252,1221.32,-0.0062732398720942
2021-01-09 05:00:00,2021-01-09 05:00:00,596.055396356,114195191.5265574,1186.08,-0.0288540267906854
2021-01-09 06:00:00,2021-01-09 06:00:00,596.616887703,114195785.51499112,1180.75,-0.0044937946850127
2021-01-09 07:00:00,2021-01-09 07:00:00,1070.390905917,114200602.54056036,1198.0,0.0146093584586068
2021-01-09 08:00:00,2021-01-09 08:00:00,76.917084152,114196935.45173858,1209.38,0.0094991652754592
2021-01-09 09:00:00,2021-01-09 09:00:00,570.306397509,114197505.76224764,1213.78,0.0036382278522877
2021-01-09 10:00:00,2021-01-09 10:00:00,544.627631639,114198050.2739295,1220.51,0.0055446621298753
2021-01-09 11:00:00,2021-01-09 11:00:00,561.758583905,114198612.16698731,1223.0,0.0020401307650079
2021-01-09 12:00:00,2021-01-09 12:00:00,592.344866834,114199204.50911616,1226.44,0.002812755519215
2021-01-09 13:00:00,2021-01-09 13:00:00,594.454606737,114199798.94997662,1224.03,-0.0019650370177098
2021-01-09 14:00:00,2021-01-09 14:00:00,617.057428912,114200416.02466932,1225.21,0.0009640286594283
2021-01-09 15:00:00,2021-01-09 15:00:00,518.553475381,114200934.5303421,1222.24,-0.0024240742403343
2021-01-09 16:00:00,2021-01-09 16:00:00,613.585249022,114201548.16806483,1203.9,-0.015005236287472
2021-01-09 17:00:00,2021-01-09 17:00:00,602.203321951,114202150.30129711,1226.18,0.0185065204751224
2021-01-09 18:00:00,2021-01-09 18:00:00,614.557453219,114202764.93266971,1228.37,0.001786034676801
2021-01-09 19:00:00,2021-01-09 19:00:00,552.532577626,114203317.46835326,1233.07,0.0038262087156151
2021-01-09 20:00:00,2021-01-09 20:00:00,656.429532833,114203973.87631208,1276.97,0.0356021961445822
2021-01-09 21:00:00,2021-01-09 21:00:00,570.529967159,114204544.42544708,1296.14,0.0150120989529902
2021-01-09 22:00:00,2021-01-09 22:00:00,587.224312626,114205131.65197684,1291.6,-0.0035027080407982
2021-01-09 23:00:00,2021-01-09 23:00:00,542.104349607,114205673.6340732,1279.96,-0.0090120780427376
2021-01-10 00:00:00,2021-01-10 00:00:00,602.973757673,114206276.71840024,1295.09,0.0118206818963091
2021-01-10 01:00:00,2021-01-10 01:00:00,596.776080369,114206873.50981104,1327.76,0.0252260460662965
2021-01-10 02:00:00,2021-01-10 02:00:00,543.400166576,114207416.71140088,1343.93,0.0121784057359763
2021-01-10 03:00:00,2021-01-10 03:00:00,602.475518059,114208019.24494056,1314.55,-0.0218612576547886
2021-01-10 04:00:00,2021-01-10 04:00:00,604.349583372,114208623.68685342,1321.77,0.0054923738161347
2021-01-10 05:00:00,2021-01-10 05:00:00,557.680898758,114209181.39176004,1317.53,-0.003207819817366
2021-01-10 06:00:00,2021-01-10 06:00:00,637.948403781,114209819.3518384,1327.41,0.0074988804808999
2021-01-10 07:00:00,2021-01-10 07:00:00,572.028553081,114210391.3813998,1347.79,0.0153532066204111
2021-01-10 08:00:00,2021-01-10 08:00:00,572.136946939,114210963.40206636,1332.83,-0.0110996520229412
2021-01-10 09:00:00,2021-01-10 09:00:00,621.755684643,114211585.27114268,1335.33,0.0018757080798001
2021-01-10 10:00:00,2021-01-10 10:00:00,586.604791677,114212171.67687228,1321.5,-0.0103569904068656
2021-01-10 11:00:00,2021-01-10 11:00:00,628.147265296,114212797.37038638,1262.9,-0.0443435489973513
2021-01-10 12:00:00,2021-01-10 12:00:00,583.652873197,114213383.60834505,1291.46,0.0226146171510015
2021-01-10 13:00:00,2021-01-10 13:00:00,589.918162742,114213973.60786678,1312.02,0.0159199665494866
2021-01-10 14:00:00,2021-01-10 14:00:00,633.34124699,114214606.90531117,1297.38,-0.0111583664883155
2021-01-10 15:00:00,2021-01-10 15:00:00,584.237328822,114215191.18106256,1305.43,0.0062048127765188
2021-01-10 16:00:00,2021-01-10 16:00:00,533.056569554,114215724.25304534,1300.12,-0.0040676252269368
2021-01-10 17:00:00,2021-01-10 17:00:00,625.564331219,114217885.80904011,1303.83,0.0028535827462081
2021-01-10 18:00:00,2021-01-10 18:00:00,561.928665806,114216911.7573993,1286.99,-0.0129157942369786
2021-01-10 19:00:00,2021-01-10 19:00:00,595.883832748,114217507.64199656,1266.85,-0.0156489172410042
2021-01-10 20:00:00,2021-01-10 20:00:00,579.616868321,114218087.26027834,1261.21,-0.004451987212377
2021-01-10 21:00:00,2021-01-10 21:00:00,588.653856011,114218675.90048492,1274.12,0.0102362017427706
2021-01-10 22:00:00,2021-01-10 22:00:00,561.152386404,114219236.99256708,1276.11,0.0015618623049633
2021-01-10 23:00:00,2021-01-10 23:00:00,577.273460499,114219814.26170418,1257.96,-0.0142229118179466
2021-01-11 00:00:00,2021-01-11 00:00:00,573.318713886,114220387.64384964,1223.78,-0.0271709752297371
2021-01-11 01:00:00,2021-01-11 01:00:00,606.339873568,114220993.98500162,1210.92,-0.0105084247168607
2021-01-11 02:00:00,2021-01-11 02:00:00,541.829330703,114221535.80001944,1189.22,-0.0179202589766458
2021-01-11 03:00:00,2021-01-11 03:00:00,642.2673267,114222178.00519957,1104.99,-0.0708279376397975
2021-01-11 04:00:00,2021-01-11 04:00:00,561.011527409,114222739.07935344,1114.24,0.0083711164806921
2021-01-11 05:00:00,2021-01-11 05:00:00,520.054497333,114223259.02184288,1094.92,-0.0173391728891441
2021-01-11 06:00:00,2021-01-11 06:00:00,606.130324925,114223865.20079228,1028.65,-0.0605249698608116
2021-01-11 07:00:00,2021-01-11 07:00:00,620.982001309,114224486.22594094,1071.95,0.0420940067078208
2021-01-11 08:00:00,2021-01-11 08:00:00,606.622129001,114225092.88109078,1109.0,0.0345631792527636
2021-01-11 09:00:00,2021-01-11 09:00:00,562.924149098,114225655.80592182,1136.6,0.0248872858431017
2021-01-11 10:00:00,2021-01-11 10:00:00,607.45570737,114226263.17309085,1112.74,-0.0209924335738165
2021-01-11 11:00:00,2021-01-11 11:00:00,630.812233814,114226891.3977838,1068.9,-0.0393982421769685
2021-01-11 12:00:00,2021-01-11 12:00:00,571.908185254,114227465.98526502,1074.25,0.0050051454766582
2021-01-11 13:00:00,2021-01-11 13:00:00,574.131953726,114228040.10830986,1026.88,-0.0440958808471024
2021-01-11 14:00:00,2021-01-11 14:00:00,657.405551366,114228697.48802634,1039.93,0.0127083982549081
2021-01-11 15:00:00,2021-01-11 15:00:00,550.964353853,114229248.48160411,977.55,-0.0599848066696797
2021-01-11 16:00:00,2021-01-11 16:00:00,584.909176688,114229833.34807788,965.38,-0.0124494910746253
2021-01-11 17:00:00,2021-01-11 17:00:00,606.346752106,114230439.7405167,998.38,0.0341834303590296
