start_time,datetime,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,close,change
2021-01-01 00:00:00,2021-01-01 00:00:00,0.006060260278643,4.453683536146953,0.00320285804225,2.353779454267695,734.6,
2021-01-01 01:00:00,2021-01-01 01:00:00,0.0052995238455048,3.968965751402735,0.0029119019003276,2.1808070405510382,749.33,0.0200517288320174
2021-01-01 02:00:00,2021-01-01 02:00:00,0.0042032465880265,3.1321505931798805,0.0023045690820089,1.7173052463303928,745.15,-0.0055783166295224
2021-01-01 03:00:00,2021-01-01 03:00:00,0.0039529057558409,2.949090133588364,0.002146341,1.6012911658880689,745.88,0.0009796685231162
2021-01-01 04:00:00,2021-01-01 04:00:00,0.0033325234975098,2.477151077179052,0.001689569,1.255900422441347,743.4,-0.0033249316243899
2021-01-01 05:00:00,2021-01-01 05:00:00,0.003299799795182,2.447345512006181,0.00166198,1.2326321433145293,741.61,-0.0024078557976862
2021-01-01 06:00:00,2021-01-01 06:00:00,0.0038704558263648,2.867199385170998,0.001992833,1.4762730305373266,740.76,-0.0011461549871226
2021-01-01 07:00:00,2021-01-01 07:00:00,0.0034636255738751,2.557060681544428,0.001853865,1.3686367649398352,738.18,-0.0034829094443544
2021-01-01 08:00:00,2021-01-01 08:00:00,0.00361772802646,2.64347751155235,0.0019292520541303,1.4097064184783616,731.01,-0.0097130781110297
2021-01-01 09:00:00,2021-01-01 09:00:00,0.0038587736749103,2.8345368166162284,0.001934748,1.4212065539194978,734.38,0.004610060053898
2021-01-01 10:00:00,2021-01-01 10:00:00,0.0038028550606776,2.805117570148951,0.0018173169,1.3405158717277672,737.69,0.0045072033552113
2021-01-01 11:00:00,2021-01-01 11:00:00,0.0036093477683295,2.6714399811101037,0.0018705790324853,1.3844993433593116,739.88,0.0029687267009177
2021-01-01 12:00:00,2021-01-01 12:00:00,0.0040575593638959,2.977422981008962,0.002098636,1.5399718142812435,734.03,-0.0079066875709574
2021-01-01 13:00:00,2021-01-01 13:00:00,0.0043624635197449,3.2345435775498115,0.00225944,1.675259198794732,741.06,0.0095772652343908
2021-01-01 14:00:00,2021-01-01 14:00:00,0.0042672195499018,3.1549040359334315,0.0024214413,1.7902558892995368,738.81,-0.0030361914015059
2021-01-01 15:00:00,2021-01-01 15:00:00,0.0048197757134225,3.5503297397146234,0.0026091425,1.9219392693120707,736.06,-0.0037222019193026
2021-01-01 16:00:00,2021-01-01 16:00:00,0.0056077803527416,4.134930496898022,0.002793182895825,2.059570170881281,736.59,0.0007200499959243
2021-01-01 17:00:00,2021-01-01 17:00:00,0.0074305215019101,5.419672797584341,0.0037712675,2.7506865940580028,729.02,-0.0102770876607067
2021-01-01 18:00:00,2021-01-01 18:00:00,0.0082198323777533,5.964404318584035,0.004003352,2.904877965910343,725.14,-0.0053222133823489
2021-01-01 19:00:00,2021-01-01 19:00:00,0.0050516155178079,3.672208585388596,0.002478,1.80135104156574,725.68,0.0007446837852
2021-01-01 20:00:00,2021-01-01 20:00:00,0.004211457490054,3.0795924319053167,0.0019652285,1.437056608040678,730.01,0.0059668173299527
2021-01-01 21:00:00,2021-01-01 21:00:00,0.0043032871495127,3.1399594719869386,0.0018563582,1.3545202332478723,728.89,-0.0015342255585539
2021-01-01 22:00:00,2021-01-01 22:00:00,0.0042219146139379,3.084764289750053,0.002019241,1.475369139071533,729.53,0.0008780474420009
2021-01-01 23:00:00,2021-01-01 23:00:00,0.005046410204107,3.686941615857319,0.002291306,1.674043746817932,729.77,0.0003289789316409
2021-01-02 00:00:00,2021-01-02 00:00:00,0.0072658509607635,5.234543459011951,0.0038334538,2.761738524857629,720.8,-0.0122915439110953
2021-01-02 01:00:00,2021-01-02 01:00:00,0.0061401443550201,4.487324793609898,0.003388045,2.4760424920524944,730.2,0.013041065482797
2021-01-02 02:00:00,2021-01-02 02:00:00,0.0040436650483389,2.957712063702929,0.002101047,1.5367969364474454,730.69,0.0006710490276635
2021-01-02 03:00:00,2021-01-02 03:00:00,0.0035180192066459,2.5746647343185605,0.001818678,1.3310007235990204,731.42,0.0009990556870902
2021-01-02 04:00:00,2021-01-02 04:00:00,0.0032318805649491,2.362759884949723,0.0016275,1.189831008750825,730.21,-0.0016543162615185
2021-01-02 05:00:00,2021-01-02 05:00:00,0.0033687404474029,2.473818257231142,0.0016954880624809,1.2450734597604196,732.84,0.0036017036195066
2021-01-02 06:00:00,2021-01-02 06:00:00,0.0034584773169683,2.553261942756009,0.001703052,1.2572983598302812,737.88,0.0068773538562305
2021-01-02 07:00:00,2021-01-02 07:00:00,0.0033209991811348,2.445806057149368,0.0016558085,1.2194481955263703,735.82,-0.0027917818615492
2021-01-02 08:00:00,2021-01-02 08:00:00,0.0033399512599319,2.4530433215954326,0.0017934915245041,1.317238505633917,734.51,-0.0017803267103368
2021-01-02 09:00:00,2021-01-02 09:00:00,0.0037738933984668,2.739253493105378,0.002019241,1.4656516172180691,726.31,-0.011163905188493
2021-01-02 10:00:00,2021-01-02 10:00:00,0.0039483097338497,2.878104012258504,0.0020186530300532,1.4714887576687274,729.42,0.0042819181892028
2021-01-02 11:00:00,2021-01-02 11:00:00,0.004185388457907,3.0586903277203623,0.00205985,1.505342535088223,730.5,0.0014806284445176
2021-01-02 12:00:00,2021-01-02 12:00:00,0.0075905103508409,5.71915675490999,0.004562565,3.4377167322583317,753.78,0.0318685831622176
2021-01-02 13:00:00,2021-01-02 13:00:00,0.0103270377350974,7.967433046649468,0.006274923,4.841178095579907,772.35,0.0246358353896363
2021-01-02 14:00:00,2021-01-02 14:00:00,0.0108868630212683,8.295720262655415,0.0064650300103743,4.9263116795869415,762.02,-0.0133747653266006
2021-01-02 15:00:00,2021-01-02 15:00:00,0.0105988595104665,8.162033057037991,0.005638385,4.342041208571628,769.57,0.0099078764336895
2021-01-02 16:00:00,2021-01-02 16:00:00,0.01360538216914,10.646657332868887,0.007906377,6.186999057946828,783.71,0.0183738971113738
2021-01-02 17:00:00,2021-01-02 17:00:00,0.0118299097811498,9.228721046013636,0.006048,4.71815135692992,780.11,-0.0045935358742392
2021-01-02 18:00:00,2021-01-02 18:00:00,0.0097279997832665,7.589272693620597,0.004741849875,3.699341342039154,781.16,0.0013459640307136
2021-01-02 19:00:00,2021-01-02 19:00:00,0.0089807940200262,7.051281108645601,0.00429387,3.371337138616568,785.41,0.0054406267602027
2021-01-02 20:00:00,2021-01-02 20:00:00,0.0087574764605766,6.6430259225827655,0.004612775,3.4990426794734404,759.77,-0.0326453699341744
2021-01-02 21:00:00,2021-01-02 21:00:00,0.0081529657871187,6.268054692983075,0.004383366,3.369961133747417,769.73,0.0131092304249971
2021-01-02 22:00:00,2021-01-02 22:00:00,0.0059471862764934,4.595885710851031,0.003146654,2.43168138397692,772.59,0.0037155885830095
2021-01-02 23:00:00,2021-01-02 23:00:00,0.005155209514182,3.982540715757854,0.0027272,2.106836785223856,775.02,0.0031452646293634
2021-01-03 00:00:00,2021-01-03 00:00:00,0.0059946574837635,4.653146673597939,0.003244345,2.5183112105474783,776.42,0.001806404996
2021-01-03 01:00:00,2021-01-03 01:00:00,0.0062676797192979,4.871439821264798,0.003417612,2.656276634425309,777.5,0.0013909997166483
2021-01-03 02:00:00,2021-01-03 02:00:00,0.0050113672047902,3.9081437441027385,0.002568482,2.003045566197051,779.66,0.0027781350482314
2021-01-03 03:00:00,2021-01-03 03:00:00,0.0045084146203397,3.4861385464229904,0.0023955439838915,1.8523580737715308,773.22,-0.008260010773927
2021-01-03 04:00:00,2021-01-03 04:00:00,0.0049621294379166,3.861507124023771,0.0026155339874391,2.035396950439677,778.2,0.0064405990533096
2021-01-03 05:00:00,2021-01-03 05:00:00,0.0066596444761512,5.236784826477377,0.0037846297,2.976028443826113,787.48,0.0119249550244153
2021-01-03 06:00:00,2021-01-03 06:00:00,0.0071656810157478,5.734056078299576,0.003864,3.09201493031256,801.15,0.0173591710265657
2021-01-03 07:00:00,2021-01-03 07:00:00,0.0050261266672233,4.024093420441822,0.002756991,2.2073437614827216,801.05,-0.00012482057043
2021-01-03 08:00:00,2021-01-03 08:00:00,0.0056298333045634,4.60357885094707,0.0030490298056544,2.4932264189492512,819.35,0.0228450159166095
