start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime,close,change
2021-12-07 12:00:00,55.06,-4.08607908,0.10814724,-0.00803508,2021-12-07 12:00:00,50889.5,-0.0104420872507364
2021-12-07 13:00:00,62.43,6.44911664,0.12262205,0.01268098,2021-12-07 13:00:00,50887.5,-3.930083809033924e-05
2021-12-07 14:00:00,72.36,15.48956788,0.14060407,0.03013133,2021-12-07 14:00:00,51430.0,0.0106607713092605
2021-12-07 15:00:00,66.26,9.46625013,0.12807788,0.01831796,2021-12-07 15:00:00,51701.5,0.0052790200272214
2021-12-07 16:00:00,41.49,-12.29263167,0.08078505,-0.02396001,2021-12-07 16:00:00,51299.5,-0.0077754030347282
2021-12-07 17:00:00,55.35,3.14643071,0.10852948,0.00617579,2021-12-07 17:00:00,50989.0,-0.0060526905720328
2021-12-07 18:00:00,54.6,2.60241638,0.10722363,0.00511585,2021-12-07 18:00:00,50930.0,-0.0011571123183431
2021-12-07 19:00:00,40.82,-10.43390132,0.08022092,-0.02052573,2021-12-07 19:00:00,50850.0,-0.0015707834282348
2021-12-07 20:00:00,31.07,-14.70271643,0.061596,-0.02917445,2021-12-07 20:00:00,50397.0,-0.0089085545722713
2021-12-07 21:00:00,39.29,-10.68239832,0.07781751,-0.02117843,2021-12-07 21:00:00,50485.5,0.0017560569081493
2021-12-07 22:00:00,40.62,-4.600725,0.08084346,-0.00916478,2021-12-07 22:00:00,50221.0,-0.0052391280664745
2021-12-07 23:00:00,36.53,-13.72759238,0.07220944,-0.02716251,2021-12-07 23:00:00,50580.5,0.0071583600485851
2021-12-08 00:00:00,50.53,-9.89843593,0.09962101,-0.01953824,2021-12-08 00:00:00,50700.0,0.0023625705558465
2021-12-08 01:00:00,46.41,2.1031585,0.09203892,0.00417459,2021-12-08 01:00:00,50428.0,-0.0053648915187376
2021-12-08 02:00:00,47.98,-2.28557175,0.09532701,-0.00454553,2021-12-08 02:00:00,50327.5,-0.0019929404299199
2021-12-08 03:00:00,38.28,-11.24912233,0.07639055,-0.02247064,2021-12-08 03:00:00,50132.0,-0.0038845561571705
2021-12-08 04:00:00,33.27,-11.8349219,0.06622737,-0.02357979,2021-12-08 04:00:00,50237.0,0.0020944705976222
2021-12-08 05:00:00,54.74,6.35684054,0.10860055,0.01262366,2021-12-08 05:00:00,50387.5,0.002995799908434
2021-12-08 06:00:00,50.82,0.95491236,0.10040869,0.00188855,2021-12-08 06:00:00,50592.5,0.004068469362441
2021-12-08 07:00:00,48.63,1.68223029,0.09633341,0.00333551,2021-12-08 07:00:00,50470.0,-0.0024213075060532
2021-12-08 08:00:00,51.99,6.32513814,0.10313098,0.01255835,2021-12-08 08:00:00,50370.0,-0.0019813750743015
2021-12-08 09:00:00,59.16,13.22367765,0.11804357,0.02640975,2021-12-08 09:00:00,50157.0,-0.0042287075640261
2021-12-08 10:00:00,65.84,16.6391728,0.13375733,0.03383712,2021-12-08 10:00:00,49206.0,-0.0189604641425922
2021-12-08 11:00:00,43.04,-5.97337348,0.08750367,-0.01215643,2021-12-08 11:00:00,49182.0,-0.0004877453969027
2021-12-08 12:00:00,44.92,-1.68269614,0.09122666,-0.00342057,2021-12-08 12:00:00,49203.0,0.0004269854824936
2021-12-08 13:00:00,36.7,-16.96290257,0.07482538,-0.03462246,2021-12-08 13:00:00,49037.5,-0.0033636160396723
2021-12-08 14:00:00,49.53,-5.01551567,0.09763161,-0.00989702,2021-12-08 14:00:00,50710.0,0.0341065511088451
2021-12-08 15:00:00,52.71,-7.33953698,0.10408747,-0.01451071,2021-12-08 15:00:00,50622.0,-0.0017353579175705
2021-12-08 16:00:00,45.4,-1.29346017,0.09000863,-0.00256675,2021-12-08 16:00:00,50418.0,-0.004029868436648
2021-12-08 17:00:00,56.25,13.27226944,0.11190912,0.0264277,2021-12-08 17:00:00,50238.5,-0.0035602364234995
2021-12-08 18:00:00,62.66,9.00103849,0.12395967,0.01782557,2021-12-08 18:00:00,50507.0,0.0053445067030266
2021-12-08 19:00:00,50.02,4.51002758,0.09920035,0.00895242,2021-12-08 19:00:00,50428.5,-0.0015542400063357
2021-12-08 20:00:00,59.88,8.03832191,0.11813212,0.01587433,2021-12-08 20:00:00,50662.0,0.0046303181732552
2021-12-08 21:00:00,47.44,3.0017967,0.09377358,0.0059388,2021-12-08 21:00:00,50539.5,-0.0024179858671193
2021-12-08 22:00:00,30.01,-16.66907819,0.05975181,-0.03322004,2021-12-08 22:00:00,50175.5,-0.0072022873198192
2021-12-08 23:00:00,48.49,0.11336438,0.09607461,0.00022483,2021-12-08 23:00:00,50451.5,0.0055006925690825
2021-12-09 00:00:00,54.72,6.93743317,0.10857179,0.01377784,2021-12-09 00:00:00,50393.0,-0.0011595294490748
2021-12-09 01:00:00,55.47,7.23037414,0.1105361,0.01442195,2021-12-09 01:00:00,50150.5,-0.0048121762943266
2021-12-09 02:00:00,49.37,4.472582,0.0989656,0.00897367,2021-12-09 02:00:00,49855.0,-0.0058922642845036
2021-12-09 03:00:00,51.9,8.28071918,0.10482022,0.01673895,2021-12-09 03:00:00,49507.0,-0.0069802427038411
2021-12-09 04:00:00,35.62,-5.53454991,0.07150303,-0.01111915,2021-12-09 04:00:00,49782.5,0.0055648696143979
2021-12-09 05:00:00,44.02,0.09246898,0.0884508,0.00018596,2021-12-09 05:00:00,49737.5,-0.0009039321046552
2021-12-09 06:00:00,39.4,-7.53223156,0.07940238,-0.01519398,2021-12-09 06:00:00,49594.0,-0.0028851470218648
2021-12-09 07:00:00,42.52,-0.20942913,0.08501128,-0.00041907,2021-12-09 07:00:00,49980.5,0.007793281445336
2021-12-09 08:00:00,34.26,-6.80388105,0.06919599,-0.01375341,2021-12-09 08:00:00,49484.5,-0.0099238703094206
2021-12-09 09:00:00,38.61,-1.67572996,0.07846453,-0.00340826,2021-12-09 09:00:00,49180.0,-0.0061534419868848
2021-12-09 10:00:00,43.28,-0.5835616,0.08776759,-0.00118446,2021-12-09 10:00:00,49280.5,0.0020435136234242
2021-12-09 11:00:00,35.05,-7.07516655,0.07129703,-0.0144043,2021-12-09 11:00:00,49152.0,-0.002607522245107
2021-12-09 12:00:00,44.69,3.03318615,0.09045643,0.00614461,2021-12-09 12:00:00,49373.0,0.0044962565104167
2021-12-09 13:00:00,44.85,7.83634732,0.09090286,0.01589478,2021-12-09 13:00:00,49317.5,-0.0011240961659206
2021-12-09 14:00:00,30.84,-11.36611435,0.06349708,-0.02342225,2021-12-09 14:00:00,48553.5,-0.015491458407259
2021-12-09 15:00:00,39.1,1.40220759,0.08067829,0.00289554,2021-12-09 15:00:00,48439.5,-0.0023479254842596
2021-12-09 16:00:00,41.77,-6.06124583,0.08611487,-0.01250845,2021-12-09 16:00:00,48506.0,0.00137284654053
2021-12-09 17:00:00,39.03,-4.41938315,0.08102276,-0.00918252,2021-12-09 17:00:00,48155.5,-0.0072259101966767
2021-12-09 18:00:00,37.19,-6.7783182,0.07787953,-0.01420754,2021-12-09 18:00:00,47740.0,-0.008628297909896
2021-12-09 19:00:00,10.35,-33.0025952,0.02173752,-0.06937659,2021-12-09 19:00:00,47609.0,-0.0027440301633849
2021-12-09 20:00:00,5.02,-25.56903582,0.01052773,-0.05365667,2021-12-09 20:00:00,47672.5,0.0013337814278813
2021-12-09 21:00:00,19.06,-1.42998284,0.03972465,-0.00298163,2021-12-09 21:00:00,47962.0,0.006072683412869
2021-12-09 22:00:00,24.45,-1.01753134,0.05099572,-0.00212341,2021-12-09 22:00:00,47898.0,-0.0013343897251991
2021-12-09 23:00:00,22.84,-10.70103647,0.0480381,-0.02252277,2021-12-09 23:00:00,47541.5,-0.0074428994947597
2021-12-10 00:00:00,29.57,6.10327961,0.06158148,0.0127167,2021-12-10 00:00:00,47998.5,0.0096126542073766
2021-12-10 01:00:00,24.59,4.8862346,0.05079298,0.01009709,2021-12-10 01:00:00,48391.5,0.0081877558673708
2021-12-10 02:00:00,21.86,-2.6021931,0.04504401,-0.0053647,2021-12-10 02:00:00,48491.0,0.0020561462240269
2021-12-10 03:00:00,19.7,-7.68422703,0.04072479,-0.0158942,2021-12-10 03:00:00,48338.5,-0.003144913489101
2021-12-10 04:00:00,30.0,3.5358323,0.06228497,0.00734501,2021-12-10 04:00:00,48159.0,-0.0037133961542041
2021-12-10 05:00:00,18.06,-2.99480315,0.03743271,-0.00621,2021-12-10 05:00:00,48231.5,0.0015054299300234
2021-12-10 06:00:00,28.18,-6.25399662,0.05889534,-0.01308007,2021-12-10 06:00:00,47857.5,-0.007754268475996
2021-12-10 07:00:00,-8.3,-32.0347507,-0.01740238,-0.06719981,2021-12-10 07:00:00,47677.0,-0.0037716136446742
2021-12-10 08:00:00,19.91,-4.20153968,0.04140124,-0.00874114,2021-12-10 08:00:00,48086.5,0.0085890471296432
2021-12-10 09:00:00,21.71,-4.01703953,0.04488656,-0.00830986,2021-12-10 09:00:00,48350.0,0.0054797084420783
2021-12-10 10:00:00,21.48,-10.55918966,0.04455671,-0.02191785,2021-12-10 10:00:00,48204.5,-0.0030093071354705
2021-12-10 11:00:00,27.34,-5.70602951,0.05612695,-0.01172199,2021-12-10 11:00:00,48684.5,0.009957576574801
2021-12-10 12:00:00,33.52,6.49096559,0.0682875,0.01323078,2021-12-10 12:00:00,49051.5,0.0075383335558545
2021-12-10 13:00:00,25.85,0.25717859,0.05210539,0.00051866,2021-12-10 13:00:00,49595.0,0.0110801912275873
2021-12-10 14:00:00,37.42,9.50324386,0.07751344,0.01969682,2021-12-10 14:00:00,48250.0,-0.0271196693215042
2021-12-10 15:00:00,9.05,-11.28263385,0.01886233,-0.02352563,2021-12-10 15:00:00,47975.0,-0.005699481865285
2021-12-10 16:00:00,22.49,3.2574382,0.04731392,0.00685569,2021-12-10 16:00:00,47542.0,-0.0090255341323606
2021-12-10 17:00:00,24.45,13.13757072,0.0512432,0.02754073,2021-12-10 17:00:00,47706.0,0.0034495814227419
2021-12-10 18:00:00,25.24,2.09999628,0.05277821,0.00439333,2021-12-10 18:00:00,47800.0,0.0019704020458641
2021-12-10 19:00:00,22.93,-2.27138722,0.04767267,-0.00472481,2021-12-10 19:00:00,48094.5,0.0061610878661086
2021-12-10 20:00:00,-3.2,-25.44712176,-0.00660738,-0.05256752,2021-12-10 20:00:00,48405.5,0.0064664358710455
2021-12-10 21:00:00,14.34,-5.39198232,0.02992348,-0.01125616,2021-12-10 21:00:00,47920.0,-0.0100298519796304
2021-12-10 22:00:00,10.14,-10.45821193,0.02133474,-0.0220138,2021-12-10 22:00:00,47514.5,-0.008462020033389
2021-12-10 23:00:00,30.4,9.11604619,0.06448802,0.01934675,2021-12-10 23:00:00,47181.0,-0.0070189100169422
2021-12-11 00:00:00,24.97,-0.67452699,0.05229727,-0.00141349,2021-12-11 00:00:00,47756.5,0.0121977067039698
2021-12-11 01:00:00,19.94,-2.6552384,0.04161102,-0.00554359,2021-12-11 01:00:00,47915.5,0.0033293897165831
2021-12-11 02:00:00,22.88,3.44868023,0.04742067,0.00715055,2021-12-11 02:00:00,48220.0,0.0063549373376048
2021-12-11 03:00:00,35.06,13.04478305,0.07259252,0.02702183,2021-12-11 03:00:00,48301.0,0.0016798009124845
2021-12-11 04:00:00,31.96,0.37092763,0.06585532,0.00076481,2021-12-11 04:00:00,48511.0,0.004347736071717
2021-12-11 05:00:00,27.14,49.92259022,0.05616436,0.10326265,2021-12-11 05:00:00,48299.0,-0.004370142854198
2021-12-11 06:00:00,42.45,14.85985645,0.08835985,0.03094862,2021-12-11 06:00:00,48043.5,-0.0052899645955403
2021-12-11 07:00:00,38.38,14.87142761,0.0799221,0.03098326,2021-12-11 07:00:00,48052.0,0.0001769229968673
2021-12-11 08:00:00,24.64,-5.00512294,0.05091802,-0.01034931,2021-12-11 08:00:00,48396.0,0.0071589111795555
2021-12-11 09:00:00,33.04,0.13977518,0.06808202,0.00028822,2021-12-11 09:00:00,48535.0,0.002872138193239
2021-12-11 10:00:00,25.07,-3.85874068,0.05181301,-0.00797976,2021-12-11 10:00:00,48380.5,-0.0031832698052951
2021-12-11 11:00:00,22.29,-5.1737649,0.04620605,-0.01073106,2021-12-11 11:00:00,48217.5,-0.0033691259908433
2021-12-11 12:00:00,34.02,5.03559771,0.07011891,0.01038511,2021-12-11 12:00:00,48500.0,0.0058588686680147
2021-12-11 13:00:00,34.11,65.73946187,0.07054301,0.13586708,2021-12-11 13:00:00,48340.0,-0.0032989690721649
2021-12-11 14:00:00,25.56,-2.79541755,0.05273909,-0.00577128,2021-12-11 14:00:00,48465.5,0.002596193628465
2021-12-11 15:00:00,42.4,11.25894121,0.08697968,0.02311143,2021-12-11 15:00:00,48754.0,0.0059526879945528
2021-12-11 16:00:00,27.49,-1.900346,0.05612047,-0.00388186,2021-12-11 16:00:00,48985.5,0.0047483283422897
2021-12-11 17:00:00,24.64,-2.407006,0.05059548,-0.00494526,2021-12-11 17:00:00,48691.0,-0.0060119831378673
2021-12-11 18:00:00,32.72,3.5627913,0.06722606,0.00732445,2021-12-11 18:00:00,48638.5,-0.001078228009283
2021-12-11 19:00:00,16.38,-13.08065235,0.03383791,-0.02703854,2021-12-11 19:00:00,48385.0,-0.0052119205978802
2021-12-11 20:00:00,20.33,-13.48516194,0.04186222,-0.02778711,2021-12-11 20:00:00,48551.0,0.0034308153353312
2021-12-11 21:00:00,28.8,-5.83870787,0.05903721,-0.01197728,2021-12-11 21:00:00,48764.0,0.0043871392968219
2021-12-11 22:00:00,26.81,-7.24882742,0.05490886,-0.01485649,2021-12-11 22:00:00,48836.0,0.0014764990566811
2021-12-11 23:00:00,17.76,-14.14543964,0.0359587,-0.0286588,2021-12-11 23:00:00,49353.0,0.0105864526169219
2021-12-12 00:00:00,34.95,5.35945393,0.07085424,0.01087175,2021-12-12 00:00:00,49317.5,-0.0007193078434948
2021-12-12 01:00:00,24.97,55.62029667,0.0507713,0.11302182,2021-12-12 01:00:00,49163.0,-0.0031327622040857
2021-12-12 02:00:00,30.88,0.24933247,0.06296338,0.0005087,2021-12-12 02:00:00,49030.5,-0.0026951162459573
2021-12-12 03:00:00,29.82,2.90697671,0.06047982,0.00589904,2021-12-12 03:00:00,49286.5,0.0052212398405073
2021-12-12 04:00:00,33.46,4.1106076,0.06847414,0.0084172,2021-12-12 04:00:00,48849.5,-0.008866525316263
2021-12-12 05:00:00,32.1,4.88273724,0.065538,0.00997454,2021-12-12 05:00:00,48952.5,0.0021085169756087
2021-12-12 06:00:00,36.85,68.75522127,0.07495958,0.1397698,2021-12-12 06:00:00,49130.0,0.0036259639446403
2021-12-12 07:00:00,37.4,8.67514301,0.07586021,0.01760646,2021-12-12 07:00:00,49274.5,0.0029411764705882
2021-12-12 08:00:00,29.51,-1.66211103,0.06026751,-0.00339665,2021-12-12 08:00:00,48974.0,-0.0060984890765
2021-12-12 09:00:00,40.93,11.52707238,0.08386195,0.02363218,2021-12-12 09:00:00,48820.5,-0.0031343161677624
2021-12-12 10:00:00,40.26,10.05716434,0.08230264,0.02057234,2021-12-12 10:00:00,48909.5,0.0018230046804108
2021-12-12 11:00:00,35.63,-2.49490127,0.07253025,-0.00508269,2021-12-12 11:00:00,49114.0,0.0041811917930054
2021-12-12 12:00:00,35.29,5.63742699,0.07127366,0.01139248,2021-12-12 12:00:00,49471.0,0.0072688031925722
2021-12-12 13:00:00,42.68,10.83482021,0.08571066,0.02177257,2021-12-12 13:00:00,49755.5,0.0057508439287663
2021-12-12 14:00:00,45.89,96.24492564,0.09203257,0.19282465,2021-12-12 14:00:00,49805.0,0.0009948648893087
2021-12-12 15:00:00,38.01,5.08546322,0.07659714,0.01025494,2021-12-12 15:00:00,49558.5,-0.0049493022788876
2021-12-12 16:00:00,38.18,4.73925761,0.07655126,0.00950863,2021-12-12 16:00:00,49813.5,0.0051454341838432
2021-12-12 17:00:00,31.77,-0.34500982,0.06322144,-0.000687,2021-12-12 17:00:00,50230.0,0.0083611872283617
2021-12-12 18:00:00,21.26,-5.58279279,0.04212511,-0.01106777,2021-12-12 18:00:00,50468.0,0.004738204260402
2021-12-12 19:00:00,19.15,-13.35557461,0.03813142,-0.02661079,2021-12-12 19:00:00,50198.0,-0.0053499247047633
2021-12-12 20:00:00,35.27,9.14538499,0.07016032,0.01820177,2021-12-12 20:00:00,50237.5,0.0007868839395992
2021-12-12 21:00:00,19.53,-9.11185817,0.03909906,-0.0182524,2021-12-12 21:00:00,49919.5,-0.0063299328191092
2021-12-12 22:00:00,45.31,11.47642782,0.09012966,0.02284402,2021-12-12 22:00:00,50270.0,0.0070213042999229
2021-12-12 23:00:00,35.74,1.26787907,0.07140303,0.00253477,2021-12-12 23:00:00,50079.5,-0.0037895365028843
2021-12-13 00:00:00,22.23,-3.81666667,0.04479086,-0.00769417,2021-12-13 00:00:00,49622.0,-0.0091354745953933
2021-12-13 01:00:00,26.9,-10.55264303,0.05535263,-0.0217311,2021-12-13 01:00:00,48546.0,-0.021683930514691
2021-12-13 02:00:00,32.82,-0.9018192,0.06729489,-0.00185039,2021-12-13 02:00:00,48758.0,0.0043669921311746
2021-12-13 03:00:00,36.42,-2.55636903,0.07451938,-0.00523479,2021-12-13 03:00:00,48854.0,0.0019689076664342
2021-12-13 04:00:00,40.34,8.68303509,0.08228441,0.01772285,2021-12-13 04:00:00,49000.0,0.0029884963360216
2021-12-13 05:00:00,39.29,12.48235457,0.07979604,0.02536485,2021-12-13 05:00:00,49187.0,0.0038163265306121
2021-12-13 06:00:00,27.34,-38.56231756,0.05586789,-0.07890623,2021-12-13 06:00:00,48889.5,-0.0060483461077114
2021-12-13 07:00:00,33.23,-18.00793551,0.06817807,-0.03698577,2021-12-13 07:00:00,48717.0,-0.0035283649863467
2021-12-13 08:00:00,33.71,-2.04693265,0.06877486,-0.00417918,2021-12-13 08:00:00,48995.5,0.0057166902723895
2021-12-13 09:00:00,40.92,11.47739185,0.08375071,0.02350486,2021-12-13 09:00:00,48839.5,-0.003183965874417
2021-12-13 10:00:00,32.95,1.65674248,0.06767577,0.00340496,2021-12-13 10:00:00,48682.0,-0.0032248487392376
2021-12-13 11:00:00,37.04,3.20985314,0.0758282,0.00657576,2021-12-13 11:00:00,48810.5,0.0026395793106281
2021-12-13 12:00:00,8.82,-33.56715847,0.01815244,-0.06914483,2021-12-13 12:00:00,48576.5,-0.0047940504604542
2021-12-13 13:00:00,31.81,4.61823588,0.06569468,0.00954303,2021-12-13 13:00:00,48424.0,-0.003139378094346
2021-12-13 14:00:00,-0.1,-29.52069503,-0.00020851,-0.06159227,2021-12-13 14:00:00,47921.5,-0.0103770857426069
2021-12-13 15:00:00,17.89,-26.17534377,0.03786082,-0.05544684,2021-12-13 15:00:00,47250.5,-0.0140020658785722
2021-12-13 16:00:00,-4.36,-15.75125031,-0.00924877,-0.03342084,2021-12-13 16:00:00,47146.5,-0.0022010349096834
2021-12-13 17:00:00,6.33,-15.79829935,0.01332263,-0.03326586,2021-12-13 17:00:00,47492.5,0.0073388268482283
2021-12-13 18:00:00,3.14,-20.59129447,0.00661825,-0.04342246,2021-12-13 18:00:00,47441.5,-0.0010738537663841
2021-12-13 19:00:00,73.64,59.47516956,0.15755457,0.12728714,2021-12-13 19:00:00,46694.5,-0.0157457078717999
2021-12-13 20:00:00,0.78,-15.44881112,0.00167167,-0.03312085,2021-12-13 20:00:00,46599.5,-0.0020345008512779
2021-12-13 21:00:00,38.25,24.02718271,0.0817452,0.05136481,2021-12-13 21:00:00,46749.0,0.0032081889290658
2021-12-13 22:00:00,24.74,-5.75631882,0.05276259,-0.01228439,2021-12-13 22:00:00,46845.0,0.0020535198613873
2021-12-13 23:00:00,25.14,-1.98916045,0.05382981,-0.00426167,2021-12-13 23:00:00,46652.5,-0.0041092966165012
2021-12-14 00:00:00,22.74,0.41170525,0.04838297,0.00087638,2021-12-14 00:00:00,46974.5,0.006902095278924
2021-12-14 01:00:00,21.19,0.85338463,0.04521181,0.0018216,2021-12-14 01:00:00,46853.5,-0.0025758656292244
2021-12-14 02:00:00,22.73,-3.40908503,0.0483312,-0.00725283,2021-12-14 02:00:00,47002.5,0.0031801252841303
2021-12-14 03:00:00,25.81,-9.31291312,0.05497103,-0.0198498,2021-12-14 03:00:00,46901.5,-0.002148821871177
2021-12-14 04:00:00,27.34,4.70648565,0.058183,0.01002083,2021-12-14 04:00:00,46947.0,0.000970118226496
2021-12-14 05:00:00,8.5,-14.0165455,0.01820079,-0.03002768,2021-12-14 05:00:00,46671.5,-0.0058683195944362
2021-12-14 06:00:00,19.28,-23.09385034,0.04131105,-0.04952788,2021-12-14 06:00:00,46651.0,-0.0004392402215485
2021-12-14 07:00:00,9.7,-15.29225,0.0206383,-0.032554,2021-12-14 07:00:00,46972.5,0.0068915993226297
2021-12-14 08:00:00,16.33,-24.53430738,0.03440647,-0.05173703,2021-12-14 08:00:00,47436.5,0.009878120176699
2021-12-14 09:00:00,15.2,-0.9404045,0.03245599,-0.0020087,2021-12-14 09:00:00,46804.0,-0.013333614410844
2021-12-14 10:00:00,19.76,-9.0303251,0.04173575,-0.01908485,2021-12-14 10:00:00,47334.0,0.0113238184770532
2021-12-14 11:00:00,6.67,-17.4005399,0.01400613,-0.03655734,2021-12-14 11:00:00,47595.5,0.0055245700764778
2021-12-14 12:00:00,17.69,3.40567643,0.03723559,0.00717075,2021-12-14 12:00:00,47500.0,-0.002006492210398
2021-12-14 13:00:00,11.99,-12.36102912,0.0254197,-0.02621983,2021-12-14 13:00:00,47165.0,-0.0070526315789474
2021-12-14 14:00:00,22.6,0.3311519,0.04779838,0.00070071,2021-12-14 14:00:00,47269.5,0.0022156259938512
2021-12-14 15:00:00,-0.11,-20.46284825,-0.00023477,-0.04369274,2021-12-14 15:00:00,46825.0,-0.0094035265869112
2021-12-14 16:00:00,-13.8,-23.32931499,-0.02952659,-0.04992577,2021-12-14 16:00:00,46708.0,-0.0024986652429257
2021-12-14 17:00:00,12.49,-8.67640162,0.02678991,-0.01861854,2021-12-14 17:00:00,46613.0,-0.0020339128200737
2021-12-14 18:00:00,6.6,-11.98357085,0.01414892,-0.02570032,2021-12-14 18:00:00,46646.5,0.0007186836290304
2021-12-14 19:00:00,18.3,0.44141407,0.039053,0.00094236,2021-12-14 19:00:00,46827.5,0.0038802482501367
2021-12-14 20:00:00,20.53,-3.83137281,0.04296309,-0.00802199,2021-12-14 20:00:00,47766.0,0.0200416421974267
2021-12-14 21:00:00,20.07,-1.20805562,0.04156699,-0.00250311,2021-12-14 21:00:00,48267.0,0.0104886320813968
2021-12-14 22:00:00,20.99,1.85270336,0.04348637,0.00383989,2021-12-14 22:00:00,48263.5,-7.251331137214656e-05
2021-12-14 23:00:00,24.15,51.61816826,0.04995524,0.10671357,2021-12-14 23:00:00,48356.0,0.0019165622053933
2021-12-15 00:00:00,13.16,40.22594601,0.02733868,0.0835187,2021-12-15 00:00:00,48124.0,-0.0047977500206799
2021-12-15 01:00:00,13.73,32.35510061,0.02856046,0.06727738,2021-12-15 01:00:00,48072.5,-0.0010701521070567
2021-12-15 02:00:00,12.59,36.91853337,0.02623049,0.0768785,2021-12-15 02:00:00,47980.0,-0.0019241770242862
2021-12-15 03:00:00,25.32,45.60903454,0.05246319,0.09446246,2021-12-15 03:00:00,48251.5,0.0056586077532305
2021-12-15 04:00:00,15.64,22.47329999,0.03241845,0.04657585,2021-12-15 04:00:00,48208.0,-0.0009015263774183
2021-12-15 05:00:00,4.74,18.70804784,0.00985019,0.03886591,2021-12-15 05:00:00,48125.5,-0.0017113342183869
2021-12-15 06:00:00,19.82,23.68047183,0.04124212,0.04927117,2021-12-15 06:00:00,48075.0,-0.0010493397471195
2021-12-15 07:00:00,13.4,37.13739853,0.02779535,0.07699542,2021-12-15 07:00:00,48188.5,0.0023608944357773
2021-12-15 08:00:00,18.5,45.33663223,0.03808693,0.09328536,2021-12-15 08:00:00,48550.0,0.0075017898461251
2021-12-15 09:00:00,17.97,39.748853,0.03705579,0.08192898,2021-12-15 09:00:00,48483.0,-0.0013800205973223
2021-12-15 10:00:00,16.58,42.74375733,0.03436434,0.0885443,2021-12-15 10:00:00,48234.5,-0.0051255079099891
2021-12-15 11:00:00,15.46,-8.38678562,0.03211964,-0.01743299,2021-12-15 11:00:00,48134.5,-0.0020732048637386
2021-12-15 12:00:00,11.58,-3.34563205,0.02433365,-0.00703255,2021-12-15 12:00:00,47572.5,-0.0116756172807446
2021-12-15 13:00:00,4.8,-14.2295813,0.01007291,-0.02987302,2021-12-15 13:00:00,47655.0,0.0017341951757843
2021-12-15 14:00:00,18.15,1.1683287,0.03831539,0.00246727,2021-12-15 14:00:00,47358.0,-0.0062322946175636
2021-12-15 15:00:00,9.5,31.10847981,0.02037214,0.06667923,2021-12-15 15:00:00,46608.5,-0.0158262595548798
2021-12-15 16:00:00,20.88,0.96097931,0.04442145,0.00204532,2021-12-15 16:00:00,46999.5,0.0083890277524485
2021-12-15 17:00:00,15.07,-5.91965995,0.03200506,-0.01257754,2021-12-15 17:00:00,47100.0,0.0021383206204321
2021-12-15 18:00:00,10.92,-10.84838505,0.02283086,-0.02269146,2021-12-15 18:00:00,47815.5,0.0151910828025476
2021-12-15 19:00:00,21.17,4.07634862,0.04349264,0.00837758,2021-12-15 19:00:00,48688.5,0.0182576779496188
2021-12-15 20:00:00,21.2,-8.13222511,0.04307906,-0.01653479,2021-12-15 20:00:00,49190.0,0.0103001735522763
2021-12-15 21:00:00,31.66,2.45712116,0.06439031,0.00500028,2021-12-15 21:00:00,49142.5,-0.00096564342346
2021-12-15 22:00:00,14.26,-14.0982543,0.0292529,-0.02893792,2021-12-15 22:00:00,48730.0,-0.0083939563514269
2021-12-15 23:00:00,19.8,-12.25689283,0.04051982,-0.02509964,2021-12-15 23:00:00,48867.5,0.0028216704288939
2021-12-16 00:00:00,18.32,-3.74477306,0.03734778,-0.00763766,2021-12-16 00:00:00,49047.0,0.0036731979331867
2021-12-16 01:00:00,30.14,1.8190574,0.06147632,0.00371246,2021-12-16 01:00:00,49011.0,-0.0007339898464737
2021-12-16 02:00:00,24.68,-3.77420498,0.05035797,-0.0077055,2021-12-16 02:00:00,49007.5,-7.141254004205955e-05
2021-12-16 03:00:00,9.38,-24.41048614,0.01921359,-0.05003601,2021-12-16 03:00:00,48835.5,-0.0035096668877212
2021-12-16 04:00:00,20.33,44.57485276,0.04170841,0.09140292,2021-12-16 04:00:00,48744.0,-0.0018736370058666
2021-12-16 05:00:00,14.22,-13.09866223,0.02931119,-0.02701502,2021-12-16 05:00:00,48527.0,-0.0044518299688166
2021-12-16 06:00:00,18.18,-6.29275022,0.03718198,-0.01287646,2021-12-16 06:00:00,48899.5,0.0076761390566075
2021-12-16 07:00:00,18.94,-5.30115414,0.03888141,-0.01088801,2021-12-16 07:00:00,48727.5,-0.003517418378511
2021-12-16 08:00:00,22.08,9.23763454,0.04527801,0.018948,2021-12-16 08:00:00,48781.5,0.001108203786363
2021-12-16 09:00:00,29.58,5.41687488,0.06043039,0.01107185,2021-12-16 09:00:00,48964.0,0.0037411723706732
2021-12-16 10:00:00,30.8,11.51150936,0.06266829,0.02343149,2021-12-16 10:00:00,49125.0,0.003288130054734
2021-12-16 11:00:00,36.23,11.5281815,0.07362655,0.02343931,2021-12-16 11:00:00,49179.0,0.0010992366412214
2021-12-16 12:00:00,20.83,-3.84630015,0.04278134,-0.00790366,2021-12-16 12:00:00,48704.0,-0.0096585941153743
2021-12-16 13:00:00,-5.36,-29.72078524,-0.01093726,-0.06067641,2021-12-16 13:00:00,49005.0,0.0061801905387648
2021-12-16 14:00:00,15.49,-0.58582716,0.03191402,-0.00120738,2021-12-16 14:00:00,48560.0,-0.009080706050403
