start_time,datetime,transactions_count_mean,transactions_count_total,close,change
2021-05-23 19:00:00,2021-05-23 19:00:00,1855.0,7420,33033.85,0.015486906571952
2021-05-23 20:00:00,2021-05-23 20:00:00,2351.25,9405,33593.15,0.0169311176263136
2021-05-23 21:00:00,2021-05-23 21:00:00,1968.83333333,11813,33981.6,0.0115633693178518
2021-05-23 22:00:00,2021-05-23 22:00:00,1773.4,8867,33814.51,-0.0049170727687923
2021-05-23 23:00:00,2021-05-23 23:00:00,2412.5,4825,34651.6,0.0247553491090066
2021-05-24 00:00:00,2021-05-24 00:00:00,1348.57142857,9440,35164.09,0.0147897932562997
2021-05-24 01:00:00,2021-05-24 01:00:00,1911.75,7647,35071.74,-0.0026262587770649
2021-05-24 02:00:00,2021-05-24 02:00:00,776.66666667,6990,35254.33,0.0052061859491432
2021-05-24 03:00:00,2021-05-24 03:00:00,1339.6,6698,35221.25,-0.0009383244554641
2021-05-24 04:00:00,2021-05-24 04:00:00,1137.0,2274,34864.49,-0.0101291123966356
2021-05-24 05:00:00,2021-05-24 05:00:00,2111.0,4222,35285.43,0.0120736026828445
2021-05-24 06:00:00,2021-05-24 06:00:00,1948.16666667,11689,36071.42,0.0222751997070744
2021-05-24 07:00:00,2021-05-24 07:00:00,1714.8,8574,36612.34,0.0149958055435577
2021-05-24 08:00:00,2021-05-24 08:00:00,1729.33333333,10376,36594.9,-0.0004763421294567
2021-05-24 09:00:00,2021-05-24 09:00:00,1798.0,3596,36191.93,-0.0110116436989854
2021-05-24 10:00:00,2021-05-24 10:00:00,2049.75,8199,36388.48,0.0054307686824108
2021-05-24 11:00:00,2021-05-24 11:00:00,1986.71428571,13907,37558.3,0.0321480864273528
2021-05-24 12:00:00,2021-05-24 12:00:00,1606.4,8032,38184.99,0.0166857924879453
2021-05-24 13:00:00,2021-05-24 13:00:00,2237.14285714,15660,37569.33,-0.0161230892033753
2021-05-24 14:00:00,2021-05-24 14:00:00,1696.5,6786,37674.92,0.0028105372121354
2021-05-24 15:00:00,2021-05-24 15:00:00,2218.5,8874,37535.2,-0.0037085679279478
2021-05-24 16:00:00,2021-05-24 16:00:00,2066.0,22726,37365.61,-0.0045181589547943
2021-05-24 17:00:00,2021-05-24 17:00:00,2549.6,12748,37649.99,0.0076107415347961
2021-05-24 18:00:00,2021-05-24 18:00:00,1858.33333333,16725,37879.48,0.0060953535445826
2021-05-24 19:00:00,2021-05-24 19:00:00,2301.33333333,6904,39563.58,0.0444594276373382
2021-05-24 20:00:00,2021-05-24 20:00:00,2093.0,6279,38946.17,-0.0156055139600613
2021-05-24 21:00:00,2021-05-24 21:00:00,2484.0,14904,38465.66,-0.0123377985563148
2021-05-24 22:00:00,2021-05-24 22:00:00,2031.85714286,14223,38428.84,-0.0009572174245809
2021-05-24 23:00:00,2021-05-24 23:00:00,2385.33333333,7156,38779.66,0.0091290811796558
2021-05-25 00:00:00,2021-05-25 00:00:00,1995.0,7980,39388.0,0.0156870895722138
2021-05-25 01:00:00,2021-05-25 01:00:00,2043.8,10219,38800.94,-0.0149045394536406
2021-05-25 02:00:00,2021-05-25 02:00:00,1586.33333333,4759,38081.89,-0.0185317675293434
2021-05-25 03:00:00,2021-05-25 03:00:00,1019.2,10192,38300.27,0.0057344842916147
2021-05-25 04:00:00,2021-05-25 04:00:00,1121.0,10089,38366.29,0.0017237476393769
2021-05-25 05:00:00,2021-05-25 05:00:00,1766.0,3532,38352.07,-0.0003706378698592
2021-05-25 06:00:00,2021-05-25 06:00:00,1743.5,6974,38870.0,0.013504616569588
2021-05-25 07:00:00,2021-05-25 07:00:00,1975.66666667,11854,38985.21,0.0029639825057885
2021-05-25 08:00:00,2021-05-25 08:00:00,1685.0,13480,38144.84,-0.0215561234632313
2021-05-25 09:00:00,2021-05-25 09:00:00,1474.83333333,8849,37947.47,-0.005174225399818
2021-05-25 10:00:00,2021-05-25 10:00:00,1608.875,12871,37135.02,-0.0214098594715275
2021-05-25 11:00:00,2021-05-25 11:00:00,2560.0,5120,36567.87,-0.0152726456051456
2021-05-25 12:00:00,2021-05-25 12:00:00,2233.5,13401,37123.65,0.0151985882688818
2021-05-25 13:00:00,2021-05-25 13:00:00,2251.4,11257,37463.47,0.0091537335364384
2021-05-25 14:00:00,2021-05-25 14:00:00,1887.75,7551,37636.89,0.0046290426380684
2021-05-25 15:00:00,2021-05-25 15:00:00,2419.4,12097,38269.99,0.0168212623306547
2021-05-25 16:00:00,2021-05-25 16:00:00,2134.66666667,19212,37796.55,-0.0123710510507056
2021-05-25 17:00:00,2021-05-25 17:00:00,3063.0,3063,37948.67,0.0040247059586124
2021-05-25 18:00:00,2021-05-25 18:00:00,2829.5,5659,37880.83,-0.0017876779344307
2021-05-25 19:00:00,2021-05-25 19:00:00,2318.0,9272,37293.26,-0.0155110117703334
2021-05-25 20:00:00,2021-05-25 20:00:00,2270.0,13620,37600.68,0.0082433125985768
2021-05-25 21:00:00,2021-05-25 21:00:00,2562.0,7686,37943.6,0.0091200478289221
2021-05-25 22:00:00,2021-05-25 22:00:00,2214.42857143,15501,38397.28,0.0119566936189501
2021-05-25 23:00:00,2021-05-25 23:00:00,2320.75,9283,38326.84,-0.0018345049441003
2021-05-26 00:00:00,2021-05-26 00:00:00,1578.75,6315,38111.96,-0.005606514912265
2021-05-26 01:00:00,2021-05-26 01:00:00,,0,38657.16,0.0143052207233635
2021-05-26 02:00:00,2021-05-26 02:00:00,2029.5,8118,39214.99,0.0144301857663624
2021-05-26 03:00:00,2021-05-26 03:00:00,1742.44444444,15682,39495.03,0.0071411467910613
2021-05-26 04:00:00,2021-05-26 04:00:00,1691.25,6765,39397.95,-0.0024580307952671
2021-05-26 05:00:00,2021-05-26 05:00:00,1219.625,9757,39234.68,-0.0041441242501195
2021-05-26 06:00:00,2021-05-26 06:00:00,1461.4,7307,40546.99,0.0334477049385899
2021-05-26 07:00:00,2021-05-26 07:00:00,2419.66666667,7259,40436.0,-0.0027373178625589
2021-05-26 08:00:00,2021-05-26 08:00:00,2375.0,7125,40152.47,-0.0070118211494707
2021-05-26 09:00:00,2021-05-26 09:00:00,2038.5,8154,40165.3,0.0003195320238082
2021-05-26 10:00:00,2021-05-26 10:00:00,2422.0,4844,39696.26,-0.0116777417322913
2021-05-26 11:00:00,2021-05-26 11:00:00,2696.16666667,16177,39851.9,0.0039207723851062
2021-05-26 12:00:00,2021-05-26 12:00:00,2039.57142857,14277,40130.05,0.0069795919391546
2021-05-26 13:00:00,2021-05-26 13:00:00,2207.33333333,13244,38883.27,-0.0310684885765157
2021-05-26 14:00:00,2021-05-26 14:00:00,2015.88888889,18143,39151.71,0.0069037403489984
2021-05-26 15:00:00,2021-05-26 15:00:00,2102.33333333,12614,38779.56,-0.0095053319510182
2021-05-26 16:00:00,2021-05-26 16:00:00,1658.0,11606,38576.02,-0.0052486412945376
2021-05-26 17:00:00,2021-05-26 17:00:00,2182.83333333,13097,38982.05,0.0105254507852288
2021-05-26 18:00:00,2021-05-26 18:00:00,1666.0,9996,38629.07,-0.0090549368234867
2021-05-26 19:00:00,2021-05-26 19:00:00,2047.28571429,14331,38474.08,-0.0040122633032583
2021-05-26 20:00:00,2021-05-26 20:00:00,1488.5,8931,38721.02,0.0064183471053758
2021-05-26 21:00:00,2021-05-26 21:00:00,2261.5,4523,39021.59,0.0077624504726372
2021-05-26 22:00:00,2021-05-26 22:00:00,1472.25,5889,38949.69,-0.001842569715893
2021-05-26 23:00:00,2021-05-26 23:00:00,1618.75,6475,39224.2,0.0070478096231316
2021-05-27 00:00:00,2021-05-27 00:00:00,1774.22222222,15968,38616.8,-0.0154853381330911
2021-05-27 01:00:00,2021-05-27 01:00:00,2013.0,6039,37627.69,-0.0256134635702596
2021-05-27 02:00:00,2021-05-27 02:00:00,1226.5,7359,37824.17,0.0052216864761029
2021-05-27 03:00:00,2021-05-27 03:00:00,1175.28571429,8227,37634.0,-0.0050277375551135
2021-05-27 04:00:00,2021-05-27 04:00:00,1944.33333333,5833,37728.74,0.0025174044746771
2021-05-27 05:00:00,2021-05-27 05:00:00,1476.0,5904,38127.63,0.0105725767677371
2021-05-27 06:00:00,2021-05-27 06:00:00,1395.66666667,8374,38242.94,0.0030243159619416
2021-05-27 07:00:00,2021-05-27 07:00:00,1043.7,10437,38269.73,0.0007005214557249
2021-05-27 08:00:00,2021-05-27 08:00:00,1326.71428571,9287,38822.79,0.0144516305706885
2021-05-27 09:00:00,2021-05-27 09:00:00,1307.66666667,11769,39269.21,0.0114989159717784
2021-05-27 10:00:00,2021-05-27 10:00:00,1927.2,9636,39209.6,-0.0015179831730762
2021-05-27 11:00:00,2021-05-27 11:00:00,2534.5,5069,39677.21,0.0119259059005958
2021-05-27 12:00:00,2021-05-27 12:00:00,2323.0,4646,39324.95,-0.0088781444058189
2021-05-27 13:00:00,2021-05-27 13:00:00,2161.0,10805,39875.28,0.0139944233876967
2021-05-27 14:00:00,2021-05-27 14:00:00,3099.0,3099,40026.1,0.0037822931901669
2021-05-27 15:00:00,2021-05-27 15:00:00,2730.0,5460,39690.04,-0.0083960215959085
2021-05-27 16:00:00,2021-05-27 16:00:00,2467.0,14802,38868.96,-0.0206873059336801
2021-05-27 17:00:00,2021-05-27 17:00:00,2849.33333333,8548,39036.14,0.0043011184245731
2021-05-27 18:00:00,2021-05-27 18:00:00,2317.0,11585,39096.61,0.0015490773421757
2021-05-27 19:00:00,2021-05-27 19:00:00,2960.0,8880,38774.19,-0.0082467508052488
2021-05-27 20:00:00,2021-05-27 20:00:00,1981.0,11886,38464.79,-0.0079795348400573
2021-05-27 21:00:00,2021-05-27 21:00:00,2446.66666667,14680,38972.79,0.0132068834900698
2021-05-27 22:00:00,2021-05-27 22:00:00,2199.83333333,13199,38500.02,-0.012130771238087
2021-05-27 23:00:00,2021-05-27 23:00:00,2426.0,2426,38527.38,0.0007106489814809
2021-05-28 00:00:00,2021-05-28 00:00:00,2036.4,10182,38003.69,-0.0135926709784053
2021-05-28 01:00:00,2021-05-28 01:00:00,1465.66666667,8794,38150.18,0.0038546256955573
2021-05-28 02:00:00,2021-05-28 02:00:00,1702.33333333,5107,38278.96,0.0033756066157486
2021-05-28 03:00:00,2021-05-28 03:00:00,1495.22222222,13457,38225.25,-0.001403120669945
2021-05-28 04:00:00,2021-05-28 04:00:00,1504.0,6016,37319.16,-0.0237039653108873
2021-05-28 05:00:00,2021-05-28 05:00:00,1665.83333333,9995,36977.76,-0.0091481158739907
2021-05-28 06:00:00,2021-05-28 06:00:00,1368.4,13684,36925.65,-0.0014092254371276
2021-05-28 07:00:00,2021-05-28 07:00:00,1736.25,6945,36965.27,0.0010729668942861
2021-05-28 08:00:00,2021-05-28 08:00:00,1764.42857143,12351,35953.11,-0.0273813771683527
2021-05-28 09:00:00,2021-05-28 09:00:00,2145.66666667,6437,35990.42,0.0010377405459498
2021-05-28 10:00:00,2021-05-28 10:00:00,1916.75,7667,35930.01,-0.0016785022236471
2021-05-28 11:00:00,2021-05-28 11:00:00,2442.0,7326,35374.31,-0.0154661799426163
2021-05-28 12:00:00,2021-05-28 12:00:00,2670.5,5341,36567.21,0.033722212532202
2021-05-28 13:00:00,2021-05-28 13:00:00,2174.75,8699,36893.55,0.0089243888171945
2021-05-28 14:00:00,2021-05-28 14:00:00,2447.75,9791,36586.0,-0.0083361454780036
2021-05-28 15:00:00,2021-05-28 15:00:00,2003.85714286,14027,36741.5,0.0042502596621658
2021-05-28 16:00:00,2021-05-28 16:00:00,1650.5,9903,35824.93,-0.0249464501993658
2021-05-28 17:00:00,2021-05-28 17:00:00,2595.6,12978,35977.76,0.0042660236879736
2021-05-28 18:00:00,2021-05-28 18:00:00,2842.0,8526,36190.02,0.0058997558491689
2021-05-28 19:00:00,2021-05-28 19:00:00,1796.66666667,10780,35799.22,-0.0107985571712863
2021-05-28 20:00:00,2021-05-28 20:00:00,1424.28571429,9970,35232.23,-0.0158380545721387
2021-05-28 21:00:00,2021-05-28 21:00:00,1640.25,6561,35046.99,-0.0052576859313192
2021-05-28 22:00:00,2021-05-28 22:00:00,2165.5,4331,35079.19,0.0009187664903607
2021-05-28 23:00:00,2021-05-28 23:00:00,1864.8,9324,35670.99,0.0168704009414126
2021-05-29 00:00:00,2021-05-29 00:00:00,2188.5,4377,36218.56,0.0153505691880151
2021-05-29 01:00:00,2021-05-29 01:00:00,1583.0,11081,36382.7,0.0045319305902828
2021-05-29 02:00:00,2021-05-29 02:00:00,1949.0,7796,36357.79,-0.0006846660638158
2021-05-29 03:00:00,2021-05-29 03:00:00,2236.0,6708,36470.03,0.0030870963279121
2021-05-29 04:00:00,2021-05-29 04:00:00,1800.75,7203,35722.75,-0.0204902491168775
2021-05-29 05:00:00,2021-05-29 05:00:00,1890.75,7563,36871.91,0.0321688559811326
2021-05-29 06:00:00,2021-05-29 06:00:00,1599.8,7999,36555.09,-0.0085924488316446
2021-05-29 07:00:00,2021-05-29 07:00:00,1969.0,11814,36180.71,-0.0102415286079174
2021-05-29 08:00:00,2021-05-29 08:00:00,1497.0,7485,35810.95,-0.0102198105012312
2021-05-29 09:00:00,2021-05-29 09:00:00,2012.6,10063,35392.63,-0.0116813432762883
2021-05-29 10:00:00,2021-05-29 10:00:00,1735.0,6940,35250.0,-0.0040299350457989
2021-05-29 11:00:00,2021-05-29 11:00:00,1598.0,9588,35388.92,0.0039409929078013
2021-05-29 12:00:00,2021-05-29 12:00:00,1151.8,5759,34803.58,-0.0165402052393799
2021-05-29 13:00:00,2021-05-29 13:00:00,1681.16666667,10087,34888.18,0.0024307844193038
2021-05-29 14:00:00,2021-05-29 14:00:00,1696.83333333,10181,34641.86,-0.0070602708424457
2021-05-29 15:00:00,2021-05-29 15:00:00,1487.83333333,8927,34452.15,-0.0054763225762126
2021-05-29 16:00:00,2021-05-29 16:00:00,887.66666667,2663,34850.29,0.0115563179656421
2021-05-29 17:00:00,2021-05-29 17:00:00,3233.0,3233,33913.82,-0.0268712254618254
2021-05-29 18:00:00,2021-05-29 18:00:00,1983.875,15871,34089.27,0.0051734071832663
2021-05-29 19:00:00,2021-05-29 19:00:00,2154.0,12924,34051.48,-0.0011085599662296
2021-05-29 20:00:00,2021-05-29 20:00:00,1430.6,7153,34245.76,0.0057054788808004
2021-05-29 21:00:00,2021-05-29 21:00:00,2001.0,2001,34646.95,0.0117150269113606
2021-05-29 22:00:00,2021-05-29 22:00:00,1595.77777778,14362,34474.99,-0.0049632074396158
2021-05-29 23:00:00,2021-05-29 23:00:00,1287.6,6438,34611.94,0.0039724449521234
2021-05-30 00:00:00,2021-05-30 00:00:00,930.83333333,5585,33865.8,-0.0215573007465054
2021-05-30 01:00:00,2021-05-30 01:00:00,1771.66666667,5315,33907.52,0.0012319212893241
2021-05-30 02:00:00,2021-05-30 02:00:00,1033.66666667,6202,34541.69,0.0187029307952928
2021-05-30 03:00:00,2021-05-30 03:00:00,771.66666667,4630,34780.52,0.0069142534716741
2021-05-30 04:00:00,2021-05-30 04:00:00,1107.0,8856,34769.06,-0.0003294947861618
2021-05-30 05:00:00,2021-05-30 05:00:00,731.66666667,4390,35325.09,0.0159920918195659
2021-05-30 06:00:00,2021-05-30 06:00:00,1353.75,5415,35773.64,0.0126977737353253
2021-05-30 07:00:00,2021-05-30 07:00:00,791.58333333,9499,35999.99,0.0063272845592452
2021-05-30 08:00:00,2021-05-30 08:00:00,991.625,7933,35694.75,-0.0084788912441363
2021-05-30 09:00:00,2021-05-30 09:00:00,1040.5,8324,35850.0,0.0043493791103734
2021-05-30 10:00:00,2021-05-30 10:00:00,716.54545455,7882,35722.28,-0.0035626220362622
2021-05-30 11:00:00,2021-05-30 11:00:00,1027.66666667,6166,36360.37,0.0178625216531531
2021-05-30 12:00:00,2021-05-30 12:00:00,1789.33333333,5368,35556.31,-0.0221136363573859
2021-05-30 13:00:00,2021-05-30 13:00:00,2039.66666667,6119,35698.49,0.0039987276519977
2021-05-30 14:00:00,2021-05-30 14:00:00,1750.28571429,12252,35374.5,-0.0090757340156404
2021-05-30 15:00:00,2021-05-30 15:00:00,1757.0,7028,35489.78,0.0032588446479808
2021-05-30 16:00:00,2021-05-30 16:00:00,1889.0,3778,35734.13,0.0068850807190126
2021-05-30 17:00:00,2021-05-30 17:00:00,1843.5,14748,35826.07,0.0025728903991786
2021-05-30 18:00:00,2021-05-30 18:00:00,1340.66666667,12066,36128.36,0.0084377103042561
2021-05-30 19:00:00,2021-05-30 19:00:00,1710.0,8550,36096.15,-0.0008915433747892
2021-05-30 20:00:00,2021-05-30 20:00:00,1530.33333333,4591,36068.11,-0.0007768141477692
2021-05-30 21:00:00,2021-05-30 21:00:00,2112.5,12675,35956.21,-0.003102463644477
2021-05-30 22:00:00,2021-05-30 22:00:00,1232.8,6164,35761.56,-0.0054135294014581
2021-05-30 23:00:00,2021-05-30 23:00:00,1223.0,6115,35651.81,-0.003068937708534
2021-05-31 00:00:00,2021-05-31 00:00:00,1443.0,5772,35327.46,-0.0090977148144791
2021-05-31 01:00:00,2021-05-31 01:00:00,890.28571429,6232,34834.73,-0.0139475071233537
2021-05-31 02:00:00,2021-05-31 02:00:00,1493.33333333,4480,34735.45,-0.0028500292667692
2021-05-31 03:00:00,2021-05-31 03:00:00,1082.8,5414,34498.65,-0.0068172429031434
2021-05-31 04:00:00,2021-05-31 04:00:00,968.875,7751,34464.93,-0.0009774295515911
2021-05-31 05:00:00,2021-05-31 05:00:00,888.75,3555,34443.73,-0.0006151180344773
2021-05-31 06:00:00,2021-05-31 06:00:00,1857.0,9285,35033.82,0.0171320005121395
2021-05-31 07:00:00,2021-05-31 07:00:00,2050.8,10254,35853.59,0.023399389504199
2021-05-31 08:00:00,2021-05-31 08:00:00,1170.75,9366,36118.51,0.0073889392945032
2021-05-31 09:00:00,2021-05-31 09:00:00,1941.0,7764,35951.84,-0.0046145314410811
2021-05-31 10:00:00,2021-05-31 10:00:00,1453.11111111,13078,36881.43,0.0258565347420327
2021-05-31 11:00:00,2021-05-31 11:00:00,1451.5,11612,36833.0,-0.001313126958472
2021-05-31 12:00:00,2021-05-31 12:00:00,1677.6,8388,36788.0,-0.0012217305133983
2021-05-31 13:00:00,2021-05-31 13:00:00,2063.5,8254,36719.99,-0.0018487006632598
2021-05-31 14:00:00,2021-05-31 14:00:00,1880.25,7521,36613.55,-0.0028986935998619
2021-05-31 15:00:00,2021-05-31 15:00:00,2216.55555556,19949,36944.12,0.0090286246485249
2021-05-31 16:00:00,2021-05-31 16:00:00,1837.0,9185,37114.1,0.0046010028118139
2021-05-31 17:00:00,2021-05-31 17:00:00,2307.75,18462,36925.96,-0.0050692324480453
2021-05-31 18:00:00,2021-05-31 18:00:00,1925.25,7701,36695.23,-0.0062484496002269
2021-05-31 19:00:00,2021-05-31 19:00:00,2083.16666667,12499,36858.83,0.0044583451309612
2021-05-31 20:00:00,2021-05-31 20:00:00,1882.0,15056,36673.06,-0.0050400406089939
2021-05-31 21:00:00,2021-05-31 21:00:00,1117.54545455,12293,36913.29,0.0065505850888909
2021-05-31 22:00:00,2021-05-31 22:00:00,1616.2,8081,36878.7,-0.0009370608796995
2021-05-31 23:00:00,2021-05-31 23:00:00,2188.0,4376,37243.38,0.0098886349030742
2021-06-01 00:00:00,2021-06-01 00:00:00,2077.0,6231,37777.37,0.0143378501092008
2021-06-01 01:00:00,2021-06-01 01:00:00,1652.71428571,11569,37196.69,-0.0153711070940089
2021-06-01 02:00:00,2021-06-01 02:00:00,919.14285714,6434,36848.5,-0.0093607791445959
2021-06-01 03:00:00,2021-06-01 03:00:00,867.875,6943,36709.23,-0.0037795296959169
2021-06-01 04:00:00,2021-06-01 04:00:00,1526.0,3052,36735.97,0.0007284271557861
2021-06-01 05:00:00,2021-06-01 05:00:00,1097.44444444,9877,37259.17,0.0142421719094389
2021-06-01 06:00:00,2021-06-01 06:00:00,1128.0,6768,36906.05,-0.0094773984498311
2021-06-01 07:00:00,2021-06-01 07:00:00,1402.85714286,9820,36817.43,-0.0024012323182784
2021-06-01 08:00:00,2021-06-01 08:00:00,1956.66666667,5870,36184.73,-0.0171847953537223
2021-06-01 09:00:00,2021-06-01 09:00:00,1984.14285714,13889,36233.34,0.0013433843502492
2021-06-01 10:00:00,2021-06-01 10:00:00,1996.0,5988,36420.69,0.0051706522225112
2021-06-01 11:00:00,2021-06-01 11:00:00,1632.11111111,14689,36573.31,0.0041904752490959
2021-06-01 12:00:00,2021-06-01 12:00:00,1380.4,6902,36152.98,-0.0114928071864426
2021-06-01 13:00:00,2021-06-01 13:00:00,2145.25,8581,37040.38,0.0245456944351474
2021-06-01 14:00:00,2021-06-01 14:00:00,1632.23076923,21219,36646.53,-0.0106329902662984
2021-06-01 15:00:00,2021-06-01 15:00:00,1188.5,7131,36233.59,-0.0112681882841295
2021-06-01 16:00:00,2021-06-01 16:00:00,1903.9,19039,35848.08,-0.0106395750462483
2021-06-01 17:00:00,2021-06-01 17:00:00,2232.4,11162,36158.94,0.0086715941272168
2021-06-01 18:00:00,2021-06-01 18:00:00,1753.66666667,5261,36247.58,0.0024513992943377
2021-06-01 19:00:00,2021-06-01 19:00:00,1646.75,6587,35969.61,-0.0076686498795229
2021-06-01 20:00:00,2021-06-01 20:00:00,2130.0,10650,36326.6,0.0099247670464037
2021-06-01 21:00:00,2021-06-01 21:00:00,2649.0,15894,36416.19,0.0024662368622443
2021-06-01 22:00:00,2021-06-01 22:00:00,2636.0,2636,36426.41,0.0002806444056888
2021-06-01 23:00:00,2021-06-01 23:00:00,2025.22222222,18227,36693.41,0.0073298466689415
2021-06-02 00:00:00,2021-06-02 00:00:00,1332.28571429,9326,36180.68,-0.0139733537984069
2021-06-02 01:00:00,2021-06-02 01:00:00,1386.75,5547,36288.33,0.0029753448525566
2021-06-02 02:00:00,2021-06-02 02:00:00,1169.0,7014,36272.33,-0.0004409130979573
2021-06-02 03:00:00,2021-06-02 03:00:00,1237.4,6187,36483.19,0.005813246626285
2021-06-02 04:00:00,2021-06-02 04:00:00,1464.16666667,8785,36666.19,0.0050160087426565
2021-06-02 05:00:00,2021-06-02 05:00:00,711.16666667,8534,36801.0,0.0036766841605304
2021-06-02 06:00:00,2021-06-02 06:00:00,2038.0,4076,36733.14,-0.0018439716312056
2021-06-02 07:00:00,2021-06-02 07:00:00,1737.75,13902,37218.19,0.013204697447591
2021-06-02 08:00:00,2021-06-02 08:00:00,1039.45454545,11434,37374.72,0.0042057391829102
2021-06-02 09:00:00,2021-06-02 09:00:00,1574.0,11018,37273.42,-0.0027103881982259
2021-06-02 10:00:00,2021-06-02 10:00:00,1159.38461538,15072,37156.06,-0.0031486244084927
2021-06-02 11:00:00,2021-06-02 11:00:00,1128.0,7896,37208.91,0.0014223790143521
2021-06-02 12:00:00,2021-06-02 12:00:00,1961.6,9808,37280.0,0.001910563894508
2021-06-02 13:00:00,2021-06-02 13:00:00,2144.0,19296,37544.57,0.0070968347639484
2021-06-02 14:00:00,2021-06-02 14:00:00,1544.28571429,10810,37845.02,0.0080024887753407
2021-06-02 15:00:00,2021-06-02 15:00:00,2419.66666667,14518,38032.66,0.0049581160216061
2021-06-02 16:00:00,2021-06-02 16:00:00,1464.75,11718,37900.28,-0.0034806926467937
2021-06-02 17:00:00,2021-06-02 17:00:00,2768.0,5536,38005.02,0.0027635679736401
2021-06-02 18:00:00,2021-06-02 18:00:00,2057.28571429,14401,38011.44,0.0001689250525327
2021-06-02 19:00:00,2021-06-02 19:00:00,2271.25,18170,37890.0,-0.003194827662409
2021-06-02 20:00:00,2021-06-02 20:00:00,1133.28571429,15866,37718.94,-0.0045146476642913
2021-06-02 21:00:00,2021-06-02 21:00:00,1540.25,6161,37765.95,0.0012463234650812
2021-06-02 22:00:00,2021-06-02 22:00:00,2180.33333333,6541,37518.32,-0.0065569646732042
2021-06-02 23:00:00,2021-06-02 23:00:00,1761.4,8807,37569.99,0.0013771938615587
2021-06-03 00:00:00,2021-06-03 00:00:00,1822.14285714,12755,37466.32,-0.0027593832204905
2021-06-03 01:00:00,2021-06-03 01:00:00,1405.4,7027,37306.48,-0.0042662316448478
2021-06-03 02:00:00,2021-06-03 02:00:00,1617.0,8085,37403.68,0.0026054454882904
2021-06-03 03:00:00,2021-06-03 03:00:00,1214.16666667,7285,37623.5,0.005876961839049
2021-06-03 04:00:00,2021-06-03 04:00:00,1229.16666667,7375,37964.43,0.009061623719218
2021-06-03 05:00:00,2021-06-03 05:00:00,1194.77777778,10753,38777.81,0.0214247915746397
2021-06-03 06:00:00,2021-06-03 06:00:00,1044.75,4179,38933.61,0.0040177617044387
2021-06-03 07:00:00,2021-06-03 07:00:00,2159.25,8637,38631.51,-0.0077593626689125
2021-06-03 08:00:00,2021-06-03 08:00:00,2023.42857143,14164,38814.44,0.0047352536828098
2021-06-03 09:00:00,2021-06-03 09:00:00,1831.33333333,5494,39103.18,0.0074389840482047
2021-06-03 10:00:00,2021-06-03 10:00:00,3085.0,3085,39240.08,0.0035009940368022
2021-06-03 11:00:00,2021-06-03 11:00:00,1610.75,12886,38783.65,-0.0116317295989203
2021-06-03 12:00:00,2021-06-03 12:00:00,2397.5,14385,39003.76,0.0056753296814509
2021-06-03 13:00:00,2021-06-03 13:00:00,1987.71428571,13914,38460.92,-0.013917632556451
2021-06-03 14:00:00,2021-06-03 14:00:00,2232.125,17857,38624.06,0.0042417082066679
2021-06-03 15:00:00,2021-06-03 15:00:00,1852.5,18525,38546.06,-0.002019466622618
2021-06-03 16:00:00,2021-06-03 16:00:00,1984.75,7939,38881.05,0.008690641793221
2021-06-03 17:00:00,2021-06-03 17:00:00,2350.33333333,14102,38808.13,-0.001875463754194
2021-06-03 18:00:00,2021-06-03 18:00:00,1752.125,14017,38574.11,-0.0060301797587257
2021-06-03 19:00:00,2021-06-03 19:00:00,1252.4,12524,38612.05,0.0009835612539084
2021-06-03 20:00:00,2021-06-03 20:00:00,1240.75,9926,38714.61,0.0026561656270516
2021-06-03 21:00:00,2021-06-03 21:00:00,2191.0,10955,38762.13,0.0012274435929999
2021-06-03 22:00:00,2021-06-03 22:00:00,2439.0,4878,38897.1,0.0034820067937444
2021-06-03 23:00:00,2021-06-03 23:00:00,1840.875,14727,39247.4,0.0090058127726746
2021-06-04 00:00:00,2021-06-04 00:00:00,1530.5,9183,38707.86,-0.0137471526776296
2021-06-04 01:00:00,2021-06-04 01:00:00,2373.0,7119,37938.69,-0.0198711579508658
2021-06-04 02:00:00,2021-06-04 02:00:00,1268.0,8876,37786.56,-0.0040098906946972
2021-06-04 03:00:00,2021-06-04 03:00:00,1582.75,6331,37945.72,0.0042120796388982
2021-06-04 04:00:00,2021-06-04 04:00:00,2866.0,2866,37579.4,-0.0096537896764115
2021-06-04 05:00:00,2021-06-04 05:00:00,1496.0,8976,36757.0,-0.0218843302447617
2021-06-04 06:00:00,2021-06-04 06:00:00,1811.5,7246,36817.23,0.0016385994504448
2021-06-04 07:00:00,2021-06-04 07:00:00,1726.8,8634,36631.46,-0.0050457353798752
2021-06-04 08:00:00,2021-06-04 08:00:00,1884.0,11304,36726.65,0.0025985860241444
2021-06-04 09:00:00,2021-06-04 09:00:00,1760.57142857,12324,36870.0,0.0039031602392267
2021-06-04 10:00:00,2021-06-04 10:00:00,1727.83333333,10367,36657.41,-0.0057659343639814
2021-06-04 11:00:00,2021-06-04 11:00:00,1995.2,9976,36610.28,-0.0012856882141975
2021-06-04 12:00:00,2021-06-04 12:00:00,1102.625,8821,36894.95,0.0077756848622845
2021-06-04 13:00:00,2021-06-04 13:00:00,2510.0,7530,36735.75,-0.0043149536725215
2021-06-04 14:00:00,2021-06-04 14:00:00,2102.6,10513,36702.87,-0.0008950409342397
2021-06-04 15:00:00,2021-06-04 15:00:00,2107.625,16861,36944.23,0.0065760524994367
