start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_sell_ratio,close,change
2022-12-01 00:00:00,2022-12-01 00:00:00,0.42306565,0.73329947,0.57693435,17143.5,-0.0001749628204006
2022-12-01 01:00:00,2022-12-01 01:00:00,0.29410903,0.41664937,0.70589097,17097.5,-0.0026832327121065
2022-12-01 02:00:00,2022-12-01 02:00:00,0.42322595,0.7337812,0.57677405,17113.0,0.0009065652873228
2022-12-01 03:00:00,2022-12-01 03:00:00,0.71887975,2.55719657,0.28112025,17133.0,0.0011687021562554
2022-12-01 04:00:00,2022-12-01 04:00:00,0.50338835,1.01364588,0.49661165,17122.5,-0.0006128523901243
2022-12-01 05:00:00,2022-12-01 05:00:00,0.31044736,0.4502156,0.68955264,17103.0,-0.0011388523872097
2022-12-01 06:00:00,2022-12-01 06:00:00,0.40524265,0.68135796,0.59475735,17105.0,0.0001169385487926
2022-12-01 07:00:00,2022-12-01 07:00:00,0.33060579,0.49388802,0.66939421,17056.5,-0.0028354282373574
2022-12-01 08:00:00,2022-12-01 08:00:00,0.57503249,1.35312108,0.42496751,17105.5,0.002872805088969
2022-12-01 09:00:00,2022-12-01 09:00:00,0.61973979,1.62977815,0.38026021,17098.0,-0.0004384554675397
2022-12-01 10:00:00,2022-12-01 10:00:00,0.38845453,0.63520139,0.61154547,17084.5,-0.0007895660311147
2022-12-01 11:00:00,2022-12-01 11:00:00,0.55880116,1.26655174,0.44119884,17095.5,0.0006438584682022
2022-12-01 12:00:00,2022-12-01 12:00:00,0.66353534,1.97208034,0.33646466,17130.0,0.0020180749319995
2022-12-01 13:00:00,2022-12-01 13:00:00,0.46690138,0.87582553,0.53309862,17076.5,-0.0031231757151196
2022-12-01 14:00:00,2022-12-01 14:00:00,0.53016288,1.12839716,0.46983712,17095.5,0.0011126401780223
2022-12-01 15:00:00,2022-12-01 15:00:00,0.38032656,0.6137532,0.61967344,16969.5,-0.007370360621216
2022-12-01 16:00:00,2022-12-01 16:00:00,0.4362538,0.77384787,0.5637462,16980.5,0.0006482218097174
2022-12-01 17:00:00,2022-12-01 17:00:00,0.53463455,1.14884883,0.46536545,16964.0,-0.0009717028356055
2022-12-01 18:00:00,2022-12-01 18:00:00,0.45635647,0.83944062,0.54364353,16933.5,-0.0017979250176844
2022-12-01 19:00:00,2022-12-01 19:00:00,0.48338377,0.93567283,0.51661623,16945.0,0.0006791271739452
2022-12-01 20:00:00,2022-12-01 20:00:00,0.56968734,1.32389167,0.43031266,16910.0,-0.002065506048982
2022-12-01 21:00:00,2022-12-01 21:00:00,0.63625098,1.74914827,0.36374902,16927.0,0.0010053222945003
2022-12-01 22:00:00,2022-12-01 22:00:00,0.63095876,1.70972428,0.36904124,16960.5,0.0019790866662727
2022-12-01 23:00:00,2022-12-01 23:00:00,0.58985631,1.43816991,0.41014369,16972.5,0.0007075263111346
2022-12-02 00:00:00,2022-12-02 00:00:00,0.75291413,3.04717599,0.24708587,17035.5,0.0037118868758285
2022-12-02 01:00:00,2022-12-02 01:00:00,0.39887628,0.66355106,0.60112372,16920.0,-0.0067799594963459
2022-12-02 02:00:00,2022-12-02 02:00:00,0.59734263,1.48350107,0.40265737,16916.5,-0.0002068557919622
2022-12-02 03:00:00,2022-12-02 03:00:00,0.37319651,0.59539634,0.62680349,16898.0,-0.0010936068335648
2022-12-02 04:00:00,2022-12-02 04:00:00,0.49450807,0.97827096,0.50549193,16930.0,0.0018937152325719
2022-12-02 05:00:00,2022-12-02 05:00:00,0.63547507,1.74329656,0.36452493,16930.0,0.0
2022-12-02 06:00:00,2022-12-02 06:00:00,0.34206642,0.51991027,0.65793358,16904.0,-0.0015357353809805
2022-12-02 07:00:00,2022-12-02 07:00:00,0.70577883,2.39880366,0.29422117,16951.0,0.0027804070042594
2022-12-02 08:00:00,2022-12-02 08:00:00,0.59519049,1.47029767,0.40480951,16957.5,0.0003834582030559
2022-12-02 09:00:00,2022-12-02 09:00:00,0.54450822,1.19542932,0.45549178,16960.0,0.0001474273920094
2022-12-02 10:00:00,2022-12-02 10:00:00,0.2980327,0.42456779,0.7019673,16958.5,-8.844339622637865e-05
2022-12-02 11:00:00,2022-12-02 11:00:00,0.57965229,1.37898285,0.42034771,16984.5,0.0015331544653123
2022-12-02 12:00:00,2022-12-02 12:00:00,0.56223253,1.28431772,0.43776747,17023.0,0.0022667726456475
2022-12-02 13:00:00,2022-12-02 13:00:00,0.53407143,1.14625172,0.46592857,16883.0,-0.0082241673030605
2022-12-02 14:00:00,2022-12-02 14:00:00,0.4357309,0.77220408,0.5642691,16899.0,0.0009476988686845
2022-12-02 15:00:00,2022-12-02 15:00:00,0.52994903,1.12742887,0.47005097,16930.5,0.0018640156222262
2022-12-02 16:00:00,2022-12-02 16:00:00,0.36264324,0.56897998,0.63735676,16928.0,-0.0001476625025841
2022-12-02 17:00:00,2022-12-02 17:00:00,0.50235,1.00944437,0.49765,16923.5,-0.000265831758034
2022-12-02 18:00:00,2022-12-02 18:00:00,0.22193665,0.28524239,0.77806335,16943.0,0.0011522439211746
2022-12-02 19:00:00,2022-12-02 19:00:00,0.61199331,1.57727516,0.38800669,16977.0,0.0020067284424245
2022-12-02 20:00:00,2022-12-02 20:00:00,0.66201196,1.95868455,0.33798804,17018.5,0.0024444837132591
2022-12-02 21:00:00,2022-12-02 21:00:00,0.54391331,1.19256565,0.45608669,17003.0,-0.0009107735699386
2022-12-02 22:00:00,2022-12-02 22:00:00,0.46308127,0.86247926,0.53691873,17031.0,0.0016467682173733
2022-12-02 23:00:00,2022-12-02 23:00:00,0.47678012,0.91124235,0.52321988,17083.5,0.0030826140567201
2022-12-03 00:00:00,2022-12-03 00:00:00,0.32277642,0.47661723,0.67722358,17035.5,-0.0028097286855738
2022-12-03 01:00:00,2022-12-03 01:00:00,0.32208777,0.47511722,0.67791223,17039.0,0.000205453318071
2022-12-03 02:00:00,2022-12-03 02:00:00,0.50822884,1.03346612,0.49177116,17019.0,-0.0011737778038617
