start_time,datetime,tokens_transferred_mean,tokens_transferred_median,tokens_transferred_total,close,change
2021-01-03 17:00:00,2021-01-03 17:00:00,5.27154731,0.01964709,93316.93055828,32979.98,0.0072526510643198
2021-01-03 18:00:00,2021-01-03 18:00:00,5.85707648,0.02185676,98662.45334926,32831.08,-0.0045148602273258
2021-01-03 19:00:00,2021-01-03 19:00:00,8.67900536,0.02016966,139610.48023437,32823.72,-0.0002241778217469
2021-01-03 20:00:00,2021-01-03 20:00:00,7.0934415,0.02315568,110303.01528909,33779.07,0.0291054761617512
2021-01-03 21:00:00,2021-01-03 21:00:00,3.42476758,0.01449449,62282.82324061,33625.0,-0.0045611084023331
2021-01-03 22:00:00,2021-01-03 22:00:00,10.4399456,0.01453329,169377.67734278,33209.99,-0.0123423048327138
2021-01-03 23:00:00,2021-01-03 23:00:00,8.07060389,0.03091782,82723.68987695,33054.53,-0.0046811215540865
2021-01-04 00:00:00,2021-01-04 00:00:00,7.71468681,0.0146233,158652.5343334,32907.4,-0.0044511296938724
2021-01-04 01:00:00,2021-01-04 01:00:00,4.78484077,0.02356699,51891.59813389,33242.22,0.0101746111816793
2021-01-04 02:00:00,2021-01-04 02:00:00,3.63858673,0.03180107,46060.86940252,33502.99,0.0078445422718458
2021-01-04 03:00:00,2021-01-04 03:00:00,3.97100312,0.0163722,55748.91281269,33562.22,0.0017679019096505
2021-01-04 04:00:00,2021-01-04 04:00:00,5.01591493,0.05978953,13733.57507867,33324.51,-0.0070826661645146
2021-01-04 05:00:00,2021-01-04 05:00:00,4.65018725,0.07188215,54263.03503257,32922.5,-0.0120634932066518
2021-01-04 06:00:00,2021-01-04 06:00:00,4.90589802,0.0238,88939.02524827,33265.89,0.0104302528665805
2021-01-04 07:00:00,2021-01-04 07:00:00,2.60563974,0.01975422,47034.40300104,32186.58,-0.0324449458589564
2021-01-04 08:00:00,2021-01-04 08:00:00,9.04043665,0.02749811,130869.36098949,32129.54,-0.0017721671578652
2021-01-04 09:00:00,2021-01-04 09:00:00,3.22824745,0.02906711,67460.68691658,31179.96,-0.0295547337434648
2021-01-04 10:00:00,2021-01-04 10:00:00,5.36458739,0.0553,72395.10682143,30279.53,-0.028878484770346
2021-01-04 11:00:00,2021-01-04 11:00:00,3.22121471,0.03059885,54161.50407522,30760.39,0.0158806956382744
2021-01-04 12:00:00,2021-01-04 12:00:00,3.93786856,0.03491666,65352.86656816,31225.59,0.0151233453151926
2021-01-04 13:00:00,2021-01-04 13:00:00,5.16591541,0.04665981,59392.5295004,31424.22,0.0063611288049321
2021-01-04 14:00:00,2021-01-04 14:00:00,7.16609234,0.02976912,115295.25962984,32107.19,0.0217338727898417
2021-01-04 15:00:00,2021-01-04 15:00:00,4.7383087,0.02941876,98234.61592122,31758.38,-0.0108639217570892
2021-01-04 16:00:00,2021-01-04 16:00:00,5.01186427,0.0413656,63189.58470976,31341.04,-0.0131410985069138
2021-01-04 17:00:00,2021-01-04 17:00:00,5.15525557,0.03772577,61497.043753,31063.98,-0.0088401661208434
2021-01-04 18:00:00,2021-01-04 18:00:00,7.23221913,0.02714962,196926.09459376,31195.83,0.0042444657767615
2021-01-04 19:00:00,2021-01-04 19:00:00,2.86551191,0.02472822,58353.28453659,31689.27,0.0158174986849204
2021-01-04 20:00:00,2021-01-04 20:00:00,8.08541176,0.02794867,114149.84328782,31277.46,-0.0129952504428155
2021-01-04 21:00:00,2021-01-04 21:00:00,4.71359562,0.02226591,89426.33615769,31048.19,-0.0073301988077036
2021-01-04 22:00:00,2021-01-04 22:00:00,5.0199404,0.0235996,64200.01772339,31366.58,0.010254704058433
2021-01-04 23:00:00,2021-01-04 23:00:00,5.79375086,0.02511215,94212.1826742,32031.07,0.0211846493943552
2021-01-05 00:00:00,2021-01-05 00:00:00,4.93515152,0.01739931,88210.89822399,32496.46,0.0145293304282372
2021-01-05 01:00:00,2021-01-05 01:00:00,8.70370663,0.02003219,122252.26326254,32837.22,0.0104860652514151
2021-01-05 02:00:00,2021-01-05 02:00:00,4.2885838,0.02058963,54353.51113514,32358.11,-0.0145904555866788
2021-01-05 03:00:00,2021-01-05 03:00:00,3.88645156,0.02137207,50803.69474105,31217.58,-0.0352471142474019
2021-01-05 04:00:00,2021-01-05 04:00:00,8.32252315,0.02062458,110215.17407939,30891.77,-0.0104367474993257
2021-01-05 05:00:00,2021-01-05 05:00:00,5.7855709,0.01818113,80905.42346234,30460.81,-0.013950641222565
2021-01-05 06:00:00,2021-01-05 06:00:00,4.46287477,0.02093319,64180.60207197,31136.47,0.022181288022216
2021-01-05 07:00:00,2021-01-05 07:00:00,18.47037725,0.04927841,93755.63492294,30844.23,-0.0093857781566119
2021-01-05 08:00:00,2021-01-05 08:00:00,9.64377733,0.04622009,97083.90637374,31224.1,0.0123157556534885
2021-01-05 09:00:00,2021-01-05 09:00:00,7.59486301,0.02927749,129712.66539199,31604.61,0.012186420104983
2021-01-05 10:00:00,2021-01-05 10:00:00,6.59987897,0.02774326,94681.86365633,31382.84,-0.0070170142900038
2021-01-05 11:00:00,2021-01-05 11:00:00,4.89420208,0.01909347,75742.67131549,31824.53,0.0140742520434733
2021-01-05 12:00:00,2021-01-05 12:00:00,5.34298366,0.06237713,56085.29944784,31618.0,-0.0064896480796416
2021-01-05 13:00:00,2021-01-05 13:00:00,6.06229904,0.03038976,117263.05033591,31488.97,-0.00408090328294
2021-01-05 14:00:00,2021-01-05 14:00:00,5.68658501,0.02207625,121488.20211849,32399.95,0.0289301301376323
2021-01-05 15:00:00,2021-01-05 15:00:00,7.19009921,0.04,51517.06084863,32133.79,-0.0082148274920177
2021-01-05 16:00:00,2021-01-05 16:00:00,5.40339358,0.02982644,97579.88470566,32518.32,0.0119665311810401
2021-01-05 17:00:00,2021-01-05 17:00:00,4.94275945,0.02509157,132223.75807904,32793.8,0.0084715323546851
2021-01-05 18:00:00,2021-01-05 18:00:00,6.67268871,0.03666353,79751.97540588,33411.5,0.0188358775134322
2021-01-05 19:00:00,2021-01-05 19:00:00,6.28630781,0.03379423,67351.50187906,33747.0,0.0100414527932
2021-01-05 20:00:00,2021-01-05 20:00:00,4.55408553,0.03270889,61361.74842106,34017.0,0.0080007111743265
2021-01-05 21:00:00,2021-01-05 21:00:00,5.06164142,0.02537055,114347.54133859,33744.79,-0.0080021753828967
2021-01-05 22:00:00,2021-01-05 22:00:00,9.25521912,0.02977163,142974.62502419,34261.16,0.0153022140603038
2021-01-05 23:00:00,2021-01-05 23:00:00,6.86597807,0.02507064,104486.45426204,33999.52,-0.0076366357706513
2021-01-06 00:00:00,2021-01-06 00:00:00,3.41751332,0.02011402,73022.00716713,33962.7,-0.0010829564652676
2021-01-06 01:00:00,2021-01-06 01:00:00,3.95447017,0.02034909,52325.54924018,33863.93,-0.0029081904560002
2021-01-06 02:00:00,2021-01-06 02:00:00,17.94468509,0.02756131,83335.11755071,33920.64,0.0016746431970535
2021-01-06 03:00:00,2021-01-06 03:00:00,3.17300563,0.02260883,62397.15569288,34182.5,0.0077197835889888
2021-01-06 04:00:00,2021-01-06 04:00:00,7.33435464,0.04694738,62899.42535652,35470.73,0.0376868280552915
2021-01-06 05:00:00,2021-01-06 05:00:00,7.55591487,0.02107386,128140.7602198,35069.72,-0.0113053777015584
2021-01-06 06:00:00,2021-01-06 06:00:00,4.92806556,0.01427013,107008.01565842,35240.96,0.0048828448017264
2021-01-06 07:00:00,2021-01-06 07:00:00,3.93716446,0.04222766,47974.34900588,34718.61,-0.0148222409378178
2021-01-06 08:00:00,2021-01-06 08:00:00,4.32373701,0.0214992,77520.28086285,34660.7,-0.0016679815234539
2021-01-06 09:00:00,2021-01-06 09:00:00,5.73251081,0.02223675,97819.56449277,33985.94,-0.0194675814394975
2021-01-06 10:00:00,2021-01-06 10:00:00,3.2104457,0.01793493,58455.79533429,34462.55,0.0140237404055911
2021-01-06 11:00:00,2021-01-06 11:00:00,2.28041252,0.02007807,45674.38246076,34994.66,0.0154402387519205
2021-01-06 12:00:00,2021-01-06 12:00:00,4.72715636,0.04351871,35411.12830537,35024.99,0.0008667036627871
2021-01-06 13:00:00,2021-01-06 13:00:00,4.11544085,0.02986409,92724.99777715,34626.09,-0.0113890111032152
2021-01-06 14:00:00,2021-01-06 14:00:00,8.05978914,0.0357228,99627.05359327,34242.47,-0.0110789292120477
2021-01-06 15:00:00,2021-01-06 15:00:00,8.75268175,0.03217301,163351.29942223,34606.4,0.0106280300457297
2021-01-06 16:00:00,2021-01-06 16:00:00,7.46510587,0.024629,150653.30160594,34651.04,0.0012899348097461
2021-01-06 17:00:00,2021-01-06 17:00:00,3.01970812,0.02228938,62725.37712579,34961.62,0.0089630787416481
2021-01-06 18:00:00,2021-01-06 18:00:00,5.21308412,0.0230863,88445.18522082,35247.26,0.0081701019575179
2021-01-06 19:00:00,2021-01-06 19:00:00,6.69773547,0.02431154,122655.62961147,34861.7,-0.0109387226127649
2021-01-06 20:00:00,2021-01-06 20:00:00,6.52987382,0.02719447,97706.50194289,36131.01,0.0364098710045697
2021-01-06 21:00:00,2021-01-06 21:00:00,6.68887043,0.02826298,83249.68143218,35924.05,-0.0057280435836141
2021-01-06 22:00:00,2021-01-06 22:00:00,6.77923821,0.02231713,144472.34555051,36053.01,0.0035897956939709
2021-01-06 23:00:00,2021-01-06 23:00:00,4.72279803,0.01427267,92741.5849195,36823.68,0.0213760238049471
2021-01-07 00:00:00,2021-01-07 00:00:00,3.36293402,0.02438696,55400.97508379,37225.11,0.010901409093279
2021-01-07 01:00:00,2021-01-07 01:00:00,6.87440033,0.01554496,163143.26864986,36975.46,-0.0067064946215068
2021-01-07 02:00:00,2021-01-07 02:00:00,16.50345243,0.04045722,127868.74942471,37032.85,0.0015521105078881
2021-01-07 03:00:00,2021-01-07 03:00:00,6.17374329,0.02375083,76535.8955517,37555.54,0.0141142256132056
2021-01-07 04:00:00,2021-01-07 04:00:00,12.37670852,0.05114011,121328.87359924,37540.0,-0.0004137871536397
2021-01-07 05:00:00,2021-01-07 05:00:00,9.22400486,0.03099857,110263.75413971,37409.99,-0.0034632392115078
2021-01-07 06:00:00,2021-01-07 06:00:00,12.48067685,0.05572184,126903.52216233,37170.68,-0.0063969543964058
2021-01-07 07:00:00,2021-01-07 07:00:00,3.32681243,0.01738344,72444.66755174,36906.64,-0.0071034482016471
2021-01-07 08:00:00,2021-01-07 08:00:00,6.65484569,0.04409681,74554.23628089,37296.56,0.010565036535431
2021-01-07 09:00:00,2021-01-07 09:00:00,5.6792014,0.04575774,71592.01288198,37548.79,0.0067628220940485
2021-01-07 10:00:00,2021-01-07 10:00:00,4.0453442,0.01555247,105672.48119557,37101.2,-0.0119202243268026
2021-01-07 11:00:00,2021-01-07 11:00:00,4.61397754,0.02528769,72125.69696339,37920.0,0.0220693670285598
2021-01-07 12:00:00,2021-01-07 12:00:00,7.02129317,0.02583277,126355.19194663,38003.1,0.0021914556962023
2021-01-07 13:00:00,2021-01-07 13:00:00,6.56941126,0.0267716,156424.25148362,38218.92,0.0056790103965203
2021-01-07 14:00:00,2021-01-07 14:00:00,5.4767261,0.032785,59855.1395006,38491.67,0.0071365177247291
2021-01-07 15:00:00,2021-01-07 15:00:00,5.22992419,0.02971129,115936.95933459,39049.99,0.0145049565269577
2021-01-07 16:00:00,2021-01-07 16:00:00,4.9618629,0.04674,65322.92508015,39172.67,0.0031416141207718
2021-01-07 17:00:00,2021-01-07 17:00:00,6.07538947,0.05,73579.04192128,39822.21,0.0165814584504961
2021-01-07 18:00:00,2021-01-07 18:00:00,9.18950631,0.05245543,178120.20081886,38994.41,-0.0207873947729168
2021-01-07 19:00:00,2021-01-07 19:00:00,6.45745384,0.02865618,129730.24760261,39128.05,0.0034271578926312
2021-01-07 20:00:00,2021-01-07 20:00:00,8.53177072,0.03112106,193321.39264491,39198.96,0.0018122548913119
2021-01-07 21:00:00,2021-01-07 21:00:00,6.93546423,0.02977809,135914.29258411,39798.19,0.0152868851622594
2021-01-07 22:00:00,2021-01-07 22:00:00,8.97061425,0.022989,228598.16291041,39747.87,-0.0012643791086981
2021-01-07 23:00:00,2021-01-07 23:00:00,7.49408479,0.032469,109196.30949332,39498.92,-0.0062632286962799
2021-01-08 00:00:00,2021-01-08 00:00:00,7.5820702,0.025066,105216.38821569,38877.92,-0.0157219488532851
2021-01-08 01:00:00,2021-01-08 01:00:00,4.76802539,0.01762966,90940.54825986,38739.18,-0.0035686065509676
2021-01-08 02:00:00,2021-01-08 02:00:00,9.3213233,0.03045116,117644.42143059,37238.41,-0.0387403656969506
2021-01-08 03:00:00,2021-01-08 03:00:00,9.07402507,0.02704336,130847.44149448,38374.71,0.0305141922010094
2021-01-08 04:00:00,2021-01-08 04:00:00,7.69921867,0.02193667,86385.23344568,38702.63,0.0085452111559931
2021-01-08 05:00:00,2021-01-08 05:00:00,4.3882948,0.02600844,39060.21200973,38020.01,-0.0176375610649713
2021-01-08 06:00:00,2021-01-08 06:00:00,5.90911605,0.02587512,82916.71637668,38589.99,0.0149915794340926
2021-01-08 07:00:00,2021-01-08 07:00:00,8.27477245,0.02800066,94721.32023444,38965.76,0.0097374992841408
2021-01-08 08:00:00,2021-01-08 08:00:00,6.32902709,0.0516371,70587.63907979,38702.79,-0.0067487455653374
2021-01-08 09:00:00,2021-01-08 09:00:00,3.88947007,0.0454168,21528.21683887,39408.55,0.0182353778629396
2021-01-08 10:00:00,2021-01-08 10:00:00,4.81903151,0.03588091,115011.00596455,40839.01,0.0362982144737626
2021-01-08 11:00:00,2021-01-08 11:00:00,9.37481848,0.05825378,65220.61215399,41399.98,0.0137361312137587
2021-01-08 12:00:00,2021-01-08 12:00:00,11.55663878,0.05392827,94544.86183564,41390.71,-0.0002239131516489
2021-01-08 13:00:00,2021-01-08 13:00:00,8.67429082,0.04193491,219181.98032524,41367.27,-0.0005663106528011
2021-01-08 14:00:00,2021-01-08 14:00:00,7.01335283,0.03755189,133443.0642152,41560.0,0.0046589973184114
2021-01-08 15:00:00,2021-01-08 15:00:00,4.52745804,0.03313459,107192.09662092,40879.4,-0.0163763233878728
2021-01-08 16:00:00,2021-01-08 16:00:00,5.11332844,0.03392203,87519.72960332,41362.62,0.0118206235903657
2021-01-08 17:00:00,2021-01-08 17:00:00,7.67142712,0.0266374,90407.76858707,41077.16,-0.0069014003464964
2021-01-08 18:00:00,2021-01-08 18:00:00,8.98664435,0.04047326,105125.7655553,39956.48,-0.0272823145514441
2021-01-08 19:00:00,2021-01-08 19:00:00,5.39920633,0.02749346,91986.27821922,40426.44,0.0117617968349563
2021-01-08 20:00:00,2021-01-08 20:00:00,8.08816272,0.02901503,208650.33370337,39111.84,-0.0325183221673738
2021-01-08 21:00:00,2021-01-08 21:00:00,8.04104521,0.02866108,112695.24860348,40130.39,0.0260419862629832
2021-01-08 22:00:00,2021-01-08 22:00:00,8.6555861,0.02598997,114634.58224232,40703.35,0.0142774590528524
2021-01-08 23:00:00,2021-01-08 23:00:00,7.18960677,0.02,132518.83195495,40637.23,-0.0016244363178951
2021-01-09 00:00:00,2021-01-09 00:00:00,2.42664274,0.02696814,29364.80380263,40341.75,-0.0072711648899298
2021-01-09 01:00:00,2021-01-09 01:00:00,5.55149465,0.01977527,66906.6134972,40249.0,-0.00229910700453
2021-01-09 02:00:00,2021-01-09 02:00:00,5.6344014,0.02395249,73106.35814364,40018.25,-0.0057330616909736
2021-01-09 03:00:00,2021-01-09 03:00:00,12.72185511,0.02395079,126264.41200409,40275.85,0.006437063089965
2021-01-09 04:00:00,2021-01-09 04:00:00,6.01836035,0.01270025,97298.83183732,40272.08,-9.360448010398148e-05
2021-01-09 05:00:00,2021-01-09 05:00:00,3.20776268,0.04583332,25822.48957576,39341.12,-0.0231167597998414
2021-01-09 06:00:00,2021-01-09 06:00:00,9.28758344,0.01598628,125345.22604337,39017.98,-0.0082137976753076
2021-01-09 07:00:00,2021-01-09 07:00:00,11.30838597,0.04352813,37984.86846383,39683.38,0.0170536762794997
2021-01-09 08:00:00,2021-01-09 08:00:00,8.55463247,0.0344277,110902.25531985,40210.89,0.0132929705080566
2021-01-09 09:00:00,2021-01-09 09:00:00,7.88966897,0.01938649,97413.74282403,40410.79,0.0049712901156875
2021-01-09 10:00:00,2021-01-09 10:00:00,5.96280857,0.02398062,73759.94198946,40441.62,0.0007629150531331
2021-01-09 11:00:00,2021-01-09 11:00:00,5.52715728,0.02049087,68564.38605729,40639.04,0.0048816046439286
2021-01-09 12:00:00,2021-01-09 12:00:00,4.39844787,0.02101883,75085.9036632,40966.22,0.0080508791546256
2021-01-09 13:00:00,2021-01-09 13:00:00,5.03164629,0.03006519,44127.53796797,41136.54,0.0041575717749893
2021-01-09 14:00:00,2021-01-09 14:00:00,6.70897524,0.02644515,48693.74228348,40910.39,-0.0054975454911861
2021-01-09 15:00:00,2021-01-09 15:00:00,4.21380801,0.02004861,109719.13289653,40600.0,-0.0075870701794824
2021-01-09 16:00:00,2021-01-09 16:00:00,3.0488603,0.01518917,58986.30029664,40071.32,-0.0130216748768472
2021-01-09 17:00:00,2021-01-09 17:00:00,7.56385026,0.03052611,91530.15202374,40493.46,0.0105347166003015
2021-01-09 18:00:00,2021-01-09 18:00:00,4.67139158,0.01631903,86495.48644245,40737.87,0.0060357894830425
2021-01-09 19:00:00,2021-01-09 19:00:00,10.34689316,0.03667571,95005.17302502,40769.42,0.0007744636624349
2021-01-09 20:00:00,2021-01-09 20:00:00,7.1982837,0.01802259,100660.79927676,40704.83,-0.0015842756654373
2021-01-09 21:00:00,2021-01-09 21:00:00,3.38967244,0.01602719,58878.61028621,40852.32,0.0036234029229453
2021-01-09 22:00:00,2021-01-09 22:00:00,5.65927498,0.01291303,129580.4191069,40327.21,-0.0128538599521398
2021-01-09 23:00:00,2021-01-09 23:00:00,8.73513779,0.01484453,91762.62245739,40136.04,-0.0047404717559186
2021-01-10 00:00:00,2021-01-10 00:00:00,8.63315775,0.01440133,141488.82240083,40650.0,0.0128054486690765
2021-01-10 01:00:00,2021-01-10 01:00:00,3.54320417,0.01680064,47549.80002152,41251.21,0.0147899138991389
2021-01-10 02:00:00,2021-01-10 02:00:00,7.76568863,0.0495381,47269.74667891,41072.87,-0.0043232671235582
2021-01-10 03:00:00,2021-01-10 03:00:00,3.25423918,0.01211707,46717.85765569,40393.5,-0.0165406021054774
2021-01-10 04:00:00,2021-01-10 04:00:00,2.74293142,0.01519858,35877.54302237,40397.27,9.333184794568794e-05
2021-01-10 05:00:00,2021-01-10 05:00:00,4.69643999,0.01857284,44874.48410049,40526.4,0.0031965031300382
2021-01-10 06:00:00,2021-01-10 06:00:00,5.10597575,0.01100516,99964.79317861,40968.0,0.010896600734336
2021-01-10 07:00:00,2021-01-10 07:00:00,2.65855236,0.01564727,33197.34331093,41056.69,0.0021648603788322
2021-01-10 08:00:00,2021-01-10 08:00:00,6.3979625,0.0162247,73115.91546506,40888.59,-0.0040943388276065
2021-01-10 09:00:00,2021-01-10 09:00:00,3.57542861,0.02471183,36161.88494721,40861.92,-0.0006522602026628
2021-01-10 10:00:00,2021-01-10 10:00:00,4.78950781,0.01659065,80688.83815253,40492.12,-0.0090499907982786
2021-01-10 11:00:00,2021-01-10 11:00:00,8.16131059,0.02030529,52509.8723667,39233.99,-0.0310709836876904
2021-01-10 12:00:00,2021-01-10 12:00:00,9.70926354,0.04991449,131084.76709943,39562.7,0.0083781945195988
2021-01-10 13:00:00,2021-01-10 13:00:00,4.12343414,0.02620635,48990.52096497,39837.77,0.0069527610602915
2021-01-10 14:00:00,2021-01-10 14:00:00,3.89579613,0.01365657,78609.37426189,39480.02,-0.0089801713298711
2021-01-10 15:00:00,2021-01-10 15:00:00,10.37683413,0.03298698,108479.42396573,39723.0,0.0061545054941716
2021-01-10 16:00:00,2021-01-10 16:00:00,5.47744468,0.03704429,36348.32292089,39287.33,-0.010967701331722
2021-01-10 17:00:00,2021-01-10 17:00:00,5.98737993,0.01919399,142511.61705787,38597.2,-0.0175662230037013
