start_time,date,nul,nup,nupl,close,change
2021-04-03,2021-04-03,0.00145304,0.69466904,0.6920498,57134.65,-0.0321305489150173
2021-04-04,2021-04-04,0.00055144,0.69827837,0.69765991,58234.61,0.0192520650778467
2021-04-05,2021-04-05,0.00017615,0.69934246,0.70155268,59243.39,0.0173226883463286
2021-04-06,2021-04-06,0.00068468,0.69202493,0.69066101,58059.99,-0.0199752242402063
2021-04-07,2021-04-07,0.00289791,0.68402699,0.67855105,56018.18,-0.0351672468424468
2021-04-08,2021-04-08,0.00068613,0.68823025,0.68955849,58122.26,0.0375606633417937
2021-04-09,2021-04-09,0.00058003,0.68984925,0.68896064,58176.03,0.000925118878722
2021-04-10,2021-04-10,0.00013261,0.69599018,0.69671649,59832.43,0.028472207539772
2021-04-11,2021-04-11,8.451e-05,0.69642482,0.69654687,60090.2,0.004308198747736
2021-04-12,2021-04-12,0.00012483,0.695334,0.69443734,59911.18,-0.0029791879541088
2021-04-13,2021-04-13,2.17e-06,0.70691737,0.71019056,63649.71,0.0624012079214597
2021-04-14,2021-04-14,0.0001636,0.70101949,0.70480344,63019.1,-0.0099075078268228
2021-04-15,2021-04-15,5.535e-05,0.70421252,0.70427943,63232.55,0.0033870683649879
2021-04-16,2021-04-16,0.00046034,0.69771597,0.69467704,61424.67,-0.0285909709477161
2021-04-17,2021-04-17,0.00113518,0.69044009,0.68690647,60090.14,-0.0217262868485903
2021-04-18,2021-04-18,0.00522406,0.67101178,0.66196293,56140.05,-0.0657360758354032
2021-04-19,2021-04-19,0.00617808,0.66754337,0.6582839,55634.39,-0.0090071170225178
2021-04-20,2021-04-20,0.0045634,0.667161,0.66250537,56410.56,0.0139512628789495
2021-04-21,2021-04-21,0.00994775,0.66105185,0.64536609,53800.0,-0.0462778600318805
2021-04-22,2021-04-22,0.01627522,0.65024624,0.62984804,51714.61,-0.0387618959107806
2021-04-23,2021-04-23,0.01802957,0.64334263,0.62610392,51122.62,-0.011447248659518
2021-04-24,2021-04-24,0.02149665,0.63852747,0.61732833,50092.4,-0.0201519405695561
2021-04-25,2021-04-25,0.02522475,0.63212125,0.60976145,49063.94,-0.020531258234782
2021-04-26,2021-04-26,0.00891051,0.65300064,0.64424095,53984.33,0.1002852604173247
2021-04-27,2021-04-27,0.00648583,0.65526578,0.649158,55006.25,0.0189299376319016
2021-04-28,2021-04-28,0.00697442,0.65246793,0.64738652,54861.77,-0.0026266106124304
2021-04-29,2021-04-29,0.00987078,0.64748221,0.63751824,53558.8,-0.0237500539993513
2021-04-30,2021-04-30,0.00210425,0.66556433,0.66206518,57684.16,0.0770248773310828
2021-05-01,2021-05-01,0.00208431,0.66389645,0.66200504,57836.34,0.0026381592451028
2021-05-02,2021-05-02,0.00358965,0.65796444,0.65418987,56630.33,-0.0208521147776639
2021-05-03,2021-05-03,0.0028091,0.66001064,0.65663789,57214.83,0.010321324279763
2021-05-04,2021-05-04,0.01119659,0.64361962,0.63050948,53263.32,-0.0690644366154719
2021-05-05,2021-05-05,0.00240624,0.65721884,0.65692337,57497.77,0.0795003015208213
2021-05-06,2021-05-06,0.00388692,0.65186084,0.64922274,56435.35,-0.0184775861742115
2021-05-07,2021-05-07,0.00240138,0.6552746,0.65245791,57350.88,0.0162226335089619
2021-05-08,2021-05-08,0.00124965,0.65688561,0.66097176,58924.98,0.0274468325507821
2021-05-09,2021-05-09,0.00153605,0.65680063,0.65647927,58292.53,-0.0107331389845189
2021-05-10,2021-05-10,0.00500649,0.64800489,0.64062545,55869.67,-0.0415638161527729
2021-05-11,2021-05-11,0.00355372,0.64695445,0.64584681,56710.43,0.0150485943446596
2021-05-12,2021-05-12,0.02386041,0.63566234,0.592513,49595.76,-0.1254561109834645
