start_time,coinbase_premium_gap,coinbase_premium_index,mean,std,z-score,close,change
2021-01-07 06:00:00,3.75,0.3128363,0.0,0.0,0.0,37170.68,-0.0063969543964058
2021-01-07 07:00:00,1.78,0.15005775,0.0,0.0,0.0,36906.64,-0.0071034482016471
2021-01-07 08:00:00,1.56,0.13045987,0.0,0.0,0.0,37296.56,0.010565036535431
2021-01-07 09:00:00,1.8,0.14938255,0.0,0.0,0.0,37548.79,0.0067628220940485
2021-01-07 10:00:00,1.4,0.1182922,0.0,0.0,0.0,37101.2,-0.0119202243268026
2021-01-07 11:00:00,1.76,0.14652991,0.0,0.0,0.0,37920.0,0.0220693670285598
2021-01-07 12:00:00,1.81,0.14749022,0.0,0.0,0.0,38003.1,0.0021914556962023
2021-01-07 13:00:00,3.25,0.26682868,0.0,0.0,0.0,38218.92,0.0056790103965203
2021-01-07 14:00:00,2.04,0.16659861,0.0,0.0,0.0,38491.67,0.0071365177247291
2021-01-07 15:00:00,2.5,0.2000272,0.0,0.0,0.0,39049.99,0.0145049565269577
2021-01-07 16:00:00,1.29,0.10205938,0.0,0.0,0.0,39172.67,0.0031416141207718
2021-01-07 17:00:00,1.81,0.14246472,0.0,0.0,0.0,39822.21,0.0165814584504961
2021-01-07 18:00:00,2.38,0.19464641,0.0,0.0,0.0,38994.41,-0.0207873947729168
2021-01-07 19:00:00,0.61,0.04942713,0.0,0.0,0.0,39128.05,0.0034271578926312
2021-01-07 20:00:00,2.11,0.16978885,0.0,0.0,0.0,39198.96,0.0018122548913119
2021-01-07 21:00:00,2.3,0.18338675,0.0,0.0,0.0,39798.19,0.0152868851622594
2021-01-07 22:00:00,0.92,0.0738677,0.0,0.0,0.0,39747.87,-0.0012643791086981
2021-01-07 23:00:00,2.47,0.20165405,0.0,0.0,0.0,39498.92,-0.0062632286962799
2021-01-08 00:00:00,2.49,0.21048894,0.0,0.0,0.0,38877.92,-0.0157219488532851
2021-01-08 01:00:00,1.24,0.10468375,0.0,0.0,0.0,38739.18,-0.0035686065509676
2021-01-08 02:00:00,1.02,0.09178109,0.0,0.0,0.0,37238.41,-0.0387403656969506
2021-01-08 03:00:00,2.61,0.22693679,0.0,0.0,0.0,38374.71,0.0305141922010094
2021-01-08 04:00:00,1.96,0.16766037,0.0,0.0,0.0,38702.63,0.0085452111559931
2021-01-08 05:00:00,0.77,0.06706616,0.0,0.0,0.0,38020.01,-0.0176375610649713
2021-01-08 06:00:00,1.2,0.10210941,0.0,0.0,0.0,38589.99,0.0149915794340926
2021-01-08 07:00:00,-0.09,-0.00744774,0.0,0.0,0.0,38965.76,0.0097374992841408
2021-01-08 08:00:00,0.95,0.07916733,0.0,0.0,0.0,38702.79,-0.0067487455653374
2021-01-08 09:00:00,0.92,0.0753086,0.0,0.0,0.0,39408.55,0.0182353778629396
2021-01-08 10:00:00,2.38,0.19020067,0.0,0.0,0.0,40839.01,0.0362982144737626
2021-01-08 11:00:00,1.25,0.09956748,0.0,0.0,0.0,41399.98,0.0137361312137587
2021-01-08 12:00:00,2.08,0.16641331,0.0,0.0,0.0,41390.71,-0.0002239131516489
2021-01-08 13:00:00,1.91,0.1528,0.0,0.0,0.0,41367.27,-0.0005663106528011
2021-01-08 14:00:00,2.0,0.15910899,0.0,0.0,0.0,41560.0,0.0046589973184114
2021-01-08 15:00:00,2.77,0.2276519,0.0,0.0,0.0,40879.4,-0.0163763233878728
2021-01-08 16:00:00,0.95,0.07741073,0.0,0.0,0.0,41362.62,0.0118206235903657
2021-01-08 17:00:00,1.45,0.11930032,0.0,0.0,0.0,41077.16,-0.0069014003464964
2021-01-08 18:00:00,2.22,0.18767912,0.0,0.0,0.0,39956.48,-0.0272823145514441
2021-01-08 19:00:00,0.16,0.01350496,0.0,0.0,0.0,40426.44,0.0117617968349563
2021-01-08 20:00:00,1.34,0.11693865,0.0,0.0,0.0,39111.84,-0.0325183221673738
2021-01-08 21:00:00,-0.73,-0.06115798,0.0,0.0,0.0,40130.39,0.0260419862629832
2021-01-08 22:00:00,1.83,0.15042167,0.0,0.0,0.0,40703.35,0.0142774590528524
2021-01-08 23:00:00,0.42,0.03451308,0.0,0.0,0.0,40637.23,-0.0016244363178951
2021-01-09 00:00:00,-0.04,-0.00333909,0.0,0.0,0.0,40341.75,-0.0072711648899298
2021-01-09 01:00:00,1.37,0.11433149,0.0,0.0,0.0,40249.0,-0.00229910700453
2021-01-09 02:00:00,0.92,0.07667689,0.0,0.0,0.0,40018.25,-0.0057330616909736
2021-01-09 03:00:00,1.21,0.0986523,0.0,0.0,0.0,40275.85,0.006437063089965
2021-01-09 04:00:00,1.76,0.14436169,0.0,0.0,0.0,40272.08,-9.360448010398148e-05
2021-01-09 05:00:00,0.62,0.05229728,0.0,0.0,0.0,39341.12,-0.0231167597998414
2021-01-09 06:00:00,1.82,0.15426343,0.0,0.0,0.0,39017.98,-0.0082137976753076
2021-01-09 07:00:00,0.99,0.08274202,0.0,0.0,0.0,39683.38,0.0170536762794997
2021-01-09 08:00:00,1.98,0.16390593,0.0,0.0,0.0,40210.89,0.0132929705080566
2021-01-09 09:00:00,1.26,0.10399901,0.0,0.0,0.0,40410.79,0.0049712901156875
2021-01-09 10:00:00,1.49,0.12227347,0.0,0.0,0.0,40441.62,0.0007629150531331
2021-01-09 11:00:00,1.76,0.14418666,0.0,0.0,0.0,40639.04,0.0048816046439286
2021-01-09 12:00:00,0.79,0.06454301,0.0,0.0,0.0,40966.22,0.0080508791546256
2021-01-09 13:00:00,2.04,0.16702282,0.0,0.0,0.0,41136.54,0.0041575717749893
2021-01-09 14:00:00,2.6,0.21256244,0.0,0.0,0.0,40910.39,-0.0054975454911861
2021-01-09 15:00:00,2.84,0.23279643,0.0,0.0,0.0,40600.0,-0.0075870701794824
2021-01-09 16:00:00,3.15,0.26230764,0.0,0.0,0.0,40071.32,-0.0130216748768472
2021-01-09 17:00:00,2.48,0.20285967,0.0,0.0,0.0,40493.46,0.0105347166003015
2021-01-09 18:00:00,2.9,0.23679462,0.0,0.0,0.0,40737.87,0.0060357894830425
2021-01-09 19:00:00,2.0,0.16267834,0.0,0.0,0.0,40769.42,0.0007744636624349
2021-01-09 20:00:00,3.85,0.30287773,0.0,0.0,0.0,40704.83,-0.0015842756654373
2021-01-09 21:00:00,4.84,0.37578807,0.0,0.0,0.0,40852.32,0.0036234029229453
2021-01-09 22:00:00,6.15,0.47800033,0.0,0.0,0.0,40327.21,-0.0128538599521398
2021-01-09 23:00:00,5.45,0.42711599,0.0,0.0,0.0,40136.04,-0.0047404717559186
2021-01-10 00:00:00,3.09,0.2395516,0.0,0.0,0.0,40650.0,0.0128054486690765
2021-01-10 01:00:00,4.24,0.3203772,0.0,0.0,0.0,41251.21,0.0147899138991389
2021-01-10 02:00:00,4.87,0.36397608,0.0,0.0,0.0,41072.87,-0.0043232671235582
2021-01-10 03:00:00,4.47,0.3409689,0.0,0.0,0.0,40393.5,-0.0165406021054774
2021-01-10 04:00:00,4.28,0.32462115,0.0,0.0,0.0,40397.27,9.333184794568794e-05
2021-01-10 05:00:00,3.55,0.26985116,0.0,0.0,0.0,40526.4,0.0031965031300382
2021-01-10 06:00:00,3.73,0.2816476,0.0,0.0,0.0,40968.0,0.010896600734336
2021-01-10 07:00:00,3.76,0.27961627,0.0,0.0,0.0,41056.69,0.0021648603788322
2021-01-10 08:00:00,3.89,0.29274313,0.0,0.0,0.0,40888.59,-0.0040943388276065
2021-01-10 09:00:00,2.33,0.17497353,0.0,0.0,0.0,40861.92,-0.0006522602026628
2021-01-10 10:00:00,2.96,0.22450945,0.0,0.0,0.0,40492.12,-0.0090499907982786
2021-01-10 11:00:00,1.34,0.10641001,0.0,0.0,0.0,39233.99,-0.0310709836876904
2021-01-10 12:00:00,2.28,0.17669898,0.0,0.0,0.0,39562.7,0.0083781945195988
2021-01-10 13:00:00,1.73,0.13209535,0.0,0.0,0.0,39837.77,0.0069527610602915
2021-01-10 14:00:00,1.86,0.14355396,0.0,0.0,0.0,39480.02,-0.0089801713298711
2021-01-10 15:00:00,0.37,0.02839209,0.0,0.0,0.0,39723.0,0.0061545054941716
2021-01-10 16:00:00,2.16,0.1664881,0.0,0.0,0.0,39287.33,-0.010967701331722
2021-01-10 17:00:00,2.6,0.19990005,0.0,0.0,0.0,38597.2,-0.0175662230037013
2021-01-10 18:00:00,-2.13,-0.1659292,0.0,0.0,0.0,38182.27,-0.0107502616770128
2021-01-10 19:00:00,-3.17,-0.25095593,0.0,0.0,0.0,37531.91,-0.0170330365376388
2021-01-10 20:00:00,-0.99,-0.07867508,0.0,0.0,0.0,37782.81,0.006684978195887
2021-01-10 21:00:00,0.77,0.06060129,0.0,0.0,0.0,38106.46,0.0085660648321286
2021-01-10 22:00:00,0.26,0.02042291,0.0,0.0,0.0,38494.14,0.0101736031108636
2021-01-10 23:00:00,0.88,0.07016145,0.0,0.0,0.0,38221.67,-0.0070782202174148
2021-01-11 00:00:00,0.39,0.03199869,0.0,0.0,0.0,37286.62,-0.0244638708879019
2021-01-11 01:00:00,-0.67,-0.0554622,0.0,0.0,0.0,37300.48,0.0003717151085296
2021-01-11 02:00:00,-3.51,-0.29592534,0.0,0.0,0.0,36417.07,-0.0236836094334443
2021-01-11 03:00:00,-4.14,-0.37495245,0.0,0.0,0.0,35473.52,-0.0259095528552957
2021-01-11 04:00:00,-1.68,-0.15079436,0.0,0.0,0.0,35561.68,0.0024852340562764
2021-01-11 05:00:00,-2.27,-0.2074613,0.0,0.0,0.0,34941.87,-0.0174291540782099
2021-01-11 06:00:00,-6.93,-0.67430162,0.0,0.0,0.0,32924.52,-0.0577344601190493
2021-01-11 07:00:00,-1.72,-0.16047171,0.0,0.0,0.0,34399.95,0.0448124984054436
2021-01-11 08:00:00,-0.51,-0.04600023,0.0,0.0,0.0,35455.56,0.0306863818116014
2021-01-11 09:00:00,-1.44,-0.12686442,0.0,0.0,0.0,35800.0,0.0097146963692014
2021-01-11 10:00:00,-0.64,-0.05754982,0.0,0.0,0.0,35396.52,-0.0112703910614525
2021-01-11 11:00:00,-4.28,-0.40079785,0.0,0.0,0.0,34218.66,-0.0332761525709305
2021-01-11 12:00:00,-1.87,-0.17417059,0.0,0.0,0.0,34303.49,0.002479056748569
2021-01-11 13:00:00,-5.34,-0.52042219,0.0,0.0,0.0,32846.12,-0.0424845985058661
2021-01-11 14:00:00,-0.26,-0.02503539,0.0,0.0,0.0,33322.85,0.0145140430589669
2021-01-11 15:00:00,-3.34,-0.34178938,0.0,0.0,0.0,31618.49,-0.0511468856955511
2021-01-11 16:00:00,-2.45,-0.25426807,0.0,0.0,0.0,31836.77,0.0069035554828835
2021-01-11 17:00:00,-1.61,-0.16127417,0.0,0.0,0.0,32863.18,0.0322397655289778
2021-01-11 18:00:00,-0.09,-0.00905879,0.0,0.0,0.0,32578.37,-0.0086665380526169
2021-01-11 19:00:00,-1.42,-0.14424884,0.0,0.0,0.0,32282.08,-0.009094684602084
2021-01-11 20:00:00,-0.94,-0.09216228,0.0,0.0,0.0,33494.81,0.0375666623711976
2021-01-11 21:00:00,1.27,0.1231157,0.0,0.0,0.0,33994.94,0.0149315670099339
2021-01-11 22:00:00,1.18,0.1115449,0.0,0.0,0.0,34396.18,0.0118029330247382
2021-01-11 23:00:00,1.78,0.16375194,0.0,0.0,0.0,35408.46,0.029430012286248
2021-01-12 00:00:00,0.14,0.01318416,0.0,0.0,0.0,34960.01,-0.0126650523631922
2021-01-12 01:00:00,1.3,0.12320873,0.0,0.0,0.0,34317.15,-0.0183884386760758
2021-01-12 02:00:00,-0.17,-0.0158987,0.0,0.0,0.0,34427.99,0.003229871944494
2021-01-12 03:00:00,0.15,0.01378018,0.0,0.0,0.0,35020.0,0.0171956016020686
2021-01-12 04:00:00,0.01,0.00091252,0.0,0.0,0.0,35335.12,0.0089982866933182
2021-01-12 05:00:00,0.64,0.05665672,0.0,0.0,0.0,35942.45,0.017187715790975
2021-01-12 06:00:00,0.88,0.07733272,0.0,0.0,0.0,36026.66,0.0023429120719373
2021-01-12 07:00:00,1.53,0.13432246,0.0,0.0,0.0,36452.84,0.0118295728774189
2021-01-12 08:00:00,0.1,0.00895415,0.0,0.0,0.0,35814.68,-0.0175064549154467
2021-01-12 09:00:00,0.06,0.00538146,0.0,0.0,0.0,35970.72,0.0043568726566871
2021-01-12 10:00:00,-0.6,-0.05532503,0.0,0.0,0.0,35133.4,-0.023277821517056
2021-01-12 11:00:00,0.1,0.00909786,0.0,0.0,0.0,35451.0,0.0090398310439638
2021-01-12 12:00:00,-0.18,-0.01656132,0.0,0.0,0.0,35042.49,-0.0115232292460015
2021-01-12 13:00:00,-1.35,-0.13161615,0.0,0.0,0.0,33348.64,-0.0483370331274974
2021-01-12 14:00:00,-0.97,-0.09363748,0.0,0.0,0.0,33450.28,0.0030478004500333
2021-01-12 15:00:00,0.39,0.03702508,0.0,0.0,0.0,33861.95,0.0123069223934746
