start_time,datetime,reserve,reserve_usd,close,change
2021-01-03 05:00:00,2021-01-03 05:00:00,15754.00657776,533947260.6192448,33823.58,0.017037942445113
2021-01-03 06:00:00,2021-01-03 06:00:00,15757.00037588,534501008.0986493,34016.77,0.0057116958051157
2021-01-03 07:00:00,2021-01-03 07:00:00,15414.24794919,526897591.3155938,34472.24,0.013389572260976
2021-01-03 08:00:00,2021-01-03 08:00:00,15264.3376222,523331161.1010096,34420.0,-0.0015154222644074
2021-01-03 09:00:00,2021-01-03 09:00:00,15264.44920268,521457855.8060765,34239.04,-0.0052574084834398
2021-01-03 10:00:00,2021-01-03 10:00:00,15264.75140837,518925092.9851585,33949.75,-0.0084491270783293
2021-01-03 11:00:00,2021-01-03 11:00:00,15265.32920925,525821629.6273034,34464.06,0.0151491542647588
2021-01-03 12:00:00,2021-01-03 12:00:00,15263.99690244,521292184.9384043,34156.94,-0.0089113122481795
2021-01-03 13:00:00,2021-01-03 13:00:00,15259.60086497,518869150.6352783,33939.02,-0.0063799626078918
2021-01-03 14:00:00,2021-01-03 14:00:00,15260.03518772,516483076.88276833,33903.75,-0.001039216807085
2021-01-03 15:00:00,2021-01-03 15:00:00,15259.69728364,513304501.1822332,33540.46,-0.0107153338495004
2021-01-03 16:00:00,2021-01-03 16:00:00,15260.38714835,499846950.6126871,32742.51,-0.023790669537627
2021-01-03 17:00:00,2021-01-03 17:00:00,15285.69285035,507413364.6533705,32979.98,0.0072526510643198
2021-01-03 18:00:00,2021-01-03 18:00:00,15285.89211537,499855789.3480158,32831.08,-0.0045148602273258
2021-01-03 19:00:00,2021-01-03 19:00:00,15285.98546143,499194325.7860559,32823.72,-0.0002241778217469
2021-01-03 20:00:00,2021-01-03 20:00:00,15286.30563833,515571335.3617486,33779.07,0.0291054761617512
2021-01-03 21:00:00,2021-01-03 21:00:00,15285.40906154,514094027.5404962,33625.0,-0.0045611084023331
2021-01-03 22:00:00,2021-01-03 22:00:00,15285.52051373,506727690.26213664,33209.99,-0.0123423048327138
2021-01-03 23:00:00,2021-01-03 23:00:00,15285.82174698,510265567.52953255,33054.53,-0.0046811215540865
2021-01-04 00:00:00,2021-01-04 00:00:00,15286.23917779,501542793.3295505,32907.4,-0.0044511296938724
2021-01-04 01:00:00,2021-01-04 01:00:00,15296.91872623,505880072.0293997,33242.22,0.0101746111816793
2021-01-04 02:00:00,2021-01-04 02:00:00,15297.22201996,513407048.1595261,33502.99,0.0078445422718458
2021-01-04 03:00:00,2021-01-04 03:00:00,15297.53267448,509346498.7415225,33562.22,0.0017679019096505
2021-01-04 04:00:00,2021-01-04 04:00:00,15298.27494285,509602573.0196944,33324.51,-0.0070826661645146
2021-01-04 05:00:00,2021-01-04 05:00:00,15298.57696769,503268055.705802,32922.5,-0.0120634932066518
2021-01-04 06:00:00,2021-01-04 06:00:00,15278.88874286,507147898.8351789,33265.89,0.0104302528665805
2021-01-04 07:00:00,2021-01-04 07:00:00,15278.13344454,490296105.4135755,32186.58,-0.0324449458589564
2021-01-04 08:00:00,2021-01-04 08:00:00,15279.94445986,482399150.8727438,32129.54,-0.0017721671578652
2021-01-04 09:00:00,2021-01-04 09:00:00,15287.02072589,472005748.35115975,31179.96,-0.0295547337434648
2021-01-04 10:00:00,2021-01-04 10:00:00,15287.55667178,461044847.3530363,30279.53,-0.028878484770346
2021-01-04 11:00:00,2021-01-04 11:00:00,15287.22475622,457720750.92859113,30760.39,0.0158806956382744
2021-01-04 12:00:00,2021-01-04 12:00:00,15762.0619185,489327287.2230504,31225.59,0.0151233453151926
2021-01-04 13:00:00,2021-01-04 13:00:00,15762.76427503,491850565.9767662,31424.22,0.0063611288049321
2021-01-04 14:00:00,2021-01-04 14:00:00,15762.78807317,504498157.7067053,32107.19,0.0217338727898417
2021-01-04 15:00:00,2021-01-04 15:00:00,15761.30169558,500214234.9728342,31758.38,-0.0108639217570892
2021-01-04 16:00:00,2021-01-04 16:00:00,15761.57861178,492789925.4815854,31341.04,-0.0131410985069138
2021-01-04 17:00:00,2021-01-04 17:00:00,15759.75516611,487852266.9652315,31063.98,-0.0088401661208434
2021-01-04 18:00:00,2021-01-04 18:00:00,15761.20266668,491034248.43181473,31195.83,0.0042444657767615
2021-01-04 19:00:00,2021-01-04 19:00:00,15761.66649317,498717310.40905625,31689.27,0.0158174986849204
2021-01-04 20:00:00,2021-01-04 20:00:00,15761.2410487,495445700.7928112,31277.46,-0.0129952504428155
2021-01-04 21:00:00,2021-01-04 21:00:00,15761.88841277,488732404.2555029,31048.19,-0.0073301988077036
2021-01-04 22:00:00,2021-01-04 22:00:00,15761.99079001,492750064.1450871,31366.58,0.010254704058433
2021-01-04 23:00:00,2021-01-04 23:00:00,15762.43712207,503454660.8578863,32031.07,0.0211846493943552
2021-01-05 00:00:00,2021-01-05 00:00:00,15762.91705412,512974573.8197879,32496.46,0.0145293304282372
2021-01-05 01:00:00,2021-01-05 01:00:00,15782.87749522,516744892.9920175,32837.22,0.0104860652514151
2021-01-05 02:00:00,2021-01-05 02:00:00,15783.36355257,511439849.7625015,32358.11,-0.0145904555866788
2021-01-05 03:00:00,2021-01-05 03:00:00,15783.68021859,496234655.0043155,31217.58,-0.0352471142474019
2021-01-05 04:00:00,2021-01-05 04:00:00,15781.6862988,490003052.80711424,30891.77,-0.0104367474993257
2021-01-05 05:00:00,2021-01-05 05:00:00,15783.32827532,476802497.10327375,30460.81,-0.013950641222565
2021-01-05 06:00:00,2021-01-05 06:00:00,15782.59368596,491382748.1848206,31136.47,0.022181288022216
2021-01-05 07:00:00,2021-01-05 07:00:00,15768.9459068,487461304.2100001,30844.23,-0.0093857781566119
2021-01-05 08:00:00,2021-01-05 08:00:00,15765.87753128,490980035.4481442,31224.1,0.0123157556534885
2021-01-05 09:00:00,2021-01-05 09:00:00,15766.29956142,497301864.6661718,31604.61,0.012186420104983
2021-01-05 10:00:00,2021-01-05 10:00:00,15766.65873641,495325215.0768075,31382.84,-0.0070170142900038
2021-01-05 11:00:00,2021-01-05 11:00:00,15763.91014499,498329184.8737295,31824.53,0.0140742520434733
2021-01-05 12:00:00,2021-01-05 12:00:00,16214.16775986,514831127.9434817,31618.0,-0.0064896480796416
2021-01-05 13:00:00,2021-01-05 13:00:00,16214.15266814,513028619.603309,31488.97,-0.00408090328294
2021-01-05 14:00:00,2021-01-05 14:00:00,16214.50788915,522008472.5792337,32399.95,0.0289301301376323
2021-01-05 15:00:00,2021-01-05 15:00:00,16214.62670401,520519523.7044407,32133.79,-0.0082148274920177
2021-01-05 16:00:00,2021-01-05 16:00:00,16214.76228563,526623834.4492271,32518.32,0.0119665311810401
2021-01-05 17:00:00,2021-01-05 17:00:00,16215.12910563,530295318.3768201,32793.8,0.0084715323546851
2021-01-05 18:00:00,2021-01-05 18:00:00,16215.62811462,540830632.6101491,33411.5,0.0188358775134322
2021-01-05 19:00:00,2021-01-05 19:00:00,16205.06498031,551655965.0056517,33747.0,0.0100414527932
2021-01-05 20:00:00,2021-01-05 20:00:00,16205.57119189,550598163.7384354,34017.0,0.0080007111743265
2021-01-05 21:00:00,2021-01-05 21:00:00,16205.86202005,544422372.501743,33744.79,-0.0080021753828967
2021-01-05 22:00:00,2021-01-05 22:00:00,16206.09725863,555244633.0715735,34261.16,0.0153022140603038
2021-01-05 23:00:00,2021-01-05 23:00:00,16206.45258883,551837357.2431098,33999.52,-0.0076366357706513
2021-01-06 00:00:00,2021-01-06 00:00:00,16211.64548635,551290425.3589191,33962.7,-0.0010829564652676
2021-01-06 01:00:00,2021-01-06 01:00:00,16210.85182314,546969774.4248894,33863.93,-0.0029081904560002
2021-01-06 02:00:00,2021-01-06 02:00:00,16212.15745621,551917396.4677552,33920.64,0.0016746431970535
2021-01-06 03:00:00,2021-01-06 03:00:00,16205.0532421,551170531.2807323,34182.5,0.0077197835889888
2021-01-06 04:00:00,2021-01-06 04:00:00,16206.32524671,575672098.2851019,35470.73,0.0376868280552915
2021-01-06 05:00:00,2021-01-06 05:00:00,16197.84694101,565223789.0839375,35069.72,-0.0113053777015584
2021-01-06 06:00:00,2021-01-06 06:00:00,16198.23589819,569446949.3669405,35240.96,0.0048828448017264
2021-01-06 07:00:00,2021-01-06 07:00:00,16219.37006092,562739963.6348495,34718.61,-0.0148222409378178
2021-01-06 08:00:00,2021-01-06 08:00:00,16220.10086046,559463749.797256,34660.7,-0.0016679815234539
2021-01-06 09:00:00,2021-01-06 09:00:00,16218.94198606,551583108.0316013,33985.94,-0.0194675814394975
2021-01-06 10:00:00,2021-01-06 10:00:00,16220.00961302,561149966.0320286,34462.55,0.0140237404055911
2021-01-06 11:00:00,2021-01-06 11:00:00,16220.31889506,564555570.9229249,34994.66,0.0154402387519205
2021-01-06 12:00:00,2021-01-06 12:00:00,16220.50893972,561963881.8730782,35024.99,0.0008667036627871
2021-01-06 13:00:00,2021-01-06 13:00:00,16186.35475237,558197822.6606754,34626.09,-0.0113890111032152
2021-01-06 14:00:00,2021-01-06 14:00:00,16187.1963666,560065339.8845083,34242.47,-0.0110789292120477
2021-01-06 15:00:00,2021-01-06 15:00:00,16186.25125684,560708056.7173777,34606.4,0.0106280300457297
2021-01-06 16:00:00,2021-01-06 16:00:00,16186.64372952,558789434.2385236,34651.04,0.0012899348097461
2021-01-06 17:00:00,2021-01-06 17:00:00,16346.0483895,571852283.1501175,34961.62,0.0089630787416481
2021-01-06 18:00:00,2021-01-06 18:00:00,16346.19766086,574431627.3830454,35247.26,0.0081701019575179
2021-01-06 19:00:00,2021-01-06 19:00:00,16345.97017849,577705037.8958493,34861.7,-0.0109387226127649
2021-01-06 20:00:00,2021-01-06 20:00:00,16345.641251,587776336.829285,36131.01,0.0364098710045697
2021-01-06 21:00:00,2021-01-06 21:00:00,16345.7951374,587379669.9732025,35924.05,-0.0057280435836141
2021-01-06 22:00:00,2021-01-06 22:00:00,16346.18421352,591840472.0609627,36053.01,0.0035897956939709
2021-01-06 23:00:00,2021-01-06 23:00:00,16345.88564812,595012797.481701,36823.68,0.0213760238049471
2021-01-07 00:00:00,2021-01-07 00:00:00,16345.19969272,609224382.4151083,37225.11,0.010901409093279
2021-01-07 01:00:00,2021-01-07 01:00:00,16347.79817705,604003397.9575865,36975.46,-0.0067064946215068
2021-01-07 02:00:00,2021-01-07 02:00:00,16317.93595173,604291354.8038812,37032.85,0.0015521105078881
2021-01-07 03:00:00,2021-01-07 03:00:00,16299.6016348,609511540.496125,37555.54,0.0141142256132056
2021-01-07 04:00:00,2021-01-07 04:00:00,16300.01218593,611744412.1493161,37540.0,-0.0004137871536397
2021-01-07 05:00:00,2021-01-07 05:00:00,16299.95593788,611202234.8219645,37409.99,-0.0034632392115078
2021-01-07 06:00:00,2021-01-07 06:00:00,16300.39572723,607189441.9231497,37170.68,-0.0063969543964058
2021-01-07 07:00:00,2021-01-07 07:00:00,16317.17012833,602222584.544962,36906.64,-0.0071034482016471
2021-01-07 08:00:00,2021-01-07 08:00:00,16319.3730568,607946923.0805218,37296.56,0.010565036535431
2021-01-07 09:00:00,2021-01-07 09:00:00,16320.96905676,612196827.2466447,37548.79,0.0067628220940485
2021-01-07 10:00:00,2021-01-07 10:00:00,16321.24517159,604027450.0352321,37101.2,-0.0119202243268026
2021-01-07 11:00:00,2021-01-07 11:00:00,16321.42346946,613835633.7490479,37920.0,0.0220693670285598
2021-01-07 12:00:00,2021-01-07 12:00:00,16322.05896803,619995728.870858,38003.1,0.0021914556962023
2021-01-07 13:00:00,2021-01-07 13:00:00,16325.73902856,623610383.0639246,38218.92,0.0056790103965203
2021-01-07 14:00:00,2021-01-07 14:00:00,16323.58443025,628146473.9472936,38491.67,0.0071365177247291
2021-01-07 15:00:00,2021-01-07 15:00:00,16325.52903346,631797642.0021842,39049.99,0.0145049565269577
2021-01-07 16:00:00,2021-01-07 16:00:00,16325.76312085,642745450.8846556,39172.67,0.0031416141207718
2021-01-07 17:00:00,2021-01-07 17:00:00,16326.23167109,645561620.2849488,39822.21,0.0165814584504961
2021-01-07 18:00:00,2021-01-07 18:00:00,16324.22588049,597955366.7367707,38994.41,-0.0207873947729168
2021-01-07 19:00:00,2021-01-07 19:00:00,16317.30515963,631686507.398544,39128.05,0.0034271578926312
2021-01-07 20:00:00,2021-01-07 20:00:00,16317.53986827,637591474.3304737,39198.96,0.0018122548913119
2021-01-07 21:00:00,2021-01-07 21:00:00,16316.32318113,644462652.3736454,39798.19,0.0152868851622594
2021-01-07 22:00:00,2021-01-07 22:00:00,16322.21764084,650406694.0803976,39747.87,-0.0012643791086981
2021-01-07 23:00:00,2021-01-07 23:00:00,16322.81462857,642896368.0010445,39498.92,-0.0062632286962799
2021-01-08 00:00:00,2021-01-08 00:00:00,16327.4447807,638154557.8494289,38877.92,-0.0157219488532851
2021-01-08 01:00:00,2021-01-08 01:00:00,16328.12175156,627403151.748509,38739.18,-0.0035686065509676
2021-01-08 02:00:00,2021-01-08 02:00:00,16327.52594414,600630480.7187446,37238.41,-0.0387403656969506
2021-01-08 03:00:00,2021-01-08 03:00:00,16326.63029502,626258117.8792523,38374.71,0.0305141922010094
2021-01-08 04:00:00,2021-01-08 04:00:00,16326.80224245,632946170.9696972,38702.63,0.0085452111559931
2021-01-08 05:00:00,2021-01-08 05:00:00,16328.44427964,620919318.6653386,38020.01,-0.0176375610649713
2021-01-08 06:00:00,2021-01-08 06:00:00,16329.54417796,629588633.3535131,38589.99,0.0149915794340926
2021-01-08 07:00:00,2021-01-08 07:00:00,16329.87163855,635130143.0833522,38965.76,0.0097374992841408
2021-01-08 08:00:00,2021-01-08 08:00:00,16328.68323729,628525161.8354695,38702.79,-0.0067487455653374
2021-01-08 09:00:00,2021-01-08 09:00:00,16329.09995369,633691384.5692303,39408.55,0.0182353778629396
2021-01-08 10:00:00,2021-01-08 10:00:00,16329.13651193,665762897.8263754,40839.01,0.0362982144737626
2021-01-08 11:00:00,2021-01-08 11:00:00,16329.26903135,672274190.7271935,41399.98,0.0137361312137587
2021-01-08 12:00:00,2021-01-08 12:00:00,16329.47010829,678664459.17411,41390.71,-0.0002239131516489
2021-01-08 13:00:00,2021-01-08 13:00:00,16332.0820471,676348627.6734786,41367.27,-0.0005663106528011
2021-01-08 14:00:00,2021-01-08 14:00:00,16329.10541899,672850169.9420284,41560.0,0.0046589973184114
2021-01-08 15:00:00,2021-01-08 15:00:00,16329.25338893,665269519.3026184,40879.4,-0.0163763233878728
2021-01-08 16:00:00,2021-01-08 16:00:00,16329.61733056,677881921.3365746,41362.62,0.0118206235903657
2021-01-08 17:00:00,2021-01-08 17:00:00,16329.97708374,672344268.6861438,41077.16,-0.0069014003464964
2021-01-08 18:00:00,2021-01-08 18:00:00,16330.18146396,661487277.8328321,39956.48,-0.0272823145514441
2021-01-08 19:00:00,2021-01-08 19:00:00,16330.59414076,662056762.5883288,40426.44,0.0117617968349563
2021-01-08 20:00:00,2021-01-08 20:00:00,16329.70490284,642375636.6231369,39111.84,-0.0325183221673738
2021-01-08 21:00:00,2021-01-08 21:00:00,16329.90047625,652096099.3881916,40130.39,0.0260419862629832
2021-01-08 22:00:00,2021-01-08 22:00:00,16330.1775828,664178451.5947155,40703.35,0.0142774590528524
2021-01-08 23:00:00,2021-01-08 23:00:00,16330.17452041,664916921.778725,40637.23,-0.0016244363178951
2021-01-09 00:00:00,2021-01-09 00:00:00,16330.41022478,655411923.3237867,40341.75,-0.0072711648899298
2021-01-09 01:00:00,2021-01-09 01:00:00,16333.64077183,653282224.2987688,40249.0,-0.00229910700453
2021-01-09 02:00:00,2021-01-09 02:00:00,16357.48471681,651886546.2681025,40018.25,-0.0057330616909736
2021-01-09 03:00:00,2021-01-09 03:00:00,16357.70478513,657994680.518673,40275.85,0.006437063089965
2021-01-09 04:00:00,2021-01-09 04:00:00,16358.0071845,661646872.2519954,40272.08,-9.360448010398148e-05
2021-01-09 05:00:00,2021-01-09 05:00:00,16358.92645536,645006951.871805,39341.12,-0.0231167597998414
2021-01-09 06:00:00,2021-01-09 06:00:00,16358.94301667,642225529.6425854,39017.98,-0.0082137976753076
2021-01-09 07:00:00,2021-01-09 07:00:00,16359.03772772,645060994.3101541,39683.38,0.0170536762794997
2021-01-09 08:00:00,2021-01-09 08:00:00,16358.58080426,657748972.5232217,40210.89,0.0132929705080566
2021-01-09 09:00:00,2021-01-09 09:00:00,16358.66818788,661456145.5235003,40410.79,0.0049712901156875
2021-01-09 10:00:00,2021-01-09 10:00:00,16358.91751616,661036658.7342024,40441.62,0.0007629150531331
2021-01-09 11:00:00,2021-01-09 11:00:00,16359.08044691,667516625.4286371,40639.04,0.0048816046439286
2021-01-09 12:00:00,2021-01-09 12:00:00,16359.35205659,667526621.8704343,40966.22,0.0080508791546256
2021-01-09 13:00:00,2021-01-09 13:00:00,16359.5502697,672765098.7795278,41136.54,0.0041575717749893
2021-01-09 14:00:00,2021-01-09 14:00:00,16359.58812413,674135030.0235637,40910.39,-0.0054975454911861
2021-01-09 15:00:00,2021-01-09 15:00:00,16358.31181086,665081749.138557,40600.0,-0.0075870701794824
2021-01-09 16:00:00,2021-01-09 16:00:00,16358.63939856,658203816.711528,40071.32,-0.0130216748768472
2021-01-09 17:00:00,2021-01-09 17:00:00,16359.80758969,663228370.2031417,40493.46,0.0105347166003015
2021-01-09 18:00:00,2021-01-09 18:00:00,16359.87636906,665983147.5476305,40737.87,0.0060357894830425
2021-01-09 19:00:00,2021-01-09 19:00:00,16360.11024738,666512918.766517,40769.42,0.0007744636624349
2021-01-09 20:00:00,2021-01-09 20:00:00,16360.23240358,661982914.5221299,40704.83,-0.0015842756654373
2021-01-09 21:00:00,2021-01-09 21:00:00,16359.58474613,667357035.9339576,40852.32,0.0036234029229453
2021-01-09 22:00:00,2021-01-09 22:00:00,16359.71188138,660932229.8397412,40327.21,-0.0128538599521398
2021-01-09 23:00:00,2021-01-09 23:00:00,16359.85024335,661264235.0214261,40136.04,-0.0047404717559186
2021-01-10 00:00:00,2021-01-10 00:00:00,16359.40897514,666933048.43968,40650.0,0.0128054486690765
2021-01-10 01:00:00,2021-01-10 01:00:00,16359.55585127,673899427.7416147,41251.21,0.0147899138991389
2021-01-10 02:00:00,2021-01-10 02:00:00,16353.91378555,672817983.914688,41072.87,-0.0043232671235582
2021-01-10 03:00:00,2021-01-10 03:00:00,16354.18196448,665506824.1911237,40393.5,-0.0165406021054774
2021-01-10 04:00:00,2021-01-10 04:00:00,16354.39358166,662612084.391136,40397.27,9.333184794568794e-05
2021-01-10 05:00:00,2021-01-10 05:00:00,16355.03621348,664236000.9531858,40526.4,0.0031965031300382
2021-01-10 06:00:00,2021-01-10 06:00:00,16357.4916697,671727419.8290907,40968.0,0.010896600734336
2021-01-10 07:00:00,2021-01-10 07:00:00,16362.34646971,669891293.5189509,41056.69,0.0021648603788322
2021-01-10 08:00:00,2021-01-10 08:00:00,16362.45370848,668611644.9223583,40888.59,-0.0040943388276065
2021-01-10 09:00:00,2021-01-10 09:00:00,16337.02817006,668838253.4331161,40861.92,-0.0006522602026628
2021-01-10 10:00:00,2021-01-10 10:00:00,16345.57182166,661851448.6579378,40492.12,-0.0090499907982786
2021-01-10 11:00:00,2021-01-10 11:00:00,16345.75099499,644107743.7755919,39233.99,-0.0310709836876904
2021-01-10 12:00:00,2021-01-10 12:00:00,16346.14770594,646748854.9466199,39562.7,0.0083781945195988
2021-01-10 13:00:00,2021-01-10 13:00:00,16346.40672605,652624724.3009576,39837.77,0.0069527610602915
2021-01-10 14:00:00,2021-01-10 14:00:00,16345.49447375,645865491.0789331,39480.02,-0.0089801713298711
2021-01-10 15:00:00,2021-01-10 15:00:00,16345.61956922,649577005.9292246,39723.0,0.0061545054941716
2021-01-10 16:00:00,2021-01-10 16:00:00,16356.9347408,642519452.4268237,39287.33,-0.010967701331722
2021-01-10 17:00:00,2021-01-10 17:00:00,16358.26981955,626855295.4440055,38597.2,-0.0175662230037013
2021-01-10 18:00:00,2021-01-10 18:00:00,16358.44432226,619619095.528724,38182.27,-0.0107502616770128
2021-01-10 19:00:00,2021-01-10 19:00:00,16357.24755166,620014142.4017141,37531.91,-0.0170330365376388
2021-01-10 20:00:00,2021-01-10 20:00:00,16357.54108813,613290202.2430308,37782.81,0.006684978195887
2021-01-10 21:00:00,2021-01-10 21:00:00,16357.83012932,621459092.5545065,38106.46,0.0085660648321286
2021-01-10 22:00:00,2021-01-10 22:00:00,16358.14181822,630298258.6025505,38494.14,0.0101736031108636
2021-01-10 23:00:00,2021-01-10 23:00:00,16357.36166259,629306531.90509,38221.67,-0.0070782202174148
2021-01-11 00:00:00,2021-01-11 00:00:00,16358.31791733,607132173.2153968,37286.62,-0.0244638708879019
2021-01-11 01:00:00,2021-01-11 01:00:00,16358.72916786,614147538.082457,37300.48,0.0003717151085296
2021-01-11 02:00:00,2021-01-11 02:00:00,16360.57471899,598785012.0143447,36417.07,-0.0236836094334443
2021-01-11 03:00:00,2021-01-11 03:00:00,16358.06201173,581400541.6190444,35473.52,-0.0259095528552957
2021-01-11 04:00:00,2021-01-11 04:00:00,16359.11711522,577612596.8194276,35561.68,0.0024852340562764
2021-01-11 05:00:00,2021-01-11 05:00:00,16359.31253838,570058394.4743489,34941.87,-0.0174291540782099
2021-01-11 06:00:00,2021-01-11 06:00:00,16360.06746504,555466815.3716967,32924.52,-0.0577344601190493
2021-01-11 07:00:00,2021-01-11 07:00:00,16360.82935107,563185963.9719721,34399.95,0.0448124984054436
2021-01-11 08:00:00,2021-01-11 08:00:00,16361.08385839,580034861.6508908,35455.56,0.0306863818116014
2021-01-11 09:00:00,2021-01-11 09:00:00,16366.24322994,580934339.1336645,35800.0,0.0097146963692014
2021-01-11 10:00:00,2021-01-11 10:00:00,16367.09574154,578952016.3365705,35396.52,-0.0112703910614525
2021-01-11 11:00:00,2021-01-11 11:00:00,16366.31720788,558532939.5044662,34218.66,-0.0332761525709305
