start_time,datetime,range_0d_1d,range_0d_1d_percent,range_10y_inf,range_10y_inf_percent,range_12m_18m,range_12m_18m_percent,range_18m_2y,range_18m_2y_percent,range_1d_1w,range_1d_1w_percent,range_1m_3m,range_1m_3m_percent,range_1w_1m,range_1w_1m_percent,range_2y_3y,range_2y_3y_percent,range_3m_6m,range_3m_6m_percent,range_3y_5y,range_3y_5y_percent,range_5y_7y,range_5y_7y_percent,range_6m_12m,range_6m_12m_percent,range_7y_10y,range_7y_10y_percent,close,change
2021-06-04 08:00:00,2021-06-04 08:00:00,448583,0.36481255,100487,0.0817216,10954886,8.90912019,20224974,16.44806931,1362439,1.10801087,7168388,5.82973025,3920024,3.18798068,27809545,22.61626263,7167905,5.82933744,18654282,15.17069556,11150630,9.06831005,8476434,6.89350572,5524025,4.49244316,36726.65,0.0025985860241444
2021-06-04 09:00:00,2021-06-04 09:00:00,454518,0.36963102,100513,0.08174093,10953118,8.90748488,20216032,16.4404327,1366628,1.11139296,7169543,5.8305403,3910723,3.18034609,27818242,22.62283397,7169791,5.83074198,18655476,15.17133025,11151242,9.06860672,8475364,6.89248273,5524138,4.49243546,36870.0,0.0039031602392267
2021-06-04 10:00:00,2021-06-04 10:00:00,459719,0.37388646,100532,0.08176202,10950960,8.90634419,20215215,16.44090223,1359243,1.10546345,7166458,5.82843345,3904154,3.17522293,27819936,22.62577211,7173140,5.83386788,18654803,15.17182935,11152774,9.0704782,8475386,6.89297604,5524527,4.4930617,36657.41,-0.0057659343639814
2021-06-04 11:00:00,2021-06-04 11:00:00,452686,0.36818275,100566,0.08179327,10949622,8.90564741,20209668,16.43711331,1365348,1.11047741,7165502,5.82791208,3900852,3.17267688,27826601,22.63218741,7172975,5.83399009,18655438,15.17301265,11153085,9.07112981,8474377,6.89245835,5524723,4.49341859,36610.28,-0.0012856882141975
2021-06-04 12:00:00,2021-06-04 12:00:00,445907,0.36273954,100590,0.08182866,10947098,8.90532172,20207094,16.43820793,1369296,1.11390447,7161247,5.82558122,3883197,3.15893021,27831873,22.6408664,7174247,5.83615655,18655048,15.17563871,11153808,9.07347762,8473123,6.89277527,5525069,4.49457171,36894.95,0.0077756848622845
2021-06-04 13:00:00,2021-06-04 13:00:00,438692,0.35685174,100635,0.08186102,10946798,8.90461618,20207189,16.43743331,1381570,1.12383097,7163276,5.82692979,3878858,3.15523696,27831529,22.63941322,7175204,5.83663256,18657013,15.17645066,11154099,9.0732441,8473861,6.89301837,5525244,4.49448113,36735.75,-0.0043149536725215
2021-06-04 14:00:00,2021-06-04 14:00:00,435208,0.35399851,100669,0.08188424,10946456,8.90385532,20202691,16.43288364,1387398,1.12851055,7165398,5.82833997,3879472,3.15556536,27836619,22.64232626,7175353,5.83643738,18657807,15.17627386,11154339,9.0729475,8473706,6.89251866,5525516,4.49445876,36702.87,-0.0008950409342397
2021-06-04 15:00:00,2021-06-04 15:00:00,435472,0.3542076,100719,0.0819236,10944603,8.90220616,20199859,16.43031814,1389895,1.13052359,7164843,5.82779563,3879217,3.15530764,27842420,22.64668375,7174517,5.83566434,18656840,15.17524537,11155175,9.07348285,8473226,6.89201835,5525806,4.49462299,36944.23,0.0065760524994367
2021-06-04 16:00:00,2021-06-04 16:00:00,435672,0.35434004,100780,0.08196623,10941949,8.8992881,20200623,16.42953773,1392755,1.13275322,7166567,5.82870058,3882309,3.15755322,27844274,22.64625949,7174048,5.83478501,18658135,15.17500391,11155568,9.07302836,8474514,6.8924779,5525888,4.49430621,36889.67,-0.0014768206022971
2021-06-04 17:00:00,2021-06-04 17:00:00,429628,0.34940515,100825,0.08199832,10939572,8.89686613,20199027,16.4273373,1401776,1.14002755,7167086,5.8288025,3883746,3.15854845,27847604,22.64772377,7173507,5.83402453,18659670,15.17541874,11154952,9.07202902,8475602,6.89298414,5526841,4.49483439,37077.86,0.0051014281233743
2021-06-04 18:00:00,2021-06-04 18:00:00,435886,0.35446997,100950,0.08209427,10940009,8.8966029,20196549,16.42417995,1406279,1.1436102,7169341,5.83023103,3877362,3.15313726,27851711,22.64948895,7173949,5.83397834,18658872,15.17371465,11156590,9.07273029,8473921,6.89113786,5526967,4.49462433,37085.79,0.0002138742635093
2021-06-04 19:00:00,2021-06-04 19:00:00,439924,0.35772588,100984,0.08211553,10936132,8.89275755,20197762,16.4238874,1409657,1.14626798,7174546,5.83400951,3872127,3.14863487,27853814,22.64943535,7174576,5.83403391,18658325,15.17208831,11157247,9.07255806,8475768,6.89210316,5527100,4.4943825,36798.91,-0.0077355774273649
2021-06-04 20:00:00,2021-06-04 20:00:00,440715,0.3583946,101035,0.08216285,10933479,8.89123316,20194870,16.42270478,1402953,1.14089781,7174326,5.83424592,3870049,3.14716917,27859398,22.65558871,7172408,5.83268618,18658591,15.17338471,11157601,9.0734918,8476457,6.8931541,5527326,4.49488623,37038.94,0.0065227475487725
2021-06-04 21:00:00,2021-06-04 21:00:00,438190,0.35635039,101064,0.08218854,10931705,8.89001869,20195138,16.42334423,1406181,1.14355221,7174822,5.83479902,3865469,3.14352534,27860662,22.6571981,7171309,5.83194214,18659161,15.17423768,11157735,9.07383365,8477178,6.89391736,5527438,4.49509268,37195.93,0.0042385122252417
2021-06-04 22:00:00,2021-06-04 22:00:00,442296,0.35969569,101106,0.08222411,10929198,8.8881325,20196710,16.4249046,1405825,1.14328232,7178814,5.83814567,3854286,3.13448477,27861792,22.65850604,7170907,5.83171533,18659005,15.17437132,11158441,9.07456357,8478072,6.89476275,5527489,4.49521132,37091.97,-0.0027949294452376
2021-06-04 23:00:00,2021-06-04 23:00:00,438879,0.3568868,101151,0.08225378,10927062,8.88564763,20196890,16.42366885,1414354,1.15012171,7177286,5.83641187,3857358,3.13671909,27864621,22.65889986,7172361,5.83240697,18659257,15.17329936,11159459,9.07462779,8477737,6.89391016,5527874,4.49514614,36828.03,-0.0071158258782157
2021-06-05 00:00:00,2021-06-05 00:00:00,434703,0.3534787,101187,0.0822802,10928770,8.88672819,20196081,16.42244116,1423352,1.15739853,7182398,5.84036619,3850609,3.13112231,27866447,22.65959848,7170809,5.83094259,18659479,15.1729534,11159818,9.07460484,8476832,6.89293506,5528071,4.49515036,37692.81,0.0234815709664621
2021-06-05 01:00:00,2021-06-05 01:00:00,431895,0.35117063,101224,0.08230449,10928223,8.88565732,20190811,16.41699913,1424172,1.15798372,7183941,5.84120931,3854557,3.1341118,27874598,22.66462952,7174319,5.83338573,18660664,15.17284792,11160280,9.07434115,8474198,6.89030773,5528339,4.49505156,37685.01,-0.0002069360177708
2021-06-05 02:00:00,2021-06-05 02:00:00,444642,0.36149356,101247,0.08231372,10926953,8.88360318,20188992,16.41363275,1425847,1.15921236,7185206,5.84156616,3851986,3.13166123,27879409,22.66593501,7173838,5.83232399,18660866,15.17126765,11160656,9.07360352,8473228,6.88872692,5528493,4.49465995,37633.71,-0.0013612839694085
2021-06-05 03:00:00,2021-06-05 03:00:00,443305,0.36037512,101314,0.082361,10924822,8.88109551,20190365,16.41331638,1430845,1.1631742,7189422,5.84448364,3851848,3.13127573,27882381,22.66637284,7173163,5.83126624,18661531,15.17048417,11161180,9.07323758,8473342,6.88821837,5528581,4.49433921,37414.07,-0.0058362569090317
2021-06-05 04:00:00,2021-06-05 04:00:00,444369,0.36123678,101317,0.08236269,10921542,8.87834805,20186275,16.4098417,1426459,1.15959811,7193244,5.84753727,3850173,3.1298855,27891299,22.67341555,7172128,5.83037163,18662447,15.17109031,11161273,9.07323036,8473935,6.88863755,5528761,4.49444451,37663.97,0.0066793054056937
2021-06-05 05:00:00,2021-06-05 05:00:00,442314,0.3595541,101431,0.08245258,10921229,8.87779432,20180609,16.40468266,1430892,1.16316258,7191410,5.8458493,3852194,3.13142285,27899555,22.67936246,7171435,5.82961175,18663138,15.17114059,11161469,9.07308382,8472833,6.88750952,5528860,4.49437347,37592.08,-0.001908720721687
2021-06-05 06:00:00,2021-06-05 06:00:00,435108,0.35371745,101478,0.0824957,10920340,8.8776002,20178796,16.40418553,1429722,1.16228069,7193342,5.84776796,3849302,3.12925827,27904186,22.68447752,7170999,5.8296044,18664044,15.1727804,11161358,9.07353379,8472312,6.88749606,5529058,4.49480203,37693.27,0.0026917903984029
2021-06-05 07:00:00,2021-06-05 07:00:00,439783,0.35750866,101576,0.08257322,10918371,8.87576862,20182738,16.40696333,1429856,1.16235939,7193127,5.84744106,3849082,3.12899802,27902683,22.68266559,7167925,5.82695384,18666103,15.17405951,11161779,9.07364,8470995,6.88624627,5529227,4.49482249,37581.0,-0.0029785157934028
2021-06-05 08:00:00,2021-06-05 08:00:00,430435,0.34992669,101603,0.08259923,10916104,8.87436226,20177775,16.4037357,1430475,1.16291979,7195117,5.8493465,3847841,3.12814306,27911326,22.69080782,7169131,5.82822091,18666294,15.17496123,11162062,9.07431642,8469686,6.88552086,5529345,4.49513953,37777.15,0.0052193927782655
2021-06-05 09:00:00,2021-06-05 09:00:00,426620,0.34682288,101635,0.08262469,10913085,8.87184756,20180199,16.40559469,1434895,1.16650514,7197015,5.85084969,3846526,3.12705274,27910701,22.69014533,7168795,5.8279081,18667207,15.1756002,11162653,9.07473513,8469303,6.88516264,5529397,4.49515121,36312.98,-0.0387580852446518
2021-06-05 10:00:00,2021-06-05 10:00:00,424043,0.34474282,101687,0.08267054,10911436,8.87089088,20173015,16.40046413,1437548,1.16871248,7196236,5.85046957,3842515,3.12392716,27915716,22.6952044,7168827,5.82818632,18668740,15.17750325,11163294,9.07564897,8469977,6.88600856,5529674,4.49557094,36443.26,0.0035876978424793
2021-06-05 11:00:00,2021-06-05 11:00:00,421706,0.34283452,101750,0.08271974,10911353,8.87060762,20172473,16.39962457,1438386,1.16936532,7198956,5.85253854,3841643,3.12314226,27918251,22.69671324,7170105,5.82908353,18669689,15.17790558,11163556,9.07564121,8468016,6.88424683,5529816,4.49557703,35863.07,-0.0159203649728373
2021-06-05 12:00:00,2021-06-05 12:00:00,410133,0.33342437,101871,0.08281771,10909866,8.86935518,20170325,16.39779779,1448891,1.17789979,7195733,5.84988961,3842655,3.12394965,27923799,22.70111213,7172875,5.83130682,18669692,15.17783349,11164579,9.07642831,8466101,6.88265619,5529784,4.49552894,36005.47,0.0039706583959489
2021-06-05 13:00:00,2021-06-05 13:00:00,418070,0.33990294,101919,0.08286308,10907426,8.86805118,20165032,16.39475123,1438562,1.1695923,7191870,5.84719724,3841000,3.12284352,27928818,22.70693263,7173786,5.83249443,18669243,15.17863173,11165378,9.07777358,8465807,6.88294468,5529966,4.49602147,35720.91,-0.0079032435904876
2021-06-05 14:00:00,2021-06-05 14:00:00,412965,0.33574032,102052,0.08296822,10904918,8.86569242,20164893,16.39404708,1440760,1.1713371,7195942,5.85029695,3842201,3.12370733,27932895,22.7094285,7173197,5.83180527,18669274,15.17810964,11165975,9.07793162,8466197,6.88301357,5530043,4.49592196,35645.31,-0.0021164074487465
2021-06-05 15:00:00,2021-06-05 15:00:00,415265,0.33760617,102104,0.0830095,10899960,8.86155516,20166508,16.3951632,1447016,1.1764091,7189767,5.84520649,3841332,3.12296333,27933872,22.7099501,7174430,5.83273766,18669953,15.17847941,11167239,9.07885024,8464910,6.88188461,5530433,4.49618504,36316.45,0.0188282834403741
2021-06-05 16:00:00,2021-06-05 16:00:00,411670,0.33472908,102148,0.08305659,10898871,8.86187746,20164803,16.39601139,1439742,1.17065494,7191212,5.84717807,3833377,3.11692075,27936501,22.71518292,7174539,5.83362125,18670884,15.18130511,11167561,9.08034943,8464187,6.88223468,5530532,4.49687833,36077.42,-0.0065818657936004
2021-06-05 17:00:00,2021-06-05 17:00:00,421896,0.34304035,102302,0.08318096,10896075,8.85951355,20166131,16.39692374,1440432,1.17120402,7187707,5.84426847,3826296,3.11113142,27938654,22.71670153,7174260,5.83333482,18670878,15.18114519,11168115,9.08070715,8464019,6.88202779,5530518,4.49682102,36028.99,-0.0013423908915881
2021-06-05 18:00:00,2021-06-05 18:00:00,410436,0.33371618,102359,0.08322578,10893443,8.85721095,20160375,16.39194276,1450209,1.17913198,7188316,5.84465638,3828905,3.11319564,27946764,22.72287871,7174839,5.83369854,18671167,15.18110158,11168867,9.08115194,8463241,6.88126893,5530619,4.49682062,36041.14,0.0003372284374334
2021-06-05 19:00:00,2021-06-05 19:00:00,403860,0.32836032,102416,0.08326982,10894015,8.85743138,20152548,16.38512625,1454466,1.18256059,7198433,5.85272063,3818915,3.10498724,27954196,22.72829374,7178892,5.83683273,18671457,15.18091807,11168922,9.08094584,8464090,6.88176915,5530727,4.49678423,35784.94,-0.0071085431814864
2021-06-05 20:00:00,2021-06-05 20:00:00,405898,0.32998583,102466,0.08330252,10893198,8.85592194,20151704,16.3828765,1467402,1.19296441,7198217,5.85198652,3815026,3.10152927,27955034,22.72680612,7177248,5.8349392,18672215,15.18008563,11169316,9.08039959,8466125,6.88276685,5530826,4.4964356,35838.81,0.0015053818729329
2021-06-05 21:00:00,2021-06-05 21:00:00,409762,0.33311722,102497,0.08332524,10890948,8.85382822,20154120,16.38435114,1470645,1.19556518,7200802,5.85391317,3807514,3.09532971,27954966,22.72607185,7177247,5.83476406,18672253,15.17966301,11169843,9.08055673,8466860,6.88315874,5530893,4.49635574,34965.2,-0.0243760883801666
2021-06-05 22:00:00,2021-06-05 22:00:00,399439,0.32473377,102547,0.08336811,10890788,8.85393423,20154406,16.38502055,1475871,1.19984566,7204095,5.85674639,3804959,3.0933351,27957038,22.72836233,7177194,5.83487656,18673229,15.18086124,11170009,9.08093382,8464412,6.88135213,5531083,4.4966301,35056.7,0.0026168876482903
2021-06-05 23:00:00,2021-06-05 23:00:00,396479,0.32231019,102610,0.08341488,10888768,8.85182045,20152452,16.38255923,1486704,1.20858823,7207001,5.85879677,3797559,3.08715462,27962138,22.73129751,7178365,5.83551767,18672811,15.17971273,11171293,9.08149387,8464074,6.88071078,5531369,4.49662305,35498.62,0.0126058642142588
2021-06-06 00:00:00,2021-06-06 00:00:00,392077,0.31872406,102648,0.08344378,10887136,8.85028237,20151184,16.38113719,1493534,1.21411156,7207048,5.85869505,3795318,3.08525915,27966092,22.73396887,7178722,5.83566851,18672928,15.1794453,11171914,9.08178179,8464522,6.88091063,5531438,4.49657175,35565.24,0.0018766926714333
2021-06-06 01:00:00,2021-06-06 01:00:00,391251,0.31804599,102669,0.08345912,10886123,8.84927523,20152027,16.3814825,1497158,1.21703229,7208236,5.85953919,3793214,3.08348479,27966941,22.73418721,7178996,5.83577014,18673706,15.17976271,11172089,9.08173557,8463288,6.87976471,5531416,4.49646055,36221.49,0.0184520053850332
2021-06-06 02:00:00,2021-06-06 02:00:00,391677,0.31838075,102821,0.08357965,10883719,8.8470005,20145287,16.37541029,1501278,1.2203372,7212036,5.86241579,3786385,3.07782202,27979027,22.74318786,7176676,5.83367286,18673889,15.17936151,11172129,9.08143906,8464696,6.88065998,5531951,4.49673253,36129.42,-0.0025418611989732
2021-06-06 03:00:00,2021-06-06 03:00:00,379749,0.30867148,102861,0.08360853,10880826,8.84426462,20150860,16.37922875,1517158,1.23319193,7212954,5.86290727,3782358,3.07441503,27979165,22.74231193,7177762,5.83430215,18674198,15.1789532,11171902,9.08086,8464995,6.88060408,5532128,4.49668104,35994.26,-0.0037409955653867
2021-06-06 04:00:00,2021-06-06 04:00:00,377527,0.30687877,102886,0.08363251,10879739,8.84376723,20150115,16.3793384,1516613,1.23280277,7212161,5.86251868,3779072,3.07187821,27980764,22.7446048,7178733,5.83534621,18676128,15.18118485,11172386,9.08164996,8463099,6.87936334,5532321,4.49703428,36079.64,0.002372044876044
2021-06-06 05:00:00,2021-06-06 05:00:00,378419,0.30759795,103089,0.08379591,10874585,8.83940844,20152286,16.38078942,1520995,1.23634107,7211100,5.86154398,3774145,3.06781447,27983853,22.74668012,7180045,5.83630091,18677286,15.1818354,11172693,9.08172558,8463021,6.87916819,5532383,4.49699855,36232.02,0.0042234346018972
2021-06-06 06:00:00,2021-06-06 06:00:00,378841,0.30795635,103196,0.08388708,10875420,8.84052854,20148447,16.37848659,1520613,1.23609227,7208487,5.85971255,3769802,3.06443725,27988823,22.75185587,7179353,5.83602979,18677405,15.18269013,11172809,9.08227331,8461967,6.87865487,5532595,4.49739541,35857.51,-0.0103364372176874
2021-06-06 07:00:00,2021-06-06 07:00:00,372423,0.30275558,103343,0.08401111,10873031,8.83906414,20143234,16.37513379,1523806,1.23875477,7210415,5.86159652,3764785,3.06052435,27996282,22.75914897,7177931,5.83518915,18679174,15.18494862,11172721,9.08269254,8461292,6.87847783,5532674,4.49770265,36131.74,0.0076477702997224
2021-06-06 08:00:00,2021-06-06 08:00:00,371418,0.30193378,103420,0.08407237,10869642,8.83616882,20143007,16.37468928,1525895,1.24043329,7213721,5.86419098,3761650,3.05792725,28000754,22.76242302,7175754,5.83332678,18680194,15.18553672,11173232,9.08296374,8461680,6.87868404,5532697,4.49764994,36301.11,0.0046875683263525
2021-06-06 09:00:00,2021-06-06 09:00:00,376015,0.30567668,103498,0.0841374,10867640,8.83471177,20136593,16.36979098,1515674,1.23214819,7215241,5.86553977,3764533,3.06032994,28006888,22.76784869,7177120,5.83454978,18683225,15.18829367,11173286,9.08318286,8458096,6.87590317,5532882,4.4978871,36170.4,-0.0036007163417316
2021-06-06 10:00:00,2021-06-06 10:00:00,370946,0.30157838,103542,0.08417944,10868466,8.83604174,20134917,16.3696484,1520062,1.23580745,7210286,5.86194851,3759367,3.05635807,28007920,22.77038454,7177990,5.83569192,18684527,15.19048414,11173098,9.08370696,8457311,6.87577741,5533092,4.49839304,36021.86,-0.0041066728595757
2021-06-06 11:00:00,2021-06-06 11:00:00,373053,0.30330295,103560,0.08419729,10869194,8.83697113,20132383,16.36821344,1518637,1.23469609,7207491,5.85989999,3755451,3.05329098,28011690,22.7743194,7178573,5.83638882,18684381,15.19094566,11173864,9.08467671,8455404,6.87448959,5533145,4.49860796,35874.23,-0.0040983447273404
2021-06-06 12:00:00,2021-06-06 12:00:00,373451,0.30365312,103624,0.08425671,10869412,8.83792217,20130336,16.36798227,1517863,1.23417486,7201890,5.85585893,3749566,3.04877324,28014824,22.77886183,7179351,5.83753246,18685328,15.19304583,11173250,9.08497294,8452827,6.87299618,5534335,4.49996946,35876.99,7.693544920672757e-05
2021-06-06 13:00:00,2021-06-06 13:00:00,372761,0.30309106,103696,0.08431496,10869270,8.83777689,20130324,16.36791728,1525539,1.24041203,7196288,5.8512842,3743835,3.04410309,28015512,22.77934438,7181306,5.83910237,18685698,15.19329541,11173426,9.08508539,8454420,6.87426825,5534397,4.50000468,35639.99,-0.0066059053449021
2021-06-06 14:00:00,2021-06-06 14:00:00,383697,0.31198525,103742,0.08435295,10868772,8.83743312,20129820,16.36762073,1517656,1.23401093,7191005,5.84702906,3744590,3.04473805,28017150,22.78083387,7181205,5.83906065,18686169,15.19378351,11173597,9.0852873,8453663,6.8737003,5534555,4.50016429,36106.83,0.0130987691073989
2021-06-06 15:00:00,2021-06-06 15:00:00,362636,0.29485231,103829,0.08442135,10867904,8.83648219,20127151,16.36499654,1539702,1.25190187,7193742,5.84909225,3742531,3.04297945,28019466,22.78208497,7181223,5.8389133,18685427,15.19275869,11175662,9.08671426,8454482,6.87417552,5535278,4.5006273,36159.24,0.0014515259301355
2021-06-06 16:00:00,2021-06-06 16:00:00,368374,0.29951975,103927,0.08450159,10869045,8.83746848,20122497,16.36132089,1543996,1.25540155,7190776,5.8467194,3736472,3.03807313,28023462,22.78548503,7178400,5.83665665,18686631,15.19383832,11164394,9.07761262,8453556,6.87346816,5546688,4.50993444,36219.21,0.0016584972471767
2021-06-06 17:00:00,2021-06-06 17:00:00,369795,0.30066024,103996,0.0845535,10868572,8.83664582,20121214,16.3594667,1544994,1.25615074,7187035,5.84338796,3740726,3.04138122,28025910,22.78634586,7181213,5.83865441,18687238,15.19357866,11164707,9.07741711,8452045,6.87189892,5546870,4.50985885,36036.9,-0.0050335167442912
2021-06-06 18:00:00,2021-06-06 18:00:00,367431,0.29874916,104078,0.08462328,10867852,8.83638473,20121014,16.35990451,1542034,1.25379014,7188277,5.84461227,3739484,3.04048301,28027914,22.78881157,7180608,5.83837679,18686839,15.19381188,11165559,9.07844302,8451717,6.87188444,5546994,4.51012519,35899.52,-0.0038122036024187
2021-06-06 19:00:00,2021-06-06 19:00:00,375437,0.30529687,104138,0.08468266,10867210,8.83696925,20122205,16.36292174,1512928,1.23027881,7198812,5.85391101,3732130,3.03488366,28027589,22.79140111,7181450,5.83979262,18687719,15.19643019,11165719,9.07971001,8451963,6.87294504,5547101,4.510777,35754.77,-0.0040320873371009
2021-06-06 20:00:00,2021-06-06 20:00:00,364187,0.29615162,104193,0.08472824,10868149,8.83782201,20119279,16.36070749,1521464,1.23723258,7199501,5.85453037,3730384,3.03349446,28030619,22.79409507,7180896,5.83940105,18687900,15.19673073,11166325,9.08029443,8453090,6.87393086,5547173,4.51088107,35981.99,0.0063549562757641
2021-06-06 21:00:00,2021-06-06 21:00:00,359801,0.29262476,104384,0.0848951,10869627,8.84022542,20114556,16.35909027,1507420,1.22597883,7200694,5.85629646,3728802,3.03262018,28034656,22.80047685,7182550,5.84154002,18686694,15.19781566,11167657,9.08261207,8452554,6.87442934,5547051,4.51139503,35944.34,-0.0010463568023891
2021-06-06 22:00:00,2021-06-06 22:00:00,352744,0.28688135,104496,0.08498501,10870557,8.8408592,20111964,16.3567554,1512081,1.22975255,7204595,5.85938788,3728010,3.03193401,28037623,22.8025737,7182784,5.84164933,18685982,15.19702586,11168311,9.08301801,8452008,6.87388996,5546996,4.51128775,35550.01,-0.0109705728356674
2021-06-06 23:00:00,2021-06-06 23:00:00,351404,0.28581461,104600,0.08507646,10871135,8.84204278,20103837,16.3514653,1503498,1.22287081,7209865,5.8641471,3718585,3.02451286,28046199,22.81138917,7185195,5.84408174,18685956,15.19823112,11168726,9.08408856,8452100,6.87451952,5547129,4.51175999,35801.71,0.007080166784763
2021-06-07 00:00:00,2021-06-07 00:00:00,344721,0.28038596,104641,0.08511192,10873054,8.84382363,20102456,16.35074887,1503622,1.22300209,7209308,5.86383995,3717578,3.02376905,28047433,22.81296044,7188325,5.846773,18687034,15.19948608,11168484,9.08411774,8450989,6.87378691,5547525,4.51219434,36290.43,0.0136507446152711
2021-06-07 01:00:00,2021-06-07 01:00:00,352273,0.28657335,104676,0.08515371,10871853,8.84422961,20097704,16.34944004,1480546,1.20442106,7209000,5.86450638,3714387,3.02164603,28053368,22.82135602,7187296,5.84685022,18687639,15.20235512,11168838,9.08582628,8450748,6.87466577,5547619,4.51297642,36680.0,0.0107347860028113
2021-06-07 02:00:00,2021-06-07 02:00:00,350851,0.28544573,104711,0.08519089,10872875,8.84596513,20096499,16.35013089,1473989,1.19920953,7202834,5.8600893,3711450,3.01956541,28054785,22.82484162,7192003,5.8512774,18688023,15.2042215,11168126,9.08617575,8449580,6.87441822,5547657,4.51346864,36646.84,-0.0009040348964014
2021-06-07 03:00:00,2021-06-07 03:00:00,352909,0.28709923,104773,0.08523514,10872411,8.84494552,20087537,16.34165324,1479021,1.20321612,7203062,5.85984939,3708060,3.01658838,28066219,22.83248656,7192772,5.85147825,18689163,15.20404523,11168026,9.08543483,8450482,6.874653,5547871,4.5133151,36400.37,-0.0067255457769345
2021-06-07 04:00:00,2021-06-07 04:00:00,348638,0.28362474,104934,0.08536613,10868967,8.84214555,20087655,16.34175256,1476774,1.20138838,7204620,5.86111805,3708639,3.01706002,28069051,22.8347951,7196644,5.8546294,18690761,15.20534833,11168141,9.08553023,8449373,6.8737522,5548084,4.5134893,36260.01,-0.0038560047603911
2021-06-07 05:00:00,2021-06-07 05:00:00,356202,0.28976206,105003,0.0854175,10868510,8.84128058,20088776,16.34175292,1477309,1.20175658,7201523,5.85827178,3705323,3.01419424,28069221,22.83365966,7199547,5.85666435,18691520,15.2051176,11168220,9.0850877,8449830,6.87374054,5548154,4.51329448,36296.24,0.0009991723664719
2021-06-07 06:00:00,2021-06-07 06:00:00,356932,0.29034077,105090,0.08548382,10866398,8.83910211,20087504,16.33986709,1479615,1.20356976,7202814,5.8590168,3704824,3.01363135,28073992,22.83635129,7200089,5.85680019,18692605,15.20520823,11168356,9.08472514,8448851,6.87258618,5548471,4.51331727,36089.11,-0.005706651708276
2021-06-07 07:00:00,2021-06-07 07:00:00,360138,0.29294269,105163,0.08554147,10863825,8.83682958,20086757,16.33892745,1475070,1.19984832,7202873,5.85894574,3705270,3.0139329,28078532,22.83958019,7201710,5.85799974,18693173,15.2053613,11168312,9.08450476,8448563,6.87221227,5548653,4.5133736,36152.91,0.0017678463115329
2021-06-07 08:00:00,2021-06-07 08:00:00,365018,0.29694026,105237,0.08560976,10863782,8.83763051,20082998,16.33741507,1464256,1.19116469,7202838,5.85947148,3706464,3.01518931,28081417,22.84408759,7197217,5.85489883,18694255,15.20767982,11168348,9.08539337,8446204,6.8709433,5548377,4.51357601,36109.99,-0.0011871796765462
2021-06-07 09:00:00,2021-06-07 09:00:00,368715,0.29995265,105333,0.08568925,10862887,8.83704685,20083056,16.33772927,1462408,1.18968079,7200133,5.85736671,3704113,3.01332603,28079955,22.84327159,7196796,5.85465203,18698273,15.21119704,11169095,9.08614955,8445197,6.87023639,5548441,4.51370184,36270.69,0.0044502920106044
2021-06-07 10:00:00,2021-06-07 10:00:00,362789,0.2951278,105372,0.08571982,10862228,8.83639099,20083936,16.33822372,1461119,1.18861607,7202544,5.85924867,3706646,3.01534578,28081580,22.84428393,7198759,5.85616958,18698758,15.21138543,11168839,9.08581815,8444721,6.86975606,5548777,4.51391401,36493.14,0.0061330512322759
2021-06-07 11:00:00,2021-06-07 11:00:00,371087,0.30191335,105430,0.08577698,10859855,8.83548912,20080915,16.33766804,1446358,1.17674503,7201131,5.85878122,3705502,3.01476609,28084480,22.84930299,7197337,5.85569446,18700271,15.21438738,11168860,9.08689305,8441670,6.8680736,5548862,4.51450869,36382.01,-0.0030452298706002
2021-06-07 12:00:00,2021-06-07 12:00:00,372073,0.3027406,105532,0.08586708,10857160,8.83402743,20072137,16.33187766,1437968,1.1700158,7202457,5.86034495,3704216,3.01396919,28092893,22.85803907,7195986,5.85507976,18701403,15.21656742,11169389,9.08807541,8441506,6.86850849,5548868,4.51488715,36606.94,0.0061824511619892
2021-06-07 13:00:00,2021-06-07 13:00:00,372292,0.30291782,105554,0.0858847,10856355,8.83334434,20069717,16.32985666,1439843,1.17153769,7202536,5.86039058,3699673,3.01026316,28094990,22.85967259,7198233,5.85688942,18702319,15.21726432,11169913,9.08847286,8441663,6.86861438,5548891,4.5148915,36323.63,-0.0077392428867314
2021-06-07 14:00:00,2021-06-07 14:00:00,377102,0.30682004,105609,0.08592624,10855353,8.83219877,20069050,16.32870333,1436580,1.16883901,7200856,5.85880454,3699754,3.0102165,28096242,22.85983642,7200638,5.85862717,18703612,15.2177473,11169996,9.08820053,8442517,6.86905237,5549266,4.51502778,36061.81,-0.0072079800394398
2021-06-07 15:00:00,2021-06-07 15:00:00,396838,0.32285715,105704,0.08599805,10854946,8.83130385,20068118,16.32690276,1421366,1.15638669,7200289,5.85796926,3700708,3.0108005,28097495,22.85939662,7200061,5.85778377,18704200,15.21725429,11170493,9.08802475,8444638,6.87033949,5549565,4.51498283,36039.99,-0.0006050722356975
2021-06-07 16:00:00,2021-06-07 16:00:00,392870,0.31960028,105803,0.08607088,10855267,8.83077443,20067278,16.32475788,1431657,1.16465491,7201146,5.85814204,3701467,3.01114843,28099057,22.85862099,7201080,5.85808835,18705242,15.21673974,11170859,9.08750895,8444054,6.86924938,5549645,4.51464374,35799.65,-0.0066687032932027
