start_time,date,close,change
2021-05-14,2021-05-14,49873.27,0.0033268353722446
2021-05-17,2021-05-17,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,40500.3,0.1038770600782685
2021-05-21,2021-05-21,37211.02,-0.0812161885220604
2021-05-24,2021-05-24,38779.66,0.1191304297637052
2021-05-25,2021-05-25,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,39224.2,0.023413357323484
2021-05-27,2021-05-27,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,35670.99,-0.074139222547705
2021-06-01,2021-06-01,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,37569.99,0.023889303283614
2021-06-03,2021-06-03,39247.4,0.0446476030470064
2021-06-04,2021-06-04,36828.03,-0.0616440834297304
2021-06-07,2021-06-07,33550.96,-0.06286710886156
2021-06-08,2021-06-08,33372.58,-0.005316688404743
2021-06-09,2021-06-09,37368.45,0.1197351238651609
2021-06-10,2021-06-10,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,37300.42,0.017201141215926
2021-06-14,2021-06-14,40489.1,0.0383511161432694
2021-06-15,2021-06-15,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,35811.41,-0.0590976889290818
2021-06-21,2021-06-21,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,32496.0,0.0281592102765297
2021-06-23,2021-06-23,33649.0,0.0354812900049237
2021-06-24,2021-06-24,34644.64,0.0295889922434544
2021-06-25,2021-06-25,31568.07,-0.0888036360025678
2021-06-28,2021-06-28,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,35911.26,0.0412918176646306
2021-06-30,2021-06-30,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,33760.94,0.0080913802226101
2021-07-06,2021-07-06,34206.01,0.0158374494249351
2021-07-07,2021-07-07,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,33805.01,0.0290079398417877
2021-07-12,2021-07-12,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,32803.01,0.0028713730647964
2021-07-15,2021-07-15,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,31382.95,-0.0151720792068643
2021-07-19,2021-07-19,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,32120.0,0.0787247404780375
2021-07-22,2021-07-22,32268.11,0.0046111457036115
2021-07-23,2021-07-23,33634.46,0.0423436637596685
2021-07-26,2021-07-26,37218.09,0.0522305775464748
2021-07-27,2021-07-27,39442.33,0.059762336003809
2021-07-28,2021-07-28,40003.08,0.0142169592922121
2021-07-29,2021-07-29,40012.9,0.0002454810979555
2021-07-30,2021-07-30,42203.25,0.054741095996541
2021-08-02,2021-08-02,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,39731.31,0.0399978954675595
2021-08-05,2021-08-05,40882.4,0.0289718612348801
2021-08-06,2021-08-06,42825.43,0.0475272978103047
2021-08-09,2021-08-09,46259.7,0.0564539684765428
2021-08-10,2021-08-10,45589.99,-0.014477179921184
2021-08-11,2021-08-11,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,47792.52,0.0767696990137905
2021-08-16,2021-08-16,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,44704.84,-0.026594606176035
2021-08-18,2021-08-18,44714.09,0.0002069127190702
2021-08-19,2021-08-19,46772.0,0.0460237477716756
2021-08-20,2021-08-20,49332.74,0.0547494227315488
2021-08-23,2021-08-23,49523.91,0.0050865296566415
2021-08-24,2021-08-24,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,48992.65,0.0266828809103893
2021-08-26,2021-08-26,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,49083.98,0.04761524647483
2021-08-30,2021-08-30,47024.7,-0.036288454180424
2021-08-31,2021-08-31,47150.32,0.002671362071422
2021-09-01,2021-09-01,48842.94,0.0358983777840744
2021-09-02,2021-09-02,49299.14,0.0093401420962784
2021-09-03,2021-09-03,50027.08,0.0147657748187899
2021-09-07,2021-09-07,46864.39,-0.1104620627488779
2021-09-08,2021-09-08,46062.29,-0.0171153406669755
2021-09-09,2021-09-09,46413.88,0.0076329248936601
2021-09-10,2021-09-10,44860.83,-0.0334608957492886
2021-09-13,2021-09-13,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,47087.18,0.0469410769664504
2021-09-15,2021-09-15,48106.12,0.021639435617083
2021-09-16,2021-09-16,47745.55,-0.007495304131782
2021-09-17,2021-09-17,47303.11,-0.0092666227533246
2021-09-20,2021-09-20,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,43520.0,0.0686021985900933
2021-09-23,2021-09-23,44828.29,0.0300618106617647
2021-09-24,2021-09-24,42798.49,-0.0452794429588994
2021-09-27,2021-09-27,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,41499.71,0.0120320477428845
2021-09-30,2021-09-30,43796.57,0.0553464108544372
2021-10-01,2021-10-01,48123.94,0.098806139384888
2021-10-04,2021-10-04,49198.22,0.020978971637755
2021-10-05,2021-10-05,51455.12,0.0458736108745398
2021-10-06,2021-10-06,55321.6,0.0751427651903249
2021-10-07,2021-10-07,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,53975.0,0.0029733351246559
2021-10-11,2021-10-11,57500.01,0.0511884826325412
2021-10-12,2021-10-12,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,57393.65,0.0246699626364712
2021-10-14,2021-10-14,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,61702.33,0.0753620844435838
2021-10-18,2021-10-18,62037.92,0.0075760762496255
2021-10-19,2021-10-19,64316.7,0.0367320503330865
2021-10-20,2021-10-20,66064.24,0.0271708592014205
2021-10-21,2021-10-21,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,60734.27,-0.0245109526403088
2021-10-25,2021-10-25,63127.04,0.0365208047837521
2021-10-26,2021-10-26,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,58449.36,-0.031634021579307
2021-10-28,2021-10-28,60622.03,0.0371718355855392
2021-10-29,2021-10-29,62308.22,0.0278148059377094
2021-11-01,2021-11-01,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,63266.69,0.0381311218195008
2021-11-03,2021-11-03,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,61431.86,-0.024061563440035
2021-11-05,2021-11-05,61006.0,-0.0069322335348466
2021-11-08,2021-11-08,67606.96,0.0677638021113014
2021-11-09,2021-11-09,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,64920.13,-0.0311871455565275
2021-11-11,2021-11-11,64831.3,-0.0013682967055055
2021-11-12,2021-11-12,64156.08,-0.0104150310112554
2021-11-15,2021-11-15,63654.49,-0.0291893700607869
2021-11-16,2021-11-16,60106.03,-0.0557456355396139
2021-11-17,2021-11-17,60366.96,0.0043411617769464
2021-11-18,2021-11-18,56921.05,-0.0570827154456675
2021-11-19,2021-11-19,58069.51,0.0201763670909091
2021-11-22,2021-11-22,56268.31,-0.0407948055782517
2021-11-23,2021-11-23,57574.23,0.0232088008330089
2021-11-24,2021-11-24,57165.08,-0.0071064780197668
2021-11-26,2021-11-26,53755.65,-0.0887051836290675
2021-11-29,2021-11-29,57827.98,0.0089373370975123
2021-11-30,2021-11-30,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,57209.29,0.0041121544537077
2021-12-02,2021-12-02,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,53612.0,-0.0513428898581349
2021-12-06,2021-12-06,50424.72,0.0212270589712535
2021-12-07,2021-12-07,50577.2,0.0030239136677405
2021-12-08,2021-12-08,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,47136.35,-0.0084857390950228
2021-12-13,2021-12-13,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,48324.04,0.0352209182832965
2021-12-15,2021-12-15,48870.48,0.0113078293950588
2021-12-16,2021-12-16,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,46125.33,-0.0314789656584321
2021-12-20,2021-12-20,46898.14,0.0049178645269853
2021-12-21,2021-12-21,48875.15,0.0421554031780364
2021-12-22,2021-12-22,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,50817.92,0.0462887451000819
2021-12-27,2021-12-27,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,47095.02,0.0141802123930852
2021-12-31,2021-12-31,46210.56,-0.0187803296399491
2022-01-03,2022-01-03,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,41553.86,-0.0354259434944421
2022-01-10,2022-01-10,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,42700.68,0.0215094894806531
2022-01-12,2022-01-12,43880.72,0.0276351570982007
2022-01-13,2022-01-13,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,43042.4,0.0119451774472942
2022-01-18,2022-01-18,42337.58,0.0038229964951914
2022-01-19,2022-01-19,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,36425.98,-0.1041695512409838
2022-01-24,2022-01-24,36648.31,0.0115456771886068
2022-01-25,2022-01-25,36934.26,0.0078025426001908
2022-01-26,2022-01-26,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,37131.0,0.009339331396621
2022-01-28,2022-01-28,37696.21,0.0152220516549512
2022-01-31,2022-01-31,38439.04,0.0150258740359454
2022-02-01,2022-02-01,38680.51,0.0062818946570986
2022-02-02,2022-02-02,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,37289.86,0.0107836299601837
2022-02-04,2022-02-04,41550.0,0.11424392582863
2022-02-07,2022-02-07,43829.99,0.0346693389138921
2022-02-08,2022-02-08,44021.57,0.0043709797789139
2022-02-09,2022-02-09,44358.08,0.0076442071466329
2022-02-10,2022-02-10,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,42366.0,-0.025425746509938
2022-02-14,2022-02-14,42525.14,0.0115127733245989
2022-02-15,2022-02-15,44529.6,0.0471358824450665
2022-02-16,2022-02-16,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,39966.8,-0.0129631504728128
2022-02-22,2022-02-22,38212.0,0.0331365042285811
2022-02-23,2022-02-23,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,38315.1,0.0292066681351033
2022-02-25,2022-02-25,39205.4,0.0232362697735357
2022-02-28,2022-02-28,43155.0,0.1455457634317265
2022-03-01,2022-03-01,44394.1,0.0287127795156991
2022-03-02,2022-03-02,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,39127.7,-0.0782529829562186
2022-03-07,2022-03-07,37963.8,-0.011387694623331
2022-03-08,2022-03-08,38709.9,0.0196529325304632
2022-03-09,2022-03-09,41937.5,0.08337918723634
2022-03-10,2022-03-10,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,38713.0,-0.0176160701597677
2022-03-14,2022-03-14,39653.8,0.0506071211884369
2022-03-15,2022-03-15,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,41105.8,0.0467214993252018
2022-03-17,2022-03-17,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,41751.5,0.020866495020551
2022-03-21,2022-03-21,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,42349.8,0.0333756283246304
2022-03-23,2022-03-23,42867.9,0.0122338240086139
2022-03-24,2022-03-24,43973.4,0.0257885270797029
2022-03-25,2022-03-25,44290.6,0.0072134517685691
2022-03-28,2022-03-28,47121.9,0.0064309025048696
2022-03-29,2022-03-29,47418.5,0.0062943132598642
2022-03-30,2022-03-30,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,46266.2,0.016705489386015
2022-04-04,2022-04-04,46580.9,0.0040631655184901
2022-04-05,2022-04-05,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,43417.1,0.0059638968760209
2022-04-08,2022-04-08,42229.2,-0.027360187575863
2022-04-11,2022-04-11,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,40060.7,0.0140511724920011
2022-04-13,2022-04-13,41129.8,0.0266870024737462
2022-04-14,2022-04-14,39915.9,-0.0295138804467807
2022-04-18,2022-04-18,40785.6,0.0286639545412128
2022-04-19,2022-04-19,41472.9,0.0168515358361776
2022-04-20,2022-04-20,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,39674.2,-0.0191743840513427
2022-04-25,2022-04-25,40411.0,0.0247911668788387
2022-04-26,2022-04-26,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,39209.0,0.0292778070914614
2022-04-28,2022-04-28,39732.5,0.0133515264352572
2022-04-29,2022-04-29,38572.2,-0.0292027936827534
2022-05-02,2022-05-02,38525.6,0.0022138109545921
2022-05-03,2022-05-03,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,39684.0,0.0522659355286916
2022-05-05,2022-05-05,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,35995.3,-0.0147640462354965
2022-05-09,2022-05-09,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,31002.1,0.0314573171948922
2022-05-11,2022-05-11,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,29274.3,0.0087385900409018
2022-05-16,2022-05-16,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,30437.0,0.0190948447602179
2022-05-18,2022-05-18,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,30319.9,0.0564204232664127
2022-05-20,2022-05-20,29188.9,-0.0373022338464177
2022-05-23,2022-05-23,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,29643.1,0.0187437495059745
2022-05-25,2022-05-25,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,28623.2,-0.0195519627320681
2022-05-31,2022-05-31,31797.8,0.002247332671426
2022-06-01,2022-06-01,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,30437.1,0.0214854565407809
2022-06-03,2022-06-03,29682.8,-0.0247822558653747
2022-06-06,2022-06-06,31361.2,0.0485223955947695
2022-06-07,2022-06-07,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,29077.7,-0.0337483758843329
2022-06-13,2022-06-13,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,22567.5,0.0201060449221839
2022-06-16,2022-06-16,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,20457.3,0.003428588245681
2022-06-21,2022-06-21,20713.1,0.0069518378617507
2022-06-22,2022-06-22,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,21096.6,0.0560233063361597
2022-06-24,2022-06-24,21231.2,0.0063801750045031
2022-06-27,2022-06-27,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,19272.0,-0.0327000777975757
2022-07-05,2022-07-05,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,20554.1,0.0190431333663856
2022-07-07,2022-07-07,21613.4,0.0515371629018055
2022-07-08,2022-07-08,21587.9,-0.0011798236279345
2022-07-11,2022-07-11,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,20220.1,0.0464319537957551
2022-07-14,2022-07-14,20578.6,0.0177298826415299
2022-07-15,2022-07-15,20823.1,0.0118812747222842
2022-07-18,2022-07-18,22423.9,0.0783624437348518
2022-07-19,2022-07-19,23385.9,0.0429006551045982
2022-07-20,2022-07-20,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,22675.1,-0.0202812763291495
2022-07-25,2022-07-25,21300.0,-0.0562944715692094
2022-07-26,2022-07-26,21241.0,-0.0027699530516431
2022-07-27,2022-07-27,22941.1,0.0800386045854715
2022-07-28,2022-07-28,23836.2,0.039017309544878
2022-07-29,2022-07-29,23771.1,-0.0027311400307097
2022-08-01,2022-08-01,23257.6,-0.001395442698829
2022-08-02,2022-08-02,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,22801.5,-0.007556006285065
2022-08-04,2022-08-04,22608.9,-0.00844681270969
2022-08-05,2022-08-05,23298.1,0.0304835706292654
2022-08-08,2022-08-08,23804.4,0.0274777924533189
2022-08-09,2022-08-09,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,23940.9,0.034602120984261
2022-08-11,2022-08-11,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,24387.5,0.0196636730052013
2022-08-15,2022-08-15,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,20824.9,-0.101798137596991
2022-08-22,2022-08-22,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,21518.2,0.006134567728059
2022-08-24,2022-08-24,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,21548.3,0.0090564694753896
2022-08-26,2022-08-26,20228.7,-0.0612391696792785
2022-08-29,2022-08-29,20275.5,0.0372426141450312
2022-08-30,2022-08-30,19803.1,-0.023299055510345
2022-08-31,2022-08-31,20041.5,0.012038519221738
2022-09-01,2022-09-01,20122.5,0.0040416136516727
2022-09-02,2022-09-02,19941.0,-0.0090197540067089
2022-09-06,2022-09-06,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,19287.0,0.0269147831642839
2022-09-08,2022-09-08,19309.3,0.0011562192150151
2022-09-09,2022-09-09,21352.0,0.1057884024796342
2022-09-12,2022-09-12,22386.0,0.0259253997424417
2022-09-13,2022-09-13,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,20217.0,0.0027030378177308
2022-09-15,2022-09-15,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,19792.5,0.0051648485587179
2022-09-19,2022-09-19,19528.6,0.0063954237419154
2022-09-20,2022-09-20,18866.8,-0.033888758026689
2022-09-21,2022-09-21,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,19392.5,0.0512264534489768
2022-09-23,2022-09-23,19280.7,-0.005765115379657
2022-09-26,2022-09-26,19216.3,0.0221599280839586
2022-09-27,2022-09-27,19070.1,-0.007608124352763
2022-09-28,2022-09-28,19407.3,0.0176821306652823
2022-09-29,2022-09-29,19582.5,0.0090275308775564
2022-09-30,2022-09-30,19411.7,-0.0087220732797139
2022-10-03,2022-10-03,19622.0,0.0300586895125305
2022-10-04,2022-10-04,20333.0,0.0362348384466415
2022-10-05,2022-10-05,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,19520.9,-0.0217049213190336
2022-10-10,2022-10-10,19124.0,-0.0157488419969119
2022-10-11,2022-10-11,19055.0,-0.003608031792512
2022-10-12,2022-10-12,19148.0,0.004880608764104
2022-10-13,2022-10-13,19365.5,0.0113588886567788
2022-10-14,2022-10-14,19164.6,-0.0103741189228268
2022-10-17,2022-10-17,19540.6,0.0149959224803783
2022-10-18,2022-10-18,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,19116.7,-0.010568865839583
2022-10-20,2022-10-20,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,19150.9,0.0061046404724003
2022-10-24,2022-10-24,19318.1,-0.0124024191363295
2022-10-25,2022-10-25,20068.3,0.0388340468265513
2022-10-26,2022-10-26,20758.3,0.0343825834774245
2022-10-27,2022-10-27,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,20582.8,0.0146557886174853
2022-10-31,2022-10-31,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,20472.1,-0.000483351235231
2022-11-02,2022-11-02,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,20199.7,0.0029592703114682
2022-11-04,2022-11-04,21137.6,0.0464313826442965
2022-11-07,2022-11-07,20578.6,-0.015377990430622
2022-11-08,2022-11-08,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,17588.0,0.1058157812008802
2022-11-11,2022-11-11,17058.3,-0.0301171253127132
2022-11-14,2022-11-14,16605.2,0.0174006813224518
2022-11-15,2022-11-15,16888.3,0.0170488762556306
2022-11-16,2022-11-16,16650.6,-0.014074832872462
2022-11-17,2022-11-17,16682.1,0.0018918237180642
2022-11-18,2022-11-18,16689.7,0.0004555781346473
2022-11-21,2022-11-21,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,16220.6,0.0283776073036201
2022-11-23,2022-11-23,16595.8,0.0231310802313107
2022-11-25,2022-11-25,16516.1,-0.0045984908753406
2022-11-28,2022-11-28,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,16433.2,0.0141133635718473
2022-11-30,2022-11-30,17153.3,0.0438198281527637
2022-12-01,2022-12-01,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,17083.0,0.0066291505848383
2022-12-05,2022-12-05,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,17078.6,0.0070938714375849
2022-12-07,2022-12-07,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,17216.0,0.0230568100784407
2022-12-09,2022-12-09,17122.0,-0.0054600371747212
2022-12-12,2022-12-12,17200.0,0.0071849765478149
2022-12-13,2022-12-13,17777.1,0.0335523255813952
2022-12-14,2022-12-14,17803.9,0.0015075574756289
