start_time,datetime,exchange_supply_ratio,close,change
2021-01-02 21:00:00,2021-01-02 21:00:00,0.0306011,769.73,0.0131092304249971
2021-01-02 22:00:00,2021-01-02 22:00:00,0.03056944,772.59,0.0037155885830095
2021-01-02 23:00:00,2021-01-02 23:00:00,0.03044461,775.02,0.0031452646293634
2021-01-03 00:00:00,2021-01-03 00:00:00,0.03044852,776.42,0.001806404996
2021-01-03 01:00:00,2021-01-03 01:00:00,0.0304171,777.5,0.0013909997166483
2021-01-03 02:00:00,2021-01-03 02:00:00,0.0304116,779.66,0.0027781350482314
2021-01-03 03:00:00,2021-01-03 03:00:00,0.03055659,773.22,-0.008260010773927
2021-01-03 04:00:00,2021-01-03 04:00:00,0.0303261,778.2,0.0064405990533096
2021-01-03 05:00:00,2021-01-03 05:00:00,0.03023952,787.48,0.0119249550244153
2021-01-03 06:00:00,2021-01-03 06:00:00,0.03016214,801.15,0.0173591710265657
2021-01-03 07:00:00,2021-01-03 07:00:00,0.03007925,801.05,-0.00012482057043
2021-01-03 08:00:00,2021-01-03 08:00:00,0.03011196,819.35,0.0228450159166095
2021-01-03 09:00:00,2021-01-03 09:00:00,0.03024697,819.93,0.0007078781961309
2021-01-03 10:00:00,2021-01-03 10:00:00,0.03037665,827.21,0.0088788067274037
2021-01-03 11:00:00,2021-01-03 11:00:00,0.03042261,830.97,0.004545399596233
2021-01-03 12:00:00,2021-01-03 12:00:00,0.03029268,832.44,0.0017690169320192
2021-01-03 13:00:00,2021-01-03 13:00:00,0.03034502,876.67,0.0531329585315456
2021-01-03 14:00:00,2021-01-03 14:00:00,0.03040303,914.37,0.0430036387694343
2021-01-03 15:00:00,2021-01-03 15:00:00,0.03059104,919.75,0.0058838325841836
2021-01-03 16:00:00,2021-01-03 16:00:00,0.03072354,939.86,0.0218646371296549
2021-01-03 17:00:00,2021-01-03 17:00:00,0.0306487,939.94,8.511906028552119e-05
2021-01-03 18:00:00,2021-01-03 18:00:00,0.03105186,919.81,-0.0214162606123796
2021-01-03 19:00:00,2021-01-03 19:00:00,0.03113111,923.78,0.0043161087615921
2021-01-03 20:00:00,2021-01-03 20:00:00,0.03122331,948.99,0.0272900474138864
2021-01-03 21:00:00,2021-01-03 21:00:00,0.03126555,952.01,0.003182330688416
2021-01-03 22:00:00,2021-01-03 22:00:00,0.03117655,995.52,0.0457033014359091
2021-01-03 23:00:00,2021-01-03 23:00:00,0.0312678,980.24,-0.0153487624558019
2021-01-04 00:00:00,2021-01-04 00:00:00,0.03126962,978.19,-0.0020913245735737
2021-01-04 01:00:00,2021-01-04 01:00:00,0.03124956,969.63,-0.0087508561731362
2021-01-04 02:00:00,2021-01-04 02:00:00,0.0312355,982.81,0.0135928137536998
2021-01-04 03:00:00,2021-01-04 03:00:00,0.03127846,1025.0,0.0429279311362318
2021-01-04 04:00:00,2021-01-04 04:00:00,0.03135927,1029.85,0.0047317073170731
2021-01-04 05:00:00,2021-01-04 05:00:00,0.03145805,1086.44,0.0549497499635871
2021-01-04 06:00:00,2021-01-04 06:00:00,0.03163051,1114.9,0.0261956481720113
2021-01-04 07:00:00,2021-01-04 07:00:00,0.03139355,1052.32,-0.056130594672168
2021-01-04 08:00:00,2021-01-04 08:00:00,0.03183376,1027.1,-0.0239660939638133
2021-01-04 09:00:00,2021-01-04 09:00:00,0.0316987,970.65,-0.054960568591179
2021-01-04 10:00:00,2021-01-04 10:00:00,0.03153674,965.43,-0.0053778395920259
2021-01-04 11:00:00,2021-01-04 11:00:00,0.03196306,977.12,0.0121085940979668
2021-01-04 12:00:00,2021-01-04 12:00:00,0.03219621,1020.19,0.0440785164565253
2021-01-04 13:00:00,2021-01-04 13:00:00,0.03224733,1013.6,-0.0064595810584303
2021-01-04 14:00:00,2021-01-04 14:00:00,0.03231218,1044.66,0.0306432517758485
2021-01-04 15:00:00,2021-01-04 15:00:00,0.03247405,1041.19,-0.0033216548925009
2021-01-04 16:00:00,2021-01-04 16:00:00,0.03243774,1011.28,-0.0287267453586762
2021-01-04 17:00:00,2021-01-04 17:00:00,0.03241515,1000.96,-0.0102048888537298
2021-01-04 18:00:00,2021-01-04 18:00:00,0.03242508,1016.79,0.0158148177749359
2021-01-04 19:00:00,2021-01-04 19:00:00,0.03240274,1044.41,0.0271639178198055
2021-01-04 20:00:00,2021-01-04 20:00:00,0.03242531,1021.61,-0.0218305071763005
2021-01-04 21:00:00,2021-01-04 21:00:00,0.03235936,1007.42,-0.0138898405458052
2021-01-04 22:00:00,2021-01-04 22:00:00,0.03234672,1014.13,0.0066605785074744
2021-01-04 23:00:00,2021-01-04 23:00:00,0.03235442,1043.11,0.0285762180391073
2021-01-05 00:00:00,2021-01-05 00:00:00,0.03232504,1098.85,0.0534363585815493
2021-01-05 01:00:00,2021-01-05 01:00:00,0.03243163,1118.4,0.0177913272967193
2021-01-05 02:00:00,2021-01-05 02:00:00,0.03242719,1081.11,-0.0333422746781117
2021-01-05 03:00:00,2021-01-05 03:00:00,0.03225536,1001.32,-0.0738037757489985
2021-01-05 04:00:00,2021-01-05 04:00:00,0.03220838,1004.72,0.0033955179163502
2021-01-05 05:00:00,2021-01-05 05:00:00,0.03227464,990.92,-0.0137351699976113
2021-01-05 06:00:00,2021-01-05 06:00:00,0.03231418,1015.9,0.0252088967827877
2021-01-05 07:00:00,2021-01-05 07:00:00,0.03241939,1004.14,-0.0115759425140269
2021-01-05 08:00:00,2021-01-05 08:00:00,0.03245072,1028.61,0.0243691118768298
2021-01-05 09:00:00,2021-01-05 09:00:00,0.03244982,1037.75,0.0088857778944402
2021-01-05 10:00:00,2021-01-05 10:00:00,0.03246148,1029.8,-0.0076608046253915
2021-01-05 11:00:00,2021-01-05 11:00:00,0.03249222,1044.18,0.0139638764808702
2021-01-05 12:00:00,2021-01-05 12:00:00,0.03242965,1030.87,-0.0127468444137985
2021-01-05 13:00:00,2021-01-05 13:00:00,0.03245774,1025.28,-0.005422604208096
2021-01-05 14:00:00,2021-01-05 14:00:00,0.03244661,1049.36,0.0234862671660422
2021-01-05 15:00:00,2021-01-05 15:00:00,0.03238355,1053.98,0.0044026835404438
2021-01-05 16:00:00,2021-01-05 16:00:00,0.03238638,1067.87,0.0131786181900983
2021-01-05 17:00:00,2021-01-05 17:00:00,0.03239561,1084.18,0.0152733947016023
2021-01-05 18:00:00,2021-01-05 18:00:00,0.03246748,1076.95,-0.0066686343596081
2021-01-05 19:00:00,2021-01-05 19:00:00,0.03261259,1100.01,0.0214123218348112
2021-01-05 20:00:00,2021-01-05 20:00:00,0.03253528,1101.33,0.0011999890910081
2021-01-05 21:00:00,2021-01-05 21:00:00,0.03255053,1083.5,-0.0161895163120953
2021-01-05 22:00:00,2021-01-05 22:00:00,0.03253988,1113.02,0.0272450392247345
2021-01-05 23:00:00,2021-01-05 23:00:00,0.03251783,1101.29,-0.0105388941797991
2021-01-06 00:00:00,2021-01-06 00:00:00,0.03251046,1082.52,-0.0170436488118479
2021-01-06 01:00:00,2021-01-06 01:00:00,0.03249583,1073.03,-0.0087665816797841
2021-01-06 02:00:00,2021-01-06 02:00:00,0.03246613,1079.14,0.0056941558017951
2021-01-06 03:00:00,2021-01-06 03:00:00,0.0324537,1077.07,-0.0019181941175382
2021-01-06 04:00:00,2021-01-06 04:00:00,0.03239448,1125.36,0.0448345975656176
2021-01-06 05:00:00,2021-01-06 05:00:00,0.03242522,1104.55,-0.0184918603824553
2021-01-06 06:00:00,2021-01-06 06:00:00,0.03243924,1116.31,0.010646869765968
2021-01-06 07:00:00,2021-01-06 07:00:00,0.03239497,1107.01,-0.008331019161344
2021-01-06 08:00:00,2021-01-06 08:00:00,0.03241573,1112.96,0.0053748385290106
2021-01-06 09:00:00,2021-01-06 09:00:00,0.0326082,1101.74,-0.0100812248418631
2021-01-06 10:00:00,2021-01-06 10:00:00,0.03261852,1117.7,0.0144861764118575
2021-01-06 11:00:00,2021-01-06 11:00:00,0.03246941,1159.56,0.037451910172676
2021-01-06 12:00:00,2021-01-06 12:00:00,0.03234785,1149.44,-0.0087274483424746
2021-01-06 13:00:00,2021-01-06 13:00:00,0.03201517,1137.98,-0.0099700723830735
2021-01-06 14:00:00,2021-01-06 14:00:00,0.03203963,1134.3,-0.003233800242535
2021-01-06 15:00:00,2021-01-06 15:00:00,0.0320042,1144.0,0.0085515295777132
2021-01-06 16:00:00,2021-01-06 16:00:00,0.0319796,1174.19,0.0263898601398602
2021-01-06 17:00:00,2021-01-06 17:00:00,0.03195254,1195.75,0.0183615939498718
2021-01-06 18:00:00,2021-01-06 18:00:00,0.03196757,1194.98,-0.0006439473134015
2021-01-06 19:00:00,2021-01-06 19:00:00,0.03199151,1162.33,-0.0273226330147785
2021-01-06 20:00:00,2021-01-06 20:00:00,0.03196942,1199.81,0.0322455756970911
2021-01-06 21:00:00,2021-01-06 21:00:00,0.03198649,1182.49,-0.014435618973004
2021-01-06 22:00:00,2021-01-06 22:00:00,0.03196703,1179.41,-0.0026046731896252
2021-01-06 23:00:00,2021-01-06 23:00:00,0.03189276,1212.64,0.0281751045014031
2021-01-07 00:00:00,2021-01-07 00:00:00,0.03191911,1203.18,-0.0078011611030479
2021-01-07 01:00:00,2021-01-07 01:00:00,0.03190255,1203.79,0.0005069898103358
2021-01-07 02:00:00,2021-01-07 02:00:00,0.03183558,1198.97,-0.0040040206348282
2021-01-07 03:00:00,2021-01-07 03:00:00,0.03187186,1218.26,0.0160888095615403
2021-01-07 04:00:00,2021-01-07 04:00:00,0.03180726,1214.3,-0.0032505376520611
2021-01-07 05:00:00,2021-01-07 05:00:00,0.03179273,1210.44,-0.0031787861319277
2021-01-07 06:00:00,2021-01-07 06:00:00,0.03180952,1200.0,-0.0086249628234361
2021-01-07 07:00:00,2021-01-07 07:00:00,0.03178387,1187.28,-0.0106
2021-01-07 08:00:00,2021-01-07 08:00:00,0.03176572,1197.79,0.0088521662960716
2021-01-07 09:00:00,2021-01-07 09:00:00,0.03189248,1208.12,0.0086242162649545
2021-01-07 10:00:00,2021-01-07 10:00:00,0.03189299,1185.1,-0.0190543985696785
2021-01-07 11:00:00,2021-01-07 11:00:00,0.03192478,1205.05,0.0168340224453633
2021-01-07 12:00:00,2021-01-07 12:00:00,0.03185339,1231.46,0.0219161030662629
2021-01-07 13:00:00,2021-01-07 13:00:00,0.03186475,1221.39,-0.0081772854985139
2021-01-07 14:00:00,2021-01-07 14:00:00,0.03186967,1225.59,0.0034387050819146
2021-01-07 15:00:00,2021-01-07 15:00:00,0.0319252,1253.74,0.0229685294429622
2021-01-07 16:00:00,2021-01-07 16:00:00,0.03207967,1268.94,0.0121237258123694
2021-01-07 17:00:00,2021-01-07 17:00:00,0.03201916,1275.48,0.005153907986193
2021-01-07 18:00:00,2021-01-07 18:00:00,0.03204929,1224.92,-0.0396399786746949
2021-01-07 19:00:00,2021-01-07 19:00:00,0.0321148,1236.5,0.0094536786075825
2021-01-07 20:00:00,2021-01-07 20:00:00,0.03215254,1245.24,0.0070683380509501
2021-01-07 21:00:00,2021-01-07 21:00:00,0.03212265,1256.78,0.0092672898397094
2021-01-07 22:00:00,2021-01-07 22:00:00,0.0321227,1247.34,-0.0075112589315552
2021-01-07 23:00:00,2021-01-07 23:00:00,0.03215889,1227.12,-0.0162104959353504
2021-01-08 00:00:00,2021-01-08 00:00:00,0.03188347,1184.62,-0.0346339396310059
2021-01-08 01:00:00,2021-01-08 01:00:00,0.03180085,1186.67,0.0017305127382623
2021-01-08 02:00:00,2021-01-08 02:00:00,0.03163578,1113.18,-0.0619296013213446
2021-01-08 03:00:00,2021-01-08 03:00:00,0.0319201,1150.95,0.033929822670188
2021-01-08 04:00:00,2021-01-08 04:00:00,0.03189732,1169.35,0.0159867935183977
2021-01-08 05:00:00,2021-01-08 05:00:00,0.03190972,1149.4,-0.0170607602514215
2021-01-08 06:00:00,2021-01-08 06:00:00,0.03197119,1176.65,0.0237080215764746
2021-01-08 07:00:00,2021-01-08 07:00:00,0.03202707,1209.09,0.02756979560617
2021-01-08 08:00:00,2021-01-08 08:00:00,0.03200807,1202.16,-0.0057315832568294
2021-01-08 09:00:00,2021-01-08 09:00:00,0.03205293,1224.07,0.0182255273840419
2021-01-08 10:00:00,2021-01-08 10:00:00,0.0320656,1254.83,0.025129281822118
2021-01-08 11:00:00,2021-01-08 11:00:00,0.03214531,1259.41,0.0036498967987697
2021-01-08 12:00:00,2021-01-08 12:00:00,0.03222804,1252.0,-0.005883707450314
2021-01-08 13:00:00,2021-01-08 13:00:00,0.03224972,1252.25,0.0001996805111821
2021-01-08 14:00:00,2021-01-08 14:00:00,0.03246493,1260.6,0.0066679976043122
2021-01-08 15:00:00,2021-01-08 15:00:00,0.03243473,1217.52,-0.0341742027605901
2021-01-08 16:00:00,2021-01-08 16:00:00,0.03245333,1228.65,0.0091415336093041
2021-01-08 17:00:00,2021-01-08 17:00:00,0.03246625,1217.15,-0.0093598665201644
2021-01-08 18:00:00,2021-01-08 18:00:00,0.03246737,1183.11,-0.0279669720248122
2021-01-08 19:00:00,2021-01-08 19:00:00,0.03241345,1185.7,0.0021891455570488
2021-01-08 20:00:00,2021-01-08 20:00:00,0.03240317,1148.13,-0.0316859239267942
2021-01-08 21:00:00,2021-01-08 21:00:00,0.03244977,1195.1,0.0409100014806684
2021-01-08 22:00:00,2021-01-08 22:00:00,0.03248792,1219.22,0.020182411513681
2021-01-08 23:00:00,2021-01-08 23:00:00,0.03245607,1218.39,-0.0006807631108413
2021-01-09 00:00:00,2021-01-09 00:00:00,0.03245671,1200.01,-0.0150854816602238
2021-01-09 01:00:00,2021-01-09 01:00:00,0.03243605,1200.15,0.0001166656944526
2021-01-09 02:00:00,2021-01-09 02:00:00,0.03241832,1201.43,0.0010665333499979
2021-01-09 03:00:00,2021-01-09 03:00:00,0.03240863,1229.03,0.0229726242893884
2021-01-09 04:00:00,2021-01-09 04:00:00,0.03244211,1221.32,-0.0062732398720942
2021-01-09 05:00:00,2021-01-09 05:00:00,0.032486,1186.08,-0.0288540267906854
2021-01-09 06:00:00,2021-01-09 06:00:00,0.03246489,1180.75,-0.0044937946850127
2021-01-09 07:00:00,2021-01-09 07:00:00,0.03245451,1198.0,0.0146093584586068
2021-01-09 08:00:00,2021-01-09 08:00:00,0.03245387,1209.38,0.0094991652754592
2021-01-09 09:00:00,2021-01-09 09:00:00,0.03246643,1213.78,0.0036382278522877
2021-01-09 10:00:00,2021-01-09 10:00:00,0.03245991,1220.51,0.0055446621298753
2021-01-09 11:00:00,2021-01-09 11:00:00,0.03246127,1223.0,0.0020401307650079
2021-01-09 12:00:00,2021-01-09 12:00:00,0.03249486,1226.44,0.002812755519215
2021-01-09 13:00:00,2021-01-09 13:00:00,0.03250894,1224.03,-0.0019650370177098
2021-01-09 14:00:00,2021-01-09 14:00:00,0.03251042,1225.21,0.0009640286594283
2021-01-09 15:00:00,2021-01-09 15:00:00,0.03250094,1222.24,-0.0024240742403343
2021-01-09 16:00:00,2021-01-09 16:00:00,0.0325082,1203.9,-0.015005236287472
2021-01-09 17:00:00,2021-01-09 17:00:00,0.03259451,1226.18,0.0185065204751224
2021-01-09 18:00:00,2021-01-09 18:00:00,0.03257641,1228.37,0.001786034676801
2021-01-09 19:00:00,2021-01-09 19:00:00,0.03256001,1233.07,0.0038262087156151
2021-01-09 20:00:00,2021-01-09 20:00:00,0.03257623,1276.97,0.0356021961445822
2021-01-09 21:00:00,2021-01-09 21:00:00,0.03271523,1296.14,0.0150120989529902
2021-01-09 22:00:00,2021-01-09 22:00:00,0.03282609,1291.6,-0.0035027080407982
2021-01-09 23:00:00,2021-01-09 23:00:00,0.03287903,1279.96,-0.0090120780427376
2021-01-10 00:00:00,2021-01-10 00:00:00,0.0329818,1295.09,0.0118206818963091
2021-01-10 01:00:00,2021-01-10 01:00:00,0.03302105,1327.76,0.0252260460662965
2021-01-10 02:00:00,2021-01-10 02:00:00,0.0330409,1343.93,0.0121784057359763
2021-01-10 03:00:00,2021-01-10 03:00:00,0.03305648,1314.55,-0.0218612576547886
2021-01-10 04:00:00,2021-01-10 04:00:00,0.03307071,1321.77,0.0054923738161347
2021-01-10 05:00:00,2021-01-10 05:00:00,0.03305743,1317.53,-0.003207819817366
2021-01-10 06:00:00,2021-01-10 06:00:00,0.03307353,1327.41,0.0074988804808999
2021-01-10 07:00:00,2021-01-10 07:00:00,0.03308484,1347.79,0.0153532066204111
2021-01-10 08:00:00,2021-01-10 08:00:00,0.03314076,1332.83,-0.0110996520229412
2021-01-10 09:00:00,2021-01-10 09:00:00,0.03330165,1335.33,0.0018757080798001
2021-01-10 10:00:00,2021-01-10 10:00:00,0.03332195,1321.5,-0.0103569904068656
2021-01-10 11:00:00,2021-01-10 11:00:00,0.03336197,1262.9,-0.0443435489973513
2021-01-10 12:00:00,2021-01-10 12:00:00,0.03334755,1291.46,0.0226146171510015
2021-01-10 13:00:00,2021-01-10 13:00:00,0.03337908,1312.02,0.0159199665494866
2021-01-10 14:00:00,2021-01-10 14:00:00,0.03337126,1297.38,-0.0111583664883155
2021-01-10 15:00:00,2021-01-10 15:00:00,0.03340376,1305.43,0.0062048127765188
2021-01-10 16:00:00,2021-01-10 16:00:00,0.03339112,1300.12,-0.0040676252269368
2021-01-10 17:00:00,2021-01-10 17:00:00,0.03337879,1303.83,0.0028535827462081
2021-01-10 18:00:00,2021-01-10 18:00:00,0.0334339,1286.99,-0.0129157942369786
2021-01-10 19:00:00,2021-01-10 19:00:00,0.03345051,1266.85,-0.0156489172410042
2021-01-10 20:00:00,2021-01-10 20:00:00,0.03352635,1261.21,-0.004451987212377
2021-01-10 21:00:00,2021-01-10 21:00:00,0.03371561,1274.12,0.0102362017427706
2021-01-10 22:00:00,2021-01-10 22:00:00,0.0335258,1276.11,0.0015618623049633
2021-01-10 23:00:00,2021-01-10 23:00:00,0.03353698,1257.96,-0.0142229118179466
2021-01-11 00:00:00,2021-01-11 00:00:00,0.03348184,1223.78,-0.0271709752297371
2021-01-11 01:00:00,2021-01-11 01:00:00,0.03342919,1210.92,-0.0105084247168607
2021-01-11 02:00:00,2021-01-11 02:00:00,0.03334083,1189.22,-0.0179202589766458
2021-01-11 03:00:00,2021-01-11 03:00:00,0.03331265,1104.99,-0.0708279376397975
2021-01-11 04:00:00,2021-01-11 04:00:00,0.03339981,1114.24,0.0083711164806921
2021-01-11 05:00:00,2021-01-11 05:00:00,0.03328143,1094.92,-0.0173391728891441
2021-01-11 06:00:00,2021-01-11 06:00:00,0.03327612,1028.65,-0.0605249698608116
2021-01-11 07:00:00,2021-01-11 07:00:00,0.03327038,1071.95,0.0420940067078208
2021-01-11 08:00:00,2021-01-11 08:00:00,0.03323064,1109.0,0.0345631792527636
2021-01-11 09:00:00,2021-01-11 09:00:00,0.03333631,1136.6,0.0248872858431017
2021-01-11 10:00:00,2021-01-11 10:00:00,0.03334646,1112.74,-0.0209924335738165
2021-01-11 11:00:00,2021-01-11 11:00:00,0.03334003,1068.9,-0.0393982421769685
2021-01-11 12:00:00,2021-01-11 12:00:00,0.03335834,1074.25,0.0050051454766582
2021-01-11 13:00:00,2021-01-11 13:00:00,0.03338092,1026.88,-0.0440958808471024
2021-01-11 14:00:00,2021-01-11 14:00:00,0.03329503,1039.93,0.0127083982549081
2021-01-11 15:00:00,2021-01-11 15:00:00,0.03344953,977.55,-0.0599848066696797
2021-01-11 16:00:00,2021-01-11 16:00:00,0.03320257,965.38,-0.0124494910746253
2021-01-11 17:00:00,2021-01-11 17:00:00,0.03320166,998.38,0.0341834303590296
2021-01-11 18:00:00,2021-01-11 18:00:00,0.0332861,993.69,-0.0046976101284079
2021-01-11 19:00:00,2021-01-11 19:00:00,0.03336639,984.78,-0.0089665791142107
2021-01-11 20:00:00,2021-01-11 20:00:00,0.03343829,1021.22,0.0370031885294177
2021-01-11 21:00:00,2021-01-11 21:00:00,0.03344764,1032.22,0.0107714302500929
2021-01-11 22:00:00,2021-01-11 22:00:00,0.0334277,1057.77,0.0247524752475247
2021-01-11 23:00:00,2021-01-11 23:00:00,0.03350094,1086.94,0.0275768834434708
2021-01-12 00:00:00,2021-01-12 00:00:00,0.03338005,1062.08,-0.0228715476475243
2021-01-12 01:00:00,2021-01-12 01:00:00,0.03336761,1055.55,-0.0061483127448026
2021-01-12 02:00:00,2021-01-12 02:00:00,0.03332508,1070.1,0.0137842830751739
2021-01-12 03:00:00,2021-01-12 03:00:00,0.03329778,1089.73,0.018344079992524
2021-01-12 04:00:00,2021-01-12 04:00:00,0.03329822,1097.33,0.0069742046194927
2021-01-12 05:00:00,2021-01-12 05:00:00,0.03333978,1130.76,0.0304648556040572
2021-01-12 06:00:00,2021-01-12 06:00:00,0.03334951,1139.13,0.0074021012416429
2021-01-12 07:00:00,2021-01-12 07:00:00,0.03337638,1140.54,0.0012377867319794
2021-01-12 08:00:00,2021-01-12 08:00:00,0.03337794,1118.58,-0.0192540375611552
2021-01-12 09:00:00,2021-01-12 09:00:00,0.03346312,1116.95,-0.0014572046702067
2021-01-12 10:00:00,2021-01-12 10:00:00,0.03341841,1086.43,-0.0273244102242714
2021-01-12 11:00:00,2021-01-12 11:00:00,0.03345006,1101.08,0.0134845319072558
2021-01-12 12:00:00,2021-01-12 12:00:00,0.03350969,1088.0,-0.0118792458313654
2021-01-12 13:00:00,2021-01-12 13:00:00,0.03346902,1027.09,-0.0559834558823529
2021-01-12 14:00:00,2021-01-12 14:00:00,0.03347562,1036.86,0.0095123114819537
2021-01-12 15:00:00,2021-01-12 15:00:00,0.03344924,1053.97,0.0165017456551512
2021-01-12 16:00:00,2021-01-12 16:00:00,0.03343522,1107.47,0.0507604580775544
2021-01-12 17:00:00,2021-01-12 17:00:00,0.03336997,1119.16,0.0105555906706276
2021-01-12 18:00:00,2021-01-12 18:00:00,0.03341376,1106.87,-0.0109814503734946
2021-01-12 19:00:00,2021-01-12 19:00:00,0.03341054,1084.08,-0.0205895904668117
2021-01-12 20:00:00,2021-01-12 20:00:00,0.03349553,1081.68,-0.0022138587558112
2021-01-12 21:00:00,2021-01-12 21:00:00,0.03352065,1078.98,-0.0024961171510983
2021-01-12 22:00:00,2021-01-12 22:00:00,0.0334967,1053.91,-0.0232349070418357
2021-01-12 23:00:00,2021-01-12 23:00:00,0.03351133,1050.82,-0.0029319391598904
2021-01-13 00:00:00,2021-01-13 00:00:00,0.03345789,991.69,-0.0562703412573036
2021-01-13 01:00:00,2021-01-13 01:00:00,0.03347651,1031.37,0.040012503907471
2021-01-13 02:00:00,2021-01-13 02:00:00,0.03347435,1031.45,7.756673162906402e-05
2021-01-13 03:00:00,2021-01-13 03:00:00,0.03347495,1047.43,0.0154927529206456
2021-01-13 04:00:00,2021-01-13 04:00:00,0.03349887,1024.8,-0.0216052624041702
2021-01-13 05:00:00,2021-01-13 05:00:00,0.03340973,1036.7,0.0116120218579236
2021-01-13 06:00:00,2021-01-13 06:00:00,0.03335156,1045.36,0.0083534291501878
2021-01-13 07:00:00,2021-01-13 07:00:00,0.03332274,1076.75,0.0300279329608939
2021-01-13 08:00:00,2021-01-13 08:00:00,0.03318879,1060.64,-0.0149616902716507
2021-01-13 09:00:00,2021-01-13 09:00:00,0.03308669,1061.25,0.0005751244531602
2021-01-13 10:00:00,2021-01-13 10:00:00,0.0331448,1081.2,0.0187985865724382
2021-01-13 11:00:00,2021-01-13 11:00:00,0.03310054,1063.0,-0.0168331483536811
2021-01-13 12:00:00,2021-01-13 12:00:00,0.03307382,1058.49,-0.0042427093132643
2021-01-13 13:00:00,2021-01-13 13:00:00,0.03304466,1067.74,0.0087388638532248
2021-01-13 14:00:00,2021-01-13 14:00:00,0.03303041,1056.8,-0.010245940022852
