start_time,date,range_0d_1d,range_0d_1d_percent,range_10y_inf,range_10y_inf_percent,range_12m_18m,range_12m_18m_percent,range_18m_2y,range_18m_2y_percent,range_1d_1w,range_1d_1w_percent,range_1m_3m,range_1m_3m_percent,range_1w_1m,range_1w_1m_percent,range_2y_3y,range_2y_3y_percent,range_3m_6m,range_3m_6m_percent,range_3y_5y,range_3y_5y_percent,range_5y_7y,range_5y_7y_percent,range_6m_12m,range_6m_12m_percent,range_7y_10y,range_7y_10y_percent,close,change
2021-11-23,2021-11-23,7802.05401672,67.94983973,0.00113064,9.85e-06,16.98637108,0.14793812,14.75465635,0.12850161,2725.81823416,23.73976285,216.33757826,1.88413253,555.84820784,4.84100681,11.13149478,0.09694669,68.65519304,0.59793349,7.4317285,0.06472459,0.11345447,0.0009881,62.93840573,0.5481447,0.00814405,7.093e-05,57574.23,0.0232088008330089
2021-11-24,2021-11-24,5884.37520374,59.94268117,1.49981392,0.01527824,17.01081332,0.17328497,3.53272585,0.03598701,1882.66307588,19.17822515,934.62108253,9.52075482,865.27708528,8.81436459,5.97515517,0.06086743,129.18305147,1.31595593,9.06421026,0.09233488,1.16564261,0.01187411,82.29666761,0.83833589,0.00547954,5.582e-05,57165.08,-0.0071064780197668
2021-11-25,2021-11-25,5698.12162401,60.09712759,0.0,0.0,11.99515308,0.12651086,10.45451778,0.11026204,2285.31593012,24.10284162,599.84333807,6.3264465,690.06640024,7.27801392,13.1899456,0.13911213,48.6896584,0.51352161,13.64594133,0.14392144,0.19949252,0.00210401,109.62574052,1.15620419,0.37301078,0.00393408,58988.21,0.0318923720565071
2021-11-26,2021-11-26,19542.16745925,64.76297953,0.0,0.0,56.40790213,0.18693647,3.7158528,0.01231438,7344.79937978,24.34075406,2395.68249923,7.9393208,287.86390438,0.95398446,8.75347389,0.02900912,192.18299266,0.63689676,21.29961346,0.07058718,0.33373847,0.00110601,321.69648789,1.06610606,0.00155716,5.16e-06,53755.65,-0.0887051836290675
2021-11-27,2021-11-27,4272.86900707,53.13022001,0.0,0.0,7.33824335,0.09124607,6.07034242,0.07548058,1746.25269992,21.71346465,129.82472559,1.61428217,1714.40923805,21.31751286,6.98449565,0.08684745,47.4468785,0.58996966,15.78927239,0.19632886,0.21922125,0.00272587,95.05289977,1.18191816,0.00029472,3.66e-06,54738.77,0.0182886822129393
2021-11-28,2021-11-28,2920.27315034,58.34768192,0.0,0.0,9.56813093,0.1911733,9.22563031,0.18433007,974.56547833,19.47202662,240.55058573,4.80625213,230.12371022,4.59792093,13.87155273,0.27715659,42.27313367,0.84462625,6.35360032,0.12694629,0.023468,0.0004689,553.48834493,11.05881547,4.63466155,0.09260153,57315.73,0.0470774188020668
2021-11-29,2021-11-29,7304.70663457,70.962525,0.0,0.0,21.84442063,0.21221047,12.6483781,0.12287432,2179.66168397,21.17460762,216.40479972,2.10229264,271.29312191,2.6355124,43.94594458,0.42691861,50.96974921,0.49515227,15.21325932,0.14779119,0.21389549,0.00207792,176.84454052,1.71797935,0.00599232,5.821e-05,57827.98,0.0089373370975123
2021-11-30,2021-11-30,7402.06093089,77.6286608,0.0,0.0,14.40104213,0.15103005,5.83195129,0.06116223,1174.87690922,12.32144965,376.12344849,3.94457164,408.5360822,4.28449715,10.40802761,0.10915355,57.77359629,0.60589705,10.89384518,0.11424853,0.09840212,0.00103199,74.2091412,0.77826382,0.00319711,3.353e-05,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,9327.19121651,77.64361827,0.0,0.0,26.06888943,0.21700883,29.60631124,0.24645588,1132.97254239,9.43135887,231.00808633,1.92301233,857.77105871,7.14046138,118.23209818,0.98421569,198.40077874,1.65157484,9.42222266,0.0784347,0.25999372,0.0021643,81.87617533,0.68157309,0.01463566,0.00012183,57209.29,0.0041121544537077
2021-12-02,2021-12-02,7073.11452553,72.11145846,0.0,0.0,14.24676642,0.14524791,6.43335291,0.06558899,1000.66869706,10.20196675,494.80653896,5.04462653,966.7272966,9.8559291,6.63488556,0.06764365,69.60115312,0.70959415,15.84112159,0.1615026,0.17954125,0.00183045,160.31618073,1.63444739,0.01608863,0.00016403,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,6703.90504256,61.6509373,0.0,0.0,11.68947961,0.10749964,15.12708624,0.13911281,1698.88859778,15.62344242,793.49953703,7.29723794,1337.53576573,12.30034332,8.13797041,0.07483899,181.92056971,1.67299112,8.8489517,0.08137737,0.07786169,0.00071604,113.6393902,1.04505879,0.70074713,0.00644426,53612.0,-0.0513428898581349
2021-12-04,2021-12-04,10436.59122268,62.21882413,0.0,0.0,388.91658865,2.3185667,33.95433322,0.20242229,2527.92209685,15.07047052,1437.76090114,8.57136116,1241.31889703,7.40025172,68.26392334,0.40696248,294.84073657,1.75772372,15.28081956,0.0910982,1.06544745,0.00635178,328.07302708,1.95584148,0.0211083,0.00012584,49135.66,-0.0834951130343952
2021-12-05,2021-12-05,8344.37152057,71.73115271,0.0,0.0,58.37862845,0.50184322,16.10571651,0.1384504,1453.43636538,12.49425024,584.93385666,5.02829718,889.78846867,7.64893466,18.94562125,0.16286322,85.00895732,0.7307669,11.15372894,0.09588138,0.03612116,0.00031051,169.06540641,1.4533457,1.61741491,0.01390387,49376.6,0.0049035669816992
2021-12-06,2021-12-06,15667.84389433,70.52169905,0.00499328,2.247e-05,34.64038443,0.15591799,27.88528294,0.12551296,3338.29305839,15.02581338,871.81105487,3.92406238,1674.17331376,7.53553248,76.81086165,0.34572929,261.79906219,1.17836984,75.95770887,0.3418892,0.02878367,0.00012956,187.44483222,0.84369797,0.36067759,0.00162343,50424.72,0.0212270589712535
2021-12-07,2021-12-07,6385.1439464,66.27651039,0.03,0.00031139,20.34330881,0.21115946,8.87775188,0.09214928,1637.47221965,16.99663242,747.48878999,7.75878335,561.26701789,5.8258388,30.34867299,0.31501312,101.50152277,1.0535654,19.60341425,0.2034795,1.26627618,0.01314369,120.58235884,1.25162064,0.17269691,0.00179256,50577.2,0.0030239136677405
2021-12-08,2021-12-08,4985.77883491,62.85867538,0.1,0.00126076,33.02140711,0.41632049,11.94891048,0.15064701,1774.58083944,22.37319476,152.78245987,1.92621923,743.60141622,9.37502476,16.39033727,0.20664272,99.65496907,1.25640939,12.45905892,0.15707876,8.23941988,0.10387926,93.15325499,1.17443842,0.01658196,0.00020906,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,5905.67511991,55.03348571,0.0,0.0,29.55723194,0.27543633,9.35093893,0.08713902,3052.02214139,28.44101877,727.32326955,6.77774072,696.22396368,6.4879342,31.72179987,0.29560739,202.60925209,1.88806413,12.70845725,0.11842688,0.08978115,0.00083665,63.77458361,0.59429914,0.0011853,1.105e-05,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,4929.50967241,61.31067843,0.0,0.0,112.56559984,1.40003241,7.51992546,0.09352892,1459.62115445,18.15400905,510.69908584,6.35180971,481.59403792,5.98981626,22.73765631,0.28279915,65.57395651,0.81557478,3.42429642,0.04258962,0.09700531,0.0012065,446.81798472,5.55728979,0.0534975,0.00066537,47136.35,-0.0084857390950228
2021-12-11,2021-12-11,10009.97748697,72.7924616,0.0,0.0,39.16322065,0.28479457,1.28354232,0.00933391,743.95875415,5.41006102,292.89306487,2.1299156,328.30023066,2.38739617,5.28935118,0.03846411,2159.5303585,15.70408434,54.52565207,0.39651003,0.02183178,0.00015876,116.41939879,0.84660077,0.03013199,0.00021912,49381.15,0.0476235431890674
2021-12-12,2021-12-12,2321.59621291,63.42164188,0.0,0.0,27.67528811,0.75603682,8.12443994,0.22194442,597.4168631,16.32030503,344.96634483,9.4238317,238.735668,6.52180942,8.16862509,0.22315147,35.08428896,0.95843678,11.93567692,0.32606024,0.54534881,0.0148979,66.25314075,1.80991119,0.07222867,0.00197315,50057.01,0.013686599036272
2021-12-13,2021-12-13,4774.08383554,54.01490322,0.0,0.0,12.08299643,0.13670935,10.60077391,0.1199392,2465.80923343,27.89864018,561.04780147,6.34780279,726.68107284,8.2218095,10.40402313,0.11771312,97.91440123,1.10782238,58.33267859,0.65998715,0.45248041,0.00511945,121.04627231,1.36954082,0.00113565,1.285e-05,46679.93,-0.0674646767755405
