start_time,datetime,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_100_1k,range_100_1k_percent,range_10_100,range_10_100_percent,range_10k_inf,range_10k_inf_percent,range_1_10,range_1_10_percent,range_1k_10k,range_1k_10k_percent,close,change
2022-03-31 03:00:00,2022-03-31 03:00:00,9231428,7.04099018,3133812,2.39021953,117782538,89.83503887,20357,0.01552668,145349,0.11086052,69,5.263e-05,794317,0.60584107,1928,0.00147052,47088.4,-0.0024933218376438
2022-03-31 04:00:00,2022-03-31 04:00:00,9232337,7.04130105,3133987,2.39022319,117788591,89.8347764,20359,0.01552736,145346,0.11085221,69,5.262e-05,794302,0.60579672,1928,0.00147044,47011.8,-0.0016267276017023
2022-03-31 05:00:00,2022-03-31 05:00:00,9233054,7.04161627,3134175,2.39028794,117791984,89.83440912,20357,0.01552533,145351,0.11085238,69,5.262e-05,794314,0.60578595,1928,0.00147039,47083.6,0.0015272761306734
2022-03-31 06:00:00,2022-03-31 06:00:00,9232864,7.04147039,3134172,2.39028533,117792200,89.83456152,20360,0.01552761,145354,0.11085465,69,5.262e-05,794304,0.60577824,1927,0.00146963,47100.1,0.0003504404930803
2022-03-31 07:00:00,2022-03-31 07:00:00,9232759,7.04148236,3134040,2.3902159,117790683,89.83457888,20357,0.01552553,145362,0.1108622,69,5.262e-05,794339,0.60581285,1927,0.00146965,47140.0,0.0008471319593801
2022-03-31 08:00:00,2022-03-31 08:00:00,9235629,7.04404474,3134729,2.39086816,117780245,89.83138178,20359,0.01552788,145346,0.11085587,69,5.263e-05,794279,0.60579922,1927,0.00146973,47223.2,0.0017649554518455
2022-03-31 09:00:00,2022-03-31 09:00:00,9236231,7.0444256,3134952,2.39101167,117780667,89.83070539,20357,0.01552618,145340,0.11085007,69,5.263e-05,794497,0.60595875,1927,0.00146971,47284.3,0.0012938555625201
2022-03-31 10:00:00,2022-03-31 10:00:00,9235811,7.0441158,3134733,2.39084822,117781068,89.83114552,20359,0.01552773,145344,0.11085328,69,5.263e-05,794533,0.60598711,1927,0.00146972,47266.5,-0.0003764463045874
2022-03-31 11:00:00,2022-03-31 11:00:00,9235343,7.04364309,3134879,2.39092027,117783484,89.83151171,20358,0.01552671,145341,0.11084917,69,5.263e-05,794599,0.60602749,1926,0.00146893,47146.5,-0.0025387959760083
2022-03-31 12:00:00,2022-03-31 12:00:00,9235950,7.0437714,3134869,2.39079906,117789029,89.83147312,20359,0.01552673,145340,0.11084314,69,5.262e-05,794685,0.60606429,1927,0.00146962,47383.5,0.0050268842862142
2022-03-31 13:00:00,2022-03-31 13:00:00,9235950,7.0437714,3134869,2.39079906,117789029,89.83147312,20359,0.01552673,145340,0.11084314,69,5.262e-05,794685,0.60606429,1927,0.00146962,46905.4,-0.0100900102356304
2022-03-31 14:00:00,2022-03-31 14:00:00,9240212,7.04578468,3135435,2.39081093,117807052,89.82944567,20350,0.01551715,145309,0.11080005,69,5.261e-05,794897,0.60611955,1927,0.00146936,46680.4,-0.0047968890575498
2022-03-31 15:00:00,2022-03-31 15:00:00,9241745,7.04636774,3135616,2.39075017,117816285,89.82901717,20347,0.01551357,145213,0.11071764,69,5.261e-05,794952,0.60611109,1928,0.00147,46450.0,-0.0049356903539815
2022-03-31 16:00:00,2022-03-31 16:00:00,9243066,7.04591114,3135626,2.39026121,117842240,89.83014414,20350,0.01551263,145174,0.11066491,69,5.26e-05,794949,0.60598291,1929,0.00147046,45692.3,-0.0163121636167922
2022-03-31 17:00:00,2022-03-31 17:00:00,9245585,7.04700913,3135705,2.39004257,117854898,89.82931227,20355,0.01551463,145190,0.1106642,69,5.259e-05,794980,0.60593584,1927,0.00146876,45824.4,0.0028910779277908
2022-03-31 18:00:00,2022-03-31 18:00:00,9248565,7.04816508,3135839,2.38976651,117872511,89.82852103,20355,0.01551218,145199,0.11065355,69,5.258e-05,795007,0.60586054,1927,0.00146853,45946.9,0.0026732483131257
2022-03-31 19:00:00,2022-03-31 19:00:00,9251235,7.04920477,3136037,2.38958009,117888046,89.82767986,20355,0.01550999,145338,0.11074384,69,5.258e-05,794990,0.60576207,1925,0.0014668,45578.1,-0.0080266568582429
2022-03-31 20:00:00,2022-03-31 20:00:00,9250376,7.04893239,3135361,2.38919452,117882789,89.82854417,20360,0.01551464,145320,0.11073613,69,5.258e-05,794680,0.60555869,1925,0.00146688,45741.9,0.003593831247902
2022-03-31 21:00:00,2022-03-31 21:00:00,9250179,7.04882825,3135255,2.38912934,117882301,89.82875824,20360,0.01551474,145339,0.11075133,69,5.258e-05,794596,0.60549863,1925,0.00146689,45736.1,-0.000126798405838
2022-03-31 22:00:00,2022-03-31 22:00:00,9249553,7.04819337,3135353,2.38915051,117885692,89.82933046,20361,0.01551516,145322,0.1107359,69,5.258e-05,794687,0.60555441,1926,0.00146762,45782.3,0.0010101429724005
2022-03-31 23:00:00,2022-03-31 23:00:00,9249054,7.0481966,3135489,2.38938414,117878590,89.82880603,20367,0.01552057,145289,0.11071678,69,5.258e-05,795040,0.60585636,1925,0.00146694,45506.0,-0.0060350834274381
2022-04-01 00:00:00,2022-04-01 00:00:00,9248722,7.04875298,3135266,2.38948858,117864223,89.82817224,20367,0.01552236,145295,0.11073406,69,5.259e-05,794889,0.60581086,1924,0.00146634,45539.4,0.0007339691469256
2022-04-01 01:00:00,2022-04-01 01:00:00,9247736,7.04845683,3135291,2.389662,117856669,89.82821785,20367,0.01552336,145301,0.11074579,69,5.259e-05,794922,0.60587515,1924,0.00146644,44926.1,-0.0134674589476365
2022-04-01 02:00:00,2022-04-01 02:00:00,9245405,7.04912811,3135168,2.39039835,117813858,89.8267818,20363,0.0155257,145223,0.11072479,69,5.261e-05,794706,0.60592093,1925,0.00146771,44394.4,-0.0118349912411716
2022-04-01 03:00:00,2022-04-01 03:00:00,9248235,7.0506087,3135402,2.3903472,117823298,89.82535267,20362,0.01552345,145219,0.11071111,69,5.26e-05,794803,0.60593669,1925,0.00146757,44585.0,0.0042933342944155
2022-04-01 04:00:00,2022-04-01 04:00:00,9248563,7.05065418,3135176,2.39010555,117827056,89.8256113,20370,0.0155291,145214,0.11070408,69,5.26e-05,794746,0.60587566,1925,0.00146753,44625.8,0.0009151059773466
2022-04-01 05:00:00,2022-04-01 05:00:00,9248828,7.05049108,3135409,2.3901594,117833342,89.82575167,20369,0.01552753,145209,0.11069454,69,5.26e-05,794761,0.60585572,1925,0.00146745,44624.0,-4.0335411354064377e-05
2022-04-01 06:00:00,2022-04-01 06:00:00,9248077,7.05032641,3135034,2.39001178,117826904,89.82603983,20366,0.01552614,145223,0.11071162,69,5.26e-05,794724,0.60586256,1927,0.00146906,44773.9,0.0033591789171747
2022-04-01 07:00:00,2022-04-01 07:00:00,9248733,7.05099664,3135209,2.39020287,117822901,89.82515547,20360,0.01552194,145229,0.11071886,69,5.26e-05,794731,0.60588252,1927,0.0014691,44993.8,0.0049113434389231
2022-04-01 08:00:00,2022-04-01 08:00:00,9246616,7.04961869,3135037,2.39015175,117820772,89.8265394,20357,0.01552017,145243,0.11073324,69,5.261e-05,794747,0.605915,1927,0.00146914,45112.0,0.0026270286128309
2022-04-01 09:00:00,2022-04-01 09:00:00,9245496,7.04897601,3135411,2.39050851,117817431,89.82668363,20357,0.01552064,145239,0.11073351,69,5.261e-05,794909,0.60605666,1926,0.00146843,45062.8,-0.0010906189040609
2022-04-01 10:00:00,2022-04-01 10:00:00,9245496,7.04897601,3135411,2.39050851,117817431,89.82668363,20357,0.01552064,145239,0.11073351,69,5.261e-05,794909,0.60605666,1926,0.00146843,45200.1,0.0030468590500367
2022-04-01 11:00:00,2022-04-01 11:00:00,9247966,7.04985579,3135910,2.39054872,117833231,89.82594507,20346,0.01551004,145117,0.11062475,69,5.26e-05,794940,0.60599405,1927,0.00146898,45045.2,-0.0034269835686204
2022-04-01 12:00:00,2022-04-01 12:00:00,9247645,7.04980096,3136025,2.39070077,117829780,89.82573356,20335,0.01550208,145299,0.11076647,69,5.26e-05,794893,0.60597454,1927,0.00146902,45219.1,0.0038605667196505
2022-04-01 13:00:00,2022-04-01 13:00:00,9249455,7.04963264,3136141,2.39026429,117856639,89.82648269,20337,0.0155002,145282,0.1107292,69,5.259e-05,794930,0.60586969,1927,0.0014687,45408.0,0.0041774382948798
2022-04-01 14:00:00,2022-04-01 14:00:00,9249698,7.04951869,3135995,2.39005158,117862080,89.82681762,20334,0.01549725,145276,0.11071993,69,5.259e-05,794968,0.60587295,1928,0.0014694,46096.7,0.0151669309372797
2022-04-01 15:00:00,2022-04-01 15:00:00,9250836,7.05021975,3136233,2.39017661,117863812,89.8260195,20330,0.01549384,145285,0.11072417,69,5.259e-05,794948,0.60584342,1929,0.00147012,46523.5,0.0092587972674833
2022-04-01 16:00:00,2022-04-01 16:00:00,9252436,7.05117259,3135831,2.3897799,117867654,89.82555206,20342,0.0155024,145264,0.11070398,69,5.258e-05,794878,0.60576717,1928,0.00146931,46017.5,-0.0108762238438638
2022-04-01 17:00:00,2022-04-01 17:00:00,9254064,7.05206459,3136037,2.38981873,117872295,89.8246476,20340,0.01550011,145268,0.11070156,69,5.258e-05,794889,0.6057456,1928,0.00146923,46449.2,0.009381213668713
2022-04-01 18:00:00,2022-04-01 18:00:00,9256281,7.05303475,3136252,2.38973885,117883232,89.82382144,20340,0.01549853,145243,0.11067122,69,5.258e-05,794927,0.60571279,1929,0.00146985,46321.4,-0.0027513929195766
2022-04-01 19:00:00,2022-04-01 19:00:00,9259580,7.05479624,3136662,2.38979644,117893459,89.82203637,20334,0.0154923,145228,0.11064799,69,5.257e-05,795007,0.60570916,1928,0.00146893,46349.4,0.0006044722309774
2022-04-01 20:00:00,2022-04-01 20:00:00,9258948,7.05443673,3136334,2.38958786,117892133,89.82257958,20332,0.01549105,145241,0.11065981,69,5.257e-05,795012,0.60572344,1928,0.00146895,46131.2,-0.0047077200567862
2022-04-01 21:00:00,2022-04-01 21:00:00,9260877,7.05535368,3136440,2.38948142,117900380,89.82182576,20335,0.01549212,145233,0.11064505,69,5.257e-05,795018,0.60568056,1928,0.00146884,46294.8,0.0035464067702553
2022-04-01 22:00:00,2022-04-01 22:00:00,9263059,7.05607244,3136232,2.38900348,117915895,89.82163424,20329,0.01548548,145235,0.11063178,69,5.256e-05,795085,0.60565061,1929,0.0014694,46360.4,0.0014170057976272
2022-04-01 23:00:00,2022-04-01 23:00:00,9264057,7.0564514,3136381,2.3889879,117921459,89.82101951,20329,0.01548464,145200,0.11059914,69,5.256e-05,795502,0.60593552,1929,0.00146932,46266.2,-0.0020319065409272
2022-04-02 00:00:00,2022-04-02 00:00:00,9263623,7.05609991,3135960,2.38866015,117922696,89.82169559,20329,0.0154846,145211,0.11060719,69,5.256e-05,795498,0.60593068,1929,0.00146932,46883.3,0.013338030787054
2022-04-02 01:00:00,2022-04-02 01:00:00,9260085,7.05448395,3135666,2.38880156,117906266,89.82291854,20329,0.01548696,145214,0.1106264,69,5.257e-05,795679,0.60616125,1928,0.00146878,46736.0,-0.0031418436842116
2022-04-02 02:00:00,2022-04-02 02:00:00,9258613,7.05444083,3135031,2.38868291,117888234,89.82291097,20330,0.01549009,145202,0.11063416,69,5.257e-05,795765,0.60631945,1928,0.00146901,46480.0,-0.0054775761725436
2022-04-02 03:00:00,2022-04-02 03:00:00,9259845,7.05527567,3135065,2.38867366,117888832,89.82204438,20329,0.0154891,145197,0.11062873,69,5.257e-05,795839,0.6063669,1928,0.00146898,46587.5,0.0023128227194493
2022-04-02 04:00:00,2022-04-02 04:00:00,9260935,7.05556343,3135294,2.38866439,117897591,89.82180863,20329,0.01548791,145199,0.11062174,69,5.257e-05,795855,0.60633245,1928,0.00146887,46521.7,-0.0014123960289778
2022-04-02 05:00:00,2022-04-02 05:00:00,9260641,7.05532213,3135385,2.38872786,117898101,89.82197683,20328,0.01548711,145198,0.11062071,69,5.257e-05,795872,0.60634392,1928,0.00146887,46534.9,0.0002837385564156
2022-04-02 06:00:00,2022-04-02 06:00:00,9259865,7.05504327,3135367,2.38881991,117893076,89.82212506,20328,0.0154878,145192,0.11062103,69,5.257e-05,795886,0.60638143,1928,0.00146893,46620.1,0.0018308839172318
2022-04-02 07:00:00,2022-04-02 07:00:00,9259495,7.05503238,3135431,2.38896044,117888290,89.82192912,20330,0.01548992,145205,0.11063519,69,5.257e-05,795921,0.60643139,1928,0.00146899,46578.0,-0.0009030439660145
2022-04-02 08:00:00,2022-04-02 08:00:00,9258606,7.05438814,3135393,2.3889427,117888573,89.82256632,20322,0.01548389,145204,0.11063495,69,5.257e-05,795958,0.60646243,1928,0.001469,46540.0,-0.0008158358023101
2022-04-02 09:00:00,2022-04-02 09:00:00,9260009,7.05525597,3135593,2.38902697,117890727,89.82164658,20326,0.0154865,145176,0.11061046,69,5.257e-05,795967,0.60645199,1928,0.00146895,46661.9,0.0026192522561236
2022-04-02 10:00:00,2022-04-02 10:00:00,9258783,7.05459842,3135554,2.38909091,117886837,89.8222038,20332,0.01549168,145182,0.11061937,69,5.257e-05,795965,0.60647424,1928,0.00146901,46710.1,0.0010329626526137
2022-04-02 11:00:00,2022-04-02 11:00:00,9258868,7.05460115,3135695,2.38917733,117887691,89.82206471,20331,0.01549078,145178,0.11061535,69,5.257e-05,796044,0.6065291,1928,0.001469,46534.5,-0.0037593582544246
2022-04-02 12:00:00,2022-04-02 12:00:00,9258918,7.05445902,3135621,2.38905992,117891080,89.82235215,20332,0.01549115,145182,0.11061557,69,5.257e-05,796027,0.60650066,1928,0.00146896,46710.1,0.0037735443595612
2022-04-02 13:00:00,2022-04-02 13:00:00,9261167,7.05425341,3136090,2.38876738,117923930,89.8229441,20333,0.0154877,145214,0.11060986,69,5.256e-05,796133,0.60641644,1928,0.00146856,46726.1,0.000342538337533
2022-04-02 14:00:00,2022-04-02 14:00:00,9261794,7.05429894,3136110,2.38863631,117931321,89.82307231,20333,0.01548675,145222,0.11060918,69,5.255e-05,796128,0.60637549,1928,0.00146847,46603.3,-0.0026280815218902
2022-04-02 15:00:00,2022-04-02 15:00:00,9262233,7.05497565,3136176,2.3888025,117924428,89.82218085,20333,0.0154875,145228,0.11061911,69,5.256e-05,796139,0.6064133,1928,0.00146854,46284.1,-0.006849300371433
2022-04-02 16:00:00,2022-04-02 16:00:00,9262035,7.05467926,3135884,2.3885308,117927650,89.8227816,20341,0.01549327,145218,0.11060921,69,5.256e-05,796118,0.60638479,1928,0.00146851,46300.7,0.0003586544839371
2022-04-02 17:00:00,2022-04-02 17:00:00,9262622,7.05603534,3136016,2.38893909,117910089,89.82097674,20338,0.01549298,145205,0.11061356,69,5.256e-05,796063,0.60642102,1928,0.0014687,46350.5,0.00107557769105
2022-04-02 18:00:00,2022-04-02 18:00:00,9262519,7.05586771,3135867,2.38879539,117911962,89.8212684,20339,0.01549355,145217,0.11062131,69,5.256e-05,796088,0.6064324,1928,0.00146868,45824.0,-0.0113591007648244
2022-04-02 19:00:00,2022-04-02 19:00:00,9263331,7.05695535,3135894,2.38897476,117902419,89.81996935,20338,0.01549382,145215,0.11062714,69,5.257e-05,796069,0.60645824,1928,0.00146878,46099.0,0.0060012220670391
2022-04-02 20:00:00,2022-04-02 20:00:00,9262754,7.05635607,3135782,2.38883537,117906054,89.82070559,20339,0.01549423,145214,0.11062387,69,5.256e-05,796094,0.60646356,1928,0.00146875,46159.4,0.0013102236491031
2022-04-02 21:00:00,2022-04-02 21:00:00,9264586,7.05698776,3135957,2.3887101,117918157,89.82020246,20341,0.01549407,145202,0.11060276,69,5.256e-05,796203,0.60648094,1929,0.00146935,46207.7,0.0010463740863182
2022-04-02 22:00:00,2022-04-02 22:00:00,9262276,7.05492242,3136282,2.38885412,117925452,89.82186616,20341,0.0154934,145141,0.1105515,69,5.256e-05,796644,0.60679056,1929,0.00146929,46100.0,-0.0023307803677741
2022-04-02 23:00:00,2022-04-02 23:00:00,9263149,7.0549205,3136532,2.38881874,117936617,89.82187995,20341,0.01549194,145113,0.11051972,69,5.255e-05,796794,0.60684745,1929,0.00146915,45794.6,-0.0066247288503253
2022-04-03 00:00:00,2022-04-03 00:00:00,9263390,7.05525666,3136802,2.38907605,117932975,89.82104897,20345,0.01549532,145043,0.1104688,69,5.255e-05,797152,0.60713324,1928,0.00146842,46058.0,0.0057517698593283
2022-04-03 01:00:00,2022-04-03 01:00:00,9263873,7.0555308,3136749,2.38900395,117934290,89.82085743,20345,0.01549511,145047,0.11047038,69,5.255e-05,797147,0.60712136,1928,0.0014684,45831.7,-0.0049133700985714
2022-04-03 02:00:00,2022-04-03 02:00:00,9263187,7.05501785,3136662,2.38894091,117934878,89.82142635,20348,0.01549742,145050,0.11047281,69,5.255e-05,797149,0.60712371,1928,0.0014684,45763.9,-0.0014793254450521
2022-04-03 03:00:00,2022-04-03 03:00:00,9264174,7.05534522,3136810,2.38890995,117941672,89.82119849,20342,0.01549192,145064,0.11047683,69,5.255e-05,797109,0.60705673,1928,0.00146831,45930.2,0.0036338686169665
2022-04-03 04:00:00,2022-04-03 04:00:00,9265547,7.05543888,3136916,2.38866838,117957897,89.82143559,20343,0.01549059,145077,0.11047183,69,5.254e-05,797108,0.60697407,1928,0.00146811,46350.0,0.0091399558460447
2022-04-03 05:00:00,2022-04-03 05:00:00,9265082,7.05517054,3136911,2.3886936,117956762,89.82166293,20344,0.01549154,145083,0.11047774,69,5.254e-05,797110,0.60698297,1928,0.00146813,46337.9,-0.0002610571736785
2022-04-03 06:00:00,2022-04-03 06:00:00,9264866,7.05485296,3136937,2.38866156,117959798,89.82202545,20343,0.01549044,145087,0.11047839,69,5.254e-05,797111,0.60697056,1928,0.0014681,46412.2,0.0016034390855002
2022-04-03 07:00:00,2022-04-03 07:00:00,9263447,7.05463688,3136834,2.38887585,117945156,89.8218824,20343,0.01549234,145141,0.11053305,69,5.255e-05,797129,0.60705865,1928,0.00146828,46363.7,-0.0010449838620018
2022-04-03 08:00:00,2022-04-03 08:00:00,9263562,7.054666,3136941,2.38893754,117945949,89.82174208,20342,0.01549145,145141,0.11053213,69,5.255e-05,797203,0.60710998,1928,0.00146827,46270.6,-0.0020080364595577
2022-04-03 09:00:00,2022-04-03 09:00:00,9263718,7.05469487,3137032,2.38897639,117947349,89.82166317,20340,0.01548973,145158,0.11054367,69,5.255e-05,797215,0.60711137,1928,0.00146825,46357.5,0.0018780824108612
2022-04-03 10:00:00,2022-04-03 10:00:00,9262813,7.05460598,3137113,2.38924138,117937040,89.82145576,20341,0.01549181,145159,0.11055384,69,5.255e-05,797172,0.60713029,1928,0.00146837,46170.1,-0.0040424958205252
2022-04-03 11:00:00,2022-04-03 11:00:00,9262702,7.05459446,3136863,2.38907571,117936125,89.82168857,20340,0.01549121,145009,0.11044074,69,5.255e-05,797239,0.6071876,1929,0.00146915,46237.1,0.0014511556180298
2022-04-03 12:00:00,2022-04-03 12:00:00,9262954,7.05350338,3136840,2.38862371,117959829,89.82340332,20341,0.01548915,145007,0.11041913,69,5.254e-05,797190,0.60703987,1929,0.00146888,46359.4,0.0026450620821807
2022-04-03 13:00:00,2022-04-03 13:00:00,9263710,7.05359415,3136766,2.38840317,117968155,89.82356836,20340,0.01548733,145019,0.11042068,69,5.254e-05,797199,0.60700499,1929,0.00146878,46416.2,0.0012252099897753
2022-04-03 14:00:00,2022-04-03 14:00:00,9264802,7.05409702,3136935,2.38842059,117973143,89.82318202,20343,0.01548889,145015,0.11041249,69,5.254e-05,797069,0.60687774,1929,0.00146871,46620.0,0.004390708416458
2022-04-03 15:00:00,2022-04-03 15:00:00,9265810,7.05456897,3137007,2.38837535,117977560,89.82278226,20344,0.015489,144999,0.11039569,69,5.253e-05,797089,0.60686754,1929,0.00146865,46397.9,-0.0047640497640497
2022-04-03 16:00:00,2022-04-03 16:00:00,9265510,7.05430055,3136989,2.3883481,117978608,89.82307067,20344,0.01548891,144998,0.1103943,69,5.253e-05,797105,0.60687628,1929,0.00146865,46276.6,-0.0026143424594647
2022-04-03 17:00:00,2022-04-03 17:00:00,9265254,7.05344378,3137012,2.38814152,117991128,89.824174,20347,0.01548974,144974,0.11036567,69,5.253e-05,797164,0.60686425,1929,0.00146851,46380.0,0.0022343905991364
2022-04-03 18:00:00,2022-04-03 18:00:00,9264573,7.05313899,3137113,2.38829075,117987656,89.82425173,20345,0.01548869,144979,0.11037282,69,5.253e-05,797234,0.60693593,1929,0.00146855,46577.5,0.0042583009918069
2022-04-03 19:00:00,2022-04-03 19:00:00,9266370,7.05366069,3137236,2.38809785,118001499,89.82401256,20345,0.01548683,144980,0.11036034,69,5.252e-05,797231,0.60686083,1929,0.00146838,46388.0,-0.0040684880038645
2022-04-03 20:00:00,2022-04-03 20:00:00,9266405,7.05412013,3137348,2.38832964,117993244,89.82323974,20345,0.01548778,144986,0.11037168,69,5.253e-05,797273,0.60693004,1929,0.00146847,46351.9,-0.0007782185047856
2022-04-03 21:00:00,2022-04-03 21:00:00,9267631,7.05452596,3137199,2.38803765,118001986,89.82317851,20332,0.01547673,144974,0.11035429,69,5.252e-05,797299,0.60690445,1931,0.00146988,46963.6,0.0131968700312177
2022-04-03 22:00:00,2022-04-03 22:00:00,9268036,7.05445127,3137719,2.38830382,118007596,89.82257249,20337,0.0154797,145068,0.11041985,69,5.252e-05,797799,0.60725208,1929,0.00146828,46684.5,-0.0059429004590789
2022-04-03 23:00:00,2022-04-03 23:00:00,9268742,7.05491009,3138411,2.38880394,118007239,89.82130052,20338,0.01548028,144979,0.11035088,69,5.252e-05,798309,0.60763351,1929,0.00146826,46392.4,-0.0062568946866732
2022-04-04 00:00:00,2022-04-04 00:00:00,9268764,7.05483893,3138277,2.38867218,118008972,89.82150042,20337,0.01547933,144986,0.11035483,69,5.252e-05,798319,0.60763355,1929,0.00146824,45846.9,-0.0117583914606702
2022-04-04 01:00:00,2022-04-04 01:00:00,9268910,7.0549159,3138196,2.38859897,118009531,89.82149108,20337,0.01547926,144977,0.11034745,69,5.252e-05,798340,0.60764659,1929,0.00146823,45840.2,-0.0001461385611678
2022-04-04 02:00:00,2022-04-04 02:00:00,9269288,7.05500488,3138425,2.38870598,118012587,89.82128688,20337,0.01547882,144978,0.1103451,69,5.252e-05,798378,0.6076584,1928,0.00146743,46022.1,0.0039681327742897
2022-04-04 03:00:00,2022-04-04 03:00:00,9271465,7.05618546,3138602,2.38867944,118019075,89.82016115,20337,0.01547777,144959,0.11032319,69,5.251e-05,798425,0.60765315,1928,0.00146733,45990.2,-0.0006931452497822
2022-04-04 04:00:00,2022-04-04 04:00:00,9272013,7.05622381,3138667,2.38860071,118025526,89.8202501,20339,0.01547847,144959,0.11031727,69,5.251e-05,798411,0.60760988,1928,0.00146725,46062.9,0.0015807715556792
2022-04-04 05:00:00,2022-04-04 05:00:00,9272953,7.05668462,3138496,2.38838442,118029493,89.82002905,20337,0.01547639,144983,0.11033155,69,5.251e-05,798393,0.60757426,1928,0.0014672,46215.0,0.0033020066040132
2022-04-04 06:00:00,2022-04-04 06:00:00,9271814,7.0564247,3138598,2.38866747,118019204,89.81992369,20335,0.01547619,145014,0.11036464,69,5.251e-05,798389,0.60762348,1928,0.00146733,46189.5,-0.0005517689061992
2022-04-04 07:00:00,2022-04-04 07:00:00,9272172,7.05684351,3138764,2.38884334,118015952,89.81931147,20334,0.01547575,145023,0.11037377,69,5.251e-05,798383,0.60763151,1929,0.00146812,46158.3,-0.0006754781930957
2022-04-04 08:00:00,2022-04-04 08:00:00,9270957,7.05636471,3138508,2.38879946,118009163,89.81982044,20334,0.01547673,145024,0.11038151,69,5.252e-05,798339,0.60763642,1929,0.00146821,46145.7,-0.0002729736580421
2022-04-04 09:00:00,2022-04-04 09:00:00,9271671,7.05675218,3138846,2.38900392,118010882,89.81914353,20334,0.01547639,145037,0.11038896,69,5.252e-05,798459,0.60771433,1929,0.00146818,45890.2,-0.0055368105804007
2022-04-04 10:00:00,2022-04-04 10:00:00,9271178,7.05682892,3138895,2.38919423,118002856,89.81878752,20330,0.01547434,145033,0.11039299,69,5.252e-05,798521,0.60780044,1930,0.00146903,45985.2,0.002070158770282
2022-04-04 11:00:00,2022-04-04 11:00:00,9270416,7.05614719,3138988,2.38923058,118005413,89.81943894,20332,0.01547564,145035,0.11039292,69,5.252e-05,798523,0.6077932,1930,0.00146901,46149.9,0.003581587119334
2022-04-04 12:00:00,2022-04-04 12:00:00,9271488,7.05616907,3139336,2.38922658,118018720,89.81945963,20330,0.01547237,145038,0.11038278,69,5.251e-05,798581,0.60776895,1929,0.00146809,46002.6,-0.0031917728965826
2022-04-04 13:00:00,2022-04-04 13:00:00,9271289,7.05593557,3139301,2.38917216,118020448,89.81973023,20334,0.01547524,145035,0.11037922,69,5.251e-05,798614,0.607787,1929,0.00146807,46150.8,0.0032215570424281
2022-04-04 14:00:00,2022-04-04 14:00:00,9272859,7.05676624,3139430,2.38914704,118025432,89.81888804,20325,0.01546759,145051,0.1103857,69,5.251e-05,798704,0.60782413,1930,0.00146876,45890.1,-0.0056488728256065
2022-04-04 15:00:00,2022-04-04 15:00:00,9273126,7.05745753,3139333,2.38923846,118016174,89.81805447,20332,0.01547399,145053,0.11039485,69,5.251e-05,798693,0.6078578,1932,0.00147038,45627.0,-0.0057332627298698
2022-04-04 16:00:00,2022-04-04 16:00:00,9272998,7.05763658,3139494,2.3894546,118011034,89.81766094,20334,0.01547611,145054,0.11039994,69,5.252e-05,798650,0.60784888,1932,0.00147044,45685.8,0.0012887106318628
2022-04-04 17:00:00,2022-04-04 17:00:00,9274861,7.0584894,3139955,2.38961415,118019208,89.81669144,20332,0.01547335,145057,0.11039338,69,5.251e-05,798670,0.60781544,1932,0.00147032,45373.0,-0.0068467663913076
2022-04-04 18:00:00,2022-04-04 18:00:00,9275332,7.0589136,3139972,2.38964935,118017527,89.81624879,20337,0.0154773,145042,0.110383,69,5.251e-05,798649,0.60780512,1932,0.00147033,45488.8,0.0025521786084234
2022-04-04 19:00:00,2022-04-04 19:00:00,9276652,7.0599163,3140171,2.38980016,118016011,89.81507112,20336,0.01547654,145028,0.11037231,69,5.251e-05,798696,0.60784073,1932,0.00147033,45905.6,0.0091626949930532
2022-04-04 20:00:00,2022-04-04 20:00:00,9277402,7.06020467,3140108,2.38965663,118020586,89.81496026,20331,0.01547211,145024,0.11036485,69,5.251e-05,798698,0.60781794,1933,0.00147103,46293.6,0.0084521278449687
2022-04-04 21:00:00,2022-04-04 21:00:00,9279568,7.06102732,3140496,2.38967246,118033338,89.81416208,20323,0.01546422,144978,0.11031695,69,5.25e-05,798812,0.60783361,1933,0.00147086,46442.6,0.003218587450533
2022-04-04 22:00:00,2022-04-04 22:00:00,9280619,7.06146952,3140933,2.38988398,118038058,89.81320623,20326,0.01546572,144952,0.11029158,69,5.25e-05,799282,0.60816046,1932,0.00147003,46655.1,0.0045755405597447
2022-04-04 23:00:00,2022-04-04 23:00:00,9280761,7.06115269,3141099,2.38986648,118045469,89.813441,20329,0.01546707,144924,0.11026364,69,5.25e-05,799497,0.60828744,1931,0.00146918,46580.9,-0.00159039419056
2022-04-05 00:00:00,2022-04-05 00:00:00,9281544,7.06159573,3141086,2.38980492,118047410,89.81297576,20343,0.01547739,144998,0.11031756,69,5.25e-05,799547,0.60831233,1924,0.00146382,46510.9,-0.0015027618616213
2022-04-05 01:00:00,2022-04-05 01:00:00,9282316,7.06182595,3141255,2.38981264,118053135,89.81278947,20341,0.01547508,145004,0.11031654,69,5.249e-05,799523,0.60826331,1925,0.00146451,46625.4,0.0024617885269904
2022-04-05 02:00:00,2022-04-05 02:00:00,9278115,7.05910675,3139723,2.38880848,118050047,89.81650727,20347,0.01548069,145015,0.11033236,69,5.25e-05,799448,0.60824734,1925,0.00146461,46610.2,-0.0003260025651254
