start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd,close,change
2024-01-13 08:00:00,2024-01-13 08:00:00,0.0,0.0,0.0,0.0,43183.0,0.0016143472795
2024-01-13 09:00:00,2024-01-13 09:00:00,0.9765927,41732.7514,0.0,0.0,42934.0,-0.0057661579788342
2024-01-13 10:00:00,2024-01-13 10:00:00,9.94832264,422850.7018,0.012,517.08,42714.8,-0.005105510783994
2024-01-13 11:00:00,2024-01-13 11:00:00,1.97233091,83626.3687,0.003,129.0207,42638.9,-0.0017769016827891
2024-01-13 12:00:00,2024-01-13 12:00:00,0.449,18997.2349,0.0,0.0,42704.1,0.0015291201227047
2024-01-13 13:00:00,2024-01-13 13:00:00,0.0,0.0,0.86,36986.3782,42749.9,0.0010724965518533
2024-01-13 14:00:00,2024-01-13 14:00:00,0.0,0.0,5.76252812,248280.9147,42874.9,0.0029239834479144
2024-01-13 15:00:00,2024-01-13 15:00:00,0.601,25701.4736,2.39909382,103777.3233,43169.3,0.00686648831834
2024-01-13 16:00:00,2024-01-13 16:00:00,1.59774098,68090.6153,0.0,0.0,42905.0,-0.0061224064323489
2024-01-13 17:00:00,2024-01-13 17:00:00,0.1334812,5681.2016,0.0,0.0,42910.6,0.0001305209183077
2024-01-13 18:00:00,2024-01-13 18:00:00,0.29704703,12635.4424,0.0,0.0,42812.3,-0.0022908092639113
2024-01-13 19:00:00,2024-01-13 19:00:00,0.0,0.0,0.14224497,6143.5495,42795.0,-0.0004040894789582
2024-01-13 20:00:00,2024-01-13 20:00:00,0.96784256,41157.0342,0.0,0.0,42870.0,0.0017525411847179
2024-01-13 21:00:00,2024-01-13 21:00:00,0.0,0.0,0.0,0.0,42970.2,0.0023372988103569
2024-01-13 22:00:00,2024-01-13 22:00:00,0.0,0.0,0.26677723,11537.9112,43007.4,0.0008657162405574
2024-01-13 23:00:00,2024-01-13 23:00:00,0.0,0.0,0.0,0.0,42855.0,-0.0035435762217664
2024-01-14 00:00:00,2024-01-14 00:00:00,14.39804006,612696.3803,0.0,0.0,42699.8,-0.0036215144090536
2024-01-14 01:00:00,2024-01-14 01:00:00,0.0,0.0,0.0,0.0,42782.0,0.0019250675647191
2024-01-14 02:00:00,2024-01-14 02:00:00,0.009,382.1508,0.0,0.0,42797.2,0.0003552896077789
2024-01-14 03:00:00,2024-01-14 03:00:00,0.17301868,7343.8674,0.0,0.0,42704.4,-0.002168366154795
2024-01-14 04:00:00,2024-01-14 04:00:00,0.52418027,22231.5548,0.0,0.0,42600.1,-0.0024423712779011
2024-01-14 05:00:00,2024-01-14 05:00:00,0.0,0.0,0.023,989.5956,42769.6,0.0039788638993805
2024-01-14 06:00:00,2024-01-14 06:00:00,0.0,0.0,0.67034242,28926.7315,43016.5,0.0057727918895664
2024-01-14 07:00:00,2024-01-14 07:00:00,0.0,0.0,0.49654465,21471.5435,43034.1,0.0004091453279555
2024-01-14 08:00:00,2024-01-14 08:00:00,0.0,0.0,0.0,0.0,43013.1,-0.0004879851094828
2024-01-14 09:00:00,2024-01-14 09:00:00,0.363,15478.6104,0.21769786,9418.5117,43084.1,0.001650659915235
2024-01-14 10:00:00,2024-01-14 10:00:00,0.0,0.0,0.0,0.0,42907.5,-0.0040989599411382
2024-01-14 11:00:00,2024-01-14 11:00:00,0.51347822,21871.3872,0.0,0.0,42840.0,-0.0015731515469323
2024-01-14 12:00:00,2024-01-14 12:00:00,0.18096251,7695.9784,0.0,0.0,42765.7,-0.001734360410831
2024-01-14 13:00:00,2024-01-14 13:00:00,0.0,0.0,0.0,0.0,42895.0,0.0030234510366953
2024-01-14 14:00:00,2024-01-14 14:00:00,0.03,1277.58,0.27659122,11942.8674,42824.0,-0.0016552045692971
2024-01-14 15:00:00,2024-01-14 15:00:00,0.0,0.0,0.0,0.0,42909.1,0.0019872034373247
2024-01-14 16:00:00,2024-01-14 16:00:00,0.0,0.0,0.0,0.0,42938.8,0.0006921608703049
2024-01-14 17:00:00,2024-01-14 17:00:00,0.0,0.0,0.001,43.231,42990.0,0.0011923947571892
2024-01-14 18:00:00,2024-01-14 18:00:00,0.0,0.0,0.0,0.0,42900.0,-0.0020935101186322
