start_time,datetime,transactions_count_mean,transactions_count_total
2023-08-06 23:00:00,2023-08-06 23:00:00,36.07118644,10641
2023-08-07 00:00:00,2023-08-07 00:00:00,36.62244898,10767
2023-08-07 01:00:00,2023-08-07 01:00:00,108.98993289,32479
2023-08-07 02:00:00,2023-08-07 02:00:00,37.55369128,11191
2023-08-07 03:00:00,2023-08-07 03:00:00,38.37458194,11474
2023-08-07 04:00:00,2023-08-07 04:00:00,37.76254181,11291
2023-08-07 05:00:00,2023-08-07 05:00:00,38.93939394,11565
2023-08-07 06:00:00,2023-08-07 06:00:00,40.27516779,12002
2023-08-07 07:00:00,2023-08-07 07:00:00,49.51006711,14754
2023-08-07 08:00:00,2023-08-07 08:00:00,46.89527027,13881
2023-08-07 09:00:00,2023-08-07 09:00:00,45.5993266,13543
2023-08-07 10:00:00,2023-08-07 10:00:00,43.49333333,13048
2023-08-07 11:00:00,2023-08-07 11:00:00,44.46822742,13296
2023-08-07 12:00:00,2023-08-07 12:00:00,48.55782313,14276
2023-08-07 13:00:00,2023-08-07 13:00:00,46.47315436,13849
2023-08-07 14:00:00,2023-08-07 14:00:00,49.24662162,14577
2023-08-07 15:00:00,2023-08-07 15:00:00,47.87837838,14172
2023-08-07 16:00:00,2023-08-07 16:00:00,47.89966555,14322
2023-08-07 17:00:00,2023-08-07 17:00:00,48.79598662,14590
2023-08-07 18:00:00,2023-08-07 18:00:00,46.56711409,13877
2023-08-07 19:00:00,2023-08-07 19:00:00,43.90909091,13041
2023-08-07 20:00:00,2023-08-07 20:00:00,43.43918919,12858
2023-08-07 21:00:00,2023-08-07 21:00:00,39.66555184,11860
2023-08-07 22:00:00,2023-08-07 22:00:00,44.43478261,13286
2023-08-07 23:00:00,2023-08-07 23:00:00,46.41610738,13832
2023-08-08 00:00:00,2023-08-08 00:00:00,36.76666667,11030
2023-08-08 01:00:00,2023-08-08 01:00:00,42.93959732,12796
2023-08-08 02:00:00,2023-08-08 02:00:00,46.79,14037
2023-08-08 03:00:00,2023-08-08 03:00:00,56.13559322,16560
2023-08-08 04:00:00,2023-08-08 04:00:00,44.76767677,13296
2023-08-08 05:00:00,2023-08-08 05:00:00,141.89864865,42002
2023-08-08 06:00:00,2023-08-08 06:00:00,46.02341137,13761
2023-08-08 07:00:00,2023-08-08 07:00:00,50.06734007,14870
2023-08-08 08:00:00,2023-08-08 08:00:00,47.54333333,14263
2023-08-08 09:00:00,2023-08-08 09:00:00,47.15050167,14098
2023-08-08 10:00:00,2023-08-08 10:00:00,48.52013423,14459
2023-08-08 11:00:00,2023-08-08 11:00:00,51.5,15244
2023-08-08 12:00:00,2023-08-08 12:00:00,46.59197324,13931
2023-08-08 13:00:00,2023-08-08 13:00:00,49.25838926,14679
2023-08-08 14:00:00,2023-08-08 14:00:00,48.90572391,14525
2023-08-08 15:00:00,2023-08-08 15:00:00,46.46127946,13799
2023-08-08 16:00:00,2023-08-08 16:00:00,43.42281879,12940
2023-08-08 17:00:00,2023-08-08 17:00:00,44.36241611,13220
2023-08-08 18:00:00,2023-08-08 18:00:00,45.26530612,13308
2023-08-08 19:00:00,2023-08-08 19:00:00,46.45302013,13843
2023-08-08 20:00:00,2023-08-08 20:00:00,55.30201342,16480
2023-08-08 21:00:00,2023-08-08 21:00:00,75.56040268,22517
2023-08-08 22:00:00,2023-08-08 22:00:00,67.68813559,19968
2023-08-08 23:00:00,2023-08-08 23:00:00,68.06040268,20282
2023-08-09 00:00:00,2023-08-09 00:00:00,94.39333333,28318
2023-08-09 01:00:00,2023-08-09 01:00:00,79.95286195,23746
2023-08-09 02:00:00,2023-08-09 02:00:00,61.68561873,18444
2023-08-09 03:00:00,2023-08-09 03:00:00,52.94932432,15673
2023-08-09 04:00:00,2023-08-09 04:00:00,37.18181818,11043
2023-08-09 05:00:00,2023-08-09 05:00:00,39.54849498,11825
2023-08-09 06:00:00,2023-08-09 06:00:00,41.86577181,12476
2023-08-09 07:00:00,2023-08-09 07:00:00,47.21548822,14023
2023-08-09 08:00:00,2023-08-09 08:00:00,50.73244147,15169
2023-08-09 09:00:00,2023-08-09 09:00:00,48.98993289,14599
2023-08-09 10:00:00,2023-08-09 10:00:00,46.70134228,13917
2023-08-09 11:00:00,2023-08-09 11:00:00,49.17114094,14653
2023-08-09 12:00:00,2023-08-09 12:00:00,49.39597315,14720
2023-08-09 13:00:00,2023-08-09 13:00:00,47.4295302,14134
2023-08-09 14:00:00,2023-08-09 14:00:00,49.58862876,14827
2023-08-09 15:00:00,2023-08-09 15:00:00,47.875,14171
2023-08-09 16:00:00,2023-08-09 16:00:00,47.65762712,14059
2023-08-09 17:00:00,2023-08-09 17:00:00,48.9222973,14481
2023-08-09 18:00:00,2023-08-09 18:00:00,48.92307692,14628
2023-08-09 19:00:00,2023-08-09 19:00:00,46.63513514,13804
2023-08-09 20:00:00,2023-08-09 20:00:00,46.46308725,13846
2023-08-09 21:00:00,2023-08-09 21:00:00,43.85333333,13156
2023-08-09 22:00:00,2023-08-09 22:00:00,44.66779661,13177
2023-08-09 23:00:00,2023-08-09 23:00:00,40.89,12267
2023-08-10 00:00:00,2023-08-10 00:00:00,39.46979866,11762
2023-08-10 01:00:00,2023-08-10 01:00:00,40.63513514,12028
2023-08-10 02:00:00,2023-08-10 02:00:00,40.44816054,12094
2023-08-10 03:00:00,2023-08-10 03:00:00,39.7003367,11791
2023-08-10 04:00:00,2023-08-10 04:00:00,38.34333333,11503
2023-08-10 05:00:00,2023-08-10 05:00:00,43.34782609,12961
2023-08-10 06:00:00,2023-08-10 06:00:00,44.49662162,13171
2023-08-10 07:00:00,2023-08-10 07:00:00,42.17687075,12400
2023-08-10 08:00:00,2023-08-10 08:00:00,42.26599327,12553
2023-08-10 09:00:00,2023-08-10 09:00:00,42.75757576,12699
2023-08-10 10:00:00,2023-08-10 10:00:00,44.32094595,13119
2023-08-10 11:00:00,2023-08-10 11:00:00,46.80201342,13947
2023-08-10 12:00:00,2023-08-10 12:00:00,42.05685619,12575
2023-08-10 13:00:00,2023-08-10 13:00:00,42.53846154,12719
2023-08-10 14:00:00,2023-08-10 14:00:00,45.13422819,13450
2023-08-10 15:00:00,2023-08-10 15:00:00,45.74247492,13677
2023-08-10 16:00:00,2023-08-10 16:00:00,44.88666667,13466
2023-08-10 17:00:00,2023-08-10 17:00:00,43.6026936,12950
2023-08-10 18:00:00,2023-08-10 18:00:00,43.13175676,12767
2023-08-10 19:00:00,2023-08-10 19:00:00,42.81481481,12716
