shortLiquidationUsd,t,longLiquidationUsd,low,high,open,close,volume
0,1572652800.0,0,9194.98,9375.0,9231.7,9287.8,56602.055
0,1572739200.0,0,9073.0,9366.69,9288.96,9197.88,75612.722
0,1572825600.0,0,9126.01,9550.0,9197.86,9395.46,90433.357
0,1572912000.0,0,9164.33,9457.13,9395.47,9313.2,113738.226
0,1572998400.0,0,9259.48,9450.0,9313.1,9343.6,73767.911
0,1573084800.0,0,9091.2,9381.93,9344.29,9219.64,77389.569
0,1573171200.0,0,8669.85,9259.3,9221.63,8775.03,151851.16
0,1573257600.0,0,8727.0,8878.0,8775.6,8811.15,66846.392
0,1573344000.0,0,8760.0,9187.0,8811.3,9041.31,91099.197
0,1573430400.0,0,8611.11,9072.91,9041.31,8728.93,113373.762
0,1573516800.0,0,8552.12,8889.06,8729.89,8817.0,107520.546
0,1573603200.0,0,8712.0,8838.0,8817.94,8774.76,58585.811
0,1573689600.0,0,8581.39,8798.06,8774.78,8642.25,87099.995
0,1573776000.0,0,8380.0,8780.0,8642.47,8473.27,145602.497
0,1573862400.0,0,8435.0,8540.54,8473.3,8491.06,48657.04
0,1573948800.0,0,8355.78,8631.0,8491.18,8504.04,72152.266
0,1574035200.0,0,8050.0,8504.71,8504.13,8183.26,123477.142
0,1574121600.0,0,8000.0,8212.87,8183.3,8131.7,110854.03
0,1574208000.0,0,8037.5,8230.0,8131.12,8094.05,87352.38
0,1574294400.0,0,7432.0,8131.51,8094.57,7621.9,180289.189
0,1574380800.0,0,6762.73,7765.03,7621.89,7262.72,371213.951
0,1574467200.0,0,7073.38,7345.84,7261.89,7305.99,139643.311
0,1574553600.0,0,6855.91,7324.92,7306.19,6900.86,183676.078
0,1574640000.0,0,6510.19,7386.29,6899.77,7102.03,333987.914
0,1574726400.0,0,7011.9,7340.06,7103.34,7150.0,193962.094
0,1574812800.0,0,6850.0,7669.2,7149.97,7506.77,297842.994
0,1574899200.0,0,7356.0,7643.0,7506.78,7415.79,175000.609
0,1574985600.0,0,7394.57,7850.0,7417.0,7736.66,185819.186
0,1575072000.0,0,7444.18,7800.0,7737.23,7542.93,141966.392
0,1575158400.0,0,7222.29,7541.08,7541.08,7387.38,196291.252
0,1575244800.0,0,7137.74,7416.75,7388.0,7291.0,143966.953
0,1575331200.0,0,7231.35,7404.42,7291.74,7290.86,84699.47
0,1575417600.0,0,7070.0,7800.0,7290.85,7191.0,274879.481
0,1575504000.0,0,7142.54,7480.0,7189.42,7384.99,176315.108
0,1575590400.0,0,7295.73,7602.44,7384.66,7522.1,136218.707
0,1575676800.0,0,7467.44,7616.91,7521.13,7487.2,83208.782
0,1575763200.0,0,7376.0,7559.39,7487.19,7508.2,84380.338
0,1575849600.0,0,7269.05,7676.48,7507.87,7337.49,136440.176
0,1575936000.0,0,7152.0,7403.71,7338.2,7220.98,126662.794
0,1576022400.0,0,7117.74,7267.0,7220.92,7205.77,97320.727
0,1576108800.0,0,7080.0,7295.12,7206.78,7194.77,140594.105
0,1576195200.0,0,7190.0,7298.0,7194.08,7252.98,80178.833
0,1576281600.0,0,7007.86,7266.14,7252.98,7061.34,97837.512
0,1576368000.0,0,7004.77,7196.0,7060.79,7115.0,87933.233
0,1576454400.0,0,6831.0,7147.34,7115.45,6887.54,117597.89
0,1576540800.0,0,6550.0,6940.0,6887.48,6618.96,166411.289
0,1576627200.0,0,6427.0,7479.99,6618.96,7277.44,328489.593
0,1576713600.0,0,7042.82,7367.87,7278.11,7146.29,158849.566
0,1576800000.0,0,7078.17,7217.08,7146.29,7184.39,86449.566
0,1576886400.0,0,7108.0,7185.0,7184.39,7131.01,44340.865
0,1576972800.0,0,7122.0,7517.61,7131.02,7502.92,129797.395
0,1577059200.0,0,7262.0,7691.0,7502.92,7314.01,215298.787
0,1577145600.0,0,7156.08,7434.55,7314.03,7252.04,149081.004
0,1577232000.0,0,7123.19,7267.63,7251.57,7201.45,96965.072
0,1577318400.0,0,7151.0,7438.8,7201.67,7197.46,133973.533
0,1577404800.0,0,7078.89,7270.0,7197.84,7248.4,112284.61
0,1577491200.0,0,7235.0,7359.15,7248.4,7311.48,91292.882
0,1577577600.0,0,7283.6,7527.0,7310.29,7383.67,102543.974
0,1577664000.0,0,7215.58,7400.0,7383.68,7240.43,94375.362
0,1577750400.0,0,7141.0,7319.0,7240.8,7189.0,89203.437
0,1577836800.0,0,7170.15,7260.43,7189.43,7197.57,56801.329
0,1577923200.0,0,6922.0,7209.59,7197.57,6962.04,115295.677
0,1578009600.0,0,6863.44,7407.28,6962.34,7341.72,208493.458
0,1578096000.0,0,7269.21,7400.0,7341.6,7350.71,92586.033
0,1578182400.0,0,7303.0,7495.0,7350.54,7354.36,117765.972
0,1578268800.0,0,7345.0,7808.65,7354.36,7757.39,168150.317
0,1578355200.0,0,7733.0,8215.33,7757.74,8152.49,280809.162
0,1578441600.0,0,7870.11,8468.42,8150.9,8059.84,321225.114
0,1578528000.0,0,7750.01,8060.0,8059.77,7818.59,187263.143
0,1578614400.0,0,7670.0,8210.62,7817.91,8207.09,253783.948
0,1578700800.0,0,8003.87,8292.19,8207.2,8020.56,164741.715
0,1578787200.0,0,7956.28,8195.0,8020.58,8186.7,108629.964
0,1578873600.0,0,8053.78,8200.0,8186.22,8113.0,74581.364
0,1578960000.0,0,8109.02,8893.0,8112.99,8825.0,290777.981
0,1579046400.0,0,8570.52,8921.2,8825.0,8825.3,237633.837
0,1579132800.0,0,8596.25,8868.21,8825.35,8725.08,167958.963
0,1579219200.0,0,8680.0,9039.0,8724.99,8918.72,205717.686
0,1579305600.0,0,8816.0,8995.0,8918.73,8925.0,114708.682
0,1579392000.0,0,8440.91,9205.3,8925.0,8705.85,225314.525
0,1579478400.0,0,8526.06,8750.37,8705.98,8650.0,125161.675
0,1579564800.0,0,8448.6,8790.1,8650.0,8742.43,107577.153
0,1579651200.0,0,8585.85,8820.0,8742.78,8684.57,94305.496
0,1579737600.0,0,8326.0,8694.0,8684.47,8409.6,163407.064
0,1579824000.0,0,8247.0,8528.0,8410.0,8441.96,144785.391
0,1579910400.0,0,8272.0,8455.0,8442.82,8344.64,96961.714
0,1579996800.0,0,8300.0,8624.45,8344.37,8611.21,117898.916
0,1580083200.0,0,8565.0,9015.48,8611.21,8913.61,172235.328
0,1580169600.0,0,8905.0,9436.06,8913.61,9398.98,244467.546
0,1580256000.0,0,9242.0,9460.52,9399.72,9311.0,169460.643
0,1580342400.0,0,9210.42,9599.0,9311.23,9525.67,190137.536
0,1580428800.0,0,9220.0,9550.72,9525.67,9364.51,146644.026
0,1580515200.0,0,9306.0,9477.76,9364.5,9392.74,109040.285
0,1580601600.0,0,9160.01,9489.92,9392.99,9338.2,148402.977
0,1580688000.0,0,9250.0,9647.61,9340.49,9300.64,159049.385
0,1580774400.0,0,9105.0,9368.0,9300.63,9198.35,147843.902
0,1580860800.0,0,9179.88,9799.08,9198.32,9630.0,212311.697
0,1580947200.0,0,9550.0,9884.0,9630.0,9778.12,200556.367
0,1581033600.0,0,9736.66,9900.0,9777.97,9821.52,129740.767
0,1581120000.0,0,9680.55,9956.0,9821.52,9906.43,129267.269
0,1581206400.0,0,9892.15,10184.34,9906.09,10167.38,143407.013
0,1581292800.0,0,9750.0,10213.56,10167.37,9865.56,184242.737
0,1581379200.0,0,9729.36,10409.96,9865.56,10229.06,190119.815
0,1581465600.0,0,10229.71,10479.98,10230.74,10339.99,159674.258
0,1581552000.0,0,10101.0,10540.0,10339.64,10239.63,213052.717
0,1581638400.0,0,10123.37,10390.0,10240.02,10356.82,130975.746
0,1581724800.0,0,9752.3,10389.75,10356.27,9914.99,152146.127
0,1581811200.0,0,9626.64,10060.45,9914.31,9921.86,141547.956
0,1581897600.0,0,9461.89,9971.0,9921.87,9716.0,185338.179
0,1581984000.0,0,9598.0,10270.0,9716.0,10174.32,166119.369
0,1582070400.0,0,9293.07,10286.0,10174.53,9593.65,187495.927
0,1582156800.0,0,9382.59,9700.0,9593.31,9601.99,143105.587
0,1582243200.0,0,9547.0,9759.59,9601.51,9681.39,98954.288
0,1582329600.0,0,9565.0,9710.7,9681.39,9659.2,58419.547
0,1582416000.0,0,9657.0,10018.9,9658.95,9943.12,97134.358
0,1582502400.0,0,9487.38,10000.0,9943.12,9662.95,157965.671
0,1582588800.0,0,9247.0,9686.78,9662.88,9326.0,168641.725
0,1582675200.0,0,8610.0,9384.0,9326.0,8792.22,267005.172
0,1582761600.0,0,8533.9,8978.0,8793.96,8828.0,200638.488
0,1582848000.0,0,8450.0,8908.86,8827.12,8699.57,196066.11
0,1582934400.0,0,8530.0,8799.83,8699.86,8531.98,103524.685
0,1583020800.0,0,8409.0,8762.24,8532.5,8537.84,174332.916
0,1583107200.0,0,8504.95,8972.0,8537.84,8919.7,160294.484
0,1583193600.0,0,8657.41,8922.34,8919.7,8765.0,160123.605
0,1583280000.0,0,8669.23,8853.88,8765.0,8756.93,105462.12
0,1583366400.0,0,8755.98,9172.3,8755.98,9062.81,161840.623
0,1583452800.0,0,8994.14,9179.75,9062.62,9139.48,115011.583
0,1583539200.0,0,8850.0,9204.0,9139.77,8897.18,125804.999
0,1583625600.0,0,7997.7,8897.71,8895.62,8038.46,237407.028
0,1583712000.0,0,7635.21,8182.31,8038.99,7932.15,334399.107
0,1583798400.0,0,7733.0,8156.31,7932.45,7897.66,257068.702
0,1583884800.0,0,7593.29,7988.0,7898.21,7938.39,220537.381
0,1583971200.0,0,4347.0,7969.0,7938.39,4764.65,784747.02
0,1584057600.0,0,3621.81,5971.0,4762.28,5570.26,935489.242
0,1584144000.0,0,5040.0,5638.42,5569.84,5167.01,316242.586
0,1584230400.0,0,5089.12,5954.47,5167.21,5357.32,356311.765
0,1584316800.0,0,4413.62,5361.26,5354.81,5026.26,621555.792
0,1584403200.0,0,4913.49,5529.98,5027.11,5307.38,429908.098
0,1584489600.0,0,4982.75,5435.0,5306.42,5389.64,402005.703
0,1584576000.0,0,5246.5,6400.0,5389.94,6159.6,499391.19
0,1584662400.0,0,5650.0,6911.0,6159.41,6203.77,571898.016
0,1584748800.0,0,5854.01,6457.17,6204.47,6183.69,387679.649
0,1584835200.0,0,5730.35,6408.91,6183.84,5810.17,391002.795
0,1584921600.0,0,5670.0,6619.9,5810.3,6463.84,489746.087
0,1585008000.0,0,6369.0,6840.0,6463.21,6741.33,437968.553
0,1585094400.0,0,6436.26,6960.71,6740.86,6673.41,400684.542
0,1585180800.0,0,6500.0,6777.5,6673.57,6733.76,281245.628
0,1585267200.0,0,6230.0,6840.0,6733.76,6353.64,258213.519
0,1585353600.0,0,6004.0,6354.74,6353.64,6230.95,341944.185
0,1585440000.0,0,5857.6,6260.0,6231.81,5876.27,251335.919
0,1585526400.0,0,5850.0,6606.15,5876.27,6391.08,387321.998
0,1585612800.0,0,6320.0,6516.63,6389.52,6407.1,262522.644
0,1585699200.0,0,6140.0,6693.0,6407.1,6641.51,390529.602
0,1585785600.0,0,6542.73,7290.0,6641.22,6791.63,531321.428
0,1585872000.0,0,6600.0,7049.11,6791.65,6729.8,411944.927
0,1585958400.0,0,6629.99,7020.0,6729.8,6851.1,319849.757
0,1586044800.0,0,6668.02,6893.44,6851.4,6768.9,239224.508
0,1586131200.0,0,6760.0,7370.0,6768.9,7325.73,461331.013
0,1586217600.0,0,7070.43,7457.0,7325.73,7192.9,419572.04
0,1586304000.0,0,7145.14,7417.83,7192.9,7357.66,332599.575
0,1586390400.0,0,7105.98,7365.69,7357.15,7278.65,293638.581
0,1586476800.0,0,6741.0,7290.0,7278.83,6857.82,440148.453
0,1586563200.0,0,6757.29,6944.28,6858.0,6874.18,224157.844
0,1586649600.0,0,6775.66,7173.98,6874.17,6900.52,321594.822
0,1586736000.0,0,6558.0,6900.99,6900.19,6834.0,421954.773
0,1586822400.0,0,6751.0,6975.6,6834.01,6864.11,280445.427
0,1586908800.0,0,6602.59,6929.0,6864.11,6616.89,281136.689
0,1586995200.0,0,6465.33,7190.92,6616.88,7098.15,559868.603
0,1587081600.0,0,6981.0,7140.0,7098.15,7022.44,277339.601
0,1587168000.0,0,7008.11,7290.0,7022.0,7242.42,225807.171
0,1587254400.0,0,7055.0,7258.42,7242.49,7118.03,216975.114
0,1587340800.0,0,6735.95,7208.55,7118.04,6825.29,445104.981
0,1587427200.0,0,6759.16,6940.0,6825.28,6838.0,288024.528
0,1587513600.0,0,6812.57,7154.9,6838.0,7120.06,306482.163
0,1587600000.0,0,7020.0,7802.38,7120.06,7483.35,472510.047
0,1587686400.0,0,7388.0,7612.91,7483.36,7504.11,278378.368
0,1587772800.0,0,7433.0,7722.33,7504.62,7534.01,243266.807
0,1587859200.0,0,7476.86,7709.57,7534.01,7694.17,269921.936
0,1587945600.0,0,7623.98,7795.6,7693.63,7774.0,290336.169
0,1588032000.0,0,7662.49,7780.0,7774.0,7735.75,217652.761
0,1588118400.0,0,7710.0,8988.66,7735.76,8784.2,871197.569
0,1588204800.0,0,8400.0,9479.77,8784.05,8624.76,944211.711
0,1588291200.0,0,8619.84,9065.0,8623.61,8830.52,417820.386
0,1588377600.0,0,8755.01,9020.0,8830.52,8975.18,295769.728
0,1588464000.0,0,8727.24,9200.0,8975.18,8900.0,451322.713
0,1588550400.0,0,8526.0,8954.94,8899.99,8873.98,440135.307
0,1588636800.0,0,8766.12,9118.17,8873.99,9022.78,409920.13
0,1588723200.0,0,8916.01,9405.0,9022.76,9148.27,507753.8
0,1588809600.0,0,9022.0,10080.0,9148.29,9995.0,738920.219
0,1588896000.0,0,9726.0,10045.03,9994.74,9807.49,458034.211
0,1588982400.0,0,9528.23,9923.98,9809.63,9550.67,411941.957
0,1589068800.0,0,7940.0,9580.0,9550.25,8719.53,842909.031
0,1589155200.0,0,8151.12,9164.0,8723.23,8561.09,805164.964
0,1589241600.0,0,8520.43,8981.0,8560.73,8808.71,369716.041
0,1589328000.0,0,8790.04,9397.0,8808.71,9305.91,379719.0
0,1589414400.0,0,9250.66,9950.0,9305.91,9786.8,602528.438
0,1589500800.0,0,9100.0,9843.5,9787.62,9310.73,504107.096
0,1589587200.0,0,9210.03,9585.0,9311.21,9374.99,287768.201
0,1589673600.0,0,9317.16,9880.0,9374.99,9678.57,300859.34
0,1589760000.0,0,9450.0,9958.67,9677.31,9731.1,363732.37
0,1589846400.0,0,9462.0,9900.0,9731.11,9773.64,376313.845
0,1589932800.0,0,9281.42,9838.0,9772.66,9508.11,334423.59
0,1590019200.0,0,8812.2,9573.0,9508.0,9060.0,461439.193
0,1590105600.0,0,8920.0,9259.38,9060.0,9166.4,276008.073
0,1590192000.0,0,9076.9,9300.0,9166.43,9176.41,201589.66
0,1590278400.0,0,8674.0,9294.44,9176.32,8711.37,339643.378
0,1590364800.0,0,8623.38,8977.0,8711.37,8895.65,302980.106
0,1590451200.0,0,8693.18,9011.82,8895.66,8837.05,275619.158
0,1590537600.0,0,8811.0,9230.0,8837.88,9197.32,272253.998
0,1590624000.0,0,9110.97,9621.65,9197.32,9569.59,327412.374
0,1590710400.0,0,9317.42,9598.0,9569.58,9422.26,238691.299
0,1590796800.0,0,9326.01,9753.0,9422.11,9695.0,255234.058
0,1590883200.0,0,9371.76,9698.0,9694.38,9446.43,219829.356
0,1590969600.0,0,9420.85,10497.25,9446.49,10232.48,333740.457
0,1591056000.0,0,9264.15,10262.3,10232.41,9514.9,354168.517
0,1591142400.0,0,9382.33,9694.75,9514.9,9663.59,185389.412
0,1591228800.0,0,9440.0,9884.0,9663.58,9788.33,264515.319
0,1591315200.0,0,9580.52,9855.0,9788.32,9617.29,237103.042
0,1591401600.0,0,9528.0,9738.77,9616.64,9664.0,152526.703
0,1591488000.0,0,9373.0,9823.13,9664.01,9743.92,253986.313
0,1591574400.0,0,9631.0,9816.0,9743.92,9778.87,162086.419
0,1591660800.0,0,9550.03,9890.0,9778.87,9771.66,204422.819
0,1591747200.0,0,9681.21,10015.99,9771.66,9884.99,193628.149
0,1591833600.0,0,9055.07,9970.1,9884.99,9278.03,404046.613
0,1591920000.0,0,9238.0,9550.0,9277.72,9458.91,211611.34
0,1592006400.0,0,9340.0,9497.85,9458.77,9468.54,113449.075
0,1592092800.0,0,9240.97,9477.0,9468.55,9339.61,143978.523
0,1592179200.0,0,8888.43,9490.83,9339.7,9422.01,413865.727
0,1592265600.0,0,9370.0,9595.0,9422.01,9519.12,225713.247
0,1592352000.0,0,9231.03,9569.0,9519.13,9458.45,227477.39
0,1592438400.0,0,9272.41,9483.85,9458.45,9381.59,158349.247
0,1592524800.0,0,9239.0,9453.0,9381.99,9307.0,219510.059
0,1592611200.0,0,9165.0,9394.29,9307.0,9354.04,154462.29
0,1592697600.0,0,9279.0,9420.47,9353.84,9293.51,110599.558
0,1592784000.0,0,9273.0,9795.0,9293.39,9686.99,260561.647
0,1592870400.0,0,9585.0,9723.23,9686.99,9631.66,164673.499
0,1592956800.0,0,9210.0,9678.0,9631.65,9298.4,300450.251
0,1593043200.0,0,9005.0,9350.9,9298.78,9246.75,272566.502
0,1593129600.0,0,9038.52,9297.16,9246.75,9159.99,249348.67
0,1593216000.0,0,8816.4,9195.75,9159.99,9008.0,237840.165
0,1593302400.0,0,8932.68,9188.0,9008.0,9114.0,153842.891
0,1593388800.0,0,9022.0,9233.0,9114.01,9189.48,176660.525
0,1593475200.0,0,9063.97,9205.0,9189.99,9138.87,143469.832
0,1593561600.0,0,9090.0,9293.0,9138.88,9233.29,161642.185
0,1593648000.0,0,8936.0,9262.99,9233.29,9087.72,230747.519
0,1593734400.0,0,9036.06,9124.52,9087.72,9057.52,96947.338
0,1593820800.0,0,9042.84,9194.0,9058.07,9137.18,100215.438
0,1593907200.0,0,8900.0,9146.35,9137.18,9071.86,139545.566
0,1593993600.0,0,9058.1,9379.0,9071.87,9339.6,199643.828
0,1594080000.0,0,9201.23,9380.0,9339.59,9258.51,127833.975
0,1594166400.0,0,9233.47,9470.0,9258.51,9436.08,170243.001
0,1594252800.0,0,9164.33,9440.81,9436.08,9236.28,188355.856
0,1594339200.0,0,9121.42,9317.24,9236.29,9288.39,140849.874
0,1594425600.0,0,9178.91,9301.74,9288.39,9233.5,74976.521
0,1594512000.0,0,9155.0,9349.0,9233.5,9300.69,127841.882
0,1594598400.0,0,9200.0,9345.0,9300.7,9241.2,136117.659
0,1594684800.0,0,9116.0,9279.0,9241.18,9254.17,129704.278
0,1594771200.0,0,9156.0,9272.56,9254.17,9197.3,104107.708
0,1594857600.0,0,9044.02,9223.0,9197.75,9132.0,148089.45
0,1594944000.0,0,9087.0,9187.0,9132.0,9151.69,80940.584
0,1595030400.0,0,9121.98,9210.0,9151.7,9171.8,63233.596
0,1595116800.0,0,9108.0,9239.59,9171.79,9210.51,75554.579
0,1595203200.0,0,9131.01,9221.0,9210.68,9161.13,72429.691
0,1595289600.0,0,9152.62,9439.6,9161.28,9388.01,179211.347
0,1595376000.0,0,9272.0,9543.0,9388.0,9518.25,126598.902
0,1595462400.0,0,9439.86,9678.32,9518.25,9604.41,166990.147
0,1595548800.0,0,9470.0,9650.0,9604.41,9539.7,133975.068
0,1595635200.0,0,9526.31,9735.1,9539.7,9701.49,133377.589
0,1595721600.0,0,9655.2,10300.0,9701.54,9939.69,261998.786
0,1595808000.0,0,9928.61,11488.0,9939.68,11047.58,744752.4
0,1595894400.0,0,10580.0,11270.0,11047.58,10919.94,499486.679
0,1595980800.0,0,10844.34,11364.8,10919.94,11113.03,356188.761
0,1596067200.0,0,10826.55,11195.52,11113.01,11111.96,230327.988
0,1596153600.0,0,10971.78,11450.42,11111.97,11343.68,307399.731
0,1596240000.0,0,11201.0,11887.45,11343.67,11811.42,386322.642
0,1596326400.0,0,10490.0,12154.25,11811.43,11079.72,492803.351
0,1596412800.0,0,10923.0,11483.0,11080.7,11227.07,238654.591
0,1596499200.0,0,11025.0,11427.38,11227.07,11200.05,200044.934
0,1596585600.0,0,11103.0,11798.56,11200.06,11752.5,263510.011
0,1596672000.0,0,11571.78,11916.02,11752.5,11770.56,236459.595
0,1596758400.0,0,11318.93,11920.0,11769.97,11596.06,273935.127
0,1596844800.0,0,11513.69,11819.0,11596.26,11765.72,154707.303
0,1596931200.0,0,11526.9,11811.0,11765.72,11685.99,125463.463
0,1597017600.0,0,11384.9,12100.0,11685.99,11896.89,290418.014
0,1597104000.0,0,11127.0,11944.0,11896.86,11392.64,336861.638
0,1597190400.0,0,11140.0,11630.0,11392.64,11568.36,213799.491
0,1597276800.0,0,11272.0,11798.0,11568.37,11790.0,248214.725
0,1597363200.0,0,11644.6,11868.42,11790.0,11767.89,159019.959
0,1597449600.0,0,11682.0,11993.58,11767.89,11859.04,222262.987
0,1597536000.0,0,11688.0,11945.0,11858.91,11921.23,165733.721
0,1597622400.0,0,11780.0,12499.42,11921.32,12298.06,331435.112
0,1597708800.0,0,11810.0,12403.0,12298.06,11960.79,291349.888
0,1597795200.0,0,11574.78,12037.05,11962.03,11763.87,313267.066
0,1597881600.0,0,11676.03,11888.0,11763.88,11857.92,130981.044
0,1597968000.0,0,11491.0,11882.68,11858.53,11538.53,195106.536
0,1598054400.0,0,11385.06,11689.08,11538.53,11670.47,126696.73
0,1598140800.0,0,11522.15,11724.0,11670.48,11654.0,95608.033
0,1598227200.0,0,11595.0,11831.96,11654.0,11753.3,108781.125
0,1598313600.0,0,11130.0,11770.0,11753.29,11327.17,267234.771
0,1598400000.0,0,11255.95,11548.68,11327.18,11466.22,170305.024
0,1598486400.0,0,11130.82,11593.0,11466.22,11335.53,253778.342
0,1598572800.0,0,11283.19,11544.88,11335.83,11526.85,129477.627
0,1598659200.0,0,11419.34,11582.0,11526.85,11466.66,83715.229
0,1598745600.0,0,11457.88,11724.12,11466.27,11714.14,113266.672
0,1598832000.0,0,11575.78,11784.21,11714.13,11658.11,127272.378
0,1598918400.0,0,11531.34,12061.07,11658.11,11930.18,211680.828
0,1599004800.0,0,11156.0,11961.0,11930.17,11396.96,280411.964
0,1599091200.0,0,9901.16,11475.0,11396.44,10141.08,487812.737
0,1599177600.0,0,9878.65,10635.77,10141.4,10448.0,432563.841
0,1599264000.0,0,9808.58,10567.87,10448.0,10168.71,399307.282
0,1599350400.0,0,10003.0,10348.97,10168.23,10258.13,190207.654
0,1599436800.0,0,9879.68,10420.55,10258.13,10378.76,258476.949
0,1599523200.0,0,9842.01,10443.79,10379.3,10129.02,317802.322
0,1599609600.0,0,9981.13,10346.0,10130.0,10219.29,151222.689
0,1599696000.0,0,10211.67,10484.6,10219.29,10335.91,187667.873
0,1599782400.0,0,10200.8,10397.85,10335.91,10387.81,135929.303
0,1599868800.0,0,10271.0,10477.7,10387.81,10438.28,97429.037
0,1599955200.0,0,10209.01,10580.0,10438.29,10327.72,159021.843
0,1600041600.0,0,10241.57,10746.06,10327.72,10664.1,205260.236
0,1600128000.0,0,10592.0,10923.42,10664.1,10776.78,247657.23
0,1600214400.0,0,10661.9,11089.08,10776.88,10948.17,252881.019
0,1600300800.0,0,10740.0,11040.0,10948.16,10935.33,186484.361
0,1600387200.0,0,10810.1,11035.0,10935.97,10926.29,136028.351
0,1600473600.0,0,10880.0,11177.0,10926.3,11073.74,126239.232
0,1600560000.0,0,10751.0,11073.9,11073.2,10914.28,150450.562
0,1600646400.0,0,10281.0,10980.69,10915.52,10414.73,333047.145
0,1600732800.0,0,10353.1,10574.08,10414.73,10523.32,179900.686
0,1600819200.0,0,10132.21,10531.94,10523.32,10237.91,203027.542
0,1600905600.0,0,10191.0,10837.27,10237.91,10724.92,241646.573
0,1600992000.0,0,10551.56,10754.29,10724.91,10683.51,170930.773
0,1601078400.0,0,10642.23,10827.8,10683.5,10726.5,109340.491
0,1601164800.0,0,10584.0,10793.5,10726.5,10768.0,123440.716
0,1601251200.0,0,10627.19,11024.0,10768.0,10691.45,187105.377
0,1601337600.0,0,10631.49,10863.94,10691.94,10836.98,146888.319
0,1601424000.0,0,10660.05,10845.99,10836.99,10773.0,132834.116
0,1601510400.0,0,10442.0,10935.14,10773.0,10612.63,253619.622
0,1601596800.0,0,10371.03,10660.0,10612.62,10565.15,224747.037
0,1601683200.0,0,10491.11,10596.0,10565.44,10537.96,76315.911
0,1601769600.0,0,10514.0,10694.0,10537.96,10660.16,90912.105
0,1601856000.0,0,10608.9,10792.0,10660.16,10785.0,130589.137
0,1601942400.0,0,10510.66,10792.0,10784.99,10593.65,184895.25
0,1602028800.0,0,10540.29,10675.0,10593.65,10658.75,106700.522
0,1602115200.0,0,10523.0,10958.0,10658.75,10919.45,207938.861
0,1602201600.0,0,10818.44,11110.0,10919.45,11050.47,154336.818
0,1602288000.0,0,11050.46,11494.0,11050.46,11294.79,199398.012
0,1602374400.0,0,11273.77,11450.73,11294.78,11369.59,146323.076
0,1602460800.0,0,11157.0,11732.0,11369.59,11530.36,254217.203
0,1602547200.0,0,11308.0,11562.0,11530.37,11419.36,199115.115
0,1602633600.0,0,11280.5,11550.0,11419.36,11417.13,192936.97
0,1602720000.0,0,11250.0,11649.48,11417.12,11502.0,215260.399
0,1602806400.0,0,11175.0,11538.92,11502.0,11318.92,212339.085
0,1602892800.0,0,11250.0,11424.09,11319.51,11356.25,95892.966
0,1602979200.0,0,11342.54,11529.93,11356.25,11501.1,92472.191
0,1603065600.0,0,11404.01,11830.0,11501.5,11745.0,230161.648
0,1603152000.0,0,11673.0,12045.78,11744.99,11900.03,312811.802
0,1603238400.0,0,11876.0,13240.0,11900.03,12796.07,591963.069
0,1603324800.0,0,12675.5,13188.27,12796.06,12968.87,343851.666
0,1603411200.0,0,12725.04,13043.0,12970.39,12925.82,237042.526
0,1603497600.0,0,12871.07,13177.59,12925.82,13110.88,176146.631
0,1603584000.0,0,12715.0,13369.0,13110.88,13023.81,206012.652
0,1603670400.0,0,12729.0,13240.0,13024.21,13047.24,316503.296
0,1603756800.0,0,13041.3,13787.83,13047.24,13629.38,411509.506
0,1603843200.0,0,12876.0,13863.0,13629.89,13256.17,476993.789
0,1603929600.0,0,12965.0,13637.22,13255.79,13446.65,355352.336
0,1604016000.0,0,13100.0,13665.65,13446.65,13549.12,349890.573
0,1604102400.0,0,13403.36,14140.0,13549.12,13783.73,357853.23
0,1604188800.0,0,13605.9,13891.52,13783.73,13752.86,198395.231
0,1604275200.0,0,13195.0,13823.75,13752.87,13540.54,327991.768
0,1604361600.0,0,13276.33,14070.0,13541.55,14016.55,348730.51
0,1604448000.0,0,13512.0,14280.0,14016.55,14134.31,451433.42
0,1604534400.0,0,14088.01,15777.0,14134.32,15598.75,717489.697
0,1604620800.0,0,15177.0,15984.2,15598.74,15590.96,559380.06
0,1604707200.0,0,14350.0,15774.0,15590.95,14824.34,457582.681
0,1604793600.0,0,14710.0,15678.0,14824.33,15473.2,290616.393
0,1604880000.0,0,14822.0,15869.0,15473.2,15328.72,474181.983
0,1604966400.0,0,15071.0,15474.17,15328.72,15294.68,244073.495
0,1605052800.0,0,15274.89,16000.0,15294.68,15690.24,330772.852
0,1605139200.0,0,15437.7,16345.0,15690.24,16289.02,471759.126
0,1605225600.0,0,15955.6,16479.99,16289.01,16320.54,306656.359
0,1605312000.0,0,15700.0,16326.82,16320.54,16064.51,266206.937
0,1605398400.0,0,15768.0,16161.23,16064.51,15952.27,210318.453
0,1605484800.0,0,15862.0,16882.0,15951.93,16707.07,342459.329
0,1605571200.0,0,16550.0,17890.1,16707.0,17670.01,524094.697
0,1605657600.0,0,17215.03,18520.0,17670.01,17788.32,732937.097
0,1605744000.0,0,17347.27,18200.0,17788.32,17811.68,406500.977
0,1605830400.0,0,17748.92,18831.6,17811.68,18664.31,407926.802
0,1605916800.0,0,18302.08,18986.0,18662.85,18721.99,342412.49
0,1606003200.0,0,17645.98,18780.0,18721.99,18435.2,373779.417
