start_time,datetime,reserve,reserve_usd
2021-01-03 20:00:00,2021-01-03 20:00:00,28952.86284163,976512344.511483
2021-01-03 21:00:00,2021-01-03 21:00:00,28967.14523359,974251738.9970604
2021-01-03 22:00:00,2021-01-03 22:00:00,28989.4463456,961024204.2781053
2021-01-03 23:00:00,2021-01-03 23:00:00,28998.14952674,968005349.6954856
2021-01-04 00:00:00,2021-01-04 00:00:00,28425.61382847,932646780.9264704
2021-01-04 01:00:00,2021-01-04 01:00:00,28448.06727741,940797985.5914544
2021-01-04 02:00:00,2021-01-04 02:00:00,28479.2692142,955824366.1446916
2021-01-04 03:00:00,2021-01-04 03:00:00,28499.88425301,948931868.1453798
2021-01-04 04:00:00,2021-01-04 04:00:00,28506.39276859,949579685.0724642
2021-01-04 05:00:00,2021-01-04 05:00:00,28520.51502961,938222174.3233956
2021-01-04 06:00:00,2021-01-04 06:00:00,28547.58821367,947572145.0056584
2021-01-04 07:00:00,2021-01-04 07:00:00,28586.15874837,917368758.0316856
2021-01-04 08:00:00,2021-01-04 08:00:00,28621.44546319,910935121.5219284
2021-01-04 09:00:00,2021-01-04 09:00:00,28693.58441595,885950050.5674338
2021-01-04 10:00:00,2021-01-04 10:00:00,28820.62052017,869177388.7497501
2021-01-04 11:00:00,2021-01-04 11:00:00,28919.06858519,865877096.7295971
2021-01-04 12:00:00,2021-01-04 12:00:00,28950.49541549,898757247.5399344
2021-01-04 13:00:00,2021-01-04 13:00:00,28980.25734009,904280221.8044634
2021-01-04 14:00:00,2021-01-04 14:00:00,29007.91290564,928416886.1422024
2021-01-04 15:00:00,2021-01-04 15:00:00,28544.05605266,905898728.2381057
2021-01-04 16:00:00,2021-01-04 16:00:00,28577.50117933,893483135.3812947
2021-01-04 17:00:00,2021-01-04 17:00:00,28596.95792029,885235246.5299354
2021-01-04 18:00:00,2021-01-04 18:00:00,28608.79575677,891296103.4796432
2021-01-04 19:00:00,2021-01-04 19:00:00,28616.00062593,905443271.0533406
2021-01-04 20:00:00,2021-01-04 20:00:00,28627.16615927,899878782.1128855
2021-01-04 21:00:00,2021-01-04 21:00:00,28636.67395713,887943763.2365198
2021-01-04 22:00:00,2021-01-04 22:00:00,28643.8969889,895463159.8688294
2021-01-04 23:00:00,2021-01-04 23:00:00,28659.89959427,915401591.689864
2021-01-05 00:00:00,2021-01-05 00:00:00,28539.2738204,928757144.0540848
2021-01-05 01:00:00,2021-01-05 01:00:00,28547.52328468,934670301.3691144
2021-01-05 02:00:00,2021-01-05 02:00:00,28570.1613019,925779790.5538908
2021-01-05 03:00:00,2021-01-05 03:00:00,28576.32064503,898431824.5295743
2021-01-05 04:00:00,2021-01-05 04:00:00,28587.50284427,887608801.7849836
2021-01-05 05:00:00,2021-01-05 05:00:00,28599.01586829,863954797.2919772
2021-01-05 06:00:00,2021-01-05 06:00:00,28624.79900066,891218051.9286331
2021-01-05 07:00:00,2021-01-05 07:00:00,28654.60486162,885792312.3094808
2021-01-05 08:00:00,2021-01-05 08:00:00,28439.01448809,885646124.9156417
2021-01-05 09:00:00,2021-01-05 09:00:00,28463.64816921,897802636.2246234
2021-01-05 10:00:00,2021-01-05 10:00:00,28472.64594494,894496399.7929747
2021-01-05 11:00:00,2021-01-05 11:00:00,28481.6615831,900363112.3250507
2021-01-05 12:00:00,2021-01-05 12:00:00,28523.98070462,905691453.1223783
2021-01-05 13:00:00,2021-01-05 13:00:00,28542.14640652,903096095.8092583
2021-01-05 14:00:00,2021-01-05 14:00:00,28611.98294046,921131718.2316024
2021-01-05 15:00:00,2021-01-05 15:00:00,28697.51570097,921243361.1237824
2021-01-05 16:00:00,2021-01-05 16:00:00,28745.26468283,933590097.891572
2021-01-05 17:00:00,2021-01-05 17:00:00,28762.49930268,940641213.8730332
2021-01-05 18:00:00,2021-01-05 18:00:00,28778.95933875,959848281.8562508
2021-01-05 19:00:00,2021-01-05 19:00:00,28805.50944382,980602739.268124
2021-01-05 20:00:00,2021-01-05 20:00:00,28848.20046999,980142323.7635531
2021-01-05 21:00:00,2021-01-05 21:00:00,28890.4208085,970549509.7809528
2021-01-05 22:00:00,2021-01-05 22:00:00,28957.19575375,992115947.1328412
2021-01-05 23:00:00,2021-01-05 23:00:00,29031.23370139,988527205.1654296
2021-01-06 00:00:00,2021-01-06 00:00:00,28275.94566365,961546940.158814
2021-01-06 01:00:00,2021-01-06 01:00:00,28289.52569233,954515879.5686082
2021-01-06 02:00:00,2021-01-06 02:00:00,28290.73501245,963113567.9754722
2021-01-06 03:00:00,2021-01-06 03:00:00,28302.67855894,962638144.0988842
2021-01-06 04:00:00,2021-01-06 04:00:00,28358.53968866,1007336320.748368
2021-01-06 05:00:00,2021-01-06 05:00:00,28393.65498346,990796450.549284
2021-01-06 06:00:00,2021-01-06 06:00:00,28406.13667492,998614168.5120816
2021-01-06 07:00:00,2021-01-06 07:00:00,28431.4667756,986445374.8383768
2021-01-06 08:00:00,2021-01-06 08:00:00,28457.29403661,981549040.1551924
2021-01-06 09:00:00,2021-01-06 09:00:00,28486.06573941,968770508.559741
2021-01-06 10:00:00,2021-01-06 10:00:00,28499.05840704,985957840.8768712
2021-01-06 11:00:00,2021-01-06 11:00:00,28509.61258304,992290022.948406
2021-01-06 12:00:00,2021-01-06 12:00:00,28518.47008825,988030043.658475
2021-01-06 13:00:00,2021-01-06 13:00:00,28535.66101211,984072330.603694
2021-01-06 14:00:00,2021-01-06 14:00:00,28544.74752047,987627712.6628468
2021-01-06 15:00:00,2021-01-06 15:00:00,28555.94490782,989206711.481516
2021-01-06 16:00:00,2021-01-06 16:00:00,28593.70057252,987101343.1008532
2021-01-06 17:00:00,2021-01-06 17:00:00,28605.7239999,1000746369.4413608
2021-01-06 18:00:00,2021-01-06 18:00:00,28618.79887493,1005710536.025
2021-01-06 19:00:00,2021-01-06 19:00:00,28647.83861751,1012482007.0907311
2021-01-06 20:00:00,2021-01-06 20:00:00,28660.16011894,1030596699.6933032
2021-01-06 21:00:00,2021-01-06 21:00:00,28679.59881541,1030590016.9160511
2021-01-06 22:00:00,2021-01-06 22:00:00,28712.1443468,1039570387.9341836
2021-01-06 23:00:00,2021-01-06 23:00:00,28733.18646871,1045927643.7723544
2021-01-07 00:00:00,2021-01-07 00:00:00,28778.15793519,1072630241.58214
2021-01-07 01:00:00,2021-01-07 01:00:00,28828.77231678,1065138941.0181036
2021-01-07 02:00:00,2021-01-07 02:00:00,28997.92057138,1073860858.4081843
2021-01-07 03:00:00,2021-01-07 03:00:00,29181.22492227,1091210310.1932616
2021-01-07 04:00:00,2021-01-07 04:00:00,29190.26172752,1095519395.7707813
2021-01-07 05:00:00,2021-01-07 05:00:00,29196.84818745,1094799208.6565137
2021-01-07 06:00:00,2021-01-07 06:00:00,29703.47124127,1106453759.035943
2021-01-07 07:00:00,2021-01-07 07:00:00,29736.21582031,1097483240.3568666
2021-01-07 08:00:00,2021-01-07 08:00:00,29776.28860154,1109258485.1794229
2021-01-07 09:00:00,2021-01-07 09:00:00,29794.72866582,1117595302.978331
2021-01-07 10:00:00,2021-01-07 10:00:00,29822.0647574,1103674722.1684582
2021-01-07 11:00:00,2021-01-07 11:00:00,29909.67687894,1124878935.7476804
2021-01-07 12:00:00,2021-01-07 12:00:00,29941.44033888,1137329865.2276435
2021-01-07 13:00:00,2021-01-07 13:00:00,29984.66797517,1145353986.6911414
2021-01-07 14:00:00,2021-01-07 14:00:00,30015.73416397,1155032931.5598924
2021-01-07 15:00:00,2021-01-07 15:00:00,30042.35375186,1162638479.997722
2021-01-07 16:00:00,2021-01-07 16:00:00,30113.78922039,1185580170.8641543
2021-01-07 17:00:00,2021-01-07 17:00:00,30152.47968954,1192270453.8400612
2021-01-07 18:00:00,2021-01-07 18:00:00,30238.78051483,1107644627.3650277
2021-01-07 19:00:00,2021-01-07 19:00:00,30273.04227136,1171950401.9594803
2021-01-07 20:00:00,2021-01-07 20:00:00,30315.33731378,1184541344.391265
2021-01-07 21:00:00,2021-01-07 21:00:00,30330.87916027,1198010030.535469
2021-01-07 22:00:00,2021-01-07 22:00:00,30355.16299378,1209590611.1223755
2021-01-07 23:00:00,2021-01-07 23:00:00,30388.81219665,1196904910.9273443
2021-01-08 00:00:00,2021-01-08 00:00:00,30423.49528819,1189095565.4505484
2021-01-08 01:00:00,2021-01-08 01:00:00,30436.9443193,1169530401.9703448
2021-01-08 02:00:00,2021-01-08 02:00:00,30474.88988433,1121060705.9329371
2021-01-08 03:00:00,2021-01-08 03:00:00,28698.26157554,1100810084.8701267
2021-01-08 04:00:00,2021-01-08 04:00:00,28705.43067605,1112832271.9069998
2021-01-08 05:00:00,2021-01-08 05:00:00,28710.27015031,1091761166.901647
2021-01-08 06:00:00,2021-01-08 06:00:00,28719.23986644,1107275670.4910383
2021-01-08 07:00:00,2021-01-08 07:00:00,28746.45791816,1118057896.2788286
2021-01-08 08:00:00,2021-01-08 08:00:00,28923.61619841,1113330468.0965674
2021-01-08 09:00:00,2021-01-08 09:00:00,28930.51431134,1122720647.325705
2021-01-08 10:00:00,2021-01-08 10:00:00,29022.78893793,1183301765.663038
2021-01-08 11:00:00,2021-01-08 11:00:00,29095.32977341,1197851492.299342
2021-01-08 12:00:00,2021-01-08 12:00:00,29116.55203446,1210104731.4113312
2021-01-08 13:00:00,2021-01-08 13:00:00,29172.3410285,1208092928.0019236
2021-01-08 14:00:00,2021-01-08 14:00:00,29247.3131896,1205152342.7048397
2021-01-08 15:00:00,2021-01-08 15:00:00,29303.58338041,1193856226.3076613
2021-01-08 16:00:00,2021-01-08 16:00:00,29340.32577153,1217987905.290595
2021-01-08 17:00:00,2021-01-08 17:00:00,29355.12643955,1208620864.3759031
2021-01-08 18:00:00,2021-01-08 18:00:00,29363.8630386,1189443110.0430305
2021-01-08 19:00:00,2021-01-08 19:00:00,29377.29293664,1190981496.9129906
2021-01-08 20:00:00,2021-01-08 20:00:00,29399.64830559,1156519233.4562757
2021-01-08 21:00:00,2021-01-08 21:00:00,29411.929523,1174496105.798255
2021-01-08 22:00:00,2021-01-08 22:00:00,29419.9761215,1196564708.9418235
2021-01-08 23:00:00,2021-01-08 23:00:00,29429.83958639,1198296951.558409
2021-01-09 00:00:00,2021-01-09 00:00:00,29374.48604774,1178928644.914453
2021-01-09 01:00:00,2021-01-09 01:00:00,29382.51840139,1175186674.2327633
2021-01-09 02:00:00,2021-01-09 02:00:00,29391.44361898,1171322303.050701
2021-01-09 03:00:00,2021-01-09 03:00:00,29398.6557891,1182571722.4834704
2021-01-09 04:00:00,2021-01-09 04:00:00,29404.64898891,1189356002.460686
2021-01-09 05:00:00,2021-01-09 05:00:00,29699.33618518,1170998497.834948
2021-01-09 06:00:00,2021-01-09 06:00:00,29713.41729567,1166500497.052729
2021-01-09 07:00:00,2021-01-09 07:00:00,29721.86922859,1171977156.3863704
2021-01-09 08:00:00,2021-01-09 08:00:00,29758.11072861,1196519856.4705756
2021-01-09 09:00:00,2021-01-09 09:00:00,29771.62397168,1203803598.930663
2021-01-09 10:00:00,2021-01-09 10:00:00,29776.91286605,1203235542.2630432
2021-01-09 11:00:00,2021-01-09 11:00:00,29793.33510211,1215688532.871143
2021-01-09 12:00:00,2021-01-09 12:00:00,29804.09733328,1216125696.2966175
2021-01-09 13:00:00,2021-01-09 13:00:00,29821.8417896,1226384222.4640572
2021-01-09 14:00:00,2021-01-09 14:00:00,29827.04757407,1229093144.600745
2021-01-09 15:00:00,2021-01-09 15:00:00,29841.21362582,1213257626.1018407
2021-01-09 16:00:00,2021-01-09 16:00:00,29851.30635317,1201092786.311504
2021-01-09 17:00:00,2021-01-09 17:00:00,29863.50967595,1210669914.1992402
2021-01-09 18:00:00,2021-01-09 18:00:00,29871.87615533,1216034012.5004723
2021-01-09 19:00:00,2021-01-09 19:00:00,29880.88265968,1217350862.2909546
2021-01-09 20:00:00,2021-01-09 20:00:00,29886.13902521,1209280707.4912243
2021-01-09 21:00:00,2021-01-09 21:00:00,29898.73994785,1219660204.0572865
2021-01-09 22:00:00,2021-01-09 22:00:00,29910.00818707,1208364092.7750587
2021-01-09 23:00:00,2021-01-09 23:00:00,29918.37021594,1209298856.6306236
2021-01-10 00:00:00,2021-01-10 00:00:00,29976.19525357,1222056084.7562904
2021-01-10 01:00:00,2021-01-10 01:00:00,29983.73204166,1235120320.388404
2021-01-10 02:00:00,2021-01-10 02:00:00,29990.5110337,1233842579.5111055
2021-01-10 03:00:00,2021-01-10 03:00:00,30011.09758929,1221252783.570415
2021-01-10 04:00:00,2021-01-10 04:00:00,30015.50527563,1216103575.8025093
2021-01-10 05:00:00,2021-01-10 05:00:00,30024.01428007,1219381658.2024915
2021-01-10 06:00:00,2021-01-10 06:00:00,30037.4515313,1233500846.1435804
2021-01-10 07:00:00,2021-01-10 07:00:00,30053.46311632,1230419690.6589837
