start_time,datetime,transactions_count_inflow,transactions_count_outflow
2022-04-17 16:00:00,2022-04-17 16:00:00,48,6
2022-04-17 17:00:00,2022-04-17 17:00:00,51,4
2022-04-17 18:00:00,2022-04-17 18:00:00,57,5
2022-04-17 19:00:00,2022-04-17 19:00:00,29,4
2022-04-17 20:00:00,2022-04-17 20:00:00,34,3
2022-04-17 21:00:00,2022-04-17 21:00:00,47,6
2022-04-17 22:00:00,2022-04-17 22:00:00,52,5
2022-04-17 23:00:00,2022-04-17 23:00:00,88,5
2022-04-18 00:00:00,2022-04-18 00:00:00,75,6
2022-04-18 01:00:00,2022-04-18 01:00:00,67,6
2022-04-18 02:00:00,2022-04-18 02:00:00,34,4
2022-04-18 03:00:00,2022-04-18 03:00:00,18,3
2022-04-18 04:00:00,2022-04-18 04:00:00,163,8
2022-04-18 05:00:00,2022-04-18 05:00:00,86,5
2022-04-18 06:00:00,2022-04-18 06:00:00,118,7
2022-04-18 07:00:00,2022-04-18 07:00:00,59,4
2022-04-18 08:00:00,2022-04-18 08:00:00,98,7
2022-04-18 09:00:00,2022-04-18 09:00:00,94,5
2022-04-18 10:00:00,2022-04-18 10:00:00,111,6
2022-04-18 11:00:00,2022-04-18 11:00:00,87,8
2022-04-18 12:00:00,2022-04-18 12:00:00,108,6
2022-04-18 13:00:00,2022-04-18 13:00:00,111,6
2022-04-18 14:00:00,2022-04-18 14:00:00,69,6
2022-04-18 15:00:00,2022-04-18 15:00:00,92,4
2022-04-18 16:00:00,2022-04-18 16:00:00,67,6
2022-04-18 17:00:00,2022-04-18 17:00:00,98,7
2022-04-18 18:00:00,2022-04-18 18:00:00,113,6
2022-04-18 19:00:00,2022-04-18 19:00:00,61,4
2022-04-18 20:00:00,2022-04-18 20:00:00,66,6
2022-04-18 21:00:00,2022-04-18 21:00:00,86,6
2022-04-18 22:00:00,2022-04-18 22:00:00,66,6
2022-04-18 23:00:00,2022-04-18 23:00:00,36,4
2022-04-19 00:00:00,2022-04-19 00:00:00,85,8
2022-04-19 01:00:00,2022-04-19 01:00:00,86,6
2022-04-19 02:00:00,2022-04-19 02:00:00,62,6
2022-04-19 03:00:00,2022-04-19 03:00:00,55,5
2022-04-19 04:00:00,2022-04-19 04:00:00,44,4
2022-04-19 05:00:00,2022-04-19 05:00:00,49,6
2022-04-19 06:00:00,2022-04-19 06:00:00,27,6
2022-04-19 07:00:00,2022-04-19 07:00:00,46,2
2022-04-19 08:00:00,2022-04-19 08:00:00,133,10
2022-04-19 09:00:00,2022-04-19 09:00:00,75,5
2022-04-19 10:00:00,2022-04-19 10:00:00,48,4
2022-04-19 11:00:00,2022-04-19 11:00:00,51,5
2022-04-19 12:00:00,2022-04-19 12:00:00,78,5
2022-04-19 13:00:00,2022-04-19 13:00:00,109,8
2022-04-19 14:00:00,2022-04-19 14:00:00,113,6
2022-04-19 15:00:00,2022-04-19 15:00:00,109,5
2022-04-19 16:00:00,2022-04-19 16:00:00,100,7
2022-04-19 17:00:00,2022-04-19 17:00:00,72,6
2022-04-19 18:00:00,2022-04-19 18:00:00,52,6
2022-04-19 19:00:00,2022-04-19 19:00:00,80,4
2022-04-19 20:00:00,2022-04-19 20:00:00,64,6
2022-04-19 21:00:00,2022-04-19 21:00:00,30,3
2022-04-19 22:00:00,2022-04-19 22:00:00,94,8
2022-04-19 23:00:00,2022-04-19 23:00:00,33,5
2022-04-20 00:00:00,2022-04-20 00:00:00,75,4
2022-04-20 01:00:00,2022-04-20 01:00:00,74,7
2022-04-20 02:00:00,2022-04-20 02:00:00,47,5
2022-04-20 03:00:00,2022-04-20 03:00:00,20,2
2022-04-20 04:00:00,2022-04-20 04:00:00,100,7
2022-04-20 05:00:00,2022-04-20 05:00:00,48,7
2022-04-20 06:00:00,2022-04-20 06:00:00,83,6
2022-04-20 07:00:00,2022-04-20 07:00:00,60,6
2022-04-20 08:00:00,2022-04-20 08:00:00,75,7
2022-04-20 09:00:00,2022-04-20 09:00:00,54,4
2022-04-20 10:00:00,2022-04-20 10:00:00,94,7
2022-04-20 11:00:00,2022-04-20 11:00:00,99,6
2022-04-20 12:00:00,2022-04-20 12:00:00,103,6
2022-04-20 13:00:00,2022-04-20 13:00:00,96,6
2022-04-20 14:00:00,2022-04-20 14:00:00,150,9
2022-04-20 15:00:00,2022-04-20 15:00:00,109,6
2022-04-20 16:00:00,2022-04-20 16:00:00,113,8
2022-04-20 17:00:00,2022-04-20 17:00:00,62,6
2022-04-20 18:00:00,2022-04-20 18:00:00,75,5
2022-04-20 19:00:00,2022-04-20 19:00:00,79,6
2022-04-20 20:00:00,2022-04-20 20:00:00,74,6
2022-04-20 21:00:00,2022-04-20 21:00:00,60,5
2022-04-20 22:00:00,2022-04-20 22:00:00,43,5
2022-04-20 23:00:00,2022-04-20 23:00:00,53,5
2022-04-21 00:00:00,2022-04-21 00:00:00,72,6
2022-04-21 01:00:00,2022-04-21 01:00:00,62,6
2022-04-21 02:00:00,2022-04-21 02:00:00,57,6
2022-04-21 03:00:00,2022-04-21 03:00:00,57,6
2022-04-21 04:00:00,2022-04-21 04:00:00,57,5
2022-04-21 05:00:00,2022-04-21 05:00:00,50,3
2022-04-21 06:00:00,2022-04-21 06:00:00,69,5
2022-04-21 07:00:00,2022-04-21 07:00:00,91,7
2022-04-21 08:00:00,2022-04-21 08:00:00,86,7
2022-04-21 09:00:00,2022-04-21 09:00:00,76,6
2022-04-21 10:00:00,2022-04-21 10:00:00,107,6
2022-04-21 11:00:00,2022-04-21 11:00:00,85,4
2022-04-21 12:00:00,2022-04-21 12:00:00,100,7
2022-04-21 13:00:00,2022-04-21 13:00:00,101,5
2022-04-21 14:00:00,2022-04-21 14:00:00,204,6
2022-04-21 15:00:00,2022-04-21 15:00:00,117,8
2022-04-21 16:00:00,2022-04-21 16:00:00,111,8
2022-04-21 17:00:00,2022-04-21 17:00:00,60,6
2022-04-21 18:00:00,2022-04-21 18:00:00,140,8
2022-04-21 19:00:00,2022-04-21 19:00:00,68,6
2022-04-21 20:00:00,2022-04-21 20:00:00,111,6
2022-04-21 21:00:00,2022-04-21 21:00:00,79,4
2022-04-21 22:00:00,2022-04-21 22:00:00,127,6
2022-04-21 23:00:00,2022-04-21 23:00:00,87,6
2022-04-22 00:00:00,2022-04-22 00:00:00,77,6
2022-04-22 01:00:00,2022-04-22 01:00:00,87,4
2022-04-22 02:00:00,2022-04-22 02:00:00,60,5
2022-04-22 03:00:00,2022-04-22 03:00:00,80,6
2022-04-22 04:00:00,2022-04-22 04:00:00,74,3
2022-04-22 05:00:00,2022-04-22 05:00:00,89,6
2022-04-22 06:00:00,2022-04-22 06:00:00,77,5
2022-04-22 07:00:00,2022-04-22 07:00:00,77,5
2022-04-22 08:00:00,2022-04-22 08:00:00,145,8
2022-04-22 09:00:00,2022-04-22 09:00:00,86,5
2022-04-22 10:00:00,2022-04-22 10:00:00,92,5
2022-04-22 11:00:00,2022-04-22 11:00:00,103,6
2022-04-22 12:00:00,2022-04-22 12:00:00,101,6
2022-04-22 13:00:00,2022-04-22 13:00:00,114,8
2022-04-22 14:00:00,2022-04-22 14:00:00,52,2
2022-04-22 15:00:00,2022-04-22 15:00:00,156,11
2022-04-22 16:00:00,2022-04-22 16:00:00,71,5
2022-04-22 17:00:00,2022-04-22 17:00:00,149,8
2022-04-22 18:00:00,2022-04-22 18:00:00,71,5
2022-04-22 19:00:00,2022-04-22 19:00:00,68,5
2022-04-22 20:00:00,2022-04-22 20:00:00,82,5
2022-04-22 21:00:00,2022-04-22 21:00:00,112,5
2022-04-22 22:00:00,2022-04-22 22:00:00,69,6
2022-04-22 23:00:00,2022-04-22 23:00:00,63,6
2022-04-23 00:00:00,2022-04-23 00:00:00,60,7
2022-04-23 01:00:00,2022-04-23 01:00:00,36,4
2022-04-23 02:00:00,2022-04-23 02:00:00,51,3
2022-04-23 03:00:00,2022-04-23 03:00:00,66,6
2022-04-23 04:00:00,2022-04-23 04:00:00,72,6
2022-04-23 05:00:00,2022-04-23 05:00:00,57,3
2022-04-23 06:00:00,2022-04-23 06:00:00,50,5
2022-04-23 07:00:00,2022-04-23 07:00:00,89,6
2022-04-23 08:00:00,2022-04-23 08:00:00,85,6
2022-04-23 09:00:00,2022-04-23 09:00:00,51,5
2022-04-23 10:00:00,2022-04-23 10:00:00,83,5
2022-04-23 11:00:00,2022-04-23 11:00:00,61,4
2022-04-23 12:00:00,2022-04-23 12:00:00,55,3
2022-04-23 13:00:00,2022-04-23 13:00:00,94,8
2022-04-23 14:00:00,2022-04-23 14:00:00,61,5
2022-04-23 15:00:00,2022-04-23 15:00:00,74,5
2022-04-23 16:00:00,2022-04-23 16:00:00,32,4
2022-04-23 17:00:00,2022-04-23 17:00:00,84,6
2022-04-23 18:00:00,2022-04-23 18:00:00,63,4
2022-04-23 19:00:00,2022-04-23 19:00:00,47,4
2022-04-23 20:00:00,2022-04-23 20:00:00,39,4
2022-04-23 21:00:00,2022-04-23 21:00:00,45,6
2022-04-23 22:00:00,2022-04-23 22:00:00,50,3
2022-04-23 23:00:00,2022-04-23 23:00:00,14,2
2022-04-24 00:00:00,2022-04-24 00:00:00,86,9
2022-04-24 01:00:00,2022-04-24 01:00:00,43,3
2022-04-24 02:00:00,2022-04-24 02:00:00,45,5
2022-04-24 03:00:00,2022-04-24 03:00:00,53,5
2022-04-24 04:00:00,2022-04-24 04:00:00,43,4
2022-04-24 05:00:00,2022-04-24 05:00:00,60,5
2022-04-24 06:00:00,2022-04-24 06:00:00,47,6
2022-04-24 07:00:00,2022-04-24 07:00:00,35,3
2022-04-24 08:00:00,2022-04-24 08:00:00,82,8
2022-04-24 09:00:00,2022-04-24 09:00:00,29,2
2022-04-24 10:00:00,2022-04-24 10:00:00,67,7
2022-04-24 11:00:00,2022-04-24 11:00:00,55,5
2022-04-24 12:00:00,2022-04-24 12:00:00,69,6
2022-04-24 13:00:00,2022-04-24 13:00:00,69,7
2022-04-24 14:00:00,2022-04-24 14:00:00,70,5
2022-04-24 15:00:00,2022-04-24 15:00:00,97,6
2022-04-24 16:00:00,2022-04-24 16:00:00,62,6
2022-04-24 17:00:00,2022-04-24 17:00:00,101,5
2022-04-24 18:00:00,2022-04-24 18:00:00,76,6
2022-04-24 19:00:00,2022-04-24 19:00:00,52,4
2022-04-24 20:00:00,2022-04-24 20:00:00,57,4
2022-04-24 21:00:00,2022-04-24 21:00:00,66,6
2022-04-24 22:00:00,2022-04-24 22:00:00,40,3
2022-04-24 23:00:00,2022-04-24 23:00:00,57,6
2022-04-25 00:00:00,2022-04-25 00:00:00,102,6
2022-04-25 01:00:00,2022-04-25 01:00:00,101,4
2022-04-25 02:00:00,2022-04-25 02:00:00,87,6
2022-04-25 03:00:00,2022-04-25 03:00:00,80,7
2022-04-25 04:00:00,2022-04-25 04:00:00,43,5
2022-04-25 05:00:00,2022-04-25 05:00:00,80,5
2022-04-25 06:00:00,2022-04-25 06:00:00,89,7
2022-04-25 07:00:00,2022-04-25 07:00:00,106,5
2022-04-25 08:00:00,2022-04-25 08:00:00,124,7
2022-04-25 09:00:00,2022-04-25 09:00:00,145,6
2022-04-25 10:00:00,2022-04-25 10:00:00,74,4
2022-04-25 11:00:00,2022-04-25 11:00:00,242,10
2022-04-25 12:00:00,2022-04-25 12:00:00,106,6
2022-04-25 13:00:00,2022-04-25 13:00:00,151,8
2022-04-25 14:00:00,2022-04-25 14:00:00,114,5
2022-04-25 15:00:00,2022-04-25 15:00:00,117,7
2022-04-25 16:00:00,2022-04-25 16:00:00,70,6
2022-04-25 17:00:00,2022-04-25 17:00:00,123,7
2022-04-25 18:00:00,2022-04-25 18:00:00,83,6
2022-04-25 19:00:00,2022-04-25 19:00:00,119,6
2022-04-25 20:00:00,2022-04-25 20:00:00,95,7
2022-04-25 21:00:00,2022-04-25 21:00:00,53,4
2022-04-25 22:00:00,2022-04-25 22:00:00,89,7
2022-04-25 23:00:00,2022-04-25 23:00:00,68,6
2022-04-26 00:00:00,2022-04-26 00:00:00,71,5
2022-04-26 01:00:00,2022-04-26 01:00:00,70,5
2022-04-26 02:00:00,2022-04-26 02:00:00,48,4
2022-04-26 03:00:00,2022-04-26 03:00:00,53,6
2022-04-26 04:00:00,2022-04-26 04:00:00,75,6
2022-04-26 05:00:00,2022-04-26 05:00:00,74,5
2022-04-26 06:00:00,2022-04-26 06:00:00,76,3
2022-04-26 07:00:00,2022-04-26 07:00:00,57,6
2022-04-26 08:00:00,2022-04-26 08:00:00,44,3
2022-04-26 09:00:00,2022-04-26 09:00:00,142,8
2022-04-26 10:00:00,2022-04-26 10:00:00,102,6
2022-04-26 11:00:00,2022-04-26 11:00:00,84,4
2022-04-26 12:00:00,2022-04-26 12:00:00,100,7
2022-04-26 13:00:00,2022-04-26 13:00:00,144,6
2022-04-26 14:00:00,2022-04-26 14:00:00,83,3
2022-04-26 15:00:00,2022-04-26 15:00:00,194,8
2022-04-26 16:00:00,2022-04-26 16:00:00,186,9
2022-04-26 17:00:00,2022-04-26 17:00:00,143,6
2022-04-26 18:00:00,2022-04-26 18:00:00,196,9
2022-04-26 19:00:00,2022-04-26 19:00:00,63,4
2022-04-26 20:00:00,2022-04-26 20:00:00,173,9
2022-04-26 21:00:00,2022-04-26 21:00:00,139,7
2022-04-26 22:00:00,2022-04-26 22:00:00,93,6
2022-04-26 23:00:00,2022-04-26 23:00:00,141,7
2022-04-27 00:00:00,2022-04-27 00:00:00,92,6
2022-04-27 01:00:00,2022-04-27 01:00:00,102,7
2022-04-27 02:00:00,2022-04-27 02:00:00,63,6
2022-04-27 03:00:00,2022-04-27 03:00:00,66,4
2022-04-27 04:00:00,2022-04-27 04:00:00,96,8
2022-04-27 05:00:00,2022-04-27 05:00:00,85,6
2022-04-27 06:00:00,2022-04-27 06:00:00,75,6
2022-04-27 07:00:00,2022-04-27 07:00:00,78,4
2022-04-27 08:00:00,2022-04-27 08:00:00,136,8
2022-04-27 09:00:00,2022-04-27 09:00:00,114,7
2022-04-27 10:00:00,2022-04-27 10:00:00,91,4
2022-04-27 11:00:00,2022-04-27 11:00:00,121,9
2022-04-27 12:00:00,2022-04-27 12:00:00,64,5
2022-04-27 13:00:00,2022-04-27 13:00:00,162,8
2022-04-27 14:00:00,2022-04-27 14:00:00,98,4
2022-04-27 15:00:00,2022-04-27 15:00:00,138,10
2022-04-27 16:00:00,2022-04-27 16:00:00,86,6
2022-04-27 17:00:00,2022-04-27 17:00:00,40,4
2022-04-27 18:00:00,2022-04-27 18:00:00,127,8
2022-04-27 19:00:00,2022-04-27 19:00:00,86,6
2022-04-27 20:00:00,2022-04-27 20:00:00,52,4
2022-04-27 21:00:00,2022-04-27 21:00:00,88,6
2022-04-27 22:00:00,2022-04-27 22:00:00,67,5
2022-04-27 23:00:00,2022-04-27 23:00:00,58,5
2022-04-28 00:00:00,2022-04-28 00:00:00,79,7
2022-04-28 01:00:00,2022-04-28 01:00:00,58,5
2022-04-28 02:00:00,2022-04-28 02:00:00,80,4
2022-04-28 03:00:00,2022-04-28 03:00:00,90,8
2022-04-28 04:00:00,2022-04-28 04:00:00,74,5
2022-04-28 05:00:00,2022-04-28 05:00:00,0,0
2022-04-28 06:00:00,2022-04-28 06:00:00,152,11
2022-04-28 07:00:00,2022-04-28 07:00:00,71,6
2022-04-28 08:00:00,2022-04-28 08:00:00,80,6
2022-04-28 09:00:00,2022-04-28 09:00:00,88,6
2022-04-28 10:00:00,2022-04-28 10:00:00,102,6
2022-04-28 11:00:00,2022-04-28 11:00:00,101,6
2022-04-28 12:00:00,2022-04-28 12:00:00,100,6
2022-04-28 13:00:00,2022-04-28 13:00:00,75,7
2022-04-28 14:00:00,2022-04-28 14:00:00,104,5
2022-04-28 15:00:00,2022-04-28 15:00:00,146,7
2022-04-28 16:00:00,2022-04-28 16:00:00,154,9
2022-04-28 17:00:00,2022-04-28 17:00:00,111,7
2022-04-28 18:00:00,2022-04-28 18:00:00,82,5
2022-04-28 19:00:00,2022-04-28 19:00:00,77,5
2022-04-28 20:00:00,2022-04-28 20:00:00,66,8
2022-04-28 21:00:00,2022-04-28 21:00:00,40,3
2022-04-28 22:00:00,2022-04-28 22:00:00,109,7
2022-04-28 23:00:00,2022-04-28 23:00:00,92,6
2022-04-29 00:00:00,2022-04-29 00:00:00,70,6
2022-04-29 01:00:00,2022-04-29 01:00:00,85,5
2022-04-29 02:00:00,2022-04-29 02:00:00,88,7
2022-04-29 03:00:00,2022-04-29 03:00:00,32,4
2022-04-29 04:00:00,2022-04-29 04:00:00,122,6
2022-04-29 05:00:00,2022-04-29 05:00:00,69,6
2022-04-29 06:00:00,2022-04-29 06:00:00,95,6
2022-04-29 07:00:00,2022-04-29 07:00:00,76,4
2022-04-29 08:00:00,2022-04-29 08:00:00,102,7
2022-04-29 09:00:00,2022-04-29 09:00:00,124,7
2022-04-29 10:00:00,2022-04-29 10:00:00,155,7
2022-04-29 11:00:00,2022-04-29 11:00:00,141,7
2022-04-29 12:00:00,2022-04-29 12:00:00,112,6
2022-04-29 13:00:00,2022-04-29 13:00:00,109,6
2022-04-29 14:00:00,2022-04-29 14:00:00,139,7
2022-04-29 15:00:00,2022-04-29 15:00:00,84,5
2022-04-29 16:00:00,2022-04-29 16:00:00,137,9
2022-04-29 17:00:00,2022-04-29 17:00:00,103,6
2022-04-29 18:00:00,2022-04-29 18:00:00,129,7
2022-04-29 19:00:00,2022-04-29 19:00:00,115,5
2022-04-29 20:00:00,2022-04-29 20:00:00,94,6
2022-04-29 21:00:00,2022-04-29 21:00:00,122,8
2022-04-29 22:00:00,2022-04-29 22:00:00,56,3
2022-04-29 23:00:00,2022-04-29 23:00:00,81,6
2022-04-30 00:00:00,2022-04-30 00:00:00,72,6
2022-04-30 01:00:00,2022-04-30 01:00:00,82,6
2022-04-30 02:00:00,2022-04-30 02:00:00,118,7
2022-04-30 03:00:00,2022-04-30 03:00:00,35,3
2022-04-30 04:00:00,2022-04-30 04:00:00,113,7
2022-04-30 05:00:00,2022-04-30 05:00:00,72,7
2022-04-30 06:00:00,2022-04-30 06:00:00,65,4
2022-04-30 07:00:00,2022-04-30 07:00:00,75,4
2022-04-30 08:00:00,2022-04-30 08:00:00,113,6
2022-04-30 09:00:00,2022-04-30 09:00:00,70,5
2022-04-30 10:00:00,2022-04-30 10:00:00,78,4
2022-04-30 11:00:00,2022-04-30 11:00:00,72,6
2022-04-30 12:00:00,2022-04-30 12:00:00,74,5
2022-04-30 13:00:00,2022-04-30 13:00:00,118,7
2022-04-30 14:00:00,2022-04-30 14:00:00,98,6
2022-04-30 15:00:00,2022-04-30 15:00:00,35,3
2022-04-30 16:00:00,2022-04-30 16:00:00,160,9
2022-04-30 17:00:00,2022-04-30 17:00:00,67,7
2022-04-30 18:00:00,2022-04-30 18:00:00,85,5
2022-04-30 19:00:00,2022-04-30 19:00:00,99,7
2022-04-30 20:00:00,2022-04-30 20:00:00,44,5
2022-04-30 21:00:00,2022-04-30 21:00:00,79,5
2022-04-30 22:00:00,2022-04-30 22:00:00,74,5
2022-04-30 23:00:00,2022-04-30 23:00:00,170,5
2022-05-01 00:00:00,2022-05-01 00:00:00,122,9
2022-05-01 01:00:00,2022-05-01 01:00:00,89,5
2022-05-01 02:00:00,2022-05-01 02:00:00,65,5
2022-05-01 03:00:00,2022-05-01 03:00:00,89,4
2022-05-01 04:00:00,2022-05-01 04:00:00,103,8
2022-05-01 05:00:00,2022-05-01 05:00:00,74,4
2022-05-01 06:00:00,2022-05-01 06:00:00,78,5
2022-05-01 07:00:00,2022-05-01 07:00:00,94,5
2022-05-01 08:00:00,2022-05-01 08:00:00,91,7
2022-05-01 09:00:00,2022-05-01 09:00:00,101,5
2022-05-01 10:00:00,2022-05-01 10:00:00,86,6
2022-05-01 11:00:00,2022-05-01 11:00:00,84,6
2022-05-01 12:00:00,2022-05-01 12:00:00,85,6
2022-05-01 13:00:00,2022-05-01 13:00:00,92,6
2022-05-01 14:00:00,2022-05-01 14:00:00,105,6
2022-05-01 15:00:00,2022-05-01 15:00:00,59,6
2022-05-01 16:00:00,2022-05-01 16:00:00,108,6
2022-05-01 17:00:00,2022-05-01 17:00:00,65,5
2022-05-01 18:00:00,2022-05-01 18:00:00,54,4
2022-05-01 19:00:00,2022-05-01 19:00:00,97,7
2022-05-01 20:00:00,2022-05-01 20:00:00,55,6
2022-05-01 21:00:00,2022-05-01 21:00:00,88,4
2022-05-01 22:00:00,2022-05-01 22:00:00,62,7
2022-05-01 23:00:00,2022-05-01 23:00:00,53,4
2022-05-02 00:00:00,2022-05-02 00:00:00,103,8
2022-05-02 01:00:00,2022-05-02 01:00:00,77,6
2022-05-02 02:00:00,2022-05-02 02:00:00,78,5
2022-05-02 03:00:00,2022-05-02 03:00:00,71,5
2022-05-02 04:00:00,2022-05-02 04:00:00,75,7
2022-05-02 05:00:00,2022-05-02 05:00:00,62,5
2022-05-02 06:00:00,2022-05-02 06:00:00,71,5
2022-05-02 07:00:00,2022-05-02 07:00:00,69,7
2022-05-02 08:00:00,2022-05-02 08:00:00,92,7
2022-05-02 09:00:00,2022-05-02 09:00:00,74,5
2022-05-02 10:00:00,2022-05-02 10:00:00,104,6
2022-05-02 11:00:00,2022-05-02 11:00:00,94,6
2022-05-02 12:00:00,2022-05-02 12:00:00,62,4
2022-05-02 13:00:00,2022-05-02 13:00:00,127,8
2022-05-02 14:00:00,2022-05-02 14:00:00,86,7
2022-05-02 15:00:00,2022-05-02 15:00:00,117,6
2022-05-02 16:00:00,2022-05-02 16:00:00,74,5
2022-05-02 17:00:00,2022-05-02 17:00:00,93,6
2022-05-02 18:00:00,2022-05-02 18:00:00,131,9
2022-05-02 19:00:00,2022-05-02 19:00:00,68,4
2022-05-02 20:00:00,2022-05-02 20:00:00,90,7
2022-05-02 21:00:00,2022-05-02 21:00:00,41,5
2022-05-02 22:00:00,2022-05-02 22:00:00,57,6
2022-05-02 23:00:00,2022-05-02 23:00:00,49,4
2022-05-03 00:00:00,2022-05-03 00:00:00,48,7
2022-05-03 01:00:00,2022-05-03 01:00:00,57,5
2022-05-03 02:00:00,2022-05-03 02:00:00,57,5
2022-05-03 03:00:00,2022-05-03 03:00:00,49,5
2022-05-03 04:00:00,2022-05-03 04:00:00,58,5
2022-05-03 05:00:00,2022-05-03 05:00:00,43,5
2022-05-03 06:00:00,2022-05-03 06:00:00,61,7
2022-05-03 07:00:00,2022-05-03 07:00:00,50,5
2022-05-03 08:00:00,2022-05-03 08:00:00,75,7
2022-05-03 09:00:00,2022-05-03 09:00:00,45,5
2022-05-03 10:00:00,2022-05-03 10:00:00,63,5
2022-05-03 11:00:00,2022-05-03 11:00:00,61,5
2022-05-03 12:00:00,2022-05-03 12:00:00,101,6
2022-05-03 13:00:00,2022-05-03 13:00:00,95,5
2022-05-03 14:00:00,2022-05-03 14:00:00,100,7
2022-05-03 15:00:00,2022-05-03 15:00:00,72,5
2022-05-03 16:00:00,2022-05-03 16:00:00,134,10
2022-05-03 17:00:00,2022-05-03 17:00:00,53,4
2022-05-03 18:00:00,2022-05-03 18:00:00,83,5
2022-05-03 19:00:00,2022-05-03 19:00:00,152,8
2022-05-03 20:00:00,2022-05-03 20:00:00,78,6
2022-05-03 21:00:00,2022-05-03 21:00:00,69,6
2022-05-03 22:00:00,2022-05-03 22:00:00,68,5
2022-05-03 23:00:00,2022-05-03 23:00:00,51,5
2022-05-04 00:00:00,2022-05-04 00:00:00,32,4
2022-05-04 01:00:00,2022-05-04 01:00:00,79,8
2022-05-04 02:00:00,2022-05-04 02:00:00,65,5
2022-05-04 03:00:00,2022-05-04 03:00:00,16,2
2022-05-04 04:00:00,2022-05-04 04:00:00,109,7
2022-05-04 05:00:00,2022-05-04 05:00:00,45,5
2022-05-04 06:00:00,2022-05-04 06:00:00,88,6
2022-05-04 07:00:00,2022-05-04 07:00:00,75,6
2022-05-04 08:00:00,2022-05-04 08:00:00,87,6
2022-05-04 09:00:00,2022-05-04 09:00:00,77,6
2022-05-04 10:00:00,2022-05-04 10:00:00,76,2
2022-05-04 11:00:00,2022-05-04 11:00:00,136,7
2022-05-04 12:00:00,2022-05-04 12:00:00,122,7
2022-05-04 13:00:00,2022-05-04 13:00:00,96,6
2022-05-04 14:00:00,2022-05-04 14:00:00,117,5
2022-05-04 15:00:00,2022-05-04 15:00:00,78,7
2022-05-04 16:00:00,2022-05-04 16:00:00,90,6
2022-05-04 17:00:00,2022-05-04 17:00:00,77,7
2022-05-04 18:00:00,2022-05-04 18:00:00,57,7
2022-05-04 19:00:00,2022-05-04 19:00:00,110,5
2022-05-04 20:00:00,2022-05-04 20:00:00,83,5
2022-05-04 21:00:00,2022-05-04 21:00:00,86,8
2022-05-04 22:00:00,2022-05-04 22:00:00,57,5
2022-05-04 23:00:00,2022-05-04 23:00:00,33,5
2022-05-05 00:00:00,2022-05-05 00:00:00,76,5
2022-05-05 01:00:00,2022-05-05 01:00:00,87,4
2022-05-05 02:00:00,2022-05-05 02:00:00,41,6
2022-05-05 03:00:00,2022-05-05 03:00:00,81,4
2022-05-05 04:00:00,2022-05-05 04:00:00,95,7
2022-05-05 05:00:00,2022-05-05 05:00:00,85,6
2022-05-05 06:00:00,2022-05-05 06:00:00,45,5
2022-05-05 07:00:00,2022-05-05 07:00:00,103,7
2022-05-05 08:00:00,2022-05-05 08:00:00,96,5
2022-05-05 09:00:00,2022-05-05 09:00:00,70,7
2022-05-05 10:00:00,2022-05-05 10:00:00,108,5
2022-05-05 11:00:00,2022-05-05 11:00:00,91,7
2022-05-05 12:00:00,2022-05-05 12:00:00,131,6
2022-05-05 13:00:00,2022-05-05 13:00:00,96,7
2022-05-05 14:00:00,2022-05-05 14:00:00,138,5
2022-05-05 15:00:00,2022-05-05 15:00:00,306,8
2022-05-05 16:00:00,2022-05-05 16:00:00,144,6
2022-05-05 17:00:00,2022-05-05 17:00:00,192,10
2022-05-05 18:00:00,2022-05-05 18:00:00,190,8
2022-05-05 19:00:00,2022-05-05 19:00:00,245,8
2022-05-05 20:00:00,2022-05-05 20:00:00,151,8
2022-05-05 21:00:00,2022-05-05 21:00:00,85,5
2022-05-05 22:00:00,2022-05-05 22:00:00,141,8
2022-05-05 23:00:00,2022-05-05 23:00:00,116,8
2022-05-06 00:00:00,2022-05-06 00:00:00,95,6
2022-05-06 01:00:00,2022-05-06 01:00:00,120,6
2022-05-06 02:00:00,2022-05-06 02:00:00,89,6
2022-05-06 03:00:00,2022-05-06 03:00:00,127,5
2022-05-06 04:00:00,2022-05-06 04:00:00,120,6
2022-05-06 05:00:00,2022-05-06 05:00:00,60,6
2022-05-06 06:00:00,2022-05-06 06:00:00,117,6
2022-05-06 07:00:00,2022-05-06 07:00:00,79,4
2022-05-06 08:00:00,2022-05-06 08:00:00,127,7
2022-05-06 09:00:00,2022-05-06 09:00:00,141,9
2022-05-06 10:00:00,2022-05-06 10:00:00,94,5
2022-05-06 11:00:00,2022-05-06 11:00:00,203,8
2022-05-06 12:00:00,2022-05-06 12:00:00,90,5
2022-05-06 13:00:00,2022-05-06 13:00:00,261,10
2022-05-06 14:00:00,2022-05-06 14:00:00,157,8
2022-05-06 15:00:00,2022-05-06 15:00:00,79,2
2022-05-06 16:00:00,2022-05-06 16:00:00,100,9
2022-05-06 17:00:00,2022-05-06 17:00:00,99,9
2022-05-06 18:00:00,2022-05-06 18:00:00,85,6
2022-05-06 19:00:00,2022-05-06 19:00:00,111,5
2022-05-06 20:00:00,2022-05-06 20:00:00,73,4
2022-05-06 21:00:00,2022-05-06 21:00:00,88,8
2022-05-06 22:00:00,2022-05-06 22:00:00,59,3
2022-05-06 23:00:00,2022-05-06 23:00:00,77,6
2022-05-07 00:00:00,2022-05-07 00:00:00,36,2
