sell,buy,time,close,high,open,low,volume
65714.201,57762.941,1574035200,8183.26,8504.71,8504.13,8050.0,123477.142
55536.262,55317.768,1574121600,8131.7,8212.87,8183.3,8000.0,110854.03
44443.743,42908.637,1574208000,8094.05,8230.0,8131.12,8037.5,87352.38
94659.564,85629.625,1574294400,7621.9,8131.51,8094.57,7432.0,180289.189
189279.366,181934.585,1574380800,7262.72,7765.03,7621.89,6762.73,371213.951
70207.045,69436.266,1574467200,7305.99,7345.84,7261.89,7073.38,139643.311
93433.903,90242.175,1574553600,6900.86,7324.92,7306.19,6855.91,183676.078
167330.161,166657.753,1574640000,7102.03,7386.29,6899.77,6510.19,333987.914
97320.749,96641.345,1574726400,7150.0,7340.06,7103.34,7011.9,193962.094
147344.705,150498.289,1574812800,7506.77,7669.2,7149.97,6850.0,297842.994
88985.488,86015.121,1574899200,7415.79,7643.0,7506.78,7356.0,175000.609
91953.537,93865.649,1574985600,7736.66,7850.0,7417.0,7394.57,185819.186
73953.589,68012.803,1575072000,7542.93,7800.0,7737.23,7444.18,141966.392
100214.198,96077.054,1575158400,7387.38,7541.08,7541.08,7222.29,196291.252
72554.721,71412.232,1575244800,7291.0,7416.75,7388.0,7137.74,143966.953
42777.046,41922.424,1575331200,7290.86,7404.42,7291.74,7231.35,84699.47
137373.436,137506.045,1575417600,7191.0,7800.0,7290.85,7070.0,274879.481
87319.452,88995.656,1575504000,7384.99,7480.0,7189.42,7142.54,176315.108
67850.103,68368.604,1575590400,7522.1,7602.44,7384.66,7295.73,136218.707
41504.157,41704.625,1575676800,7487.2,7616.91,7521.13,7467.44,83208.782
42438.228,41942.11,1575763200,7508.2,7559.39,7487.19,7376.0,84380.338
69940.727,66499.449,1575849600,7337.49,7676.48,7507.87,7269.05,136440.176
64824.397,61838.397,1575936000,7220.98,7403.71,7338.2,7152.0,126662.794
48989.794,48330.933,1576022400,7205.77,7267.0,7220.92,7117.74,97320.727
69894.387,70699.718,1576108800,7194.77,7295.12,7206.78,7080.0,140594.105
40472.329,39706.504,1576195200,7252.98,7298.0,7194.08,7190.0,80178.833
51781.772,46055.74,1576281600,7061.34,7266.14,7252.98,7007.86,97837.512
43396.129,44537.104,1576368000,7115.0,7196.0,7060.79,7004.77,87933.233
62008.747,55589.143,1576454400,6887.54,7147.34,7115.45,6831.0,117597.89
85464.978,80946.311,1576540800,6618.96,6940.0,6887.48,6550.0,166411.289
158391.527,170098.066,1576627200,7277.44,7479.99,6618.96,6427.0,328489.593
81838.507,77011.059,1576713600,7146.29,7367.87,7278.11,7042.82,158849.566
43192.918,43256.648,1576800000,7184.39,7217.08,7146.29,7078.17,86449.566
22418.441,21922.424,1576886400,7131.01,7185.0,7184.39,7108.0,44340.865
62551.174,67246.221,1576972800,7502.92,7517.61,7131.02,7122.0,129797.395
110951.027,104347.76,1577059200,7314.01,7691.0,7502.92,7262.0,215298.787
76013.966,73067.038,1577145600,7252.04,7434.55,7314.03,7156.08,149081.004
49594.113,47370.959,1577232000,7201.45,7267.63,7251.57,7123.19,96965.072
67270.045,66703.488,1577318400,7197.46,7438.8,7201.67,7151.0,133973.533
56809.955,55474.655,1577404800,7248.4,7270.0,7197.84,7078.89,112284.61
46435.262,44857.62,1577491200,7311.48,7359.15,7248.4,7235.0,91292.882
49564.701,52979.273,1577577600,7383.67,7527.0,7310.29,7283.6,102543.974
49428.854,44946.508,1577664000,7240.43,7400.0,7383.68,7215.58,94375.362
46322.587,42880.85,1577750400,7189.0,7319.0,7240.8,7141.0,89203.437
27967.129,28834.2,1577836800,7197.57,7260.43,7189.43,7170.15,56801.329
59891.415,55404.262,1577923200,6962.04,7209.59,7197.57,6922.0,115295.677
101007.493,107485.965,1578009600,7341.72,7407.28,6962.34,6863.44,208493.458
46446.943,46139.09,1578096000,7350.71,7400.0,7341.6,7269.21,92586.033
59318.429,58447.543,1578182400,7354.36,7495.0,7350.54,7303.0,117765.972
82118.905,86031.412,1578268800,7757.39,7808.65,7354.36,7345.0,168150.317
140105.244,140703.918,1578355200,8152.49,8215.33,7757.74,7733.0,280809.162
163964.661,157260.453,1578441600,8059.84,8468.42,8150.9,7870.11,321225.114
27025.458,25990.626,1578528000,7818.59,8060.0,8059.77,7750.01,187263.143
274847.52,100244.65,1623024000,33550.96,36820.0,35801.71,33200.0,636735.873
303859.253,319975.9,1623110400,33372.58,34061.57,33550.97,30969.0,976693.026
489052.837,532397.424,1623196800,37368.45,37511.31,33372.58,32390.0,1031014.087
398604.997,404575.354,1623283200,36669.66,38489.0,37369.99,35750.0,803185.699
289418.669,295302.78,1623369600,37300.42,37679.54,36669.65,35900.0,586122.898
313780.411,309748.124,1623456000,35537.05,37432.95,37300.41,34585.9,623532.476
309769.795,337261.092,1623542400,38993.65,39374.18,35535.95,34739.06,647035.314
349859.033,355117.779,1623628800,40489.1,41000.0,38993.66,38720.0,704979.881
317656.211,314408.292,1623715200,40132.86,41413.0,40489.1,39500.0,632066.994
341287.484,331276.067,1623801600,38344.97,40495.0,40132.86,38105.0,673235.496
307994.475,295853.224,1623888000,38060.71,39565.0,38344.97,37334.76,603849.861
405252.843,384564.402,1623974400,35811.41,38198.0,38060.71,35100.0,790379.249
316897.619,325284.678,1624060800,35483.0,36471.8,35811.41,34704.08,642185.382
415164.232,414731.298,1624147200,35588.64,36155.0,35483.01,33312.0,829896.441
701673.08,695653.59,1624233600,31606.0,35746.28,35588.63,31250.51,1397330.662
754148.624,777673.655,1624320000,32496.0,33274.0,31606.0,28780.01,1531824.85
346419.448,357067.816,1624406400,33649.0,34867.77,32496.0,31711.5,960700.369
397915.524,402132.574,1624492800,34644.64,35406.74,33650.0,32300.0,774899.165
462690.783,462151.822,1624579200,31568.07,35500.0,34644.65,31250.0,1093051.375
607960.857,622931.405,1624665600,32255.56,32720.52,31569.18,30120.0,1091384.749
435941.365,447151.417,1624752000,34687.71,34762.0,32250.15,31960.0,897147.453
382894.001,399062.109,1624838400,34487.22,35279.38,34687.71,33855.0,706158.545
397553.898,409874.95,1624924800,35911.26,36623.0,34486.58,34206.0,806140.329
364986.44,347726.974,1625011200,35031.39,36089.96,35910.64,34042.74,719742.983
380014.555,378607.95,1625097600,33489.96,35044.98,35031.39,32672.04,758966.493
348151.592,361280.981,1625184000,33760.94,33960.0,33489.96,32684.0,664923.202
251953.899,266460.46,1625270400,34652.94,34948.16,33760.94,33296.98,510614.258
225905.667,230222.495,1625356800,35280.16,35955.55,34653.32,34340.75,451001.556
342314.043,323708.058,1625443200,33672.72,35281.55,35280.17,33032.0,736706.409
354713.342,356780.625,1625529600,34206.01,35120.0,33672.72,33500.0,644229.007
237237.091,240158.26,1625616000,33845.64,35089.56,34206.0,33756.48,456218.909
323643.071,312373.856,1625702400,32852.04,33910.0,33845.63,32066.0,650317.664
244141.691,260142.885,1625788800,33805.01,34100.0,32855.0,32250.0,485662.879
181846.16,183196.245,1625875200,33497.98,34248.58,33805.01,33010.0,410271.979
184515.525,189194.049,1625961600,34253.81,34629.62,33497.98,33306.03,343905.35
222678.79,222117.337,1626048000,33070.87,34662.73,34253.88,32650.0,502747.758
261141.263,257811.029,1626134400,32709.09,33336.0,33070.86,32186.99,466567.713
270910.462,272665.418,1626220800,32803.01,33176.47,32708.66,31556.02,521140.41
246118.624,238278.023,1626307200,31866.43,33170.0,32803.0,31140.0,539111.667
264587.118,272338.572,1626393600,31382.95,32245.0,31865.53,31018.59,516577.743
231872.042,235393.038,1626480000,31496.65,31945.0,31382.96,31150.02,422650.418
201950.784,201433.6,1626566400,31767.0,32435.93,31496.65,31075.1,412189.401
256175.781,250846.942,1626652800,30823.62,31890.0,31765.23,30358.77,486305.627
293462.8,290312.566,1626739200,29775.9,31050.0,30823.62,29242.24,602688.19
265306.519,294791.286,1626825600,32120.0,32883.9,29775.89,29472.41,787077.39
314563.987,323877.083,1626912000,32268.11,32583.48,32120.0,31700.0,397258.936
161667.172,162767.028,1626998400,33634.46,33650.0,32268.12,31970.82,404650.016
196293.01,212469.376,1627084800,34230.0,34471.0,33631.74,33379.81,376046.028
202826.595,203861.867,1627171200,35370.66,35400.0,34230.0,33812.0,404114.844
373448.757,392759.111,1627257600,37218.09,48168.6,35370.67,35185.49,1162332.857
429276.694,435318.399,1627344000,39442.33,39546.34,37218.09,36384.31,675104.157
342949.27,343779.596,1627430400,40003.08,40894.0,39448.06,38753.0,736196.234
296455.673,296861.27,1627516800,40012.9,40665.0,40003.08,39203.83,463917.872
340180.528,347133.755,1627603200,42203.25,42316.6,40012.89,38320.0,561474.309
194697.845,186824.029,1627689600,41448.11,42494.0,42202.6,41030.19,381521.899
249783.939,237733.508,1627776000,39846.78,42614.98,41448.1,39350.4,487529.044
228801.719,221678.646,1627862400,39147.48,40450.0,39846.78,38658.0,451872.128
262390.098,254828.77,1627948800,38203.26,39774.93,39147.47,37600.0,517219.517
237165.088,236894.044,1628035200,39731.31,39975.32,38201.33,37500.0,479560.473
362979.348,357477.97,1628121600,40882.4,41350.0,39731.31,37291.0,746249.712
322446.203,331004.325,1628208000,42825.43,43400.0,40882.39,39849.82,653451.154
288165.911,295583.582,1628294400,44601.11,44753.01,42825.43,42395.2,583750.891
277577.77,276106.643,1628380800,43787.71,45350.0,44601.11,43265.0,553684.698
309423.684,316796.461,1628467200,46259.7,46483.0,43787.71,42785.0,626220.503
233462.282,226729.079,1628553600,45589.99,46800.0,46259.7,44670.05,460478.861
195310.339,194235.943,1628640000,45522.12,46754.27,45589.99,45354.0,390660.571
237337.287,230169.225,1628726400,44385.09,46226.67,45522.13,43800.0,468276.056
212435.719,224116.296,1628812800,47792.52,47980.69,44385.09,44208.88,438025.46
190160.269,184203.536,1628899200,47083.74,48300.0,47792.52,46000.0,374368.796
188630.383,182320.008,1628985600,47006.02,47388.75,47083.75,45480.0,370950.807
211323.007,201078.397,1629072000,45926.23,48074.23,47006.02,45682.03,412537.605
244224.296,230091.656,1629158400,44704.84,47194.0,45926.23,44412.01,474316.4
197677.11,198132.038,1629244800,44714.09,46050.0,44704.85,44227.32,395836.158
217829.499,220956.68,1629331200,46772.0,47100.0,44714.09,43938.38,439402.162
195995.84,205498.101,1629417600,49332.74,49500.0,46772.0,46650.0,401499.081
174160.468,173432.402,1629504000,48848.29,49833.0,49332.99,48250.0,347594.451
148218.508,145947.905,1629590400,49273.28,49556.2,48846.11,48075.81,294672.223
179696.943,175891.917,1629676800,49523.91,50600.0,49273.28,49075.01,355733.496
204901.344,193761.324,1629763200,47719.36,49888.88,49523.23,47600.0,398682.002
194411.023,194687.693,1629849600,48992.65,49297.8,47719.37,47130.57,389100.384
245078.684,230101.917,1629936000,46853.06,49380.0,48992.65,46280.0,475183.123
198501.467,205164.637,1630022400,49083.98,49220.0,46854.22,46359.97,403667.012
112844.165,109948.671,1630108800,48931.99,49333.0,49082.13,48395.65,222793.024
159760.357,155344.995,1630195200,48795.41,49769.2,48931.99,47741.31,315105.499
181912.594,169917.924,1630281600,47024.7,48916.25,48795.42,46876.49,351830.754
183631.927,181913.8,1630368000,47150.32,48298.0,47024.69,46731.03,365548.209
174216.286,175891.697,1630454400,48842.94,49160.79,47150.32,46550.99,350108.374
182418.5,179439.157,1630540800,49299.14,50420.0,48842.93,48631.2,361863.055
214873.618,215450.25,1630627200,50027.08,51111.0,49299.14,48333.0,430326.386
138765.907,136189.161,1630713600,49940.74,50582.08,50027.09,49360.0,274956.842
140935.259,148048.152,1630800000,51799.57,51950.0,49942.2,49462.59,288984.124
142258.271,148189.91,1630886400,52683.97,52830.0,51799.56,51040.0,297734.284
398814.439,363192.702,1630972800,46864.39,52950.0,52683.98,42088.0,764140.139
220936.312,214706.602,1631059200,46062.29,47347.0,46864.38,44431.0,435803.011
156730.396,152281.933,1631145600,46413.88,47400.0,46060.02,45500.0,309015.75
176193.417,167337.772,1631232000,44860.83,47037.5,46413.88,44120.0,343533.069
95940.32,97670.962,1631318400,45193.78,45999.0,44860.83,44737.4,194144.115
110285.697,113247.913,1631404800,46046.73,46512.2,45194.19,44746.51,223534.63
218122.236,209163.347,1631491200,44975.96,46933.89,46048.02,43323.93,448942.068
136377.191,141409.9,1631577600,47087.18,47272.98,44975.96,44692.9,277925.721
118815.16,124699.49,1631664000,48106.12,48440.93,47087.18,46675.0,244226.37
129312.182,128665.514,1631750400,47745.55,48488.0,48106.13,47038.21,260044.727
113926.703,111291.695,1631836800,47303.11,48150.0,47745.55,46750.0,226193.34
102995.759,103937.177,1631923200,48285.15,48850.0,47303.11,47044.32,207900.413
108421.104,101657.156,1632009600,47256.91,48364.64,48284.61,46840.0,212631.933
308223.073,288380.297,1632096000,43026.6,47345.0,47256.92,42467.86,600764.629
344137.35,334965.302,1632182400,40726.1,43629.6,43026.61,39503.58,683242.002
193937.537,204082.05,1632268800,43520.0,43989.98,40727.83,40551.49,400849.752
163140.2,166724.24,1632355200,44828.29,44976.48,43520.0,43056.0,330253.525
299642.65,304697.74,1632441600,42798.49,45134.33,44828.29,40650.0,608595.52
137450.26,138627.61,1632528000,42651.58,42950.0,42798.49,41630.26,277084.795
171070.34,181960.41,1632614400,43150.0,43940.0,42646.84,40725.01,354393.916
143616.31,140662.75,1632700800,42122.69,44350.0,43150.01,42059.13,285311.606
179722.01,179787.21,1632787200,41006.32,42749.0,42122.69,40854.0,359745.538
144837.38,147611.12,1632873600,41499.71,42576.8,41002.96,40708.73,293307.589
189360.73,199524.62,1632960000,43796.57,44100.0,41499.7,41387.78,389185.646
212095.09,236835.58,1633046400,48123.94,48450.0,43799.49,43260.01,449491.768
90870.43,91547.7,1633132800,47626.61,48338.68,48123.93,47410.0,182565.988
103707.22,108280.71,1633219200,48187.3,49304.12,47626.62,47071.26,212410.375
160148,163073.48,1633305600,49198.22,49544.48,48187.99,46885.29,324424.837
150521.68,162349.38,1633392000,51455.12,51888.0,49199.78,49009.21,314043.813
199518.39,215715.36,1633478400,55321.6,56416.02,51460.22,50410.0,418731.748
132709.26,129695.42,1633564800,53814.99,55337.8,55327.45,53374.34,262974.545
130859.11,124228.03,1633651200,53975.0,56208.73,53814.99,53647.3,255210.035
84538.4,82733,1633737600,54960.77,55589.0,53974.99,53656.66,167495.393
146934.48,141708,1633824000,54700.0,56789.0,54960.79,54101.0,289072.818
156114.46,158381.32,1633910400,57500.01,57880.0,54700.0,54458.0,314868.05
179642.16,168702.48,1633996800,56011.84,57756.52,57500.01,53750.0,349147.775
163737.14,163533.01,1634083200,57393.65,57822.38,56011.83,54271.24,327714.318
127412.36,127104.57,1634169600,57378.19,58586.67,57393.65,56800.0,254719.751
242948.73,249667.79,1634256000,61702.33,63997.61,57377.12,56900.0,493366.513
110237.44,102837.06,1634342400,60925.56,62444.23,61702.33,60220.0,213251.899
123014.36,117012.43,1634428800,61571.45,61796.47,60925.56,58850.0,240132.514
172717.56,160323.84,1634515200,62037.92,62800.0,61571.45,59897.61,333278.481
192232.96,186012.14,1634601600,64316.7,64500.0,62037.92,61300.0,379243.718
160910.69,163208.04,1634688000,66064.24,67150.0,64314.75,63518.81,324737.868
249526.8,228252.61,1634774400,62260.33,66750.0,66064.25,62000.0,478610.458
157336.11,146989.73,1634860800,60734.27,63796.2,62260.33,60011.9,350359.527
113470.14,108696.1,1634947200,61325.11,61780.0,60734.28,59622.0,222553.478
124804.23,120953.31,1635033600,60902.82,61550.0,61325.09,59504.46,245816.821
115969.78,117979.62,1635120000,63127.04,63795.98,60902.82,60701.0,234201.1
131892.29,119015.81,1635206400,60358.75,63362.06,63129.25,59838.05,252256.924
164310.46,152052.49,1635292800,58449.36,61550.0,60358.74,57865.0,329112.396
166214.4,163793.13,1635379200,60622.03,62641.26,58449.36,57550.0,333323.116
110938.96,107416.28,1635465600,62308.22,63069.71,60622.02,60222.0,218355.773
79935.85,76104.93,1635552000,61895.19,62415.85,62308.21,60631.23,156041.523
93827.66,89772.01,1635638400,61348.61,62462.99,61895.19,60008.0,183599.524
127951.03,118206.63,1635724800,60942.87,62543.58,61347.14,59400.0,246158.361
108233.71,109358.55,1635811200,63266.69,64349.55,60942.87,60659.58,217592.062
105374.552,98040.586,1635897600,62946.45,63613.0,63266.69,60300.0,211190.183
96330.2,87896.083,1635984000,61431.86,63149.0,62946.45,60703.0,184677.079
80743.977,76761.317,1636070400,61006.0,62671.48,61433.9,60762.0,157569.637
80017.601,74901.312,1636156800,61511.3,61645.75,61006.0,60100.0,154919.118
70441.471,72436.576,1636243200,63316.4,63377.58,61511.3,61368.26,142878.208
136808.177,138122.882,1636329600,67606.96,67932.89,63316.4,63308.7,274932.146
118815.711,113027.31,1636416000,67009.98,68675.16,67606.96,66300.0,231843.834
176572.148,164156.105,1636502400,64920.13,69198.7,67010.65,62400.51,347835.573
92770.226,85507.153,1636588800,64831.3,65646.98,64920.13,64147.12,178279.275
136297.26,128277.774,1636675200,64156.08,65500.0,64831.2,62313.0,264576.325
63507.427,60958.689,1636761600,64427.0,65073.24,64156.08,63430.01,124466.493
74536.721,71886.696,1636848000,65568.39,65569.99,64426.99,63640.0,146424.701
109454.947,100526.388,1636934400,63654.49,66395.05,65568.38,63351.58,210026.602
247231.672,222083.238,1637020800,60106.03,63655.77,63654.49,58397.14,475025.706
146015.163,141372.988,1637107200,60366.96,60848.85,60106.03,58336.68,287388.873
207414.697,191025.3,1637193600,56921.05,60999.0,60366.97,56505.48,412021.672
120849.805,115704.871,1637280000,58069.51,58333.0,56921.04,55604.0,245356.121
86644.708,85528.486,1637366400,59716.29,59873.84,58069.52,57372.0,173697.342
72953.504,70912.068,1637452800,58661.39,60052.82,59716.28,58518.88,143887.271
157966.864,148339.535,1637539200,56268.31,59624.56,58648.87,55600.0,326184.881
134633.291,132205.417,1637625600,57574.23,57888.0,56268.31,55250.0,267790.325
92589.19,90754.181,1637712000,57165.08,57775.27,57574.24,55900.0,194683.757
95081.101,92676.987,1637798400,58988.21,59449.62,57165.09,57029.0,191912.653
166744.63,151406.707,1637884800,53755.65,59186.41,58988.36,53500.0,378650.919
77236.95,72823.117,1637971200,54738.77,55300.0,53755.66,53640.69,155119.117
107785.513,105491.245,1638057600,57315.73,57474.76,54738.77,53245.0,213600.615
106548.075,105970.905,1638144000,57827.98,58924.21,57315.72,56715.0,215111.466
173315.898,161773.18,1638230400,56975.0,59224.99,57827.97,55900.0,337624.148
139172.935,133913.712,1638316800,57209.29,59100.0,56978.06,56500.0,273959.104
129097.685,120869.421,1638403200,56513.57,57428.49,57209.28,55800.0,249985.255
186810.57,161274.536,1638489600,53612.0,57670.0,56513.56,50604.0,374132.016
313088.162,281684.958,1638576000,49135.66,53889.69,53611.86,40888.89,598774.989
139994.652,142753.216,1638662400,49376.6,49699.49,49135.66,47755.0,286434.382
175960.312,181749.24,1638748800,50424.72,50888.0,49373.83,47000.0,357711.029
111965.257,112677.033,1638835200,50577.2,51929.0,50424.72,50012.0,224670.618
116468.514,114754.903,1638921600,50455.61,51210.6,50577.2,48533.33,238229.884
137808.714,135274.421,1639008000,47539.76,50773.03,50459.61,47312.89,273086.086
142767.829,139348.096,1639094400,47136.35,50188.42,47539.34,46828.23,302974.429
103588.355,105499.557,1639180800,49381.15,49499.05,47132.31,46724.35,210959.992
90384.38,93047.174,1639267200,50057.01,50768.0,49379.51,48616.16,183434.285
176896.671,171540.674,1639353600,46679.93,50180.0,50057.02,45600.0,348551.322
130333.679,135878.43,1639440000,48324.04,48657.92,46679.93,46255.6,266213.627
171728.396,172840.949,1639526400,48870.48,49479.75,48324.0,46518.73,345239.891
108527.598,107344.633,1639612800,47624.5,49439.79,48870.48,47500.0,215874.187
167345.945,159111.068,1639699200,46125.33,47988.27,47629.1,45373.11,326458.135
95087.05,95917.202,1639785600,46815.99,47336.99,46125.33,45438.43,191006.415
121540.807,120155.804,1639872000,46668.63,48461.17,46815.99,46399.37,241698.541
137688.673,136114.573,1639958400,46898.14,47533.42,46668.65,45530.67,273804.259
127708.88,132290.692,1640044800,48875.15,49298.78,46896.82,46650.0,260008.358
105450.966,103011.505,1640131200,48569.69,49599.0,48875.88,48420.02,208463.689
127015.869,128599.491,1640217600,50817.92,51377.74,48569.69,48020.0,255885.48
110397.039,109808.245,1640304000,50808.55,51805.0,50817.94,50379.25,220208.725
74727.807,72934.569,1640390400,50403.64,51190.0,50809.37,50105.0,147662.438
95278.885,89518.393,1640476800,50765.73,51300.0,50403.64,49350.0,184800.616
109963.234,106261.736,1640563200,50707.72,52134.0,50765.73,50450.0,216225.263
175677.504,160404.123,1640649600,47522.03,50713.56,50707.72,47290.0,336083.34
140001.036,134634.23,1640736000,46436.54,48125.97,47522.02,46000.0,274795.378
114241.129,115589.61,1640822400,47095.02,47911.68,46436.53,45880.0,229931.288
143775.633,143406.13,1640908800,46210.56,48575.0,47095.02,45650.0,287186.003
89447.317,89985.902,1640995200,47704.35,47943.77,46210.57,46210.55,179433.584
92813.512,91981.141,1641081600,47280.0,48000.0,47704.35,46605.68,184795.093
125728.216,119053.258,1641168000,46445.81,47575.22,47280.01,45665.4,244781.793
148861.98,143277.763,1641254400,45833.42,47524.36,46445.8,45445.57,292149.75
252885.477,232575.295,1641340800,43421.69,47075.29,45833.41,42270.0,485477.569
150597.195,148882.307,1641427200,43080.01,43766.0,43421.7,42385.83,299509.851
239943.131,233265.347,1641513600,41553.86,43135.0,43080.01,40456.56,473214.849
140673.59,143059.669,1641600000,41688.05,42335.0,41553.87,40500.0,283737.224
110470.019,112659.477,1641686400,41851.22,42773.85,41688.05,41170.0,223134.952
228390.887,225238.565,1641772800,41801.55,42219.84,41851.22,39610.0,453644.116
160501.003,163254.79,1641859200,42700.68,43118.0,41801.55,41255.0,323760.691
136781.74,144554.558,1641945600,43880.72,44300.0,42700.69,42415.0,281339.294
149679.689,139603.203,1642032000,42534.32,44396.68,43880.72,42301.16,289289.18
136081.88,136434.04,1642118400,43042.4,43450.0,42538.72,41666.0,272517.077
90070.671,91920.28,1642204800,43070.51,43800.0,43042.4,42530.64,184649.157
80143.053,80441.141,1642291200,43060.66,43464.71,43070.51,42531.69,177450.475
119497.992,113248.954,1642377600,42176.34,43159.32,43060.66,41523.68,232748.345
132818.114,134653.39,1642464000,42337.58,42680.0,42176.34,41260.0,267472.465
167406.868,166536.575,1642550400,41657.89,42545.0,42337.58,41115.64,333952.095
200843.728,198966.704,1642636800,40661.69,43495.0,41656.9,40550.0,399818.052
413330.229,376962.511,1642723200,36425.98,41095.76,40662.06,35380.92,790320.909
340870.426,335225.196,1642809600,35043.73,36817.74,36426.46,33950.0,676272.904
178026.124,191345.271,1642896000,36230.01,36496.92,35043.73,34588.8,369372.903
401966.368,421030.427,1642982400,36648.31,37528.0,36230.0,32853.83,823000.702
200307.501,209224.083,1643068800,36934.26,37561.03,36648.3,35693.0,409535.517
273745.864,280709.782,1643155200,36787.43,38886.58,36934.26,36232.42,554457.384
208004.1,214000.414,1643241600,37131.0,37200.0,36787.42,35471.53,422006.922
180589.587,186916.333,1643328000,37696.21,38000.0,37131.0,36149.02,367509.143
116812.093,121844.12,1643414400,38150.01,38750.94,37696.22,37252.0,238657.764
96845.411,98182.278,1643500800,37870.01,38420.3,38150.0,37334.83,195029.125
153102.321,165284.384,1643587200,38439.04,38741.73,37870.0,36620.0,318440.392
172486.71,180865.212,1643673600,38680.51,39260.26,38439.04,37969.0,353354.121
173496.578,164070.365,1643760000,36892.03,38834.18,38680.51,36529.81,337570.934
156433.925,162220.358,1643846400,37289.86,37395.0,36892.05,36204.3,318656.228
244300.576,275800.829,1643932800,41550.0,41741.76,37287.33,37011.0,520105.77
120883.581,121296.606,1644019200,41374.69,41922.0,41550.0,40920.0,242184.07
102293.565,113028.309,1644105600,42361.35,42656.8,41374.68,41100.0,215323.95
201821.103,216229.324,1644192000,43829.99,44541.16,42361.34,41609.76,418053.774
229570.955,238430.655,1644278400,44021.57,45600.0,43829.99,42641.0,468015.421
149999.433,150266.267,1644364800,44358.08,44826.0,44021.58,43089.08,300270.062
280726.705,283189.68,1644451200,43471.29,45847.5,44358.09,43136.96,563922.075
208661.491,205984.045,1644537600,42366.0,43900.0,43471.3,41914.23,414646.193
127709.27,128558.492,1644624000,42199.87,42980.0,42365.99,41540.0,256269.325
95530.467,96534.532,1644710400,42041.13,42755.97,42199.88,41850.0,192068.012
148823.126,155102.801,1644796800,42525.14,42888.0,42041.12,41526.0,303990.933
134774.47,141956.751,1644883200,44529.6,44777.0,42525.14,42406.23,276735.421
132567.242,122867.282,1644969600,43860.7,44536.8,44529.7,43277.8,255790.287
228103.477,205849.616,1645056000,40491.7,44150.0,43860.8,40020.1,433958.984
187691.078,189962.228,1645142400,39966.8,40944.1,40491.8,39422.0,377679.782
91396.679,94227.718,1645228800,40052.6,40438.7,39966.8,39610.3,185624.675
167584.515,162126.035,1645315200,38368.1,40100.1,40052.6,37905.0,329740.444
322881.077,323489.341,1645401600,36986.4,39510.0,38367.9,36762.0,646391.815
225909.506,239400.309,1645488000,38212.0,38450.0,36986.4,36310.1,465313.497
204872.446,203180.882,1645574400,37227.8,39250.0,38212.1,36963.2,408056.255
443621.981,476133.737,1645660800,38315.1,40376.1,37227.9,34303.7,919820.907
201733.147,214578.214,1645747200,39205.4,39750.0,38316.2,37999.2,416316.366
125245.277,126643.537,1645833600,39099.3,40441.1,39205.4,38561.7,251892.201
214518.612,208674.332,1645920000,37672.0,39868.6,39099.3,36934.6,423197.247
290322.751,325052.968,1646006400,43155.0,44341.0,37672.1,37414.4,615391.161
223529.068,224950.949,1646092800,44394.1,44935.0,43155.0,42765.4,448483.646
205702.716,201856.587,1646179200,43885.7,45350.0,44393.6,43321.0,407603.721
187287.207,178262.446,1646265600,42449.5,44080.0,43885.8,41831.0,365565.832
244404.008,224730.314,1646352000,39127.7,42525.3,42449.6,38521.0,469138.374
99246.44,99499.237,1646438400,39375.1,39580.0,39127.7,38547.6,198747.893
156655.015,155049.236,1646524800,38401.1,39690.0,39375.0,38056.0,311705.26
244776.033,245476.579,1646611200,37963.8,39550.0,38401.1,37134.0,490254.516
210302.469,211158.666,1646697600,38709.9,39340.5,37963.7,37853.0,421462.367
222247.418,239793.574,1646784000,41937.5,42647.5,38709.9,38638.7,462059.811
267275.475,253336.719,1646870400,39407.2,42034.3,41939.5,38512.0,520645.186
234566.736,232504.204,1646956800,38713.0,40242.0,39407.1,38200.1,467078.892
87998.497,84494.933,1647043200,38792.6,39578.4,38713.1,38630.0,172494.825
123240.873,113382.505,1647129600,37743.7,39300.0,38792.7,37500.0,236623.694
173855.347,186200.135,1647216000,39653.8,39989.0,37743.0,37522.1,360058.358
171059.749,173956.44,1647302400,39271.0,39901.8,39651.6,38073.8,345019.243
320542.428,330043.558,1647388800,41105.8,41804.0,39270.9,38700.0,650589.661
124324.846,119230.825,1647475200,40898.1,41498.4,41105.9,40442.8,243988.794
146271.055,152862.041,1647561600,41751.5,42322.8,40898.0,40084.2,299134.443
93742.608,92710.881,1647648000,42188.2,42446.6,41751.6,41500.0,186459.954
120702.872,115063.621,1647734400,41261.0,42269.3,42188.2,40900.0,235774.129
154824.461,153570.715,1647820800,40982.0,41544.4,41261.0,40430.0,308396.46
183390.974,190901.674,1647907200,42349.8,43517.7,40982.0,40852.0,374297.674
142344.584,140287.067,1647993600,42867.9,43051.0,42349.9,41731.3,282631.74
162420.705,169014.944,1648080000,43973.4,44200.0,42867.8,42525.0,331440.057
169560.678,179055.348,1648166400,44290.6,45142.0,43973.2,43575.1,348620.122
70610.86,70101.599,1648252800,44489.2,44785.0,44290.6,44041.0,140712.587
126987.53,142291.157,1648339200,46820.8,47047.0,44489.3,44416.0,269280.228
159248.797,158314.805,1648425600,47121.9,48200.0,46820.9,46651.2,317565.782
130165.962,128857.108,1648512000,47418.5,48100.0,47121.8,46911.0,259040.835
