start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2021-01-04 18:00:00,2021-01-04 18:00:00,13.71014493,3784
2021-01-04 19:00:00,2021-01-04 19:00:00,14.13306452,3505
2021-01-04 20:00:00,2021-01-04 20:00:00,13.8047138,4100
2021-01-04 21:00:00,2021-01-04 21:00:00,12.37931034,3590
2021-01-04 22:00:00,2021-01-04 22:00:00,13.61568627,3472
2021-01-04 23:00:00,2021-01-04 23:00:00,12.27931034,3561
2021-01-05 00:00:00,2021-01-05 00:00:00,8.09541985,2121
2021-01-05 01:00:00,2021-01-05 01:00:00,9.9010989,2703
2021-01-05 02:00:00,2021-01-05 02:00:00,10.06147541,2455
2021-01-05 03:00:00,2021-01-05 03:00:00,11.27125506,2784
2021-01-05 04:00:00,2021-01-05 04:00:00,10.45229682,2958
2021-01-05 05:00:00,2021-01-05 05:00:00,10.61184211,3226
2021-01-05 06:00:00,2021-01-05 06:00:00,9.38076923,2439
2021-01-05 07:00:00,2021-01-05 07:00:00,10.80656934,2961
2021-01-05 08:00:00,2021-01-05 08:00:00,9.89361702,2790
2021-01-05 09:00:00,2021-01-05 09:00:00,9.72692308,2529
2021-01-05 10:00:00,2021-01-05 10:00:00,10.09665428,2716
2021-01-05 11:00:00,2021-01-05 11:00:00,10.26639344,2505
2021-01-05 12:00:00,2021-01-05 12:00:00,10.37847222,2989
2021-01-05 13:00:00,2021-01-05 13:00:00,11.48534202,3526
2021-01-05 14:00:00,2021-01-05 14:00:00,10.3307393,2655
2021-01-05 15:00:00,2021-01-05 15:00:00,12.12062257,3115
2021-01-05 16:00:00,2021-01-05 16:00:00,10.34241245,2658
2021-01-05 17:00:00,2021-01-05 17:00:00,11.61904762,3416
2021-01-05 18:00:00,2021-01-05 18:00:00,13.01067616,3656
2021-01-05 19:00:00,2021-01-05 19:00:00,12.38947368,3531
2021-01-05 20:00:00,2021-01-05 20:00:00,13.94444444,4016
2021-01-05 21:00:00,2021-01-05 21:00:00,12.52671756,3282
2021-01-05 22:00:00,2021-01-05 22:00:00,12.48550725,3446
2021-01-05 23:00:00,2021-01-05 23:00:00,12.44244604,3459
2021-01-06 00:00:00,2021-01-06 00:00:00,10.25954198,2688
2021-01-06 01:00:00,2021-01-06 01:00:00,10.18846154,2649
2021-01-06 02:00:00,2021-01-06 02:00:00,10.14453125,2597
2021-01-06 03:00:00,2021-01-06 03:00:00,11.10931174,2744
2021-01-06 04:00:00,2021-01-06 04:00:00,9.63257576,2543
2021-01-06 05:00:00,2021-01-06 05:00:00,10.18596491,2903
2021-01-06 06:00:00,2021-01-06 06:00:00,10.05323194,2644
2021-01-06 07:00:00,2021-01-06 07:00:00,10.19391635,2681
2021-01-06 08:00:00,2021-01-06 08:00:00,10.05190311,2905
2021-01-06 09:00:00,2021-01-06 09:00:00,10.46909091,2879
2021-01-06 10:00:00,2021-01-06 10:00:00,10.05755396,2796
2021-01-06 11:00:00,2021-01-06 11:00:00,9.43873518,2388
2021-01-06 12:00:00,2021-01-06 12:00:00,9.60948905,2633
2021-01-06 13:00:00,2021-01-06 13:00:00,11.42335766,3130
2021-01-06 14:00:00,2021-01-06 14:00:00,9.85211268,2798
2021-01-06 15:00:00,2021-01-06 15:00:00,10.7885906,3215
2021-01-06 16:00:00,2021-01-06 16:00:00,10.17647059,2595
2021-01-06 17:00:00,2021-01-06 17:00:00,12.82562278,3604
2021-01-06 18:00:00,2021-01-06 18:00:00,12.66165414,3368
2021-01-06 19:00:00,2021-01-06 19:00:00,12.06338028,3426
2021-01-06 20:00:00,2021-01-06 20:00:00,10.01818182,2755
2021-01-06 21:00:00,2021-01-06 21:00:00,11.45818182,3151
2021-01-06 22:00:00,2021-01-06 22:00:00,12.52589641,3144
2021-01-06 23:00:00,2021-01-06 23:00:00,10.97435897,2996
2021-01-07 00:00:00,2021-01-07 00:00:00,9.23048327,2483
2021-01-07 01:00:00,2021-01-07 01:00:00,10.53125,2696
2021-01-07 02:00:00,2021-01-07 02:00:00,9.30479452,2717
2021-01-07 03:00:00,2021-01-07 03:00:00,10.16494845,2958
2021-01-07 04:00:00,2021-01-07 04:00:00,9.9739777,2683
2021-01-07 05:00:00,2021-01-07 05:00:00,9.30801688,2206
2021-01-07 06:00:00,2021-01-07 06:00:00,8.67049808,2263
2021-01-07 07:00:00,2021-01-07 07:00:00,8.15282392,2454
2021-01-07 08:00:00,2021-01-07 08:00:00,9.28985507,2564
2021-01-07 09:00:00,2021-01-07 09:00:00,10.32,2580
2021-01-07 10:00:00,2021-01-07 10:00:00,10.51481481,2839
2021-01-07 11:00:00,2021-01-07 11:00:00,9.40072202,2604
2021-01-07 12:00:00,2021-01-07 12:00:00,8.52592593,2302
2021-01-07 13:00:00,2021-01-07 13:00:00,9.86029412,2682
2021-01-07 14:00:00,2021-01-07 14:00:00,11.55821918,3375
2021-01-07 15:00:00,2021-01-07 15:00:00,9.47670251,2644
2021-01-07 16:00:00,2021-01-07 16:00:00,9.25287356,2415
2021-01-07 17:00:00,2021-01-07 17:00:00,11.15073529,3033
2021-01-07 18:00:00,2021-01-07 18:00:00,7.24897959,1776
2021-01-07 19:00:00,2021-01-07 19:00:00,10.0,2420
2021-01-07 20:00:00,2021-01-07 20:00:00,12.01550388,3100
2021-01-07 21:00:00,2021-01-07 21:00:00,11.5915493,3292
2021-01-07 22:00:00,2021-01-07 22:00:00,12.23420074,3291
2021-01-07 23:00:00,2021-01-07 23:00:00,10.41563786,2531
2021-01-08 00:00:00,2021-01-08 00:00:00,9.52097902,2723
2021-01-08 01:00:00,2021-01-08 01:00:00,8.72597865,2452
2021-01-08 02:00:00,2021-01-08 02:00:00,6.8700361,1903
2021-01-08 03:00:00,2021-01-08 03:00:00,9.35766423,2564
2021-01-08 04:00:00,2021-01-08 04:00:00,9.48461538,2466
2021-01-08 05:00:00,2021-01-08 05:00:00,10.45289855,2885
2021-01-08 06:00:00,2021-01-08 06:00:00,8.24398625,2399
2021-01-08 07:00:00,2021-01-08 07:00:00,9.33333333,2436
2021-01-08 08:00:00,2021-01-08 08:00:00,12.17465753,3555
2021-01-08 09:00:00,2021-01-08 09:00:00,13.43309859,3815
2021-01-08 10:00:00,2021-01-08 10:00:00,8.85365854,2541
2021-01-08 11:00:00,2021-01-08 11:00:00,9.18727915,2600
2021-01-08 12:00:00,2021-01-08 12:00:00,10.15241636,2731
2021-01-08 13:00:00,2021-01-08 13:00:00,10.26436782,2679
2021-01-08 14:00:00,2021-01-08 14:00:00,12.4965035,3574
2021-01-08 15:00:00,2021-01-08 15:00:00,9.60526316,2555
2021-01-08 16:00:00,2021-01-08 16:00:00,10.77037037,2908
2021-01-08 17:00:00,2021-01-08 17:00:00,12.296875,3148
2021-01-08 18:00:00,2021-01-08 18:00:00,13.30952381,3913
2021-01-08 19:00:00,2021-01-08 19:00:00,11.8359375,3030
2021-01-08 20:00:00,2021-01-08 20:00:00,10.69372694,2898
2021-01-08 21:00:00,2021-01-08 21:00:00,11.83093525,3289
2021-01-08 22:00:00,2021-01-08 22:00:00,12.67063492,3193
2021-01-08 23:00:00,2021-01-08 23:00:00,11.9787234,3378
2021-01-09 00:00:00,2021-01-09 00:00:00,9.6119403,2576
2021-01-09 01:00:00,2021-01-09 01:00:00,9.50641026,2966
2021-01-09 02:00:00,2021-01-09 02:00:00,9.93560606,2623
2021-01-09 03:00:00,2021-01-09 03:00:00,10.03690037,2720
2021-01-09 04:00:00,2021-01-09 04:00:00,10.42307692,2710
2021-01-09 05:00:00,2021-01-09 05:00:00,9.96363636,2740
2021-01-09 06:00:00,2021-01-09 06:00:00,9.29411765,2528
2021-01-09 07:00:00,2021-01-09 07:00:00,8.71153846,2265
2021-01-09 08:00:00,2021-01-09 08:00:00,10.28782288,2788
2021-01-09 09:00:00,2021-01-09 09:00:00,10.47148289,2754
2021-01-09 10:00:00,2021-01-09 10:00:00,10.712,2678
2021-01-09 11:00:00,2021-01-09 11:00:00,11.26771654,2862
2021-01-09 12:00:00,2021-01-09 12:00:00,9.95238095,2717
2021-01-09 13:00:00,2021-01-09 13:00:00,10.98905109,3011
2021-01-09 14:00:00,2021-01-09 14:00:00,12.54225352,3562
2021-01-09 15:00:00,2021-01-09 15:00:00,12.7966805,3084
2021-01-09 16:00:00,2021-01-09 16:00:00,12.36971831,3513
2021-01-09 17:00:00,2021-01-09 17:00:00,11.28880866,3127
2021-01-09 18:00:00,2021-01-09 18:00:00,12.13286713,3470
2021-01-09 19:00:00,2021-01-09 19:00:00,12.54509804,3199
2021-01-09 20:00:00,2021-01-09 20:00:00,11.24584718,3385
2021-01-09 21:00:00,2021-01-09 21:00:00,10.97718631,2887
2021-01-09 22:00:00,2021-01-09 22:00:00,11.76865672,3154
2021-01-09 23:00:00,2021-01-09 23:00:00,11.892,2973
2021-01-10 00:00:00,2021-01-10 00:00:00,9.325,2611
2021-01-10 01:00:00,2021-01-10 01:00:00,9.8442029,2717
2021-01-10 02:00:00,2021-01-10 02:00:00,10.42741935,2586
2021-01-10 03:00:00,2021-01-10 03:00:00,10.26501767,2905
2021-01-10 04:00:00,2021-01-10 04:00:00,11.01433692,3073
2021-01-10 05:00:00,2021-01-10 05:00:00,9.61003861,2489
2021-01-10 06:00:00,2021-01-10 06:00:00,9.65540541,2858
2021-01-10 07:00:00,2021-01-10 07:00:00,10.05703422,2645
2021-01-10 08:00:00,2021-01-10 08:00:00,10.33834586,2750
2021-01-10 09:00:00,2021-01-10 09:00:00,9.38754325,2713
2021-01-10 10:00:00,2021-01-10 10:00:00,7.85925926,2122
2021-01-10 11:00:00,2021-01-10 11:00:00,9.27526132,2662
2021-01-10 12:00:00,2021-01-10 12:00:00,8.4,2268
2021-01-10 13:00:00,2021-01-10 13:00:00,9.76086957,2694
2021-01-10 14:00:00,2021-01-10 14:00:00,9.48630137,2770
2021-01-10 15:00:00,2021-01-10 15:00:00,10.24817518,2808
2021-01-10 16:00:00,2021-01-10 16:00:00,11.14754098,2720
2021-01-10 17:00:00,2021-01-10 17:00:00,9.30136986,2716
2021-01-10 18:00:00,2021-01-10 18:00:00,11.20833333,2959
2021-01-10 19:00:00,2021-01-10 19:00:00,11.64516129,3249
2021-01-10 20:00:00,2021-01-10 20:00:00,8.45318352,2257
2021-01-10 21:00:00,2021-01-10 21:00:00,11.23247232,3044
2021-01-10 22:00:00,2021-01-10 22:00:00,11.97701149,3126
2021-01-10 23:00:00,2021-01-10 23:00:00,12.20522388,3271
2021-01-11 00:00:00,2021-01-11 00:00:00,10.15789474,2702
2021-01-11 01:00:00,2021-01-11 01:00:00,12.4874552,3484
2021-01-11 02:00:00,2021-01-11 02:00:00,9.27888446,2329
2021-01-11 03:00:00,2021-01-11 03:00:00,6.30479452,1841
2021-01-11 04:00:00,2021-01-11 04:00:00,7.33984375,1879
2021-01-11 05:00:00,2021-01-11 05:00:00,9.43209877,2292
2021-01-11 06:00:00,2021-01-11 06:00:00,7.64285714,2140
2021-01-11 07:00:00,2021-01-11 07:00:00,9.62283737,2781
2021-01-11 08:00:00,2021-01-11 08:00:00,8.51438849,2367
2021-01-11 09:00:00,2021-01-11 09:00:00,10.84375,2776
2021-01-11 10:00:00,2021-01-11 10:00:00,8.51943463,2411
2021-01-11 11:00:00,2021-01-11 11:00:00,9.53472222,2746
2021-01-11 12:00:00,2021-01-11 12:00:00,8.53962264,2263
2021-01-11 13:00:00,2021-01-11 13:00:00,9.80681818,2589
2021-01-11 14:00:00,2021-01-11 14:00:00,7.64686469,2317
2021-01-11 15:00:00,2021-01-11 15:00:00,8.62598425,2191
2021-01-11 16:00:00,2021-01-11 16:00:00,6.52962963,1763
2021-01-11 17:00:00,2021-01-11 17:00:00,7.52158273,2091
2021-01-11 18:00:00,2021-01-11 18:00:00,11.41312741,2956
2021-01-11 19:00:00,2021-01-11 19:00:00,10.22068966,2964
2021-01-11 20:00:00,2021-01-11 20:00:00,10.09454545,2776
2021-01-11 21:00:00,2021-01-11 21:00:00,11.01423488,3095
2021-01-11 22:00:00,2021-01-11 22:00:00,9.96138996,2580
2021-01-11 23:00:00,2021-01-11 23:00:00,10.23420074,2753
2021-01-12 00:00:00,2021-01-12 00:00:00,10.496,2624
2021-01-12 01:00:00,2021-01-12 01:00:00,10.16724739,2918
2021-01-12 02:00:00,2021-01-12 02:00:00,9.87412587,2824
2021-01-12 03:00:00,2021-01-12 03:00:00,9.41791045,2524
