start_time,contract_calls_count_mean,contract_calls_count_total,datetime
2021-01-01 00:00:00,105.9047619,28912,2021-01-01 00:00:00
2021-01-01 01:00:00,108.38356164,31648,2021-01-01 01:00:00
2021-01-01 02:00:00,111.84067797,32993,2021-01-01 02:00:00
2021-01-01 03:00:00,116.4,31428,2021-01-01 03:00:00
2021-01-01 04:00:00,108.9566787,30181,2021-01-01 04:00:00
2021-01-01 05:00:00,104.91901408,29797,2021-01-01 05:00:00
2021-01-01 06:00:00,114.224,28556,2021-01-01 06:00:00
2021-01-01 07:00:00,115.79835391,28139,2021-01-01 07:00:00
2021-01-01 08:00:00,111.012,27753,2021-01-01 08:00:00
2021-01-01 09:00:00,110.97580645,27522,2021-01-01 09:00:00
2021-01-01 10:00:00,101.91304348,30472,2021-01-01 10:00:00
2021-01-01 11:00:00,111.63703704,30142,2021-01-01 11:00:00
2021-01-01 12:00:00,113.7716263,32880,2021-01-01 12:00:00
2021-01-01 13:00:00,113.38970588,30842,2021-01-01 13:00:00
2021-01-01 14:00:00,122.17770035,35065,2021-01-01 14:00:00
2021-01-01 15:00:00,128.24662162,37961,2021-01-01 15:00:00
2021-01-01 16:00:00,115.86062718,33252,2021-01-01 16:00:00
2021-01-01 17:00:00,106.89112903,26509,2021-01-01 17:00:00
2021-01-01 18:00:00,99.01090909,27228,2021-01-01 18:00:00
2021-01-01 19:00:00,104.29166667,27533,2021-01-01 19:00:00
2021-01-01 20:00:00,98.3057554,27329,2021-01-01 20:00:00
2021-01-01 21:00:00,96.80524345,25847,2021-01-01 21:00:00
2021-01-01 22:00:00,99.99215686,25498,2021-01-01 22:00:00
2021-01-01 23:00:00,106.75724638,29465,2021-01-01 23:00:00
2021-01-02 00:00:00,108.28888889,29238,2021-01-02 00:00:00
2021-01-02 01:00:00,110.45149254,29601,2021-01-02 01:00:00
2021-01-02 02:00:00,116.13651877,34028,2021-01-02 02:00:00
2021-01-02 03:00:00,112.55670103,32754,2021-01-02 03:00:00
2021-01-02 04:00:00,108.0866426,29940,2021-01-02 04:00:00
2021-01-02 05:00:00,122.25093633,32641,2021-01-02 05:00:00
2021-01-02 06:00:00,117.23106061,30949,2021-01-02 06:00:00
2021-01-02 07:00:00,112.11808118,30384,2021-01-02 07:00:00
2021-01-02 08:00:00,126.61111111,34185,2021-01-02 08:00:00
2021-01-02 09:00:00,114.55518395,34252,2021-01-02 09:00:00
2021-01-02 10:00:00,113.95785441,29743,2021-01-02 10:00:00
2021-01-02 11:00:00,117.81886792,31222,2021-01-02 11:00:00
2021-01-02 12:00:00,120.5625,34722,2021-01-02 12:00:00
2021-01-02 13:00:00,123.47014925,33090,2021-01-02 13:00:00
2021-01-02 14:00:00,127.37777778,34392,2021-01-02 14:00:00
2021-01-02 15:00:00,120.32520325,29600,2021-01-02 15:00:00
2021-01-02 16:00:00,120.68055556,34756,2021-01-02 16:00:00
2021-01-02 17:00:00,116.11567164,31119,2021-01-02 17:00:00
2021-01-02 18:00:00,108.75838926,32410,2021-01-02 18:00:00
2021-01-02 19:00:00,107.91636364,29677,2021-01-02 19:00:00
2021-01-02 20:00:00,111.24723247,30148,2021-01-02 20:00:00
2021-01-02 21:00:00,113.53873239,32245,2021-01-02 21:00:00
2021-01-02 22:00:00,106.33461538,27647,2021-01-02 22:00:00
2021-01-02 23:00:00,105.73356401,30557,2021-01-02 23:00:00
2021-01-03 00:00:00,109.80737705,26793,2021-01-03 00:00:00
2021-01-03 01:00:00,115.91570881,30254,2021-01-03 01:00:00
2021-01-03 02:00:00,119.93214286,33581,2021-01-03 02:00:00
2021-01-03 03:00:00,116.30072464,32099,2021-01-03 03:00:00
2021-01-03 04:00:00,121.87341772,28884,2021-01-03 04:00:00
2021-01-03 05:00:00,120.015625,30724,2021-01-03 05:00:00
2021-01-03 06:00:00,120.63468635,32692,2021-01-03 06:00:00
2021-01-03 07:00:00,117.86259542,30880,2021-01-03 07:00:00
2021-01-03 08:00:00,120.67944251,34635,2021-01-03 08:00:00
2021-01-03 09:00:00,123.35191638,35402,2021-01-03 09:00:00
2021-01-03 10:00:00,119.68,32912,2021-01-03 10:00:00
2021-01-03 11:00:00,121.4965035,34748,2021-01-03 11:00:00
2021-01-03 12:00:00,121.56,33429,2021-01-03 12:00:00
2021-01-03 13:00:00,117.59315589,30927,2021-01-03 13:00:00
2021-01-03 14:00:00,116.84172662,32482,2021-01-03 14:00:00
2021-01-03 15:00:00,121.2877193,34567,2021-01-03 15:00:00
2021-01-03 16:00:00,112.73228346,28634,2021-01-03 16:00:00
2021-01-03 17:00:00,112.02536232,30919,2021-01-03 17:00:00
2021-01-03 18:00:00,104.80496454,29555,2021-01-03 18:00:00
2021-01-03 19:00:00,103.15503876,26614,2021-01-03 19:00:00
2021-01-03 20:00:00,95.89735099,28961,2021-01-03 20:00:00
2021-01-03 21:00:00,100.36111111,25291,2021-01-03 21:00:00
2021-01-03 22:00:00,97.75862069,25515,2021-01-03 22:00:00
2021-01-03 23:00:00,104.64552239,28045,2021-01-03 23:00:00
2021-01-04 00:00:00,107.63953488,27771,2021-01-04 00:00:00
2021-01-04 01:00:00,119.40977444,31763,2021-01-04 01:00:00
2021-01-04 02:00:00,117.04074074,31601,2021-01-04 02:00:00
2021-01-04 03:00:00,114.02020202,33864,2021-01-04 03:00:00
2021-01-04 04:00:00,121.45038168,31820,2021-01-04 04:00:00
2021-01-04 05:00:00,123.48854962,32354,2021-01-04 05:00:00
2021-01-04 06:00:00,116.41960784,29687,2021-01-04 06:00:00
2021-01-04 07:00:00,121.21052632,34545,2021-01-04 07:00:00
2021-01-04 08:00:00,123.93145161,30735,2021-01-04 08:00:00
2021-01-04 09:00:00,120.93014706,32893,2021-01-04 09:00:00
2021-01-04 10:00:00,123.78810409,33299,2021-01-04 10:00:00
2021-01-04 11:00:00,127.28518519,34367,2021-01-04 11:00:00
2021-01-04 12:00:00,125.21235521,32430,2021-01-04 12:00:00
2021-01-04 13:00:00,124.82156134,33577,2021-01-04 13:00:00
2021-01-04 14:00:00,121.73913043,33600,2021-01-04 14:00:00
2021-01-04 15:00:00,118.34385965,33728,2021-01-04 15:00:00
2021-01-04 16:00:00,112.47619048,30706,2021-01-04 16:00:00
2021-01-04 17:00:00,111.13684211,31674,2021-01-04 17:00:00
2021-01-04 18:00:00,102.14130435,28191,2021-01-04 18:00:00
2021-01-04 19:00:00,100.60483871,24950,2021-01-04 19:00:00
2021-01-04 20:00:00,96.74410774,28733,2021-01-04 20:00:00
2021-01-04 21:00:00,98.86551724,28671,2021-01-04 21:00:00
2021-01-04 22:00:00,103.51764706,26397,2021-01-04 22:00:00
2021-01-04 23:00:00,99.87241379,28963,2021-01-04 23:00:00
2021-01-05 00:00:00,103.72137405,27175,2021-01-05 00:00:00
2021-01-05 01:00:00,116.58974359,31829,2021-01-05 01:00:00
2021-01-05 02:00:00,117.51639344,28674,2021-01-05 02:00:00
2021-01-05 03:00:00,118.98785425,29390,2021-01-05 03:00:00
2021-01-05 04:00:00,117.24381625,33180,2021-01-05 04:00:00
2021-01-05 05:00:00,111.82565789,33995,2021-01-05 05:00:00
2021-01-05 06:00:00,126.92692308,33001,2021-01-05 06:00:00
2021-01-05 07:00:00,121.39416058,33262,2021-01-05 07:00:00
2021-01-05 08:00:00,124.26241135,35042,2021-01-05 08:00:00
2021-01-05 09:00:00,128.65,33449,2021-01-05 09:00:00
2021-01-05 10:00:00,125.33085502,33714,2021-01-05 10:00:00
2021-01-05 11:00:00,128.48770492,31351,2021-01-05 11:00:00
2021-01-05 12:00:00,126.05555556,36304,2021-01-05 12:00:00
2021-01-05 13:00:00,125.33876221,38479,2021-01-05 13:00:00
2021-01-05 14:00:00,128.28793774,32970,2021-01-05 14:00:00
2021-01-05 15:00:00,119.3618677,30676,2021-01-05 15:00:00
2021-01-05 16:00:00,115.692607,29733,2021-01-05 16:00:00
2021-01-05 17:00:00,108.70068027,31958,2021-01-05 17:00:00
2021-01-05 18:00:00,104.64768683,29406,2021-01-05 18:00:00
2021-01-05 19:00:00,102.10877193,29101,2021-01-05 19:00:00
2021-01-05 20:00:00,100.61458333,28977,2021-01-05 20:00:00
2021-01-05 21:00:00,99.70992366,26124,2021-01-05 21:00:00
2021-01-05 22:00:00,103.59782609,28593,2021-01-05 22:00:00
2021-01-05 23:00:00,108.57194245,30183,2021-01-05 23:00:00
2021-01-06 00:00:00,107.01526718,28038,2021-01-06 00:00:00
2021-01-06 01:00:00,122.26153846,31788,2021-01-06 01:00:00
2021-01-06 02:00:00,125.125,32032,2021-01-06 02:00:00
2021-01-06 03:00:00,124.77732794,30820,2021-01-06 03:00:00
2021-01-06 04:00:00,123.65909091,32646,2021-01-06 04:00:00
2021-01-06 05:00:00,122.16140351,34816,2021-01-06 05:00:00
2021-01-06 06:00:00,124.31558935,32695,2021-01-06 06:00:00
2021-01-06 07:00:00,123.40684411,32456,2021-01-06 07:00:00
2021-01-06 08:00:00,120.22491349,34745,2021-01-06 08:00:00
2021-01-06 09:00:00,126.81818182,34875,2021-01-06 09:00:00
2021-01-06 10:00:00,123.97841727,34466,2021-01-06 10:00:00
2021-01-06 11:00:00,126.68774704,32052,2021-01-06 11:00:00
2021-01-06 12:00:00,124.88321168,34218,2021-01-06 12:00:00
2021-01-06 13:00:00,127.7080292,34992,2021-01-06 13:00:00
2021-01-06 14:00:00,127.95070423,36338,2021-01-06 14:00:00
2021-01-06 15:00:00,120.5033557,35910,2021-01-06 15:00:00
2021-01-06 16:00:00,118.54509804,30229,2021-01-06 16:00:00
2021-01-06 17:00:00,112.85765125,31713,2021-01-06 17:00:00
2021-01-06 18:00:00,112.5075188,29927,2021-01-06 18:00:00
2021-01-06 19:00:00,110.99647887,31523,2021-01-06 19:00:00
2021-01-06 20:00:00,106.86909091,29389,2021-01-06 20:00:00
2021-01-06 21:00:00,105.04727273,28888,2021-01-06 21:00:00
2021-01-06 22:00:00,107.68525896,27029,2021-01-06 22:00:00
2021-01-06 23:00:00,102.49084249,27980,2021-01-06 23:00:00
2021-01-07 00:00:00,108.6133829,29217,2021-01-07 00:00:00
2021-01-07 01:00:00,117.68359375,30127,2021-01-07 01:00:00
2021-01-07 02:00:00,117.85616438,34414,2021-01-07 02:00:00
2021-01-07 03:00:00,119.06872852,34649,2021-01-07 03:00:00
2021-01-07 04:00:00,123.66542751,33266,2021-01-07 04:00:00
2021-01-07 05:00:00,130.2742616,30875,2021-01-07 05:00:00
2021-01-07 06:00:00,124.58237548,32516,2021-01-07 06:00:00
2021-01-07 07:00:00,119.13953488,35861,2021-01-07 07:00:00
2021-01-07 08:00:00,124.12681159,34259,2021-01-07 08:00:00
2021-01-07 09:00:00,128.908,32227,2021-01-07 09:00:00
2021-01-07 10:00:00,120.61111111,32565,2021-01-07 10:00:00
2021-01-07 11:00:00,122.84115523,34027,2021-01-07 11:00:00
2021-01-07 12:00:00,122.66666667,33120,2021-01-07 12:00:00
2021-01-07 13:00:00,119.03308824,32377,2021-01-07 13:00:00
2021-01-07 14:00:00,126.99657534,37083,2021-01-07 14:00:00
2021-01-07 15:00:00,118.73476703,33127,2021-01-07 15:00:00
2021-01-07 16:00:00,112.79310345,29439,2021-01-07 16:00:00
2021-01-07 17:00:00,118.75367647,32301,2021-01-07 17:00:00
2021-01-07 18:00:00,104.41632653,25582,2021-01-07 18:00:00
2021-01-07 19:00:00,110.05785124,26634,2021-01-07 19:00:00
2021-01-07 20:00:00,107.37984496,27704,2021-01-07 20:00:00
2021-01-07 21:00:00,105.63380282,30000,2021-01-07 21:00:00
2021-01-07 22:00:00,107.08178439,28805,2021-01-07 22:00:00
2021-01-07 23:00:00,109.83127572,26689,2021-01-07 23:00:00
2021-01-08 00:00:00,110.83916084,31700,2021-01-08 00:00:00
2021-01-08 01:00:00,116.91814947,32854,2021-01-08 01:00:00
2021-01-08 02:00:00,109.59205776,30357,2021-01-08 02:00:00
2021-01-08 03:00:00,122.97810219,33696,2021-01-08 03:00:00
2021-01-08 04:00:00,124.45384615,32358,2021-01-08 04:00:00
2021-01-08 05:00:00,129.72826087,35805,2021-01-08 05:00:00
2021-01-08 06:00:00,118.63230241,34522,2021-01-08 06:00:00
2021-01-08 07:00:00,120.40229885,31425,2021-01-08 07:00:00
2021-01-08 08:00:00,129.35958904,37773,2021-01-08 08:00:00
2021-01-08 09:00:00,129.21478873,36697,2021-01-08 09:00:00
2021-01-08 10:00:00,123.93728223,35570,2021-01-08 10:00:00
2021-01-08 11:00:00,124.93992933,35358,2021-01-08 11:00:00
2021-01-08 12:00:00,123.05947955,33103,2021-01-08 12:00:00
2021-01-08 13:00:00,127.34482759,33237,2021-01-08 13:00:00
2021-01-08 14:00:00,122.93006993,35158,2021-01-08 14:00:00
2021-01-08 15:00:00,122.59774436,32611,2021-01-08 15:00:00
2021-01-08 16:00:00,117.88148148,31828,2021-01-08 16:00:00
2021-01-08 17:00:00,109.59765625,28057,2021-01-08 17:00:00
2021-01-08 18:00:00,104.05782313,30593,2021-01-08 18:00:00
2021-01-08 19:00:00,103.70703125,26549,2021-01-08 19:00:00
2021-01-08 20:00:00,106.04059041,28737,2021-01-08 20:00:00
2021-01-08 21:00:00,100.98201439,28073,2021-01-08 21:00:00
2021-01-08 22:00:00,102.08333333,25725,2021-01-08 22:00:00
2021-01-08 23:00:00,101.24113475,28550,2021-01-08 23:00:00
2021-01-09 00:00:00,109.23880597,29276,2021-01-09 00:00:00
2021-01-09 01:00:00,113.39423077,35379,2021-01-09 01:00:00
2021-01-09 02:00:00,113.04924242,29845,2021-01-09 02:00:00
2021-01-09 03:00:00,111.65682657,30259,2021-01-09 03:00:00
2021-01-09 04:00:00,111.07307692,28879,2021-01-09 04:00:00
2021-01-09 05:00:00,113.06181818,31092,2021-01-09 05:00:00
2021-01-09 06:00:00,118.50367647,32233,2021-01-09 06:00:00
2021-01-09 07:00:00,119.36153846,31034,2021-01-09 07:00:00
2021-01-09 08:00:00,120.29889299,32601,2021-01-09 08:00:00
2021-01-09 09:00:00,124.03422053,32621,2021-01-09 09:00:00
2021-01-09 10:00:00,120.644,30161,2021-01-09 10:00:00
2021-01-09 11:00:00,124.23228346,31555,2021-01-09 11:00:00
2021-01-09 12:00:00,117.32234432,32029,2021-01-09 12:00:00
2021-01-09 13:00:00,114.98905109,31507,2021-01-09 13:00:00
2021-01-09 14:00:00,118.11267606,33544,2021-01-09 14:00:00
2021-01-09 15:00:00,121.24481328,29220,2021-01-09 15:00:00
2021-01-09 16:00:00,119.75352113,34010,2021-01-09 16:00:00
2021-01-09 17:00:00,108.22382671,29978,2021-01-09 17:00:00
2021-01-09 18:00:00,100.09090909,28626,2021-01-09 18:00:00
2021-01-09 19:00:00,100.7372549,25688,2021-01-09 19:00:00
2021-01-09 20:00:00,102.04651163,30716,2021-01-09 20:00:00
2021-01-09 21:00:00,103.68441065,27269,2021-01-09 21:00:00
2021-01-09 22:00:00,100.64925373,26974,2021-01-09 22:00:00
2021-01-09 23:00:00,102.824,25706,2021-01-09 23:00:00
2021-01-10 00:00:00,105.72142857,29602,2021-01-10 00:00:00
2021-01-10 01:00:00,108.55797101,29962,2021-01-10 01:00:00
2021-01-10 02:00:00,111.54435484,27663,2021-01-10 02:00:00
2021-01-10 03:00:00,104.50883392,29576,2021-01-10 03:00:00
2021-01-10 04:00:00,111.41218638,31084,2021-01-10 04:00:00
2021-01-10 05:00:00,113.91891892,29505,2021-01-10 05:00:00
2021-01-10 06:00:00,111.35135135,32960,2021-01-10 06:00:00
2021-01-10 07:00:00,119.31558935,31380,2021-01-10 07:00:00
2021-01-10 08:00:00,124.15037594,33024,2021-01-10 08:00:00
2021-01-10 09:00:00,110.35640138,31893,2021-01-10 09:00:00
2021-01-10 10:00:00,129.57407407,34985,2021-01-10 10:00:00
2021-01-10 11:00:00,123.8989547,35559,2021-01-10 11:00:00
2021-01-10 12:00:00,121.35185185,32765,2021-01-10 12:00:00
2021-01-10 13:00:00,114.00362319,31465,2021-01-10 13:00:00
2021-01-10 14:00:00,111.1609589,32459,2021-01-10 14:00:00
2021-01-10 15:00:00,114.63868613,31411,2021-01-10 15:00:00
2021-01-10 16:00:00,114.51639344,27942,2021-01-10 16:00:00
2021-01-10 17:00:00,114.64726027,33477,2021-01-10 17:00:00
2021-01-10 18:00:00,107.25757576,28316,2021-01-10 18:00:00
2021-01-10 19:00:00,95.8172043,26733,2021-01-10 19:00:00
2021-01-10 20:00:00,95.49438202,25497,2021-01-10 20:00:00
2021-01-10 21:00:00,100.80811808,27319,2021-01-10 21:00:00
2021-01-10 22:00:00,102.66666667,26796,2021-01-10 22:00:00
2021-01-10 23:00:00,96.58208955,25884,2021-01-10 23:00:00
2021-01-11 00:00:00,103.84586466,27623,2021-01-11 00:00:00
2021-01-11 01:00:00,108.37992832,30238,2021-01-11 01:00:00
2021-01-11 02:00:00,116.38247012,29212,2021-01-11 02:00:00
2021-01-11 03:00:00,98.06849315,28636,2021-01-11 03:00:00
2021-01-11 04:00:00,124.046875,31756,2021-01-11 04:00:00
2021-01-11 05:00:00,125.05349794,30388,2021-01-11 05:00:00
2021-01-11 06:00:00,117.19285714,32814,2021-01-11 06:00:00
2021-01-11 07:00:00,115.32179931,33328,2021-01-11 07:00:00
2021-01-11 08:00:00,125.8705036,34992,2021-01-11 08:00:00
2021-01-11 09:00:00,134.1953125,34354,2021-01-11 09:00:00
2021-01-11 10:00:00,122.54063604,34679,2021-01-11 10:00:00
2021-01-11 11:00:00,125.85069444,36245,2021-01-11 11:00:00
2021-01-11 12:00:00,127.94339623,33905,2021-01-11 12:00:00
2021-01-11 13:00:00,127.62878788,33694,2021-01-11 13:00:00
2021-01-11 14:00:00,113.19471947,34298,2021-01-11 14:00:00
2021-01-11 15:00:00,114.8503937,29172,2021-01-11 15:00:00
2021-01-11 16:00:00,105.44444444,28470,2021-01-11 16:00:00
2021-01-11 17:00:00,113.32733813,31505,2021-01-11 17:00:00
2021-01-11 18:00:00,116.37837838,30142,2021-01-11 18:00:00
2021-01-11 19:00:00,107.74482759,31246,2021-01-11 19:00:00
2021-01-11 20:00:00,100.61818182,27670,2021-01-11 20:00:00
2021-01-11 21:00:00,99.40213523,27932,2021-01-11 21:00:00
2021-01-11 22:00:00,103.55598456,26821,2021-01-11 22:00:00
2021-01-11 23:00:00,103.69516729,27894,2021-01-11 23:00:00
2021-01-12 00:00:00,109.0,27250,2021-01-12 00:00:00
2021-01-12 01:00:00,106.8641115,30670,2021-01-12 01:00:00
2021-01-12 02:00:00,112.67482517,32225,2021-01-12 02:00:00
2021-01-12 03:00:00,115.29477612,30899,2021-01-12 03:00:00
2021-01-12 04:00:00,117.13545817,29401,2021-01-12 04:00:00
2021-01-12 05:00:00,116.5261194,31229,2021-01-12 05:00:00
2021-01-12 06:00:00,119.49174917,36206,2021-01-12 06:00:00
2021-01-12 07:00:00,121.40148699,32657,2021-01-12 07:00:00
2021-01-12 08:00:00,123.07723577,30277,2021-01-12 08:00:00
2021-01-12 09:00:00,120.42348754,33839,2021-01-12 09:00:00
2021-01-12 10:00:00,122.76326531,30077,2021-01-12 10:00:00
2021-01-12 11:00:00,116.6259542,30556,2021-01-12 11:00:00
2021-01-12 12:00:00,115.62142857,32374,2021-01-12 12:00:00
2021-01-12 13:00:00,122.59016393,29912,2021-01-12 13:00:00
2021-01-12 14:00:00,115.17586207,33401,2021-01-12 14:00:00
2021-01-12 15:00:00,116.55514706,31703,2021-01-12 15:00:00
2021-01-12 16:00:00,108.42517007,31877,2021-01-12 16:00:00
2021-01-12 17:00:00,102.446875,32783,2021-01-12 17:00:00
2021-01-12 18:00:00,101.8754717,26997,2021-01-12 18:00:00
2021-01-12 19:00:00,96.05576208,25839,2021-01-12 19:00:00
2021-01-12 20:00:00,95.42599278,26433,2021-01-12 20:00:00
2021-01-12 21:00:00,92.20446097,24803,2021-01-12 21:00:00
2021-01-12 22:00:00,94.21180556,27133,2021-01-12 22:00:00
2021-01-12 23:00:00,98.55350554,26708,2021-01-12 23:00:00
2021-01-13 00:00:00,101.28744939,25018,2021-01-13 00:00:00
2021-01-13 01:00:00,113.02797203,32326,2021-01-13 01:00:00
2021-01-13 02:00:00,113.04,28260,2021-01-13 02:00:00
2021-01-13 03:00:00,110.14230769,28637,2021-01-13 03:00:00
2021-01-13 04:00:00,109.09411765,27819,2021-01-13 04:00:00
2021-01-13 05:00:00,109.86296296,29663,2021-01-13 05:00:00
2021-01-13 06:00:00,110.80139373,31800,2021-01-13 06:00:00
2021-01-13 07:00:00,117.86296296,31823,2021-01-13 07:00:00
2021-01-13 08:00:00,119.36862745,30439,2021-01-13 08:00:00
2021-01-13 09:00:00,118.63117871,31200,2021-01-13 09:00:00
2021-01-13 10:00:00,119.58232932,29776,2021-01-13 10:00:00
2021-01-13 11:00:00,116.39370079,29564,2021-01-13 11:00:00
2021-01-13 12:00:00,113.47636364,31206,2021-01-13 12:00:00
2021-01-13 13:00:00,110.97101449,30628,2021-01-13 13:00:00
2021-01-13 14:00:00,114.46757679,33539,2021-01-13 14:00:00
2021-01-13 15:00:00,113.34394904,35590,2021-01-13 15:00:00
2021-01-13 16:00:00,106.04615385,27572,2021-01-13 16:00:00
2021-01-13 17:00:00,93.82491582,27866,2021-01-13 17:00:00
2021-01-13 18:00:00,99.05574913,28429,2021-01-13 18:00:00
2021-01-13 19:00:00,101.89411765,25983,2021-01-13 19:00:00
2021-01-13 20:00:00,94.69875776,30493,2021-01-13 20:00:00
2021-01-13 21:00:00,98.04123711,28530,2021-01-13 21:00:00
2021-01-13 22:00:00,100.51672862,27039,2021-01-13 22:00:00
2021-01-13 23:00:00,99.02898551,27332,2021-01-13 23:00:00
2021-01-14 00:00:00,103.83154122,28969,2021-01-14 00:00:00
2021-01-14 01:00:00,105.38888889,30352,2021-01-14 01:00:00
2021-01-14 02:00:00,111.40501792,31082,2021-01-14 02:00:00
2021-01-14 03:00:00,118.57142857,29050,2021-01-14 03:00:00
2021-01-14 04:00:00,115.28421053,32856,2021-01-14 04:00:00
2021-01-14 05:00:00,122.41949153,28891,2021-01-14 05:00:00
2021-01-14 06:00:00,120.85393258,32268,2021-01-14 06:00:00
2021-01-14 07:00:00,117.0669145,31491,2021-01-14 07:00:00
2021-01-14 08:00:00,127.13779528,32293,2021-01-14 08:00:00
2021-01-14 09:00:00,125.09489051,34276,2021-01-14 09:00:00
2021-01-14 10:00:00,117.28467153,32136,2021-01-14 10:00:00
2021-01-14 11:00:00,122.91472868,31712,2021-01-14 11:00:00
2021-01-14 12:00:00,117.02888087,32417,2021-01-14 12:00:00
2021-01-14 13:00:00,124.89534884,32223,2021-01-14 13:00:00
2021-01-14 14:00:00,119.03409091,31425,2021-01-14 14:00:00
2021-01-14 15:00:00,123.03041825,32357,2021-01-14 15:00:00
2021-01-14 16:00:00,124.4516129,34722,2021-01-14 16:00:00
2021-01-14 17:00:00,121.30107527,33843,2021-01-14 17:00:00
2021-01-14 18:00:00,114.2443609,30389,2021-01-14 18:00:00
2021-01-14 19:00:00,104.71314741,26283,2021-01-14 19:00:00
2021-01-14 20:00:00,98.73049645,27842,2021-01-14 20:00:00
2021-01-14 21:00:00,105.59126984,26609,2021-01-14 21:00:00
2021-01-14 22:00:00,100.65313653,27277,2021-01-14 22:00:00
2021-01-14 23:00:00,101.71484375,26039,2021-01-14 23:00:00
2021-01-15 00:00:00,102.13718412,28292,2021-01-15 00:00:00
2021-01-15 01:00:00,112.45454545,27214,2021-01-15 01:00:00
2021-01-15 02:00:00,120.7164751,31507,2021-01-15 02:00:00
2021-01-15 03:00:00,116.72953737,32801,2021-01-15 03:00:00
2021-01-15 04:00:00,105.71532847,28966,2021-01-15 04:00:00
2021-01-15 05:00:00,108.13043478,29844,2021-01-15 05:00:00
2021-01-15 06:00:00,114.50342466,33435,2021-01-15 06:00:00
2021-01-15 07:00:00,120.33574007,33333,2021-01-15 07:00:00
2021-01-15 08:00:00,129.02517986,35869,2021-01-15 08:00:00
2021-01-15 09:00:00,120.66791045,32339,2021-01-15 09:00:00
2021-01-15 10:00:00,116.3046595,32449,2021-01-15 10:00:00
2021-01-15 11:00:00,114.15957447,32193,2021-01-15 11:00:00
2021-01-15 12:00:00,121.6121673,31984,2021-01-15 12:00:00
2021-01-15 13:00:00,125.55970149,33650,2021-01-15 13:00:00
2021-01-15 14:00:00,124.5,33615,2021-01-15 14:00:00
2021-01-15 15:00:00,115.3812709,34499,2021-01-15 15:00:00
2021-01-15 16:00:00,114.15463918,33219,2021-01-15 16:00:00
2021-01-15 17:00:00,109.03900709,30749,2021-01-15 17:00:00
2021-01-15 18:00:00,106.1218638,29608,2021-01-15 18:00:00
2021-01-15 19:00:00,102.928,25732,2021-01-15 19:00:00
2021-01-15 20:00:00,101.58974359,27734,2021-01-15 20:00:00
2021-01-15 21:00:00,100.39694656,26304,2021-01-15 21:00:00
2021-01-15 22:00:00,97.09057971,26797,2021-01-15 22:00:00
2021-01-15 23:00:00,96.36654804,27079,2021-01-15 23:00:00
2021-01-16 00:00:00,100.16778523,29850,2021-01-16 00:00:00
2021-01-16 01:00:00,111.28624535,29936,2021-01-16 01:00:00
2021-01-16 02:00:00,110.2245614,31414,2021-01-16 02:00:00
2021-01-16 03:00:00,108.99261993,29537,2021-01-16 03:00:00
2021-01-16 04:00:00,113.15986395,33269,2021-01-16 04:00:00
2021-01-16 05:00:00,112.83928571,31595,2021-01-16 05:00:00
2021-01-16 06:00:00,110.76226415,29352,2021-01-16 06:00:00
2021-01-16 07:00:00,121.65546218,28954,2021-01-16 07:00:00
2021-01-16 08:00:00,114.17931034,33112,2021-01-16 08:00:00
2021-01-16 09:00:00,121.55793991,28323,2021-01-16 09:00:00
2021-01-16 10:00:00,125.78518519,33962,2021-01-16 10:00:00
2021-01-16 11:00:00,118.11070111,32008,2021-01-16 11:00:00
2021-01-16 12:00:00,122.7481203,32651,2021-01-16 12:00:00
2021-01-16 13:00:00,120.0460251,28691,2021-01-16 13:00:00
2021-01-16 14:00:00,110.00743494,29592,2021-01-16 14:00:00
2021-01-16 15:00:00,117.36567164,31454,2021-01-16 15:00:00
2021-01-16 16:00:00,117.06713781,33130,2021-01-16 16:00:00
2021-01-16 17:00:00,110.16793893,28864,2021-01-16 17:00:00
2021-01-16 18:00:00,101.55,28434,2021-01-16 18:00:00
2021-01-16 19:00:00,102.46564885,26846,2021-01-16 19:00:00
2021-01-16 20:00:00,97.68543046,29501,2021-01-16 20:00:00
2021-01-16 21:00:00,100.375,27302,2021-01-16 21:00:00
2021-01-16 22:00:00,98.09363296,26191,2021-01-16 22:00:00
2021-01-16 23:00:00,98.03284672,26861,2021-01-16 23:00:00
2021-01-17 00:00:00,107.21030043,24980,2021-01-17 00:00:00
2021-01-17 01:00:00,105.20377358,27879,2021-01-17 01:00:00
2021-01-17 02:00:00,109.25925926,29500,2021-01-17 02:00:00
2021-01-17 03:00:00,109.03345725,29330,2021-01-17 03:00:00
2021-01-17 04:00:00,104.6292517,30761,2021-01-17 04:00:00
2021-01-17 05:00:00,107.48339483,29128,2021-01-17 05:00:00
2021-01-17 06:00:00,114.12260536,29786,2021-01-17 06:00:00
2021-01-17 07:00:00,114.53558052,30581,2021-01-17 07:00:00
2021-01-17 08:00:00,108.64363636,29877,2021-01-17 08:00:00
2021-01-17 09:00:00,115.25266904,32386,2021-01-17 09:00:00
2021-01-17 10:00:00,120.96442688,30604,2021-01-17 10:00:00
2021-01-17 11:00:00,116.19367589,29397,2021-01-17 11:00:00
2021-01-17 12:00:00,109.79003559,30851,2021-01-17 12:00:00
2021-01-17 13:00:00,114.50735294,31146,2021-01-17 13:00:00
2021-01-17 14:00:00,112.41573034,30015,2021-01-17 14:00:00
2021-01-17 15:00:00,116.98832685,30066,2021-01-17 15:00:00
