start_time,block_bytes,datetime
2022-03-27 08:00:00,1486471.0,2022-03-27 08:00:00
2022-03-27 09:00:00,1346974.0,2022-03-27 09:00:00
2022-03-27 10:00:00,1301030.375,2022-03-27 10:00:00
2022-03-27 11:00:00,472055.0,2022-03-27 11:00:00
2022-03-27 12:00:00,906978.66666667,2022-03-27 12:00:00
2022-03-27 13:00:00,886682.75,2022-03-27 13:00:00
2022-03-27 14:00:00,1475003.5,2022-03-27 14:00:00
2022-03-27 15:00:00,1065847.375,2022-03-27 15:00:00
2022-03-27 16:00:00,1477086.0,2022-03-27 16:00:00
2022-03-27 17:00:00,1500302.25,2022-03-27 17:00:00
2022-03-27 18:00:00,1476061.85714286,2022-03-27 18:00:00
2022-03-27 19:00:00,1606731.33333333,2022-03-27 19:00:00
2022-03-27 20:00:00,1162327.85714286,2022-03-27 20:00:00
2022-03-27 21:00:00,1226226.0,2022-03-27 21:00:00
2022-03-27 22:00:00,1409837.0,2022-03-27 22:00:00
2022-03-27 23:00:00,1529911.2,2022-03-27 23:00:00
2022-03-28 00:00:00,1204284.28571429,2022-03-28 00:00:00
2022-03-28 01:00:00,688149.66666667,2022-03-28 01:00:00
2022-03-28 02:00:00,1371168.5,2022-03-28 02:00:00
2022-03-28 03:00:00,1522931.0,2022-03-28 03:00:00
2022-03-28 04:00:00,1468011.28571429,2022-03-28 04:00:00
2022-03-28 05:00:00,1405194.0,2022-03-28 05:00:00
2022-03-28 06:00:00,1413397.66666667,2022-03-28 06:00:00
2022-03-28 07:00:00,953825.25,2022-03-28 07:00:00
2022-03-28 08:00:00,796364.375,2022-03-28 08:00:00
2022-03-28 09:00:00,1330744.28571429,2022-03-28 09:00:00
2022-03-28 10:00:00,1402453.75,2022-03-28 10:00:00
2022-03-28 11:00:00,1227056.125,2022-03-28 11:00:00
2022-03-28 12:00:00,1240756.22222222,2022-03-28 12:00:00
2022-03-28 13:00:00,1718045.5,2022-03-28 13:00:00
2022-03-28 14:00:00,1515874.875,2022-03-28 14:00:00
2022-03-28 15:00:00,1226298.83333333,2022-03-28 15:00:00
2022-03-28 16:00:00,980512.45454545,2022-03-28 16:00:00
2022-03-28 17:00:00,1257726.5,2022-03-28 17:00:00
2022-03-28 18:00:00,1002672.0,2022-03-28 18:00:00
2022-03-28 19:00:00,1550657.85714286,2022-03-28 19:00:00
2022-03-28 20:00:00,1474766.75,2022-03-28 20:00:00
2022-03-28 21:00:00,987625.66666667,2022-03-28 21:00:00
2022-03-28 22:00:00,1520047.0,2022-03-28 22:00:00
2022-03-28 23:00:00,1298744.25,2022-03-28 23:00:00
2022-03-29 00:00:00,1076521.375,2022-03-29 00:00:00
2022-03-29 01:00:00,775399.66666667,2022-03-29 01:00:00
2022-03-29 02:00:00,1491700.33333333,2022-03-29 02:00:00
2022-03-29 03:00:00,1094026.0,2022-03-29 03:00:00
2022-03-29 04:00:00,850510.0,2022-03-29 04:00:00
2022-03-29 05:00:00,849730.0,2022-03-29 05:00:00
2022-03-29 06:00:00,1102468.16666667,2022-03-29 06:00:00
2022-03-29 07:00:00,797703.33333333,2022-03-29 07:00:00
2022-03-29 08:00:00,1078461.2,2022-03-29 08:00:00
2022-03-29 09:00:00,1054739.25,2022-03-29 09:00:00
2022-03-29 10:00:00,1115322.0,2022-03-29 10:00:00
2022-03-29 11:00:00,1416979.0,2022-03-29 11:00:00
2022-03-29 12:00:00,1112458.6,2022-03-29 12:00:00
2022-03-29 13:00:00,1142589.66666667,2022-03-29 13:00:00
2022-03-29 14:00:00,1452609.33333333,2022-03-29 14:00:00
2022-03-29 15:00:00,1440464.57142857,2022-03-29 15:00:00
2022-03-29 16:00:00,1418749.5,2022-03-29 16:00:00
2022-03-29 17:00:00,1501031.0,2022-03-29 17:00:00
2022-03-29 18:00:00,1504475.42857143,2022-03-29 18:00:00
2022-03-29 19:00:00,1519318.0,2022-03-29 19:00:00
2022-03-29 20:00:00,1501615.2,2022-03-29 20:00:00
2022-03-29 21:00:00,1423015.2,2022-03-29 21:00:00
2022-03-29 22:00:00,1327630.5,2022-03-29 22:00:00
2022-03-29 23:00:00,844932.0,2022-03-29 23:00:00
2022-03-30 00:00:00,1427236.5,2022-03-30 00:00:00
2022-03-30 01:00:00,824073.66666667,2022-03-30 01:00:00
2022-03-30 02:00:00,989719.2,2022-03-30 02:00:00
2022-03-30 03:00:00,620022.7,2022-03-30 03:00:00
2022-03-30 04:00:00,1028975.0,2022-03-30 04:00:00
2022-03-30 05:00:00,1672520.0,2022-03-30 05:00:00
2022-03-30 06:00:00,1447170.5,2022-03-30 06:00:00
2022-03-30 07:00:00,1314368.75,2022-03-30 07:00:00
2022-03-30 08:00:00,1343088.0,2022-03-30 08:00:00
2022-03-30 09:00:00,1447606.0,2022-03-30 09:00:00
2022-03-30 10:00:00,1441513.0,2022-03-30 10:00:00
2022-03-30 11:00:00,1258859.57142857,2022-03-30 11:00:00
2022-03-30 12:00:00,1443169.4,2022-03-30 12:00:00
2022-03-30 13:00:00,1475338.16666667,2022-03-30 13:00:00
2022-03-30 14:00:00,1687685.6,2022-03-30 14:00:00
2022-03-30 15:00:00,1456736.90909091,2022-03-30 15:00:00
2022-03-30 16:00:00,1153424.5,2022-03-30 16:00:00
2022-03-30 17:00:00,1635966.5,2022-03-30 17:00:00
2022-03-30 18:00:00,1613152.33333333,2022-03-30 18:00:00
2022-03-30 19:00:00,1615458.75,2022-03-30 19:00:00
2022-03-30 20:00:00,1483250.0,2022-03-30 20:00:00
2022-03-30 21:00:00,1578108.66666667,2022-03-30 21:00:00
2022-03-30 22:00:00,1480821.28571429,2022-03-30 22:00:00
2022-03-30 23:00:00,1595770.33333333,2022-03-30 23:00:00
2022-03-31 00:00:00,1514638.25,2022-03-31 00:00:00
2022-03-31 01:00:00,1524236.33333333,2022-03-31 01:00:00
2022-03-31 02:00:00,1218659.75,2022-03-31 02:00:00
2022-03-31 03:00:00,612353.0,2022-03-31 03:00:00
2022-03-31 04:00:00,1055196.25,2022-03-31 04:00:00
2022-03-31 05:00:00,846902.25,2022-03-31 05:00:00
2022-03-31 06:00:00,1401401.5,2022-03-31 06:00:00
2022-03-31 07:00:00,1534840.4,2022-03-31 07:00:00
2022-03-31 08:00:00,1320364.71428571,2022-03-31 08:00:00
2022-03-31 09:00:00,677442.42857143,2022-03-31 09:00:00
2022-03-31 10:00:00,1438646.0,2022-03-31 10:00:00
2022-03-31 11:00:00,1187998.42857143,2022-03-31 11:00:00
2022-03-31 12:00:00,1469129.0,2022-03-31 12:00:00
2022-03-31 13:00:00,,2022-03-31 13:00:00
2022-03-31 14:00:00,1456883.2,2022-03-31 14:00:00
2022-03-31 15:00:00,1516695.5,2022-03-31 15:00:00
2022-03-31 16:00:00,1277529.5,2022-03-31 16:00:00
2022-03-31 17:00:00,1493518.33333333,2022-03-31 17:00:00
2022-03-31 18:00:00,1432274.33333333,2022-03-31 18:00:00
2022-03-31 19:00:00,1460308.875,2022-03-31 19:00:00
2022-03-31 20:00:00,1451242.25,2022-03-31 20:00:00
2022-03-31 21:00:00,1434908.5,2022-03-31 21:00:00
2022-03-31 22:00:00,1468388.14285714,2022-03-31 22:00:00
2022-03-31 23:00:00,1515356.0,2022-03-31 23:00:00
2022-04-01 00:00:00,1475391.875,2022-04-01 00:00:00
2022-04-01 01:00:00,1545693.83333333,2022-04-01 01:00:00
2022-04-01 02:00:00,1452084.54545455,2022-04-01 02:00:00
2022-04-01 03:00:00,703125.5,2022-04-01 03:00:00
2022-04-01 04:00:00,773869.0,2022-04-01 04:00:00
2022-04-01 05:00:00,1519252.5,2022-04-01 05:00:00
2022-04-01 06:00:00,1325729.16666667,2022-04-01 06:00:00
2022-04-01 07:00:00,1486639.33333333,2022-04-01 07:00:00
2022-04-01 08:00:00,1201608.625,2022-04-01 08:00:00
2022-04-01 09:00:00,1607310.83333333,2022-04-01 09:00:00
2022-04-01 10:00:00,,2022-04-01 10:00:00
2022-04-01 11:00:00,1470010.0,2022-04-01 11:00:00
2022-04-01 12:00:00,1404434.16666667,2022-04-01 12:00:00
2022-04-01 13:00:00,1456492.42857143,2022-04-01 13:00:00
2022-04-01 14:00:00,1405175.5,2022-04-01 14:00:00
2022-04-01 15:00:00,1505739.125,2022-04-01 15:00:00
2022-04-01 16:00:00,1452589.14285714,2022-04-01 16:00:00
2022-04-01 17:00:00,1541568.66666667,2022-04-01 17:00:00
2022-04-01 18:00:00,1410135.75,2022-04-01 18:00:00
2022-04-01 19:00:00,1490109.33333333,2022-04-01 19:00:00
2022-04-01 20:00:00,1479529.625,2022-04-01 20:00:00
