o,h,c,l,t,close,low,open,high,volume
0.01227,0.01302,0.009592,0.008301,1705708800,41691.8,41453.6,41662.1,41883.5,95866.062
0.009592,0.011374,0.009882,0.008098,1705795200,41580.0,41500.0,41691.8,41880.9,67035.552
0.009882,0.01353,0.009758,0.006983,1705881600,39567.0,39402.0,41579.9,41692.3,459024.106
0.009758,0.013257,0.009699,0.007552,1705968000,39890.0,38545.0,39567.1,40172.7,414373.386
0.009699,0.012062,0.011079,0.006721,1706054400,40078.7,39493.3,39889.9,40560.6,272754.171
0.011079,0.011303,0.010147,0.007527,1706140800,39953.3,39535.3,40078.8,40300.0,203728.679
0.010147,0.01049,0.007204,0.004293,1706227200,41806.4,39813.1,39953.3,42239.3,355418.478
0.007204,0.011075,0.005122,0.004998,1706313600,42102.2,41360.1,41806.4,42187.1,118437.114
0.005122,0.010587,0.009027,-0.001799,1706400000,42021.2,41600.0,42102.2,42836.0,205736.453
0.009027,0.011295,0.006796,0.006312,1706486400,43287.7,41768.3,42021.2,43340.8,249502.11
0.006796,0.0122,0.001505,0.0011,1706572800,42918.3,42665.6,43287.6,43888.0,257582.784
0.001505,0.00977,0.007565,-0.005336,1706659200,42560.5,42257.6,42918.3,43748.6,313069.11
0.007565,0.009036,0.006652,-0.007381,1706745600,43072.6,41866.8,42560.5,43288.0,274321.107
0.006652,0.011666,0.005445,0.004869,1706832000,43182.0,42512.7,43072.6,43480.0,205767.574
0.005445,0.009044,0.007371,0.002194,1706918400,42992.4,42858.3,43182.0,43372.2,89735.22
0.007371,0.009334,0.00571,0.00348,1707004800,42570.3,42176.7,42992.4,43112.1,127421.548
0.00571,0.011236,0.00852,0.001534,1707091200,42692.9,42235.1,42570.3,43580.0,240655.549
0.00852,0.011587,0.00714,0.00662,1707177600,43079.1,42559.8,42692.9,43378.8,196157.643
0.00714,0.010845,0.010833,0.001864,1707264000,44326.2,42763.4,43079.1,44388.0,252057.708
0.010833,0.011086,0.001483,0.000959,1707350400,45269.1,44306.8,44326.3,45600.0,299738.288
0.001483,0.013705,0.008249,-0.005029,1707436800,47116.1,45218.1,45269.2,48230.3,519919.419
0.008249,0.012113,0.009313,0.006871,1707523200,47732.6,46836.4,47116.1,48189.6,179626.604
0.009313,0.01276,0.010786,0.008846,1707609600,48303.4,47539.4,47732.6,48600.0,209951.626
0.010786,0.024809,0.015701,0.009149,1707696000,49943.6,47702.0,48303.4,50413.2,450895.202
0.015701,0.016235,0.007248,0.007247,1707782400,49696.4,48301.0,49943.6,50428.8,382348.085
0.007248,0.018496,0.009648,0.004788,1707868800,51823.2,49215.7,49696.4,52100.0,395191.791
0.009648,0.015605,0.014058,0.006768,1707955200,51898.5,51334.9,51823.1,52859.0,392724.603
0.014058,0.030252,0.008947,0.008473,1708041600,52148.6,51611.7,51898.4,52623.0,259819.793
0.008947,0.016538,0.013893,0.008488,1708128000,51679.4,50647.5,52148.7,52192.8,222342.005
0.013893,0.023004,0.02109,0.011612,1708214400,52175.9,51178.0,51679.5,52450.0,166636.426
0.02109,0.026001,0.009564,0.009196,1708300800,51813.8,51688.8,52175.9,52532.9,196387.978
0.009564,0.026996,0.009955,0.007754,1708387200,52297.4,50788.0,51813.7,53090.9,388913.064
0.009955,0.014401,0.013388,0.006813,1708473600,51877.8,50528.4,52297.3,52402.3,308127.301
0.013388,0.01874,0.010928,0.010768,1708560000,51316.9,50967.5,51877.9,52130.8,244144.647
0.010928,0.015358,0.009398,0.007096,1708646400,50771.9,50512.7,51316.9,51576.3,215474.562
0.009398,0.015255,0.012836,0.009398,1708732800,51602.1,50611.4,50771.9,51736.6,104944.457
0.012836,0.018591,0.017573,0.01119,1708819200,51764.9,51300.4,51602.1,52050.0,122177.26
0.017573,0.034523,0.027533,0.01288,1708905600,54511.6,50922.5,51764.9,54991.8,393466.231
0.027533,0.090857,0.023661,0.019407,1708992000,57074.5,54495.0,54511.7,57780.0,511475.535
0.023661,0.110101,0.067695,0.016678,1709078400,62487.9,56730.1,57074.5,64300.0,1010118.442
0.067695,0.08688,0.052332,0.046746,1709164800,61203.3,60452.0,62487.9,63762.8,584713.883
0.052332,0.072329,0.028954,0.02891,1709251200,62430.6,60844.8,61203.3,63199.0,299231.827
0.028954,0.06915,0.048097,0.028367,1709337600,62039.9,61605.0,62430.6,62513.1,159283.629
0.048097,0.058565,0.057381,0.037945,1709424000,63178.5,61339.5,62039.9,63330.9,200312.503
0.057381,0.088736,0.054183,0.042433,1709510400,68296.4,62299.0,63178.5,68600.0,632882.144
0.054183,0.109159,0.03329,0.03329,1709596800,63747.4,59112.0,68296.5,69350.0,1053025.132
0.03329,0.059684,0.031845,0.016579,1709683200,66128.1,62829.3,63747.5,67729.5,534011.813
0.031845,0.054712,0.031606,0.029658,1709769600,66870.0,65609.3,66128.0,68101.3,296092.788
0.031606,0.066161,0.017899,0.017865,1709856000,68180.2,66120.0,66870.0,70330.8,459387.207
0.017899,0.032704,0.030823,0.016119,1709942400,68360.1,67908.7,68180.2,68608.7,94899.005
0.030823,0.086692,0.036796,0.029986,1710028800,69001.8,68155.0,68360.2,69999.8,233596.523
0.036796,0.138218,0.043364,0.030891,1710115200,72153.8,67000.0,69001.8,72890.0,474396.897
0.043364,0.069484,0.03228,0.03228,1710201600,71503.2,68600.0,72153.9,73370.0,472072.331
0.03228,0.071415,0.02206,0.022026,1710288000,73127.6,71388.1,71503.3,73755.0,288446.338
0.02206,0.049777,0.039119,0.02206,1710374400,71455.5,68600.0,73127.6,73881.4,513901.237
0.039119,0.052298,0.012199,0.009988,1710460800,69552.2,65580.0,71455.6,72500.0,705810.685
0.012199,0.027291,0.018573,0.012199,1710547200,65351.0,64750.0,69552.1,70097.6,333426.129
0.018573,0.028164,0.016077,0.01554,1710633600,68447.9,64559.8,65351.0,68972.4,314890.309
0.016077,0.034432,0.016328,0.015755,1710720000,67660.0,66601.6,68447.9,69044.4,317885.916
0.016328,0.028896,0.014583,0.010358,1710806400,61974.1,61582.8,67660.0,68178.6,700466.795
0.014583,0.0261,0.013035,0.01024,1710892800,67876.4,60800.0,61974.1,68140.0,637362.465
0.013035,0.020007,0.011752,0.011498,1710979200,65539.9,64550.1,67876.4,68293.9,347218.385
0.011752,0.013331,0.011069,0.008217,1711065600,63826.0,62294.0,65539.9,66691.9,401149.333
0.011069,0.015172,0.011433,0.009943,1711152000,64020.3,63020.2,63826.1,66050.0,239124.0
0.011433,0.019494,0.019494,0.010871,1711238400,67260.9,63822.0,64020.4,67700.0,244179.435
0.019494,0.035528,0.023494,0.013694,1711324800,69920.5,66427.6,67260.9,71228.3,395156.191
0.023494,0.052143,0.039044,0.019568,1711411200,70044.1,69320.0,69920.6,71649.0,307861.116
0.039044,0.049895,0.031128,0.025898,1711497600,69532.6,68364.8,70044.2,71888.0,407286.574
0.031128,0.054929,0.032211,0.028332,1711584000,70838.7,68941.0,69532.6,71636.2,241970.822
0.032211,0.054383,0.025809,0.024428,1711670400,69903.6,69000.0,70838.8,70976.9,187970.841
0.025809,0.049103,0.034647,0.017853,1711756800,69642.1,69577.2,69903.6,70388.0,91126.75
0.034647,0.077281,0.072385,0.023967,1711843200,71363.0,69608.0,69642.0,71495.5,132458.79
0.072385,0.099259,0.017934,0.012985,1711929600,69700.0,68103.3,71363.0,71388.0,282812.126
0.017934,0.03164,0.008305,0.007647,1712016000,65505.3,64603.2,69700.0,69731.6,499041.572
0.008305,0.01176,0.00842,0.008121,1712102400,65971.9,64500.0,65502.4,66940.0,275041.23
0.00842,0.010508,0.009377,0.002519,1712188800,68489.9,65100.0,65971.8,69329.7,326385.338
0.009377,0.010699,0.009403,0.008331,1712275200,67825.7,65966.0,68489.8,68787.1,313547.293
0.009403,0.011496,0.009773,0.008849,1712361600,68901.6,67450.0,67825.8,69708.0,127343.726
0.009773,0.0128,0.012182,0.009773,1712448000,69362.7,68820.6,68901.5,70395.0,171783.436
0.012182,0.034462,0.019981,0.010926,1712534400,71678.4,69040.4,69362.7,72890.4,297237.449
0.019981,0.029038,0.011215,0.010918,1712620800,69189.3,68216.0,71678.3,71820.6,334059.403
0.011215,0.016564,0.011512,0.009564,1712707200,70681.7,67546.2,69189.2,71412.2,337774.756
0.011512,0.017358,0.009438,0.007965,1712793600,70055.7,69592.6,70681.8,71387.4,256194.153
0.009438,0.020068,0.006234,0.004429,1712880000,67136.4,65102.0,70055.6,71297.0,415528.149
0.006234,0.009455,0.001714,0.000918,1712966400,63939.7,59652.5,67136.4,67975.4,515005.203
0.001714,0.011305,0.006893,0.001654,1713052800,65615.9,62139.3,63939.7,65822.1,395770.133
0.006893,0.007104,0.006748,-0.014196,1713139200,63392.7,62242.5,65615.9,66874.9,381532.225
0.006748,0.009051,0.004639,0.001541,1713225600,63765.0,61521.0,63392.8,64356.3,405931.439
0.004639,0.007946,0.00524,-0.00234,1713312000,61254.5,59625.0,63764.9,64483.3,444032.992
0.00524,0.007842,-0.002019,-0.007816,1713398400,63445.0,60763.8,61254.5,64100.0,363302.394
-0.002019,0.008421,0.005625,-0.002224,1713484800,63787.4,59541.0,63445.0,65480.0,574264.058
0.005625,0.005957,-0.000356,-0.006439,1713571200,64897.2,63045.1,63787.4,65400.0,197142.262
-0.000356,0.008404,0.006214,-0.008215,1713657600,64912.6,64214.2,64897.2,65678.7,160533.948
0.006214,0.007799,-0.007912,-0.008573,1713744000,66778.0,64470.5,64912.7,67222.0,246268.411
-0.007912,0.007949,0.005076,-0.011477,1713830400,66386.3,65750.0,66777.9,67158.9,178665.564
0.005076,0.010531,0.009493,0.00282,1713916800,64250.0,63575.0,66386.2,67068.2,280545.061
0.009493,0.009493,-0.000659,-0.002948,1714003200,64478.8,62721.3,64250.0,65270.6,275211.062
-0.000659,0.01006,0.009532,-0.002867,1714089600,63748.8,63291.5,64478.8,64783.1,202149.813
0.009532,0.009714,0.00407,0.003734,1714176000,63421.0,62332.8,63748.7,63901.4,167349.109
0.00407,0.008225,0.00223,-0.006495,1714262400,63088.3,62700.0,63420.9,64350.0,126056.151
0.00223,0.009711,0.004518,-0.008278,1714348800,63842.4,61726.2,63088.4,64200.0,228411.163
0.004518,0.010082,0.009094,-0.003682,1714435200,60651.2,59150.0,63842.4,64700.0,408747.703
0.009094,0.01018,0.005304,0.002717,1714521600,58307.6,56537.7,60651.2,60816.7,564108.4
0.005304,0.007987,-0.005752,-0.008167,1714608000,59036.7,56951.6,58307.7,59637.3,299229.302
-0.005752,0.004832,-0.004344,-0.009095,1714694400,62853.7,58781.3,59036.7,63333.0,353606.459
-0.004344,0.007353,0.005864,-0.005313,1714780800,63864.2,62520.0,62853.7,64547.9,205205.199
0.005864,0.009337,0.002548,-0.0028,1714867200,63988.0,62833.0,63864.3,64644.3,185495.653
0.002548,0.009605,0.008182,-0.000701,1714953600,63142.8,62655.3,63987.9,65500.0,305110.067
0.008182,0.009505,0.006606,0.004017,1715040000,62296.0,62203.6,63142.7,64392.2,238974.646
0.006606,0.010334,0.008068,0.006395,1715126400,61157.9,60843.6,62296.0,62994.9,241651.579
0.008068,0.0102,-0.000307,-0.000997,1715212800,63050.1,60550.0,61157.9,63447.2,242451.302
-0.000307,0.00887,0.008593,-0.003777,1715299200,60778.1,60117.4,63050.0,63446.5,307214.96
0.008593,0.009364,0.006474,0.004988,1715385600,60809.2,60432.6,60778.0,61491.4,113294.787
0.006474,0.00954,0.000616,-0.002943,1715472000,61455.8,60557.3,60809.2,61849.4,104043.897
0.000616,0.00964,0.002579,-0.001702,1715558400,62912.1,60750.0,61455.7,63440.0,261927.073
0.002579,0.012974,0.006333,-0.002753,1715644800,61550.5,60950.0,62912.2,63099.6,244345.274
0.006333,0.007182,0.002115,-0.008773,1715731200,66175.4,61316.1,61550.5,66440.0,365031.68
0.002115,0.010005,0.006199,-0.001243,1715817600,65217.7,64567.0,66175.4,66800.0,242455.324
0.006199,0.006902,0.000577,-0.003048,1715904000,66980.0,65061.2,65217.7,67400.6,227063.919
0.000577,0.008011,0.004942,-0.006833,1715990400,66884.9,66503.2,66980.0,67340.5,96931.548
0.004942,0.00932,0.003409,0.003023,1716076800,66239.4,65835.8,66884.9,67750.0,148170.35
0.003409,0.015144,0.014827,-0.00149,1716163200,71466.5,66010.0,66239.4,71674.6,366028.078
0.014827,0.024913,0.012096,0.012028,1716249600,70168.8,69165.6,71466.5,72132.8,263674.327
0.012096,0.016507,0.011951,0.009931,1716336000,69219.1,68736.8,70168.7,70715.4,194160.494
0.011951,0.01855,0.010852,0.009921,1716422400,67999.9,66156.6,69219.2,70133.3,300093.622
0.010852,0.012399,0.008977,0.008424,1716508800,68584.1,66639.0,67999.9,69273.5,186681.082
0.008977,0.010861,0.010425,0.008841,1716595200,69314.4,68523.7,68584.0,69622.8,85113.605
0.010425,0.01164,0.010681,0.010013,1716681600,68524.3,68155.0,69314.5,69590.3,84069.824
0.010681,0.034122,0.016217,0.010141,1716768000,69461.6,68268.7,68524.4,70750.0,170291.356
0.016217,0.016217,0.014568,0.009574,1716854400,68440.5,67273.0,69461.5,69628.0,227838.44
0.014568,0.01605,0.010221,0.010108,1716940800,67686.7,67129.0,68440.4,68983.0,158236.599
0.010221,0.012325,0.011994,0.009093,1717027200,68402.5,67167.0,67686.8,69568.9,194573.899
0.011994,0.012611,0.011922,0.009277,1717113600,67577.9,66700.5,68402.6,69080.0,195751.752
0.011922,0.012832,0.011196,0.010582,1717200000,67799.2,67480.0,67577.9,67936.0,50943.058
0.011196,0.01404,0.011296,0.010118,1717286400,67805.9,67296.3,67799.2,68545.9,102194.718
0.011296,0.016313,0.011988,0.010587,1717372800,68851.4,67642.6,67805.9,70372.9,227676.93
0.011988,0.02068,0.008999,0.008799,1717459200,70580.0,68595.5,68851.3,71146.4,216100.016
0.008999,0.019599,0.009966,0.008916,1717545600,71133.3,70423.6,70580.0,71824.4,203992.034
0.009966,0.021038,0.009853,0.009481,1717632000,70830.0,70101.9,71133.3,71714.8,158483.564
0.009853,0.01824,0.010908,0.009595,1717718400,69377.0,68405.0,70830.0,72144.0,299412.37
0.010908,0.013577,0.008838,0.008743,1717804800,69346.5,69192.3,69377.0,69613.6,65739.857
0.008838,0.009976,0.008851,0.008501,1717891200,69667.1,69160.0,69346.6,69879.0,68024.1
0.008851,0.010857,0.00884,0.008135,1717977600,69558.7,69201.2,69667.1,70222.7,127381.604
0.00884,0.010096,0.00478,0.00456,1718064000,67320.7,66000.0,69558.8,69600.0,311984.942
0.00478,0.010082,0.009565,0.000799,1718150400,68270.3,66920.0,67320.6,70028.0,329918.46
0.009565,0.01045,0.006946,0.00244,1718236800,66786.9,66251.1,68270.3,68607.7,248355.461
0.006946,0.010126,0.005148,0.000926,1718323200,66039.7,65052.4,66786.8,67366.5,239411.231
0.005148,0.00898,0.006041,0.003136,1718409600,66213.7,65801.0,66039.7,66482.6,72423.755
0.006041,0.007456,0.004336,0.001585,1718496000,66653.6,66012.1,66213.7,66960.3,80361.551
0.004336,0.010171,0.004512,0.001437,1718582400,66472.1,65094.9,66653.5,67280.6,248420.787
0.004512,0.009165,0.007888,-0.004091,1718668800,65150.0,64009.8,66472.1,66558.9,335559.394
0.007888,0.008755,0.006241,-0.001242,1718755200,64933.6,64600.0,65149.9,65711.9,150032.669
0.006241,0.009802,0.006341,0.005339,1718841600,64854.0,64526.0,64933.6,66467.0,220954.676
0.006341,0.009436,0.008105,-0.00543,1718928000,64124.0,63361.2,64854.0,65055.5,210109.601
0.008105,0.008105,0.005466,-0.002787,1719014400,64240.0,63915.8,64124.1,64520.0,53855.862
0.005466,0.008272,0.006209,0.00069,1719100800,63194.9,63137.9,64240.1,64500.0,72052.293
0.006209,0.009406,-0.001115,-0.002155,1719187200,60273.6,58218.0,63194.9,63357.0,445903.184
-0.001115,0.007378,-0.000212,-0.007611,1719273600,61777.8,60230.5,60273.5,62448.1,264647.317
-0.000212,0.006756,0.005683,-0.004996,1719360000,60860.1,60696.0,61777.9,62465.1,170601.18
0.005683,0.010493,0.007043,0.003573,1719446400,61682.0,60605.0,60860.1,62379.7,160172.482
0.007043,0.01252,0.011828,-0.000557,1719532800,60429.8,60038.0,61682.1,62204.0,195508.125
0.011828,0.011877,0.003482,-0.005615,1719619200,60982.4,60400.1,60429.8,61232.0,79680.289
0.003482,0.011266,0.005928,-0.004272,1719705600,62766.0,60705.0,60982.5,63058.4,147777.915
0.005928,0.011029,0.002042,-0.003893,1719792000,62883.6,62502.2,62766.1,63849.0,193937.938
0.002042,0.012327,0.009962,-0.003877,1719878400,62123.6,61800.0,62883.7,63284.0,163101.243
0.009962,0.009994,0.006514,0.000863,1719964800,60208.0,59299.3,62123.5,62278.2,295303.265
0.006514,0.008241,0.005606,-0.002477,1720051200,57045.9,56560.0,60208.0,60500.0,445656.277
0.005606,0.00808,0.003557,-0.005055,1720137600,56604.9,53329.5,57045.9,57533.4,577193.595
0.003557,0.008495,0.001665,-0.000857,1720224000,58216.0,56000.0,56604.9,58472.0,178580.022
0.001665,0.010289,0.003333,-0.004686,1720310400,55830.9,55688.0,58216.0,58443.0,210361.981
0.003333,0.009067,0.007949,-0.001525,1720396800,56686.4,54243.1,55831.0,58200.0,464106.957
0.007949,0.009025,0.007843,0.00317,1720483200,58023.2,56256.2,56686.4,58290.6,257237.048
0.007843,0.010028,0.00922,-0.00276,1720569600,57707.0,57125.0,58023.1,59449.6,254248.937
0.00922,0.009451,0.006732,0.004104,1720656000,57315.5,57030.0,57707.0,59780.0,293106.959
0.006732,0.008016,0.004551,-0.002747,1720742400,57870.0,56500.1,57315.7,58500.0,238100.616
0.004551,0.008291,0.007176,-0.000813,1720828800,59174.0,57728.6,57870.0,59850.0,157884.322
0.007176,0.009226,0.00469,-0.000295,1720915200,60766.0,59164.0,59173.9,61412.4,208060.883
0.00469,0.009887,-0.000704,-0.007519,1721001600,64680.6,60622.6,60766.0,64870.7,352222.181
-0.000704,0.020738,0.005325,-0.000704,1721088000,65010.0,62350.0,64680.6,65388.0,375258.616
0.005325,0.010402,0.001651,-0.004888,1721174400,64055.7,63823.0,65010.0,66100.0,276656.393
0.001651,0.006608,0.005176,-0.000695,1721260800,63959.9,63206.4,64055.8,65173.8,215648.157
0.005176,0.010591,0.001957,-0.002156,1721347200,66627.9,63266.2,63960.0,67362.8,311859.805
0.001957,0.007056,-0.000165,-0.000264,1721433600,67095.6,66159.1,66627.9,67648.7,123564.406
-0.000165,0.010245,0.010065,-0.000817,1721520000,68138.0,65750.0,67095.6,68351.2,207228.372
0.010065,0.010065,0.004941,0.0014,1721606400,67499.2,66538.6,68138.0,68459.7,192991.391
0.004941,0.008411,0.008186,0.001961,1721692800,65916.4,65416.5,67499.2,67729.3,270430.68
0.008186,0.01006,0.009678,0.006432,1721779200,65350.8,65040.5,65916.3,67087.3,215079.421
0.009678,0.009845,0.006228,0.004814,1721865600,65773.0,63456.7,65350.7,66144.0,319685.441
0.006228,0.01088,0.007107,0.00231,1721952000,67882.5,65688.2,65773.0,68200.0,235384.526
0.007107,0.012958,0.00979,0.004932,1722038400,67873.8,66624.5,67882.5,69381.7,330982.647
0.00979,0.010476,0.009974,0.004401,1722124800,68215.5,67037.0,67873.7,68300.0,116913.935
0.009974,0.012743,0.004151,0.003966,1722211200,66750.0,66365.8,68215.5,70081.0,372537.818
0.004151,0.010493,0.005867,-0.000288,1722297600,66159.3,65254.5,66750.1,66966.6,246551.044
0.005867,0.00965,0.007802,0.002462,1722384000,64601.8,64500.4,66159.3,66826.3,246389.446
0.007802,0.010492,0.009019,0.003578,1722470400,65328.9,62271.2,64601.8,65650.0,372654.59
0.009019,0.011625,0.007978,0.006142,1722556800,61483.7,61200.2,65329.0,65577.0,421628.42
0.007978,0.008759,0.008627,-0.000151,1722643200,60684.6,59800.0,61483.7,62166.0,290469.956
0.008627,0.010962,0.00603,0.002941,1722729600,58144.5,57040.0,60684.5,61089.5,339512.415
0.00603,0.007885,0.003176,-0.006551,1722816000,54003.1,48888.0,58144.5,58286.9,1281982.025
0.003176,0.004739,-0.000858,-0.004775,1722902400,55991.2,53925.3,54003.5,56999.9,435953.439
-0.000858,0.008736,0.004125,-0.004361,1722988800,55102.9,54519.8,55991.3,57699.0,377442.54
0.004125,0.005415,0.002622,-0.005061,1723075200,61659.8,54672.4,55102.9,62737.2,470117.508
0.002622,0.00777,-0.000591,-0.000804,1723161600,60808.6,59500.0,61659.8,61726.0,308674.339
-0.000591,0.006537,0.006171,-0.000674,1723248000,60889.9,60208.5,60808.6,61450.0,115593.354
0.006171,0.006171,0.004272,-0.001674,1723334400,58693.1,58255.4,60889.8,62000.0,202539.076
0.004272,0.010422,0.005411,-0.002176,1723420800,59323.6,57615.0,58693.1,60666.0,367126.29
0.005411,0.007312,0.002551,-0.00292,1723507200,60550.5,58360.0,59323.7,61545.0,255934.721
0.002551,0.004517,-0.00407,-0.010971,1723593600,58648.1,58367.2,60550.4,61839.7,295662.808
-0.00407,0.007036,-0.007398,-0.009813,1723680000,57511.0,55969.0,58648.1,59820.0,360815.946
-0.007398,0.003841,0.003762,-0.00828,1723766400,58854.9,57062.1,57511.1,59780.2,268756.529
0.003762,0.006926,0.004223,-0.000645,1723852800,59468.5,58769.4,58854.9,59690.2,77085.532
0.004223,0.007968,-0.000388,-0.001619,1723939200,58390.0,58352.0,59468.5,60250.0,149660.264
-0.000388,0.000384,-0.00398,-0.006773,1724025600,59398.5,57750.0,58390.1,59585.4,214043.139
-0.00398,0.004428,-0.007617,-0.008092,1724112000,58982.9,58501.1,59398.4,61386.0,287049.13
-0.007617,0.003306,-0.000101,-0.007617,1724198400,61120.0,58728.9,58982.7,61793.9,270583.679
-0.000101,0.003586,0.000698,-0.005321,1724284800,60349.9,59677.6,61120.0,61392.0,211098.959
0.000698,0.003469,-0.002795,-0.010415,1724371200,64019.9,60301.5,60349.9,65000.0,382490.709
-0.002795,0.009049,0.000327,-0.002795,1724457600,64116.5,63522.7,64020.0,64472.5,132741.902
0.000327,0.007179,0.00625,-0.001844,1724544000,64190.2,63731.3,64116.6,65175.4,115546.888
0.00625,0.007336,0.002675,-0.001554,1724630400,62807.6,62750.2,64190.1,64455.8,195977.222
0.002675,0.008315,-0.00628,-0.006294,1724716800,59384.5,57928.2,62807.7,63196.0,339269.805
-0.00628,0.003944,0.000585,-0.008101,1724803200,59010.0,57820.0,59384.4,60197.8,313788.567
0.000585,0.004582,-0.000491,-0.004311,1724889600,59323.2,58655.0,59010.0,61144.9,233896.685
-0.000491,0.005808,0.000563,-0.00459,1724976000,59096.3,57525.0,59323.3,59914.9,268276.469
0.000563,0.006201,0.00552,-0.001424,1725062400,58941.9,58700.0,59096.4,59436.0,68866.674
0.00552,0.006996,-0.001713,-0.003138,1725148800,57268.1,57123.0,58941.9,59052.7,222909.914
-0.001713,0.008037,0.006338,-0.003896,1725235200,59112.1,57093.0,57268.1,59412.3,201218.384
0.006338,0.008236,0.004482,0.002839,1725321600,57451.9,57320.0,59112.2,59790.0,230196.497
0.004482,0.007905,0.007151,-0.004542,1725408000,57944.8,55555.0,57452.0,58500.0,326983.311
0.007151,0.007771,0.003272,-0.005481,1725494400,56145.7,55600.0,57944.8,58318.9,294703.592
0.003272,0.005923,-0.002539,-0.004939,1725580800,53927.7,52510.8,56145.7,57000.0,479063.113
-0.002539,0.003916,0.003491,-0.007252,1725667200,54134.9,53725.0,53927.7,54820.2,127686.594
0.003491,0.00386,-0.003156,-0.006461,1725753600,54839.6,53596.5,54134.9,55300.0,162078.536
-0.003156,-0.000722,-0.002698,-0.009079,1725840000,57010.0,54557.0,54839.6,58153.2,313094.361
-0.002698,0.002278,-0.00619,-0.007528,1725926400,57609.1,56361.0,57010.1,58033.2,228317.676
-0.00619,0.003004,-0.001736,-0.007052,1726012800,57306.0,55515.2,57609.2,57954.4,338231.445
-0.001736,0.003269,0.000482,-0.003771,1726099200,58097.0,57283.1,57305.6,58606.6,261449.688
0.000482,0.002557,-0.008242,-0.010628,1726185600,60456.2,57594.0,58097.1,60597.0,277429.492
-0.008242,0.006831,0.001567,-0.008242,1726272000,59964.0,59360.1,60456.2,60572.9,102580.577
0.001567,0.006774,0.005665,-0.001627,1726358400,59100.5,58654.0,59963.9,60369.4,130524.206
0.005665,0.009716,0.008501,0.000069,1726444800,58187.0,57446.3,59100.5,59182.2,250699.432
0.008501,0.009795,0.005242,-0.000705,1726531200,60281.0,57588.8,58187.0,61345.0,318442.066
0.005242,0.007842,0.007842,-0.000004,1726617600,61735.3,59138.0,60281.0,61765.0,355729.312
0.007842,0.009512,0.009512,0.001789,1726704000,62926.9,61534.0,61735.3,63830.1,302382.412
0.009512,0.012805,0.00344,-0.001689,1726790400,63175.7,62320.0,62926.9,64126.7,257172.835
0.00344,0.010295,0.00362,0.002173,1726876800,63320.6,62714.2,63175.8,63546.9,78248.362
0.00362,0.009666,0.007289,0.002397,1726963200,63558.4,62339.0,63320.6,64000.0,149129.884
0.007289,0.007289,0.005418,0.000359,1727049600,63302.0,62534.4,63558.5,64724.8,234343.564
0.005418,0.005703,0.005072,-0.003055,1727136000,64243.1,62688.2,63302.1,64666.0,236987.628
0.005072,0.007223,0.005287,0.000109,1727222400,63118.4,62910.0,64243.2,64800.0,184950.772
0.005287,0.010013,0.0063,0.002424,1727308800,65139.2,62634.4,63118.3,65800.0,321186.356
0.0063,0.007768,0.005813,0.000177,1727395200,65749.6,64788.0,65139.1,66450.0,226404.021
0.005813,0.009433,0.004516,0.003969,1727481600,65822.6,65368.1,65749.5,66237.0,92773.553
0.004516,0.009901,0.005829,0.003197,1727568000,65568.1,65400.0,65822.7,66059.3,88131.799
0.005829,0.011384,0.010296,0.001442,1727654400,63309.1,62825.0,65568.2,65588.8,296848.373
0.010296,0.01046,0.004752,0.002885,1727740800,60776.8,60128.2,63309.0,64092.6,429817.835
0.004752,0.009242,0.006152,0.002243,1727827200,60622.6,59934.9,60776.7,62355.0,327001.805
0.006152,0.010053,0.006563,0.002651,1727913600,60727.2,59815.0,60622.7,61452.6,286137.212
0.006563,0.008013,0.00078,-0.001502,1728000000,62054.4,60434.1,60727.1,62457.1,234795.836
0.00078,0.007991,0.004836,-0.00028,1728086400,62023.1,61648.0,62054.3,62344.0,74330.781
0.004836,0.00819,0.005781,0.002103,1728172800,62789.3,61778.9,62023.1,62961.5,96413.453
0.005781,0.008197,-0.000503,-0.001045,1728259200,62190.7,62091.8,62789.2,64448.2,298949.375
-0.000503,0.011359,0.008574,-0.000691,1728345600,62131.7,61836.0,62190.6,63178.7,226276.359
0.008574,0.01045,0.003463,0.003228,1728432000,60606.4,60251.9,62131.8,62520.9,217302.173
0.003463,0.010384,0.002337,0.000506,1728518400,60293.2,58900.0,60606.3,61297.0,262947.653
0.002337,0.005336,0.005336,-0.001451,1728604800,62509.0,60057.8,60293.3,63400.0,263691.142
0.005336,0.010774,0.007027,-0.001869,1728691200,63176.0,62458.0,62509.0,63462.6,102784.406
0.007027,0.008246,0.007247,0.002696,1728777600,62839.8,62020.0,63176.0,63260.0,129696.156
0.007247,0.014211,0.009677,0.003082,1728864000,66064.9,62420.0,62839.7,66533.0,338251.601
0.009677,0.013779,0.008453,0.006288,1728950400,67044.1,64771.7,66064.9,67953.7,422005.511
0.008453,0.011445,0.009385,0.0077,1729036800,67592.0,66724.2,67044.0,68400.0,254153.501
0.009385,0.011559,0.009925,0.006791,1729123200,67401.5,66600.0,67592.0,67925.9,220272.837
0.009925,0.011981,0.007727,0.006222,1729209600,68407.8,67165.0,67401.5,69000.0,245301.761
0.007727,0.010425,0.009073,0.007727,1729296000,68357.1,68000.0,68407.8,68684.9,68632.108
0.009073,0.011541,0.011149,0.008352,1729382400,69020.1,68069.8,68357.1,69425.8,105939.492
0.011149,0.013461,0.00731,0.007053,1729468800,67368.8,66865.9,69020.2,69566.0,253437.333
