start_time,block_interval,datetime
2021-08-09 02:00:00,13.55681818,2021-08-09 02:00:00
2021-08-09 03:00:00,14.11462451,2021-08-09 03:00:00
2021-08-09 04:00:00,12.82078853,2021-08-09 04:00:00
2021-08-09 05:00:00,13.83011583,2021-08-09 05:00:00
2021-08-09 06:00:00,12.82142857,2021-08-09 06:00:00
2021-08-09 07:00:00,14.11857708,2021-08-09 07:00:00
2021-08-09 08:00:00,13.73846154,2021-08-09 08:00:00
2021-08-09 09:00:00,14.67213115,2021-08-09 09:00:00
2021-08-09 10:00:00,12.58947368,2021-08-09 10:00:00
2021-08-09 11:00:00,12.69858156,2021-08-09 11:00:00
2021-08-09 12:00:00,11.90066225,2021-08-09 12:00:00
2021-08-09 13:00:00,12.42657343,2021-08-09 13:00:00
2021-08-09 14:00:00,14.68163265,2021-08-09 14:00:00
2021-08-09 15:00:00,13.89453125,2021-08-09 15:00:00
2021-08-09 16:00:00,12.3137931,2021-08-09 16:00:00
2021-08-09 17:00:00,12.90647482,2021-08-09 17:00:00
2021-08-09 18:00:00,13.04744526,2021-08-09 18:00:00
2021-08-09 19:00:00,12.46689895,2021-08-09 19:00:00
2021-08-09 20:00:00,14.58130081,2021-08-09 20:00:00
2021-08-09 21:00:00,13.03636364,2021-08-09 21:00:00
2021-08-09 22:00:00,13.13186813,2021-08-09 22:00:00
2021-08-09 23:00:00,13.7992278,2021-08-09 23:00:00
2021-08-10 00:00:00,14.43373494,2021-08-10 00:00:00
2021-08-10 01:00:00,12.90974729,2021-08-10 01:00:00
2021-08-10 02:00:00,14.85477178,2021-08-10 02:00:00
2021-08-10 03:00:00,12.68100358,2021-08-10 03:00:00
2021-08-10 04:00:00,12.90974729,2021-08-10 04:00:00
2021-08-10 05:00:00,14.44939271,2021-08-10 05:00:00
2021-08-10 06:00:00,13.25461255,2021-08-10 06:00:00
2021-08-10 07:00:00,13.79150579,2021-08-10 07:00:00
2021-08-10 08:00:00,13.06909091,2021-08-10 08:00:00
2021-08-10 09:00:00,13.79457364,2021-08-10 09:00:00
2021-08-10 10:00:00,13.16544118,2021-08-10 10:00:00
2021-08-10 11:00:00,12.78291815,2021-08-10 11:00:00
2021-08-10 12:00:00,12.49295775,2021-08-10 12:00:00
2021-08-10 13:00:00,12.19047619,2021-08-10 13:00:00
2021-08-10 14:00:00,12.76071429,2021-08-10 14:00:00
2021-08-10 15:00:00,13.62737643,2021-08-10 15:00:00
2021-08-10 16:00:00,12.29109589,2021-08-10 16:00:00
2021-08-10 17:00:00,13.8671875,2021-08-10 17:00:00
2021-08-10 18:00:00,12.30927835,2021-08-10 18:00:00
2021-08-10 19:00:00,13.90234375,2021-08-10 19:00:00
2021-08-10 20:00:00,13.45283019,2021-08-10 20:00:00
2021-08-10 21:00:00,12.74285714,2021-08-10 21:00:00
2021-08-10 22:00:00,13.59695817,2021-08-10 22:00:00
2021-08-10 23:00:00,12.94505495,2021-08-10 23:00:00
2021-08-11 00:00:00,14.09803922,2021-08-11 00:00:00
2021-08-11 01:00:00,14.41869919,2021-08-11 01:00:00
2021-08-11 02:00:00,13.04363636,2021-08-11 02:00:00
2021-08-11 03:00:00,13.3197026,2021-08-11 03:00:00
2021-08-11 04:00:00,13.49811321,2021-08-11 04:00:00
2021-08-11 05:00:00,12.77142857,2021-08-11 05:00:00
2021-08-11 06:00:00,14.208,2021-08-11 06:00:00
2021-08-11 07:00:00,13.85328185,2021-08-11 07:00:00
2021-08-11 08:00:00,14.23412698,2021-08-11 08:00:00
2021-08-11 09:00:00,13.79457364,2021-08-11 09:00:00
2021-08-11 10:00:00,13.08759124,2021-08-11 10:00:00
2021-08-11 11:00:00,13.23420074,2021-08-11 11:00:00
2021-08-11 12:00:00,12.61702128,2021-08-11 12:00:00
2021-08-11 13:00:00,12.23287671,2021-08-11 13:00:00
2021-08-11 14:00:00,14.11023622,2021-08-11 14:00:00
2021-08-11 15:00:00,14.7037037,2021-08-11 15:00:00
2021-08-11 16:00:00,14.9535865,2021-08-11 16:00:00
2021-08-11 17:00:00,11.58387097,2021-08-11 17:00:00
2021-08-11 18:00:00,12.57243816,2021-08-11 18:00:00
2021-08-11 19:00:00,12.20205479,2021-08-11 19:00:00
2021-08-11 20:00:00,14.41129032,2021-08-11 20:00:00
2021-08-11 21:00:00,14.00784314,2021-08-11 21:00:00
2021-08-11 22:00:00,13.83397683,2021-08-11 22:00:00
2021-08-11 23:00:00,13.27407407,2021-08-11 23:00:00
2021-08-12 00:00:00,13.39325843,2021-08-12 00:00:00
2021-08-12 01:00:00,13.65900383,2021-08-12 01:00:00
2021-08-12 02:00:00,13.2962963,2021-08-12 02:00:00
2021-08-12 03:00:00,12.63829787,2021-08-12 03:00:00
2021-08-12 04:00:00,12.13513514,2021-08-12 04:00:00
2021-08-12 05:00:00,14.0511811,2021-08-12 05:00:00
2021-08-12 06:00:00,12.89208633,2021-08-12 06:00:00
2021-08-12 07:00:00,14.04705882,2021-08-12 07:00:00
2021-08-12 08:00:00,16.01339286,2021-08-12 08:00:00
2021-08-12 09:00:00,12.17406143,2021-08-12 09:00:00
2021-08-12 10:00:00,12.35986159,2021-08-12 10:00:00
2021-08-12 11:00:00,13.62878788,2021-08-12 11:00:00
2021-08-12 12:00:00,13.28624535,2021-08-12 12:00:00
2021-08-12 13:00:00,12.45804196,2021-08-12 13:00:00
2021-08-12 14:00:00,14.0627451,2021-08-12 14:00:00
2021-08-12 15:00:00,13.22509225,2021-08-12 15:00:00
2021-08-12 16:00:00,14.43495935,2021-08-12 16:00:00
2021-08-12 17:00:00,12.48432056,2021-08-12 17:00:00
2021-08-12 18:00:00,12.59298246,2021-08-12 18:00:00
2021-08-12 19:00:00,12.76512456,2021-08-12 19:00:00
2021-08-12 20:00:00,13.2103321,2021-08-12 20:00:00
2021-08-12 21:00:00,13.921875,2021-08-12 21:00:00
2021-08-12 22:00:00,14.212,2021-08-12 22:00:00
2021-08-12 23:00:00,12.13851351,2021-08-12 23:00:00
2021-08-13 00:00:00,14.73553719,2021-08-13 00:00:00
2021-08-13 01:00:00,14.63673469,2021-08-13 01:00:00
2021-08-13 02:00:00,12.34364261,2021-08-13 02:00:00
2021-08-13 03:00:00,14.38709677,2021-08-13 03:00:00
2021-08-13 04:00:00,13.42857143,2021-08-13 04:00:00
2021-08-13 05:00:00,13.01811594,2021-08-13 05:00:00
2021-08-13 06:00:00,13.5509434,2021-08-13 06:00:00
2021-08-13 07:00:00,13.12408759,2021-08-13 07:00:00
2021-08-13 08:00:00,12.70921986,2021-08-13 08:00:00
2021-08-13 09:00:00,14.01960784,2021-08-13 09:00:00
2021-08-13 10:00:00,14.19047619,2021-08-13 10:00:00
2021-08-13 11:00:00,12.09491525,2021-08-13 11:00:00
2021-08-13 12:00:00,13.75769231,2021-08-13 12:00:00
2021-08-13 13:00:00,12.03030303,2021-08-13 13:00:00
2021-08-13 14:00:00,13.75095785,2021-08-13 14:00:00
2021-08-13 15:00:00,12.99636364,2021-08-13 15:00:00
2021-08-13 16:00:00,12.76702509,2021-08-13 16:00:00
2021-08-13 17:00:00,14.13438735,2021-08-13 17:00:00
2021-08-13 18:00:00,12.57192982,2021-08-13 18:00:00
2021-08-13 19:00:00,14.46963563,2021-08-13 19:00:00
2021-08-13 20:00:00,12.05369128,2021-08-13 20:00:00
2021-08-13 21:00:00,13.6539924,2021-08-13 21:00:00
2021-08-13 22:00:00,13.81538462,2021-08-13 22:00:00
2021-08-13 23:00:00,12.60498221,2021-08-13 23:00:00
2021-08-14 00:00:00,13.11678832,2021-08-14 00:00:00
2021-08-14 01:00:00,13.57575758,2021-08-14 01:00:00
2021-08-14 02:00:00,14.26693227,2021-08-14 02:00:00
2021-08-14 03:00:00,14.41935484,2021-08-14 03:00:00
2021-08-14 04:00:00,13.68441065,2021-08-14 04:00:00
2021-08-14 05:00:00,13.93023256,2021-08-14 05:00:00
2021-08-14 06:00:00,13.9766537,2021-08-14 06:00:00
2021-08-14 07:00:00,13.12454212,2021-08-14 07:00:00
2021-08-14 08:00:00,13.75478927,2021-08-14 08:00:00
2021-08-14 09:00:00,13.08921933,2021-08-14 09:00:00
2021-08-14 10:00:00,12.94909091,2021-08-14 10:00:00
2021-08-14 11:00:00,12.13851351,2021-08-14 11:00:00
2021-08-14 12:00:00,13.46616541,2021-08-14 12:00:00
2021-08-14 13:00:00,13.34831461,2021-08-14 13:00:00
2021-08-14 14:00:00,13.77131783,2021-08-14 14:00:00
2021-08-14 15:00:00,12.70106762,2021-08-14 15:00:00
2021-08-14 16:00:00,13.43984962,2021-08-14 16:00:00
2021-08-14 17:00:00,13.25092251,2021-08-14 17:00:00
2021-08-14 18:00:00,14.08,2021-08-14 18:00:00
2021-08-14 19:00:00,12.59859155,2021-08-14 19:00:00
2021-08-14 20:00:00,12.26027397,2021-08-14 20:00:00
2021-08-14 21:00:00,13.01845018,2021-08-14 21:00:00
2021-08-14 22:00:00,12.39721254,2021-08-14 22:00:00
2021-08-14 23:00:00,12.22789116,2021-08-14 23:00:00
2021-08-15 00:00:00,14.12204724,2021-08-15 00:00:00
2021-08-15 01:00:00,14.04724409,2021-08-15 01:00:00
2021-08-15 02:00:00,13.66920152,2021-08-15 02:00:00
2021-08-15 03:00:00,13.38432836,2021-08-15 03:00:00
2021-08-15 04:00:00,15.26808511,2021-08-15 04:00:00
2021-08-15 05:00:00,12.35517241,2021-08-15 05:00:00
2021-08-15 06:00:00,14.95798319,2021-08-15 06:00:00
2021-08-15 07:00:00,13.00729927,2021-08-15 07:00:00
2021-08-15 08:00:00,14.41767068,2021-08-15 08:00:00
2021-08-15 09:00:00,12.4965035,2021-08-15 09:00:00
2021-08-15 10:00:00,13.3037037,2021-08-15 10:00:00
2021-08-15 11:00:00,12.41114983,2021-08-15 11:00:00
2021-08-15 12:00:00,13.56653992,2021-08-15 12:00:00
2021-08-15 13:00:00,14.36546185,2021-08-15 13:00:00
2021-08-15 14:00:00,12.28767123,2021-08-15 14:00:00
2021-08-15 15:00:00,12.6245614,2021-08-15 15:00:00
2021-08-15 16:00:00,13.98039216,2021-08-15 16:00:00
2021-08-15 17:00:00,13.65267176,2021-08-15 17:00:00
2021-08-15 18:00:00,12.97463768,2021-08-15 18:00:00
2021-08-15 19:00:00,13.28624535,2021-08-15 19:00:00
2021-08-15 20:00:00,12.79003559,2021-08-15 20:00:00
2021-08-15 21:00:00,13.26765799,2021-08-15 21:00:00
2021-08-15 22:00:00,13.42696629,2021-08-15 22:00:00
2021-08-15 23:00:00,13.71923077,2021-08-15 23:00:00
2021-08-16 00:00:00,12.42906574,2021-08-16 00:00:00
2021-08-16 01:00:00,12.63799283,2021-08-16 01:00:00
2021-08-16 02:00:00,13.7027027,2021-08-16 02:00:00
2021-08-16 03:00:00,14.172,2021-08-16 03:00:00
2021-08-16 04:00:00,14.72839506,2021-08-16 04:00:00
2021-08-16 05:00:00,11.74098361,2021-08-16 05:00:00
2021-08-16 06:00:00,13.1875,2021-08-16 06:00:00
2021-08-16 07:00:00,12.66666667,2021-08-16 07:00:00
2021-08-16 08:00:00,13.26492537,2021-08-16 08:00:00
2021-08-16 09:00:00,14.288,2021-08-16 09:00:00
2021-08-16 10:00:00,13.09854015,2021-08-16 10:00:00
2021-08-16 11:00:00,12.14527027,2021-08-16 11:00:00
2021-08-16 12:00:00,12.94945848,2021-08-16 12:00:00
2021-08-16 13:00:00,14.95378151,2021-08-16 13:00:00
2021-08-16 14:00:00,13.85714286,2021-08-16 14:00:00
2021-08-16 15:00:00,14.68571429,2021-08-16 15:00:00
2021-08-16 16:00:00,13.35447761,2021-08-16 16:00:00
2021-08-16 17:00:00,13.55555556,2021-08-16 17:00:00
2021-08-16 18:00:00,12.11447811,2021-08-16 18:00:00
2021-08-16 19:00:00,12.69964664,2021-08-16 19:00:00
2021-08-16 20:00:00,13.00363636,2021-08-16 20:00:00
2021-08-16 21:00:00,13.25092251,2021-08-16 21:00:00
2021-08-16 22:00:00,13.87209302,2021-08-16 22:00:00
2021-08-16 23:00:00,12.75357143,2021-08-16 23:00:00
2021-08-17 00:00:00,12.33103448,2021-08-17 00:00:00
2021-08-17 01:00:00,14.48582996,2021-08-17 01:00:00
2021-08-17 02:00:00,13.66923077,2021-08-17 02:00:00
2021-08-17 03:00:00,13.20300752,2021-08-17 03:00:00
2021-08-17 04:00:00,12.62105263,2021-08-17 04:00:00
2021-08-17 05:00:00,14.36144578,2021-08-17 05:00:00
2021-08-17 06:00:00,12.97090909,2021-08-17 06:00:00
2021-08-17 07:00:00,13.33457249,2021-08-17 07:00:00
2021-08-17 08:00:00,13.94552529,2021-08-17 08:00:00
2021-08-17 09:00:00,13.81007752,2021-08-17 09:00:00
2021-08-17 10:00:00,14.1023622,2021-08-17 10:00:00
2021-08-17 11:00:00,12.24398625,2021-08-17 11:00:00
2021-08-17 12:00:00,13.68060837,2021-08-17 12:00:00
2021-08-17 13:00:00,12.92805755,2021-08-17 13:00:00
2021-08-17 14:00:00,13.67175573,2021-08-17 14:00:00
2021-08-17 15:00:00,13.02909091,2021-08-17 15:00:00
2021-08-17 16:00:00,14.05511811,2021-08-17 16:00:00
2021-08-17 17:00:00,14.44578313,2021-08-17 17:00:00
2021-08-17 18:00:00,12.33676976,2021-08-17 18:00:00
2021-08-17 19:00:00,11.41800643,2021-08-17 19:00:00
2021-08-17 20:00:00,12.69039146,2021-08-17 20:00:00
2021-08-17 21:00:00,12.32989691,2021-08-17 21:00:00
2021-08-17 22:00:00,12.69257951,2021-08-17 22:00:00
2021-08-17 23:00:00,14.18181818,2021-08-17 23:00:00
2021-08-18 00:00:00,13.88416988,2021-08-18 00:00:00
2021-08-18 01:00:00,13.66920152,2021-08-18 01:00:00
2021-08-18 02:00:00,13.12820513,2021-08-18 02:00:00
2021-08-18 03:00:00,12.90252708,2021-08-18 03:00:00
2021-08-18 04:00:00,13.5719697,2021-08-18 04:00:00
2021-08-18 05:00:00,13.58555133,2021-08-18 05:00:00
2021-08-18 06:00:00,12.9028777,2021-08-18 06:00:00
2021-08-18 07:00:00,13.7751938,2021-08-18 07:00:00
2021-08-18 08:00:00,13.625,2021-08-18 08:00:00
2021-08-18 09:00:00,13.38059701,2021-08-18 09:00:00
2021-08-18 10:00:00,13.56060606,2021-08-18 10:00:00
2021-08-18 11:00:00,14.6446281,2021-08-18 11:00:00
2021-08-18 12:00:00,12.4083045,2021-08-18 12:00:00
2021-08-18 13:00:00,13.97637795,2021-08-18 13:00:00
2021-08-18 14:00:00,12.66901408,2021-08-18 14:00:00
2021-08-18 15:00:00,14.272,2021-08-18 15:00:00
2021-08-18 16:00:00,14.40322581,2021-08-18 16:00:00
2021-08-18 17:00:00,13.25185185,2021-08-18 17:00:00
2021-08-18 18:00:00,12.35986159,2021-08-18 18:00:00
2021-08-18 19:00:00,13.08394161,2021-08-18 19:00:00
2021-08-18 20:00:00,13.0,2021-08-18 20:00:00
2021-08-18 21:00:00,13.96498054,2021-08-18 21:00:00
2021-08-18 22:00:00,12.95289855,2021-08-18 22:00:00
2021-08-18 23:00:00,15.19915254,2021-08-18 23:00:00
2021-08-19 00:00:00,13.58333333,2021-08-19 00:00:00
2021-08-19 01:00:00,13.48496241,2021-08-19 01:00:00
2021-08-19 02:00:00,13.39179104,2021-08-19 02:00:00
2021-08-19 03:00:00,13.11808118,2021-08-19 03:00:00
2021-08-19 04:00:00,11.96979866,2021-08-19 04:00:00
2021-08-19 05:00:00,11.93979933,2021-08-19 05:00:00
2021-08-19 06:00:00,14.3,2021-08-19 06:00:00
2021-08-19 07:00:00,13.27881041,2021-08-19 07:00:00
2021-08-19 08:00:00,12.09797297,2021-08-19 08:00:00
2021-08-19 09:00:00,14.69547325,2021-08-19 09:00:00
2021-08-19 10:00:00,13.13653137,2021-08-19 10:00:00
2021-08-19 11:00:00,13.78294574,2021-08-19 11:00:00
2021-08-19 12:00:00,13.03284672,2021-08-19 12:00:00
2021-08-19 13:00:00,12.62056738,2021-08-19 13:00:00
2021-08-19 14:00:00,13.86100386,2021-08-19 14:00:00
2021-08-19 15:00:00,12.60350877,2021-08-19 15:00:00
2021-08-19 16:00:00,13.06181818,2021-08-19 16:00:00
2021-08-19 17:00:00,13.48120301,2021-08-19 17:00:00
2021-08-19 18:00:00,12.4738676,2021-08-19 18:00:00
2021-08-19 19:00:00,14.03125,2021-08-19 19:00:00
2021-08-19 20:00:00,11.95333333,2021-08-19 20:00:00
2021-08-19 21:00:00,13.3,2021-08-19 21:00:00
2021-08-19 22:00:00,13.59695817,2021-08-19 22:00:00
2021-08-19 23:00:00,13.14760148,2021-08-19 23:00:00
2021-08-20 00:00:00,14.50813008,2021-08-20 00:00:00
2021-08-20 01:00:00,15.05462185,2021-08-20 01:00:00
2021-08-20 02:00:00,13.80769231,2021-08-20 02:00:00
2021-08-20 03:00:00,12.77777778,2021-08-20 03:00:00
2021-08-20 04:00:00,14.02362205,2021-08-20 04:00:00
2021-08-20 05:00:00,12.2371134,2021-08-20 05:00:00
2021-08-20 06:00:00,13.82170543,2021-08-20 06:00:00
2021-08-20 07:00:00,14.47177419,2021-08-20 07:00:00
2021-08-20 08:00:00,14.48571429,2021-08-20 08:00:00
2021-08-20 09:00:00,12.90252708,2021-08-20 09:00:00
2021-08-20 10:00:00,12.70106762,2021-08-20 10:00:00
2021-08-20 11:00:00,13.9379845,2021-08-20 11:00:00
2021-08-20 12:00:00,13.15808824,2021-08-20 12:00:00
2021-08-20 13:00:00,14.56504065,2021-08-20 13:00:00
2021-08-20 14:00:00,13.74609375,2021-08-20 14:00:00
2021-08-20 15:00:00,13.92248062,2021-08-20 15:00:00
2021-08-20 16:00:00,11.67100977,2021-08-20 16:00:00
2021-08-20 17:00:00,14.31075697,2021-08-20 17:00:00
2021-08-20 18:00:00,13.08955224,2021-08-20 18:00:00
2021-08-20 19:00:00,13.10661765,2021-08-20 19:00:00
2021-08-20 20:00:00,12.43055556,2021-08-20 20:00:00
2021-08-20 21:00:00,11.6461039,2021-08-20 21:00:00
2021-08-20 22:00:00,12.18983051,2021-08-20 22:00:00
2021-08-20 23:00:00,12.82078853,2021-08-20 23:00:00
2021-08-21 00:00:00,13.32089552,2021-08-21 00:00:00
2021-08-21 01:00:00,12.4965035,2021-08-21 01:00:00
2021-08-21 02:00:00,14.47773279,2021-08-21 02:00:00
2021-08-21 03:00:00,13.0952381,2021-08-21 03:00:00
2021-08-21 04:00:00,14.192,2021-08-21 04:00:00
2021-08-21 05:00:00,13.08088235,2021-08-21 05:00:00
2021-08-21 06:00:00,12.73049645,2021-08-21 06:00:00
2021-08-21 07:00:00,14.128,2021-08-21 07:00:00
2021-08-21 08:00:00,14.80165289,2021-08-21 08:00:00
2021-08-21 09:00:00,14.23412698,2021-08-21 09:00:00
2021-08-21 10:00:00,13.13333333,2021-08-21 10:00:00
2021-08-21 11:00:00,13.67557252,2021-08-21 11:00:00
2021-08-21 12:00:00,12.42657343,2021-08-21 12:00:00
2021-08-21 13:00:00,12.55944056,2021-08-21 13:00:00
2021-08-21 14:00:00,13.61363636,2021-08-21 14:00:00
2021-08-21 15:00:00,12.76811594,2021-08-21 15:00:00
2021-08-21 16:00:00,13.4,2021-08-21 16:00:00
2021-08-21 17:00:00,13.65648855,2021-08-21 17:00:00
2021-08-21 18:00:00,13.08363636,2021-08-21 18:00:00
2021-08-21 19:00:00,14.41056911,2021-08-21 19:00:00
2021-08-21 20:00:00,13.67680608,2021-08-21 20:00:00
2021-08-21 21:00:00,12.40344828,2021-08-21 21:00:00
2021-08-21 22:00:00,13.69465649,2021-08-21 22:00:00
2021-08-21 23:00:00,12.89208633,2021-08-21 23:00:00
2021-08-22 00:00:00,13.53962264,2021-08-22 00:00:00
2021-08-22 01:00:00,13.4887218,2021-08-22 01:00:00
2021-08-22 02:00:00,13.11721612,2021-08-22 02:00:00
2021-08-22 03:00:00,13.00363636,2021-08-22 03:00:00
2021-08-22 04:00:00,13.21323529,2021-08-22 04:00:00
2021-08-22 05:00:00,13.02545455,2021-08-22 05:00:00
2021-08-22 06:00:00,13.56060606,2021-08-22 06:00:00
2021-08-22 07:00:00,14.73553719,2021-08-22 07:00:00
2021-08-22 08:00:00,15.46521739,2021-08-22 08:00:00
2021-08-22 09:00:00,12.30136986,2021-08-22 09:00:00
2021-08-22 10:00:00,12.53310105,2021-08-22 10:00:00
2021-08-22 11:00:00,12.13220339,2021-08-22 11:00:00
2021-08-22 12:00:00,13.60687023,2021-08-22 12:00:00
2021-08-22 13:00:00,12.54770318,2021-08-22 13:00:00
2021-08-22 14:00:00,14.88333333,2021-08-22 14:00:00
2021-08-22 15:00:00,13.92996109,2021-08-22 15:00:00
2021-08-22 16:00:00,13.70610687,2021-08-22 16:00:00
2021-08-22 17:00:00,12.27645051,2021-08-22 17:00:00
2021-08-22 18:00:00,12.3951049,2021-08-22 18:00:00
2021-08-22 19:00:00,13.09259259,2021-08-22 19:00:00
2021-08-22 20:00:00,13.53207547,2021-08-22 20:00:00
2021-08-22 21:00:00,12.01003344,2021-08-22 21:00:00
2021-08-22 22:00:00,12.76071429,2021-08-22 22:00:00
2021-08-22 23:00:00,13.41287879,2021-08-22 23:00:00
2021-08-23 00:00:00,13.41886792,2021-08-23 00:00:00
2021-08-23 01:00:00,14.41129032,2021-08-23 01:00:00
2021-08-23 02:00:00,13.09157509,2021-08-23 02:00:00
2021-08-23 03:00:00,15.19067797,2021-08-23 03:00:00
2021-08-23 04:00:00,13.32462687,2021-08-23 04:00:00
2021-08-23 05:00:00,13.5112782,2021-08-23 05:00:00
2021-08-23 06:00:00,14.07480315,2021-08-23 06:00:00
2021-08-23 07:00:00,13.67049808,2021-08-23 07:00:00
2021-08-23 08:00:00,13.12087912,2021-08-23 08:00:00
2021-08-23 09:00:00,13.77992278,2021-08-23 09:00:00
2021-08-23 10:00:00,13.22222222,2021-08-23 10:00:00
2021-08-23 11:00:00,14.40562249,2021-08-23 11:00:00
2021-08-23 12:00:00,12.31164384,2021-08-23 12:00:00
2021-08-23 13:00:00,13.51879699,2021-08-23 13:00:00
2021-08-23 14:00:00,13.83657588,2021-08-23 14:00:00
2021-08-23 15:00:00,12.84172662,2021-08-23 15:00:00
2021-08-23 16:00:00,13.0,2021-08-23 16:00:00
2021-08-23 17:00:00,13.2527881,2021-08-23 17:00:00
2021-08-23 18:00:00,13.09558824,2021-08-23 18:00:00
2021-08-23 19:00:00,13.20588235,2021-08-23 19:00:00
2021-08-23 20:00:00,12.39446367,2021-08-23 20:00:00
2021-08-23 21:00:00,13.79844961,2021-08-23 21:00:00
2021-08-23 22:00:00,12.8700361,2021-08-23 22:00:00
2021-08-23 23:00:00,13.62121212,2021-08-23 23:00:00
2021-08-24 00:00:00,12.70567376,2021-08-24 00:00:00
2021-08-24 01:00:00,15.18220339,2021-08-24 01:00:00
2021-08-24 02:00:00,12.44912281,2021-08-24 02:00:00
2021-08-24 03:00:00,15.0292887,2021-08-24 03:00:00
2021-08-24 04:00:00,13.31598513,2021-08-24 04:00:00
2021-08-24 05:00:00,12.63957597,2021-08-24 05:00:00
2021-08-24 06:00:00,12.44599303,2021-08-24 06:00:00
2021-08-24 07:00:00,14.23412698,2021-08-24 07:00:00
2021-08-24 08:00:00,13.77307692,2021-08-24 08:00:00
2021-08-24 09:00:00,13.80384615,2021-08-24 09:00:00
2021-08-24 10:00:00,11.95681063,2021-08-24 10:00:00
2021-08-24 11:00:00,14.10714286,2021-08-24 11:00:00
2021-08-24 12:00:00,13.73282443,2021-08-24 12:00:00
2021-08-24 13:00:00,12.57746479,2021-08-24 13:00:00
2021-08-24 14:00:00,13.6221374,2021-08-24 14:00:00
2021-08-24 15:00:00,12.08813559,2021-08-24 15:00:00
2021-08-24 16:00:00,12.21843003,2021-08-24 16:00:00
2021-08-24 17:00:00,13.77220077,2021-08-24 17:00:00
2021-08-24 18:00:00,12.38194444,2021-08-24 18:00:00
2021-08-24 19:00:00,12.42708333,2021-08-24 19:00:00
2021-08-24 20:00:00,14.05882353,2021-08-24 20:00:00
2021-08-24 21:00:00,12.97463768,2021-08-24 21:00:00
2021-08-24 22:00:00,14.36734694,2021-08-24 22:00:00
2021-08-24 23:00:00,13.22058824,2021-08-24 23:00:00
2021-08-25 00:00:00,13.67557252,2021-08-25 00:00:00
2021-08-25 01:00:00,13.953125,2021-08-25 01:00:00
2021-08-25 02:00:00,13.30740741,2021-08-25 02:00:00
2021-08-25 03:00:00,13.23333333,2021-08-25 03:00:00
2021-08-25 04:00:00,13.23247232,2021-08-25 04:00:00
2021-08-25 05:00:00,13.47191011,2021-08-25 05:00:00
2021-08-25 06:00:00,13.5095057,2021-08-25 06:00:00
2021-08-25 07:00:00,12.79285714,2021-08-25 07:00:00
2021-08-25 08:00:00,12.16610169,2021-08-25 08:00:00
2021-08-25 09:00:00,13.31835206,2021-08-25 09:00:00
2021-08-25 10:00:00,13.02536232,2021-08-25 10:00:00
2021-08-25 11:00:00,14.03515625,2021-08-25 11:00:00
2021-08-25 12:00:00,13.65779468,2021-08-25 12:00:00
2021-08-25 13:00:00,14.31474104,2021-08-25 13:00:00
2021-08-25 14:00:00,15.06302521,2021-08-25 14:00:00
2021-08-25 15:00:00,14.3935743,2021-08-25 15:00:00
2021-08-25 16:00:00,14.31325301,2021-08-25 16:00:00
2021-08-25 17:00:00,13.16849817,2021-08-25 17:00:00
2021-08-25 18:00:00,12.57342657,2021-08-25 18:00:00
2021-08-25 19:00:00,13.14652015,2021-08-25 19:00:00
2021-08-25 20:00:00,13.47727273,2021-08-25 20:00:00
2021-08-25 21:00:00,13.2,2021-08-25 21:00:00
2021-08-25 22:00:00,13.2527881,2021-08-25 22:00:00
2021-08-25 23:00:00,12.01010101,2021-08-25 23:00:00
2021-08-26 00:00:00,13.04044118,2021-08-26 00:00:00
2021-08-26 01:00:00,14.781893,2021-08-26 01:00:00
2021-08-26 02:00:00,12.8,2021-08-26 02:00:00
2021-08-26 03:00:00,13.92913386,2021-08-26 03:00:00
2021-08-26 04:00:00,12.41868512,2021-08-26 04:00:00
2021-08-26 05:00:00,14.52226721,2021-08-26 05:00:00
2021-08-26 06:00:00,12.47902098,2021-08-26 06:00:00
2021-08-26 07:00:00,13.1962963,2021-08-26 07:00:00
2021-08-26 08:00:00,15.20851064,2021-08-26 08:00:00
2021-08-26 09:00:00,12.93140794,2021-08-26 09:00:00
2021-08-26 10:00:00,13.94163424,2021-08-26 10:00:00
2021-08-26 11:00:00,11.82392027,2021-08-26 11:00:00
2021-08-26 12:00:00,13.30597015,2021-08-26 12:00:00
2021-08-26 13:00:00,12.11186441,2021-08-26 13:00:00
2021-08-26 14:00:00,12.96727273,2021-08-26 14:00:00
2021-08-26 15:00:00,13.57414449,2021-08-26 15:00:00
2021-08-26 16:00:00,12.78494624,2021-08-26 16:00:00
2021-08-26 17:00:00,12.58391608,2021-08-26 17:00:00
2021-08-26 18:00:00,13.46816479,2021-08-26 18:00:00
2021-08-26 19:00:00,13.60606061,2021-08-26 19:00:00
2021-08-26 20:00:00,13.22878229,2021-08-26 20:00:00
2021-08-26 21:00:00,13.33707865,2021-08-26 21:00:00
2021-08-26 22:00:00,13.71755725,2021-08-26 22:00:00
2021-08-26 23:00:00,13.13235294,2021-08-26 23:00:00
2021-08-27 00:00:00,14.48790323,2021-08-27 00:00:00
2021-08-27 01:00:00,12.96028881,2021-08-27 01:00:00
2021-08-27 02:00:00,13.23616236,2021-08-27 02:00:00
2021-08-27 03:00:00,12.98555957,2021-08-27 03:00:00
2021-08-27 04:00:00,12.08135593,2021-08-27 04:00:00
2021-08-27 05:00:00,13.7248062,2021-08-27 05:00:00
2021-08-27 06:00:00,13.37827715,2021-08-27 06:00:00
2021-08-27 07:00:00,13.98046875,2021-08-27 07:00:00
