start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
2021-01-08 22:00:00,2021-01-08 22:00:00,174.23520532,204513.05688,492.0245817799999,595372.77028
2021-01-08 23:00:00,2021-01-08 23:00:00,65.30940587,79410.11952,83.63534716000001,102649.22212
2021-01-09 00:00:00,2021-01-09 00:00:00,1249.50643869,1497798.58804,208.75538514,257883.66435
2021-01-09 01:00:00,2021-01-09 01:00:00,1172.45146652,1380487.4264,101.02600169,120736.08048
2021-01-09 02:00:00,2021-01-09 02:00:00,280.885282,332644.36086,78.02966411,93322.95793
2021-01-09 03:00:00,2021-01-09 03:00:00,20.69763102,25119.17808,317.63527793000003,387253.64492
2021-01-09 04:00:00,2021-01-09 04:00:00,49.05019777,59537.20077,8.5218605,10413.03176
2021-01-09 05:00:00,2021-01-09 05:00:00,1030.14178424,1233229.44428,9.486,11408.2623
2021-01-09 06:00:00,2021-01-09 06:00:00,320.87255616,378883.98701,13.24369566,15752.06833
2021-01-09 07:00:00,2021-01-09 07:00:00,148.8848037,175110.29261,56.72345848,67867.69291
2021-01-09 08:00:00,2021-01-09 08:00:00,21.76878572,25895.92094,292.76613281,352252.2549
2021-01-09 09:00:00,2021-01-09 09:00:00,32.062477290000004,38815.82726,212.013,258773.43339
2021-01-09 10:00:00,2021-01-09 10:00:00,22.34332109,27223.78956,105.70377484,129743.9558
2021-01-09 11:00:00,2021-01-09 11:00:00,150.46853876,183744.35143,375.6696170599999,465542.15291
2021-01-09 12:00:00,2021-01-09 12:00:00,98.13200225,119216.4047,14.66494964,17983.41502
2021-01-09 13:00:00,2021-01-09 13:00:00,21.88901447,26739.24913,46.733,57560.42042
2021-01-09 14:00:00,2021-01-09 14:00:00,26.84128735,32903.020359999995,69.108,85087.24957
2021-01-09 15:00:00,2021-01-09 15:00:00,329.94657334000004,400479.4872,12.699,15511.61985
2021-01-09 16:00:00,2021-01-09 16:00:00,783.0088594800001,943073.31262,3.88413521,4717.09278
2021-01-09 17:00:00,2021-01-09 17:00:00,6.685,8151.35298,40.13831907,48944.12964
2021-01-09 18:00:00,2021-01-09 18:00:00,6.7743211,8317.36012,79.32774447,97786.78274
