start_time,date,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2021-10-13,2021-10-13,0.49989601,0.99958413,9100959564.4088,0.50010399,9104745989.82065
2021-10-14,2021-10-14,0.4993017,0.99721068,7269549850.21769,0.5006983,7289883644.22166
2021-10-15,2021-10-15,0.50751781,1.03053027,14943311521.77494,0.49248219,14500604136.10686
2021-10-16,2021-10-16,0.48305573,0.93444451,6272327123.94664,0.51694427,6712359134.21209
2021-10-17,2021-10-17,0.48753251,0.95134329,7057116589.03868,0.51246749,7418054692.97314
2021-10-18,2021-10-18,0.48169359,0.92936066,9809043277.99717,0.51830641,10554614246.7243
2021-10-19,2021-10-19,0.4918534,0.96793602,11628062861.65693,0.5081466,12013255600.06399
2021-10-20,2021-10-20,0.50375595,1.01513751,10643321858.35707,0.49624405,10484610925.6165
2021-10-21,2021-10-21,0.47807598,0.91598771,14641532323.05763,0.52192402,15984420007.57779
2021-10-22,2021-10-22,0.4825542,0.93256956,10374387421.75683,0.5174458,11124518585.62268
2021-10-23,2021-10-23,0.48961634,0.95931036,6598703972.83381,0.51038366,6878591370.26958
2021-10-24,2021-10-24,0.49256951,0.97071327,7285646041.66408,0.50743049,7505456342.47302
2021-10-25,2021-10-25,0.50407809,1.01644649,7345177665.99701,0.49592191,7226329915.32425
2021-10-26,2021-10-26,0.47502112,0.90483853,7356471996.65795,0.52497888,8130148940.87049
2021-10-27,2021-10-27,0.4815637,0.92887728,9301319514.93705,0.5184363,10013507439.66523
2021-10-28,2021-10-28,0.49558429,0.98249178,9889004587.093,0.50441571,10065228875.29641
2021-10-29,2021-10-29,0.49183113,0.96784979,6584809411.14729,0.50816887,6803544831.56346
2021-10-30,2021-10-30,0.48787811,0.95266015,4668009322.02163,0.51212189,4899973338.33004
2021-10-31,2021-10-31,0.48997926,0.96070459,5428559122.13221,0.51002074,5650601850.89054
2021-11-01,2021-11-01,0.4804019,0.9245644,7175562650.81431,0.5195981,7761019860.12128
2021-11-02,2021-11-02,0.50288278,1.011598,6828112856.85731,0.49711722,6749828374.73996
2021-11-03,2021-11-03,0.48109101,0.9271202,6283485035.81882,0.51890899,6777422212.71299
2021-11-04,2021-11-04,0.47609599,0.9087466,5378275269.3358,0.52390401,5918344306.17843
2021-11-05,2021-11-05,0.48714494,0.94986863,4694718238.86251,0.51285506,4942492152.38808
2021-11-06,2021-11-06,0.48298814,0.93419162,4531066013.35158,0.51701186,4850253338.91987
2021-11-07,2021-11-07,0.50731863,1.02970939,4466714102.81841,0.49268137,4337839535.27824
2021-11-08,2021-11-08,0.50154386,1.00619457,8993770692.94996,0.49845614,8938401119.398
2021-11-09,2021-11-09,0.48765195,0.9517982,7590539921.99121,0.51234805,7974946710.72458
2021-11-10,2021-11-10,0.48185171,0.92994943,11049374302.96863,0.51814829,11881693726.44748
2021-11-11,2021-11-11,0.47928222,0.92042605,5507766825.93308,0.52071778,5983931907.49671
2021-11-12,2021-11-12,0.4846513,0.94043373,8129602151.38956,0.5153487,8644524240.94839
2021-11-13,2021-11-13,0.48949591,0.95884816,3890928717.95699,0.51050409,4057919587.81793
2021-11-14,2021-11-14,0.4908981,0.96424331,4613088669.09875,0.5091019,4784154186.72282
2021-11-15,2021-11-15,0.47892893,0.91912399,6476401355.46737,0.52107107,7046276025.6009
2021-11-16,2021-11-16,0.47283997,0.89695719,13530760242.68221,0.52716003,15085179555.0308
2021-11-17,2021-11-17,0.49158959,0.96691486,8397651252.72454,0.50841041,8684995550.08862
2021-11-18,2021-11-18,0.47830172,0.91681674,11454385755.5043,0.52169828,12493648155.34029
2021-11-19,2021-11-19,0.48959827,0.95924102,6815673233.03151,0.51040173,7105277094.86836
2021-11-20,2021-11-20,0.49659014,0.98645297,5019537139.81859,0.50340986,5088470827.53753
2021-11-21,2021-11-21,0.4925814,0.97075944,4167945248.6036,0.5074186,4293489280.61568
2021-11-22,2021-11-22,0.48365002,0.93667095,8950191359.57395,0.51634998,9555320777.52781
2021-11-23,2021-11-23,0.49638332,0.98563718,7451163221.18514,0.50361668,7559742427.44006
2021-11-24,2021-11-24,0.49500334,0.9802111,5365794612.89316,0.50499666,5474121462.34547
2021-11-25,2021-11-25,0.49496233,0.98005033,5432132693.40127,0.50503767,5542707878.04227
2021-11-26,2021-11-26,0.47408032,0.90143102,9797030761.71711,0.52591968,10868308937.65959
2021-11-27,2021-11-27,0.48640762,0.94706938,4088653450.16109,0.51359238,4317163594.44938
2021-11-28,2021-11-28,0.49442042,0.97792799,5735448294.7396,0.50557958,5864898420.0742
2021-11-29,2021-11-29,0.49823353,0.99295901,6111137456.63672,0.50176647,6154471000.70071
2021-11-30,2021-11-30,0.48338851,0.93569059,9246512904.06405,0.51661149,9882019813.95633
2021-12-01,2021-12-01,0.49105301,0.96484119,7646959569.90876,0.50894699,7925614756.14228
2021-12-02,2021-12-02,0.48406585,0.93823184,6801056926.79696,0.51593415,7248802064.69532
2021-12-03,2021-12-03,0.46814332,0.88020576,9579469030.57907,0.53185668,10883215573.73629
2021-12-04,2021-12-04,0.47314819,0.89806692,13457930629.38441,0.52685181,14985443030.34342
2021-12-05,2021-12-05,0.50466343,1.01882935,7008741195.63389,0.49533657,6879210125.27932
2021-12-06,2021-12-06,0.50810757,1.03296479,8742541016.50198,0.49189243,8463542098.52951
2021-12-07,2021-12-07,0.50145219,1.00582569,5688227290.01603,0.49854781,5655281359.0963
2021-12-08,2021-12-08,0.49685109,0.98748318,5877371823.29611,0.50314891,5951870288.14128
2021-12-09,2021-12-09,0.49535967,0.98160937,6542236945.71409,0.50464033,6664806925.49169
2021-12-10,2021-12-10,0.49591609,0.98379672,7139385595.03043,0.50408391,7256972351.87003
2021-12-11,2021-12-11,0.50527573,1.02132798,5105289512.11266,0.49472427,4998677805.64785
2021-12-12,2021-12-12,0.50831684,1.03383009,4573254918.815,0.49168316,4423603990.26851
2021-12-13,2021-12-13,0.49233786,0.96981403,8104484196.25413,0.50766214,8356740479.86999
2021-12-14,2021-12-14,0.51095045,1.04478258,6357475995.01146,0.48904955,6084975103.59161
2021-12-15,2021-12-15,0.5008407,1.00336845,8180557482.0706,0.4991593,8153094210.92825
2021-12-16,2021-12-16,0.49709106,0.98843155,5157368705.28184,0.50290894,5217729770.83972
2021-12-17,2021-12-17,0.48790168,0.95275003,7347775703.06403,0.51209832,7712175789.01679
2021-12-18,2021-12-18,0.50247146,1.00993497,4412478178.64552,0.49752854,4369071601.5855
2021-12-19,2021-12-19,0.49739867,0.98964854,5650406838.5302,0.50260133,5709508585.06014
2021-12-20,2021-12-20,0.49718281,0.98879437,6264743863.08431,0.50281719,6335739810.56538
2021-12-21,2021-12-21,0.50892899,1.03636539,6358106825.38005,0.49107101,6135004992.14652
2021-12-22,2021-12-22,0.49353965,0.97448825,4955211009.3214,0.50646035,5084936653.82871
2021-12-23,2021-12-23,0.50297083,1.01195434,6266527635.01994,0.49702917,6192500374.91989
2021-12-24,2021-12-24,0.49800433,0.99204906,5521672150.30787,0.50199567,5565926470.53336
2021-12-25,2021-12-25,0.49476188,0.97926475,3667126224.4776,0.50523812,3744775084.92325
2021-12-26,2021-12-26,0.48608078,0.9458311,4429676860.46747,0.51391922,4683369850.99114
2021-12-27,2021-12-27,0.49167867,0.96725957,5383652121.97289,0.50832133,5565881455.56248
2021-12-28,2021-12-28,0.47721256,0.9128233,7723072308.16664,0.52278744,8460643245.50144
2021-12-29,2021-12-29,0.49022256,0.96164035,6297954849.04568,0.50977744,6549179061.07903
2021-12-30,2021-12-30,0.50242148,1.00973307,5392331180.62711,0.49757852,5340353155.87872
2021-12-31,2021-12-31,0.49899989,0.99600756,6698526434.41183,0.50100011,6725377082.06153
2022-01-01,2022-01-01,0.50162352,1.00651523,4202779982.95907,0.49837648,4175575153.20517
2022-01-02,2022-01-02,0.49912268,0.99649688,4285170301.66917,0.50087732,4300234532.65941
2022-01-03,2022-01-03,0.48568683,0.94434063,5490421266.95022,0.51431317,5814026302.74868
2022-01-04,2022-01-04,0.49219449,0.96925789,6575432530.31514,0.50780551,6783986575.89938
2022-01-05,2022-01-05,0.47948982,0.92119202,10424386250.95932,0.52051018,11316192527.70574
2022-01-06,2022-01-06,0.49773314,0.99097348,6344825555.39365,0.50226686,6402618892.31625
2022-01-07,2022-01-07,0.49264499,0.97100645,9603698195.0174,0.50735501,9890457724.91294
2022-01-08,2022-01-08,0.50442,1.01783767,5877140193.11695,0.49558,5774142918.6569
2022-01-09,2022-01-09,0.50615798,1.02493907,4690858838.52256,0.49384202,4576719705.60252
2022-01-10,2022-01-10,0.4973206,0.98933952,9150880482.17943,0.5026794,9249484440.09007
2022-01-11,2022-01-11,0.50547074,1.02212504,6801070582.76441,0.49452926,6653853807.52293
2022-01-12,2022-01-12,0.51307783,1.05371631,6209327083.95167,0.48692217,5892788231.69929
2022-01-13,2022-01-13,0.48282339,0.93357547,5966707293.53845,0.51717661,6391242576.32953
2022-01-14,2022-01-14,0.50112372,1.00450501,5789729490.32117,0.49887628,5763763673.24109
2022-01-15,2022-01-15,0.50535671,1.02165889,3984544935.00245,0.49464329,3900073651.00215
2022-01-16,2022-01-16,0.49664763,0.98667984,3748440998.95658,0.50335237,3799044899.60687
2022-01-17,2022-01-17,0.48705968,0.94954452,4747619147.34616,0.51294032,4999891031.72117
2022-01-18,2022-01-18,0.50430823,1.01738271,5589382312.24845,0.49569177,5493883724.5756
2022-01-19,2022-01-19,0.4987156,0.99487554,6922623737.008,0.5012844,6958281139.68093
2022-01-20,2022-01-20,0.49776296,0.99109168,8306531553.5196,0.50223704,8381193927.0436
2022-01-21,2022-01-21,0.476919,0.91174981,14307415135.33547,0.523081,15692260141.18826
2022-01-22,2022-01-22,0.49542469,0.98186471,11748958427.60001,0.50457531,11965964638.02601
2022-01-23,2022-01-23,0.51728579,1.07161916,6670272530.14528,0.48271421,6224480452.28115
2022-01-24,2022-01-24,0.51179624,1.04832509,14426014777.57194,0.48820376,13761012661.32996
2022-01-25,2022-01-25,0.51099431,1.04496599,7596879973.64798,0.48900569,7269978178.94547
2022-01-26,2022-01-26,0.50682387,1.02767315,10489774920.30131,0.49317613,10207306548.59886
2022-01-27,2022-01-27,0.50692882,1.02810475,7704330707.36241,0.49307118,7493721513.53264
2022-01-28,2022-01-28,0.50920919,1.03752798,6821096345.70668,0.49079081,6574373388.77207
2022-01-29,2022-01-29,0.51098284,1.04491801,4549814504.92999,0.48901716,4354231128.64664
2022-01-30,2022-01-30,0.50305036,1.01227635,3679822638.69229,0.49694964,3635195714.56287
2022-01-31,2022-01-31,0.51945165,1.08095605,6175170105.78642,0.48054835,5712693025.26453
2022-02-01,2022-02-01,0.51178538,1.04827951,6894232497.15034,0.48821462,6576712092.08366
2022-02-02,2022-02-02,0.48505496,0.94195481,6096685428.22171,0.51494504,6472375716.91583
2022-02-03,2022-02-03,0.50914398,1.03725726,5877945300.5613,0.49085602,5666815293.38755
2022-02-04,2022-02-04,0.52951986,1.12548822,10574663251.3243,0.47048014,9395623213.49356
2022-02-05,2022-02-05,0.50025961,1.00103896,4969834300.38404,0.49974039,4964676192.11451
2022-02-06,2022-02-06,0.52271179,1.09517015,4621510181.97757,0.47728821,4219901533.47995
2022-02-07,2022-02-07,0.51758447,1.07290175,9234384663.0175,0.48241553,8606924805.84799
2022-02-08,2022-02-08,0.50978189,1.03990834,10331103156.83901,0.49021811,9934628664.75629
2022-02-09,2022-02-09,0.50026287,1.00105203,6528207907.69303,0.49973713,6521347228.57667
2022-02-10,2022-02-10,0.50182246,1.00731649,12418485929.80419,0.49817754,12328286138.2616
2022-02-11,2022-02-11,0.4963179,0.98537926,8787787606.15813,0.5036821,8918177956.13826
2022-02-12,2022-02-12,0.50268496,1.01079782,5366395828.17873,0.49731504,5309069454.74919
2022-02-13,2022-02-13,0.50240526,1.00966755,4030720867.10641,0.49759474,3992126767.80215
2022-02-14,2022-02-14,0.51002961,1.04093967,6481885041.17537,0.48997039,6226955510.92429
2022-02-15,2022-02-15,0.5129926,1.05335687,6164715593.14145,0.4870074,5852447296.53639
2022-02-16,2022-02-16,0.48261505,0.93279683,5349788364.92467,0.51738495,5735212855.30338
2022-02-17,2022-02-17,0.47446605,0.90282663,8594997214.64592,0.52553395,9520097133.62066
2022-02-18,2022-02-18,0.50319598,1.01286614,7581737177.01574,0.49680402,7485428569.04487
2022-02-19,2022-02-19,0.50829396,1.03373543,3735153876.8222,0.49170604,3613259035.80104
2022-02-20,2022-02-20,0.49171126,0.96738571,6214398348.92545,0.50828874,6423909631.67688
2022-02-21,2022-02-21,0.50068924,1.00276075,12196313470.72647,0.49931076,12162735221.3563
2022-02-22,2022-02-22,0.51439602,1.05929118,8840852223.39665,0.48560398,8346007613.06693
2022-02-23,2022-02-23,0.49831253,0.99327284,7690534255.59793,0.50168747,7742620095.56958
2022-02-24,2022-02-24,0.51809244,1.07508677,17026523973.87504,0.48190756,15837348616.94376
2022-02-25,2022-02-25,0.51497929,1.06176762,8213335090.6567,0.48502071,7735529840.25037
2022-02-26,2022-02-26,0.5017197,1.00690253,4888720835.802,0.4982803,4855207621.95625
2022-02-27,2022-02-27,0.49393822,0.97604333,7989316832.74823,0.50606178,8185412018.58295
2022-02-28,2022-02-28,0.52940786,1.12498238,12933947611.26699,0.47059214,11497022354.94239
2022-03-01,2022-03-01,0.50171163,1.00687005,9757785514.32029,0.49828837,9691206406.88812
2022-03-02,2022-03-02,0.49638351,0.98563791,8785761308.37017,0.50361649,8913781870.28133
2022-03-03,2022-03-03,0.48766658,0.95185393,7586211198.49881,0.51233342,7969932097.89406
2022-03-04,2022-03-04,0.47962184,0.92167941,9039729366.01043,0.52037816,9807888972.99377
2022-03-05,2022-03-05,0.50140172,1.00562264,3871136117.02407,0.49859828,3849491812.66024
2022-03-06,2022-03-06,0.49865214,0.99462304,5947538213.25006,0.50134786,5979690742.11084
2022-03-07,2022-03-07,0.5008168,1.00327254,9311208203.25629,0.4991832,9280836280.91384
2022-03-08,2022-03-08,0.50095398,1.00382322,8069507337.01737,0.49904602,8038773367.44724
2022-03-09,2022-03-09,0.51847343,1.07672861,9845777600.22236,0.48152657,9144158954.34084
2022-03-10,2022-03-10,0.48656781,0.94767687,9911492802.36448,0.51343219,10458726057.58984
2022-03-11,2022-03-11,0.49808135,0.99235475,9002789665.17518,0.50191865,9072148486.35307
2022-03-12,2022-03-12,0.49155904,0.96679671,3270417330.92049,0.50844096,3382735272.72267
2022-03-13,2022-03-13,0.47917363,0.92002567,4335659856.56265,0.52082637,4712542286.62839
2022-03-14,2022-03-14,0.51747908,1.072449,7114018226.12969,0.48252092,6633432636.50915
2022-03-15,2022-03-15,0.50392453,1.01582231,6709027644.97462,0.49607547,6604528739.63044
2022-03-16,2022-03-16,0.50720883,1.02925716,13111787510.10961,0.49279117,12739078280.95441
2022-03-17,2022-03-17,0.4898023,0.96002451,4837827872.83722,0.5101977,5039275382.35355
2022-03-18,2022-03-18,0.51161247,1.04755434,6186882975.52774,0.48838753,5906025832.25328
2022-03-19,2022-03-19,0.49688446,0.98761501,3833787887.95423,0.50311554,3881864756.55769
2022-03-20,2022-03-20,0.48813735,0.95364908,4737087684.58378,0.51186265,4967327904.93602
2022-03-21,2022-03-21,0.496919,0.98775147,6195066235.42133,0.503081,6271887634.75306
2022-03-22,2022-03-22,0.5094631,1.0385826,7993556415.91337,0.4905369,7696601487.82972
2022-03-23,2022-03-23,0.49700004,0.98807171,5870803390.42792,0.50299996,5941677447.66123
2022-03-24,2022-03-24,0.5078044,1.03171259,7145863568.14216,0.4921956,6926215313.96228
2022-03-25,2022-03-25,0.51455444,1.05996321,7833101683.22565,0.48544556,7389975029.90338
2022-03-26,2022-03-26,0.49969816,0.99879336,3057555927.0382,0.50030184,3061249743.63906
2022-03-27,2022-03-27,0.52920645,1.12407329,6398995271.24799,0.47079355,5692685085.49114
2022-03-28,2022-03-28,0.49835034,0.99342304,7392220516.01266,0.50164966,7441160716.3937
2022-03-29,2022-03-29,0.49701363,0.98812546,6035944987.28077,0.50298637,6108480361.41305
2022-03-30,2022-03-30,0.48819981,0.95388753,5334710940.30786,0.51180019,5592599537.11968
2022-03-31,2022-03-31,0.48298925,0.93419578,6634028166.83094,0.51701075,7101325376.50411
2022-04-01,2022-04-01,0.48906481,0.95719539,7918489292.58271,0.51093519,8272594488.3374195
2022-04-02,2022-04-02,0.48861297,0.95546611,5052829992.59955,0.51138703,5288340334.33344
2022-04-03,2022-04-03,0.49707606,0.98837223,4810458175.51323,0.50292394,4867051115.29629
2022-04-04,2022-04-04,0.49278826,0.9715632,6142849943.69453,0.50721174,6322645735.8739
2022-04-05,2022-04-05,0.48445411,0.93969153,5668791008.71503,0.51554589,6032608400.44242
2022-04-06,2022-04-06,0.48262406,0.93283052,8114666047.60351,0.51737594,8698971467.067
2022-04-07,2022-04-07,0.49692114,0.98775993,4902879056.67759,0.50307886,4963634295.0524
2022-04-08,2022-04-08,0.48912649,0.9574317,6448226813.156,0.51087351,6734920950.00241
2022-04-09,2022-04-09,0.50296006,1.01191075,2508524727.03829,0.49703994,2478998004.31435
2022-04-10,2022-04-10,0.4955475,0.98234718,3787016988.4297,0.5044525,3855069838.42724
2022-04-11,2022-04-11,0.48042915,0.92466533,8517800308.10071,0.51957085,9211765648.17415
2022-04-12,2022-04-12,0.50449431,1.01814031,6993659967.73411,0.49550569,6869053239.71271
2022-04-13,2022-04-13,0.50749012,1.0304161,6610764510.19545,0.49250988,6415626181.01027
2022-04-14,2022-04-14,0.48365426,0.93668684,5080403461.72039,0.51634574,5423801459.98497
2022-04-15,2022-04-15,0.51431248,1.05893697,3975637728.92125,0.48568752,3754366736.25686
2022-04-16,2022-04-16,0.49313342,0.97290579,2509083751.49039,0.50686658,2578958600.61791
2022-04-17,2022-04-17,0.49067781,0.96339374,3301453348.13578,0.50932219,3426899301.45865
2022-04-18,2022-04-18,0.50706968,1.0286843,7185717546.27063,0.49293032,6985347741.06021
2022-04-19,2022-04-19,0.51377566,1.05666379,4488283138.84194,0.48622434,4247598144.95078
2022-04-20,2022-04-20,0.49863917,0.99457145,5238669351.32509,0.50136083,5267262976.2773905
2022-04-21,2022-04-21,0.49756473,0.99030615,8081097855.79572,0.50243527,8160201652.84236
2022-04-22,2022-04-22,0.48642589,0.94713865,6055014356.3972,0.51357411,6392954592.70977
2022-04-23,2022-04-23,0.48189575,0.93011348,2346623154.09907,0.51810425,2522942844.16879
2022-04-24,2022-04-24,0.49407347,0.97657159,3480449594.00826,0.50592653,3563947206.23706
2022-04-25,2022-04-25,0.50307184,1.0123633,8750857930.05252,0.49692816,8643989674.09248
2022-04-26,2022-04-26,0.48424283,0.93889694,8487558776.03612,0.51575717,9039925892.44863
2022-04-27,2022-04-27,0.50446561,1.0180234,7427256218.26408,0.49553439,7295761791.39694
2022-04-28,2022-04-28,0.51359589,1.05590367,8346871140.35283,0.48640411,7904955131.75398
2022-04-29,2022-04-29,0.48663264,0.94792282,5776319491.80872,0.51336736,6093660136.31223
2022-04-30,2022-04-30,0.47945483,0.92106289,3277852441.24406,0.52054517,3558771600.63771
2022-05-01,2022-05-01,0.50535082,1.02163481,4472806427.79277,0.49464918,4378087358.70143
2022-05-02,2022-05-02,0.50887289,1.03613275,6532352295.192,0.49112711,6304551513.24039
2022-05-03,2022-05-03,0.48330801,0.935389,4530560311.97667,0.51669199,4843503957.43205
2022-05-04,2022-05-04,0.5152051,1.06272799,8445085486.83203,0.4847949,7946610598.82033
2022-05-05,2022-05-05,0.46939215,0.884631,9468166216.3129,0.53060785,10702955479.49317
2022-05-06,2022-05-06,0.49194876,0.96830541,7560221385.56587,0.50805124,7807682666.32156
2022-05-07,2022-05-07,0.4798522,0.92253047,3375747696.2703,0.5201478,3659226230.13603
2022-05-08,2022-05-08,0.48941949,0.95855497,7122664588.62852,0.51058051,7430627120.26762
2022-05-09,2022-05-09,0.49081709,0.96393078,16768723990.36861,0.50918291,17396190973.48645
2022-05-10,2022-05-10,0.51102409,1.04509054,13631201542.08579,0.48897591,13043081995.39788
2022-05-11,2022-05-11,0.49927532,0.99710547,16514487562.74724,0.50072468,16562428072.11006
2022-05-12,2022-05-12,0.50501359,1.02025748,13639424195.19851,0.49498641,13368609872.54421
2022-05-13,2022-05-13,0.50737783,1.02995331,7712953257.41474,0.49262217,7488643563.79883
2022-05-14,2022-05-14,0.50747142,1.03033905,4632385648.62576,0.49252858,4495981848.87475
2022-05-15,2022-05-15,0.51666099,1.06894122,5208282833.56605,0.48333901,4872375343.30473
2022-05-16,2022-05-16,0.48952684,0.95896685,7352012863.41712,0.51047316,7666597519.74957
2022-05-17,2022-05-17,0.50172582,1.00692721,5961075753.65384,0.49827418,5920066235.40054
2022-05-18,2022-05-18,0.49005346,0.96098986,6094822314.11748,0.50994654,6342233736.13283
2022-05-19,2022-05-19,0.51906099,1.07926573,6841327719.02951,0.48093901,6338872348.88555
2022-05-20,2022-05-20,0.48921136,0.95775692,6966195913.98892,0.51078864,7273448799.92579
2022-05-21,2022-05-21,0.50533588,1.02157375,2968255860.99116,0.49466412,2905571788.72667
2022-05-22,2022-05-22,0.51129222,1.04621258,4517549011.46366,0.48870778,4318002940.02379
2022-05-23,2022-05-23,0.48714921,0.94988489,6857918414.35704,0.51285079,7219736260.39902
2022-05-24,2022-05-24,0.50081707,1.00327365,5544169201.7765,0.49918293,5526078773.59587
2022-05-25,2022-05-25,0.49809023,0.99238997,6056359652.15495,0.50190977,6102802130.08725
2022-05-26,2022-05-26,0.49563707,0.98269926,8604016940.08329,0.50436293,8755493433.79027
2022-05-27,2022-05-27,0.49616807,0.98478887,7140511528.61386,0.50383193,7250804454.29875
2022-05-28,2022-05-28,0.51209817,1.04959263,2829472817.49588,0.48790183,2695781897.41249
2022-05-29,2022-05-29,0.5149377,1.06159084,3189373850.58981,0.4850623,3004334365.89214
2022-05-30,2022-05-30,0.52592532,1.10937233,8013199051.59586,0.47407468,7223182756.46372
2022-05-31,2022-05-31,0.50157946,1.00633785,6016909875.37368,0.49842054,5979015742.03004
2022-06-01,2022-06-01,0.4786534,0.91810977,8083701346.25006,0.5213466,8804722086.32433
2022-06-02,2022-06-02,0.51285441,1.0527744,5613415035.21458,0.48714559,5332020848.78501
2022-06-03,2022-06-03,0.489777,0.95992732,5125265105.8921,0.510223,5339222050.75948
2022-06-04,2022-06-04,0.51078479,1.04409018,2816234366.44203,0.48921521,2697309505.65249
2022-06-05,2022-06-05,0.5082787,1.03367234,3080998717.4423,0.4917213,2980633794.52251
2022-06-06,2022-06-06,0.52415712,1.10153404,7096597073.10236,0.47584288,6442467365.58848
2022-06-07,2022-06-07,0.49854375,0.99419193,10345221278.46979,0.50145625,10405658077.01691
2022-06-08,2022-06-08,0.50035556,1.00142325,6837065534.53084,0.49964444,6827348487.09226
2022-06-09,2022-06-09,0.4950077,0.98022821,4540241905.68977,0.5049923,4631821282.35231
2022-06-10,2022-06-10,0.4890804,0.9572551,6371661540.49042,0.5109196,6656179243.55496
2022-06-11,2022-06-11,0.48664427,0.94796694,5401605450.25096,0.51335573,5698094758.04937
2022-06-12,2022-06-12,0.49196294,0.96836035,7520043115.58046,0.50803706,7765748657.38374
2022-06-13,2022-06-13,0.49836251,0.99347142,19239389379.34057,0.50163749,19365820772.87564
2022-06-14,2022-06-14,0.50835912,1.034005,12622900763.64691,0.49164088,12207775385.46131
2022-06-15,2022-06-15,0.50749268,1.03042666,15982710346.15834,0.49250732,15510769379.12429
2022-06-16,2022-06-16,0.49727454,0.98915726,9283874563.79075,0.50272546,9385640662.14326
2022-06-17,2022-06-17,0.50334933,1.01348765,8031574432.03893,0.49665067,7924688974.35296
2022-06-18,2022-06-18,0.49532931,0.98149014,11678923778.62681,0.50467069,11899175895.47489
2022-06-19,2022-06-19,0.5212834,1.08891857,10841311681.5873,0.4787166,9956035233.03939
2022-06-20,2022-06-20,0.50953129,1.03886603,9535062059.1481,0.49046871,9178336534.45988
2022-06-21,2022-06-21,0.51076317,1.04399982,8326854515.23285,0.48923683,7975915685.77052
2022-06-22,2022-06-22,0.49926056,0.99704662,8149233993.07449,0.50073944,8173373033.35523
2022-06-23,2022-06-23,0.51960658,1.0816272,7355856786.49879,0.48039342,6800732074.14788
2022-06-24,2022-06-24,0.50491042,1.0198365,6788588519.71341,0.49508958,6656545970.52227
2022-06-25,2022-06-25,0.51084189,1.04432876,4680168270.79852,0.48915811,4481508559.99909
2022-06-26,2022-06-26,0.49433572,0.97759669,4572787577.92596,0.50566428,4677580856.18523
2022-06-27,2022-06-27,0.49757533,0.99034813,5583747704.84448,0.50242467,5638166568.25551
2022-06-28,2022-06-28,0.49630919,0.98534493,5929174793.44833,0.50369081,6017359624.39504
2022-06-29,2022-06-29,0.49758464,0.99038499,6020472501.28289,0.50241536,6078921383.64262
2022-06-30,2022-06-30,0.49854967,0.99421545,8099149884.01254,0.50145033,8146272368.2407
2022-07-01,2022-07-01,0.50082784,1.00331686,8906703086.00838,0.49917216,8877258434.6282
2022-07-02,2022-07-02,0.50515257,1.02082489,3686861209.1643,0.49484743,3611648998.3644
2022-07-03,2022-07-03,0.50852763,1.03470238,4313822750.66657,0.49147237,4169143559.06553
2022-07-04,2022-07-04,0.5206975,1.0863651,6418709742.44068,0.4793025,5908427809.09455
2022-07-05,2022-07-05,0.50814076,1.033102,8566166929.48865,0.49185924,8291695196.066
2022-07-06,2022-07-06,0.51373386,1.05648701,7012993136.42788,0.48626614,6638030623.5172205
2022-07-07,2022-07-07,0.52278097,1.09547385,7572291583.21013,0.47721903,6912343505.22812
2022-07-08,2022-07-08,0.50736241,1.02988977,9200921063.41219,0.49263759,8933889175.06586
2022-07-09,2022-07-09,0.50084354,1.00337985,4199261252.15457,0.49915646,4185116203.57815
2022-07-10,2022-07-10,0.48159818,0.92900557,4695905567.97228,0.51840182,5054765788.42851
2022-07-11,2022-07-11,0.49505004,0.98039426,5586378785.76209,0.50494996,5698094148.1321
2022-07-12,2022-07-12,0.49741356,0.9897075,6194139495.2857,0.50258644,6258555676.95059
2022-07-13,2022-07-13,0.51497759,1.06176041,9663671089.76374,0.48502241,9101555271.03858
2022-07-14,2022-07-14,0.51621828,1.06704794,7892771408.57997,0.48378172,7396829279.6272
2022-07-15,2022-07-15,0.5132033,1.05424563,6564720026.08799,0.4867967,6226935985.82247
2022-07-16,2022-07-16,0.50938186,1.03824504,5675909261.59058,0.49061814,5466830101.91988
2022-07-17,2022-07-17,0.49906188,0.99625453,5079308298.88646,0.50093812,5098404197.02692
2022-07-18,2022-07-18,0.51145243,1.04688359,10900504730.66309,0.48854757,10412337002.28305
2022-07-19,2022-07-19,0.50877937,1.0357451,12459970277.78521,0.49122063,12029958213.25524
2022-07-20,2022-07-20,0.50543769,1.02198992,11160837536.77386,0.49456231,10920692415.19087
2022-07-21,2022-07-21,0.50050141,1.00200766,8124368104.41226,0.49949859,8108089850.10773
2022-07-22,2022-07-22,0.49596556,0.9839914,7165905697.21675,0.50403444,7282488154.88979
2022-07-23,2022-07-23,0.49805889,0.9922656,5570513558.60511,0.50194111,5613933970.45768
2022-07-24,2022-07-24,0.50885236,1.03604766,5254736733.36556,0.49114764,5071906364.53772
2022-07-25,2022-07-25,0.48864448,0.95558659,7301118837.96292,0.51135552,7640457620.80084
2022-07-26,2022-07-26,0.50485402,1.01960642,5754780517.57103,0.49514598,5644119526.59237
2022-07-27,2022-07-27,0.52242635,1.09391789,8488362936.46467,0.47757365,7759597870.74976
2022-07-28,2022-07-28,0.51588547,1.06562692,8993329302.50725,0.48411453,8439472714.51206
2022-07-29,2022-07-29,0.50182037,1.0073081,7531067639.08598,0.49817963,7476429116.99695
