start_time,datetime,stock_to_flow,stock_to_flow_reversion
2022-01-23 19:00:00,2022-01-23 19:00:00,606014.47343907,0.05741632
2022-01-23 20:00:00,2022-01-23 20:00:00,336675.70746615,0.10488885
2022-01-23 21:00:00,2022-01-23 21:00:00,505014.56119923,0.07002044
2022-01-23 22:00:00,2022-01-23 22:00:00,336677.37413282,0.10557873
2022-01-23 23:00:00,2022-01-23 23:00:00,1515049.18359768,0.0239216
2022-01-24 00:00:00,2022-01-24 00:00:00,505017.39453256,0.07101653
2022-01-24 01:00:00,2022-01-24 01:00:00,757527.09179884,0.04709021
2022-01-24 02:00:00,2022-01-24 02:00:00,505019.06119923,0.06973538
2022-01-24 03:00:00,2022-01-24 03:00:00,378765.29589942,0.09333206
2022-01-24 04:00:00,2022-01-24 04:00:00,336681.26302171,0.10435801
2022-01-24 05:00:00,2022-01-24 05:00:00,606027.27343907,0.05807298
2022-01-24 06:00:00,2022-01-24 06:00:00,432877.62388505,0.08148935
2022-01-24 07:00:00,2022-01-24 07:00:00,252512.94726628,0.13821962
2022-01-24 08:00:00,2022-01-24 08:00:00,1515078.68359768,0.02308406
2022-01-24 09:00:00,2022-01-24 09:00:00,757540.34179884,0.04558403
2022-01-24 10:00:00,2022-01-24 10:00:00,432881.19531362,0.07690876
2022-01-24 11:00:00,2022-01-24 11:00:00,1010057.12239845,0.03336652
2022-01-24 12:00:00,2022-01-24 12:00:00,275471.12429049,0.12022501
2022-01-24 13:00:00,2022-01-24 13:00:00,432884.19531362,0.07702467
2022-01-24 14:00:00,2022-01-24 14:00:00,1010064.12239845,0.033309
2022-01-24 15:00:00,2022-01-24 15:00:00,432885.62388505,0.0791177
2022-01-24 16:00:00,2022-01-24 16:00:00,378775.92089942,0.0910029
2022-01-24 17:00:00,2022-01-24 17:00:00,505035.56119923,0.07006926
2022-01-24 18:00:00,2022-01-24 18:00:00,757554.34179884,0.04778661
2022-01-24 19:00:00,2022-01-24 19:00:00,1010073.45573178,0.03572933
2022-01-24 20:00:00,2022-01-24 20:00:00,1515111.18359768,0.02457702
2022-01-24 21:00:00,2022-01-24 21:00:00,252519.53059961,0.1458256
2022-01-24 22:00:00,2022-01-24 22:00:00,378780.29589942,0.09607037
2022-01-24 23:00:00,2022-01-24 23:00:00,505041.39453256,0.07263855
2022-01-25 00:00:00,2022-01-25 00:00:00,1010083.78906512,0.03569271
2022-01-25 01:00:00,2022-01-25 01:00:00,378782.42089942,0.09540422
2022-01-25 02:00:00,2022-01-25 02:00:00,378783.42089942,0.09591785
2022-01-25 03:00:00,2022-01-25 03:00:00,757567.84179884,0.04810036
2022-01-25 04:00:00,2022-01-25 04:00:00,233098.79747657,0.15429933
2022-01-25 05:00:00,2022-01-25 05:00:00,606057.87343907,0.05951742
2022-01-25 06:00:00,2022-01-25 06:00:00,1010097.45573178,0.03550591
2022-01-25 07:00:00,2022-01-25 07:00:00,252525.36393295,0.14281603
2022-01-25 08:00:00,2022-01-25 08:00:00,336701.48524393,0.10717008
2022-01-25 09:00:00,2022-01-25 09:00:00,1515157.68359768,0.02404345
2022-01-25 10:00:00,2022-01-25 10:00:00,606064.07343907,0.0601367
2022-01-25 11:00:00,2022-01-25 11:00:00,1515161.18359768,0.02404199
2022-01-25 12:00:00,2022-01-25 12:00:00,606065.47343907,0.06029156
2022-01-25 13:00:00,2022-01-25 13:00:00,757582.84179884,0.04820018
2022-01-25 14:00:00,2022-01-25 14:00:00,606067.27343907,0.05991003
2022-01-25 15:00:00,2022-01-25 15:00:00,432906.19531362,0.08444547
2022-01-25 16:00:00,2022-01-25 16:00:00,757586.84179884,0.04865538
2022-01-25 17:00:00,2022-01-25 17:00:00,336706.26302171,0.11078426
2022-01-25 18:00:00,2022-01-25 18:00:00,505060.39453256,0.07394684
2022-01-25 19:00:00,2022-01-25 19:00:00,606073.47343907,0.06119459
2022-01-25 20:00:00,2022-01-25 20:00:00,233106.18209195,0.15822978
2022-01-25 21:00:00,2022-01-25 21:00:00,432912.48102791,0.08449564
2022-01-25 22:00:00,2022-01-25 22:00:00,303039.73671954,0.12151132
2022-01-25 23:00:00,2022-01-25 23:00:00,1010133.45573178,0.03661073
2022-01-26 00:00:00,2022-01-26 00:00:00,1010134.45573178,0.03629023
2022-01-26 01:00:00,2022-01-26 01:00:00,606081.67343907,0.06083262
2022-01-26 02:00:00,2022-01-26 02:00:00,505069.06119923,0.07292875
2022-01-26 03:00:00,2022-01-26 03:00:00,303042.43671954,0.12345876
2022-01-26 04:00:00,2022-01-26 04:00:00,606085.87343907,0.06238572
2022-01-26 05:00:00,2022-01-26 05:00:00,757608.34179884,0.04965749
2022-01-26 06:00:00,2022-01-26 06:00:00,1010145.45573178,0.03693265
2022-01-26 07:00:00,2022-01-26 07:00:00,505073.72786589,0.07397036
2022-01-26 08:00:00,2022-01-26 08:00:00,606089.47343907,0.06206307
2022-01-26 09:00:00,2022-01-26 09:00:00,505075.56119923,0.07457614
2022-01-26 10:00:00,2022-01-26 10:00:00,505076.56119923,0.07516081
2022-01-26 11:00:00,2022-01-26 11:00:00,303046.93671954,0.12572521
2022-01-26 12:00:00,2022-01-26 12:00:00,1515235.68359768,0.02493267
2022-01-26 13:00:00,2022-01-26 13:00:00,1515236.68359768,0.02522568
2022-01-26 14:00:00,2022-01-26 14:00:00,3030474.36719535,0.01262281
2022-01-26 15:00:00,2022-01-26 15:00:00,336720.37413282,0.11287572
2022-01-26 16:00:00,2022-01-26 16:00:00,1515242.68359768,0.02525566
2022-01-26 17:00:00,2022-01-26 17:00:00,303049.53671954,0.12561969
2022-01-26 18:00:00,2022-01-26 18:00:00,432928.90959934,0.08774006
2022-01-26 19:00:00,2022-01-26 19:00:00,3030503.36719535,0.01240597
2022-01-26 20:00:00,2022-01-26 20:00:00,757626.84179884,0.04889578
2022-01-26 21:00:00,2022-01-26 21:00:00,606102.47343907,0.05997805
2022-01-26 22:00:00,2022-01-26 22:00:00,303052.23671954,0.12055366
2022-01-26 23:00:00,2022-01-26 23:00:00,378816.29589942,0.09723353
2022-01-27 00:00:00,2022-01-27 00:00:00,432933.90959934,0.08552596
2022-01-27 01:00:00,2022-01-27 01:00:00,505090.56119923,0.0710707
2022-01-27 02:00:00,2022-01-27 02:00:00,432935.76674219,0.08322459
2022-01-27 03:00:00,2022-01-27 03:00:00,3030551.36719535,0.01180416
2022-01-27 04:00:00,2022-01-27 04:00:00,432936.90959934,0.08304452
2022-01-27 05:00:00,2022-01-27 05:00:00,606112.67343907,0.05938654
2022-01-27 06:00:00,2022-01-27 06:00:00,505094.89453256,0.07157856
2022-01-27 07:00:00,2022-01-27 07:00:00,505095.89453256,0.07168044
2022-01-27 08:00:00,2022-01-27 08:00:00,606116.07343907,0.06016938
2022-01-27 09:00:00,2022-01-27 09:00:00,3030581.36719535,0.01206385
2022-01-27 10:00:00,2022-01-27 10:00:00,606117.27343907,0.05994884
2022-01-27 11:00:00,2022-01-27 11:00:00,1010196.45573178,0.03633456
2022-01-27 12:00:00,2022-01-27 12:00:00,757648.34179884,0.04843188
2022-01-27 13:00:00,2022-01-27 13:00:00,606119.67343907,0.06079609
2022-01-27 14:00:00,2022-01-27 14:00:00,505100.72786589,0.0730493
2022-01-27 15:00:00,2022-01-27 15:00:00,303061.43671954,0.12094333
2022-01-27 16:00:00,2022-01-27 16:00:00,505103.39453256,0.07234219
2022-01-27 17:00:00,2022-01-27 17:00:00,1010207.78906512,0.03592374
2022-01-27 18:00:00,2022-01-27 18:00:00,303063.33671954,0.11953104
2022-01-27 19:00:00,2022-01-27 19:00:00,378830.17089942,0.09562323
2022-01-27 20:00:00,2022-01-27 20:00:00,1010214.78906512,0.03522298
2022-01-27 21:00:00,2022-01-27 21:00:00,1010215.78906512,0.03583111
2022-01-27 22:00:00,2022-01-27 22:00:00,275514.39701776,0.1332922
2022-01-27 23:00:00,2022-01-27 23:00:00,1010220.45573178,0.0368062
2022-01-28 00:00:00,2022-01-28 00:00:00,336741.15191059,0.11040399
2022-01-28 01:00:00,2022-01-28 01:00:00,378834.79589942,0.09739116
2022-01-28 02:00:00,2022-01-28 02:00:00,606136.67343907,0.06096067
2022-01-28 03:00:00,2022-01-28 03:00:00,505114.89453256,0.07397589
2022-01-28 04:00:00,2022-01-28 04:00:00,505115.89453256,0.07371939
2022-01-28 05:00:00,2022-01-28 05:00:00,378837.92089942,0.09825344
2022-01-28 06:00:00,2022-01-28 06:00:00,757676.84179884,0.04874186
2022-01-28 07:00:00,2022-01-28 07:00:00,303071.73671954,0.12142936
2022-01-28 08:00:00,2022-01-28 08:00:00,606144.47343907,0.06048172
2022-01-28 09:00:00,2022-01-28 09:00:00,505121.39453256,0.07227309
2022-01-28 10:00:00,2022-01-28 10:00:00,,0.0
2022-01-28 11:00:00,2022-01-28 11:00:00,216481.59765681,0.16841671
2022-01-28 12:00:00,2022-01-28 12:00:00,378843.79589942,0.09578486
2022-01-28 13:00:00,2022-01-28 13:00:00,432965.33817076,0.08528759
2022-01-28 14:00:00,2022-01-28 14:00:00,606152.47343907,0.06066581
2022-01-28 15:00:00,2022-01-28 15:00:00,1010255.12239845,0.03683017
2022-01-28 16:00:00,2022-01-28 16:00:00,378846.67089942,0.09797346
2022-01-28 17:00:00,2022-01-28 17:00:00,432968.62388505,0.08512807
2022-01-28 18:00:00,2022-01-28 18:00:00,432969.62388505,0.08560994
2022-01-28 19:00:00,2022-01-28 19:00:00,757697.84179884,0.04915541
2022-01-28 20:00:00,2022-01-28 20:00:00,757698.84179884,0.04985778
2022-01-28 21:00:00,2022-01-28 21:00:00,432971.76674219,0.08731913
2022-01-28 22:00:00,2022-01-28 22:00:00,378851.29589942,0.09945271
2022-01-28 23:00:00,2022-01-28 23:00:00,606163.07343907,0.06225939
2022-01-29 00:00:00,2022-01-29 00:00:00,432974.62388505,0.08731506
2022-01-29 01:00:00,2022-01-29 01:00:00,432975.62388505,0.08673919
2022-01-29 02:00:00,2022-01-29 02:00:00,505139.22786589,0.07432966
2022-01-29 03:00:00,2022-01-29 03:00:00,432977.48102791,0.08719804
2022-01-29 04:00:00,2022-01-29 04:00:00,505141.39453256,0.07490262
2022-01-29 05:00:00,2022-01-29 05:00:00,757713.09179884,0.04971916
2022-01-29 06:00:00,2022-01-29 06:00:00,505143.06119923,0.07474223
2022-01-29 07:00:00,2022-01-29 07:00:00,1010287.12239845,0.03746816
2022-01-29 08:00:00,2022-01-29 08:00:00,1010288.12239845,0.03742059
2022-01-29 09:00:00,2022-01-29 09:00:00,757717.09179884,0.04978416
2022-01-29 10:00:00,2022-01-29 10:00:00,432982.19531362,0.08724397
2022-01-29 11:00:00,2022-01-29 11:00:00,505146.89453256,0.0747346
2022-01-29 12:00:00,2022-01-29 12:00:00,303089.13671954,0.12494667
2022-01-29 13:00:00,2022-01-29 13:00:00,757723.84179884,0.05038133
2022-01-29 14:00:00,2022-01-29 14:00:00,757724.84179884,0.04967443
2022-01-29 15:00:00,2022-01-29 15:00:00,606180.87343907,0.06201202
2022-01-29 16:00:00,2022-01-29 16:00:00,378864.04589942,0.09907589
2022-01-29 17:00:00,2022-01-29 17:00:00,1010305.12239845,0.03727507
2022-01-29 18:00:00,2022-01-29 18:00:00,275538.76065412,0.13726273
2022-01-29 19:00:00,2022-01-29 19:00:00,303093.63671954,0.12497359
2022-01-29 20:00:00,2022-01-29 20:00:00,303094.63671954,0.12657487
2022-01-29 21:00:00,2022-01-29 21:00:00,1010316.45573178,0.03798806
2022-01-29 22:00:00,2022-01-29 22:00:00,378869.67089942,0.10070188
2022-01-29 23:00:00,2022-01-29 23:00:00,432994.90959934,0.08817664
2022-01-30 00:00:00,2022-01-30 00:00:00,303097.43671954,0.12481293
2022-01-30 01:00:00,2022-01-30 01:00:00,505163.39453256,0.07511462
2022-01-30 02:00:00,2022-01-30 02:00:00,336776.59635504,0.11274885
2022-01-30 03:00:00,2022-01-30 03:00:00,505165.89453256,0.07509687
2022-01-30 04:00:00,2022-01-30 04:00:00,606200.07343907,0.06287894
2022-01-30 05:00:00,2022-01-30 05:00:00,1010334.45573178,0.03776018
2022-01-30 06:00:00,2022-01-30 06:00:00,606201.67343907,0.06287837
2022-01-30 07:00:00,2022-01-30 07:00:00,505169.06119923,0.07575421
2022-01-30 08:00:00,2022-01-30 08:00:00,1010339.12239845,0.03763164
2022-01-30 09:00:00,2022-01-30 09:00:00,303102.73671954,0.12511167
2022-01-30 10:00:00,2022-01-30 10:00:00,336781.81857726,0.1134251
2022-01-30 11:00:00,2022-01-30 11:00:00,606208.27343907,0.06290063
2022-01-30 12:00:00,2022-01-30 12:00:00,606209.27343907,0.06261536
2022-01-30 13:00:00,2022-01-30 13:00:00,433007.62388505,0.08772606
2022-01-30 14:00:00,2022-01-30 14:00:00,303106.33671954,0.12488136
2022-01-30 15:00:00,2022-01-30 15:00:00,378883.92089942,0.10028556
2022-01-30 16:00:00,2022-01-30 16:00:00,757768.84179884,0.04994399
2022-01-30 17:00:00,2022-01-30 17:00:00,757769.84179884,0.05015429
2022-01-30 18:00:00,2022-01-30 18:00:00,606216.87343907,0.06241759
2022-01-30 19:00:00,2022-01-30 19:00:00,1010362.45573178,0.03714383
2022-01-30 20:00:00,2022-01-30 20:00:00,505182.22786589,0.07463304
2022-01-30 21:00:00,2022-01-30 21:00:00,1010365.45573178,0.03733927
2022-01-30 22:00:00,2022-01-30 22:00:00,505183.72786589,0.07482814
2022-01-30 23:00:00,2022-01-30 23:00:00,378888.79589942,0.10005493
2022-01-31 00:00:00,2022-01-31 00:00:00,433016.76674219,0.0851022
2022-01-31 01:00:00,2022-01-31 01:00:00,433017.76674219,0.08508179
2022-01-31 02:00:00,2022-01-31 02:00:00,1515563.18359768,0.02441849
2022-01-31 03:00:00,2022-01-31 03:00:00,505188.72786589,0.07332597
2022-01-31 04:00:00,2022-01-31 04:00:00,433019.90959934,0.08529353
2022-01-31 05:00:00,2022-01-31 05:00:00,1010380.78906512,0.03663661
2022-01-31 06:00:00,2022-01-31 06:00:00,1010381.78906512,0.03654521
2022-01-31 07:00:00,2022-01-31 07:00:00,336794.92968837,0.1102665
2022-01-31 08:00:00,2022-01-31 08:00:00,757789.59179884,0.04903449
2022-01-31 09:00:00,2022-01-31 09:00:00,303116.83671954,0.12281083
2022-01-31 10:00:00,2022-01-31 10:00:00,1010390.45573178,0.03692764
2022-01-31 11:00:00,2022-01-31 11:00:00,505196.22786589,0.07379813
2022-01-31 12:00:00,2022-01-31 12:00:00,757795.34179884,0.04895766
2022-01-31 13:00:00,2022-01-31 13:00:00,606237.27343907,0.06148751
2022-01-31 14:00:00,2022-01-31 14:00:00,606238.27343907,0.06190866
2022-01-31 15:00:00,2022-01-31 15:00:00,433028.33817076,0.08715028
2022-01-31 16:00:00,2022-01-31 16:00:00,275564.48792685,0.13918231
2022-01-31 17:00:00,2022-01-31 17:00:00,505202.56119923,0.07620624
2022-01-31 18:00:00,2022-01-31 18:00:00,336802.70746615,0.11428731
2022-01-31 19:00:00,2022-01-31 19:00:00,505205.06119923,0.0760814
2022-01-31 20:00:00,2022-01-31 20:00:00,505206.06119923,0.07616561
2022-01-31 21:00:00,2022-01-31 21:00:00,1010413.12239845,0.03803476
2022-01-31 22:00:00,2022-01-31 22:00:00,336805.37413282,0.11410749
2022-01-31 23:00:00,2022-01-31 23:00:00,606250.67343907,0.06348368
2022-02-01 00:00:00,2022-02-01 00:00:00,433037.19531362,0.08859444
2022-02-01 01:00:00,2022-02-01 01:00:00,505211.06119923,0.07573753
2022-02-01 02:00:00,2022-02-01 02:00:00,275570.66974503,0.13973296
2022-02-01 03:00:00,2022-02-01 03:00:00,3031278.36719535,0.01274075
2022-02-01 04:00:00,2022-02-01 04:00:00,505214.06119923,0.0763529
2022-02-01 05:00:00,2022-02-01 05:00:00,505215.06119923,0.07615503
2022-02-01 06:00:00,2022-02-01 06:00:00,606259.07343907,0.06318133
2022-02-01 07:00:00,2022-02-01 07:00:00,433043.19531362,0.08882035
2022-02-01 08:00:00,2022-02-01 08:00:00,505218.06119923,0.07642864
2022-02-01 09:00:00,2022-02-01 09:00:00,1010437.12239845,0.03787875
2022-02-01 10:00:00,2022-02-01 10:00:00,433045.48102791,0.08838337
2022-02-01 11:00:00,2022-02-01 11:00:00,336814.15191059,0.11417261
2022-02-01 12:00:00,2022-02-01 12:00:00,252611.61393295,0.15308543
2022-02-01 13:00:00,2022-02-01 13:00:00,303134.93671954,0.12831255
2022-02-01 14:00:00,2022-02-01 14:00:00,505225.89453256,0.0762611
2022-02-01 15:00:00,2022-02-01 15:00:00,1010452.78906512,0.03824948
2022-02-01 16:00:00,2022-02-01 16:00:00,1515680.18359768,0.02582943
2022-02-01 17:00:00,2022-02-01 17:00:00,505227.72786589,0.07698732
2022-02-01 18:00:00,2022-02-01 18:00:00,378921.79589942,0.10171599
2022-02-01 19:00:00,2022-02-01 19:00:00,433054.48102791,0.08867295
2022-02-01 20:00:00,2022-02-01 20:00:00,433055.48102791,0.08897503
2022-02-01 21:00:00,2022-02-01 21:00:00,433056.48102791,0.08962287
2022-02-01 22:00:00,2022-02-01 22:00:00,433057.48102791,0.08940358
2022-02-01 23:00:00,2022-02-01 23:00:00,606281.47343907,0.06386011
2022-02-02 00:00:00,2022-02-02 00:00:00,433059.19531362,0.08908979
2022-02-02 01:00:00,2022-02-02 01:00:00,606283.87343907,0.06343936
2022-02-02 02:00:00,2022-02-02 02:00:00,757855.84179884,0.05099603
2022-02-02 03:00:00,2022-02-02 03:00:00,433061.48102791,0.08907382
2022-02-02 04:00:00,2022-02-02 04:00:00,336826.59635504,0.11413289
2022-02-02 05:00:00,2022-02-02 05:00:00,505240.89453256,0.07604458
2022-02-02 06:00:00,2022-02-02 06:00:00,505241.89453256,0.07580192
2022-02-02 07:00:00,2022-02-02 07:00:00,433065.48102791,0.08844355
2022-02-02 08:00:00,2022-02-02 08:00:00,606292.67343907,0.06339353
2022-02-02 09:00:00,2022-02-02 09:00:00,378933.92089942,0.10173886
2022-02-02 10:00:00,2022-02-02 10:00:00,1515736.68359768,0.02546157
2022-02-02 11:00:00,2022-02-02 11:00:00,433068.62388505,0.08893136
2022-02-02 12:00:00,2022-02-02 12:00:00,757871.09179884,0.05112752
2022-02-02 13:00:00,2022-02-02 13:00:00,433070.19531362,0.08862578
2022-02-02 14:00:00,2022-02-02 14:00:00,1010498.12239845,0.03732885
2022-02-02 15:00:00,2022-02-02 15:00:00,505250.06119923,0.07410758
2022-02-02 16:00:00,2022-02-02 16:00:00,378938.54589942,0.0985726
2022-02-02 17:00:00,2022-02-02 17:00:00,606302.67343907,0.06179196
2022-02-02 18:00:00,2022-02-02 18:00:00,378940.17089942,0.0989826
2022-02-02 19:00:00,2022-02-02 19:00:00,252627.78059961,0.1487906
2022-02-02 20:00:00,2022-02-02 20:00:00,378942.67089942,0.09919476
2022-02-02 21:00:00,2022-02-02 21:00:00,433078.33817076,0.08529998
2022-02-02 22:00:00,2022-02-02 22:00:00,1515775.18359768,0.02443019
2022-02-02 23:00:00,2022-02-02 23:00:00,303156.03671954,0.12178098
2022-02-03 00:00:00,2022-02-03 00:00:00,433081.05245648,0.08521192
2022-02-03 01:00:00,2022-02-03 01:00:00,433082.05245648,0.08513652
2022-02-03 02:00:00,2022-02-03 02:00:00,505263.39453256,0.0731892
2022-02-03 03:00:00,2022-02-03 03:00:00,336843.26302171,0.10937853
2022-02-03 04:00:00,2022-02-03 04:00:00,505265.89453256,0.07308358
2022-02-03 05:00:00,2022-02-03 05:00:00,606320.07343907,0.06104581
2022-02-03 06:00:00,2022-02-03 06:00:00,505267.72786589,0.07312437
2022-02-03 07:00:00,2022-02-03 07:00:00,505268.72786589,0.07331836
2022-02-03 08:00:00,2022-02-03 08:00:00,,0.0
2022-02-03 09:00:00,2022-02-03 09:00:00,606323.47343907,0.06042674
2022-02-03 10:00:00,2022-02-03 10:00:00,505270.56119923,0.07205329
2022-02-03 11:00:00,2022-02-03 11:00:00,3031624.36719535,0.01214059
2022-02-03 12:00:00,2022-02-03 12:00:00,378954.04589942,0.09686471
2022-02-03 13:00:00,2022-02-03 13:00:00,336849.04079948,0.10864869
2022-02-03 14:00:00,2022-02-03 14:00:00,433092.62388505,0.08433402
2022-02-03 15:00:00,2022-02-03 15:00:00,757913.09179884,0.04873001
2022-02-03 16:00:00,2022-02-03 16:00:00,505276.39453256,0.07264758
2022-02-03 17:00:00,2022-02-03 17:00:00,433095.05245648,0.08507812
2022-02-03 18:00:00,2022-02-03 18:00:00,606334.07343907,0.06066789
2022-02-03 19:00:00,2022-02-03 19:00:00,303168.03671954,0.12062385
2022-02-03 20:00:00,2022-02-03 20:00:00,336854.37413282,0.1079809
2022-02-03 21:00:00,2022-02-03 21:00:00,433099.48102791,0.08535652
2022-02-03 22:00:00,2022-02-03 22:00:00,505283.72786589,0.07313927
2022-02-03 23:00:00,2022-02-03 23:00:00,606341.47343907,0.06158282
2022-02-04 00:00:00,2022-02-04 00:00:00,433102.05245648,0.08590299
2022-02-04 01:00:00,2022-02-04 01:00:00,433103.05245648,0.08588539
2022-02-04 02:00:00,2022-02-04 02:00:00,606345.27343907,0.06160075
2022-02-04 03:00:00,2022-02-04 03:00:00,606346.27343907,0.06155712
2022-02-04 04:00:00,2022-02-04 04:00:00,433105.48102791,0.08616235
2022-02-04 05:00:00,2022-02-04 05:00:00,505290.72786589,0.07435844
2022-02-04 06:00:00,2022-02-04 06:00:00,505291.72786589,0.07523592
2022-02-04 07:00:00,2022-02-04 07:00:00,252646.86393295,0.14998974
2022-02-04 08:00:00,2022-02-04 08:00:00,1515882.18359768,0.02505628
2022-02-04 09:00:00,2022-02-04 09:00:00,757942.84179884,0.05018625
2022-02-04 10:00:00,2022-02-04 10:00:00,505296.22786589,0.07501059
2022-02-04 11:00:00,2022-02-04 11:00:00,606356.47343907,0.06239433
2022-02-04 12:00:00,2022-02-04 12:00:00,1515892.18359768,0.02505324
2022-02-04 13:00:00,2022-02-04 13:00:00,505298.72786589,0.07410415
2022-02-04 14:00:00,2022-02-04 14:00:00,606359.47343907,0.06262188
2022-02-04 15:00:00,2022-02-04 15:00:00,3031798.36719535,0.01303171
2022-02-04 16:00:00,2022-02-04 16:00:00,1515900.18359768,0.02658005
2022-02-04 17:00:00,2022-02-04 17:00:00,1010601.12239845,0.0401202
2022-02-04 18:00:00,2022-02-04 18:00:00,606361.67343907,0.066788
2022-02-04 19:00:00,2022-02-04 19:00:00,1010603.78906512,0.04032148
2022-02-04 20:00:00,2022-02-04 20:00:00,505302.89453256,0.08037352
2022-02-04 21:00:00,2022-02-04 21:00:00,606364.47343907,0.06703623
2022-02-04 22:00:00,2022-02-04 22:00:00,336870.15191059,0.12073089
2022-02-04 23:00:00,2022-02-04 23:00:00,505306.22786589,0.08231787
2022-02-05 00:00:00,2022-02-05 00:00:00,433120.62388505,0.09584192
2022-02-05 01:00:00,2022-02-05 01:00:00,757962.09179884,0.05448747
2022-02-05 02:00:00,2022-02-05 02:00:00,1515925.18359768,0.02730492
2022-02-05 03:00:00,2022-02-05 03:00:00,757963.59179884,0.05471972
2022-02-05 04:00:00,2022-02-05 04:00:00,505310.06119923,0.08210789
2022-02-05 05:00:00,2022-02-05 05:00:00,505311.06119923,0.08222893
2022-02-05 06:00:00,2022-02-05 06:00:00,1010623.12239845,0.04108902
2022-02-05 07:00:00,2022-02-05 07:00:00,505312.56119923,0.08194366
2022-02-05 08:00:00,2022-02-05 08:00:00,433126.05245648,0.0957491
2022-02-05 09:00:00,2022-02-05 09:00:00,1010628.45573178,0.04113752
2022-02-05 10:00:00,2022-02-05 10:00:00,757972.34179884,0.05487843
2022-02-05 11:00:00,2022-02-05 11:00:00,1010630.78906512,0.04102545
2022-02-05 12:00:00,2022-02-05 12:00:00,606379.47343907,0.06828561
2022-02-05 13:00:00,2022-02-05 13:00:00,378988.17089942,0.10961214
2022-02-05 14:00:00,2022-02-05 14:00:00,606382.07343907,0.06841769
2022-02-05 15:00:00,2022-02-05 15:00:00,433131.05245648,0.09649776
2022-02-05 16:00:00,2022-02-05 16:00:00,433132.05245648,0.0953841
2022-02-05 17:00:00,2022-02-05 17:00:00,3031925.36719535,0.01372559
2022-02-05 18:00:00,2022-02-05 18:00:00,433133.19531362,0.09629179
2022-02-05 19:00:00,2022-02-05 19:00:00,757984.09179884,0.05484666
2022-02-05 20:00:00,2022-02-05 20:00:00,378993.04589942,0.10984426
2022-02-05 21:00:00,2022-02-05 21:00:00,757987.09179884,0.05496695
2022-02-05 22:00:00,2022-02-05 22:00:00,757988.09179884,0.05489414
2022-02-05 23:00:00,2022-02-05 23:00:00,757989.09179884,0.05464007
2022-02-06 00:00:00,2022-02-06 00:00:00,378995.54589942,0.10952093
2022-02-06 01:00:00,2022-02-06 01:00:00,757992.09179884,0.05492646
2022-02-06 02:00:00,2022-02-06 02:00:00,378997.04589942,0.10965297
2022-02-06 03:00:00,2022-02-06 03:00:00,303198.63671954,0.13678463
2022-02-06 04:00:00,2022-02-06 04:00:00,433141.90959934,0.09598429
2022-02-06 05:00:00,2022-02-06 05:00:00,275636.76065412,0.15094922
2022-02-06 06:00:00,2022-02-06 06:00:00,1010669.12239845,0.04103865
2022-02-06 07:00:00,2022-02-06 07:00:00,758002.84179884,0.05493577
2022-02-06 08:00:00,2022-02-06 08:00:00,433145.48102791,0.09619964
2022-02-06 09:00:00,2022-02-06 09:00:00,505337.39453256,0.08247304
2022-02-06 10:00:00,2022-02-06 10:00:00,252669.69726628,0.16446783
2022-02-06 11:00:00,2022-02-06 11:00:00,379005.54589942,0.10962183
2022-02-06 12:00:00,2022-02-06 12:00:00,1516023.18359768,0.02746419
2022-02-06 13:00:00,2022-02-06 13:00:00,1010683.12239845,0.04127853
2022-02-06 14:00:00,2022-02-06 14:00:00,758013.34179884,0.05452105
2022-02-06 15:00:00,2022-02-06 15:00:00,336895.81857726,0.12334016
2022-02-06 16:00:00,2022-02-06 16:00:00,505344.72786589,0.08246422
2022-02-06 17:00:00,2022-02-06 17:00:00,758018.09179884,0.05497707
2022-02-06 18:00:00,2022-02-06 18:00:00,336897.92968837,0.12328771
2022-02-06 19:00:00,2022-02-06 19:00:00,275644.76065412,0.15144225
2022-02-06 20:00:00,2022-02-06 20:00:00,1010698.45573178,0.04115658
2022-02-06 21:00:00,2022-02-06 21:00:00,336900.48524393,0.12370483
2022-02-06 22:00:00,2022-02-06 22:00:00,1010702.45573178,0.04117591
2022-02-06 23:00:00,2022-02-06 23:00:00,606422.47343907,0.06993458
2022-02-07 00:00:00,2022-02-07 00:00:00,505353.06119923,0.0828416
2022-02-07 01:00:00,2022-02-07 01:00:00,303212.83671954,0.13896704
2022-02-07 02:00:00,2022-02-07 02:00:00,433162.19531362,0.09780104
2022-02-07 03:00:00,2022-02-07 03:00:00,433163.19531362,0.09894504
2022-02-07 04:00:00,2022-02-07 04:00:00,505358.06119923,0.08479505
2022-02-07 05:00:00,2022-02-07 05:00:00,505359.06119923,0.08474973
2022-02-07 06:00:00,2022-02-07 06:00:00,379020.29589942,0.11287197
2022-02-07 07:00:00,2022-02-07 07:00:00,1010721.78906512,0.04229816
2022-02-07 08:00:00,2022-02-07 08:00:00,758042.34179884,0.05623008
2022-02-07 09:00:00,2022-02-07 09:00:00,1516085.68359768,0.0279974
2022-02-07 10:00:00,2022-02-07 10:00:00,1516086.68359768,0.0280886
2022-02-07 11:00:00,2022-02-07 11:00:00,433168.62388505,0.09869878
2022-02-07 12:00:00,2022-02-07 12:00:00,606437.07343907,0.07035792
2022-02-07 13:00:00,2022-02-07 13:00:00,505365.22786589,0.08476456
2022-02-07 14:00:00,2022-02-07 14:00:00,758048.84179884,0.05731799
2022-02-07 15:00:00,2022-02-07 15:00:00,505366.89453256,0.08681841
