start_time,datetime,tokens_transferred_mean,tokens_transferred_mean_usd,tokens_transferred_median,tokens_transferred_median_usd,tokens_transferred_total,tokens_transferred_total_usd
2021-01-01 00:00:00,2021-01-01 00:00:00,18.455661050739035,13563.05999926278,0.49699797189557776,365.2436666342933,145375.24209667137,106836223.61419292
2021-01-01 01:00:00,2021-01-01 01:00:00,6.540116261527742,4898.081074625854,0.5434638867955317,407.0157275818804,54681.91206263345,40952855.86494677
2021-01-01 02:00:00,2021-01-01 02:00:00,6.748876012918355,5029.087769291318,0.4033394540632318,300.55812425940553,52614.2373967115,39206768.24939512
2021-01-01 03:00:00,2021-01-01 03:00:00,5.13733975721581,3832.744549628989,0.31540064582262556,235.3066301539047,39192.76500779941,29240008.169119556
2021-01-01 04:00:00,2021-01-01 04:00:00,3.9736969583085866,2953.751926434286,0.23708107748009577,176.228508785437,30661.045730309055,22791149.86436695
2021-01-01 05:00:00,2021-01-01 05:00:00,45.30512924163072,33601.22177177405,0.235,174.2912391719,321168.0611939202,238199061.14010623
2021-01-01 06:00:00,2021-01-01 06:00:00,7.736629726157377,5731.226757073732,0.20239904051079705,149.93541601966723,58140.772392072686,43070169.0794091
2021-01-01 07:00:00,2021-01-01 07:00:00,10.08384365871798,7444.511419778059,0.288390702076543,212.90769151408955,68892.81987636125,50860902.019923694
2021-01-01 08:00:00,2021-01-01 08:00:00,8.847171226266475,6464.636923072679,0.2563002927,187.2788819395287,63593.46677440343,46467810.20304641
2021-01-01 09:00:00,2021-01-01 09:00:00,8.587963460022575,6308.454617451601,0.304129399223663,223.40413088230056,58501.20708967378,42973192.854080305
2021-01-01 10:00:00,2021-01-01 10:00:00,5.950064803143712,4388.97382532617,0.24906990242691668,183.72258430710028,44905.13906932559,33123585.459736608
2021-01-01 11:00:00,2021-01-01 11:00:00,15.120889513611225,11191.647740640026,0.33344,246.7938820186368,122388.47972316924,90585196.81274036
2021-01-01 12:00:00,2021-01-01 12:00:00,8.847723341434445,6492.4286852828745,0.3646226870780724,267.55886249341063,73427.25601056447,53880665.65916258
2021-01-01 13:00:00,2021-01-01 13:00:00,14.32106060973372,10618.33397786766,0.39299542979467095,291.386011068146,114325.02684750428,84766160.14531752
2021-01-01 14:00:00,2021-01-01 14:00:00,42.42156758750345,31363.7424152493,0.41365428,305.8290163399623,349087.07967756595,258092236.3350865
2021-01-01 15:00:00,2021-01-01 15:00:00,10.060444712737231,7410.696717466631,0.4304002323807672,317.04021843714446,90232.12862854025,66466538.858958215
2021-01-01 16:00:00,2021-01-01 16:00:00,6.434087952745838,4744.2133646561515,0.4889868472871488,360.5573863892762,60950.11517636132,44941933.20338773
2021-01-01 17:00:00,2021-01-01 17:00:00,41.00861368605768,29910.857266725943,0.5425795668464758,395.746613236637,333318.01204027684,243115447.8639485
2021-01-01 18:00:00,2021-01-01 18:00:00,7.532463687409279,5465.641740864902,0.33562290510404547,243.53181581124016,79919.43972341245,57990458.87057661
2021-01-01 19:00:00,2021-01-01 19:00:00,5.721467377086499,4159.148998789011,0.3,218.081239899,54765.88573347197,39811374.21640841
2021-01-01 20:00:00,2021-01-01 20:00:00,13.210493765410122,9660.061087584876,0.3,219.372445704,133359.9345618152,97518316.67916933
2021-01-01 21:00:00,2021-01-01 21:00:00,6.4750780908079015,4724.640042993483,0.29074354669280467,212.14548823694233,58858.459845443824,42946977.99081077
2021-01-01 22:00:00,2021-01-01 22:00:00,5.313836027084954,3882.58245768961,0.3,219.196590066,45061.329509680414,32924299.241207886
2021-01-01 23:00:00,2021-01-01 23:00:00,6.7103629683739845,4902.636822006788,0.4210705858892267,307.6370337601451,63225.03988801968,46192644.13694796
2021-01-02 00:00:00,2021-01-02 00:00:00,59.552293042168166,42903.3113528502,0.666961018591527,480.4993188185822,398762.1542103581,287280572.81868494
2021-01-02 01:00:00,2021-01-02 01:00:00,7.752934204083567,5665.979798791958,0.44742887827400474,326.9888430578162,56534.396216177374,41316324.692790955
2021-01-02 02:00:00,2021-01-02 02:00:00,6.193781880759298,4530.400804634349,0.29980952952147194,219.29369808783335,48361.04892496859,35373369.482585
2021-01-02 03:00:00,2021-01-02 03:00:00,5.377610355495017,3935.607773557196,0.2,146.370135186,42843.4217022288,31354987.131930176
2021-01-02 04:00:00,2021-01-02 04:00:00,4.979507355577366,3640.413062960842,0.164,119.89694957612,39602.02199890679,28952205.089727577
2021-01-02 05:00:00,2021-01-02 05:00:00,4.673915561621362,3432.267290882948,0.2277155650383897,167.22182401495215,34568.279493751594,25385048.883370284
2021-01-02 06:00:00,2021-01-02 06:00:00,8.830548930124197,6519.257595332494,0.2,147.652374658,64807.39859818148,47844831.49214517
2021-01-02 07:00:00,2021-01-02 07:00:00,39.89204971134801,29379.17521038912,0.2490899497374632,183.44650950342617,299629.18538193486,220666985.00523263
2021-01-02 08:00:00,2021-01-02 08:00:00,5.74689109683322,4220.831900795468,0.28047137260700533,205.99355317727813,45894.6722993101,33707563.559752606
2021-01-02 09:00:00,2021-01-02 09:00:00,4.679237096562173,3396.39073192508,0.19825,143.8983425522175,46661.352326917986,33868808.3787569
2021-01-02 10:00:00,2021-01-02 10:00:00,4.957375956005505,3613.658651683728,0.33498976649376705,244.18940154200584,37571.95237056572,27387918.921110976
2021-01-02 11:00:00,2021-01-02 11:00:00,5.125769992936874,3745.9230504389816,0.4260758362595686,311.3770806101481,43317.88221030952,31656795.699259833
2021-01-02 12:00:00,2021-01-02 12:00:00,15.720235936688326,11844.59138984369,0.9567484522534894,720.8730533973942,111204.9490161332,83788639.49175426
2021-01-02 13:00:00,2021-01-02 13:00:00,18.72641019701176,14447.649294599714,1.04948318,809.6888173282038,128350.8154903186,99024188.26518644
2021-01-02 14:00:00,2021-01-02 14:00:00,10.175603952627844,7753.745383740172,0.7669006303638438,584.373394459347,72409.59772689974,55175652.15069506
2021-01-02 15:00:00,2021-01-02 15:00:00,10.383357961136973,7996.078336368836,0.7516640991342479,578.845980443828,65560.52216661883,50487238.61583283
2021-01-02 16:00:00,2021-01-02 16:00:00,120.69906207345018,94450.97082310924,1.0,782.53276538,970058.361884319,759102452.505329
2021-01-02 17:00:00,2021-01-02 17:00:00,85.6530208491167,66819.4306455699,0.8515490388017014,664.3084082200094,694132.0809612417,541504665.9516984
2021-01-02 18:00:00,2021-01-02 18:00:00,7.420947074121056,5789.431768626061,0.6075614949673909,473.98745540504535,73719.68823431857,57512215.1895313
2021-01-02 19:00:00,2021-01-02 19:00:00,73.946802126395,58059.419658873245,0.6410401247285262,503.3134165311659,646295.0505846923,507439327.81855214
2021-01-02 20:00:00,2021-01-02 20:00:00,55.66519467038455,42225.101357181535,0.7434375,563.9380941019313,464192.0583563368,352115120.2175368
2021-01-02 21:00:00,2021-01-02 21:00:00,9.51233928670406,7313.150142427375,0.48,369.0272142912,87009.36745548203,66893384.3527832
2021-01-02 22:00:00,2021-01-02 22:00:00,93.68926843362998,72401.49375446886,0.3699875679509006,285.92018102056994,782211.7021523766,604480071.3560605
2021-01-02 23:00:00,2021-01-02 23:00:00,5.669323841104551,4379.70813133825,0.30706136528456995,237.2133249129479,53257.62816333615,41142978.185791515
