start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2021-01-07 06:00:00,2021-01-07 06:00:00,0.53094764,1.13195815,90283525.22489,0.46905236,79758712.98105001
2021-01-07 07:00:00,2021-01-07 07:00:00,0.5580839,1.26287295,96121185.42262998,0.4419161,76113107.97753
2021-01-07 08:00:00,2021-01-07 08:00:00,0.53685842,1.15916695,166258314.58435014,0.46314158,143429136.69853002
2021-01-07 09:00:00,2021-01-07 09:00:00,0.50226285,1.00909255,77250895.51864,0.49773715,76554816.64043
2021-01-07 10:00:00,2021-01-07 10:00:00,0.56069635,1.27632981,81666352.35545,0.43930365,63985304.91837
2021-01-07 11:00:00,2021-01-07 11:00:00,0.47666948,0.9108383,70482000.95164001,0.52333052,77381463.57951
2021-01-07 12:00:00,2021-01-07 12:00:00,0.48612303,0.94599107,147448565.01516,0.51387697,155866762.31173006
2021-01-07 13:00:00,2021-01-07 13:00:00,0.5402088,1.17490027,140023211.78739,0.4597912,119178806.06022
2021-01-07 14:00:00,2021-01-07 14:00:00,0.48602405,0.94561631,86004799.66545,0.51397595,90951053.273
2021-01-07 15:00:00,2021-01-07 15:00:00,0.49155404,0.96677736,164238340.09711993,0.50844596,169882277.5666899
2021-01-07 16:00:00,2021-01-07 16:00:00,0.51695343,1.07019376,276301814.78056,0.48304657,258179243.14917
2021-01-07 17:00:00,2021-01-07 17:00:00,0.50493859,1.01995142,103477470.37233,0.49506141,101453331.99217
2021-01-07 18:00:00,2021-01-07 18:00:00,0.53894662,1.16894624,663685022.21823,0.46105338,567763511.8250201
2021-01-07 19:00:00,2021-01-07 19:00:00,0.52087876,1.08715439,342773991.4530802,0.47912124,315294676.87031996
2021-01-07 20:00:00,2021-01-07 20:00:00,0.53737133,1.16156079,141238303.79259998,0.46262867,121593553.40933
2021-01-07 21:00:00,2021-01-07 21:00:00,0.5270746,1.11449837,132862365.99768,0.4729254,119212705.06059
2021-01-07 22:00:00,2021-01-07 22:00:00,0.54260611,1.18629942,75849334.66308,0.45739389,63937766.13281001
2021-01-07 23:00:00,2021-01-07 23:00:00,0.536473,1.15737161,203728360.14079997,0.463527,176026747.1368
2021-01-08 00:00:00,2021-01-08 00:00:00,0.57486454,1.35219148,137356116.71969,0.42513546,101580374.15801
2021-01-08 01:00:00,2021-01-08 01:00:00,0.53488875,1.15002324,191563100.45521,0.46511125,166573242.74237996
2021-01-08 02:00:00,2021-01-08 02:00:00,0.53948143,1.17146507,518534542.87732995,0.46051857,442637645.8974101
2021-01-08 03:00:00,2021-01-08 03:00:00,0.4862184,0.9463523,184680419.52691,0.5137816,195149755.87077004
2021-01-08 04:00:00,2021-01-08 04:00:00,0.4939795,0.97620454,127614615.40689996,0.5060205,130725283.97519998
2021-01-08 05:00:00,2021-01-08 05:00:00,0.54989958,1.22172641,133836058.55409998,0.45010042,109546668.69772
2021-01-08 06:00:00,2021-01-08 06:00:00,0.49720543,0.98888384,156135498.01331,0.50279457,157890634.93732998
2021-01-08 07:00:00,2021-01-08 07:00:00,0.48535688,0.94309407,128450799.48454002,0.51464312,136201470.29807
2021-01-08 08:00:00,2021-01-08 08:00:00,0.53822531,1.16555826,112261064.57009,0.46177469,96315275.50673
2021-01-08 09:00:00,2021-01-08 09:00:00,0.49162092,0.96703609,111228929.83772,0.50837908,115020454.0918
2021-01-08 10:00:00,2021-01-08 10:00:00,0.503062,1.01232348,247469128.9160101,0.496938,244456573.86645
2021-01-08 11:00:00,2021-01-08 11:00:00,0.52887898,1.12259686,193341842.04759,0.47112102,172227314.27129003
2021-01-08 12:00:00,2021-01-08 12:00:00,0.54456452,1.1957007,228289336.31310004,0.45543548,190925151.26622
2021-01-08 13:00:00,2021-01-08 13:00:00,0.5448335,1.19699826,170186986.79105,0.4551665,142178140.57146996
2021-01-08 14:00:00,2021-01-08 14:00:00,0.53620544,1.15612707,100893028.58134,0.46379456,87268113.92202
2021-01-08 15:00:00,2021-01-08 15:00:00,0.53468167,1.14906645,428757701.70234984,0.46531833,373135690.5448298
2021-01-08 16:00:00,2021-01-08 16:00:00,0.53481715,1.14969233,171528166.75684005,0.46518285,149194842.78000006
2021-01-08 17:00:00,2021-01-08 17:00:00,0.5700551,1.32587945,105542524.24186,0.4299449,79601900.76323001
2021-01-08 18:00:00,2021-01-08 18:00:00,0.52072574,1.08648801,199253246.88861,0.47927426,183392033.91988996
2021-01-08 19:00:00,2021-01-08 19:00:00,0.54098565,1.17858113,111726456.0944,0.45901435,94797424.88682996
2021-01-08 20:00:00,2021-01-08 20:00:00,0.54140163,1.18055726,292524039.08677995,0.45859837,247784709.73815003
2021-01-08 21:00:00,2021-01-08 21:00:00,0.50403101,1.0162551,150264881.72461,0.49596899,147861379.75363997
2021-01-08 22:00:00,2021-01-08 22:00:00,0.50053012,1.00212272,105710884.04803,0.49946988,105486965.07170004
2021-01-08 23:00:00,2021-01-08 23:00:00,0.50856643,1.03486304,81564047.0629,0.49143357,78816271.98559
2021-01-09 00:00:00,2021-01-09 00:00:00,0.53910502,1.16969168,161623174.51807997,0.46089498,138175878.00182998
2021-01-09 01:00:00,2021-01-09 01:00:00,0.50959044,1.03911195,123666077.98861,0.49040956,119011313.00706
2021-01-09 02:00:00,2021-01-09 02:00:00,0.53840018,1.16637866,102395642.09942,0.46159982,87789365.38537002
2021-01-09 03:00:00,2021-01-09 03:00:00,0.50109798,1.00440159,104475372.40302,0.49890202,104017530.20185998
2021-01-09 04:00:00,2021-01-09 04:00:00,0.53373821,1.14471788,70388683.31783,0.46626179,61489983.39428
2021-01-09 05:00:00,2021-01-09 05:00:00,0.5611873,1.27887661,115500941.94816998,0.4388127,90314375.34187
2021-01-09 06:00:00,2021-01-09 06:00:00,0.52249645,1.09422525,107535362.16838,0.47750355,98275343.02838
2021-01-09 07:00:00,2021-01-09 07:00:00,0.49149233,0.96653869,74696521.29336001,0.50850767,77282495.01943
2021-01-09 08:00:00,2021-01-09 08:00:00,0.50411263,1.01658696,75701828.83441,0.49588737,74466653.07724003
2021-01-09 09:00:00,2021-01-09 09:00:00,0.51980071,1.08246873,83949539.17188999,0.48019929,77553777.45282999
2021-01-09 10:00:00,2021-01-09 10:00:00,0.51795896,1.07451215,83772652.78321,0.48204104,77963429.81358998
2021-01-09 11:00:00,2021-01-09 11:00:00,0.51095118,1.04478563,115052464.20683002,0.48904882,110120641.37485002
2021-01-09 12:00:00,2021-01-09 12:00:00,0.55568201,1.25064035,80454702.47649,0.44431799,64330806.59246
2021-01-09 13:00:00,2021-01-09 13:00:00,0.5002426,1.00097086,57946012.22856,0.4997574,57889809.47602
2021-01-09 14:00:00,2021-01-09 14:00:00,0.53016581,1.12841043,86775642.73608999,0.46983419,76900780.36178002
2021-01-09 15:00:00,2021-01-09 15:00:00,0.55225108,1.23339455,88405272.11423002,0.44774892,71676392.51161002
2021-01-09 16:00:00,2021-01-09 16:00:00,0.56617003,1.30505055,124516621.04637006,0.43382997,95411339.73578002
2021-01-09 17:00:00,2021-01-09 17:00:00,0.48952726,0.95896846,75611929.61202,0.51047274,78847149.38174999
2021-01-09 18:00:00,2021-01-09 18:00:00,0.4963623,0.98555431,50054841.04242,0.5036377,50788516.09177
2021-01-09 19:00:00,2021-01-09 19:00:00,0.49872862,0.99492738,73300969.62529999,0.50127138,73674693.29419999
2021-01-09 20:00:00,2021-01-09 20:00:00,0.50676033,1.02741195,226056049.23236,0.49323967,220024741.36385
2021-01-09 21:00:00,2021-01-09 21:00:00,0.51052119,1.04298934,259606378.45667,0.48947881,248906070.79080012
2021-01-09 22:00:00,2021-01-09 22:00:00,0.53568867,1.15372734,185741971.92347,0.46431133,160992953.51755
2021-01-09 23:00:00,2021-01-09 23:00:00,0.52010029,1.08376871,145339484.91729003,0.47989971,134105628.92949995
2021-01-10 00:00:00,2021-01-10 00:00:00,0.48020403,0.92383177,97930440.69910996,0.51979597,106004625.443
2021-01-10 01:00:00,2021-01-10 01:00:00,0.49118143,0.96533709,184558144.60885003,0.50881857,191185178.78060997
2021-01-10 02:00:00,2021-01-10 02:00:00,0.50868732,1.03536372,107530816.52708998,0.49131268,103858011.29485
2021-01-10 03:00:00,2021-01-10 03:00:00,0.55956023,1.270458,139382160.21888003,0.44043977,109710167.45911998
2021-01-10 04:00:00,2021-01-10 04:00:00,0.50516365,1.02087014,77316855.51049,0.49483635,75736229.50174
2021-01-10 05:00:00,2021-01-10 05:00:00,0.48981424,0.96007039,71981755.53186001,0.51018576,74975498.11944
2021-01-10 06:00:00,2021-01-10 06:00:00,0.5548118,1.24624105,73821199.15272,0.4451882,59235088.88411
2021-01-10 07:00:00,2021-01-10 07:00:00,0.4670789,0.8764504,77577092.24625,0.5329211,88512815.59892999
2021-01-10 08:00:00,2021-01-10 08:00:00,0.54133479,1.18023946,125557382.57106,0.45866521,106382972.53470998
