start_time,datetime,netflow_total
2021-01-07 13:00:00,2021-01-07 13:00:00,43.22763629
2021-01-07 14:00:00,2021-01-07 14:00:00,31.0661888
2021-01-07 15:00:00,2021-01-07 15:00:00,26.61958789
2021-01-07 16:00:00,2021-01-07 16:00:00,71.43546853
2021-01-07 17:00:00,2021-01-07 17:00:00,38.69046915
2021-01-07 18:00:00,2021-01-07 18:00:00,86.30082529
2021-01-07 19:00:00,2021-01-07 19:00:00,34.26175653
2021-01-07 20:00:00,2021-01-07 20:00:00,42.29504242
2021-01-07 21:00:00,2021-01-07 21:00:00,15.54184649
2021-01-07 22:00:00,2021-01-07 22:00:00,24.28383351
2021-01-07 23:00:00,2021-01-07 23:00:00,33.64920287
2021-01-08 00:00:00,2021-01-08 00:00:00,34.68309154
2021-01-08 01:00:00,2021-01-08 01:00:00,13.44903111
2021-01-08 02:00:00,2021-01-08 02:00:00,37.94556503
2021-01-08 03:00:00,2021-01-08 03:00:00,-1776.62830879
2021-01-08 04:00:00,2021-01-08 04:00:00,7.16910051
2021-01-08 05:00:00,2021-01-08 05:00:00,4.83947426
2021-01-08 06:00:00,2021-01-08 06:00:00,8.96971613
2021-01-08 07:00:00,2021-01-08 07:00:00,27.21805172
2021-01-08 08:00:00,2021-01-08 08:00:00,177.15828025
2021-01-08 09:00:00,2021-01-08 09:00:00,6.89811293
2021-01-08 10:00:00,2021-01-08 10:00:00,92.27462659
2021-01-08 11:00:00,2021-01-08 11:00:00,72.54083548
2021-01-08 12:00:00,2021-01-08 12:00:00,21.22226105
2021-01-08 13:00:00,2021-01-08 13:00:00,55.78899404
2021-01-08 14:00:00,2021-01-08 14:00:00,74.9721611
2021-01-08 15:00:00,2021-01-08 15:00:00,56.27019081
2021-01-08 16:00:00,2021-01-08 16:00:00,36.74239112
2021-01-08 17:00:00,2021-01-08 17:00:00,14.80066802
2021-01-08 18:00:00,2021-01-08 18:00:00,8.73659905
2021-01-08 19:00:00,2021-01-08 19:00:00,13.42989804
2021-01-08 20:00:00,2021-01-08 20:00:00,22.35536895
2021-01-08 21:00:00,2021-01-08 21:00:00,12.28121741
2021-01-08 22:00:00,2021-01-08 22:00:00,8.0465985
2021-01-08 23:00:00,2021-01-08 23:00:00,9.86346489
2021-01-09 00:00:00,2021-01-09 00:00:00,-55.35353864999999
2021-01-09 01:00:00,2021-01-09 01:00:00,8.03235365
