start_time,datetime,tokens_transferred_mean,tokens_transferred_mean_usd,tokens_transferred_median,tokens_transferred_median_usd,tokens_transferred_total,tokens_transferred_total_usd
2021-01-01 00:00:00,2021-01-01 00:00:00,8.767591630346347,6443.300568020557,0.11804872802585605,86.75397628128987,124105.25952755254,91204919.540331
2021-01-01 01:00:00,2021-01-01 01:00:00,6.662008022442348,4989.369318353372,0.13,97.3607370632,104700.11808070392,78412928.2072416
2021-01-01 02:00:00,2021-01-01 02:00:00,4.742734400869435,3534.1629513942894,0.13243608,98.68793986820926,86872.66602072543,64735262.7806892
2021-01-01 03:00:00,2021-01-01 03:00:00,3.983423542517636,2971.858119760116,0.101398155488463,75.64872991804219,84301.19243030074,62893433.38848334
2021-01-01 04:00:00,2021-01-01 04:00:00,1.9041248714747356,1415.3853618681428,0.015,11.1498887211,43878.6535382638,32616140.27888948
2021-01-01 05:00:00,2021-01-01 05:00:00,2.390958062412439,1773.289546833655,0.018215,13.5094251979411,46759.96682660007,34680223.6674258
2021-01-01 06:00:00,2021-01-01 06:00:00,4.595803453992141,3404.5304813694324,0.08192644782338253,60.69038670545052,62746.504557354696,46482054.66213686
2021-01-01 07:00:00,2021-01-01 07:00:00,3.492404808144914,2578.307276139191,0.1597759153513097,117.95637325356348,67026.23307791719,49482873.24366336
2021-01-01 08:00:00,2021-01-01 08:00:00,7.726814526541415,5645.991154518822,0.106327769203778,77.69380801650485,159628.26130381908,116640531.26120436
2021-01-01 09:00:00,2021-01-01 09:00:00,3.9350717032776785,2890.583008661282,0.07602870312590206,55.84835398125844,74435.81633920057,54678268.1918368
2021-01-01 10:00:00,2021-01-01 10:00:00,6.98231503815586,5150.397341295511,0.08203263766959393,60.51011400146214,122504.71734444457,90363721.35302974
2021-01-01 11:00:00,2021-01-01 11:00:00,3.446874711060564,2551.1863926778537,0.1011921,74.89680658774621,64204.93524292512,47520948.93641038
2021-01-01 12:00:00,2021-01-01 12:00:00,3.9974793004392977,2933.3364389294866,0.101218,74.27341716139384,75504.38902669746,55404858.65850014
2021-01-01 13:00:00,2021-01-01 13:00:00,3.844553993301915,2850.540152667056,0.13742544,101.89393500531703,73807.74756341016,54724669.85090215
2021-01-01 14:00:00,2021-01-01 14:00:00,4.299807365706461,3178.9973431565404,0.12,88.7201794716,84916.8956653369,62782018.52999852
2021-01-01 15:00:00,2021-01-01 15:00:00,5.114053689028813,3767.0999611231414,0.09201918039529668,67.78291194583359,100670.14686853216,74155362.73470904
2021-01-01 16:00:00,2021-01-01 16:00:00,4.80644695826614,3544.0625094634756,0.15085370952863086,111.23288803477736,95475.2623789986,70399257.68798248
2021-01-01 17:00:00,2021-01-01 17:00:00,9.12980991788631,6659.099559346471,0.15,109.406980308,153609.05186843718,112039350.08600438
2021-01-01 18:00:00,2021-01-01 18:00:00,6.509073356221846,4723.058020124867,0.1763250512228654,127.94347240395406,135850.87001770615,98574943.9380261
2021-01-01 19:00:00,2021-01-01 19:00:00,4.422585216332131,3214.942891788994,0.06877389,49.99431734625812,93820.7227792698,68201798.50641172
2021-01-01 20:00:00,2021-01-01 20:00:00,5.166421830025895,3777.90197463772,0.13064269,95.53135472883169,94178.70353954204,68867375.095671
2021-01-01 21:00:00,2021-01-01 21:00:00,4.960392740376839,3619.4266449741694,0.12616,92.0545790282024,87853.5158248142,64103665.30913751
2021-01-01 22:00:00,2021-01-01 22:00:00,5.546570020835251,4052.630783764632,0.1,73.065530022,86099.4064334256,62908987.65637838
2021-01-01 23:00:00,2021-01-01 23:00:00,24.572136854595,17952.5703015613,0.14285811,104.37310674686329,362414.44646842167,264782459.3777276
2021-01-02 00:00:00,2021-01-02 00:00:00,6.159760170326111,4437.681488759095,0.14587678505,105.09414177756896,82158.88115180966,59189795.69706882
2021-01-02 01:00:00,2021-01-02 01:00:00,6.122248619421288,4474.246277306479,0.11921737698215702,87.12614242103093,87315.50981018641,63811700.406945005
2021-01-02 02:00:00,2021-01-02 02:00:00,7.295110133984482,5335.9600736937655,0.15,109.71650823,116320.53108638256,85081883.37504709
2021-01-02 03:00:00,2021-01-02 03:00:00,2.64483623547774,1935.625186658541,0.11329923843502449,82.91812423102691,47681.1076531927,34895450.86508018
2021-01-02 04:00:00,2021-01-02 04:00:00,2.9836205256329547,2181.262193390799,0.06004907973699005,43.90061881291649,56297.93569816822,41158236.327090986
2021-01-02 05:00:00,2021-01-02 05:00:00,2.5513381722679767,1873.562849222449,0.1,73.434516427,40068.76599546857,29424304.54703856
2021-01-02 06:00:00,2021-01-02 06:00:00,5.143538590003049,3797.278434795056,0.0749367,55.32290852017074,72827.36289585316,53765665.358263195
2021-01-02 07:00:00,2021-01-02 07:00:00,3.1996441027214044,2356.4320556333714,0.1549877875,114.14337937962,65323.93400116019,48108916.84781091
2021-01-02 08:00:00,2021-01-02 08:00:00,3.084320316254904,2265.293941326633,0.1073004055,78.80730065552396,60298.46218278337,44286496.55293568
2021-01-02 09:00:00,2021-01-02 09:00:00,3.842721414846539,2789.2118158200715,0.0873191,63.379943319804966,65076.487160426135,47235302.10091291
2021-01-02 10:00:00,2021-01-02 10:00:00,4.973970872335263,3625.7554471459225,0.1034483,75.40820942662407,78230.61388008902,57025881.67271107
2021-01-02 11:00:00,2021-01-02 11:00:00,4.546791810428362,3322.8046267585505,0.095,69.4261916321,78027.49425876111,57022650.19980349
2021-01-02 12:00:00,2021-01-02 12:00:00,8.817313346607,6643.50548982767,0.14014782543405618,105.59598043738,127948.03397261415,96403908.16288932
2021-01-02 13:00:00,2021-01-02 13:00:00,10.62201841293015,8195.014165356912,0.167562102,129.27616448069978,191557.48005878233,147788885.45804653
2021-01-02 14:00:00,2021-01-02 14:00:00,6.672963043073021,5084.755325774473,0.14204146722222222,108.23469308566816,137863.41646988862,105051045.0305006
2021-01-02 15:00:00,2021-01-02 15:00:00,6.581527900388012,5068.342328317177,0.1306764786210862,100.6321234118964,126483.8031896568,97403402.8655995
2021-01-02 16:00:00,2021-01-02 16:00:00,9.83174019644823,7693.658844424338,0.191287835,149.68899850610316,212168.9534393528,166029157.86267722
2021-01-02 17:00:00,2021-01-02 17:00:00,10.134971576667072,7906.469890360105,0.2,156.023523708,214202.62427285855,167103241.13276082
2021-01-02 18:00:00,2021-01-02 18:00:00,4.537612965325764,3540.006469901681,0.19,148.2279855997,87258.29732321444,68074324.41620933
2021-01-02 19:00:00,2021-01-02 19:00:00,4.5654950303747395,3584.6038543485797,0.16963473032256,133.1889103153222,91656.87822980326,71964506.97990209
2021-01-02 20:00:00,2021-01-02 20:00:00,5.843407768133512,4432.545089293495,0.17,128.9543182814,124710.00858750544,94599377.2957018
2021-01-02 21:00:00,2021-01-02 21:00:00,5.829146328818007,4481.486732123926,0.18034969438751972,138.65405274603262,115976.69535816308,89163660.02233763
2021-01-02 22:00:00,2021-01-02 22:00:00,6.72176335929395,5194.465876544819,0.135,104.3257335687,114612.78703932116,88570837.66096571
2021-01-02 23:00:00,2021-01-02 23:00:00,8.11216075714902,6266.866636407658,0.13304,102.7770482202192,144875.07896192436,111919971.25960436
2021-01-03 00:00:00,2021-01-03 00:00:00,9.546361475298026,7410.03472909989,0.1175441644846805,91.2396145157829,164636.55000298974,127793458.9380567
2021-01-03 01:00:00,2021-01-03 01:00:00,8.52267925201502,6624.097106350535,0.12426821081262536,96.58520182613334,132919.70561442626,103309418.47064295
2021-01-03 02:00:00,2021-01-03 02:00:00,5.097961502198477,3975.674808553036,0.138123695,107.7165636576405,94740.5165568565,73883940.64214961
2021-01-03 03:00:00,2021-01-03 03:00:00,4.580208017720674,3541.652901482379,0.12428361894101664,96.1024996956865,86300.27946989294,66731823.96973099
2021-01-03 04:00:00,2021-01-03 04:00:00,6.864631223705442,5342.025577080413,0.12,93.38346786,97216.90739011648,75653766.22261281
