t,shortLiquidationUsd,longLiquidationUsd,high,close,volume,open,low
1575590400.0,0,0,7602.44,7522.1,136218.707,7384.66,7295.73
1575676800.0,0,0,7616.91,7487.2,83208.782,7521.13,7467.44
1575763200.0,0,0,7559.39,7508.2,84380.338,7487.19,7376.0
1575849600.0,0,0,7676.48,7337.49,136440.176,7507.87,7269.05
1575936000.0,0,0,7403.71,7220.98,126662.794,7338.2,7152.0
1576022400.0,0,0,7267.0,7205.77,97320.727,7220.92,7117.74
1576108800.0,0,0,7295.12,7194.77,140594.105,7206.78,7080.0
1576195200.0,0,0,7298.0,7252.98,80178.833,7194.08,7190.0
1576281600.0,0,0,7266.14,7061.34,97837.512,7252.98,7007.86
1576368000.0,0,0,7196.0,7115.0,87933.233,7060.79,7004.77
1576454400.0,0,0,7147.34,6887.54,117597.89,7115.45,6831.0
1576540800.0,0,0,6940.0,6618.96,166411.289,6887.48,6550.0
1576627200.0,0,0,7479.99,7277.44,328489.593,6618.96,6427.0
1576713600.0,0,0,7367.87,7146.29,158849.566,7278.11,7042.82
1576800000.0,0,0,7217.08,7184.39,86449.566,7146.29,7078.17
1576886400.0,0,0,7185.0,7131.01,44340.865,7184.39,7108.0
1576972800.0,0,0,7517.61,7502.92,129797.395,7131.02,7122.0
1577059200.0,0,0,7691.0,7314.01,215298.787,7502.92,7262.0
1577145600.0,0,0,7434.55,7252.04,149081.004,7314.03,7156.08
1577232000.0,0,0,7267.63,7201.45,96965.072,7251.57,7123.19
1577318400.0,0,0,7438.8,7197.46,133973.533,7201.67,7151.0
1577404800.0,0,0,7270.0,7248.4,112284.61,7197.84,7078.89
1577491200.0,0,0,7359.15,7311.48,91292.882,7248.4,7235.0
1577577600.0,0,0,7527.0,7383.67,102543.974,7310.29,7283.6
1577664000.0,0,0,7400.0,7240.43,94375.362,7383.68,7215.58
1577750400.0,0,0,7319.0,7189.0,89203.437,7240.8,7141.0
1577836800.0,0,0,7260.43,7197.57,56801.329,7189.43,7170.15
1577923200.0,0,0,7209.59,6962.04,115295.677,7197.57,6922.0
1578009600.0,0,0,7407.28,7341.72,208493.458,6962.34,6863.44
1578096000.0,0,0,7400.0,7350.71,92586.033,7341.6,7269.21
1578182400.0,0,0,7495.0,7354.36,117765.972,7350.54,7303.0
1578268800.0,0,0,7808.65,7757.39,168150.317,7354.36,7345.0
1578355200.0,0,0,8215.33,8152.49,280809.162,7757.74,7733.0
1578441600.0,0,0,8468.42,8059.84,321225.114,8150.9,7870.11
1578528000.0,0,0,8060.0,7818.59,187263.143,8059.77,7750.01
1578614400.0,0,0,8210.62,8207.09,253783.948,7817.91,7670.0
1578700800.0,0,0,8292.19,8020.56,164741.715,8207.2,8003.87
1578787200.0,0,0,8195.0,8186.7,108629.964,8020.58,7956.28
1578873600.0,0,0,8200.0,8113.0,74581.364,8186.22,8053.78
1578960000.0,0,0,8893.0,8825.0,290777.981,8112.99,8109.02
1579046400.0,0,0,8921.2,8825.3,237633.837,8825.0,8570.52
1579132800.0,0,0,8868.21,8725.08,167958.963,8825.35,8596.25
1579219200.0,0,0,9039.0,8918.72,205717.686,8724.99,8680.0
1579305600.0,0,0,8995.0,8925.0,114708.682,8918.73,8816.0
1579392000.0,0,0,9205.3,8705.85,225314.525,8925.0,8440.91
1579478400.0,0,0,8750.37,8650.0,125161.675,8705.98,8526.06
1579564800.0,0,0,8790.1,8742.43,107577.153,8650.0,8448.6
1579651200.0,0,0,8820.0,8684.57,94305.496,8742.78,8585.85
1579737600.0,0,0,8694.0,8409.6,163407.064,8684.47,8326.0
1579824000.0,0,0,8528.0,8441.96,144785.391,8410.0,8247.0
1579910400.0,0,0,8455.0,8344.64,96961.714,8442.82,8272.0
1579996800.0,0,0,8624.45,8611.21,117898.916,8344.37,8300.0
1580083200.0,0,0,9015.48,8913.61,172235.328,8611.21,8565.0
1580169600.0,0,0,9436.06,9398.98,244467.546,8913.61,8905.0
1580256000.0,0,0,9460.52,9311.0,169460.643,9399.72,9242.0
1580342400.0,0,0,9599.0,9525.67,190137.536,9311.23,9210.42
1580428800.0,0,0,9550.72,9364.51,146644.026,9525.67,9220.0
1580515200.0,0,0,9477.76,9392.74,109040.285,9364.5,9306.0
1580601600.0,0,0,9489.92,9338.2,148402.977,9392.99,9160.01
1580688000.0,0,0,9647.61,9300.64,159049.385,9340.49,9250.0
1580774400.0,0,0,9368.0,9198.35,147843.902,9300.63,9105.0
1580860800.0,0,0,9799.08,9630.0,212311.697,9198.32,9179.88
1580947200.0,0,0,9884.0,9778.12,200556.367,9630.0,9550.0
1581033600.0,0,0,9900.0,9821.52,129740.767,9777.97,9736.66
1581120000.0,0,0,9956.0,9906.43,129267.269,9821.52,9680.55
1581206400.0,0,0,10184.34,10167.38,143407.013,9906.09,9892.15
1581292800.0,0,0,10213.56,9865.56,184242.737,10167.37,9750.0
1581379200.0,0,0,10409.96,10229.06,190119.815,9865.56,9729.36
1581465600.0,0,0,10479.98,10339.99,159674.258,10230.74,10229.71
1581552000.0,0,0,10540.0,10239.63,213052.717,10339.64,10101.0
1581638400.0,0,0,10390.0,10356.82,130975.746,10240.02,10123.37
1581724800.0,0,0,10389.75,9914.99,152146.127,10356.27,9752.3
1581811200.0,0,0,10060.45,9921.86,141547.956,9914.31,9626.64
1581897600.0,0,0,9971.0,9716.0,185338.179,9921.87,9461.89
1581984000.0,0,0,10270.0,10174.32,166119.369,9716.0,9598.0
1582070400.0,0,0,10286.0,9593.65,187495.927,10174.53,9293.07
1582156800.0,0,0,9700.0,9601.99,143105.587,9593.31,9382.59
1582243200.0,0,0,9759.59,9681.39,98954.288,9601.51,9547.0
1582329600.0,0,0,9710.7,9659.2,58419.547,9681.39,9565.0
1582416000.0,0,0,10018.9,9943.12,97134.358,9658.95,9657.0
1582502400.0,0,0,10000.0,9662.95,157965.671,9943.12,9487.38
1582588800.0,0,0,9686.78,9326.0,168641.725,9662.88,9247.0
1582675200.0,0,0,9384.0,8792.22,267005.172,9326.0,8610.0
1582761600.0,0,0,8978.0,8828.0,200638.488,8793.96,8533.9
1582848000.0,0,0,8908.86,8699.57,196066.11,8827.12,8450.0
1582934400.0,0,0,8799.83,8531.98,103524.685,8699.86,8530.0
1583020800.0,0,0,8762.24,8537.84,174332.916,8532.5,8409.0
1583107200.0,0,0,8972.0,8919.7,160294.484,8537.84,8504.95
1583193600.0,0,0,8922.34,8765.0,160123.605,8919.7,8657.41
1583280000.0,0,0,8853.88,8756.93,105462.12,8765.0,8669.23
1583366400.0,0,0,9172.3,9062.81,161840.623,8755.98,8755.98
1583452800.0,0,0,9179.75,9139.48,115011.583,9062.62,8994.14
1583539200.0,0,0,9204.0,8897.18,125804.999,9139.77,8850.0
1583625600.0,0,0,8897.71,8038.46,237407.028,8895.62,7997.7
1583712000.0,0,0,8182.31,7932.15,334399.107,8038.99,7635.21
1583798400.0,0,0,8156.31,7897.66,257068.702,7932.45,7733.0
1583884800.0,0,0,7988.0,7938.39,220537.381,7898.21,7593.29
1583971200.0,0,0,7969.0,4764.65,784747.02,7938.39,4347.0
1584057600.0,0,0,5971.0,5570.26,935489.242,4762.28,3621.81
1584144000.0,0,0,5638.42,5167.01,316242.586,5569.84,5040.0
1584230400.0,0,0,5954.47,5357.32,356311.765,5167.21,5089.12
1584316800.0,0,0,5361.26,5026.26,621555.792,5354.81,4413.62
1584403200.0,0,0,5529.98,5307.38,429908.098,5027.11,4913.49
1584489600.0,0,0,5435.0,5389.64,402005.703,5306.42,4982.75
1584576000.0,0,0,6400.0,6159.6,499391.19,5389.94,5246.5
1584662400.0,0,0,6911.0,6203.77,571898.016,6159.41,5650.0
1584748800.0,0,0,6457.17,6183.69,387679.649,6204.47,5854.01
1584835200.0,0,0,6408.91,5810.17,391002.795,6183.84,5730.35
1584921600.0,0,0,6619.9,6463.84,489746.087,5810.3,5670.0
1585008000.0,0,0,6840.0,6741.33,437968.553,6463.21,6369.0
1585094400.0,0,0,6960.71,6673.41,400684.542,6740.86,6436.26
1585180800.0,0,0,6777.5,6733.76,281245.628,6673.57,6500.0
1585267200.0,0,0,6840.0,6353.64,258213.519,6733.76,6230.0
1585353600.0,0,0,6354.74,6230.95,341944.185,6353.64,6004.0
1585440000.0,0,0,6260.0,5876.27,251335.919,6231.81,5857.6
1585526400.0,0,0,6606.15,6391.08,387321.998,5876.27,5850.0
1585612800.0,0,0,6516.63,6407.1,262522.644,6389.52,6320.0
1585699200.0,0,0,6693.0,6641.51,390529.602,6407.1,6140.0
1585785600.0,0,0,7290.0,6791.63,531321.428,6641.22,6542.73
1585872000.0,0,0,7049.11,6729.8,411944.927,6791.65,6600.0
1585958400.0,0,0,7020.0,6851.1,319849.757,6729.8,6629.99
1586044800.0,0,0,6893.44,6768.9,239224.508,6851.4,6668.02
1586131200.0,0,0,7370.0,7325.73,461331.013,6768.9,6760.0
1586217600.0,0,0,7457.0,7192.9,419572.04,7325.73,7070.43
1586304000.0,0,0,7417.83,7357.66,332599.575,7192.9,7145.14
1586390400.0,0,0,7365.69,7278.65,293638.581,7357.15,7105.98
1586476800.0,0,0,7290.0,6857.82,440148.453,7278.83,6741.0
1586563200.0,0,0,6944.28,6874.18,224157.844,6858.0,6757.29
1586649600.0,0,0,7173.98,6900.52,321594.822,6874.17,6775.66
1586736000.0,0,0,6900.99,6834.0,421954.773,6900.19,6558.0
1586822400.0,0,0,6975.6,6864.11,280445.427,6834.01,6751.0
1586908800.0,0,0,6929.0,6616.89,281136.689,6864.11,6602.59
1586995200.0,0,0,7190.92,7098.15,559868.603,6616.88,6465.33
1587081600.0,0,0,7140.0,7022.44,277339.601,7098.15,6981.0
1587168000.0,0,0,7290.0,7242.42,225807.171,7022.0,7008.11
1587254400.0,0,0,7258.42,7118.03,216975.114,7242.49,7055.0
1587340800.0,0,0,7208.55,6825.29,445104.981,7118.04,6735.95
1587427200.0,0,0,6940.0,6838.0,288024.528,6825.28,6759.16
1587513600.0,0,0,7154.9,7120.06,306482.163,6838.0,6812.57
1587600000.0,0,0,7802.38,7483.35,472510.047,7120.06,7020.0
1587686400.0,0,0,7612.91,7504.11,278378.368,7483.36,7388.0
1587772800.0,0,0,7722.33,7534.01,243266.807,7504.62,7433.0
1587859200.0,0,0,7709.57,7694.17,269921.936,7534.01,7476.86
1587945600.0,0,0,7795.6,7774.0,290336.169,7693.63,7623.98
1588032000.0,0,0,7780.0,7735.75,217652.761,7774.0,7662.49
1588118400.0,0,0,8988.66,8784.2,871197.569,7735.76,7710.0
1588204800.0,0,0,9479.77,8624.76,944211.711,8784.05,8400.0
1588291200.0,0,0,9065.0,8830.52,417820.386,8623.61,8619.84
1588377600.0,0,0,9020.0,8975.18,295769.728,8830.52,8755.01
1588464000.0,0,0,9200.0,8900.0,451322.713,8975.18,8727.24
1588550400.0,0,0,8954.94,8873.98,440135.307,8899.99,8526.0
1588636800.0,0,0,9118.17,9022.78,409920.13,8873.99,8766.12
1588723200.0,0,0,9405.0,9148.27,507753.8,9022.76,8916.01
1588809600.0,0,0,10080.0,9995.0,738920.219,9148.29,9022.0
1588896000.0,0,0,10045.03,9807.49,458034.211,9994.74,9726.0
1588982400.0,0,0,9923.98,9550.67,411941.957,9809.63,9528.23
1589068800.0,0,0,9580.0,8719.53,842909.031,9550.25,7940.0
1589155200.0,0,0,9164.0,8561.09,805164.964,8723.23,8151.12
1589241600.0,0,0,8981.0,8808.71,369716.041,8560.73,8520.43
1589328000.0,0,0,9397.0,9305.91,379719.0,8808.71,8790.04
1589414400.0,0,0,9950.0,9786.8,602528.438,9305.91,9250.66
1589500800.0,0,0,9843.5,9310.73,504107.096,9787.62,9100.0
1589587200.0,0,0,9585.0,9374.99,287768.201,9311.21,9210.03
1589673600.0,0,0,9880.0,9678.57,300859.34,9374.99,9317.16
1589760000.0,0,0,9958.67,9731.1,363732.37,9677.31,9450.0
1589846400.0,0,0,9900.0,9773.64,376313.845,9731.11,9462.0
1589932800.0,0,0,9838.0,9508.11,334423.59,9772.66,9281.42
1590019200.0,0,0,9573.0,9060.0,461439.193,9508.0,8812.2
1590105600.0,0,0,9259.38,9166.4,276008.073,9060.0,8920.0
1590192000.0,0,0,9300.0,9176.41,201589.66,9166.43,9076.9
1590278400.0,0,0,9294.44,8711.37,339643.378,9176.32,8674.0
1590364800.0,0,0,8977.0,8895.65,302980.106,8711.37,8623.38
1590451200.0,0,0,9011.82,8837.05,275619.158,8895.66,8693.18
1590537600.0,0,0,9230.0,9197.32,272253.998,8837.88,8811.0
1590624000.0,0,0,9621.65,9569.59,327412.374,9197.32,9110.97
1590710400.0,0,0,9598.0,9422.26,238691.299,9569.58,9317.42
1590796800.0,0,0,9753.0,9695.0,255234.058,9422.11,9326.01
1590883200.0,0,0,9698.0,9446.43,219829.356,9694.38,9371.76
1590969600.0,0,0,10497.25,10232.48,333740.457,9446.49,9420.85
1591056000.0,0,0,10262.3,9514.9,354168.517,10232.41,9264.15
1591142400.0,0,0,9694.75,9663.59,185389.412,9514.9,9382.33
1591228800.0,0,0,9884.0,9788.33,264515.319,9663.58,9440.0
1591315200.0,0,0,9855.0,9617.29,237103.042,9788.32,9580.52
1591401600.0,0,0,9738.77,9664.0,152526.703,9616.64,9528.0
1591488000.0,0,0,9823.13,9743.92,253986.313,9664.01,9373.0
1591574400.0,0,0,9816.0,9778.87,162086.419,9743.92,9631.0
1591660800.0,0,0,9890.0,9771.66,204422.819,9778.87,9550.03
1591747200.0,0,0,10015.99,9884.99,193628.149,9771.66,9681.21
1591833600.0,0,0,9970.1,9278.03,404046.613,9884.99,9055.07
1591920000.0,0,0,9550.0,9458.91,211611.34,9277.72,9238.0
1592006400.0,0,0,9497.85,9468.54,113449.075,9458.77,9340.0
1592092800.0,0,0,9477.0,9339.61,143978.523,9468.55,9240.97
1592179200.0,0,0,9490.83,9422.01,413865.727,9339.7,8888.43
1592265600.0,0,0,9595.0,9519.12,225713.247,9422.01,9370.0
1592352000.0,0,0,9569.0,9458.45,227477.39,9519.13,9231.03
1592438400.0,0,0,9483.85,9381.59,158349.247,9458.45,9272.41
1592524800.0,0,0,9453.0,9307.0,219510.059,9381.99,9239.0
1592611200.0,0,0,9394.29,9354.04,154462.29,9307.0,9165.0
1592697600.0,0,0,9420.47,9293.51,110599.558,9353.84,9279.0
1592784000.0,0,0,9795.0,9686.99,260561.647,9293.39,9273.0
1592870400.0,0,0,9723.23,9631.66,164673.499,9686.99,9585.0
1592956800.0,0,0,9678.0,9298.4,300450.251,9631.65,9210.0
1593043200.0,0,0,9350.9,9246.75,272566.502,9298.78,9005.0
1593129600.0,0,0,9297.16,9159.99,249348.67,9246.75,9038.52
1593216000.0,0,0,9195.75,9008.0,237840.165,9159.99,8816.4
1593302400.0,0,0,9188.0,9114.0,153842.891,9008.0,8932.68
1593388800.0,0,0,9233.0,9189.48,176660.525,9114.01,9022.0
1593475200.0,0,0,9205.0,9138.87,143469.832,9189.99,9063.97
1593561600.0,0,0,9293.0,9233.29,161642.185,9138.88,9090.0
1593648000.0,0,0,9262.99,9087.72,230747.519,9233.29,8936.0
1593734400.0,0,0,9124.52,9057.52,96947.338,9087.72,9036.06
1593820800.0,0,0,9194.0,9137.18,100215.438,9058.07,9042.84
1593907200.0,0,0,9146.35,9071.86,139545.566,9137.18,8900.0
1593993600.0,0,0,9379.0,9339.6,199643.828,9071.87,9058.1
1594080000.0,0,0,9380.0,9258.51,127833.975,9339.59,9201.23
1594166400.0,0,0,9470.0,9436.08,170243.001,9258.51,9233.47
1594252800.0,0,0,9440.81,9236.28,188355.856,9436.08,9164.33
1594339200.0,0,0,9317.24,9288.39,140849.874,9236.29,9121.42
1594425600.0,0,0,9301.74,9233.5,74976.521,9288.39,9178.91
1594512000.0,0,0,9349.0,9300.69,127841.882,9233.5,9155.0
1594598400.0,0,0,9345.0,9241.2,136117.659,9300.7,9200.0
1594684800.0,0,0,9279.0,9254.17,129704.278,9241.18,9116.0
1594771200.0,0,0,9272.56,9197.3,104107.708,9254.17,9156.0
1594857600.0,0,0,9223.0,9132.0,148089.45,9197.75,9044.02
1594944000.0,0,0,9187.0,9151.69,80940.584,9132.0,9087.0
1595030400.0,0,0,9210.0,9171.8,63233.596,9151.7,9121.98
1595116800.0,0,0,9239.59,9210.51,75554.579,9171.79,9108.0
1595203200.0,0,0,9221.0,9161.13,72429.691,9210.68,9131.01
1595289600.0,0,0,9439.6,9388.01,179211.347,9161.28,9152.62
1595376000.0,0,0,9543.0,9518.25,126598.902,9388.0,9272.0
1595462400.0,0,0,9678.32,9604.41,166990.147,9518.25,9439.86
1595548800.0,0,0,9650.0,9539.7,133975.068,9604.41,9470.0
1595635200.0,0,0,9735.1,9701.49,133377.589,9539.7,9526.31
1595721600.0,0,0,10300.0,9939.69,261998.786,9701.54,9655.2
1595808000.0,0,0,11488.0,11047.58,744752.4,9939.68,9928.61
1595894400.0,0,0,11270.0,10919.94,499486.679,11047.58,10580.0
1595980800.0,0,0,11364.8,11113.03,356188.761,10919.94,10844.34
1596067200.0,0,0,11195.52,11111.96,230327.988,11113.01,10826.55
1596153600.0,0,0,11450.42,11343.68,307399.731,11111.97,10971.78
1596240000.0,0,0,11887.45,11811.42,386322.642,11343.67,11201.0
1596326400.0,0,0,12154.25,11079.72,492803.351,11811.43,10490.0
1596412800.0,0,0,11483.0,11227.07,238654.591,11080.7,10923.0
1596499200.0,0,0,11427.38,11200.05,200044.934,11227.07,11025.0
1596585600.0,0,0,11798.56,11752.5,263510.011,11200.06,11103.0
1596672000.0,0,0,11916.02,11770.56,236459.595,11752.5,11571.78
1596758400.0,0,0,11920.0,11596.06,273935.127,11769.97,11318.93
1596844800.0,0,0,11819.0,11765.72,154707.303,11596.26,11513.69
1596931200.0,0,0,11811.0,11685.99,125463.463,11765.72,11526.9
1597017600.0,0,0,12100.0,11896.89,290418.014,11685.99,11384.9
1597104000.0,0,0,11944.0,11392.64,336861.638,11896.86,11127.0
1597190400.0,0,0,11630.0,11568.36,213799.491,11392.64,11140.0
1597276800.0,0,0,11798.0,11790.0,248214.725,11568.37,11272.0
1597363200.0,0,0,11868.42,11767.89,159019.959,11790.0,11644.6
1597449600.0,0,0,11993.58,11859.04,222262.987,11767.89,11682.0
1597536000.0,0,0,11945.0,11921.23,165733.721,11858.91,11688.0
1597622400.0,0,0,12499.42,12298.06,331435.112,11921.32,11780.0
1597708800.0,0,0,12403.0,11960.79,291349.888,12298.06,11810.0
1597795200.0,0,0,12037.05,11763.87,313267.066,11962.03,11574.78
1597881600.0,0,0,11888.0,11857.92,130981.044,11763.88,11676.03
1597968000.0,0,0,11882.68,11538.53,195106.536,11858.53,11491.0
1598054400.0,0,0,11689.08,11670.47,126696.73,11538.53,11385.06
1598140800.0,0,0,11724.0,11654.0,95608.033,11670.48,11522.15
1598227200.0,0,0,11831.96,11753.3,108781.125,11654.0,11595.0
1598313600.0,0,0,11770.0,11327.17,267234.771,11753.29,11130.0
1598400000.0,0,0,11548.68,11466.22,170305.024,11327.18,11255.95
1598486400.0,0,0,11593.0,11335.53,253778.342,11466.22,11130.82
1598572800.0,0,0,11544.88,11526.85,129477.627,11335.83,11283.19
1598659200.0,0,0,11582.0,11466.66,83715.229,11526.85,11419.34
1598745600.0,0,0,11724.12,11714.14,113266.672,11466.27,11457.88
1598832000.0,0,0,11784.21,11658.11,127272.378,11714.13,11575.78
1598918400.0,0,0,12061.07,11930.18,211680.828,11658.11,11531.34
1599004800.0,0,0,11961.0,11396.96,280411.964,11930.17,11156.0
1599091200.0,0,0,11475.0,10141.08,487812.737,11396.44,9901.16
1599177600.0,0,0,10635.77,10448.0,432563.841,10141.4,9878.65
1599264000.0,0,0,10567.87,10168.71,399307.282,10448.0,9808.58
1599350400.0,0,0,10348.97,10258.13,190207.654,10168.23,10003.0
1599436800.0,0,0,10420.55,10378.76,258476.949,10258.13,9879.68
1599523200.0,0,0,10443.79,10129.02,317802.322,10379.3,9842.01
1599609600.0,0,0,10346.0,10219.29,151222.689,10130.0,9981.13
1599696000.0,0,0,10484.6,10335.91,187667.873,10219.29,10211.67
1599782400.0,0,0,10397.85,10387.81,135929.303,10335.91,10200.8
1599868800.0,0,0,10477.7,10438.28,97429.037,10387.81,10271.0
1599955200.0,0,0,10580.0,10327.72,159021.843,10438.29,10209.01
1600041600.0,0,0,10746.06,10664.1,205260.236,10327.72,10241.57
1600128000.0,0,0,10923.42,10776.78,247657.23,10664.1,10592.0
1600214400.0,0,0,11089.08,10948.17,252881.019,10776.88,10661.9
1600300800.0,0,0,11040.0,10935.33,186484.361,10948.16,10740.0
1600387200.0,0,0,11035.0,10926.29,136028.351,10935.97,10810.1
1600473600.0,0,0,11177.0,11073.74,126239.232,10926.3,10880.0
1600560000.0,0,0,11073.9,10914.28,150450.562,11073.2,10751.0
1600646400.0,0,0,10980.69,10414.73,333047.145,10915.52,10281.0
1600732800.0,0,0,10574.08,10523.32,179900.686,10414.73,10353.1
1600819200.0,0,0,10531.94,10237.91,203027.542,10523.32,10132.21
1600905600.0,0,0,10837.27,10724.92,241646.573,10237.91,10191.0
1600992000.0,0,0,10754.29,10683.51,170930.773,10724.91,10551.56
1601078400.0,0,0,10827.8,10726.5,109340.491,10683.5,10642.23
1601164800.0,0,0,10793.5,10768.0,123440.716,10726.5,10584.0
1601251200.0,0,0,11024.0,10691.45,187105.377,10768.0,10627.19
1601337600.0,0,0,10863.94,10836.98,146888.319,10691.94,10631.49
1601424000.0,0,0,10845.99,10773.0,132834.116,10836.99,10660.05
1601510400.0,0,0,10935.14,10612.63,253619.622,10773.0,10442.0
1601596800.0,0,0,10660.0,10565.15,224747.037,10612.62,10371.03
1601683200.0,0,0,10596.0,10537.96,76315.911,10565.44,10491.11
1601769600.0,0,0,10694.0,10660.16,90912.105,10537.96,10514.0
1601856000.0,0,0,10792.0,10785.0,130589.137,10660.16,10608.9
1601942400.0,0,0,10792.0,10593.65,184895.25,10784.99,10510.66
1602028800.0,0,0,10675.0,10658.75,106700.522,10593.65,10540.29
1602115200.0,0,0,10958.0,10919.45,207938.861,10658.75,10523.0
1602201600.0,0,0,11110.0,11050.47,154336.818,10919.45,10818.44
1602288000.0,0,0,11494.0,11294.79,199398.012,11050.46,11050.46
1602374400.0,0,0,11450.73,11369.59,146323.076,11294.78,11273.77
1602460800.0,0,0,11732.0,11530.36,254217.203,11369.59,11157.0
1602547200.0,0,0,11562.0,11419.36,199115.115,11530.37,11308.0
1602633600.0,0,0,11550.0,11417.13,192936.97,11419.36,11280.5
1602720000.0,0,0,11649.48,11502.0,215260.399,11417.12,11250.0
1602806400.0,0,0,11538.92,11318.92,212339.085,11502.0,11175.0
1602892800.0,0,0,11424.09,11356.25,95892.966,11319.51,11250.0
1602979200.0,0,0,11529.93,11501.1,92472.191,11356.25,11342.54
1603065600.0,0,0,11830.0,11745.0,230161.648,11501.5,11404.01
1603152000.0,0,0,12045.78,11900.03,312811.802,11744.99,11673.0
1603238400.0,0,0,13240.0,12796.07,591963.069,11900.03,11876.0
1603324800.0,0,0,13188.27,12968.87,343851.666,12796.06,12675.5
1603411200.0,0,0,13043.0,12925.82,237042.526,12970.39,12725.04
1603497600.0,0,0,13177.59,13110.88,176146.631,12925.82,12871.07
1603584000.0,0,0,13369.0,13023.81,206012.652,13110.88,12715.0
1603670400.0,0,0,13240.0,13047.24,316503.296,13024.21,12729.0
1603756800.0,0,0,13787.83,13629.38,411509.506,13047.24,13041.3
1603843200.0,0,0,13863.0,13256.17,476993.789,13629.89,12876.0
1603929600.0,0,0,13637.22,13446.65,355352.336,13255.79,12965.0
1604016000.0,0,0,13665.65,13549.12,349890.573,13446.65,13100.0
1604102400.0,0,0,14140.0,13783.73,357853.23,13549.12,13403.36
1604188800.0,0,0,13891.52,13752.86,198395.231,13783.73,13605.9
1604275200.0,0,0,13823.75,13540.54,327991.768,13752.87,13195.0
1604361600.0,0,0,14070.0,14016.55,348730.51,13541.55,13276.33
1604448000.0,0,0,14280.0,14134.31,451433.42,14016.55,13512.0
1604534400.0,0,0,15777.0,15598.75,717489.697,14134.32,14088.01
1604620800.0,0,0,15984.2,15590.96,559380.06,15598.74,15177.0
1604707200.0,0,0,15774.0,14824.34,457582.681,15590.95,14350.0
1604793600.0,0,0,15678.0,15473.2,290616.393,14824.33,14710.0
1604880000.0,0,0,15869.0,15328.72,474181.983,15473.2,14822.0
1604966400.0,0,0,15474.17,15294.68,244073.495,15328.72,15071.0
1605052800.0,0,0,16000.0,15690.24,330772.852,15294.68,15274.89
1605139200.0,0,0,16345.0,16289.02,471759.126,15690.24,15437.7
1605225600.0,0,0,16479.99,16320.54,306656.359,16289.01,15955.6
1605312000.0,0,0,16326.82,16064.51,266206.937,16320.54,15700.0
1605398400.0,0,0,16161.23,15952.27,210318.453,16064.51,15768.0
1605484800.0,0,0,16882.0,16707.07,342459.329,15951.93,15862.0
1605571200.0,0,0,17890.1,17670.01,524094.697,16707.0,16550.0
1605657600.0,0,0,18520.0,17788.32,732937.097,17670.01,17215.03
1605744000.0,0,0,18200.0,17811.68,406500.977,17788.32,17347.27
1605830400.0,0,0,18831.6,18664.31,407926.802,17811.68,17748.92
1605916800.0,0,0,18986.0,18721.99,342412.49,18662.85,18302.08
1606003200.0,0,0,18780.0,18435.2,373779.417,18721.99,17645.98
1606089600.0,0,0,18812.65,18382.07,364221.378,18434.17,18013.97
1606176000.0,0,0,19440.0,19179.64,477968.289,18382.07,18000.0
1606262400.0,0,0,19554.19,18741.67,426276.99,19178.53,18509.12
1606348800.0,0,0,18940.69,17155.34,850692.856,18741.66,16181.0
1606435200.0,0,0,17465.0,17144.1,398072.933,17155.37,16444.83
1606521600.0,0,0,17880.0,17717.74,268833.749,17144.11,16865.78
1606608000.0,0,0,18343.0,18181.09,256024.006,17717.74,17523.0
1606694400.0,0,0,19944.0,19720.0,500482.574,18180.43,18178.82
1606780800.0,0,0,19956.0,18772.7,553885.333,19722.09,18050.0
1606867200.0,0,0,19365.0,19207.01,335717.482,18770.33,18329.58
1606953600.0,0,0,19640.0,19434.3,245020.576,19207.01,18865.0
1607040000.0,0,0,19537.16,18664.2,276271.939,19432.66,18570.0
1607126400.0,0,0,19203.46,19147.62,165912.647,18662.72,18510.0
1607212800.0,0,0,19449.1,19375.02,176004.606,19147.63,18855.35
1607299200.0,0,0,19446.36,19172.88,169402.371,19375.0,18908.66
1607385600.0,0,0,19319.38,18319.32,280714.132,19172.87,18133.33
1607472000.0,0,0,18639.7,18537.98,353123.689,18319.33,17650.0
1607558400.0,0,0,18550.0,18253.51,233960.241,18537.97,17916.0
1607644800.0,0,0,18290.44,18031.47,317866.07,18254.0,17555.0
1607731200.0,0,0,18950.0,18800.0,196962.282,18031.71,18012.21
1607817600.0,0,0,19432.0,19175.07,239760.089,18800.0,18705.46
1607904000.0,0,0,19355.35,19270.7,181555.823,19175.06,19004.72
1607990400.0,0,0,19598.0,19424.91,248744.054,19270.71,19039.64
1608076800.0,0,0,21600.0,21346.8,459302.012,19424.9,19274.55
1608163200.0,0,0,23888.04,22816.99,823435.821,21346.81,21231.5
1608249600.0,0,0,23330.0,23124.35,305997.222,22816.99,22363.94
1608336000.0,0,0,24281.61,23847.28,337535.438,23124.35,22735.81
1608422400.0,0,0,24376.0,23472.96,322289.774,23847.28,23076.25
1608508800.0,0,0,24145.0,22730.1,476456.589,23472.96,21920.0
1608595200.0,0,0,23850.0,23826.99,326124.313,22736.05,22387.0
1608681600.0,28509538.20254,23251310.60383,24235.42,23238.27,394754.939,23826.74,22572.52
1608768000.0,7818523.40664,18303023.92715,23819.81,23737.44,237754.257,23237.73,22700.0
1608854400.0,22673567.96303,42981798.07798,24827.64,24730.0,284523.431,23738.75,23450.0
