start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2021-05-28 20:00:00,2021-05-28 20:00:00,0.43708161,0.77645645,61211718.0,0.56291839,78834709.0
2021-05-28 21:00:00,2021-05-28 21:00:00,0.44564864,0.80391008,111458361.0,0.55435136,138645308.0
2021-05-28 22:00:00,2021-05-28 22:00:00,0.48400976,0.93802115,93718681.0,0.51599024,99911053.0
2021-05-28 23:00:00,2021-05-28 23:00:00,0.60843217,1.55383594,79538980.0,0.39156783,51188789.0
2021-05-29 00:00:00,2021-05-29 00:00:00,0.57974149,1.37948779,95247406.0,0.42025851,69045487.0
2021-05-29 01:00:00,2021-05-29 01:00:00,0.49257966,0.97075269,40976600.0,0.50742034,42211163.0
2021-05-29 02:00:00,2021-05-29 02:00:00,0.54609567,1.20310742,61683606.0,0.45390433,51270240.0
2021-05-29 03:00:00,2021-05-29 03:00:00,0.5329244,1.14098102,57588388.0,0.4670756,50472696.0
2021-05-29 04:00:00,2021-05-29 04:00:00,0.44382729,0.79800263,62848596.0,0.55617271,78757380.0
2021-05-29 05:00:00,2021-05-29 05:00:00,0.56171763,1.28163411,170475843.0,0.43828237,133014440.0
2021-05-29 06:00:00,2021-05-29 06:00:00,0.50795444,1.03233213,53406110.0,0.49204556,51733457.0
2021-05-29 07:00:00,2021-05-29 07:00:00,0.46987659,0.88635321,82564383.0,0.53012341,93150656.0
2021-05-29 08:00:00,2021-05-29 08:00:00,0.48025726,0.92402879,66486639.0,0.51974274,71952995.0
2021-05-29 09:00:00,2021-05-29 09:00:00,0.42551911,0.74070194,144109305.0,0.57448089,194557753.0
2021-05-29 10:00:00,2021-05-29 10:00:00,0.47317016,0.89814609,67200345.0,0.52682984,74821174.0
2021-05-29 11:00:00,2021-05-29 11:00:00,0.51317863,1.05414156,129696280.0,0.48682137,123034975.0
2021-05-29 12:00:00,2021-05-29 12:00:00,0.40791817,0.68895572,68256471.0,0.59208183,99072363.0
2021-05-29 13:00:00,2021-05-29 13:00:00,0.46890953,0.88291836,124605876.0,0.53109047,141129556.0
2021-05-29 14:00:00,2021-05-29 14:00:00,0.48438707,0.93943932,95560980.0,0.51561293,101721290.0
2021-05-29 15:00:00,2021-05-29 15:00:00,0.49198318,0.96843878,140001797.0,0.50801682,144564427.0
2021-05-29 16:00:00,2021-05-29 16:00:00,0.56284875,1.2875378,145220521.0,0.43715125,112789326.0
2021-05-29 17:00:00,2021-05-29 17:00:00,0.43576892,0.7723235,75467374.0,0.56423108,97714719.0
2021-05-29 18:00:00,2021-05-29 18:00:00,0.45799329,0.84499562,75712905.0,0.54200671,89601535.0
2021-05-29 19:00:00,2021-05-29 19:00:00,0.62795983,1.6878818,92629115.0,0.37204017,54878911.0
2021-05-29 20:00:00,2021-05-29 20:00:00,0.50269593,1.01084216,72707932.0,0.49730407,71928076.0
2021-05-29 21:00:00,2021-05-29 21:00:00,0.55687062,1.25667727,73452756.0,0.44312938,58449976.0
2021-05-29 22:00:00,2021-05-29 22:00:00,0.43152248,0.75908451,35036490.0,0.56847752,46156244.0
2021-05-29 23:00:00,2021-05-29 23:00:00,0.53035306,1.12925904,97219685.0,0.46964694,86091571.0
2021-05-30 00:00:00,2021-05-30 00:00:00,0.46502925,0.86926107,105861179.0,0.53497075,121782952.0
2021-05-30 01:00:00,2021-05-30 01:00:00,0.51676622,1.06939177,61126425.0,0.48323378,57159992.0
2021-05-30 02:00:00,2021-05-30 02:00:00,0.55998257,1.27263724,71659393.0,0.44001743,56307792.0
2021-05-30 03:00:00,2021-05-30 03:00:00,0.52866508,1.12163361,65465063.0,0.47133492,58365818.0
2021-05-30 04:00:00,2021-05-30 04:00:00,0.50373357,1.01504662,72160442.0,0.49626643,71090766.0
2021-05-30 05:00:00,2021-05-30 05:00:00,0.61863095,1.62213206,100239735.0,0.38136905,61795052.0
2021-05-30 06:00:00,2021-05-30 06:00:00,0.5484409,1.21454956,79522082.0,0.4515591,65474547.0
2021-05-30 07:00:00,2021-05-30 07:00:00,0.52830003,1.11999166,81442100.0,0.47169997,72716702.0
2021-05-30 08:00:00,2021-05-30 08:00:00,0.44793077,0.81136703,67440687.0,0.55206923,83119827.0
2021-05-30 09:00:00,2021-05-30 09:00:00,0.53611004,1.15568362,43018861.0,0.46388996,37223735.0
2021-05-30 10:00:00,2021-05-30 10:00:00,0.45918448,0.84905936,31881233.0,0.54081552,37548886.0
2021-05-30 11:00:00,2021-05-30 11:00:00,0.60203298,1.51277105,72903901.0,0.39796702,48192290.0
2021-05-30 12:00:00,2021-05-30 12:00:00,0.44479063,0.80112234,82224763.0,0.55520937,102636962.0
2021-05-30 13:00:00,2021-05-30 13:00:00,0.48586084,0.94499869,56959261.0,0.51413916,60274434.0
2021-05-30 14:00:00,2021-05-30 14:00:00,0.48174331,0.92954578,72584931.0,0.51825669,78086451.0
2021-05-30 15:00:00,2021-05-30 15:00:00,0.61341457,1.58675036,69081522.0,0.38658543,43536478.0
2021-05-30 16:00:00,2021-05-30 16:00:00,0.52399721,1.10082802,77748193.0,0.47600279,70627011.0
2021-05-30 17:00:00,2021-05-30 17:00:00,0.50470895,1.01901489,33959414.0,0.49529105,33325729.0
2021-05-30 18:00:00,2021-05-30 18:00:00,0.53542508,1.15250534,51229571.0,0.46457492,44450615.0
2021-05-30 19:00:00,2021-05-30 19:00:00,0.50500117,1.02020679,25772827.0,0.49499883,25262356.0
2021-05-30 20:00:00,2021-05-30 20:00:00,0.52023925,1.08437227,42163365.0,0.47976075,38882740.0
2021-05-30 21:00:00,2021-05-30 21:00:00,0.48499329,0.94172226,32538269.0,0.51500671,34551874.0
2021-05-30 22:00:00,2021-05-30 22:00:00,0.45210963,0.82518267,31973876.0,0.54789037,38747634.0
2021-05-30 23:00:00,2021-05-30 23:00:00,0.43467418,0.76889144,38966211.0,0.56532582,50678430.0
2021-05-31 00:00:00,2021-05-31 00:00:00,0.48891376,0.95661696,97837212.0,0.51108624,102274177.0
2021-05-31 01:00:00,2021-05-31 01:00:00,0.42098209,0.72706229,72070489.0,0.57901791,99125604.0
2021-05-31 02:00:00,2021-05-31 02:00:00,0.5208519,1.08703741,85420565.0,0.4791481,78581072.0
2021-05-31 03:00:00,2021-05-31 03:00:00,0.42631579,0.74311928,75950330.0,0.57368421,102204763.0
2021-05-31 04:00:00,2021-05-31 04:00:00,0.51708286,1.07074862,60686705.0,0.48291714,56676893.0
2021-05-31 05:00:00,2021-05-31 05:00:00,0.51732778,1.07179935,52456528.0,0.48267222,48942489.0
