start_time,datetime,netflow_total
2021-01-04 08:00:00,2021-01-04 08:00:00,50249.25804051869
2021-01-04 09:00:00,2021-01-04 09:00:00,-15394.138413342269
2021-01-04 10:00:00,2021-01-04 10:00:00,-18463.25214904525
2021-01-04 11:00:00,2021-01-04 11:00:00,48665.77375698871
2021-01-04 12:00:00,2021-01-04 12:00:00,26622.478609997517
2021-01-04 13:00:00,2021-01-04 13:00:00,5851.749207913344
2021-01-04 14:00:00,2021-01-04 14:00:00,7418.065898584784
2021-01-04 15:00:00,2021-01-04 15:00:00,18490.554053055763
2021-01-04 16:00:00,2021-01-04 16:00:00,-4124.1210309266535
2021-01-04 17:00:00,2021-01-04 17:00:00,-2558.764916682074
2021-01-04 18:00:00,2021-01-04 18:00:00,1150.8471022989124
2021-01-04 19:00:00,2021-01-04 19:00:00,-2532.230870999323
2021-01-04 20:00:00,2021-01-04 20:00:00,2594.775317387932
2021-01-04 21:00:00,2021-01-04 21:00:00,-7506.749438451276
2021-01-04 22:00:00,2021-01-04 22:00:00,-1425.534860101969
2021-01-04 23:00:00,2021-01-04 23:00:00,897.5412855078757
2021-01-05 00:00:00,2021-01-05 00:00:00,-3334.4273460442564
2021-01-05 01:00:00,2021-01-05 01:00:00,12181.82566642078
2021-01-05 02:00:00,2021-01-05 02:00:00,-490.704693471067
2021-01-05 03:00:00,2021-01-05 03:00:00,-19591.71385314247
2021-01-05 04:00:00,2021-01-05 04:00:00,-5342.887751778027
2021-01-05 05:00:00,2021-01-05 05:00:00,7582.168137265486
2021-01-05 06:00:00,2021-01-05 06:00:00,4530.052137248211
2021-01-05 07:00:00,2021-01-05 07:00:00,12025.707568116522
2021-01-05 08:00:00,2021-01-05 08:00:00,3593.890251915105
2021-01-05 09:00:00,2021-01-05 09:00:00,-85.64262662190595
2021-01-05 10:00:00,2021-01-05 10:00:00,1348.7610482332748
2021-01-05 11:00:00,2021-01-05 11:00:00,3525.0104053935574
2021-01-05 12:00:00,2021-01-05 12:00:00,-7121.192840678283
2021-01-05 13:00:00,2021-01-05 13:00:00,3226.380801880521
2021-01-05 14:00:00,2021-01-05 14:00:00,-1253.1405231354363
2021-01-05 15:00:00,2021-01-05 15:00:00,-7179.974984797878
2021-01-05 16:00:00,2021-01-05 16:00:00,341.00930278408487
2021-01-05 17:00:00,2021-01-05 17:00:00,1073.0519788389793
2021-01-05 18:00:00,2021-01-05 18:00:00,8221.078100247516
2021-01-05 19:00:00,2021-01-05 19:00:00,16581.609904965386
2021-01-05 20:00:00,2021-01-05 20:00:00,-8803.792262863215
2021-01-05 21:00:00,2021-01-05 21:00:00,1758.8615797791936
2021-01-05 22:00:00,2021-01-05 22:00:00,-1197.2411373123032
2021-01-05 23:00:00,2021-01-05 23:00:00,-2497.327911516326
2021-01-06 00:00:00,2021-01-06 00:00:00,-823.5333307501387
2021-01-06 01:00:00,2021-01-06 01:00:00,-1652.3269396922317
2021-01-06 02:00:00,2021-01-06 02:00:00,-3372.6585597455332
2021-01-06 03:00:00,2021-01-06 03:00:00,-1401.4923065490402
2021-01-06 04:00:00,2021-01-06 04:00:00,-6741.4134918444615
2021-01-06 05:00:00,2021-01-06 05:00:00,3527.952536509445
2021-01-06 06:00:00,2021-01-06 06:00:00,1617.365634102127
2021-01-06 07:00:00,2021-01-06 07:00:00,-5035.702913200053
2021-01-06 08:00:00,2021-01-06 08:00:00,2389.3887355722327
2021-01-06 09:00:00,2021-01-06 09:00:00,21986.537033875666
2021-01-06 10:00:00,2021-01-06 10:00:00,3696.856052354564
2021-01-06 11:00:00,2021-01-06 11:00:00,7997.881527999431
2021-01-06 12:00:00,2021-01-06 12:00:00,11143.591924789347
2021-01-06 13:00:00,2021-01-06 13:00:00,-12708.160977756765
2021-01-06 14:00:00,2021-01-06 14:00:00,2810.514607569243
2021-01-06 15:00:00,2021-01-06 15:00:00,-4023.754405601314
2021-01-06 16:00:00,2021-01-06 16:00:00,-2790.455475623803
2021-01-06 17:00:00,2021-01-06 17:00:00,-3069.3665625330977
2021-01-06 18:00:00,2021-01-06 18:00:00,1732.9718788157115
2021-01-06 19:00:00,2021-01-06 19:00:00,2751.66214969461
2021-01-06 20:00:00,2021-01-06 20:00:00,-2502.289259727235
2021-01-06 21:00:00,2021-01-06 21:00:00,1966.509337118801
2021-01-06 22:00:00,2021-01-06 22:00:00,-2204.6636898430297
2021-01-06 23:00:00,2021-01-06 23:00:00,-8460.200971863167
2021-01-07 00:00:00,2021-01-07 00:00:00,3026.707763130038
2021-01-07 01:00:00,2021-01-07 01:00:00,-1873.4202131094207
2021-01-07 02:00:00,2021-01-07 02:00:00,-7625.250756911899
2021-01-07 03:00:00,2021-01-07 03:00:00,4160.32157850094
2021-01-07 04:00:00,2021-01-07 04:00:00,-7357.15518132587
2021-01-07 05:00:00,2021-01-07 05:00:00,-1642.1582769610686
2021-01-07 06:00:00,2021-01-07 06:00:00,1934.1743647588885
2021-01-07 07:00:00,2021-01-07 07:00:00,-2908.361510570303
2021-01-07 08:00:00,2021-01-07 08:00:00,-2053.594716164902
2021-01-07 09:00:00,2021-01-07 09:00:00,14485.864182280508
2021-01-07 10:00:00,2021-01-07 10:00:00,76.2549807290361
2021-01-07 11:00:00,2021-01-07 11:00:00,3647.202141961489
2021-01-07 12:00:00,2021-01-07 12:00:00,-8131.665863396818
2021-01-07 13:00:00,2021-01-07 13:00:00,1315.0639225766245
2021-01-07 14:00:00,2021-01-07 14:00:00,580.797848607639
2021-01-07 15:00:00,2021-01-07 15:00:00,6357.621472261184
2021-01-07 16:00:00,2021-01-07 16:00:00,17650.418498513383
2021-01-07 17:00:00,2021-01-07 17:00:00,-6890.173779251218
2021-01-07 18:00:00,2021-01-07 18:00:00,3455.9947388036926
2021-01-07 19:00:00,2021-01-07 19:00:00,7495.11728428107
2021-01-07 20:00:00,2021-01-07 20:00:00,4325.109383916046
2021-01-07 21:00:00,2021-01-07 21:00:00,-3392.8379916039703
2021-01-07 22:00:00,2021-01-07 22:00:00,23.448320402458194
2021-01-07 23:00:00,2021-01-07 23:00:00,4148.488569059944
2021-01-08 00:00:00,2021-01-08 00:00:00,-31423.379857187836
2021-01-08 01:00:00,2021-01-08 01:00:00,-9412.787567319105
2021-01-08 02:00:00,2021-01-08 02:00:00,-18826.558921180305
2021-01-08 03:00:00,2021-01-08 03:00:00,32476.429165259673
2021-01-08 04:00:00,2021-01-08 04:00:00,-2583.6087574392004
2021-01-08 05:00:00,2021-01-08 05:00:00,1434.7967401904623
2021-01-08 06:00:00,2021-01-08 06:00:00,7036.213243528495
2021-01-08 07:00:00,2021-01-08 07:00:00,6396.477998770761
2021-01-08 08:00:00,2021-01-08 08:00:00,-2148.900211331147
2021-01-08 09:00:00,2021-01-08 09:00:00,5139.355930076668
2021-01-08 10:00:00,2021-01-08 10:00:00,1465.2512860794086
2021-01-08 11:00:00,2021-01-08 11:00:00,9119.447725234746
2021-01-08 12:00:00,2021-01-08 12:00:00,9462.766368075238
2021-01-08 13:00:00,2021-01-08 13:00:00,2492.7356465401754
2021-01-08 14:00:00,2021-01-08 14:00:00,24589.7776696255
2021-01-08 15:00:00,2021-01-08 15:00:00,-3429.820323086693
2021-01-08 16:00:00,2021-01-08 16:00:00,2140.6826795751476
2021-01-08 17:00:00,2021-01-08 17:00:00,1492.191589988848
2021-01-08 18:00:00,2021-01-08 18:00:00,147.9682990674046
2021-01-08 19:00:00,2021-01-08 19:00:00,-6139.104866816868
2021-01-08 20:00:00,2021-01-08 20:00:00,-1155.28071514349
2021-01-08 21:00:00,2021-01-08 21:00:00,5339.095008500695
2021-01-08 22:00:00,2021-01-08 22:00:00,4371.822026000553
2021-01-08 23:00:00,2021-01-08 23:00:00,-3616.79566205654
2021-01-09 00:00:00,2021-01-09 00:00:00,90.65566759640204
2021-01-09 01:00:00,2021-01-09 01:00:00,-2338.6142955471432
2021-01-09 02:00:00,2021-01-09 02:00:00,-2006.144446277115
2021-01-09 03:00:00,2021-01-09 03:00:00,-1087.7135998862614
2021-01-09 04:00:00,2021-01-09 04:00:00,3839.7141737031698
2021-01-09 05:00:00,2021-01-09 05:00:00,5029.548745820832
2021-01-09 06:00:00,2021-01-09 06:00:00,-2391.5703358212268
2021-01-09 07:00:00,2021-01-09 07:00:00,-1167.8969806077102
2021-01-09 08:00:00,2021-01-09 08:00:00,-55.2826456699695
2021-01-09 09:00:00,2021-01-09 09:00:00,1451.949540699592
2021-01-09 10:00:00,2021-01-09 10:00:00,-727.6079340358065
2021-01-09 11:00:00,2021-01-09 11:00:00,172.7737757265495
2021-01-09 12:00:00,2021-01-09 12:00:00,3854.1591049371727
2021-01-09 13:00:00,2021-01-09 13:00:00,1626.43947334935
2021-01-09 14:00:00,2021-01-09 14:00:00,188.0824789343133
2021-01-09 15:00:00,2021-01-09 15:00:00,-1066.876656973247
2021-01-09 16:00:00,2021-01-09 16:00:00,848.6167271447885
2021-01-09 17:00:00,2021-01-09 17:00:00,9873.573616818914
2021-01-09 18:00:00,2021-01-09 18:00:00,-2047.8766693942323
2021-01-09 19:00:00,2021-01-09 19:00:00,-1855.0074528059813
2021-01-09 20:00:00,2021-01-09 20:00:00,1872.1461708649713
2021-01-09 21:00:00,2021-01-09 21:00:00,15889.716514350548
2021-01-09 22:00:00,2021-01-09 22:00:00,12676.914222144587
2021-01-09 23:00:00,2021-01-09 23:00:00,6063.042126391776
2021-01-10 00:00:00,2021-01-10 00:00:00,11754.189385773449
2021-01-10 01:00:00,2021-01-10 01:00:00,4499.8756463229365
2021-01-10 02:00:00,2021-01-10 02:00:00,2284.176142011316
2021-01-10 03:00:00,2021-01-10 03:00:00,1797.755957073754
2021-01-10 04:00:00,2021-01-10 04:00:00,1644.4235029594784
2021-01-10 05:00:00,2021-01-10 05:00:00,-1498.90147019298
2021-01-10 06:00:00,2021-01-10 06:00:00,1859.11394272523
2021-01-10 07:00:00,2021-01-10 07:00:00,1309.3689355704792
2021-01-10 08:00:00,2021-01-10 08:00:00,6403.912281062179
2021-01-10 09:00:00,2021-01-10 09:00:00,18392.08096871636
2021-01-10 10:00:00,2021-01-10 10:00:00,2336.470878846434
2021-01-10 11:00:00,2021-01-10 11:00:00,4589.840197968697
2021-01-10 12:00:00,2021-01-10 12:00:00,-1626.9713605661454
2021-01-10 13:00:00,2021-01-10 13:00:00,3619.382078113143
2021-01-10 14:00:00,2021-01-10 14:00:00,-873.3160074214175
2021-01-10 15:00:00,2021-01-10 15:00:00,3730.4919978593425
2021-01-10 16:00:00,2021-01-10 16:00:00,-1426.3249329333505
2021-01-10 17:00:00,2021-01-10 17:00:00,-1388.1992408233236
2021-01-10 18:00:00,2021-01-10 18:00:00,6311.444737219654
2021-01-10 19:00:00,2021-01-10 19:00:00,1915.637373511181
2021-01-10 20:00:00,2021-01-10 20:00:00,8679.40837452098
2021-01-10 21:00:00,2021-01-10 21:00:00,21631.64333397922
2021-01-10 22:00:00,2021-01-10 22:00:00,-21657.934237293994
2021-01-10 23:00:00,2021-01-10 23:00:00,1295.3312997666017
2021-01-11 00:00:00,2021-01-11 00:00:00,-6278.837375068588
2021-01-11 01:00:00,2021-01-11 01:00:00,-5992.769981742844
2021-01-11 02:00:00,2021-01-11 02:00:00,-10073.139785249636
2021-01-11 03:00:00,2021-01-11 03:00:00,-3198.4999419377236
2021-01-11 04:00:00,2021-01-11 04:00:00,9972.486998183143
2021-01-11 05:00:00,2021-01-11 05:00:00,-13502.638543920111
2021-01-11 06:00:00,2021-01-11 06:00:00,-588.184767952931
2021-01-11 07:00:00,2021-01-11 07:00:00,-635.1961307666606
2021-01-11 08:00:00,2021-01-11 08:00:00,-36569.61096236014
2021-01-11 09:00:00,2021-01-11 09:00:00,12086.918680154216
2021-01-11 10:00:00,2021-01-11 10:00:00,1178.675524261227
2021-01-11 11:00:00,2021-01-11 11:00:00,-715.0671467353968
2021-01-11 12:00:00,2021-01-11 12:00:00,2110.035380010282
2021-01-11 13:00:00,2021-01-11 13:00:00,2597.487538359188
2021-01-11 14:00:00,2021-01-11 14:00:00,-9788.463366895425
2021-01-11 15:00:00,2021-01-11 15:00:00,17662.034050421287
2021-01-11 16:00:00,2021-01-11 16:00:00,-28185.61357888589
2021-01-11 17:00:00,2021-01-11 17:00:00,-84.83093478786759
2021-01-11 18:00:00,2021-01-11 18:00:00,9661.96890488165
2021-01-11 19:00:00,2021-01-11 19:00:00,9189.71155116304
2021-01-11 20:00:00,2021-01-11 20:00:00,8231.611740413598
2021-01-11 21:00:00,2021-01-11 21:00:00,1086.3907700369382
2021-01-11 22:00:00,2021-01-11 22:00:00,-2258.7451057954095
2021-01-11 23:00:00,2021-01-11 23:00:00,8383.43079829582
2021-01-12 00:00:00,2021-01-12 00:00:00,-13790.36980041425
2021-01-12 01:00:00,2021-01-12 01:00:00,-1400.5609875421817
2021-01-12 02:00:00,2021-01-12 02:00:00,-4838.4262384788835
2021-01-12 03:00:00,2021-01-12 03:00:00,-3099.643516769811
2021-01-12 04:00:00,2021-01-12 04:00:00,68.40853108769807
2021-01-12 05:00:00,2021-01-12 05:00:00,4764.48756229048
2021-01-12 06:00:00,2021-01-12 06:00:00,1133.5303266276603
2021-01-12 07:00:00,2021-01-12 07:00:00,3086.85063449657
2021-01-12 08:00:00,2021-01-12 08:00:00,195.0413565394192
2021-01-12 09:00:00,2021-01-12 09:00:00,9749.335388424355
2021-01-12 10:00:00,2021-01-12 10:00:00,-5090.2192679395575
2021-01-12 11:00:00,2021-01-12 11:00:00,3633.2124371211794
2021-01-12 12:00:00,2021-01-12 12:00:00,6830.767008937655
2021-01-12 13:00:00,2021-01-12 13:00:00,-4628.10547848796
2021-01-12 14:00:00,2021-01-12 14:00:00,774.5190394051351
2021-01-12 15:00:00,2021-01-12 15:00:00,-2995.234739944084
2021-01-12 16:00:00,2021-01-12 16:00:00,-1580.8157947657182
2021-01-12 17:00:00,2021-01-12 17:00:00,-7431.082651654149
2021-01-12 18:00:00,2021-01-12 18:00:00,5020.011045321258
