start_time,datetime,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_0_1_usd,range_100_1k,range_100_1k_percent,range_100_1k_usd,range_100k_1M_usd,range_10_100,range_10_100_percent,range_10_100_usd,range_10k_100k_usd,range_10k_inf,range_10k_inf_percent,range_1M_inf_usd,range_1_10,range_1_10_percent,range_1_10_usd,range_1k_10k,range_1k_10k_percent,range_1k_10k_usd
2021-09-23 16:00:00,2021-09-23 16:00:00,432.06811968,0.12903963,1537.13777516,0.45907504,127.58996062,0.03810548,317.15592574,68274.42279797,20.39054906,8835167.06376709,354884061.1441744,14785.17827965,4.41567853,900627.03026359,102915296.49813296,211557.03841145,63.18272634,14038485857.379004,5142.5334131,1.53584718,15858.60388368,32977.69649365,9.84897874,27732568.63064064
2021-09-23 17:00:00,2021-09-23 17:00:00,172.92258851,0.0852685,743.55384716,0.36664801,39.71418614,0.01958315,136.00246333,35123.48886061,17.31946846,3004845.85023766,221530446.68802628,6820.80278866,3.36335263,331245.71251205,54712067.66522347,141051.73291301,69.55291512,8725998490.596834,2972.01282153,1.46550596,6042.55448005,15873.50184222,7.82725815,11722797.67723969
2021-09-23 18:00:00,2021-09-23 18:00:00,346.21305655,0.26027687,1209.50263158,0.90928276,75.81772457,0.05699843,280.53785479,47226.56497749,35.50409913,5967239.23830462,255774304.74752215,8080.38713512,6.07469262,659189.06035643,81269483.25626369,68663.60772049,51.62009001,5524585651.419232,4268.39464572,3.20890386,15351.4715593,3146.73021676,2.36565631,22785424.5719466
2021-09-23 19:00:00,2021-09-23 19:00:00,51.1827093,0.09029562,261.9541563,0.46213483,8.04607629,0.01419474,18.32894294,22853.74693397,40.3181713,804164.20536213,84039791.83104677,3229.76325994,5.69789054,70456.74059693,17861005.0461546,23497.64509657,41.45412491,2426780656.2863326,1443.30953516,2.54626085,1229.28517214,5337.8430704,9.41692721,3921841.24465094
2021-09-23 20:00:00,2021-09-23 20:00:00,282.87655482,0.1093658,1187.04370976,0.45893511,57.62568314,0.02227925,196.29378811,49494.51274346,19.13557993,4684852.5405363,306158023.5812164,11477.30866683,4.43735972,517654.38025865,80847183.54132524,164488.28299769,63.59449792,11135536019.338966,5172.36567485,1.99974121,8377.32000601,26491.73591009,10.24224105,19104361.70513492
2021-09-23 21:00:00,2021-09-23 21:00:00,424.2099728,0.19666399,1302.39423601,0.60379072,99.80718543,0.04627067,386.85225113,10244.42344085,4.74932063,8150576.82894661,277284381.56148344,7704.11746068,3.57163331,752265.87183389,85219426.8110649,188002.529868,87.15808157,9235907396.931343,5169.01099345,2.39635649,16552.42962906,2756.43016842,1.27788262,24492034.50493812
2021-09-23 22:00:00,2021-09-23 22:00:00,284.193758,0.1387337,957.3519994,0.46734659,83.8040041,0.04091026,261.65306072,29175.16176835,14.24231865,5994935.6357408,256911120.77098924,10130.15367356,4.94519543,631078.51750075,63196304.89296867,141004.8337408,68.83374939,8812681661.504602,4183.40482526,2.04219552,9636.23366154,19029.49543238,9.28955047,17836578.25843683
2021-09-23 23:00:00,2021-09-23 23:00:00,43.99953101,0.15096029,166.91955642,0.57269302,13.89201221,0.04766283,35.82855454,2387.57370311,8.19165131,996386.99414648,48741994.89520932,2173.79367416,7.45818224,111792.24400147,12440256.26456102,23501.36202432,80.63205035,1231148324.8417044,858.88691028,2.94679996,1948.33855738,0.0,0.0,2957845.07660705
2021-09-24 00:00:00,2021-09-24 00:00:00,233.76224595,0.14362836,761.93842073,0.46815073,54.76594807,0.03364933,161.87407697,26521.76372004,16.29552019,4806707.08649529,223304342.78059235,10841.01336312,6.66094284,455153.58783993,56658480.32580404,94000.50339047,57.75585353,6958100208.610943,3756.28137457,2.30793697,7862.23506105,26584.90917243,16.33431806,12940669.35424779
2021-09-24 01:00:00,2021-09-24 01:00:00,171.47193021,0.08572371,670.34253686,0.33512335,45.14826366,0.0225709,208.54145741,20832.9734469,10.4149974,3818163.99093519,250354971.2468402,9706.86062759,4.85273638,330352.97160944,62498309.47746131,164430.38139233,82.20343576,8587350056.420151,4171.42143453,2.08541251,7540.78069546,0.0,0.0,9659931.12164955
2021-09-24 02:00:00,2021-09-24 02:00:00,164.00119518,0.07199692,580.3750471,0.25478605,37.12261968,0.01629692,107.25756704,18043.9888902,7.9213547,3027849.39338495,196258643.35391796,9537.24258289,4.18687253,338439.75024027,51453362.64860426,187801.21460284,82.44518674,9831496250.469656,3152.92017713,1.38413957,5962.96640703,8472.31461432,3.71936658,10250298.36060636
2021-09-24 03:00:00,2021-09-24 03:00:00,167.17529125,0.09979456,706.82541059,0.42193635,35.56612525,0.02123104,89.03972025,10827.95944857,6.46370325,3050727.64844523,177083000.30044213,11000.31086062,6.56658767,243722.91602647,68507197.76385812,140776.11003192,84.03568594,7136366057.5032015,4005.49229792,2.39106119,5819.06020414,0.0,0.0,10105668.11908181
2021-09-24 04:00:00,2021-09-24 04:00:00,208.99974368,0.14677622,644.89583783,0.45289707,57.82443097,0.04060891,120.15800761,26812.80151282,18.83007834,4404044.63663959,186584985.94945565,12587.26883696,8.83977969,365459.61688801,45893455.0944878,93855.80681349,65.91300033,5980427530.224449,3074.90841933,2.15944486,5502.18054034,5150.96207938,3.61741459,12128916.08327997
2021-09-24 05:00:00,2021-09-24 05:00:00,146.59166054,0.097749,692.80335237,0.46196924,43.10128331,0.02874043,100.82611821,13775.23696048,9.18548637,3081283.89655253,194478839.25384587,13340.03482246,8.89528858,305494.81471538,55622577.00797415,117371.34220604,78.2645603,6334769468.335432,3347.73919228,2.23231098,3892.98966155,1250.57096509,0.8338951,9075348.26834838
2021-09-24 06:00:00,2021-09-24 06:00:00,252.82720147,0.16941419,900.07309122,0.60312003,63.60402967,0.04261972,195.24290158,32893.79525067,22.04143974,4504860.02282298,194836842.80857328,11299.89818835,7.5718239,369460.13383048,58329922.65678372,93927.9716158,62.93915648,6307097617.24253,3565.26644813,2.38900999,5080.73542556,6332.71043913,4.24341595,15799142.56575317
2021-09-24 07:00:00,2021-09-24 07:00:00,175.99294589,0.13408331,1088.8503174,0.8295597,55.27572987,0.04211278,131.5225489,33221.22195785,25.31017011,3788909.81455423,199282111.98087496,10310.45308487,7.85519936,363341.63497664,68415184.03368606,70435.29069218,53.66236052,5594334496.953176,3099.59636317,2.36148181,6499.85355365,12869.73404918,9.80503241,13068886.42242609
2021-09-24 08:00:00,2021-09-24 08:00:00,223.06688637,0.33236208,648.13436658,0.96569818,68.54664736,0.10213217,124.68779099,26359.16500696,39.27425988,5886771.58783308,142700372.22937766,7475.62898872,11.13843309,329387.24368751,41373980.41551198,23478.74124146,34.98252638,2805218670.8734717,2243.86136962,3.34327717,4393.02155532,6618.48055188,9.86131105,10942953.85230431
2021-09-24 09:00:00,2021-09-24 09:00:00,293.98915052,0.13516678,1276.7771545,0.58702116,69.99219968,0.03218017,296.78308423,50661.58288876,23.29256977,5218076.56108251,390394469.2787431,18013.29151881,8.28193328,542164.73654756,91155056.53796694,140879.42720598,64.77183894,8917061808.187584,6305.98587928,2.89928991,10198.89216284,0.0,0.0,19449770.95353929
2021-09-24 10:00:00,2021-09-24 10:00:00,204.52285619,0.17920578,884.83037389,0.7753007,46.77009957,0.04098061,167.91427092,47567.12639188,41.67897863,3834911.93628025,290545701.0663019,15797.35369896,13.84186133,314291.56971199,64876841.23195201,23441.06172848,20.53938476,4434246972.975984,4789.62484188,4.19673599,7162.72555474,21396.09018023,18.74755221,13130313.89578312
2021-09-24 11:00:00,2021-09-24 11:00:00,288.55668027,0.258553,1217.53236859,1.09093522,77.25201815,0.06921947,246.25074703,58979.03766124,52.84648766,5635938.82300901,340067235.9946022,18992.97670808,17.01811608,541269.14787098,87015346.8788446,23441.08944558,21.00372087,4127442844.7331862,5860.08586424,5.25076311,9989.15823816,2747.93015622,2.46220459,19083669.28176886
2021-09-24 12:00:00,2021-09-24 12:00:00,277.89232891,0.12794442,1212.82882942,0.55839859,90.80311683,0.04180667,240.37207666,39145.87403972,18.023154,5310551.53794089,320479621.3807615,18067.04558484,8.31824944,1353289.44326998,84799196.2167128,146109.46978015,67.27026896,8467858821.632559,5090.74489667,2.34383014,10219.33109521,7203.03074609,3.31634778,18038706.28991609
2021-09-24 13:00:00,2021-09-24 13:00:00,262.29078899,0.0967696,1138.54631219,0.42005543,63.32873546,0.02336451,221.57910781,52423.65619705,19.34119073,4218290.1562151,288203611.5516804,19532.30385943,7.2062508,867094.28593258,78112867.08794633,162252.48801077,59.86145462,10760530292.331696,4478.09481794,1.6521489,17958.0648573,30895.97572615,11.39876542,17153589.32366553
2021-09-24 14:00:00,2021-09-24 14:00:00,224.47062174,0.13241337,806.22116946,0.47558322,57.07512875,0.03366815,155.14159064,58037.14682194,34.23563454,4241343.71927639,262736977.29627857,14547.45914526,8.58142624,511068.18150308,58153001.88803614,70242.7727471,41.43563267,6778268486.175071,4034.92138234,2.38016687,6670.50785398,21572.55933765,12.72547494,13494058.6966784
2021-09-24 15:00:00,2021-09-24 15:00:00,179.4551515,0.15220725,705.06939932,0.59801389,48.11338642,0.040808,156.66392628,26737.55600264,22.6778099,3477874.50044162,237998969.735014,10791.7800614,9.15319024,407924.34076836,49684220.34050725,68391.75779486,58.00736917,4654475139.243782,3666.61183446,3.10988507,7446.84708461,7381.50017173,6.26071649,11376505.26925107
2021-09-24 16:00:00,2021-09-24 16:00:00,327.77388337,0.09551385,1255.51174294,0.36585819,80.33563798,0.02340994,304.61156018,77047.65133648,22.45181265,5860836.29552038,344878474.2282268,21639.01826139,6.3056456,690044.90907586,102652709.9361748,210956.88753462,61.47318488,13898288174.301245,5736.5103467,1.67162857,10528.58263789,26125.26849918,7.61294632,22591113.98744322
2021-09-24 17:00:00,2021-09-24 17:00:00,363.53670128,0.2264781,1215.46937888,0.75721981,76.1312162,0.04742864,308.96248324,43533.2008174,27.12055318,6597771.2733643,230450052.39683655,15985.42790206,9.95868991,740846.47711946,88937823.94693886,91057.88976571,56.72774562,6363061523.41443,3963.86501819,2.46943046,14524.09742038,4321.85700888,2.69245428,20285311.13711303
2021-09-24 18:00:00,2021-09-24 18:00:00,298.47957742,0.22525795,977.6234651,0.7377974,86.11546561,0.06499002,491.93692993,20421.59677892,15.41186504,5835178.01316665,191502176.72780937,12437.65536,9.38650723,853837.67911508,71514991.34263423,93746.77853485,70.74925211,5281405468.256907,3508.55166851,2.64784999,14072.45477022,1028.8804718,0.77648027,17278636.60856038
2021-09-24 19:00:00,2021-09-24 19:00:00,209.57538532,0.10376187,764.92918709,0.37872043,52.71401086,0.02609898,170.69849168,19065.13760435,9.43924917,3879798.9038988,153928946.81483823,12442.73012586,6.16046065,472880.58367828,58526559.9971003,160497.10965153,79.46295693,8298661757.84351,2929.01405121,1.45017015,9645.20511419,6016.05819048,2.97858182,12918112.95814628
2021-09-24 20:00:00,2021-09-24 20:00:00,171.29825504,0.07937255,666.14052084,0.30866205,42.47778683,0.01968245,126.06091308,25158.08821846,11.65722067,3011145.19543213,170833062.55542007,10895.32341963,5.0484436,471585.77433833,50871198.66069636,164034.02357322,76.00660249,8926417682.912872,2963.84127489,1.37332183,4521.83783122,11884.29955345,5.50669436,10583933.53044039
2021-09-24 21:00:00,2021-09-24 21:00:00,322.36265751,0.19220139,1127.66930557,0.67234714,79.00812996,0.0471068,320.21375713,27089.26770524,16.15135879,6004321.65201833,366726142.473651,14494.1385111,8.64179992,712026.25365502,76103804.23798762,117188.05293165,69.87070708,6727154977.124895,3788.15622921,2.25860186,14523.94617708,3632.63693842,2.16587703,19940493.68678972
2021-09-24 22:00:00,2021-09-24 22:00:00,249.87282996,0.29555398,844.28210834,0.99863173,56.7286369,0.06709963,257.23411179,15865.18070157,18.76561487,4493172.15344369,349214072.97109264,14025.98516421,16.59018203,575980.68761084,54669839.74803336,46890.31644819,55.4626913,3200500602.5265875,2613.9681738,3.09184755,8890.70209181,3997.55544439,4.72837891,14481170.64703809
2021-09-24 23:00:00,2021-09-24 23:00:00,152.75976637,0.04763966,599.97607346,0.18710855,47.08341133,0.01468343,161.27358112,24003.5100095,7.48573509,3408825.98482003,342925314.28180736,12317.64742497,3.84138176,407864.93369714,42758732.1148037,281341.34227275,87.73911635,13310063482.538063,2194.36640899,0.68433515,7669.36120344,0.0,0.0,8992202.62631562
2021-09-25 00:00:00,2021-09-25 00:00:00,86.84147733,0.03509055,339.07823929,0.13701334,23.73202175,0.00958954,65.52204474,24403.83659945,9.86100161,1739525.19468777,194478745.01865408,8444.44447058,3.41219628,247104.91247584,27855132.95860979,210955.18341392,85.24190017,10326791933.507486,2090.7778021,0.84483287,3421.31221285,1134.38015862,0.45837565,5194340.27791354
2021-09-25 01:00:00,2021-09-25 01:00:00,162.22459994,0.03780079,751.74616725,0.17516823,52.81932747,0.0123077,183.69883922,12979.53346624,3.02442764,3500718.23693564,335651862.72642934,12677.40115798,2.95402624,368378.94278668,52229641.94482755,398575.26733978,92.87406656,17785061001.711445,2881.66324242,0.67147113,7789.15719799,1076.03192166,0.25073171,11507420.7633848
2021-09-25 02:00:00,2021-09-25 02:00:00,153.09011366,0.03627818,544.91104476,0.12912904,43.26278748,0.0102521,116.32031718,5054.77528539,1.19784372,3163831.67798305,399131002.0580411,14746.22153414,3.49445186,329508.68389122,42004458.95282448,399047.4232845,94.56334346,17497600674.17146,2399.86146378,0.56870164,6062.44657909,0.0,0.0,9811109.92635218
2021-09-25 03:00:00,2021-09-25 03:00:00,100.42191337,0.0724187,450.31713046,0.32474365,32.37480516,0.02334691,122.03322881,7806.09565401,5.62932177,2326571.72691904,283302319.6000553,10620.55713975,7.65895476,250915.34242728,36904914.69736677,117222.58995973,84.53440832,5574085906.923985,2436.13624882,1.75680589,4765.1117114,0.0,0.0,6247538.93879129
2021-09-25 04:00:00,2021-09-25 04:00:00,133.54625846,0.01322892,477.29726153,0.04728045,36.55269329,0.00362086,130.53733069,12936.9783879,1.2815204,2498602.03102424,257497084.58463803,8932.69025422,0.88486078,333232.23304926,35239114.12004894,984672.94562143,97.54043258,42880020305.256714,2312.3257529,0.22905601,6237.24156688,0.0,0.0,8441331.21237971
2021-09-25 05:00:00,2021-09-25 05:00:00,116.39788655,0.01915579,504.70191139,0.08305961,35.4099419,0.00582747,128.19974577,8023.28416774,1.32040492,2381976.31792771,328294068.4046057,10313.88027565,1.69737205,389162.73106242,34491563.79261143,586107.30234644,96.45663197,25564689691.3307,2537.18203681,0.41754817,4903.8850446,0.0,0.0,7739842.83159192
2021-09-25 06:00:00,2021-09-25 06:00:00,149.46283285,0.12092411,607.70670937,0.49166999,44.02236395,0.03561665,277.96287683,17513.68785143,14.16958982,3074612.0362654,293728903.85974896,8876.80634769,7.18185147,458035.76288443,42158455.74612889,93783.51463579,75.87630577,4928302479.278676,2625.32735931,2.12404219,7856.79217107,0.0,0.0,9544620.0032326
2021-09-25 07:00:00,2021-09-25 07:00:00,95.1738409,0.0486946,456.5009677,0.23356345,33.32842641,0.0170521,132.76590576,28555.85005477,14.61027081,2080540.69866309,188398010.8742986,7805.63728423,3.99366415,237381.47672786,32489887.74096223,140676.70553536,71.97561131,8064165417.74555,1837.60798474,0.9401909,5414.93250234,15989.71446663,8.1809527,6400586.28999392
2021-09-25 08:00:00,2021-09-25 08:00:00,118.28542505,0.14454573,700.7646512,0.85633996,32.35281488,0.0395354,113.24786935,28587.87926885,34.93461513,2398439.21333084,205823165.55388328,6522.0844592,7.97003892,261635.11227666,47198324.86804736,23445.98005682,28.65117352,3216676414.199457,2410.5626229,2.94572664,6574.55483979,20014.6203076,24.4580247,8241376.41222321
2021-09-25 09:00:00,2021-09-25 09:00:00,193.56298627,0.21161512,857.74789302,0.93774347,51.02576441,0.05578455,289.86218608,25731.24208083,28.13099798,3700392.19280241,266254307.39894503,11491.29845017,12.56300386,407091.71665372,61616209.70651463,46891.79425884,51.26503281,3544733787.418057,3521.36388807,3.84977453,17200.07406484,2731.31852484,2.98604769,13528787.83476386
2021-09-25 10:00:00,2021-09-25 10:00:00,170.06893852,0.06253993,616.68126702,0.22677395,46.34815588,0.01704374,201.00986214,26118.68688987,9.60469869,3387955.43195862,237508509.71088728,8554.04320614,3.14560253,401110.26260911,45544955.10795133,234473.7343245,86.22369029,11325511920.701317,1956.99380385,0.71965087,7162.7271802,0.0,0.0,10829798.70798953
2021-09-25 11:00:00,2021-09-25 11:00:00,95.28674591,0.11892483,437.03706277,0.54545422,21.50264315,0.02683687,155.52924219,27843.20127225,34.75035192,1683360.91673653,172168139.9734674,7251.93525874,9.05094568,193313.83986412,33722731.39944513,23447.9946551,29.26481255,3184450845.4651384,2146.8201047,2.67938853,5824.4225201,18879.73103708,23.56328539,6226035.11824348
2021-09-25 12:00:00,2021-09-25 12:00:00,126.20819377,0.2023401,574.33675694,0.92079089,29.1343188,0.04670886,135.51174446,28298.99348499,45.36964621,2235437.71335524,173632468.26370305,7536.07647337,12.08202417,246062.59765802,42224674.09402654,23447.98302831,37.59238628,2421493620.5685077,2361.55506747,3.78610349,6137.31475955,0.0,0.0,8265172.2000677
2021-09-25 13:00:00,2021-09-25 13:00:00,195.98723963,0.11720888,872.00299508,0.52149566,50.03872045,0.02992533,208.67162771,60726.36160868,36.31700168,3756010.93251872,290901190.6940058,11763.52101696,7.03509647,434988.83032152,56005034.16143136,70255.89405102,42.01607596,6745670891.861337,3120.91372946,1.86644196,7974.0273958,20227.21666631,12.09675406,13250782.96774595
2021-09-25 14:00:00,2021-09-25 14:00:00,188.66351793,0.26510625,687.85118112,0.96655488,44.73996521,0.06286771,219.53073866,35279.14422954,49.57355612,3724608.58996515,219363596.15487847,8284.24734651,11.64086062,364327.46631626,45424007.17409304,23421.01682098,32.91074988,2734009658.429203,3259.58508664,4.58030453,7285.15362492,0.0,0.0,11478411.92240325
2021-09-25 15:00:00,2021-09-25 15:00:00,178.45396264,0.2489293,776.19660886,1.08273347,42.38939037,0.05912988,267.238039,38174.77630126,53.25082272,3175406.76203357,253393590.91402885,9396.75292585,13.10773429,378169.18306933,53817477.6375634,0.0,0.0,2723103089.4774847,4243.59130249,5.91947747,7767.66185748,18876.45266644,26.33117288,12205513.48534969
2021-09-25 16:00:00,2021-09-25 16:00:00,184.22832234,0.09905968,646.66855712,0.34771406,43.0277955,0.02313607,230.36100715,33002.0359493,17.74521418,3297736.30725204,201633754.77654263,7346.25911173,3.95008785,392311.03486485,43368958.25544172,140473.23987189,75.53254386,7655883481.036679,3249.27767441,1.74713852,12971.89181914,1032.36965955,0.55510577,11458511.13453492
2021-09-25 17:00:00,2021-09-25 17:00:00,173.79067991,0.10670165,626.59741747,0.3847098,40.43110789,0.02482334,183.77768568,45738.00275542,28.08159996,3183759.4147125,195018464.09197283,7586.75812593,4.65801508,337524.15763531,42646713.29216799,70193.08929298,43.09620304,6698359949.456398,2602.31529084,1.59773433,7147.85340908,35914.36010309,22.05021279,11075654.73770383
2021-09-25 18:00:00,2021-09-25 18:00:00,263.39032692,0.10380168,920.11480427,0.36261566,60.19689882,0.02372349,308.52384651,30924.42300619,12.187262,4867073.75702249,217554234.37155265,11454.14191935,4.51405766,509312.14222878,60451051.76756653,187214.43473538,73.78088723,10505306201.650007,2987.11309467,1.17721614,11234.40968269,19919.99579447,7.85043613,16155046.11984183
2021-09-25 19:00:00,2021-09-25 19:00:00,152.96331627,0.08993667,611.58849302,0.359591,39.94409936,0.02348563,177.50987398,18262.77415267,10.73782351,3048301.55987903,143218451.0293196,5306.26353081,3.11988315,344958.87839977,42225927.94691744,142611.51570274,83.85020113,7061289099.970168,2017.00536033,1.1859232,9943.53469527,1076.8643933,0.63315571,9933524.21216035
2021-09-25 20:00:00,2021-09-25 20:00:00,183.8062896,0.21405404,487.87020714,0.56815568,41.49752276,0.04832649,135.17522101,5705.26290447,6.64413905,3199873.73133208,106765975.74061668,4331.39060769,5.04417798,368893.18436131,34144104.95146447,73462.71321224,85.55197018,3504468020.592467,1656.56671869,1.92917659,8318.77704025,0.0,0.0,9905293.90393726
2021-09-25 21:00:00,2021-09-25 21:00:00,103.43503305,0.16906344,434.4306333,0.71007217,25.38653938,0.04149402,151.95244731,3819.64955344,6.2431759,2000114.97685915,118033652.92570724,6141.70485065,10.03855018,240134.64542444,30335245.92862376,49015.75800772,80.11572653,2444053225.2703266,1640.82929852,2.68191775,7050.90341038,0.0,0.0,6674896.33036599
2021-09-25 22:00:00,2021-09-25 22:00:00,167.96714193,0.10784676,625.29874621,0.40148593,40.02751786,0.02570049,200.72545576,22638.33985753,14.53541188,3071878.49317477,189909999.1843348,7249.31471209,4.65457166,353904.8875287,40088007.34642774,122535.37083011,78.67635595,6399915933.067727,2489.80003091,1.59862734,8009.14343506,0.0,0.0,10615833.17991772
2021-09-25 23:00:00,2021-09-25 23:00:00,92.74284201,0.14510267,499.71443796,0.78183823,24.42078191,0.03820802,114.59457199,6845.84403445,10.71080234,1851904.34661814,130810177.16218673,5581.59559092,8.73279713,252641.40971681,32400889.71066569,49014.76779329,76.68703624,2553123884.8608627,1856.23867029,2.90421537,4623.09276934,0.0,0.0,6056755.4809166
2021-09-26 00:00:00,2021-09-26 00:00:00,114.69334521,0.12763612,541.09103404,0.6021514,32.73547147,0.03642956,132.67272315,7665.79075514,8.53085034,2403097.43750149,160172247.29726318,5779.83801714,6.43207396,263039.43836695,38287614.46030557,73523.83898416,81.82076538,3612798300.1166406,2201.64477178,2.45009323,7169.56909983,0.0,0.0,7506475.79513404
2021-09-26 01:00:00,2021-09-26 01:00:00,100.61841849,0.08818296,449.33715049,0.39380343,27.1434589,0.02378879,154.42741435,6978.12227865,6.11569388,2080862.96905602,139680962.10228926,6175.75756669,5.41249369,243013.14763719,36238085.113303,98032.17092847,85.91634314,4652462789.564593,2338.73971914,2.04969412,9970.2988451,0.0,0.0,6527254.99523187
2021-09-26 02:00:00,2021-09-26 02:00:00,124.08803623,0.33198322,418.90430714,1.12073013,30.13896224,0.08063332,101.80142039,3242.33589543,8.67449548,2588332.78726068,141679898.71188027,5389.46176156,14.41888293,256698.67105452,34700996.06539873,24508.14243016,65.5687065,1379777079.734795,2474.49578272,6.62022788,4673.61831924,1190.23656282,3.18434055,6723850.73178129
2021-09-26 03:00:00,2021-09-26 03:00:00,88.28559158,0.08959372,414.80837941,0.42095458,21.90918211,0.02223381,119.94894391,5220.10242009,5.29744847,1683529.18273761,130798309.8049178,6971.53725288,7.07483424,204769.38125038,30782099.79073445,73520.26759298,74.60961449,3590571579.933327,2303.02721821,2.33715108,4230.25906366,10000.0,10.1481696,6182302.97784755
2021-09-26 04:00:00,2021-09-26 04:00:00,58.76005096,0.15727478,282.89478667,0.75718474,15.57970791,0.04170002,76.36659454,10659.82461393,28.53165534,1120125.64180949,109247367.61091214,4697.80788816,12.57396255,148104.94108166,21282063.91463861,0.0,0.0,550759025.9636137,1646.52852183,4.40703163,3792.47885591,20000.0,53.53119094,4106688.31859254
2021-09-26 05:00:00,2021-09-26 05:00:00,168.24905434,0.08234364,618.00880258,0.30246289,52.53329941,0.02571059,217.2389516,36395.17487201,17.81235102,3718973.05766652,191381074.34192276,9130.93725181,4.46881929,377714.76314152,49144296.30267651,122014.79179782,59.71589117,7817603421.354671,3095.2298564,1.51485247,9132.57696914,32850.57271113,16.07756892,9995833.9946917
2021-09-26 06:00:00,2021-09-26 06:00:00,94.08836227,0.1314206,442.90683743,0.61864275,27.45965473,0.03835506,183.59547886,11623.21330453,16.23505446,1972617.64397366,144933805.52310884,7325.77278235,10.23248193,272614.77547513,33770875.85657824,24508.02209017,34.23227837,2145195995.182969,2209.3588603,3.08598496,7239.44870215,25362.49078223,35.42578187,6948124.65505688
2021-09-26 07:00:00,2021-09-26 07:00:00,90.35777175,0.19775854,413.03566304,0.90397679,29.73740134,0.06508378,105.78825604,17992.94602805,39.37966401,1949978.50567781,143124619.4668322,4892.67387045,10.70818824,240243.91014319,28684256.29816487,0.0,0.0,1133375334.1314049,2272.20799394,4.97299259,6341.96437281,20000.0,43.77233605,6474358.7675216
2021-09-26 08:00:00,2021-09-26 08:00:00,172.98449145,0.09092148,785.49151227,0.4128581,64.16383689,0.03372482,377.81473715,36105.07562426,18.97700056,3335637.68302634,241195373.12603512,10804.28136094,5.678782,979588.4528552,55519788.42418777,73524.17678099,38.64465922,7197324509.695586,3724.88819406,1.95781906,28623.43297112,65075.95757076,34.20423477,11387578.70480216
2021-09-26 09:00:00,2021-09-26 09:00:00,82.25670412,0.07909919,420.70313054,0.40455398,19.86211689,0.01909969,92.59618034,25237.82964767,24.26904784,1458396.47124427,125606336.30363634,5690.07185929,5.4716522,194240.18729207,30120283.20789505,49016.40169378,47.13485328,4228706335.1403832,1822.0792593,1.75213675,3546.99808976,21702.63663127,20.86955709,5797099.40499836
2021-09-26 10:00:00,2021-09-26 10:00:00,195.15406175,0.20371313,786.77769499,0.82128418,56.97810874,0.05947705,206.53664501,32948.14185411,34.39318112,4143388.94336286,245264111.67574337,10346.95694644,10.80075368,443923.40464185,60490411.48948283,0.0,0.0,3777964647.810595,3928.67036832,4.10097395,7225.24860926,47535.7925972,49.62061689,12902633.42250789
2021-09-26 11:00:00,2021-09-26 11:00:00,139.04757291,0.10705809,791.97880245,0.60977501,44.95916841,0.0346158,233.8531426,18136.52797416,13.9640121,2930520.42820598,169137165.35014552,6801.23416426,5.23653239,315363.68728806,56123802.23392649,73681.03001439,56.7298656,5354682314.740611,2609.57297647,2.00921084,6140.47442087,27676.14389962,21.30893018,8914131.63409477
2021-09-26 12:00:00,2021-09-26 12:00:00,72.77531931,0.07405396,324.44789273,0.33014836,21.13718107,0.02150856,313.24056185,26233.71997698,26.69463988,1435953.94601881,110580158.38586956,5315.09659642,5.40848152,169485.35790836,26107456.61066035,49120.9535356,49.98399642,4095874566.122389,1689.31243442,1.71899323,5416.5484342,15495.91865521,15.76817807,5160208.29025833
2021-09-26 13:00:00,2021-09-26 13:00:00,235.63054111,0.11633494,971.86201363,0.47982535,64.60017895,0.03189424,254.72275399,53864.05708098,26.59363114,4103004.20936376,282435420.669425,11120.43170702,5.49035247,851818.46850537,76674583.77245806,98243.50506329,48.50454417,8348239888.113298,4274.44325775,2.11036772,10617.66479906,33770.42081902,16.67304996,16087843.964844
2021-09-26 14:00:00,2021-09-26 14:00:00,73.77081035,0.04183688,348.02643572,0.19737266,17.6494379,0.01000934,110.87161045,31390.85544949,17.80237329,1233335.99764491,115422557.48752265,6881.68576264,3.90273973,214132.10124963,29582683.57546244,98244.96169711,55.71665561,7463932713.611053,1410.61569051,0.79998798,8200.26232364,37962.04498714,21.52902449,5568902.63477672
2021-09-26 15:00:00,2021-09-26 15:00:00,305.96142531,0.13659217,1084.1119522,0.48398653,92.48578165,0.04128898,328.19054723,37707.39605599,16.83393653,6061131.69477054,253025752.32055745,14565.10309884,6.50238539,992452.74249614,79017244.93172923,122806.36390848,54.82517363,9339673280.185837,4132.52687468,1.84490849,14655.47102643,43302.357306,19.33172828,19531671.47971894
2021-09-26 16:00:00,2021-09-26 16:00:00,167.01889543,0.14654135,640.58414961,0.5620446,36.71836901,0.03221647,179.16725041,32938.30994128,28.89987086,2909139.18001117,168047570.6127606,8816.979715,7.73596386,339527.95088635,43341737.71398593,24554.56760111,21.54402682,4702848240.50402,2551.30595081,2.23850017,8540.69040489,44268.41545898,38.84083586,11320202.88299258
2021-09-26 17:00:00,2021-09-26 17:00:00,209.55520423,0.09903332,699.83878602,0.33073555,61.2451462,0.02894373,237.76879854,32995.88344841,15.59346517,4191425.41419459,146040462.51764503,7221.83304729,3.41295308,656230.98036547,45362392.03770564,147381.24130388,69.65063554,8929118916.945913,2189.41948907,1.03469382,11760.06468239,20841.69642313,9.8495398,12739499.59755698
