start_time,datetime,tokens_transferred_mean,tokens_transferred_mean_usd,tokens_transferred_median,tokens_transferred_median_usd,tokens_transferred_total,tokens_transferred_total_usd
2021-01-01 00:00:00,2021-01-01 00:00:00,8.780885136040366,6453.069961532544,0.4000949905834698,294.0296935324774,24112.310583566847,17720130.114368364
2021-01-01 01:00:00,2021-01-01 01:00:00,5.653451201549819,4234.032122567108,0.408,305.56292862912,15857.930620347242,11876460.103800738
2021-01-01 02:00:00,2021-01-01 02:00:00,8.490699256110432,6327.049378281774,0.35,260.810943316,23909.809105206972,17816971.049241476
2021-01-01 03:00:00,2021-01-01 03:00:00,7.816300159095126,5831.399761123014,0.25,186.514068115,20760.093222556658,15488197.765542729
2021-01-01 04:00:00,2021-01-01 04:00:00,4.378260506819545,3254.4744962016543,0.2218,164.869687889332,10967.54256958296,8152458.612985144
2021-01-01 05:00:00,2021-01-01 05:00:00,4.128140691038802,3061.6968362429634,0.23,170.5829149342,10320.351727597004,7654242.090607408
2021-01-01 06:00:00,2021-01-01 06:00:00,6.6129738233040705,4898.8324194717325,0.28909841109749573,214.161541621614,15494.197668001436,11477964.35882227
2021-01-01 07:00:00,2021-01-01 07:00:00,11.436473420590856,8443.105611615669,0.27207163150030317,200.85995343160255,27882.122199400503,20584291.481119
2021-01-01 08:00:00,2021-01-01 08:00:00,9.60800588130016,7020.579571574989,0.26340677952424624,192.4715990173849,22271.35763285377,16273703.446910825
2021-01-01 09:00:00,2021-01-01 09:00:00,6.430017520710176,4723.293701428042,0.3855995078119501,283.24957446162296,14531.839596804995,10674643.765227376
2021-01-01 10:00:00,2021-01-01 10:00:00,35.254874231674805,26005.21596609064,0.2134,157.411229173462,89371.10617729563,65923222.47403977
2021-01-01 11:00:00,2021-01-01 11:00:00,5.829210488848131,4314.459829794223,0.3,222.043439916,15902.0862135777,11769846.41567864
2021-01-01 12:00:00,2021-01-01 12:00:00,11.75131323131729,8623.072870673557,0.299207105806312,219.55713595610976,31587.529965780876,23178819.87637052
2021-01-01 13:00:00,2021-01-01 13:00:00,5.6762734623131434,4208.666453906506,0.4028902548941372,298.7225177991704,15757.335131381284,11683258.07604446
2021-01-01 14:00:00,2021-01-01 14:00:00,5.04392669764969,3729.150682142293,0.47166881454554144,348.7211823136438,14218.829360674476,10512475.772959124
2021-01-01 15:00:00,2021-01-01 15:00:00,10.611224862283924,7816.4108546482385,0.2784521513272416,205.1126468792919,34879.09612232725,25692542.47922876
2021-01-01 16:00:00,2021-01-01 16:00:00,9.548779070036474,7040.8495520927645,0.37,272.8217204699,29486.629768272633,21742143.416862454
2021-01-01 17:00:00,2021-01-01 17:00:00,5.386582947219014,3928.865162891995,0.5,364.68993436,15152.457830527088,11051897.703215184
2021-01-01 18:00:00,2021-01-01 18:00:00,7.881676258425896,5719.034373579955,0.2697976,195.76822210375016,32228.174220703488,23385131.55356844
2021-01-01 19:00:00,2021-01-01 19:00:00,6.305954031470538,4584.034246430641,0.20625699707276757,149.9359388649119,23994.155089745396,17442250.307668593
2021-01-01 20:00:00,2021-01-01 20:00:00,4.392257393621447,3211.800822000712,0.28,204.7476159904,16712.539382729607,12220902.127712708
2021-01-01 21:00:00,2021-01-01 21:00:00,4.461602696390228,3255.476838992511,0.27,197.0096412303,15352.374878278775,11202095.802973231
2021-01-01 22:00:00,2021-01-01 22:00:00,6.4714792287864,4728.420598776421,0.29,211.8900370638,19841.555315459103,14497337.555848507
2021-01-01 23:00:00,2021-01-01 23:00:00,5.359321111013567,3915.556452556574,0.342545,250.2657066553959,16989.047921913007,12412313.95460434
2021-01-02 00:00:00,2021-01-02 00:00:00,13.611331080844144,9806.023336073416,0.5,360.21544395,28815.187898147055,20759351.40246742
2021-01-02 01:00:00,2021-01-02 01:00:00,5.464708124128229,3993.704192832732,0.45,328.8678637455,14836.682557008144,10842906.883540869
2021-01-02 02:00:00,2021-01-02 02:00:00,6.340968460300589,4638.0594550716,0.251598794,184.03027435039385,17063.546126668884,12481017.993597675
2021-01-02 03:00:00,2021-01-02 03:00:00,4.811951474197589,3521.6299389338656,0.2,146.370135186,13853.60829421486,10138772.5941906
2021-01-02 04:00:00,2021-01-02 04:00:00,6.417438426368117,4691.654215939713,0.2,146.215792166,17955.99271697799,13127248.496199315
2021-01-02 05:00:00,2021-01-02 05:00:00,3.9343670001283546,2889.1833810077237,0.25,183.5862910675,10142.798126330898,7448314.756237912
2021-01-02 06:00:00,2021-01-02 06:00:00,8.10090222363294,5980.5872509583805,0.2,147.652374658,20357.567287989576,15029215.76165841
2021-01-02 07:00:00,2021-01-02 07:00:00,4.396539650844489,3237.906040331627,0.2716760064447636,200.08039325011163,11804.708962517454,8693777.718290418
2021-01-02 08:00:00,2021-01-02 08:00:00,7.427532393110435,5455.187011688389,0.3,220.336447812,20202.888109260384,14838108.67179242
2021-01-02 09:00:00,2021-01-02 09:00:00,3.760252285320918,2729.3521888316177,0.1,72.584283759,16240.529620301046,11788072.103563756
2021-01-02 10:00:00,2021-01-02 10:00:00,7.280038995584823,5306.754245483495,0.3,218.683756311,18913.54131052937,13786947.52976612
2021-01-02 11:00:00,2021-01-02 11:00:00,5.090004234539313,3719.7853620560713,0.4,292.320806872,15656.853025442924,11442059.773684476
2021-01-02 12:00:00,2021-01-02 12:00:00,16.256706597117557,12248.80133879198,0.6843535577609499,515.6340076898271,32334.589421666824,24362865.862857245
2021-01-02 13:00:00,2021-01-02 13:00:00,15.608515964803516,12042.156627789069,0.92821378,716.1280257544876,32106.717339600833,24770716.18336211
2021-01-02 14:00:00,2021-01-02 14:00:00,9.782841970214514,7454.463255404238,0.65,495.295858889,23664.69472594891,18032346.614822853
2021-01-02 15:00:00,2021-01-02 15:00:00,11.948061502185524,9201.034587925047,0.7,539.060182304,24911.70823205682,19184157.115823723
2021-01-02 16:00:00,2021-01-02 16:00:00,13.163885036287216,10301.171360590237,0.8,626.026212304,33660.054037786416,26340095.16902924
2021-01-02 17:00:00,2021-01-02 17:00:00,10.096055188350926,7876.110530184736,0.7147507788,557.5896754070664,29975.1878542139,23384172.16411848
2021-01-02 18:00:00,2021-01-02 18:00:00,7.606998005250372,5934.578898837888,0.57,444.6839567991,25551.906299636,19934250.521196462
2021-01-02 19:00:00,2021-01-02 19:00:00,6.431390320027909,5049.613760744779,0.5,392.575594815,19924.447211446462,15643703.430787325
2021-01-02 20:00:00,2021-01-02 20:00:00,12.01679522573798,9115.39786036602,0.7339640039028398,556.7519280375149,35473.57950637851,26908654.48380049
2021-01-02 21:00:00,2021-01-02 21:00:00,7.83111137541745,6020.610865988394,0.469,360.57034063036,26414.338669283057,20307520.450978853
2021-01-02 22:00:00,2021-01-02 22:00:00,7.765753109276845,6001.243628434961,0.32977360347873635,254.8435044037983,24042.77162632111,18579850.27363464
2021-01-02 23:00:00,2021-01-02 23:00:00,5.057514024703925,3907.068271132218,0.3,231.758226594,17504.056039500287,13522363.286388606
