start_time,datetime,velocity_supply_total
2021-01-04 09:00:00,2021-01-04 09:00:00,13.96732290619059
2021-01-04 10:00:00,2021-01-04 10:00:00,13.97261071597634
2021-01-04 11:00:00,2021-01-04 11:00:00,13.9784660469645
2021-01-04 12:00:00,2021-01-04 12:00:00,13.98250997176463
2021-01-04 13:00:00,2021-01-04 13:00:00,13.987325926588618
2021-01-04 14:00:00,2021-01-04 14:00:00,13.993710359528407
2021-01-04 15:00:00,2021-01-04 15:00:00,13.997881094012586
2021-01-04 16:00:00,2021-01-04 16:00:00,14.002248120734356
2021-01-04 17:00:00,2021-01-04 17:00:00,14.003852745389748
2021-01-04 18:00:00,2021-01-04 18:00:00,14.00693227392476
2021-01-04 19:00:00,2021-01-04 19:00:00,14.009090854827068
2021-01-04 20:00:00,2021-01-04 20:00:00,14.012730360659956
2021-01-04 21:00:00,2021-01-04 21:00:00,14.014572122636382
2021-01-04 22:00:00,2021-01-04 22:00:00,14.016391567042657
2021-01-04 23:00:00,2021-01-04 23:00:00,14.018805584953164
2021-01-05 00:00:00,2021-01-05 00:00:00,14.022450317996103
2021-01-05 01:00:00,2021-01-05 01:00:00,14.025443172572478
2021-01-05 02:00:00,2021-01-05 02:00:00,14.027708544585323
2021-01-05 03:00:00,2021-01-05 03:00:00,14.029991122360792
2021-01-05 04:00:00,2021-01-05 04:00:00,14.03260008450325
2021-01-05 05:00:00,2021-01-05 05:00:00,14.034069455317722
2021-01-05 06:00:00,2021-01-05 06:00:00,14.035599207682653
2021-01-05 07:00:00,2021-01-05 07:00:00,14.037321822983268
2021-01-05 08:00:00,2021-01-05 08:00:00,14.038544309622846
2021-01-05 09:00:00,2021-01-05 09:00:00,14.039464985840352
2021-01-05 10:00:00,2021-01-05 10:00:00,14.040696791100396
2021-01-05 11:00:00,2021-01-05 11:00:00,14.041316408260643
2021-01-05 12:00:00,2021-01-05 12:00:00,14.041035564121394
2021-01-05 13:00:00,2021-01-05 13:00:00,14.041015826478157
2021-01-05 14:00:00,2021-01-05 14:00:00,14.04626013834926
2021-01-05 15:00:00,2021-01-05 15:00:00,14.04770312161014
2021-01-05 16:00:00,2021-01-05 16:00:00,14.05009652756685
2021-01-05 17:00:00,2021-01-05 17:00:00,14.052456144279349
2021-01-05 18:00:00,2021-01-05 18:00:00,14.055585127883948
2021-01-05 19:00:00,2021-01-05 19:00:00,14.05809537943727
2021-01-05 20:00:00,2021-01-05 20:00:00,14.060786581238482
2021-01-05 21:00:00,2021-01-05 21:00:00,14.062404729061496
2021-01-05 22:00:00,2021-01-05 22:00:00,14.064502000073462
2021-01-05 23:00:00,2021-01-05 23:00:00,14.068990376929316
2021-01-06 00:00:00,2021-01-06 00:00:00,14.070422623006252
2021-01-06 01:00:00,2021-01-06 01:00:00,14.071523838529057
2021-01-06 02:00:00,2021-01-06 02:00:00,14.071589515122366
2021-01-06 03:00:00,2021-01-06 03:00:00,14.073055759853876
2021-01-06 04:00:00,2021-01-06 04:00:00,14.07505363249826
2021-01-06 05:00:00,2021-01-06 05:00:00,14.075894950510122
2021-01-06 06:00:00,2021-01-06 06:00:00,14.077398149467438
2021-01-06 07:00:00,2021-01-06 07:00:00,14.07896504633762
2021-01-06 08:00:00,2021-01-06 08:00:00,14.080464576045465
2021-01-06 09:00:00,2021-01-06 09:00:00,14.081063222408597
2021-01-06 10:00:00,2021-01-06 10:00:00,14.081986364786497
2021-01-06 11:00:00,2021-01-06 11:00:00,14.0842146311669
2021-01-06 12:00:00,2021-01-06 12:00:00,14.086080393338746
2021-01-06 13:00:00,2021-01-06 13:00:00,14.089433889056403
2021-01-06 14:00:00,2021-01-06 14:00:00,14.09256506289229
2021-01-06 15:00:00,2021-01-06 15:00:00,14.096240740566286
2021-01-06 16:00:00,2021-01-06 16:00:00,14.099585993223782
2021-01-06 17:00:00,2021-01-06 17:00:00,14.105334789380777
2021-01-06 18:00:00,2021-01-06 18:00:00,14.108005317435111
2021-01-06 19:00:00,2021-01-06 19:00:00,14.109792114080332
2021-01-06 20:00:00,2021-01-06 20:00:00,14.111846449999748
2021-01-06 21:00:00,2021-01-06 21:00:00,14.12357690428668
2021-01-06 22:00:00,2021-01-06 22:00:00,14.12436461085804
2021-01-06 23:00:00,2021-01-06 23:00:00,14.127161098195032
2021-01-07 00:00:00,2021-01-07 00:00:00,14.129636215008627
2021-01-07 01:00:00,2021-01-07 01:00:00,14.130610035667637
2021-01-07 02:00:00,2021-01-07 02:00:00,14.140069217650009
2021-01-07 03:00:00,2021-01-07 03:00:00,14.14176718548893
2021-01-07 04:00:00,2021-01-07 04:00:00,14.142997668459511
2021-01-07 05:00:00,2021-01-07 05:00:00,14.144884187123878
2021-01-07 06:00:00,2021-01-07 06:00:00,14.145865713016676
2021-01-07 07:00:00,2021-01-07 07:00:00,14.147503441408258
2021-01-07 08:00:00,2021-01-07 08:00:00,14.148901034064828
2021-01-07 09:00:00,2021-01-07 09:00:00,14.151755246371245
2021-01-07 10:00:00,2021-01-07 10:00:00,14.152851658623618
2021-01-07 11:00:00,2021-01-07 11:00:00,14.15388308596982
2021-01-07 12:00:00,2021-01-07 12:00:00,14.155714592456876
2021-01-07 13:00:00,2021-01-07 13:00:00,14.157153830230248
2021-01-07 14:00:00,2021-01-07 14:00:00,14.157331156050509
2021-01-07 15:00:00,2021-01-07 15:00:00,14.158499208532632
2021-01-07 16:00:00,2021-01-07 16:00:00,14.16075278513605
2021-01-07 17:00:00,2021-01-07 17:00:00,14.161695516615495
2021-01-07 18:00:00,2021-01-07 18:00:00,14.164460196999713
2021-01-07 19:00:00,2021-01-07 19:00:00,14.168379251137925
2021-01-07 20:00:00,2021-01-07 20:00:00,14.17181972003093
2021-01-07 21:00:00,2021-01-07 21:00:00,14.174685374059354
2021-01-07 22:00:00,2021-01-07 22:00:00,14.17787908469078
2021-01-07 23:00:00,2021-01-07 23:00:00,14.179496940489525
2021-01-08 00:00:00,2021-01-08 00:00:00,14.182633727528074
2021-01-08 01:00:00,2021-01-08 01:00:00,14.185003421543804
2021-01-08 02:00:00,2021-01-08 02:00:00,14.186889885096289
2021-01-08 03:00:00,2021-01-08 03:00:00,14.194493967381836
2021-01-08 04:00:00,2021-01-08 04:00:00,14.196826368150866
2021-01-08 05:00:00,2021-01-08 05:00:00,14.20051473030342
2021-01-08 06:00:00,2021-01-08 06:00:00,14.20159720762392
2021-01-08 07:00:00,2021-01-08 07:00:00,14.202003876872082
2021-01-08 08:00:00,2021-01-08 08:00:00,14.203203124124297
2021-01-08 09:00:00,2021-01-08 09:00:00,14.204150010445073
2021-01-08 10:00:00,2021-01-08 10:00:00,14.206202706991345
2021-01-08 11:00:00,2021-01-08 11:00:00,14.208012814482354
2021-01-08 12:00:00,2021-01-08 12:00:00,14.21014662353899
2021-01-08 13:00:00,2021-01-08 13:00:00,14.21740913517184
2021-01-08 14:00:00,2021-01-08 14:00:00,14.21954044390603
2021-01-08 15:00:00,2021-01-08 15:00:00,14.225558781657002
2021-01-08 16:00:00,2021-01-08 16:00:00,14.22730882469186
2021-01-08 17:00:00,2021-01-08 17:00:00,14.228226627103147
2021-01-08 18:00:00,2021-01-08 18:00:00,14.231470223423036
2021-01-08 19:00:00,2021-01-08 19:00:00,14.23299490995365
2021-01-08 20:00:00,2021-01-08 20:00:00,14.235185613495558
2021-01-08 21:00:00,2021-01-08 21:00:00,14.23805270298706
2021-01-08 22:00:00,2021-01-08 22:00:00,14.243615765902929
2021-01-08 23:00:00,2021-01-08 23:00:00,14.244866952998716
2021-01-09 00:00:00,2021-01-09 00:00:00,14.246288359023769
2021-01-09 01:00:00,2021-01-09 01:00:00,14.250662575277763
2021-01-09 02:00:00,2021-01-09 02:00:00,14.252024547618186
2021-01-09 03:00:00,2021-01-09 03:00:00,14.25855943232528
2021-01-09 04:00:00,2021-01-09 04:00:00,14.259214800617135
2021-01-09 05:00:00,2021-01-09 05:00:00,14.2601379032894
2021-01-09 06:00:00,2021-01-09 06:00:00,14.260950614540809
2021-01-09 07:00:00,2021-01-09 07:00:00,14.261542505454688
2021-01-09 08:00:00,2021-01-09 08:00:00,14.261839513708644
2021-01-09 09:00:00,2021-01-09 09:00:00,14.26319143539506
2021-01-09 10:00:00,2021-01-09 10:00:00,14.266817439585198
