start_time,datetime,tokens_transferred_mean,tokens_transferred_median,tokens_transferred_total
2021-06-10 03:00:00,2021-06-10 03:00:00,7.23585047,0.03111956,39753.76246076
2021-06-10 04:00:00,2021-06-10 04:00:00,7.29008095,0.03048999,58816.37310103
2021-06-10 05:00:00,2021-06-10 05:00:00,3.14043167,0.03999143,5288.48693684
2021-06-10 06:00:00,2021-06-10 06:00:00,5.03576599,0.02407791,101747.65177252
2021-06-10 07:00:00,2021-06-10 07:00:00,3.25043947,0.02034059,59118.99307132
2021-06-10 08:00:00,2021-06-10 08:00:00,3.63674852,0.01917653,48488.76798621
2021-06-10 09:00:00,2021-06-10 09:00:00,9.04248951,0.03262532,131911.83697174
2021-06-10 10:00:00,2021-06-10 10:00:00,6.53802072,0.03439457,71813.61961286
2021-06-10 11:00:00,2021-06-10 11:00:00,4.77379532,0.03366796,46778.42037229
2021-06-10 12:00:00,2021-06-10 12:00:00,8.97735416,0.032823,80733.3460041
2021-06-10 13:00:00,2021-06-10 13:00:00,6.53882032,0.03728,50852.40561975
2021-06-10 14:00:00,2021-06-10 14:00:00,7.14347522,0.03407279,67748.71894945
2021-06-10 15:00:00,2021-06-10 15:00:00,2.99262172,0.02562745,36857.12906767
2021-06-10 16:00:00,2021-06-10 16:00:00,3.78901921,0.03303336,61245.70659089
2021-06-10 17:00:00,2021-06-10 17:00:00,8.64234285,0.04572865,53184.97787722
2021-06-10 18:00:00,2021-06-10 18:00:00,4.3977008,0.02519003,70072.9646091
2021-06-10 19:00:00,2021-06-10 19:00:00,2.01512946,0.02116263,23699.93755489
2021-06-10 20:00:00,2021-06-10 20:00:00,5.96383715,0.02621888,69490.63044215
2021-06-10 21:00:00,2021-06-10 21:00:00,2.32772776,0.01680944,23354.09256626
2021-06-10 22:00:00,2021-06-10 22:00:00,8.35815603,0.02763211,64148.84751888
2021-06-10 23:00:00,2021-06-10 23:00:00,5.07937261,0.0171254,62618.50551587
2021-06-11 00:00:00,2021-06-11 00:00:00,8.99828242,0.01798922,69745.68703116
2021-06-11 01:00:00,2021-06-11 01:00:00,5.35410203,0.03538823,27279.14982654
2021-06-11 02:00:00,2021-06-11 02:00:00,3.74061743,0.01807292,48762.68883554
2021-06-11 03:00:00,2021-06-11 03:00:00,1.85662466,0.01707338,19444.43005994
2021-06-11 04:00:00,2021-06-11 04:00:00,1.14295255,0.01326751,16240.21284685
2021-06-11 05:00:00,2021-06-11 05:00:00,4.89343268,0.02299358,35854.18122319
2021-06-11 06:00:00,2021-06-11 06:00:00,3.44091551,0.0450638,3392.74269332
2021-06-11 07:00:00,2021-06-11 07:00:00,,0.0,0.0
2021-06-11 08:00:00,2021-06-11 08:00:00,7.21752137,0.05038456,94080.39100608
2021-06-11 09:00:00,2021-06-11 09:00:00,4.60623245,0.0690017,28908.71486687
2021-06-11 10:00:00,2021-06-11 10:00:00,12.65380378,0.03119167,141558.10284606
2021-06-11 11:00:00,2021-06-11 11:00:00,6.92006964,0.02526756,48689.60999423
2021-06-11 12:00:00,2021-06-11 12:00:00,9.37578108,0.04784733,72774.81273435
2021-06-11 13:00:00,2021-06-11 13:00:00,8.15607677,0.05150259,73200.78903013
2021-06-11 14:00:00,2021-06-11 14:00:00,8.15895528,0.02956,80602.31921597
2021-06-11 15:00:00,2021-06-11 15:00:00,4.09427525,0.0315596,56075.19388477
2021-06-11 16:00:00,2021-06-11 16:00:00,5.79812538,0.01960572,108535.10905298
2021-06-11 17:00:00,2021-06-11 17:00:00,7.91042038,0.02213254,79990.17088624
2021-06-11 18:00:00,2021-06-11 18:00:00,10.27838535,0.02669603,109505.91755087
2021-06-11 19:00:00,2021-06-11 19:00:00,7.39215007,0.02757895,73507.5403419
2021-06-11 20:00:00,2021-06-11 20:00:00,10.99704633,0.02674381,50124.5371828
2021-06-11 21:00:00,2021-06-11 21:00:00,8.06066205,0.03007854,60785.45253793
2021-06-11 22:00:00,2021-06-11 22:00:00,8.14216247,0.02116754,69021.11123259
2021-06-11 23:00:00,2021-06-11 23:00:00,9.83513147,0.02524895,95095.88616037
2021-06-12 00:00:00,2021-06-12 00:00:00,13.09237258,0.02715705,85165.88362506
2021-06-12 01:00:00,2021-06-12 01:00:00,9.50477975,0.0298841,52913.10886106
2021-06-12 02:00:00,2021-06-12 02:00:00,12.28649202,0.03459712,63730.03413082
2021-06-12 03:00:00,2021-06-12 03:00:00,3.37625463,0.01916397,42311.22301272
2021-06-12 04:00:00,2021-06-12 04:00:00,2.91626749,0.05015768,5934.60433249
2021-06-12 05:00:00,2021-06-12 05:00:00,2.0542428,0.01432591,43428.74707929
2021-06-12 06:00:00,2021-06-12 06:00:00,4.89530492,0.01971465,47318.01739077
2021-06-12 07:00:00,2021-06-12 07:00:00,3.83725828,0.02643621,24842.4101331
2021-06-12 08:00:00,2021-06-12 08:00:00,3.1326859,0.03207511,20942.00527264
2021-06-12 09:00:00,2021-06-12 09:00:00,4.12483072,0.02732984,33419.37847849
2021-06-12 10:00:00,2021-06-12 10:00:00,4.79014348,0.01380527,49635.46678326
2021-06-12 11:00:00,2021-06-12 11:00:00,4.91182551,0.02874158,46903.02175197
2021-06-12 12:00:00,2021-06-12 12:00:00,3.25606022,0.01887371,25836.83783649
2021-06-12 13:00:00,2021-06-12 13:00:00,2.62346161,0.01465676,35608.24446685
2021-06-12 14:00:00,2021-06-12 14:00:00,9.78945332,0.02781211,75300.47492599
2021-06-12 15:00:00,2021-06-12 15:00:00,5.52308856,0.05204593,39992.68428711
2021-06-12 16:00:00,2021-06-12 16:00:00,4.59802286,0.01491584,70961.28683199
2021-06-12 17:00:00,2021-06-12 17:00:00,2.16852265,0.01760899,21717.75438819
2021-06-12 18:00:00,2021-06-12 18:00:00,1.98217266,0.01637939,24925.82122772
2021-06-12 19:00:00,2021-06-12 19:00:00,2.76224981,0.01804272,29290.89699536
2021-06-12 20:00:00,2021-06-12 20:00:00,3.65704223,0.014,33816.66946382
2021-06-12 21:00:00,2021-06-12 21:00:00,3.15440538,0.01727911,21601.36804645
2021-06-12 22:00:00,2021-06-12 22:00:00,9.56574454,0.01405693,77769.50313431
2021-06-12 23:00:00,2021-06-12 23:00:00,3.7510746,0.01435172,35800.25598341
2021-06-13 00:00:00,2021-06-13 00:00:00,7.7697453,0.01447403,40705.69563386
2021-06-13 01:00:00,2021-06-13 01:00:00,8.3388127,0.01640006,49365.77116655
2021-06-13 02:00:00,2021-06-13 02:00:00,16.06657032,0.01404663,74581.01943206
2021-06-13 03:00:00,2021-06-13 03:00:00,6.79737903,0.04484159,29106.37701322
2021-06-13 04:00:00,2021-06-13 04:00:00,13.04048557,0.02981267,62163.99471487
2021-06-13 05:00:00,2021-06-13 05:00:00,5.81827175,0.01526628,31482.66845189
2021-06-13 06:00:00,2021-06-13 06:00:00,10.33680394,0.01930703,92307.65914626
2021-06-13 07:00:00,2021-06-13 07:00:00,10.8025779,0.022692,70205.95376251
2021-06-13 08:00:00,2021-06-13 08:00:00,6.2145258,0.02547844,31917.80451237
2021-06-13 09:00:00,2021-06-13 09:00:00,6.36886228,0.02089364,49683.49463052
2021-06-13 10:00:00,2021-06-13 10:00:00,7.88271208,0.03044576,41809.90487817
2021-06-13 11:00:00,2021-06-13 11:00:00,3.78547238,0.01813517,40549.98017668
2021-06-13 12:00:00,2021-06-13 12:00:00,7.58736349,0.01917326,36222.07328559
2021-06-13 13:00:00,2021-06-13 13:00:00,5.64626454,0.0314934,63362.38065599
2021-06-13 14:00:00,2021-06-13 14:00:00,1.22889144,0.01745297,8062.75676366
2021-06-13 15:00:00,2021-06-13 15:00:00,2.63892329,0.01967209,31368.88110116
2021-06-13 16:00:00,2021-06-13 16:00:00,3.45193613,0.0195099,38406.24143026
2021-06-13 17:00:00,2021-06-13 17:00:00,5.30462541,0.0177635,61353.29747806
2021-06-13 18:00:00,2021-06-13 18:00:00,8.47113437,0.01627953,77849.72481581
2021-06-13 19:00:00,2021-06-13 19:00:00,5.8646483,0.01856836,53520.78036256
2021-06-13 20:00:00,2021-06-13 20:00:00,3.8741926,0.01924275,42678.10564415
2021-06-13 21:00:00,2021-06-13 21:00:00,4.53271663,0.02661214,29616.77047388
2021-06-13 22:00:00,2021-06-13 22:00:00,6.12334701,0.01524867,65391.22268112
2021-06-13 23:00:00,2021-06-13 23:00:00,7.03355175,0.01821434,60783.95422635
2021-06-14 00:00:00,2021-06-14 00:00:00,6.31784407,0.01952122,38166.09604759
2021-06-14 01:00:00,2021-06-14 01:00:00,10.29485762,0.01651806,91974.25798642
2021-06-14 02:00:00,2021-06-14 02:00:00,8.11188293,0.02533451,53351.85404569
2021-06-14 03:00:00,2021-06-14 03:00:00,12.52884464,0.02086261,45241.65799894
2021-06-14 04:00:00,2021-06-14 04:00:00,4.72046993,0.02672901,43702.11059036
2021-06-14 05:00:00,2021-06-14 05:00:00,8.88093363,0.02278812,65683.38510697
2021-06-14 06:00:00,2021-06-14 06:00:00,5.46340909,0.02944076,23214.02523852
2021-06-14 07:00:00,2021-06-14 07:00:00,3.94355772,0.02177593,41718.897109
2021-06-14 08:00:00,2021-06-14 08:00:00,13.54991967,0.04600825,100337.15512003
2021-06-14 09:00:00,2021-06-14 09:00:00,3.41241495,0.02416296,48609.85090822
2021-06-14 10:00:00,2021-06-14 10:00:00,6.23390889,0.02452509,73535.18930605
2021-06-14 11:00:00,2021-06-14 11:00:00,2.52509593,0.04548102,7638.41517623
2021-06-14 12:00:00,2021-06-14 12:00:00,4.76733511,0.05649764,39549.81204392
2021-06-14 13:00:00,2021-06-14 13:00:00,16.05731337,0.06293825,97724.80917471
2021-06-14 14:00:00,2021-06-14 14:00:00,6.08350386,0.03140034,73689.48221723
2021-06-14 15:00:00,2021-06-14 15:00:00,6.73647112,0.02963131,108214.67213341
2021-06-14 16:00:00,2021-06-14 16:00:00,,0.0,0.0
2021-06-14 17:00:00,2021-06-14 17:00:00,10.38435796,0.02589052,232048.8630746
2021-06-14 18:00:00,2021-06-14 18:00:00,3.81003588,0.01843106,72889.79642439
2021-06-14 19:00:00,2021-06-14 19:00:00,4.18029798,0.02158519,46209.01385284
2021-06-14 20:00:00,2021-06-14 20:00:00,2.80882102,0.01526712,44295.10742542
2021-06-14 21:00:00,2021-06-14 21:00:00,11.38285188,0.02762373,35081.94950645
2021-06-14 22:00:00,2021-06-14 22:00:00,2.58834515,0.01271145,72100.94260243
2021-06-14 23:00:00,2021-06-14 23:00:00,4.23254864,0.01463532,31181.18579873
2021-06-15 00:00:00,2021-06-15 00:00:00,7.24222534,0.03326547,44966.97715293
2021-06-15 01:00:00,2021-06-15 01:00:00,7.96594309,0.01665473,98004.99789311
2021-06-15 02:00:00,2021-06-15 02:00:00,4.25662694,0.02691623,16409.29683825
2021-06-15 03:00:00,2021-06-15 03:00:00,7.12165648,0.02253561,61039.71768699
2021-06-15 04:00:00,2021-06-15 04:00:00,5.68890135,0.02559414,40277.42156263
2021-06-15 05:00:00,2021-06-15 05:00:00,4.55531287,0.01882612,31458.99066198
2021-06-15 06:00:00,2021-06-15 06:00:00,10.38112238,0.02871287,101932.24063991
2021-06-15 07:00:00,2021-06-15 07:00:00,5.94999617,0.01958047,48117.61901604
2021-06-15 08:00:00,2021-06-15 08:00:00,5.72186672,0.02441807,77216.59133606
2021-06-15 09:00:00,2021-06-15 09:00:00,2.60506652,0.02393165,28014.88540257
2021-06-15 10:00:00,2021-06-15 10:00:00,4.11521502,0.02428347,47477.23568874
2021-06-15 11:00:00,2021-06-15 11:00:00,5.95169269,0.0183332,79217.02973366
2021-06-15 12:00:00,2021-06-15 12:00:00,5.02861102,0.02428637,57195.42170335
2021-06-15 13:00:00,2021-06-15 13:00:00,4.16672029,0.02249148,63729.98679216
2021-06-15 14:00:00,2021-06-15 14:00:00,6.5962161,0.0357164,56885.76761918
2021-06-15 15:00:00,2021-06-15 15:00:00,6.81465111,0.03303658,71274.43598628
2021-06-15 16:00:00,2021-06-15 16:00:00,7.72955442,0.022908,113183.86532688
2021-06-15 17:00:00,2021-06-15 17:00:00,3.20493269,0.01431014,43433.24784297
2021-06-15 18:00:00,2021-06-15 18:00:00,3.83679945,0.02784921,39177.55923328
2021-06-15 19:00:00,2021-06-15 19:00:00,6.67150356,0.02955983,69690.52622975
2021-06-15 20:00:00,2021-06-15 20:00:00,5.11796447,0.02411511,70448.7808618
2021-06-15 21:00:00,2021-06-15 21:00:00,,0.0,0.0
2021-06-15 22:00:00,2021-06-15 22:00:00,5.01350491,0.02342104,83705.47791266
2021-06-15 23:00:00,2021-06-15 23:00:00,12.68607409,0.03488995,60119.30512954
2021-06-16 00:00:00,2021-06-16 00:00:00,4.29573989,0.01427421,55720.04212249
2021-06-16 01:00:00,2021-06-16 01:00:00,7.31486573,0.01340913,78707.95522725
2021-06-16 02:00:00,2021-06-16 02:00:00,6.03962426,0.0126335,66997.55197091
2021-06-16 03:00:00,2021-06-16 03:00:00,6.47953421,0.04144431,28445.15519554
2021-06-16 04:00:00,2021-06-16 04:00:00,10.51569098,0.04345268,46963.07590506
2021-06-16 05:00:00,2021-06-16 05:00:00,6.55018026,0.0310229,49506.26241384
2021-06-16 06:00:00,2021-06-16 06:00:00,,0.0,0.0
2021-06-16 07:00:00,2021-06-16 07:00:00,5.1738012,0.03117929,88663.43122927
2021-06-16 08:00:00,2021-06-16 08:00:00,5.82197571,0.0397554,54941.98474601
2021-06-16 09:00:00,2021-06-16 09:00:00,3.18433454,0.01994321,42284.77832892
2021-06-16 10:00:00,2021-06-16 10:00:00,8.60480174,0.05023002,52110.67935148
2021-06-16 11:00:00,2021-06-16 11:00:00,4.460922,0.02921491,55252.97994185
2021-06-16 12:00:00,2021-06-16 12:00:00,5.11838462,0.015,71007.34983058
2021-06-16 13:00:00,2021-06-16 13:00:00,10.67300909,0.037988,117328.3889042
2021-06-16 14:00:00,2021-06-16 14:00:00,11.9115095,0.02633541,63595.5491994
2021-06-16 15:00:00,2021-06-16 15:00:00,6.57541682,0.03179495,72973.97582755
2021-06-16 16:00:00,2021-06-16 16:00:00,13.61904789,0.026621,145274.38383575
2021-06-16 17:00:00,2021-06-16 17:00:00,3.33427452,0.01721857,58136.41059596
2021-06-16 18:00:00,2021-06-16 18:00:00,4.27085996,0.03770599,21465.34213522
2021-06-16 19:00:00,2021-06-16 19:00:00,5.06889216,0.01686603,124578.16265698
2021-06-16 20:00:00,2021-06-16 20:00:00,4.17202565,0.01778,59906.11626301
2021-06-16 21:00:00,2021-06-16 21:00:00,8.31376808,0.01374644,103315.19597447
2021-06-16 22:00:00,2021-06-16 22:00:00,6.37991225,0.02137101,38936.60444718
2021-06-16 23:00:00,2021-06-16 23:00:00,9.80203509,0.01359456,111576.56542972
2021-06-17 00:00:00,2021-06-17 00:00:00,4.68210708,0.01757704,30283.86857298
2021-06-17 01:00:00,2021-06-17 01:00:00,10.91913698,0.01570884,94679.83676486
2021-06-17 02:00:00,2021-06-17 02:00:00,11.42548338,0.01763953,81669.35523447
2021-06-17 03:00:00,2021-06-17 03:00:00,9.34219309,0.01635187,55380.52062591
2021-06-17 04:00:00,2021-06-17 04:00:00,12.61651095,0.01776644,74147.23486631
2021-06-17 05:00:00,2021-06-17 05:00:00,7.785485,0.02564231,48534.71347547
2021-06-17 06:00:00,2021-06-17 06:00:00,7.63540885,0.018877,82912.90473327
2021-06-17 07:00:00,2021-06-17 07:00:00,5.83278857,0.01832269,52343.44462329
2021-06-17 08:00:00,2021-06-17 08:00:00,8.33848651,0.04321753,49013.62368099
2021-06-17 09:00:00,2021-06-17 09:00:00,6.2062356,0.02376656,81860.24750184
2021-06-17 10:00:00,2021-06-17 10:00:00,3.87596547,0.02184157,45906.93501477
2021-06-17 11:00:00,2021-06-17 11:00:00,3.89455021,0.02214631,37029.38341704
2021-06-17 12:00:00,2021-06-17 12:00:00,7.13435286,0.02212563,85869.07098474
2021-06-17 13:00:00,2021-06-17 13:00:00,7.46354011,0.0247519,48333.88576756
2021-06-17 14:00:00,2021-06-17 14:00:00,6.39579114,0.02009976,81392.83799612
2021-06-17 15:00:00,2021-06-17 15:00:00,5.61619387,0.02519728,86433.22359686
2021-06-17 16:00:00,2021-06-17 16:00:00,14.35355992,0.02963671,43046.32621049
2021-06-17 17:00:00,2021-06-17 17:00:00,6.22370196,0.02238924,132054.50818274
2021-06-17 18:00:00,2021-06-17 18:00:00,2.97333956,0.01794806,40473.09807578
2021-06-17 19:00:00,2021-06-17 19:00:00,5.39556673,0.02465149,62928.4947355
2021-06-17 20:00:00,2021-06-17 20:00:00,7.20708732,0.02309201,68315.98065992
2021-06-17 21:00:00,2021-06-17 21:00:00,3.47092317,0.01490147,48284.01216858
2021-06-17 22:00:00,2021-06-17 22:00:00,10.8096183,0.02442476,80628.9428725
2021-06-17 23:00:00,2021-06-17 23:00:00,5.6059611,0.01563551,56323.09115246
2021-06-18 00:00:00,2021-06-18 00:00:00,8.56068453,0.03448918,47742.93764134
2021-06-18 01:00:00,2021-06-18 01:00:00,4.02993609,0.01271617,36700.62801658
2021-06-18 02:00:00,2021-06-18 02:00:00,7.01540624,0.02033877,47508.33104397
2021-06-18 03:00:00,2021-06-18 03:00:00,13.64871433,0.01846886,73812.24711186
2021-06-18 04:00:00,2021-06-18 04:00:00,10.56762042,0.02512445,81899.05826407
2021-06-18 05:00:00,2021-06-18 05:00:00,5.6299501,0.02213606,41413.91290312
2021-06-18 06:00:00,2021-06-18 06:00:00,8.89578502,0.02467809,73488.08008718
2021-06-18 07:00:00,2021-06-18 07:00:00,3.63463646,0.02111618,26380.19141785
2021-06-18 08:00:00,2021-06-18 08:00:00,5.64140101,0.0238942,46676.95199528
2021-06-18 09:00:00,2021-06-18 09:00:00,5.30008175,0.02383573,37068.7717269
2021-06-18 10:00:00,2021-06-18 10:00:00,6.11013639,0.02431369,81160.94167177
2021-06-18 11:00:00,2021-06-18 11:00:00,8.7795562,0.0226369,110323.90321181
2021-06-18 12:00:00,2021-06-18 12:00:00,6.30418778,0.03107384,47672.26800191
2021-06-18 13:00:00,2021-06-18 13:00:00,3.6094583,0.01822397,33098.73264523
2021-06-18 14:00:00,2021-06-18 14:00:00,9.40031415,0.02365473,174582.63436552
2021-06-18 15:00:00,2021-06-18 15:00:00,4.20598225,0.02059668,46812.58242116
2021-06-18 16:00:00,2021-06-18 16:00:00,5.80817772,0.02208225,69692.32448182
2021-06-18 17:00:00,2021-06-18 17:00:00,10.63951926,0.02817443,94830.03518213
2021-06-18 18:00:00,2021-06-18 18:00:00,12.75858486,0.028118,147042.6905422
2021-06-18 19:00:00,2021-06-18 19:00:00,5.36522063,0.01421032,89711.85409227
2021-06-18 20:00:00,2021-06-18 20:00:00,7.01981111,0.02217437,66554.8290906
2021-06-18 21:00:00,2021-06-18 21:00:00,4.35043021,0.06696897,8583.39879707
2021-06-18 22:00:00,2021-06-18 22:00:00,3.2993022,0.02337508,36005.28485662
2021-06-18 23:00:00,2021-06-18 23:00:00,5.87356843,0.01405984,36586.4577788
2021-06-19 00:00:00,2021-06-19 00:00:00,9.50680307,0.03645244,51393.77738766
2021-06-19 01:00:00,2021-06-19 01:00:00,4.42501348,0.02354177,35311.60757808
2021-06-19 02:00:00,2021-06-19 02:00:00,,0.0,0.0
2021-06-19 03:00:00,2021-06-19 03:00:00,9.91659617,0.030356,105998.49650654
2021-06-19 04:00:00,2021-06-19 04:00:00,5.65188155,0.0139431,63199.33946964
2021-06-19 05:00:00,2021-06-19 05:00:00,2.65119213,0.01984371,16384.36737575
2021-06-19 06:00:00,2021-06-19 06:00:00,5.83080754,0.02154857,37048.95109664
2021-06-19 07:00:00,2021-06-19 07:00:00,1.94407592,0.02892603,10288.04976635
2021-06-19 08:00:00,2021-06-19 08:00:00,3.26749102,0.01780518,33151.96387035
2021-06-19 09:00:00,2021-06-19 09:00:00,1.82430031,0.01798222,13596.51019038
2021-06-19 10:00:00,2021-06-19 10:00:00,6.48652613,0.02847052,50977.60882535
2021-06-19 11:00:00,2021-06-19 11:00:00,5.70340826,0.02659441,40323.09642698
2021-06-19 12:00:00,2021-06-19 12:00:00,6.26516414,0.04980107,55171.03538633
2021-06-19 13:00:00,2021-06-19 13:00:00,5.26658627,0.0153483,55846.88077184
2021-06-19 14:00:00,2021-06-19 14:00:00,14.63771466,0.18838868,50470.84014103
2021-06-19 15:00:00,2021-06-19 15:00:00,8.28241954,0.04450727,55881.48464092
2021-06-19 16:00:00,2021-06-19 16:00:00,8.55684329,0.0415336,61189.98633654
2021-06-19 17:00:00,2021-06-19 17:00:00,3.33139811,0.0137878,49024.85453067
2021-06-19 18:00:00,2021-06-19 18:00:00,3.63499241,0.0207405,28214.81108791
2021-06-19 19:00:00,2021-06-19 19:00:00,6.87074858,0.0146567,93861.29631499
2021-06-19 20:00:00,2021-06-19 20:00:00,7.16409251,0.03433369,19780.05941099
2021-06-19 21:00:00,2021-06-19 21:00:00,3.83713277,0.01403106,34821.97984358
2021-06-19 22:00:00,2021-06-19 22:00:00,7.3626763,0.01814725,79597.89351346
2021-06-19 23:00:00,2021-06-19 23:00:00,6.45842432,0.01696906,37368.44311473
2021-06-20 00:00:00,2021-06-20 00:00:00,12.33407185,0.04086816,40369.41715064
2021-06-20 01:00:00,2021-06-20 01:00:00,6.48868845,0.01519894,47328.49358827
2021-06-20 02:00:00,2021-06-20 02:00:00,1.99620146,0.03015114,4443.5444443
2021-06-20 03:00:00,2021-06-20 03:00:00,6.13006085,0.02692626,48145.49788202
2021-06-20 04:00:00,2021-06-20 04:00:00,9.12734336,0.02362759,36281.18985944
2021-06-20 05:00:00,2021-06-20 05:00:00,12.80215967,0.02637968,48801.83265049
2021-06-20 06:00:00,2021-06-20 06:00:00,7.00860418,0.02173167,41841.36696857
2021-06-20 07:00:00,2021-06-20 07:00:00,10.72137825,0.02463429,62934.49030995
2021-06-20 08:00:00,2021-06-20 08:00:00,6.44463372,0.02354338,45737.56547946
2021-06-20 09:00:00,2021-06-20 09:00:00,6.62575023,0.02194808,37753.5248203
2021-06-20 10:00:00,2021-06-20 10:00:00,8.21864512,0.05604591,55689.53933249
2021-06-20 11:00:00,2021-06-20 11:00:00,5.78167434,0.02075184,70079.67471856
2021-06-20 12:00:00,2021-06-20 12:00:00,12.09436566,0.02875764,93259.65359339
2021-06-20 13:00:00,2021-06-20 13:00:00,6.27104929,0.02434133,46719.31721087
2021-06-20 14:00:00,2021-06-20 14:00:00,7.60223346,0.02184466,66952.87007135
2021-06-20 15:00:00,2021-06-20 15:00:00,7.35549101,0.02,74466.99100787
2021-06-20 16:00:00,2021-06-20 16:00:00,10.85538252,0.01804434,83836.11923109
2021-06-20 17:00:00,2021-06-20 17:00:00,5.04893086,0.01607027,18413.45085187
2021-06-20 18:00:00,2021-06-20 18:00:00,17.53879077,0.04432557,109652.51990774
2021-06-20 19:00:00,2021-06-20 19:00:00,6.26969116,0.02128366,64859.95500546
2021-06-20 20:00:00,2021-06-20 20:00:00,4.61112515,0.01702849,40780.7908261
2021-06-20 21:00:00,2021-06-20 21:00:00,5.34392994,0.01693333,38871.74640638
2021-06-20 22:00:00,2021-06-20 22:00:00,9.47448897,0.02546734,56979.57664707
2021-06-20 23:00:00,2021-06-20 23:00:00,3.90456156,0.01049395,42899.41790737
2021-06-21 00:00:00,2021-06-21 00:00:00,19.46529684,0.02675074,60848.5179273
2021-06-21 01:00:00,2021-06-21 01:00:00,5.95809503,0.01447438,55076.63044206
2021-06-21 02:00:00,2021-06-21 02:00:00,6.26574883,0.01801273,41648.43247534
2021-06-21 03:00:00,2021-06-21 03:00:00,11.05095261,0.04101338,20245.34517387
2021-06-21 04:00:00,2021-06-21 04:00:00,4.75905208,0.03178568,7600.20617113
2021-06-21 05:00:00,2021-06-21 05:00:00,7.60170349,0.02512114,91919.7985754
2021-06-21 06:00:00,2021-06-21 06:00:00,7.58217423,0.0250015,58443.39892752
2021-06-21 07:00:00,2021-06-21 07:00:00,4.36683386,0.01703462,53668.38813985
2021-06-21 08:00:00,2021-06-21 08:00:00,7.14552174,0.07436569,1736.36178219
2021-06-21 09:00:00,2021-06-21 09:00:00,9.27166782,0.06355737,95748.51356024
2021-06-21 10:00:00,2021-06-21 10:00:00,15.05479943,0.05827586,66481.99428995
2021-06-21 11:00:00,2021-06-21 11:00:00,12.1670821,0.07165161,95243.91866576
2021-06-21 12:00:00,2021-06-21 12:00:00,8.02263989,0.05671374,58549.22590701
2021-06-21 13:00:00,2021-06-21 13:00:00,4.67483304,0.04847586,10868.98681527
2021-06-21 14:00:00,2021-06-21 14:00:00,19.58670703,0.06259296,121320.06336756
2021-06-21 15:00:00,2021-06-21 15:00:00,14.00108123,0.05308295,122999.49857362
2021-06-21 16:00:00,2021-06-21 16:00:00,24.99801367,0.05580472,131039.58764925
2021-06-21 17:00:00,2021-06-21 17:00:00,5.99845782,0.02951452,133927.56784545
2021-06-21 18:00:00,2021-06-21 18:00:00,9.33523769,0.02724958,109128.92862845
2021-06-21 19:00:00,2021-06-21 19:00:00,7.98971133,0.02303369,183036.29687028
2021-06-21 20:00:00,2021-06-21 20:00:00,6.01137921,0.02972157,59590.80207717
2021-06-21 21:00:00,2021-06-21 21:00:00,4.1103522,0.01633991,81409.63563941
2021-06-21 22:00:00,2021-06-21 22:00:00,10.42143188,0.05569,39486.80540042
2021-06-21 23:00:00,2021-06-21 23:00:00,6.56730141,0.0368375,48052.94443612
2021-06-22 00:00:00,2021-06-22 00:00:00,,0.0,0.0
2021-06-22 01:00:00,2021-06-22 01:00:00,16.58430714,0.05031609,163073.49212567
2021-06-22 02:00:00,2021-06-22 02:00:00,9.72552129,0.05588311,27367.61690298
2021-06-22 03:00:00,2021-06-22 03:00:00,10.38235787,0.02870536,118857.23284601
2021-06-22 04:00:00,2021-06-22 04:00:00,5.29805049,0.01514767,58400.41055956
2021-06-22 05:00:00,2021-06-22 05:00:00,6.3560457,0.01867576,71626.27901861
2021-06-22 06:00:00,2021-06-22 06:00:00,8.85926123,0.03316255,46316.21772002
2021-06-22 07:00:00,2021-06-22 07:00:00,11.69650738,0.05147348,90168.37540405
2021-06-22 08:00:00,2021-06-22 08:00:00,8.30285914,0.0424365,50979.55511457
2021-06-22 09:00:00,2021-06-22 09:00:00,6.79043583,0.02521645,108015.46268137
2021-06-22 10:00:00,2021-06-22 10:00:00,7.37107748,0.06374,65447.79698855
2021-06-22 11:00:00,2021-06-22 11:00:00,12.53853972,0.07303462,93274.19694742
2021-06-22 12:00:00,2021-06-22 12:00:00,8.23215284,0.0497132,105536.19940785
2021-06-22 13:00:00,2021-06-22 13:00:00,19.65856938,0.12038868,82644.6256768
2021-06-22 14:00:00,2021-06-22 14:00:00,12.10268355,0.06426664,80119.76508214
2021-06-22 15:00:00,2021-06-22 15:00:00,18.75073914,0.06243317,150324.67571281
2021-06-22 16:00:00,2021-06-22 16:00:00,17.05535113,0.05049663,141985.79813303
2021-06-22 17:00:00,2021-06-22 17:00:00,12.43771454,0.04343558,106765.34158964
2021-06-22 18:00:00,2021-06-22 18:00:00,10.13382101,0.03804974,96413.17311417
2021-06-22 19:00:00,2021-06-22 19:00:00,10.03723673,0.03033927,89411.70481958
2021-06-22 20:00:00,2021-06-22 20:00:00,6.14081956,0.03194904,55820.04983423
2021-06-22 21:00:00,2021-06-22 21:00:00,9.44191586,0.03533055,49645.59359163
2021-06-22 22:00:00,2021-06-22 22:00:00,6.0589834,0.04405924,36905.26791334
2021-06-22 23:00:00,2021-06-22 23:00:00,4.1768986,0.01991415,47249.0769831
2021-06-23 00:00:00,2021-06-23 00:00:00,8.97842401,0.02896655,80150.39112568
2021-06-23 01:00:00,2021-06-23 01:00:00,9.82940455,0.02962537,88798.84073846
2021-06-23 02:00:00,2021-06-23 02:00:00,4.67988961,0.02769796,55484.77121669
