start_time,datetime,tokens_transferred_mean,tokens_transferred_mean_usd,tokens_transferred_median,tokens_transferred_median_usd,tokens_transferred_total,tokens_transferred_total_usd
2021-01-01 00:00:00,2021-01-01 00:00:00,8.764392053991209,6440.949200277204,0.09696805,71.26179206183723,99992.9489439857,73484789.42596263
2021-01-01 01:00:00,2021-01-01 01:00:00,6.881123651177808,5153.471311551457,0.100193731769818,75.03796595555414,88842.18746035668,66536468.10344086
2021-01-01 02:00:00,2021-01-01 02:00:00,4.061857745662761,3026.791286462017,0.10384830674800438,77.38507098490386,62962.85691551846,46918291.73144773
2021-01-01 03:00:00,2021-01-01 03:00:00,3.433354903968449,2561.4759616869624,0.09707815815265113,72.42576880864925,63541.09920774408,47405235.62294061
2021-01-01 04:00:00,2021-01-01 04:00:00,1.6023716329266686,1191.0843597986434,0.01,7.4332591474,32911.11096868085,24463681.665904336
2021-01-01 05:00:00,2021-01-01 05:00:00,2.136343735651232,1584.4510509948052,0.011096195872411467,8.229658419986029,36439.615099003066,27025981.57681839
2021-01-01 06:00:00,2021-01-01 06:00:00,4.177922801887998,3094.96819657954,0.06347102,47.01876928307352,47252.30688935326,35004090.3033146
2021-01-01 07:00:00,2021-01-01 07:00:00,2.3364038962944185,1724.8765526169484,0.151488359,111.83799121716218,39144.11087851669,28898581.762544356
2021-01-01 08:00:00,2021-01-01 08:00:00,7.489062955725713,5472.265842336488,0.10417491916343988,76.12071832436813,137356.90367096532,100366827.81429352
2021-01-01 09:00:00,2021-01-01 09:00:00,3.596540390393586,2641.908286900182,0.05248009424425512,38.55026798851752,59903.97674239556,44003624.426609434
2021-01-01 10:00:00,2021-01-01 10:00:00,2.2074357872850716,1628.281071218519,0.06478581,47.78825672492205,33133.61116714893,24440498.87898997
2021-01-01 11:00:00,2021-01-01 11:00:00,3.038106109148212,2248.638437683612,0.0892168,66.0333505676593,48302.849029347424,35751102.52073175
2021-01-01 12:00:00,2021-01-01 12:00:00,2.710917225982505,1989.261653217878,0.0934354795,68.56263062477387,43916.859060916584,32226038.782129623
2021-01-01 13:00:00,2021-01-01 13:00:00,3.5349173323607888,2620.9604052403897,0.105025415,77.87097359787568,58050.41243202888,43041411.774857685
2021-01-01 14:00:00,2021-01-01 14:00:00,4.175904684268306,3087.391775371494,0.096248555,71.15990894568469,70698.06630466242,52269542.75703939
2021-01-01 15:00:00,2021-01-01 15:00:00,4.012138720954075,2955.4104314843444,0.0689365777052175,50.7798695485741,65791.05074620493,48462820.255480275
2021-01-01 16:00:00,2021-01-01 16:00:00,3.933514104120528,2900.4002307534593,0.13284379,97.95316578795162,65988.63261072598,48657114.27112003
2021-01-01 17:00:00,2021-01-01 17:00:00,9.881287042385818,7207.211845760005,0.1186593578787078,86.5477468719714,138456.59403791008,100987452.3827892
2021-01-01 18:00:00,2021-01-01 18:00:00,6.174633285484607,4480.384482448913,0.158215,114.8026122550565,103622.69579700266,75189812.38445766
2021-01-01 19:00:00,2021-01-01 19:00:00,4.010946504079753,2915.7072892609067,0.050991241,37.06744353756242,69826.56768952443,50759548.19874313
2021-01-01 20:00:00,2021-01-01 20:00:00,5.370643660344733,3927.237449248356,0.10009090367925956,73.19062110947554,77466.16415681243,56646472.96795829
2021-01-01 21:00:00,2021-01-01 21:00:00,5.0806686017193705,3707.1877719806785,0.1001056139421509,73.04359662178543,72501.14094653542,52901569.50616428
2021-01-01 22:00:00,2021-01-01 22:00:00,5.3189251920981375,3886.300883080186,0.0774608,56.59714407928138,66257.8511179665,48411650.10052987
2021-01-01 23:00:00,2021-01-01 23:00:00,29.83205791057161,21795.50439788611,0.118219092079772,86.37167268389105,345425.3985465087,252370145.42312324
2021-01-02 00:00:00,2021-01-02 00:00:00,4.753916161987578,3424.868041582871,0.1234611868,88.94525242751176,53343.69325366261,38430444.29460139
2021-01-02 01:00:00,2021-01-02 01:00:00,6.276853490359251,4587.234218706516,0.09946381,72.68989047708511,72478.82725317827,52968793.52340414
2021-01-02 02:00:00,2021-01-02 02:00:00,7.488832424906722,5477.656962535794,0.1327624999858565,97.10825281555734,99256.98495971368,72600865.38144942
2021-01-02 03:00:00,2021-01-02 03:00:00,2.2329856333076665,1634.212045078195,0.10721397190324118,78.46461780652709,33827.499358977846,24756678.270889577
2021-01-02 04:00:00,2021-01-02 04:00:00,2.3857845175278594,1744.1968658385704,0.050047046473546304,36.58834272849095,38341.94298119023,28030987.830891665
2021-01-02 05:00:00,2021-01-02 05:00:00,2.279726355537265,1674.1060250476612,0.07926569,58.208376144024896,29925.967869137676,21975989.79080065
2021-01-02 06:00:00,2021-01-02 06:00:00,4.505392032274051,3326.1591616524806,0.058405937917675226,43.11887713836236,52469.79560786359,38736449.59660479
2021-01-02 07:00:00,2021-01-02 07:00:00,3.018398569660072,2222.9507151046464,0.14981069,110.33061829979762,53519.22503864274,39415139.12952049
2021-01-02 08:00:00,2021-01-02 08:00:00,2.382387051308555,1749.7556673287736,0.1049187875,77.05810982164023,40095.574073522985,29448387.88114326
2021-01-02 09:00:00,2021-01-02 09:00:00,3.870954148709979,2809.704343480434,0.085434867355,62.01228655007846,48835.95754012509,35447229.99734915
2021-01-02 10:00:00,2021-01-02 10:00:00,4.517674986257399,3293.1404526233778,0.095040365,69.27928006456165,59317.07256955965,43238934.14294495
2021-01-02 11:00:00,2021-01-02 11:00:00,4.428160541946623,3236.108656451474,0.06540545,47.79843479456563,62370.64123331819,45580590.426119015
