start_time,time,top_account_long_percent,top_account_long_short_ratio,top_account_short_percent
2024-01-01 00:00:00,1704067200000,57.77,1.37,42.23
2024-01-01 01:00:00,1704070800000,57.3,1.34,42.7
2024-01-01 02:00:00,1704074400000,57.09,1.33,42.91
2024-01-01 03:00:00,1704078000000,57.09,1.33,42.91
2024-01-01 04:00:00,1704081600000,57.59,1.36,42.41
2024-01-01 05:00:00,1704085200000,57.59,1.36,42.41
2024-01-01 06:00:00,1704088800000,57.9,1.38,42.1
2024-01-01 07:00:00,1704092400000,57.9,1.38,42.1
2024-01-01 08:00:00,1704096000000,57.75,1.37,42.25
2024-01-01 09:00:00,1704099600000,57.17,1.34,42.83
2024-01-01 10:00:00,1704103200000,56.54,1.3,43.46
2024-01-01 11:00:00,1704106800000,55.81,1.26,44.19
2024-01-01 12:00:00,1704110400000,55.1,1.23,44.9
2024-01-01 13:00:00,1704114000000,54.87,1.22,45.13
2024-01-01 14:00:00,1704117600000,54.83,1.21,45.17
2024-01-01 15:00:00,1704121200000,54.83,1.21,45.17
2024-01-01 16:00:00,1704124800000,54.82,1.21,45.18
2024-01-01 17:00:00,1704128400000,54.87,1.22,45.13
2024-01-01 18:00:00,1704132000000,54.5,1.2,45.5
2024-01-01 19:00:00,1704135600000,53.8,1.17,46.2
2024-01-01 20:00:00,1704139200000,53.18,1.14,46.82
2024-01-01 21:00:00,1704142800000,51.59,1.07,48.41
2024-01-01 22:00:00,1704146400000,51.27,1.05,48.73
2024-01-01 23:00:00,1704150000000,51.01,1.04,48.99
2024-01-02 00:00:00,1704153600000,50.51,1.02,49.49
2024-01-02 01:00:00,1704157200000,49.98,1.0,50.02
2024-01-02 02:00:00,1704160800000,49.98,1.0,50.02
2024-01-02 03:00:00,1704164400000,51.48,1.06,48.52
2024-01-02 04:00:00,1704168000000,50.85,1.04,49.15
2024-01-02 05:00:00,1704171600000,50.08,1.0,49.92
2024-01-02 06:00:00,1704175200000,49.93,1.0,50.07
2024-01-02 07:00:00,1704178800000,49.97,1.0,50.03
2024-01-02 08:00:00,1704182400000,49.88,1.0,50.12
2024-01-02 09:00:00,1704186000000,49.86,0.99,50.14
2024-01-02 10:00:00,1704189600000,49.86,0.99,50.14
2024-01-02 11:00:00,1704193200000,50.32,1.01,49.68
2024-01-02 12:00:00,1704196800000,50.32,1.01,49.68
2024-01-02 13:00:00,1704200400000,50.38,1.02,49.62
2024-01-02 14:00:00,1704204000000,50.25,1.01,49.75
2024-01-02 15:00:00,1704207600000,50.15,1.01,49.85
2024-01-02 16:00:00,1704211200000,50.15,1.01,49.85
2024-01-02 17:00:00,1704214800000,51.01,1.04,48.99
2024-01-02 18:00:00,1704218400000,51.01,1.04,48.99
2024-01-02 19:00:00,1704222000000,51.26,1.05,48.74
2024-01-02 20:00:00,1704225600000,51.76,1.07,48.24
2024-01-02 21:00:00,1704229200000,51.76,1.07,48.24
2024-01-02 22:00:00,1704232800000,52.37,1.1,47.63
2024-01-02 23:00:00,1704236400000,52.37,1.1,47.63
2024-01-03 00:00:00,1704240000000,53.22,1.14,46.78
2024-01-03 01:00:00,1704243600000,53.56,1.15,46.44
2024-01-03 02:00:00,1704247200000,52.9,1.12,47.1
2024-01-03 03:00:00,1704250800000,52.82,1.12,47.18
2024-01-03 04:00:00,1704254400000,52.66,1.11,47.34
2024-01-03 05:00:00,1704258000000,52.83,1.12,47.17
2024-01-03 06:00:00,1704261600000,52.83,1.12,47.17
2024-01-03 07:00:00,1704265200000,52.94,1.13,47.06
2024-01-03 08:00:00,1704268800000,52.94,1.13,47.06
2024-01-03 09:00:00,1704272400000,53.55,1.15,46.45
2024-01-03 10:00:00,1704276000000,52.76,1.12,47.24
2024-01-03 11:00:00,1704279600000,53.58,1.15,46.42
2024-01-03 12:00:00,1704283200000,53.58,1.15,46.42
2024-01-03 13:00:00,1704286800000,62.66,1.68,37.34
2024-01-03 14:00:00,1704290400000,62.39,1.66,37.61
2024-01-03 15:00:00,1704294000000,62.45,1.66,37.55
2024-01-03 16:00:00,1704297600000,62.45,1.66,37.55
2024-01-03 17:00:00,1704301200000,61.84,1.62,38.16
2024-01-03 18:00:00,1704304800000,61.84,1.62,38.16
2024-01-03 19:00:00,1704308400000,62.47,1.67,37.53
2024-01-03 20:00:00,1704312000000,62.21,1.65,37.79
2024-01-03 21:00:00,1704315600000,62.33,1.66,37.67
2024-01-03 22:00:00,1704319200000,62.16,1.64,37.84
2024-01-03 23:00:00,1704322800000,61.91,1.63,38.09
2024-01-04 00:00:00,1704326400000,61.84,1.62,38.16
2024-01-04 01:00:00,1704330000000,61.66,1.61,38.34
2024-01-04 02:00:00,1704333600000,61.32,1.59,38.68
2024-01-04 03:00:00,1704337200000,58.99,1.44,41.01
2024-01-04 04:00:00,1704340800000,58.62,1.42,41.38
2024-01-04 05:00:00,1704344400000,58.57,1.41,41.43
2024-01-04 06:00:00,1704348000000,58.27,1.4,41.73
2024-01-04 07:00:00,1704351600000,58.31,1.4,41.69
2024-01-04 08:00:00,1704355200000,58.31,1.4,41.69
2024-01-04 09:00:00,1704358800000,58.31,1.4,41.69
2024-01-04 10:00:00,1704362400000,58.56,1.41,41.44
2024-01-04 11:00:00,1704366000000,57.7,1.36,42.3
2024-01-04 12:00:00,1704369600000,57.08,1.33,42.92
2024-01-04 13:00:00,1704373200000,56.49,1.3,43.51
2024-01-04 14:00:00,1704376800000,56.34,1.29,43.66
2024-01-04 15:00:00,1704380400000,55.84,1.26,44.16
2024-01-04 16:00:00,1704384000000,53.94,1.17,46.06
2024-01-04 17:00:00,1704387600000,53.69,1.16,46.31
2024-01-04 18:00:00,1704391200000,53.46,1.15,46.54
2024-01-04 19:00:00,1704394800000,53.2,1.14,46.8
2024-01-04 20:00:00,1704398400000,53.44,1.15,46.56
2024-01-04 21:00:00,1704402000000,53.1,1.13,46.9
2024-01-04 22:00:00,1704405600000,52.7,1.11,47.3
2024-01-04 23:00:00,1704409200000,53.1,1.13,46.9
2024-01-05 00:00:00,1704412800000,53.02,1.13,46.98
2024-01-05 01:00:00,1704416400000,52.93,1.12,47.07
2024-01-05 02:00:00,1704420000000,52.93,1.12,47.07
2024-01-05 03:00:00,1704423600000,55.52,1.25,44.48
2024-01-05 04:00:00,1704427200000,55.52,1.25,44.48
2024-01-05 05:00:00,1704430800000,55.83,1.26,44.17
2024-01-05 06:00:00,1704434400000,55.78,1.26,44.22
2024-01-05 07:00:00,1704438000000,55.45,1.25,44.55
2024-01-05 08:00:00,1704441600000,55.35,1.24,44.65
2024-01-05 09:00:00,1704445200000,55.38,1.24,44.62
2024-01-05 10:00:00,1704448800000,55.05,1.23,44.95
2024-01-05 11:00:00,1704452400000,55.12,1.23,44.88
2024-01-05 12:00:00,1704456000000,55.07,1.23,44.93
2024-01-05 13:00:00,1704459600000,55.14,1.23,44.86
2024-01-05 14:00:00,1704463200000,55.14,1.23,44.86
2024-01-05 15:00:00,1704466800000,56.71,1.31,43.29
2024-01-05 16:00:00,1704470400000,56.71,1.31,43.29
2024-01-05 17:00:00,1704474000000,57.64,1.36,42.36
2024-01-05 18:00:00,1704477600000,57.64,1.36,42.36
2024-01-05 19:00:00,1704481200000,57.8,1.37,42.2
2024-01-05 20:00:00,1704484800000,57.67,1.36,42.33
2024-01-05 21:00:00,1704488400000,56.76,1.31,43.24
2024-01-05 22:00:00,1704492000000,57.06,1.33,42.94
2024-01-05 23:00:00,1704495600000,56.59,1.3,43.41
2024-01-06 00:00:00,1704499200000,55.66,1.26,44.34
2024-01-06 01:00:00,1704502800000,55.21,1.23,44.79
2024-01-06 02:00:00,1704506400000,54.96,1.22,45.04
2024-01-06 03:00:00,1704510000000,54.96,1.22,45.04
2024-01-06 04:00:00,1704513600000,55.04,1.22,44.96
2024-01-06 05:00:00,1704517200000,54.99,1.22,45.01
2024-01-06 06:00:00,1704520800000,54.74,1.21,45.26
2024-01-06 07:00:00,1704524400000,54.74,1.21,45.26
2024-01-06 08:00:00,1704528000000,56.46,1.3,43.54
2024-01-06 09:00:00,1704531600000,56.46,1.3,43.54
2024-01-06 10:00:00,1704535200000,56.76,1.31,43.24
2024-01-06 11:00:00,1704538800000,56.52,1.3,43.48
2024-01-06 12:00:00,1704542400000,56.7,1.31,43.3
2024-01-06 13:00:00,1704546000000,56.8,1.32,43.2
2024-01-06 14:00:00,1704549600000,56.54,1.3,43.46
2024-01-06 15:00:00,1704553200000,56.69,1.31,43.31
2024-01-06 16:00:00,1704556800000,56.56,1.3,43.44
2024-01-06 17:00:00,1704560400000,56.48,1.3,43.52
2024-01-06 18:00:00,1704564000000,56.23,1.29,43.77
2024-01-06 19:00:00,1704567600000,56.01,1.27,43.99
2024-01-06 20:00:00,1704571200000,55.94,1.27,44.06
2024-01-06 21:00:00,1704574800000,56.24,1.29,43.76
2024-01-06 22:00:00,1704578400000,56.07,1.28,43.93
2024-01-06 23:00:00,1704582000000,56.06,1.28,43.94
2024-01-07 00:00:00,1704585600000,56.0,1.27,44.0
2024-01-07 01:00:00,1704589200000,55.24,1.23,44.76
2024-01-07 02:00:00,1704592800000,54.56,1.2,45.44
2024-01-07 03:00:00,1704596400000,54.08,1.18,45.92
2024-01-07 04:00:00,1704600000000,54.18,1.18,45.82
2024-01-07 05:00:00,1704603600000,53.75,1.16,46.25
2024-01-07 06:00:00,1704607200000,54.18,1.18,45.82
2024-01-07 07:00:00,1704610800000,53.69,1.16,46.31
2024-01-07 08:00:00,1704614400000,53.61,1.16,46.39
2024-01-07 09:00:00,1704618000000,53.42,1.15,46.58
2024-01-07 10:00:00,1704621600000,53.69,1.16,46.31
2024-01-07 11:00:00,1704625200000,54.02,1.18,45.98
2024-01-07 12:00:00,1704628800000,53.73,1.16,46.27
2024-01-07 13:00:00,1704632400000,53.47,1.15,46.53
2024-01-07 14:00:00,1704636000000,52.17,1.09,47.83
2024-01-07 15:00:00,1704639600000,51.65,1.07,48.35
2024-01-07 16:00:00,1704643200000,53.09,1.13,46.91
2024-01-07 17:00:00,1704646800000,53.09,1.13,46.91
2024-01-07 18:00:00,1704650400000,53.6,1.16,46.4
2024-01-07 19:00:00,1704654000000,53.46,1.15,46.54
2024-01-07 20:00:00,1704657600000,53.01,1.13,46.99
2024-01-07 21:00:00,1704661200000,53.16,1.14,46.84
2024-01-07 22:00:00,1704664800000,53.07,1.13,46.93
2024-01-07 23:00:00,1704668400000,53.66,1.16,46.34
2024-01-08 00:00:00,1704672000000,53.66,1.16,46.34
2024-01-08 01:00:00,1704675600000,54.06,1.18,45.94
2024-01-08 02:00:00,1704679200000,54.06,1.18,45.94
2024-01-08 03:00:00,1704682800000,54.68,1.21,45.32
2024-01-08 04:00:00,1704686400000,54.95,1.22,45.05
2024-01-08 05:00:00,1704690000000,54.95,1.22,45.05
2024-01-08 06:00:00,1704693600000,55.13,1.23,44.87
2024-01-08 07:00:00,1704697200000,54.29,1.19,45.71
2024-01-08 08:00:00,1704700800000,54.17,1.18,45.83
2024-01-08 09:00:00,1704704400000,54.01,1.17,45.99
2024-01-08 10:00:00,1704708000000,54.74,1.21,45.26
2024-01-08 11:00:00,1704711600000,53.74,1.16,46.26
2024-01-08 12:00:00,1704715200000,51.46,1.06,48.54
2024-01-08 13:00:00,1704718800000,50.35,1.01,49.65
2024-01-08 14:00:00,1704722400000,49.34,0.97,50.66
2024-01-08 15:00:00,1704726000000,49.2,0.97,50.8
2024-01-08 16:00:00,1704729600000,49.32,0.97,50.68
2024-01-08 17:00:00,1704733200000,49.32,0.97,50.68
2024-01-08 18:00:00,1704736800000,48.55,0.94,51.45
2024-01-08 19:00:00,1704740400000,47.35,0.9,52.65
2024-01-08 20:00:00,1704744000000,46.37,0.87,53.63
2024-01-08 21:00:00,1704747600000,45.87,0.85,54.13
2024-01-08 22:00:00,1704751200000,45.41,0.83,54.59
2024-01-08 23:00:00,1704754800000,45.41,0.83,54.59
2024-01-09 00:00:00,1704758400000,45.08,0.82,54.92
2024-01-09 01:00:00,1704762000000,44.59,0.81,55.41
2024-01-09 02:00:00,1704765600000,45.11,0.82,54.89
2024-01-09 03:00:00,1704769200000,45.11,0.82,54.89
2024-01-09 04:00:00,1704772800000,47.24,0.9,52.76
2024-01-09 05:00:00,1704776400000,47.24,0.9,52.76
2024-01-09 06:00:00,1704780000000,47.52,0.91,52.48
2024-01-09 07:00:00,1704783600000,47.46,0.9,52.54
2024-01-09 08:00:00,1704787200000,47.51,0.91,52.49
2024-01-09 09:00:00,1704790800000,47.51,0.91,52.49
2024-01-09 10:00:00,1704794400000,48.22,0.93,51.78
2024-01-09 11:00:00,1704798000000,48.22,0.93,51.78
2024-01-09 12:00:00,1704801600000,49.52,0.98,50.48
2024-01-09 13:00:00,1704805200000,49.43,0.98,50.57
2024-01-09 14:00:00,1704808800000,49.43,0.98,50.57
2024-01-09 15:00:00,1704812400000,50.43,1.02,49.57
2024-01-09 16:00:00,1704816000000,49.47,0.98,50.53
2024-01-09 17:00:00,1704819600000,49.35,0.97,50.65
2024-01-09 18:00:00,1704823200000,49.76,0.99,50.24
2024-01-09 19:00:00,1704826800000,49.76,0.99,50.24
2024-01-09 20:00:00,1704830400000,50.13,1.01,49.87
2024-01-09 21:00:00,1704834000000,49.9,1.0,50.1
2024-01-09 22:00:00,1704837600000,54.26,1.19,45.74
2024-01-09 23:00:00,1704841200000,54.26,1.19,45.74
2024-01-10 00:00:00,1704844800000,55.16,1.23,44.84
2024-01-10 01:00:00,1704848400000,55.16,1.23,44.84
2024-01-10 02:00:00,1704852000000,55.07,1.23,44.93
2024-01-10 03:00:00,1704855600000,54.89,1.22,45.11
2024-01-10 04:00:00,1704859200000,54.82,1.21,45.18
2024-01-10 05:00:00,1704862800000,54.82,1.21,45.18
2024-01-10 06:00:00,1704866400000,55.4,1.24,44.6
2024-01-10 07:00:00,1704870000000,55.4,1.24,44.6
2024-01-10 08:00:00,1704873600000,55.85,1.27,44.15
2024-01-10 09:00:00,1704877200000,55.85,1.27,44.15
2024-01-10 10:00:00,1704880800000,58.13,1.39,41.87
2024-01-10 11:00:00,1704884400000,58.13,1.39,41.87
2024-01-10 12:00:00,1704888000000,59.01,1.44,40.99
2024-01-10 13:00:00,1704891600000,59.01,1.44,40.99
2024-01-10 14:00:00,1704895200000,60.1,1.51,39.9
2024-01-10 15:00:00,1704898800000,60.1,1.51,39.9
2024-01-10 16:00:00,1704902400000,60.08,1.51,39.92
2024-01-10 17:00:00,1704906000000,60.08,1.51,39.92
2024-01-10 18:00:00,1704909600000,59.81,1.49,40.19
2024-01-10 19:00:00,1704913200000,58.42,1.41,41.58
2024-01-10 20:00:00,1704916800000,58.7,1.42,41.3
2024-01-10 21:00:00,1704920400000,58.7,1.42,41.3
2024-01-10 22:00:00,1704924000000,60.57,1.54,39.43
2024-01-10 23:00:00,1704927600000,59.23,1.45,40.77
2024-01-11 00:00:00,1704931200000,59.01,1.44,40.99
2024-01-11 01:00:00,1704934800000,59.33,1.46,40.67
2024-01-11 02:00:00,1704938400000,59.24,1.45,40.76
2024-01-11 03:00:00,1704942000000,60.97,1.56,39.03
2024-01-11 04:00:00,1704945600000,60.94,1.56,39.06
2024-01-11 05:00:00,1704949200000,60.95,1.56,39.05
2024-01-11 06:00:00,1704952800000,60.95,1.56,39.05
2024-01-11 07:00:00,1704956400000,61.5,1.6,38.5
2024-01-11 08:00:00,1704960000000,61.5,1.6,38.5
2024-01-11 09:00:00,1704963600000,61.53,1.6,38.47
2024-01-11 10:00:00,1704967200000,61.41,1.59,38.59
2024-01-11 11:00:00,1704970800000,60.17,1.51,39.83
2024-01-11 12:00:00,1704974400000,58.7,1.42,41.3
2024-01-11 13:00:00,1704978000000,57.11,1.33,42.89
2024-01-11 14:00:00,1704981600000,56.06,1.28,43.94
2024-01-11 15:00:00,1704985200000,51.64,1.07,48.36
2024-01-11 16:00:00,1704988800000,51.64,1.07,48.36
2024-01-11 17:00:00,1704992400000,61.35,1.59,38.65
2024-01-11 18:00:00,1704996000000,61.35,1.59,38.65
2024-01-11 19:00:00,1704999600000,61.94,1.63,38.06
2024-01-11 20:00:00,1705003200000,61.77,1.62,38.23
2024-01-11 21:00:00,1705006800000,61.7,1.61,38.3
2024-01-11 22:00:00,1705010400000,61.7,1.61,38.3
2024-01-11 23:00:00,1705014000000,62.02,1.63,37.98
2024-01-12 00:00:00,1705017600000,61.95,1.63,38.05
2024-01-12 01:00:00,1705021200000,61.66,1.61,38.34
2024-01-12 02:00:00,1705024800000,61.66,1.61,38.34
2024-01-12 03:00:00,1705028400000,61.67,1.61,38.33
2024-01-12 04:00:00,1705032000000,61.67,1.61,38.33
2024-01-12 05:00:00,1705035600000,61.79,1.62,38.21
2024-01-12 06:00:00,1705039200000,61.79,1.62,38.21
2024-01-12 07:00:00,1705042800000,62.43,1.66,37.57
2024-01-12 08:00:00,1705046400000,62.43,1.66,37.57
2024-01-12 09:00:00,1705050000000,63.26,1.72,36.74
2024-01-12 10:00:00,1705053600000,63.08,1.71,36.92
2024-01-12 11:00:00,1705057200000,63.38,1.73,36.62
2024-01-12 12:00:00,1705060800000,63.38,1.73,36.62
2024-01-12 13:00:00,1705064400000,63.93,1.77,36.07
2024-01-12 14:00:00,1705068000000,63.93,1.77,36.07
2024-01-12 15:00:00,1705071600000,65.17,1.87,34.83
2024-01-12 16:00:00,1705075200000,65.17,1.87,34.83
2024-01-12 17:00:00,1705078800000,69.59,2.29,30.41
2024-01-12 18:00:00,1705082400000,69.59,2.29,30.41
2024-01-12 19:00:00,1705086000000,71.68,2.53,28.32
2024-01-12 20:00:00,1705089600000,71.68,2.53,28.32
2024-01-12 21:00:00,1705093200000,71.76,2.54,28.24
2024-01-12 22:00:00,1705096800000,71.76,2.54,28.24
2024-01-12 23:00:00,1705100400000,71.71,2.54,28.29
2024-01-13 00:00:00,1705104000000,71.71,2.54,28.29
2024-01-13 01:00:00,1705107600000,71.69,2.53,28.31
2024-01-13 02:00:00,1705111200000,71.57,2.52,28.43
2024-01-13 03:00:00,1705114800000,69.96,2.33,30.04
2024-01-13 04:00:00,1705118400000,70.07,2.34,29.93
2024-01-13 05:00:00,1705122000000,69.96,2.33,30.04
2024-01-13 06:00:00,1705125600000,70.15,2.35,29.85
2024-01-13 07:00:00,1705129200000,70.15,2.35,29.85
2024-01-13 08:00:00,1705132800000,70.16,2.35,29.84
2024-01-13 09:00:00,1705136400000,69.93,2.33,30.07
2024-01-13 10:00:00,1705140000000,69.56,2.29,30.44
2024-01-13 11:00:00,1705143600000,69.56,2.29,30.44
2024-01-13 12:00:00,1705147200000,70.3,2.37,29.7
2024-01-13 13:00:00,1705150800000,70.3,2.37,29.7
2024-01-13 14:00:00,1705154400000,70.82,2.43,29.18
2024-01-13 15:00:00,1705158000000,70.47,2.39,29.53
2024-01-13 16:00:00,1705161600000,69.78,2.31,30.22
2024-01-13 17:00:00,1705165200000,69.78,2.31,30.22
2024-01-13 18:00:00,1705168800000,70.18,2.35,29.82
2024-01-13 19:00:00,1705172400000,70.18,2.35,29.82
2024-01-13 20:00:00,1705176000000,70.5,2.39,29.5
2024-01-13 21:00:00,1705179600000,70.45,2.38,29.55
2024-01-13 22:00:00,1705183200000,70.22,2.36,29.78
2024-01-13 23:00:00,1705186800000,70.13,2.35,29.87
2024-01-14 00:00:00,1705190400000,70.14,2.35,29.86
2024-01-14 01:00:00,1705194000000,70.05,2.34,29.95
2024-01-14 02:00:00,1705197600000,70.76,2.42,29.24
2024-01-14 03:00:00,1705201200000,70.72,2.42,29.28
2024-01-14 04:00:00,1705204800000,70.75,2.42,29.25
2024-01-14 05:00:00,1705208400000,70.75,2.42,29.25
2024-01-14 06:00:00,1705212000000,71.02,2.45,28.98
2024-01-14 07:00:00,1705215600000,70.88,2.43,29.12
2024-01-14 08:00:00,1705219200000,70.32,2.37,29.68
2024-01-14 09:00:00,1705222800000,70.25,2.36,29.75
2024-01-14 10:00:00,1705226400000,70.19,2.36,29.81
2024-01-14 11:00:00,1705230000000,70.19,2.36,29.81
2024-01-14 12:00:00,1705233600000,70.47,2.39,29.53
2024-01-14 13:00:00,1705237200000,70.47,2.39,29.53
2024-01-14 14:00:00,1705240800000,70.34,2.37,29.66
2024-01-14 15:00:00,1705244400000,70.34,2.37,29.66
2024-01-14 16:00:00,1705248000000,70.31,2.37,29.69
2024-01-14 17:00:00,1705251600000,70.31,2.37,29.69
2024-01-14 18:00:00,1705255200000,70.3,2.37,29.7
2024-01-14 19:00:00,1705258800000,70.3,2.37,29.7
2024-01-14 20:00:00,1705262400000,70.18,2.35,29.82
2024-01-14 21:00:00,1705266000000,70.18,2.35,29.82
2024-01-14 22:00:00,1705269600000,70.77,2.42,29.23
2024-01-14 23:00:00,1705273200000,70.77,2.42,29.23
2024-01-15 00:00:00,1705276800000,70.61,2.4,29.39
2024-01-15 01:00:00,1705280400000,70.61,2.4,29.39
2024-01-15 02:00:00,1705284000000,70.79,2.42,29.21
2024-01-15 03:00:00,1705287600000,69.19,2.25,30.81
2024-01-15 04:00:00,1705291200000,69.04,2.23,30.96
2024-01-15 05:00:00,1705294800000,69.04,2.23,30.96
2024-01-15 06:00:00,1705298400000,69.23,2.25,30.77
2024-01-15 07:00:00,1705302000000,69.08,2.23,30.92
2024-01-15 08:00:00,1705305600000,68.8,2.21,31.2
2024-01-15 09:00:00,1705309200000,68.8,2.21,31.2
2024-01-15 10:00:00,1705312800000,68.76,2.2,31.24
2024-01-15 11:00:00,1705316400000,68.76,2.2,31.24
2024-01-15 12:00:00,1705320000000,68.8,2.21,31.2
2024-01-15 13:00:00,1705323600000,68.66,2.19,31.34
2024-01-15 14:00:00,1705327200000,69.08,2.23,30.92
2024-01-15 15:00:00,1705330800000,68.92,2.22,31.08
2024-01-15 16:00:00,1705334400000,68.92,2.22,31.08
2024-01-15 17:00:00,1705338000000,69.12,2.24,30.88
2024-01-15 18:00:00,1705341600000,68.84,2.21,31.16
2024-01-15 19:00:00,1705345200000,68.11,2.14,31.89
2024-01-15 20:00:00,1705348800000,67.99,2.12,32.01
2024-01-15 21:00:00,1705352400000,67.96,2.12,32.04
2024-01-15 22:00:00,1705356000000,67.96,2.12,32.04
2024-01-15 23:00:00,1705359600000,68.36,2.16,31.64
2024-01-16 00:00:00,1705363200000,68.36,2.16,31.64
2024-01-16 01:00:00,1705366800000,68.76,2.2,31.24
2024-01-16 02:00:00,1705370400000,69.74,2.31,30.26
2024-01-16 03:00:00,1705374000000,69.94,2.33,30.06
2024-01-16 04:00:00,1705377600000,69.92,2.32,30.08
2024-01-16 05:00:00,1705381200000,69.81,2.31,30.19
2024-01-16 06:00:00,1705384800000,69.78,2.31,30.22
2024-01-16 07:00:00,1705388400000,69.78,2.31,30.22
2024-01-16 08:00:00,1705392000000,70.01,2.33,29.99
2024-01-16 09:00:00,1705395600000,69.67,2.3,30.33
2024-01-16 10:00:00,1705399200000,69.23,2.25,30.77
2024-01-16 11:00:00,1705402800000,68.83,2.21,31.17
2024-01-16 12:00:00,1705406400000,68.89,2.21,31.11
2024-01-16 13:00:00,1705410000000,68.19,2.14,31.81
2024-01-16 14:00:00,1705413600000,68.43,2.17,31.57
2024-01-16 15:00:00,1705417200000,68.43,2.17,31.57
2024-01-16 16:00:00,1705420800000,67.28,2.06,32.72
2024-01-16 17:00:00,1705424400000,67.06,2.04,32.94
2024-01-16 18:00:00,1705428000000,66.94,2.03,33.06
2024-01-16 19:00:00,1705431600000,66.94,2.03,33.06
2024-01-16 20:00:00,1705435200000,66.88,2.02,33.12
2024-01-16 21:00:00,1705438800000,66.5,1.99,33.5
2024-01-16 22:00:00,1705442400000,65.88,1.93,34.12
2024-01-16 23:00:00,1705446000000,65.88,1.93,34.12
2024-01-17 00:00:00,1705449600000,66.06,1.95,33.94
2024-01-17 01:00:00,1705453200000,66.06,1.95,33.94
2024-01-17 02:00:00,1705456800000,66.89,2.02,33.11
2024-01-17 03:00:00,1705460400000,66.89,2.02,33.11
2024-01-17 04:00:00,1705464000000,67.18,2.05,32.82
2024-01-17 05:00:00,1705467600000,67.12,2.04,32.88
2024-01-17 06:00:00,1705471200000,67.67,2.09,32.33
2024-01-17 07:00:00,1705474800000,67.67,2.09,32.33
2024-01-17 08:00:00,1705478400000,68.11,2.14,31.89
2024-01-17 09:00:00,1705482000000,68.11,2.14,31.89
2024-01-17 10:00:00,1705485600000,68.83,2.21,31.17
2024-01-17 11:00:00,1705489200000,68.83,2.21,31.17
2024-01-17 12:00:00,1705492800000,69.23,2.25,30.77
2024-01-17 13:00:00,1705496400000,69.23,2.25,30.77
2024-01-17 14:00:00,1705500000000,69.76,2.31,30.24
2024-01-17 15:00:00,1705503600000,69.66,2.3,30.34
2024-01-17 16:00:00,1705507200000,69.84,2.32,30.16
2024-01-17 17:00:00,1705510800000,69.84,2.32,30.16
2024-01-17 18:00:00,1705514400000,70.51,2.39,29.49
2024-01-17 19:00:00,1705518000000,70.2,2.36,29.8
2024-01-17 20:00:00,1705521600000,69.75,2.31,30.25
2024-01-17 21:00:00,1705525200000,69.75,2.31,30.25
2024-01-17 22:00:00,1705528800000,69.61,2.29,30.39
2024-01-17 23:00:00,1705532400000,69.61,2.29,30.39
2024-01-18 00:00:00,1705536000000,69.37,2.27,30.63
2024-01-18 01:00:00,1705539600000,69.37,2.27,30.63
2024-01-18 02:00:00,1705543200000,69.28,2.26,30.72
2024-01-18 03:00:00,1705546800000,69.21,2.25,30.79
2024-01-18 04:00:00,1705550400000,69.34,2.26,30.66
2024-01-18 05:00:00,1705554000000,68.76,2.2,31.24
2024-01-18 06:00:00,1705557600000,68.6,2.19,31.4
2024-01-18 07:00:00,1705561200000,68.21,2.15,31.79
2024-01-18 08:00:00,1705564800000,67.97,2.12,32.03
2024-01-18 09:00:00,1705568400000,67.97,2.12,32.03
2024-01-18 10:00:00,1705572000000,67.8,2.11,32.2
2024-01-18 11:00:00,1705575600000,67.8,2.11,32.2
2024-01-18 12:00:00,1705579200000,69.92,2.32,30.08
2024-01-18 13:00:00,1705582800000,69.92,2.32,30.08
2024-01-18 14:00:00,1705586400000,69.79,2.31,30.21
2024-01-18 15:00:00,1705590000000,69.79,2.31,30.21
2024-01-18 16:00:00,1705593600000,69.32,2.26,30.68
2024-01-18 17:00:00,1705597200000,69.32,2.26,30.68
2024-01-18 18:00:00,1705600800000,70.9,2.44,29.1
2024-01-18 19:00:00,1705604400000,70.9,2.44,29.1
2024-01-18 20:00:00,1705608000000,71.22,2.48,28.78
2024-01-18 21:00:00,1705611600000,71.22,2.48,28.78
2024-01-18 22:00:00,1705615200000,72.19,2.6,27.81
2024-01-18 23:00:00,1705618800000,72.19,2.6,27.81
2024-01-19 00:00:00,1705622400000,72.82,2.68,27.18
2024-01-19 01:00:00,1705626000000,72.67,2.66,27.33
2024-01-19 02:00:00,1705629600000,72.55,2.64,27.45
2024-01-19 03:00:00,1705633200000,71.01,2.45,28.99
2024-01-19 04:00:00,1705636800000,71.32,2.49,28.68
2024-01-19 05:00:00,1705640400000,71.32,2.49,28.68
2024-01-19 06:00:00,1705644000000,71.47,2.51,28.53
2024-01-19 07:00:00,1705647600000,71.03,2.45,28.97
2024-01-19 08:00:00,1705651200000,70.83,2.43,29.17
2024-01-19 09:00:00,1705654800000,70.83,2.43,29.17
2024-01-19 10:00:00,1705658400000,71.1,2.46,28.9
2024-01-19 11:00:00,1705662000000,70.92,2.44,29.08
2024-01-19 12:00:00,1705665600000,70.56,2.4,29.44
2024-01-19 13:00:00,1705669200000,70.23,2.36,29.77
2024-01-19 14:00:00,1705672800000,70.2,2.36,29.8
2024-01-19 15:00:00,1705676400000,70.2,2.36,29.8
2024-01-19 16:00:00,1705680000000,70.21,2.36,29.79
2024-01-19 17:00:00,1705683600000,70.21,2.36,29.79
