start_time,date,loss_amount,loss_percent,profit_amount,profit_percent
2023-09-27,2023-09-27,7453239.62444375,38.22613562,12044518.92052723,61.77386438
2023-09-28,2023-09-28,6630832.16435823,34.00658511,12867838.88061274,65.99341489
2023-09-29,2023-09-29,6779645.53489145,34.76814439,12719944.26007954,65.23185561
2023-09-30,2023-09-30,6725472.2233937,34.48880119,12774980.0715773,65.51119881
2023-10-01,2023-10-01,5963863.44108561,30.58182369,13537470.1038854,69.41817631
2023-10-02,2023-10-02,6277254.15836563,32.1872261,13225060.6366054,67.8127739
2023-10-03,2023-10-03,6318294.62406712,32.39596239,13185045.1709039,67.60403761
2023-10-04,2023-10-04,6119747.5647223,31.3766295,13384410.98024873,68.6233705
2023-10-05,2023-10-05,6426291.24339913,32.94682457,13077687.23285371,67.04773418
2023-10-06,2023-10-06,6028891.50007326,30.90781913,13477148.29489776,69.09218087
2023-10-07,2023-10-07,5990132.59675539,30.70743459,13516975.94821563,69.29256541
2023-10-08,2023-10-08,6063879.05016123,31.08400976,13444154.49480981,68.91599024
2023-10-09,2023-10-09,6329058.19858502,32.44172139,13179950.34638602,67.55827861
2023-10-10,2023-10-10,6620940.3854482,33.93610068,12889080.65952288,66.06389932
2023-10-11,2023-10-11,7183332.01849868,36.81679191,12327689.0264724,63.18320809
2023-10-12,2023-10-12,7294384.25462151,37.38399295,12217668.04034954,62.61600705
2023-10-13,2023-10-13,7141953.48936453,36.60116166,12370961.30560652,63.39883834
2023-10-14,2023-10-14,7164800.07419941,36.71652908,12349027.22077161,63.28347092
2023-10-15,2023-10-15,6627968.31392103,33.96367979,12886902.73104997,66.03632021
2023-10-16,2023-10-16,5438484.17544145,27.86715107,14077268.11952967,72.13284893
2023-10-17,2023-10-17,5605647.93676126,28.72221905,13911116.85820977,71.27778095
2023-10-18,2023-10-18,5681490.55003555,29.10946976,13836180.49493553,70.89053024
2023-10-19,2023-10-19,5287664.34003889,27.09046221,14230881.70493219,72.90953779
2023-10-20,2023-10-20,4556609.30345797,23.34402259,14962774.24151308,76.65597741
2023-10-21,2023-10-21,4430313.10992659,22.6959029,15090007.93504446,77.3040971
2023-10-22,2023-10-22,4371081.89971783,22.39137242,15150195.39525324,77.60862758
2023-10-23,2023-10-23,3576703.61165734,18.32115687,15945554.93331368,81.67884313
2023-10-24,2023-10-24,3704209.70654207,18.97352338,15818836.33842894,81.02647662
2023-10-25,2023-10-25,3516661.45230205,18.01204246,16007284.59266894,81.98795754
2023-10-26,2023-10-26,3727076.87768098,19.08885586,15797806.6672901,80.91114414
2023-10-27,2023-10-27,3843147.56840822,19.68236132,15682698.47656283,80.31763868
