start_time,datetime,transactions_count_mean,transactions_count_total
2021-01-09 04:00:00,2021-01-09 04:00:00,1469.72727273,16167
2021-01-09 05:00:00,2021-01-09 05:00:00,2012.5,8050
2021-01-09 06:00:00,2021-01-09 06:00:00,1687.0,13496
2021-01-09 07:00:00,2021-01-09 07:00:00,3359.0,3359
2021-01-09 08:00:00,2021-01-09 08:00:00,1852.0,12964
2021-01-09 09:00:00,2021-01-09 09:00:00,2469.4,12347
2021-01-09 10:00:00,2021-01-09 10:00:00,2061.66666667,12370
2021-01-09 11:00:00,2021-01-09 11:00:00,2481.0,12405
2021-01-09 12:00:00,2021-01-09 12:00:00,2133.875,17071
2021-01-09 13:00:00,2021-01-09 13:00:00,2192.5,8770
2021-01-09 14:00:00,2021-01-09 14:00:00,2419.33333333,7258
2021-01-09 15:00:00,2021-01-09 15:00:00,2367.09090909,26038
2021-01-09 16:00:00,2021-01-09 16:00:00,2763.85714286,19347
2021-01-09 17:00:00,2021-01-09 17:00:00,3025.25,12101
2021-01-09 18:00:00,2021-01-09 18:00:00,2645.14285714,18516
2021-01-09 19:00:00,2021-01-09 19:00:00,3060.66666667,9182
2021-01-09 20:00:00,2021-01-09 20:00:00,2330.66666667,13984
2021-01-09 21:00:00,2021-01-09 21:00:00,2895.0,17370
2021-01-09 22:00:00,2021-01-09 22:00:00,2544.11111111,22897
2021-01-09 23:00:00,2021-01-09 23:00:00,2626.25,10505
2021-01-10 00:00:00,2021-01-10 00:00:00,2048.625,16389
2021-01-10 01:00:00,2021-01-10 01:00:00,2236.66666667,13420
2021-01-10 02:00:00,2021-01-10 02:00:00,2029.0,6087
2021-01-10 03:00:00,2021-01-10 03:00:00,2050.85714286,14356
2021-01-10 04:00:00,2021-01-10 04:00:00,1868.57142857,13080
2021-01-10 05:00:00,2021-01-10 05:00:00,1911.0,9555
2021-01-10 06:00:00,2021-01-10 06:00:00,1957.8,19578
2021-01-10 07:00:00,2021-01-10 07:00:00,1387.44444444,12487
2021-01-10 08:00:00,2021-01-10 08:00:00,1904.66666667,11428
2021-01-10 09:00:00,2021-01-10 09:00:00,2528.5,10114
2021-01-10 10:00:00,2021-01-10 10:00:00,2105.875,16847
2021-01-10 11:00:00,2021-01-10 11:00:00,1072.33333333,6434
2021-01-10 12:00:00,2021-01-10 12:00:00,2250.16666667,13501
2021-01-10 13:00:00,2021-01-10 13:00:00,1980.16666667,11881
2021-01-10 14:00:00,2021-01-10 14:00:00,2242.0,20178
2021-01-10 15:00:00,2021-01-10 15:00:00,2613.5,10454
2021-01-10 16:00:00,2021-01-10 16:00:00,2212.0,6636
2021-01-10 17:00:00,2021-01-10 17:00:00,2380.2,23802
2021-01-10 18:00:00,2021-01-10 18:00:00,2046.8,20468
2021-01-10 19:00:00,2021-01-10 19:00:00,2871.2,14356
2021-01-10 20:00:00,2021-01-10 20:00:00,2420.66666667,14524
2021-01-10 21:00:00,2021-01-10 21:00:00,2549.71428571,17848
2021-01-10 22:00:00,2021-01-10 22:00:00,1927.88888889,17351
2021-01-10 23:00:00,2021-01-10 23:00:00,2186.4,10932
2021-01-11 00:00:00,2021-01-11 00:00:00,2134.2,10671
2021-01-11 01:00:00,2021-01-11 01:00:00,2168.5,8674
2021-01-11 02:00:00,2021-01-11 02:00:00,1714.88888889,15434
2021-01-11 03:00:00,2021-01-11 03:00:00,2093.83333333,12563
2021-01-11 04:00:00,2021-01-11 04:00:00,1672.0,11704
2021-01-11 05:00:00,2021-01-11 05:00:00,1904.0,11424
2021-01-11 06:00:00,2021-01-11 06:00:00,1930.8,9654
2021-01-11 07:00:00,2021-01-11 07:00:00,2027.53846154,26358
2021-01-11 08:00:00,2021-01-11 08:00:00,2329.75,9319
2021-01-11 09:00:00,2021-01-11 09:00:00,1876.6,18766
2021-01-11 10:00:00,2021-01-11 10:00:00,2137.75,17102
2021-01-11 11:00:00,2021-01-11 11:00:00,2346.28571429,16424
2021-01-11 12:00:00,2021-01-11 12:00:00,2519.25,10077
2021-01-11 13:00:00,2021-01-11 13:00:00,2311.75,9247
2021-01-11 14:00:00,2021-01-11 14:00:00,2618.25,10473
2021-01-11 15:00:00,2021-01-11 15:00:00,2445.71428571,17120
2021-01-11 16:00:00,2021-01-11 16:00:00,2570.0,5140
2021-01-11 17:00:00,2021-01-11 17:00:00,2427.25,9709
2021-01-11 18:00:00,2021-01-11 18:00:00,2464.0,17248
2021-01-11 19:00:00,2021-01-11 19:00:00,2611.83333333,15671
2021-01-11 20:00:00,2021-01-11 20:00:00,2312.08333333,27745
2021-01-11 21:00:00,2021-01-11 21:00:00,2469.66666667,7409
2021-01-11 22:00:00,2021-01-11 22:00:00,2019.88888889,18179
2021-01-11 23:00:00,2021-01-11 23:00:00,2211.625,17693
2021-01-12 00:00:00,2021-01-12 00:00:00,2218.5,17748
2021-01-12 01:00:00,2021-01-12 01:00:00,2301.16666667,13807
2021-01-12 02:00:00,2021-01-12 02:00:00,1946.55555556,17519
2021-01-12 03:00:00,2021-01-12 03:00:00,1617.5,12940
2021-01-12 04:00:00,2021-01-12 04:00:00,1752.66666667,10516
2021-01-12 05:00:00,2021-01-12 05:00:00,1873.5,7494
2021-01-12 06:00:00,2021-01-12 06:00:00,1895.88888889,17063
2021-01-12 07:00:00,2021-01-12 07:00:00,2444.28571429,17110
2021-01-12 08:00:00,2021-01-12 08:00:00,2336.0,9344
2021-01-12 09:00:00,2021-01-12 09:00:00,2437.25,19498
2021-01-12 10:00:00,2021-01-12 10:00:00,2137.25,8549
2021-01-12 11:00:00,2021-01-12 11:00:00,2656.8,13284
2021-01-12 12:00:00,2021-01-12 12:00:00,2534.4,12672
2021-01-12 13:00:00,2021-01-12 13:00:00,2334.4,11672
2021-01-12 14:00:00,2021-01-12 14:00:00,2205.42857143,15438
2021-01-12 15:00:00,2021-01-12 15:00:00,2203.625,17629
2021-01-12 16:00:00,2021-01-12 16:00:00,2152.2,10761
2021-01-12 17:00:00,2021-01-12 17:00:00,2821.42857143,19750
2021-01-12 18:00:00,2021-01-12 18:00:00,2100.33333333,6301
2021-01-12 19:00:00,2021-01-12 19:00:00,2577.66666667,7733
2021-01-12 20:00:00,2021-01-12 20:00:00,2713.4,13567
2021-01-12 21:00:00,2021-01-12 21:00:00,2569.71428571,17988
2021-01-12 22:00:00,2021-01-12 22:00:00,2612.125,20897
2021-01-12 23:00:00,2021-01-12 23:00:00,2457.0,17199
2021-01-13 00:00:00,2021-01-13 00:00:00,2068.5,12411
2021-01-13 01:00:00,2021-01-13 01:00:00,2834.0,11336
2021-01-13 02:00:00,2021-01-13 02:00:00,1775.5,14204
2021-01-13 03:00:00,2021-01-13 03:00:00,1681.5,6726
2021-01-13 04:00:00,2021-01-13 04:00:00,1566.0,12528
2021-01-13 05:00:00,2021-01-13 05:00:00,2042.8,10214
2021-01-13 06:00:00,2021-01-13 06:00:00,1473.42857143,10314
2021-01-13 07:00:00,2021-01-13 07:00:00,1435.8,14358
2021-01-13 08:00:00,2021-01-13 08:00:00,2072.5,8290
2021-01-13 09:00:00,2021-01-13 09:00:00,2324.57142857,16272
2021-01-13 10:00:00,2021-01-13 10:00:00,1625.44444444,14629
2021-01-13 11:00:00,2021-01-13 11:00:00,2126.0,8504
2021-01-13 12:00:00,2021-01-13 12:00:00,2570.2,12851
2021-01-13 13:00:00,2021-01-13 13:00:00,2437.25,9749
2021-01-13 14:00:00,2021-01-13 14:00:00,2370.90909091,26080
2021-01-13 15:00:00,2021-01-13 15:00:00,2390.85714286,16736
2021-01-13 16:00:00,2021-01-13 16:00:00,2510.6,12553
2021-01-13 17:00:00,2021-01-13 17:00:00,1818.92307692,23646
2021-01-13 18:00:00,2021-01-13 18:00:00,1954.0,13678
2021-01-13 19:00:00,2021-01-13 19:00:00,2774.16666667,16645
2021-01-13 20:00:00,2021-01-13 20:00:00,2315.25,9261
2021-01-13 21:00:00,2021-01-13 21:00:00,2802.8,14014
2021-01-13 22:00:00,2021-01-13 22:00:00,2174.0,4348
2021-01-13 23:00:00,2021-01-13 23:00:00,2809.71428571,19668
2021-01-14 00:00:00,2021-01-14 00:00:00,2440.28571429,17082
2021-01-14 01:00:00,2021-01-14 01:00:00,2282.8,11414
2021-01-14 02:00:00,2021-01-14 02:00:00,1899.0,20889
2021-01-14 03:00:00,2021-01-14 03:00:00,2066.16666667,12397
2021-01-14 04:00:00,2021-01-14 04:00:00,1573.875,12591
2021-01-14 05:00:00,2021-01-14 05:00:00,1586.42857143,11105
2021-01-14 06:00:00,2021-01-14 06:00:00,1956.85714286,13698
2021-01-14 07:00:00,2021-01-14 07:00:00,2639.4,13197
2021-01-14 08:00:00,2021-01-14 08:00:00,2169.8,10849
2021-01-14 09:00:00,2021-01-14 09:00:00,2651.85714286,18563
2021-01-14 10:00:00,2021-01-14 10:00:00,2318.375,18547
2021-01-14 11:00:00,2021-01-14 11:00:00,2728.0,5456
2021-01-14 12:00:00,2021-01-14 12:00:00,2503.0,12515
2021-01-14 13:00:00,2021-01-14 13:00:00,2508.33333333,15050
2021-01-14 14:00:00,2021-01-14 14:00:00,2298.85714286,16092
2021-01-14 15:00:00,2021-01-14 15:00:00,2596.0,15576
