start_time,datetime,fees_block_mean,fees_block_mean_usd,fees_reward_percent,fees_total,fees_total_usd
2021-01-10 08:00:00,2021-01-10 08:00:00,0.54258062,22125.50752835,0.07987842,3.25548373,132753.04517007
2021-01-10 09:00:00,2021-01-10 09:00:00,0.63485668,26008.44025103,0.09221059,2.53942673,104033.76100412
2021-01-10 10:00:00,2021-01-10 10:00:00,0.49904026,20258.97640798,0.0739424,3.99232204,162071.81126381
2021-01-10 11:00:00,2021-01-10 11:00:00,0.29374624,11698.89065702,0.04488961,1.76247746,70193.34394212
2021-01-10 12:00:00,2021-01-10 12:00:00,0.80936154,31910.78160852,0.11465081,4.85616922,191464.68965109
2021-01-10 13:00:00,2021-01-10 13:00:00,0.73373696,29270.14635808,0.10506366,4.40242176,175620.87814847
2021-01-10 14:00:00,2021-01-10 14:00:00,0.45772906,18149.95142995,0.06823905,4.11956158,163349.56286951
2021-01-10 15:00:00,2021-01-10 15:00:00,0.8874166,35347.47164253,0.12433303,3.5496664,141389.88657013
2021-01-10 16:00:00,2021-01-10 16:00:00,0.92126315,36318.91848135,0.12846595,2.76378946,108956.75544404
2021-01-10 17:00:00,2021-01-10 17:00:00,0.65579993,25254.44294374,0.09496364,6.55799933,252544.42943739
2021-01-10 18:00:00,2021-01-10 18:00:00,0.5613002,21496.29837731,0.0824072,5.61300195,214962.98377311
2021-01-10 19:00:00,2021-01-10 19:00:00,0.71509612,27276.94701766,0.10266852,3.57548062,136384.73508832
