start_time,datetime,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_100_1k,range_100_1k_percent,range_10_100,range_10_100_percent,range_10k_inf,range_10k_inf_percent,range_1_10,range_1_10_percent,range_1k_10k,range_1k_10k_percent
2021-04-13 23:00:00,2021-04-13 23:00:00,265160.18746361,1.41933922,926107.65685134,4.95723333,66194.92752233,0.35432565,5435145.71913122,29.09303831,4704093.54261502,25.17989042,1374341.89093762,7.35652425,1978912.11230011,10.5926444,3931990.00814971,21.04700441
2021-04-14 00:00:00,2021-04-14 00:00:00,265146.06608906,1.41926173,926046.5890509,4.95689982,66211.35260659,0.3544131,5436732.36835657,29.10149232,4704176.49515451,25.18030075,1374341.14293617,7.3565104,1979338.62962095,10.59491327,3929978.40115621,21.03620861
2021-04-14 01:00:00,2021-04-14 01:00:00,265174.74032689,1.41941474,926120.53187263,4.95729396,66223.94736985,0.3544804,5437838.68157877,29.1074044,4704580.80771749,25.18245651,1374341.12940198,7.35650787,1979219.06392265,10.59426972,3928478.3927807,21.0281724
2021-04-14 02:00:00,2021-04-14 02:00:00,265164.66443412,1.41935701,926240.26934568,4.95792161,66236.3180821,0.35454567,5438529.70750458,29.11102538,4702125.28980149,25.16924537,1374353.62459505,7.35655506,1978581.23626314,10.59082724,3930796.1849448,21.04052265
2021-04-14 03:00:00,2021-04-14 03:00:00,265179.46897174,1.41943293,926210.83074717,4.95775243,66230.15237997,0.35451183,5438465.82611902,29.11061527,4702258.45521875,25.16989923,1374354.20909505,7.35654096,1978605.76019828,10.59093371,3930766.34224098,21.04031364
2021-04-14 04:00:00,2021-04-14 04:00:00,265179.46897174,1.41943293,926210.83074717,4.95775243,66230.15237997,0.35451183,5438465.82611902,29.11061527,4702258.45521875,25.16989923,1374354.20909505,7.35654096,1978605.76019828,10.59093371,3930766.34224098,21.04031364
2021-04-14 05:00:00,2021-04-14 05:00:00,265268.99411949,1.41990881,926303.86843954,4.95823882,66269.35844002,0.35472086,5436915.62508527,29.10224932,4703069.98136332,25.17418415,1374550.61975727,7.35757506,1978970.00552507,10.59285861,3930766.34224098,21.04026437
2021-04-14 06:00:00,2021-04-14 06:00:00,265177.85959461,1.41941815,925976.84918161,4.95647843,66236.30582171,0.35454323,5440312.68194327,29.12037433,4702152.24801325,25.16922126,1374550.62875727,7.35756034,1978632.09556369,10.59102862,3929113.62609555,21.03137564
2021-04-14 07:00:00,2021-04-14 07:00:00,265245.81215241,1.41977998,926219.19924431,4.95776903,66274.53461263,0.35474738,5441031.71767971,29.12418414,4701567.75561398,25.16605897,1374550.62875727,7.3575505,1978274.02102167,10.58909778,3929013.62588898,21.03081222
2021-04-14 08:00:00,2021-04-14 08:00:00,265231.42478216,1.41970106,926303.65515534,4.95821446,66286.46443706,0.35481076,5439326.45891765,29.11501745,4703299.49143413,25.17529474,1374551.78375377,7.35754684,1978189.39060187,10.58863061,3929013.62588898,21.03078408
2021-04-14 09:00:00,2021-04-14 09:00:00,265279.24713184,1.41995419,926487.21255532,4.95918703,66293.52426855,0.35484784,5437287.07910606,29.10404287,4703298.53334678,25.17523908,1374578.88275377,7.35767712,1978501.68991966,10.59028099,3930513.62588898,21.03877088
2021-04-14 10:00:00,2021-04-14 10:00:00,265229.62445682,1.4196843,926227.4456429,4.95778165,66278.24382475,0.35476498,5437144.2797478,29.10319089,4703126.44163503,25.17424213,1374580.83158525,7.3576654,1978248.15016433,10.58889199,3931461.02791408,21.04377866
2021-04-14 11:00:00,2021-04-14 11:00:00,265253.17715546,1.41980705,926243.81624887,4.95785767,66288.99332514,0.35482169,5437372.7316213,29.10434555,4702633.2091124,25.17154308,1374580.84831602,7.35764826,1978505.99127769,10.59024733,3931461.02791408,21.04372938
2021-04-14 12:00:00,2021-04-14 12:00:00,265255.86608012,1.41981907,926210.03757281,4.95766857,66281.62813999,0.35478167,5438259.14127949,29.1090415,4703203.50770935,25.17455357,1374579.08845386,7.35762653,1978483.07993219,10.59010698,3930098.69580315,21.03640211
2021-04-14 13:00:00,2021-04-14 13:00:00,265283.6642106,1.41996643,926271.13673795,4.95799064,66287.75322852,0.3548141,5438242.15482368,29.10892137,4703151.85835796,25.17425185,1374579.08845386,7.35761915,1978472.50678596,10.59003976,3930101.63237243,21.03639671
2021-04-14 14:00:00,2021-04-14 14:00:00,265431.59043476,1.42075443,926383.74822458,4.95858013,66342.41126455,0.35510571,5438273.35359313,29.10901046,4702747.44923826,25.17201983,1374577.25914639,7.35758966,1978699.41467773,10.59122597,3929984.56839156,21.03571381
2021-04-14 15:00:00,2021-04-14 15:00:00,265402.43943024,1.42059459,926456.69470666,4.95895732,66361.33549514,0.35520606,5443540.34762957,29.13712469,4702594.11426474,25.17113172,1374583.76967659,7.35760482,1978826.90261961,10.59188001,3924724.19114841,21.00750079
2021-04-14 16:00:00,2021-04-14 16:00:00,265474.49751203,1.42097886,926542.39755507,4.95941107,66387.25558107,0.35534444,5443677.06233361,29.13782723,4702365.23845751,25.16988137,1374583.76967659,7.35759744,1978754.13270667,10.59147988,3924724.19114841,21.00747971
2021-04-14 17:00:00,2021-04-14 17:00:00,265516.42631909,1.42119949,926598.37410833,4.95969742,66400.09441407,0.35541221,5440535.05423584,29.12093138,4704074.32097488,25.17896202,1374590.11220029,7.35761169,1978878.60512689,10.59211778,3925965.55759157,21.014068
2021-04-14 18:00:00,2021-04-14 18:00:00,265417.12840315,1.42066323,926669.91451457,4.96006375,66439.18973727,0.35562028,5440765.9422495,29.12206981,4703991.58669325,25.17843495,1374615.73120027,7.35772421,1978892.02399736,10.59215417,3925829.52817559,21.0132696
2021-04-14 19:00:00,2021-04-14 19:00:00,265346.19860389,1.42028168,926789.5053669,4.96069723,66453.86750396,0.35569837,5440164.76465988,29.118813,4704436.18822837,25.18078101,1374615.73120027,7.35771436,1979010.2612321,10.59277287,3925829.52817559,21.01324148
2021-04-14 20:00:00,2021-04-14 20:00:00,265375.04717916,1.42043562,926828.83413012,4.96090608,66462.55204115,0.35574474,5450068.76320527,29.17181499,4704650.85206182,25.18192159,1374617.67146381,7.35772229,1978877.81554191,10.5920604,3915770.75934772,20.9593943
2021-04-14 21:00:00,2021-04-14 21:00:00,265505.1565685,1.42112871,926938.61886543,4.96148209,66537.36307189,0.35614433,5450739.02943395,29.17533431,4704161.23666838,25.17924193,1374617.82705038,7.35770589,1978444.63396523,10.58971697,3915752.1793472,20.95924576
2021-04-14 22:00:00,2021-04-14 22:00:00,265417.79402554,1.42065824,926761.97991181,4.96052667,66530.48449244,0.3561068,5450584.51532616,29.17444871,4704553.32677229,25.18129007,1374634.4489485,7.35778009,1978499.39972724,10.58998885,3915751.59576698,20.95920057
2021-04-14 23:00:00,2021-04-14 23:00:00,265498.20487162,1.42108437,926855.80066813,4.96101391,66528.70047223,0.35609618,5450409.24787405,29.17342275,4704803.54148341,25.18255353,1374650.69731575,7.35784491,1978292.4701925,10.58884937,3915751.13209327,20.95913499
2021-04-15 00:00:00,2021-04-15 00:00:00,265495.20953724,1.42106405,926791.82231375,4.96065653,66510.40839489,0.3559972,5451245.33193918,29.17781006,4704811.09560677,25.18251815,1374653.0161124,7.35783516,1978825.69698086,10.59167159,3914513.46408587,20.95244726
2021-04-15 01:00:00,2021-04-15 01:00:00,265496.96178626,1.42107011,926830.54653294,4.96085218,66512.43286654,0.3560072,5449900.26236739,29.17054226,4705224.35087895,25.18467112,1374656.45893762,7.35783636,1978165.32115961,10.58811213,3916103.46044165,20.96090864
2021-04-15 02:00:00,2021-04-15 02:00:00,265532.37080364,1.4212563,926837.00535602,4.96087514,66575.24680429,0.35634258,5450798.19535221,29.17528011,4705380.07099538,25.18544564,1374655.85437533,7.3578159,1977554.14175804,10.58481601,3915600.65952605,20.95816832
2021-04-15 03:00:00,2021-04-15 03:00:00,265519.5666102,1.42118539,926716.36239403,4.9602211,66583.45232303,0.3563859,5450627.03549871,29.17431519,4705498.96797266,25.1860399,1374659.25337533,7.35782178,1977759.49727095,10.58589747,3915600.65952605,20.95813326
2021-04-15 04:00:00,2021-04-15 04:00:00,265360.65917141,1.42033057,926617.65172274,4.95967782,66585.80986416,0.35639745,5450731.95159775,29.17478891,4705370.09265847,25.18527427,1374657.417449,7.3577898,1978096.80298138,10.58767101,3915600.65952605,20.95807016
2021-04-15 05:00:00,2021-04-15 05:00:00,265309.43807852,1.42005404,926612.82819332,4.95964371,66557.2913551,0.35624421,5450959.78860471,29.17595959,4705312.95351971,25.18492631,1374657.566449,7.35777829,1978043.16953789,10.58736623,3915599.25923271,20.95802761
2021-04-15 06:00:00,2021-04-15 06:00:00,265292.90700652,1.41996318,926528.92921699,4.95918635,66523.12087393,0.35606072,5451169.94546023,29.17703564,4705552.23173104,25.18616491,1374656.71068434,7.35776141,1977760.4407652,10.58583523,3915599.25923271,20.95799256
2021-04-15 07:00:00,2021-04-15 07:00:00,265304.09395768,1.42002258,926585.20213103,4.95948589,66527.75649288,0.35608541,5451007.28912277,29.17615528,4705508.10572236,25.1859203,1374655.06601454,7.35775014,1977903.02229699,10.58659485,3915599.25923271,20.95798555
2021-04-15 08:00:00,2021-04-15 08:00:00,265188.38377084,1.41939803,926171.2399759,4.95725194,66518.35829668,0.35603379,5453753.66111147,29.19074764,4704641.30727995,25.18118816,1374630.20879268,7.35759002,1976665.81774904,10.57993386,3915589.5679944,20.95785656
2021-04-15 09:00:00,2021-04-15 09:00:00,265169.47640406,1.4192935,926273.58000482,4.9577881,66510.6748032,0.35599184,5454394.85845326,29.19411123,4705381.39157436,25.18509042,1374628.14983511,7.35756177,1976815.41136591,10.58070977,3914028.75253024,20.94945337
2021-04-15 10:00:00,2021-04-15 10:00:00,264883.04348176,1.41775566,925783.78399079,4.95514994,66475.38000948,0.35580173,5456510.97161065,29.20533981,4705136.90242403,25.18369757,1374632.1143647,7.35755838,1975814.84680901,10.57531897,3914027.75228054,20.94937793
2021-04-15 11:00:00,2021-04-15 11:00:00,264906.02621823,1.41787582,925882.88223279,4.9556704,66494.5635665,0.3559037,5456536.94396139,29.20542021,4704594.57514131,25.18074429,1374636.7263647,7.3575683,1976322.82386492,10.57801663,3913927.75362112,20.94880066
2021-04-15 12:00:00,2021-04-15 12:00:00,264838.19673488,1.41750803,925680.06606123,4.95456828,66470.47428237,0.35577357,5456652.12272506,29.20593899,4703944.44988702,25.17718035,1374640.18081534,7.35756217,1975955.79642876,10.57601678,3915183.5080363,20.95545182
2021-04-15 13:00:00,2021-04-15 13:00:00,264917.7849212,1.41793117,925871.7405237,4.95558424,66492.46411492,0.35589055,5456563.62880561,29.20540672,4703363.62491858,25.17402104,1374640.18081534,7.35754741,1976138.71745613,10.57697461,3915414.15341548,20.95664425
2021-04-15 14:00:00,2021-04-15 14:00:00,264951.72680794,1.41811047,925943.72819164,4.95596126,66514.83125263,0.35600968,5456634.89085973,29.20573929,4703393.96088333,25.1741413,1374640.18081534,7.3575351,1975940.07274487,10.57589371,3915414.15341548,20.9566092
2021-04-15 15:00:00,2021-04-15 15:00:00,264984.28993844,1.41828238,926046.88702565,4.95650511,66553.24062929,0.35621466,5459669.48917912,29.2219326,4702896.07098683,25.17143433,1374639.6113628,7.35751975,1975659.05268532,10.57437191,3913016.15316351,20.94373927
2021-04-15 16:00:00,2021-04-15 16:00:00,265035.11102254,1.41855107,926265.17135187,4.95766183,66561.18736481,0.35625636,5460975.11555326,29.22885229,4704178.2149307,25.17823782,1374651.50222194,7.35756616,1974950.98894422,10.57055737,3910891.25358162,20.9323171
2021-04-15 17:00:00,2021-04-15 17:00:00,265080.88131822,1.41879178,926212.69845411,4.95736605,66576.45364969,0.356337,5458787.82634283,29.21705727,4702765.9363317,25.17060308,1374658.38648559,7.35758086,1973897.05966345,10.5648846,3915585.55272537,20.95737936
2021-04-15 18:00:00,2021-04-15 18:00:00,265077.10189517,1.41876728,926172.22562984,4.95713451,66579.16489368,0.35635044,5460375.5597829,29.2254673,4702594.24632699,25.16960837,1374658.28754723,7.35755817,1973876.58755743,10.56474322,3914287.87133772,20.95037071
2021-04-15 19:00:00,2021-04-15 19:00:00,265105.80201805,1.41891614,926319.08068362,4.95790393,66532.09388886,0.35609731,5459904.01727175,29.22284572,4702718.36529234,25.17018849,1374668.14966582,7.35758635,1974148.1648128,10.56616143,3914287.87133772,20.95030063
2021-04-15 20:00:00,2021-04-15 20:00:00,265070.64597338,1.41872466,926216.99412616,4.95734593,66541.56582832,0.35614717,5459700.18498232,29.22168633,4703113.80095845,25.17224602,1374664.64287989,7.35755035,1974131.58888472,10.56604797,3914287.87133772,20.95025157
2021-04-15 21:00:00,2021-04-15 21:00:00,265149.14649029,1.41914244,926332.65484455,4.95795668,66572.03112772,0.35630963,5459217.14139335,29.21905209,4703032.88018132,25.17177081,1374665.96501536,7.35754512,1974362.0666502,10.56726387,3914426.65926817,20.95095936
2021-04-15 22:00:00,2021-04-15 22:00:00,265074.54454032,1.41873698,926228.88818826,4.95737974,66532.11188298,0.35609442,5459453.28305033,29.22018891,4703144.96540243,25.17226125,1374684.60055609,7.35761287,1974294.74267638,10.56685759,3914426.65867417,20.95086825
2021-04-15 23:00:00,2021-04-15 23:00:00,265109.00009677,1.4189195,926239.7295644,4.95743113,66562.24245497,0.35625521,5458893.94551039,29.21715612,4703224.50273204,25.17265327,1374685.97714123,7.35761039,1974762.63790642,10.56934772,3914386.75956474,20.95062666
2021-04-16 00:00:00,2021-04-16 00:00:00,265105.9564795,1.41890131,926185.681604,4.95713522,66567.34088433,0.35628202,5459964.64570626,29.22284763,4701864.0433994,25.16533813,1374687.48166123,7.3576086,1975127.8856715,10.57128846,3914386.75956474,20.95059863
2021-04-16 01:00:00,2021-04-16 01:00:00,265188.38805081,1.4193406,926351.10040758,4.95801394,66613.05459984,0.35652622,5459466.1729442,29.2201406,4701913.23782308,25.16556776,1374689.39439384,7.35760899,1975306.68718687,10.5722313,3914386.75956474,20.9505706
2021-04-16 02:00:00,2021-04-16 02:00:00,265237.30447408,1.41960098,926402.36445191,4.95828334,66635.35854559,0.35664523,5460241.12930717,29.22425899,4701533.37072809,25.16350938,1374689.38511144,7.35760156,1975329.54192519,10.57234301,3913865.09042749,20.9477575
2021-04-16 03:00:00,2021-04-16 03:00:00,265263.34926615,1.41973848,926388.57767373,4.95820292,66662.36449112,0.3567893,5460632.09249896,29.2263124,4701361.9986836,25.1625585,1374710.6342492,7.35770544,1975074.43768071,10.5709635,3913865.09042749,20.94772947
2021-04-16 04:00:00,2021-04-16 04:00:00,265301.21906465,1.41993974,926444.31096647,4.95849624,66685.29861359,0.35691169,5461148.22320431,29.22904549,4700672.54013254,25.15884314,1374701.26089751,7.35764789,1975159.3516644,10.57140736,3913865.09042749,20.94770845
2021-04-16 05:00:00,2021-04-16 05:00:00,265305.20482649,1.4199568,926497.76979641,4.95876743,66670.29359188,0.3568303,5461956.44203907,29.23328321,4700689.87372901,25.15886017,1374703.66386204,7.3576386,1974956.51250874,10.57028991,3913253.78461732,20.94437358
2021-04-16 06:00:00,2021-04-16 06:00:00,265337.39767842,1.42012815,926612.07488896,4.95937589,66684.45736194,0.35690587,5461726.40407415,29.23203246,4700607.24839437,25.15840111,1374703.66386204,7.35763368,1975121.01409376,10.57116328,3913253.78461732,20.94435956
2021-04-16 07:00:00,2021-04-16 07:00:00,265398.42884743,1.42045337,926791.5412936,4.96033145,66706.62142334,0.35702414,5460096.53775615,29.22327983,4700501.97531835,25.15781243,1374703.66386204,7.35762629,1974852.93135273,10.56971785,3915013.09511732,20.95375465
2021-04-16 08:00:00,2021-04-16 08:00:00,265359.51363215,1.42024272,926774.29194212,4.96023083,66697.59441711,0.35697523,5460039.47409567,29.22292553,4700990.32994956,25.1603841,1374712.66136334,7.35766214,1974539.69723435,10.5680237,3914982.48233666,20.95355576
2021-04-16 09:00:00,2021-04-16 09:00:00,265387.73182809,1.4203909,926733.34292315,4.96000171,66707.55835023,0.35702784,5458840.50931324,29.21644986,4701855.37910103,25.16496346,1374722.90882467,7.35770222,1974990.72620447,10.57041645,3914895.38842608,20.95304756
2021-04-16 10:00:00,2021-04-16 10:00:00,265405.72875602,1.42048437,926809.37941265,4.96039871,66728.04512507,0.35713677,5458960.37014251,29.21703273,4700883.00760958,25.1597087,1374732.40840608,7.3577383,1975770.7172548,10.57456985,3914881.38826425,20.95293058
2021-04-16 11:00:00,2021-04-16 11:00:00,265472.50802972,1.42083845,927001.40604091,4.96141484,66748.58734912,0.35724588,5458607.80023178,29.21507733,4700499.61859311,25.15759784,1374697.61503386,7.35753485,1975213.87159652,10.57156478,3915973.38809594,20.95872602
2021-04-16 12:00:00,2021-04-16 12:00:00,265508.94237118,1.42103107,927057.52820418,4.96170692,66764.66540783,0.35733133,5458584.70575162,29.21490486,4700676.98962372,25.15850508,1374697.48601559,7.35752185,1974989.83966958,10.57034806,3915965.88792726,20.95865083
2021-04-16 13:00:00,2021-04-16 13:00:00,265599.71778475,1.42151454,927259.12716761,4.96277759,66803.22758446,0.35753712,5457271.73427825,29.20782885,4700573.71832645,25.15791028,1385516.43578666,7.41541358,1975187.99340068,10.57139092,3906065.3406421,20.90562712
2021-04-16 14:00:00,2021-04-16 14:00:00,265637.11886944,1.42171328,927285.1100009,4.96291168,66782.24132718,0.35742444,5456943.42273702,29.20604239,4700793.23577224,25.15905991,1385507.78444666,7.41535984,1975281.79117542,10.57188233,3906065.3406421,20.90560614
2021-04-16 15:00:00,2021-04-16 15:00:00,265703.42820695,1.42206723,927425.38028161,4.96365909,66788.98365067,0.35746029,5455910.94678961,29.20049695,4700395.44299169,25.15691406,1385507.78444666,7.41535487,1975439.41632233,10.57271888,3907137.16228144,20.91132863
2021-04-16 16:00:00,2021-04-16 16:00:00,265781.002469,1.42248098,927521.76049803,4.96416995,66816.45228256,0.35760695,5456771.80228402,29.20507501,4699848.84736175,25.15396339,1385506.70080657,7.41534163,1976076.9882239,10.5761206,3906003.74104513,20.90524149
2021-04-16 17:00:00,2021-04-16 17:00:00,265914.67343818,1.42319354,927813.72473348,4.9657226,66867.70532681,0.35788054,5458269.18912346,29.21303052,4699230.29854292,25.15060239,1385506.60084929,7.41532622,1975126.6183084,10.57101293,3905635.98464842,20.90323127
