start_time,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
2021-01-01 00:00:00,2021-01-01 00:00:00,58.812285391398795,32.46811217892763,13296.83904364,15702.880199503476
2021-01-01 01:00:00,2021-01-01 01:00:00,126.4843186490356,50.01354145672359,24767.63445443,26814.67555359555
2021-01-01 02:00:00,2021-01-01 02:00:00,75.58328184506846,58.95427659657743,8496.728637975,13075.907759196843
2021-01-01 03:00:00,2021-01-01 03:00:00,47.04340253325063,50.76864148259915,11263.243753382,16371.10408157122
2021-01-01 04:00:00,2021-01-01 04:00:00,37.56601192246842,52.28802584060425,4527.6969850094,6799.448157966784
2021-01-01 05:00:00,2021-01-01 05:00:00,32.370901875861676,55.03614916151269,4442.682017688,6150.471356413718
2021-01-01 06:00:00,2021-01-01 06:00:00,77.86590731604748,65.10372993330444,18104.9476970892,20868.063160700724
2021-01-01 07:00:00,2021-01-01 07:00:00,14.955173764984806,58.83842827238815,1558.786386641,2288.1415860426755
2021-01-01 08:00:00,2021-01-01 08:00:00,45.01037750304672,47.19929382296117,6725.505688337,13593.13400592011
2021-01-01 09:00:00,2021-01-01 09:00:00,93.51585250676295,49.761089631774674,22233.26543257,24127.089946744847
2021-01-01 10:00:00,2021-01-01 10:00:00,11.012418886935231,44.613806253729614,1610.1755555891104,2279.570709595593
2021-01-01 11:00:00,2021-01-01 11:00:00,21.59213149192234,42.331823335080166,4473.541045514155,5592.3620564078865
2021-01-01 12:00:00,2021-01-01 12:00:00,17.242062184608173,40.17056052204396,3581.105923139,5793.332894028346
2021-01-01 13:00:00,2021-01-01 13:00:00,78.19725308596847,40.217895632032665,19593.937917400977,20565.87756160971
2021-01-01 14:00:00,2021-01-01 14:00:00,22.689005658129904,41.32272875962483,3513.55253094,6534.433629541412
2021-01-01 15:00:00,2021-01-01 15:00:00,11.217528653079665,36.49517892391525,6617.000006856,9860.207686057023
2021-01-01 16:00:00,2021-01-01 16:00:00,43.41628039203522,29.338097193239857,21437.125914453,23661.872813659193
2021-01-01 17:00:00,2021-01-01 17:00:00,21.45667013257967,30.83013308547478,4346.348630369301,6072.237647520047
2021-01-01 18:00:00,2021-01-01 18:00:00,23.969961136638386,31.16982303471992,5337.681213828,8653.155970326456
2021-01-01 19:00:00,2021-01-01 19:00:00,13.864496529789015,30.687313655460052,9155.806082194,12616.691842108004
2021-01-01 20:00:00,2021-01-01 20:00:00,38.14670558589512,24.96580686973528,32471.720058331808,44250.17847963834
2021-01-01 21:00:00,2021-01-01 21:00:00,26.310982663785985,25.48323215625758,29167.69058759808,41887.08440074728
2021-01-01 22:00:00,2021-01-01 22:00:00,123.56240717167256,41.532500516056565,23800.622168797465,25948.105506051237
2021-01-01 23:00:00,2021-01-01 23:00:00,19.98485524211234,38.18515406606758,3516.8804125400443,4816.350113349074
2021-01-02 00:00:00,2021-01-02 00:00:00,23.093489042222956,38.41898533887377,3233.9201119980603,5634.811326302401
2021-01-02 01:00:00,2021-01-02 01:00:00,25.194467552190016,38.59391482680971,4142.894496943,6651.339433778165
2021-01-02 02:00:00,2021-01-02 02:00:00,115.76629130123727,53.15131407987375,22414.94804615,25700.11666887468
2021-01-02 03:00:00,2021-01-02 03:00:00,29.69686565761488,51.944194090119424,6903.337202271,8344.819249789782
2021-01-02 04:00:00,2021-01-02 04:00:00,73.65015207261787,58.706932577095415,11258.981511452,14435.429806233102
2021-01-02 05:00:00,2021-01-02 05:00:00,16.10268891167072,43.35554425423801,2136.425247516,3558.6942494792293
2021-01-02 06:00:00,2021-01-02 06:00:00,27.38651190266125,44.41292377717357,3536.636245567,5422.529356726927
2021-01-02 07:00:00,2021-01-02 07:00:00,54.36993242999288,48.88098711828357,8967.266897991,11743.905404878462
