start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2021-01-05 23:00:00,2021-01-05 23:00:00,58.31654676,16212
2021-01-06 00:00:00,2021-01-06 00:00:00,60.19847328,15772
2021-01-06 01:00:00,2021-01-06 01:00:00,61.79615385,16067
2021-01-06 02:00:00,2021-01-06 02:00:00,63.01953125,16133
2021-01-06 03:00:00,2021-01-06 03:00:00,73.71255061,18207
2021-01-06 04:00:00,2021-01-06 04:00:00,60.08333333,15862
2021-01-06 05:00:00,2021-01-06 05:00:00,61.38596491,17495
2021-01-06 06:00:00,2021-01-06 06:00:00,75.53992395,19867
2021-01-06 07:00:00,2021-01-06 07:00:00,85.88973384,22589
2021-01-06 08:00:00,2021-01-06 08:00:00,88.28373702,25514
2021-01-06 09:00:00,2021-01-06 09:00:00,68.46181818,18827
2021-01-06 10:00:00,2021-01-06 10:00:00,71.22661871,19801
2021-01-06 11:00:00,2021-01-06 11:00:00,75.26482213,19042
2021-01-06 12:00:00,2021-01-06 12:00:00,71.93430657,19710
2021-01-06 13:00:00,2021-01-06 13:00:00,73.94890511,20262
2021-01-06 14:00:00,2021-01-06 14:00:00,72.87676056,20697
2021-01-06 15:00:00,2021-01-06 15:00:00,72.94630872,21738
2021-01-06 16:00:00,2021-01-06 16:00:00,74.88235294,19095
2021-01-06 17:00:00,2021-01-06 17:00:00,80.20640569,22538
2021-01-06 18:00:00,2021-01-06 18:00:00,79.78195489,21222
2021-01-06 19:00:00,2021-01-06 19:00:00,73.90492958,20989
2021-01-06 20:00:00,2021-01-06 20:00:00,71.47272727,19655
2021-01-06 21:00:00,2021-01-06 21:00:00,68.6,18865
2021-01-06 22:00:00,2021-01-06 22:00:00,73.71314741,18502
2021-01-06 23:00:00,2021-01-06 23:00:00,68.74725275,18768
2021-01-07 00:00:00,2021-01-07 00:00:00,68.67657993,18474
2021-01-07 01:00:00,2021-01-07 01:00:00,79.4609375,20342
2021-01-07 02:00:00,2021-01-07 02:00:00,77.62671233,22667
2021-01-07 03:00:00,2021-01-07 03:00:00,94.31958763,27447
2021-01-07 04:00:00,2021-01-07 04:00:00,82.15613383,22100
2021-01-07 05:00:00,2021-01-07 05:00:00,89.50632911,21213
2021-01-07 06:00:00,2021-01-07 06:00:00,76.55555556,19981
2021-01-07 07:00:00,2021-01-07 07:00:00,83.59800664,25163
2021-01-07 08:00:00,2021-01-07 08:00:00,83.11594203,22940
2021-01-07 09:00:00,2021-01-07 09:00:00,84.42,21105
2021-01-07 10:00:00,2021-01-07 10:00:00,76.34444444,20613
2021-01-07 11:00:00,2021-01-07 11:00:00,71.24909747,19736
2021-01-07 12:00:00,2021-01-07 12:00:00,68.5,18495
2021-01-07 13:00:00,2021-01-07 13:00:00,83.84558824,22806
2021-01-07 14:00:00,2021-01-07 14:00:00,78.17465753,22827
2021-01-07 15:00:00,2021-01-07 15:00:00,77.11111111,21514
2021-01-07 16:00:00,2021-01-07 16:00:00,79.09578544,20644
2021-01-07 17:00:00,2021-01-07 17:00:00,76.12867647,20707
2021-01-07 18:00:00,2021-01-07 18:00:00,53.31428571,13062
2021-01-07 19:00:00,2021-01-07 19:00:00,73.45867769,17777
2021-01-07 20:00:00,2021-01-07 20:00:00,76.39534884,19710
2021-01-07 21:00:00,2021-01-07 21:00:00,76.43309859,21707
2021-01-07 22:00:00,2021-01-07 22:00:00,73.72862454,19833
2021-01-07 23:00:00,2021-01-07 23:00:00,71.41152263,17353
2021-01-08 00:00:00,2021-01-08 00:00:00,64.5979021,18475
2021-01-08 01:00:00,2021-01-08 01:00:00,72.07117438,20252
2021-01-08 02:00:00,2021-01-08 02:00:00,58.54512635,16217
2021-01-08 03:00:00,2021-01-08 03:00:00,89.45985401,24512
2021-01-08 04:00:00,2021-01-08 04:00:00,67.66923077,17594
2021-01-08 05:00:00,2021-01-08 05:00:00,64.44927536,17788
2021-01-08 06:00:00,2021-01-08 06:00:00,61.32989691,17847
2021-01-08 07:00:00,2021-01-08 07:00:00,84.73563218,22116
2021-01-08 08:00:00,2021-01-08 08:00:00,86.07534247,25134
2021-01-08 09:00:00,2021-01-08 09:00:00,69.6584507,19783
2021-01-08 10:00:00,2021-01-08 10:00:00,70.88850174,20345
2021-01-08 11:00:00,2021-01-08 11:00:00,88.81625442,25135
2021-01-08 12:00:00,2021-01-08 12:00:00,79.56877323,21404
2021-01-08 13:00:00,2021-01-08 13:00:00,78.94636015,20605
2021-01-08 14:00:00,2021-01-08 14:00:00,80.48251748,23018
2021-01-08 15:00:00,2021-01-08 15:00:00,78.18045113,20796
2021-01-08 16:00:00,2021-01-08 16:00:00,79.82592593,21553
2021-01-08 17:00:00,2021-01-08 17:00:00,75.234375,19260
2021-01-08 18:00:00,2021-01-08 18:00:00,64.2244898,18882
2021-01-08 19:00:00,2021-01-08 19:00:00,68.95703125,17653
2021-01-08 20:00:00,2021-01-08 20:00:00,59.33948339,16081
2021-01-08 21:00:00,2021-01-08 21:00:00,70.43165468,19580
2021-01-08 22:00:00,2021-01-08 22:00:00,59.26984127,14936
2021-01-08 23:00:00,2021-01-08 23:00:00,51.46808511,14514
2021-01-09 00:00:00,2021-01-09 00:00:00,54.90298507,14714
2021-01-09 01:00:00,2021-01-09 01:00:00,62.6474359,19546
2021-01-09 02:00:00,2021-01-09 02:00:00,76.64015152,20233
2021-01-09 03:00:00,2021-01-09 03:00:00,76.74907749,20799
2021-01-09 04:00:00,2021-01-09 04:00:00,80.08846154,20823
2021-01-09 05:00:00,2021-01-09 05:00:00,70.44,19371
2021-01-09 06:00:00,2021-01-09 06:00:00,67.01470588,18228
2021-01-09 07:00:00,2021-01-09 07:00:00,80.43461538,20913
2021-01-09 08:00:00,2021-01-09 08:00:00,87.2398524,23642
2021-01-09 09:00:00,2021-01-09 09:00:00,72.61977186,19099
2021-01-09 10:00:00,2021-01-09 10:00:00,61.96,15490
2021-01-09 11:00:00,2021-01-09 11:00:00,71.76771654,18229
2021-01-09 12:00:00,2021-01-09 12:00:00,63.54578755,17348
2021-01-09 13:00:00,2021-01-09 13:00:00,71.09489051,19480
2021-01-09 14:00:00,2021-01-09 14:00:00,68.04225352,19324
2021-01-09 15:00:00,2021-01-09 15:00:00,72.16182573,17391
2021-01-09 16:00:00,2021-01-09 16:00:00,69.02816901,19604
2021-01-09 17:00:00,2021-01-09 17:00:00,72.23826715,20010
2021-01-09 18:00:00,2021-01-09 18:00:00,70.47552448,20156
2021-01-09 19:00:00,2021-01-09 19:00:00,71.76470588,18300
2021-01-09 20:00:00,2021-01-09 20:00:00,58.44518272,17592
2021-01-09 21:00:00,2021-01-09 21:00:00,72.72623574,19127
2021-01-09 22:00:00,2021-01-09 22:00:00,71.02238806,19034
2021-01-09 23:00:00,2021-01-09 23:00:00,75.176,18794
2021-01-10 00:00:00,2021-01-10 00:00:00,56.46428571,15810
2021-01-10 01:00:00,2021-01-10 01:00:00,64.17753623,17713
2021-01-10 02:00:00,2021-01-10 02:00:00,82.11290323,20364
2021-01-10 03:00:00,2021-01-10 03:00:00,70.05300353,19825
2021-01-10 04:00:00,2021-01-10 04:00:00,65.55913978,18291
2021-01-10 05:00:00,2021-01-10 05:00:00,57.23938224,14825
2021-01-10 06:00:00,2021-01-10 06:00:00,63.88175676,18909
2021-01-10 07:00:00,2021-01-10 07:00:00,80.04942966,21053
2021-01-10 08:00:00,2021-01-10 08:00:00,79.76315789,21217
2021-01-10 09:00:00,2021-01-10 09:00:00,75.34948097,21776
2021-01-10 10:00:00,2021-01-10 10:00:00,65.25555556,17619
2021-01-10 11:00:00,2021-01-10 11:00:00,69.74912892,20018
2021-01-10 12:00:00,2021-01-10 12:00:00,68.06666667,18378
2021-01-10 13:00:00,2021-01-10 13:00:00,65.44565217,18063
2021-01-10 14:00:00,2021-01-10 14:00:00,61.8390411,18057
2021-01-10 15:00:00,2021-01-10 15:00:00,67.10948905,18388
2021-01-10 16:00:00,2021-01-10 16:00:00,75.79098361,18493
2021-01-10 17:00:00,2021-01-10 17:00:00,61.94520548,18088
2021-01-10 18:00:00,2021-01-10 18:00:00,72.22727273,19068
2021-01-10 19:00:00,2021-01-10 19:00:00,62.84229391,17533
2021-01-10 20:00:00,2021-01-10 20:00:00,48.66666667,12994
2021-01-10 21:00:00,2021-01-10 21:00:00,75.85239852,20556
2021-01-10 22:00:00,2021-01-10 22:00:00,64.72796935,16894
2021-01-10 23:00:00,2021-01-10 23:00:00,59.64179104,15984
2021-01-11 00:00:00,2021-01-11 00:00:00,55.57518797,14783
2021-01-11 01:00:00,2021-01-11 01:00:00,68.81362007,19199
2021-01-11 02:00:00,2021-01-11 02:00:00,62.32270916,15643
2021-01-11 03:00:00,2021-01-11 03:00:00,39.80821918,11624
2021-01-11 04:00:00,2021-01-11 04:00:00,83.70703125,21429
2021-01-11 05:00:00,2021-01-11 05:00:00,88.61728395,21534
2021-01-11 06:00:00,2021-01-11 06:00:00,67.48571429,18896
2021-01-11 07:00:00,2021-01-11 07:00:00,100.2733564,28979
2021-01-11 08:00:00,2021-01-11 08:00:00,90.97122302,25290
2021-01-11 09:00:00,2021-01-11 09:00:00,83.85546875,21467
2021-01-11 10:00:00,2021-01-11 10:00:00,65.95759717,18666
2021-01-11 11:00:00,2021-01-11 11:00:00,82.17361111,23666
2021-01-11 12:00:00,2021-01-11 12:00:00,70.41132075,18659
2021-01-11 13:00:00,2021-01-11 13:00:00,73.42424242,19384
2021-01-11 14:00:00,2021-01-11 14:00:00,65.98019802,19992
2021-01-11 15:00:00,2021-01-11 15:00:00,77.75984252,19751
2021-01-11 16:00:00,2021-01-11 16:00:00,62.50740741,16877
2021-01-11 17:00:00,2021-01-11 17:00:00,80.32374101,22330
2021-01-11 18:00:00,2021-01-11 18:00:00,89.14285714,23088
2021-01-11 19:00:00,2021-01-11 19:00:00,68.45862069,19853
2021-01-11 20:00:00,2021-01-11 20:00:00,91.81818182,25250
2021-01-11 21:00:00,2021-01-11 21:00:00,67.83985765,19063
2021-01-11 22:00:00,2021-01-11 22:00:00,82.11969112,21269
2021-01-11 23:00:00,2021-01-11 23:00:00,60.79182156,16353
2021-01-12 00:00:00,2021-01-12 00:00:00,62.888,15722
2021-01-12 01:00:00,2021-01-12 01:00:00,61.19860627,17564
2021-01-12 02:00:00,2021-01-12 02:00:00,65.0,18590
2021-01-12 03:00:00,2021-01-12 03:00:00,61.74626866,16548
2021-01-12 04:00:00,2021-01-12 04:00:00,58.52988048,14691
2021-01-12 05:00:00,2021-01-12 05:00:00,52.39925373,14043
2021-01-12 06:00:00,2021-01-12 06:00:00,58.56435644,17745
2021-01-12 07:00:00,2021-01-12 07:00:00,77.1598513,20756
2021-01-12 08:00:00,2021-01-12 08:00:00,86.80487805,21354
2021-01-12 09:00:00,2021-01-12 09:00:00,77.38434164,21745
2021-01-12 10:00:00,2021-01-12 10:00:00,61.44489796,15054
2021-01-12 11:00:00,2021-01-12 11:00:00,58.00763359,15198
2021-01-12 12:00:00,2021-01-12 12:00:00,60.19642857,16855
2021-01-12 13:00:00,2021-01-12 13:00:00,60.80737705,14837
2021-01-12 14:00:00,2021-01-12 14:00:00,60.02758621,17408
2021-01-12 15:00:00,2021-01-12 15:00:00,57.52573529,15647
2021-01-12 16:00:00,2021-01-12 16:00:00,58.83673469,17298
2021-01-12 17:00:00,2021-01-12 17:00:00,51.584375,16507
2021-01-12 18:00:00,2021-01-12 18:00:00,55.75849057,14776
2021-01-12 19:00:00,2021-01-12 19:00:00,59.33085502,15960
2021-01-12 20:00:00,2021-01-12 20:00:00,59.20216606,16399
2021-01-12 21:00:00,2021-01-12 21:00:00,50.44981413,13571
2021-01-12 22:00:00,2021-01-12 22:00:00,46.98958333,13533
2021-01-12 23:00:00,2021-01-12 23:00:00,44.30627306,12007
2021-01-13 00:00:00,2021-01-13 00:00:00,41.10526316,10153
2021-01-13 01:00:00,2021-01-13 01:00:00,53.56293706,15319
2021-01-13 02:00:00,2021-01-13 02:00:00,66.908,16727
2021-01-13 03:00:00,2021-01-13 03:00:00,61.31153846,15941
2021-01-13 04:00:00,2021-01-13 04:00:00,54.76078431,13964
2021-01-13 05:00:00,2021-01-13 05:00:00,55.65925926,15028
2021-01-13 06:00:00,2021-01-13 06:00:00,57.04878049,16373
2021-01-13 07:00:00,2021-01-13 07:00:00,66.54444444,17967
2021-01-13 08:00:00,2021-01-13 08:00:00,75.21176471,19179
2021-01-13 09:00:00,2021-01-13 09:00:00,62.80608365,16518
2021-01-13 10:00:00,2021-01-13 10:00:00,54.16465863,13487
2021-01-13 11:00:00,2021-01-13 11:00:00,54.77559055,13913
2021-01-13 12:00:00,2021-01-13 12:00:00,59.73090909,16426
2021-01-13 13:00:00,2021-01-13 13:00:00,52.28985507,14432
2021-01-13 14:00:00,2021-01-13 14:00:00,57.74061433,16918
2021-01-13 15:00:00,2021-01-13 15:00:00,53.69745223,16861
2021-01-13 16:00:00,2021-01-13 16:00:00,58.14615385,15118
2021-01-13 17:00:00,2021-01-13 17:00:00,53.57239057,15911
2021-01-13 18:00:00,2021-01-13 18:00:00,58.60627178,16820
2021-01-13 19:00:00,2021-01-13 19:00:00,62.85098039,16027
2021-01-13 20:00:00,2021-01-13 20:00:00,51.9378882,16724
2021-01-13 21:00:00,2021-01-13 21:00:00,49.52920962,14413
2021-01-13 22:00:00,2021-01-13 22:00:00,54.95539033,14783
2021-01-13 23:00:00,2021-01-13 23:00:00,50.75724638,14009
2021-01-14 00:00:00,2021-01-14 00:00:00,51.41218638,14344
2021-01-14 01:00:00,2021-01-14 01:00:00,53.28819444,15347
2021-01-14 02:00:00,2021-01-14 02:00:00,58.41577061,16298
2021-01-14 03:00:00,2021-01-14 03:00:00,64.37959184,15773
2021-01-14 04:00:00,2021-01-14 04:00:00,50.07368421,14271
2021-01-14 05:00:00,2021-01-14 05:00:00,51.3220339,12112
2021-01-14 06:00:00,2021-01-14 06:00:00,53.60674157,14313
2021-01-14 07:00:00,2021-01-14 07:00:00,74.32342007,19993
2021-01-14 08:00:00,2021-01-14 08:00:00,75.83858268,19263
2021-01-14 09:00:00,2021-01-14 09:00:00,70.30656934,19264
2021-01-14 10:00:00,2021-01-14 10:00:00,55.95620438,15332
2021-01-14 11:00:00,2021-01-14 11:00:00,62.79844961,16202
2021-01-14 12:00:00,2021-01-14 12:00:00,58.53429603,16214
2021-01-14 13:00:00,2021-01-14 13:00:00,63.0620155,16270
2021-01-14 14:00:00,2021-01-14 14:00:00,70.43560606,18595
2021-01-14 15:00:00,2021-01-14 15:00:00,71.03041825,18681
2021-01-14 16:00:00,2021-01-14 16:00:00,73.50896057,20509
2021-01-14 17:00:00,2021-01-14 17:00:00,76.11469534,21236
2021-01-14 18:00:00,2021-01-14 18:00:00,71.32330827,18972
2021-01-14 19:00:00,2021-01-14 19:00:00,70.75298805,17759
2021-01-14 20:00:00,2021-01-14 20:00:00,64.54255319,18201
2021-01-14 21:00:00,2021-01-14 21:00:00,57.86904762,14583
2021-01-14 22:00:00,2021-01-14 22:00:00,57.4501845,15569
2021-01-14 23:00:00,2021-01-14 23:00:00,50.76953125,12997
2021-01-15 00:00:00,2021-01-15 00:00:00,57.75090253,15997
2021-01-15 01:00:00,2021-01-15 01:00:00,63.87603306,15458
2021-01-15 02:00:00,2021-01-15 02:00:00,68.04597701,17760
2021-01-15 03:00:00,2021-01-15 03:00:00,70.32384342,19761
2021-01-15 04:00:00,2021-01-15 04:00:00,75.52189781,20693
2021-01-15 05:00:00,2021-01-15 05:00:00,61.51811594,16979
2021-01-15 06:00:00,2021-01-15 06:00:00,80.19863014,23418
2021-01-15 07:00:00,2021-01-15 07:00:00,82.28158845,22792
2021-01-15 08:00:00,2021-01-15 08:00:00,87.3705036,24289
2021-01-15 09:00:00,2021-01-15 09:00:00,67.92910448,18205
2021-01-15 10:00:00,2021-01-15 10:00:00,63.36200717,17678
2021-01-15 11:00:00,2021-01-15 11:00:00,59.72695035,16843
2021-01-15 12:00:00,2021-01-15 12:00:00,65.07984791,17116
2021-01-15 13:00:00,2021-01-15 13:00:00,65.98507463,17684
2021-01-15 14:00:00,2021-01-15 14:00:00,70.57407407,19055
2021-01-15 15:00:00,2021-01-15 15:00:00,63.90635452,19108
2021-01-15 16:00:00,2021-01-15 16:00:00,64.8556701,18873
2021-01-15 17:00:00,2021-01-15 17:00:00,66.46808511,18744
2021-01-15 18:00:00,2021-01-15 18:00:00,57.26164875,15976
2021-01-15 19:00:00,2021-01-15 19:00:00,65.976,16494
2021-01-15 20:00:00,2021-01-15 20:00:00,63.80586081,17419
2021-01-15 21:00:00,2021-01-15 21:00:00,61.0648855,15999
2021-01-15 22:00:00,2021-01-15 22:00:00,57.36956522,15834
2021-01-15 23:00:00,2021-01-15 23:00:00,53.07117438,14913
2021-01-16 00:00:00,2021-01-16 00:00:00,52.08053691,15520
2021-01-16 01:00:00,2021-01-16 01:00:00,58.18215613,15651
2021-01-16 02:00:00,2021-01-16 02:00:00,63.89473684,18210
2021-01-16 03:00:00,2021-01-16 03:00:00,74.19188192,20106
2021-01-16 04:00:00,2021-01-16 04:00:00,54.54761905,16037
2021-01-16 05:00:00,2021-01-16 05:00:00,49.06785714,13739
2021-01-16 06:00:00,2021-01-16 06:00:00,54.13584906,14346
2021-01-16 07:00:00,2021-01-16 07:00:00,82.7394958,19692
2021-01-16 08:00:00,2021-01-16 08:00:00,75.53103448,21904
2021-01-16 09:00:00,2021-01-16 09:00:00,69.46351931,16185
2021-01-16 10:00:00,2021-01-16 10:00:00,67.44814815,18211
2021-01-16 11:00:00,2021-01-16 11:00:00,61.0,16531
2021-01-16 12:00:00,2021-01-16 12:00:00,60.12030075,15992
2021-01-16 13:00:00,2021-01-16 13:00:00,73.79916318,17638
2021-01-16 14:00:00,2021-01-16 14:00:00,65.57620818,17640
2021-01-16 15:00:00,2021-01-16 15:00:00,61.85447761,16577
2021-01-16 16:00:00,2021-01-16 16:00:00,73.53003534,20809
2021-01-16 17:00:00,2021-01-16 17:00:00,80.44656489,21077
2021-01-16 18:00:00,2021-01-16 18:00:00,69.75,19530
2021-01-16 19:00:00,2021-01-16 19:00:00,69.78625954,18284
2021-01-16 20:00:00,2021-01-16 20:00:00,63.77152318,19259
2021-01-16 21:00:00,2021-01-16 21:00:00,63.42279412,17251
2021-01-16 22:00:00,2021-01-16 22:00:00,66.54307116,17767
2021-01-16 23:00:00,2021-01-16 23:00:00,64.37591241,17639
2021-01-17 00:00:00,2021-01-17 00:00:00,60.07296137,13997
2021-01-17 01:00:00,2021-01-17 01:00:00,64.12830189,16994
2021-01-17 02:00:00,2021-01-17 02:00:00,66.70740741,18011
2021-01-17 03:00:00,2021-01-17 03:00:00,59.0929368,15896
2021-01-17 04:00:00,2021-01-17 04:00:00,49.91836735,14676
2021-01-17 05:00:00,2021-01-17 05:00:00,48.26937269,13081
2021-01-17 06:00:00,2021-01-17 06:00:00,52.84291188,13792
2021-01-17 07:00:00,2021-01-17 07:00:00,70.47940075,18818
2021-01-17 08:00:00,2021-01-17 08:00:00,60.76727273,16711
2021-01-17 09:00:00,2021-01-17 09:00:00,58.98220641,16574
2021-01-17 10:00:00,2021-01-17 10:00:00,57.75098814,14611
2021-01-17 11:00:00,2021-01-17 11:00:00,60.11857708,15210
2021-01-17 12:00:00,2021-01-17 12:00:00,60.61209964,17032
2021-01-17 13:00:00,2021-01-17 13:00:00,66.01102941,17955
2021-01-17 14:00:00,2021-01-17 14:00:00,61.99250936,16552
