start_time,blockreward,blockreward_usd,datetime
2021-01-03 09:00:00,46.05926307,1581695.30295644,2021-01-03 09:00:00
2021-01-03 10:00:00,21.48592695,727277.43893005,2021-01-03 10:00:00
2021-01-03 11:00:00,35.07491981,1198950.41657972,2021-01-03 11:00:00
2021-01-03 12:00:00,55.23143515,1891815.70021583,2021-01-03 12:00:00
2021-01-03 13:00:00,42.39042758,1443506.68401234,2021-01-03 13:00:00
2021-01-03 14:00:00,61.52560435,2085723.24880947,2021-01-03 14:00:00
2021-01-03 15:00:00,42.31712472,1417896.67231555,2021-01-03 15:00:00
2021-01-03 16:00:00,67.61468977,2259174.87689538,2021-01-03 16:00:00
2021-01-03 17:00:00,47.65603572,1572757.3300666,2021-01-03 17:00:00
2021-01-03 18:00:00,54.23373863,1774613.42962958,2021-01-03 18:00:00
2021-01-03 19:00:00,47.30242092,1544948.51480561,2021-01-03 19:00:00
2021-01-03 20:00:00,41.20072097,1379493.98015368,2021-01-03 20:00:00
2021-01-03 21:00:00,46.7203056,1573962.3316073,2021-01-03 21:00:00
2021-01-03 22:00:00,58.88046263,1963250.49743157,2021-01-03 22:00:00
2021-01-03 23:00:00,27.8791524,929536.4812914,2021-01-03 23:00:00
2021-01-04 00:00:00,72.27368834,2372341.37273463,2021-01-04 00:00:00
2021-01-04 01:00:00,39.65830462,1303703.35012097,2021-01-04 01:00:00
2021-01-04 02:00:00,40.9118549,1357804.52010266,2021-01-04 02:00:00
2021-01-04 03:00:00,71.45289414,2385559.43845084,2021-01-04 03:00:00
2021-01-04 04:00:00,7.25090215,241535.624517,2021-01-04 04:00:00
2021-01-04 05:00:00,34.98681408,1159031.18009596,2021-01-04 05:00:00
2021-01-04 06:00:00,54.39161381,1797159.6740029,2021-01-04 06:00:00
2021-01-04 07:00:00,59.47868057,1922956.89759886,2021-01-04 07:00:00
2021-01-04 08:00:00,66.38868801,2133689.40731656,2021-01-04 08:00:00
2021-01-04 09:00:00,66.91443295,2101298.31514915,2021-01-04 09:00:00
2021-01-04 10:00:00,41.84895457,1230671.96393674,2021-01-04 10:00:00
2021-01-04 11:00:00,48.06008349,1447408.97529755,2021-01-04 11:00:00
2021-01-04 12:00:00,56.54015293,1755700.94620547,2021-01-04 12:00:00
2021-01-04 13:00:00,36.05241746,1122025.42494389,2021-01-04 13:00:00
2021-01-04 14:00:00,42.93554303,1367584.80948046,2021-01-04 14:00:00
2021-01-04 15:00:00,56.52734907,1805495.84294675,2021-01-04 15:00:00
2021-01-04 16:00:00,35.72569833,1117729.44576747,2021-01-04 16:00:00
2021-01-04 17:00:00,28.77753434,895621.18084861,2021-01-04 17:00:00
2021-01-04 18:00:00,70.79562326,2204674.74493277,2021-01-04 18:00:00
2021-01-04 19:00:00,62.84956566,1977455.12988853,2021-01-04 19:00:00
2021-01-04 20:00:00,49.41915079,1555873.75089136,2021-01-04 20:00:00
2021-01-04 21:00:00,56.1403747,1745778.77056247,2021-01-04 21:00:00
2021-01-04 22:00:00,41.43277875,1291222.93422083,2021-01-04 22:00:00
2021-01-04 23:00:00,49.1419363,1550531.46823979,2021-01-04 23:00:00
2021-01-05 00:00:00,61.39925753,1996509.56425898,2021-01-05 00:00:00
2021-01-05 01:00:00,40.99409019,1335873.2700787,2021-01-05 01:00:00
2021-01-05 02:00:00,40.88863733,1329297.65659371,2021-01-05 02:00:00
2021-01-05 03:00:00,40.91317628,1306912.51984795,2021-01-05 03:00:00
2021-01-05 04:00:00,46.92288303,1465332.75375843,2021-01-05 04:00:00
2021-01-05 05:00:00,52.73268906,1623427.74980386,2021-01-05 05:00:00
2021-01-05 06:00:00,53.28151559,1644365.99254476,2021-01-05 06:00:00
2021-01-05 07:00:00,14.36166829,445990.82943479,2021-01-05 07:00:00
2021-01-05 08:00:00,28.46155087,889951.802127,2021-01-05 08:00:00
2021-01-05 09:00:00,48.62243929,1528322.19367194,2021-01-05 09:00:00
2021-01-05 10:00:00,41.68503085,1311544.95105623,2021-01-05 10:00:00
2021-01-05 11:00:00,40.91497329,1287560.71443719,2021-01-05 11:00:00
2021-01-05 12:00:00,28.71638148,914294.14601948,2021-01-05 12:00:00
2021-01-05 13:00:00,56.47520165,1791460.19705761,2021-01-05 13:00:00
2021-01-05 14:00:00,62.18612629,1962016.86695801,2021-01-05 14:00:00
2021-01-05 15:00:00,28.92192879,928186.67020047,2021-01-05 15:00:00
2021-01-05 16:00:00,50.06894481,1622703.05388623,2021-01-05 16:00:00
2021-01-05 17:00:00,76.55330065,2493065.52387937,2021-01-05 17:00:00
2021-01-05 18:00:00,42.95087094,1422365.96750066,2021-01-05 18:00:00
2021-01-05 19:00:00,29.11509385,988277.83614748,2021-01-05 19:00:00
2021-01-05 20:00:00,36.24791298,1224366.69241677,2021-01-05 20:00:00
2021-01-05 21:00:00,64.54574447,2188387.81877367,2021-01-05 21:00:00
2021-01-05 22:00:00,50.51451967,1727283.23661989,2021-01-05 22:00:00
2021-01-05 23:00:00,57.13647249,1946089.81549725,2021-01-05 23:00:00
2021-01-06 00:00:00,77.00102697,2601980.70495608,2021-01-06 00:00:00
2021-01-06 01:00:00,48.38175945,1635113.35052155,2021-01-06 01:00:00
2021-01-06 02:00:00,20.88625643,709770.16637509,2021-01-06 02:00:00
2021-01-06 03:00:00,61.90955122,2100298.83405606,2021-01-06 03:00:00
2021-01-06 04:00:00,28.34350318,991651.3275163,2021-01-06 04:00:00
2021-01-06 05:00:00,54.67449455,1921240.45633596,2021-01-06 05:00:00
2021-01-06 06:00:00,73.34450473,2569655.74795842,2021-01-06 06:00:00
2021-01-06 07:00:00,35.54202237,1235629.72532989,2021-01-06 07:00:00
2021-01-06 08:00:00,54.80581549,1891045.09345838,2021-01-06 08:00:00
2021-01-06 09:00:00,48.21081216,1645865.50286398,2021-01-06 09:00:00
2021-01-06 10:00:00,60.25485045,2066665.48664704,2021-01-06 10:00:00
2021-01-06 11:00:00,67.14695764,2337245.45802645,2021-01-06 11:00:00
2021-01-06 12:00:00,29.07238383,1010331.66375483,2021-01-06 12:00:00
2021-01-06 13:00:00,64.51189749,2236523.81014066,2021-01-06 13:00:00
2021-01-06 14:00:00,36.36770916,1253950.26370273,2021-01-06 14:00:00
2021-01-06 15:00:00,50.80240203,1758145.50397796,2021-01-06 15:00:00
2021-01-06 16:00:00,64.083688,2232687.674138,2021-01-06 16:00:00
2021-01-06 17:00:00,56.79165287,1984435.86333721,2021-01-06 17:00:00
2021-01-06 18:00:00,50.27999009,1770069.53201781,2021-01-06 18:00:00
2021-01-06 19:00:00,49.70013681,1768846.62058456,2021-01-06 19:00:00
2021-01-06 20:00:00,49.30698189,1732875.4826725,2021-01-06 20:00:00
2021-01-06 21:00:00,35.69904121,1288423.05240669,2021-01-06 21:00:00
2021-01-06 22:00:00,56.90139293,2058165.35272295,2021-01-06 22:00:00
2021-01-06 23:00:00,60.7501542,2206444.15302811,2021-01-06 23:00:00
2021-01-07 00:00:00,49.10773816,1812738.8479371,2021-01-07 00:00:00
2021-01-07 01:00:00,80.04609245,2961849.25081166,2021-01-07 01:00:00
2021-01-07 02:00:00,28.20579782,1040084.00284838,2021-01-07 02:00:00
2021-01-07 03:00:00,34.43244746,1283679.12933828,2021-01-07 03:00:00
2021-01-07 04:00:00,47.82714842,1788113.04549917,2021-01-07 04:00:00
2021-01-07 05:00:00,34.34939834,1286795.52530507,2021-01-07 05:00:00
2021-01-07 06:00:00,35.26625662,1311240.04149266,2021-01-07 06:00:00
2021-01-07 07:00:00,60.05644732,2229554.14126133,2021-01-07 07:00:00
2021-01-07 08:00:00,35.18696573,1301162.3205507,2021-01-07 08:00:00
2021-01-07 09:00:00,35.31426227,1315227.0691325,2021-01-07 09:00:00
2021-01-07 10:00:00,73.87721748,2748164.3444591,2021-01-07 10:00:00
2021-01-07 11:00:00,41.1359546,1538194.88693371,2021-01-07 11:00:00
2021-01-07 12:00:00,54.81852624,2081382.26358079,2021-01-07 12:00:00
2021-01-07 13:00:00,69.15734453,2648364.47192397,2021-01-07 13:00:00
2021-01-07 14:00:00,34.92781249,1343131.98966239,2021-01-07 14:00:00
2021-01-07 15:00:00,62.98744206,2424576.58446782,2021-01-07 15:00:00
2021-01-07 16:00:00,35.7191194,1402724.81041351,2021-01-07 16:00:00
2021-01-07 17:00:00,29.23568637,1155251.21342789,2021-01-07 17:00:00
2021-01-07 18:00:00,51.13337262,1992392.88882818,2021-01-07 18:00:00
2021-01-07 19:00:00,50.45964999,1940815.14466954,2021-01-07 19:00:00
2021-01-07 20:00:00,64.34186286,2509476.99237026,2021-01-07 20:00:00
2021-01-07 21:00:00,50.83091485,2010086.05588023,2021-01-07 21:00:00
2021-01-07 22:00:00,70.69728133,2803085.59014074,2021-01-07 22:00:00
2021-01-07 23:00:00,42.80144557,1679666.0723215,2021-01-07 23:00:00
2021-01-08 00:00:00,42.84816841,1681207.54292759,2021-01-08 00:00:00
2021-01-08 01:00:00,54.39594302,2099936.57466298,2021-01-08 01:00:00
2021-01-08 02:00:00,41.99967,1563595.2205791,2021-01-08 02:00:00
2021-01-08 03:00:00,41.67347586,1583225.59016739,2021-01-08 03:00:00
2021-01-08 04:00:00,34.61200193,1335460.99478451,2021-01-08 04:00:00
2021-01-08 05:00:00,27.47214305,1052189.77147571,2021-01-08 05:00:00
2021-01-08 06:00:00,41.28818464,1584250.98818965,2021-01-08 06:00:00
2021-01-08 07:00:00,34.11019981,1315107.35015299,2021-01-08 07:00:00
2021-01-08 08:00:00,35.51460713,1374175.93569051,2021-01-08 08:00:00
2021-01-08 09:00:00,14.39897458,557656.11910077,2021-01-08 09:00:00
2021-01-08 10:00:00,70.01238888,2799530.15459554,2021-01-08 10:00:00
2021-01-08 11:00:00,21.87022932,901245.28988347,2021-01-08 11:00:00
2021-01-08 12:00:00,22.24073168,923543.93115417,2021-01-08 12:00:00
2021-01-08 13:00:00,73.03986448,3019440.77388814,2021-01-08 13:00:00
2021-01-08 14:00:00,58.17314002,2404799.37640586,2021-01-08 14:00:00
2021-01-08 15:00:00,65.23916752,2681184.05881752,2021-01-08 15:00:00
2021-01-08 16:00:00,51.76038898,2139501.22167742,2021-01-08 16:00:00
2021-01-08 17:00:00,36.44276155,1506042.65593772,2021-01-08 17:00:00
2021-01-08 18:00:00,30.0041019,1218004.50154788,2021-01-08 18:00:00
2021-01-08 19:00:00,44.29547063,1786920.41391697,2021-01-08 19:00:00
2021-01-08 20:00:00,73.64022184,2896753.71378221,2021-01-08 20:00:00
2021-01-08 21:00:00,37.14281795,1477730.75822916,2021-01-08 21:00:00
2021-01-08 22:00:00,44.11997541,1782343.59533649,2021-01-08 22:00:00
2021-01-08 23:00:00,64.17954789,2618803.31431762,2021-01-08 23:00:00
2021-01-09 00:00:00,36.47977608,1481873.62168582,2021-01-09 00:00:00
2021-01-09 01:00:00,35.29274771,1413006.8742415,2021-01-09 01:00:00
2021-01-09 02:00:00,42.97213382,1727572.82847832,2021-01-09 02:00:00
2021-01-09 03:00:00,28.73660476,1151234.07654716,2021-01-09 03:00:00
2021-01-09 04:00:00,73.96115366,2967299.89998987,2021-01-09 04:00:00
2021-01-09 05:00:00,29.11188625,1157922.14990204,2021-01-09 05:00:00
2021-01-09 06:00:00,55.54932901,2181311.53166069,2021-01-09 06:00:00
2021-01-09 07:00:00,7.60160983,299742.69128243,2021-01-09 07:00:00
2021-01-09 08:00:00,50.67251776,2015790.77350459,2021-01-09 08:00:00
2021-01-09 09:00:00,35.40173086,1434075.40389916,2021-01-09 09:00:00
2021-01-09 10:00:00,42.77365308,1733995.86879542,2021-01-09 10:00:00
2021-01-09 11:00:00,35.03091756,1427291.67089445,2021-01-09 11:00:00
2021-01-09 12:00:00,55.5705453,2263544.7972514,2021-01-09 12:00:00
2021-01-09 13:00:00,28.48522368,1169654.36141828,2021-01-09 13:00:00
2021-01-09 14:00:00,21.62136946,893129.55176354,2021-01-09 14:00:00
2021-01-09 15:00:00,77.01223488,3135179.30240072,2021-01-09 15:00:00
2021-01-09 16:00:00,48.53872443,1957346.54292815,2021-01-09 16:00:00
2021-01-09 17:00:00,29.33534303,1188688.9521661,2021-01-09 17:00:00
2021-01-09 18:00:00,49.42550105,2013609.10905574,2021-01-09 18:00:00
2021-01-09 19:00:00,22.19055715,905717.13021746,2021-01-09 19:00:00
2021-01-09 20:00:00,41.97198694,1699679.47562265,2021-01-09 20:00:00
2021-01-09 21:00:00,42.01645849,1713672.06739467,2021-01-09 21:00:00
2021-01-09 22:00:00,62.03207739,2515593.75809784,2021-01-09 22:00:00
2021-01-09 23:00:00,27.52716935,1113032.31365707,2021-01-09 23:00:00
2021-01-10 00:00:00,54.34819831,2202605.49659123,2021-01-10 00:00:00
2021-01-10 01:00:00,41.10849885,1692261.06655125,2021-01-10 01:00:00
2021-01-10 02:00:00,21.83177878,897375.04652205,2021-01-10 02:00:00
2021-01-10 03:00:00,47.0592449,1914792.81755627,2021-01-10 03:00:00
2021-01-10 04:00:00,47.2826447,1915398.57977924,2021-01-10 04:00:00
2021-01-10 05:00:00,33.50693366,1358672.93577176,2021-01-10 05:00:00
2021-01-10 06:00:00,66.44206829,2709775.98588149,2021-01-10 06:00:00
2021-01-10 07:00:00,59.20779535,2423205.16363354,2021-01-10 07:00:00
2021-01-10 08:00:00,40.75548373,1662376.57210607,2021-01-10 08:00:00
2021-01-10 09:00:00,27.53942673,1128332.88297331,2021-01-10 09:00:00
2021-01-10 10:00:00,53.99232204,2189385.01476962,2021-01-10 10:00:00
2021-01-10 11:00:00,39.26247746,1561010.82949856,2021-01-10 11:00:00
2021-01-10 12:00:00,42.35616922,1671270.36016697,2021-01-10 12:00:00
2021-01-10 13:00:00,41.90242176,1671990.46750985,2021-01-10 13:00:00
2021-01-10 14:00:00,60.36956158,2394029.88765563,2021-01-10 14:00:00
2021-01-10 15:00:00,28.5496664,1136808.1746055,2021-01-10 15:00:00
2021-01-10 16:00:00,21.51378946,847932.28753004,2021-01-10 16:00:00
2021-01-10 17:00:00,69.05799933,2658151.3709902,2021-01-10 17:00:00
2021-01-10 18:00:00,68.11300195,2605401.80410555,2021-01-10 18:00:00
2021-01-10 19:00:00,34.82548062,1327695.49840907,2021-01-10 19:00:00
2021-01-10 20:00:00,43.01785761,1595040.64956111,2021-01-10 20:00:00
2021-01-10 21:00:00,48.66700549,1846688.04107546,2021-01-10 21:00:00
2021-01-10 22:00:00,60.78056753,2341934.50576132,2021-01-10 22:00:00
2021-01-10 23:00:00,34.21219148,1312053.45285982,2021-01-10 23:00:00
2021-01-11 00:00:00,34.10902441,1280698.2601471,2021-01-11 00:00:00
2021-01-11 01:00:00,27.37508283,1030804.56927254,2021-01-11 01:00:00
2021-01-11 02:00:00,60.67874113,2223221.07336114,2021-01-11 02:00:00
2021-01-11 03:00:00,41.23735403,1448495.31950618,2021-01-11 03:00:00
2021-01-11 04:00:00,47.82647865,1692497.9541693,2021-01-11 04:00:00
2021-01-11 05:00:00,40.52830019,1427504.45446711,2021-01-11 05:00:00
2021-01-11 06:00:00,34.60394397,1182483.89779607,2021-01-11 06:00:00
2021-01-11 07:00:00,88.93377406,2987374.89034769,2021-01-11 07:00:00
2021-01-11 08:00:00,28.29982767,1000214.07692291,2021-01-11 08:00:00
2021-01-11 09:00:00,67.29262177,2375932.53261495,2021-01-11 09:00:00
2021-01-11 10:00:00,55.16000626,1972600.17078623,2021-01-11 10:00:00
2021-01-11 11:00:00,48.32202098,1680767.44228749,2021-01-11 11:00:00
2021-01-11 12:00:00,28.75155415,990076.97220446,2021-01-11 12:00:00
2021-01-11 13:00:00,28.86730229,977448.29334404,2021-01-11 13:00:00
2021-01-11 14:00:00,29.67755469,986787.82107508,2021-01-11 14:00:00
2021-01-11 15:00:00,51.5524461,1680375.09856015,2021-01-11 15:00:00
2021-01-11 16:00:00,15.15074767,469442.26832771,2021-01-11 16:00:00
2021-01-11 17:00:00,30.6494557,979978.85264163,2021-01-11 17:00:00
2021-01-11 18:00:00,53.3694158,1753848.53557183,2021-01-11 18:00:00
2021-01-11 19:00:00,45.5394414,1464859.21511001,2021-01-11 19:00:00
2021-01-11 20:00:00,89.47698664,2875994.54080729,2021-01-11 20:00:00
2021-01-11 21:00:00,23.08171052,783561.61585754,2021-01-11 21:00:00
2021-01-11 22:00:00,66.88914634,2290974.33365348,2021-01-11 22:00:00
2021-01-11 23:00:00,59.55359585,2086790.51050987,2021-01-11 23:00:00
2021-01-12 00:00:00,59.05770783,2063147.53166715,2021-01-12 00:00:00
2021-01-12 01:00:00,43.48904117,1525790.40171862,2021-01-12 01:00:00
2021-01-12 02:00:00,65.30470304,2229699.3262616,2021-01-12 02:00:00
2021-01-12 03:00:00,57.4574471,1994104.30799375,2021-01-12 03:00:00
2021-01-12 04:00:00,43.44828127,1517104.62385249,2021-01-12 04:00:00
2021-01-12 05:00:00,29.52697029,1048603.1453957,2021-01-12 05:00:00
2021-01-12 06:00:00,64.9404233,2340341.4151512,2021-01-12 06:00:00
2021-01-12 07:00:00,50.01031649,1802876.38674708,2021-01-12 07:00:00
2021-01-12 08:00:00,29.29704808,1051990.89747023,2021-01-12 08:00:00
2021-01-12 09:00:00,57.74207146,2074687.04545208,2021-01-12 09:00:00
2021-01-12 10:00:00,28.23650609,996140.90529665,2021-01-12 10:00:00
2021-01-12 11:00:00,37.40656406,1324817.85452305,2021-01-12 11:00:00
2021-01-12 12:00:00,37.69228018,1322583.54178564,2021-01-12 12:00:00
2021-01-12 13:00:00,37.08988788,1282368.23446775,2021-01-12 13:00:00
2021-01-12 14:00:00,52.30041793,1743109.40874006,2021-01-12 14:00:00
2021-01-12 15:00:00,57.88659721,1966815.25053134,2021-01-12 15:00:00
2021-01-12 16:00:00,36.44718578,1245155.66102267,2021-01-12 16:00:00
2021-01-12 17:00:00,53.11332095,1850568.27473193,2021-01-12 17:00:00
2021-01-12 18:00:00,23.35109097,817847.482211,2021-01-12 18:00:00
2021-01-12 19:00:00,23.50027936,812780.22849918,2021-01-12 19:00:00
2021-01-12 20:00:00,38.48354045,1317246.3915096,2021-01-12 20:00:00
2021-01-12 21:00:00,53.21167427,1825884.66015279,2021-01-12 21:00:00
2021-01-12 22:00:00,59.97910745,2070699.19798796,2021-01-12 22:00:00
2021-01-12 23:00:00,50.94887373,1717143.72675774,2021-01-12 23:00:00
2021-01-13 00:00:00,43.05967646,1443548.75883573,2021-01-13 00:00:00
2021-01-13 01:00:00,29.44342605,968656.84691975,2021-01-13 01:00:00
2021-01-13 02:00:00,56.89445723,1878897.93709432,2021-01-13 02:00:00
2021-01-13 03:00:00,28.83171176,978129.33249395,2021-01-13 03:00:00
2021-01-13 04:00:00,54.64690183,1836129.72359113,2021-01-13 04:00:00
2021-01-13 05:00:00,35.42070338,1174840.3934898,2021-01-13 05:00:00
2021-01-13 06:00:00,49.11683076,1661042.10823024,2021-01-13 06:00:00
2021-01-13 07:00:00,68.82368634,2369551.05815253,2021-01-13 07:00:00
2021-01-13 08:00:00,29.8148152,1037138.39357883,2021-01-13 08:00:00
2021-01-13 09:00:00,49.2181971,1711355.47380428,2021-01-13 09:00:00
2021-01-13 10:00:00,62.41916349,2166431.87214256,2021-01-13 10:00:00
2021-01-13 11:00:00,28.48244443,989554.15746445,2021-01-13 11:00:00
2021-01-13 12:00:00,36.63429604,1256032.88971233,2021-01-13 12:00:00
2021-01-13 13:00:00,29.03257094,1000672.85294014,2021-01-13 13:00:00
2021-01-13 14:00:00,78.95168083,2742388.54928738,2021-01-13 14:00:00
2021-01-13 15:00:00,50.73311344,1755710.40434187,2021-01-13 15:00:00
2021-01-13 16:00:00,37.41211689,1296593.8761118,2021-01-13 16:00:00
2021-01-13 17:00:00,90.15566649,3141248.33824652,2021-01-13 17:00:00
2021-01-13 18:00:00,50.63100915,1779166.57958999,2021-01-13 18:00:00
2021-01-13 19:00:00,43.31653193,1558254.33398183,2021-01-13 19:00:00
2021-01-13 20:00:00,29.92791673,1083711.79205408,2021-01-13 20:00:00
2021-01-13 21:00:00,36.87045395,1349204.46001033,2021-01-13 21:00:00
2021-01-13 22:00:00,14.82389554,555826.32810941,2021-01-13 22:00:00
2021-01-13 23:00:00,51.91765375,1938736.05029642,2021-01-13 23:00:00
2021-01-14 00:00:00,50.74160542,1920849.2388168,2021-01-14 00:00:00
2021-01-14 01:00:00,35.49688715,1331257.20720028,2021-01-14 01:00:00
2021-01-14 02:00:00,75.47375536,2828468.74668663,2021-01-14 02:00:00
2021-01-14 03:00:00,41.05156946,1531503.11596501,2021-01-14 03:00:00
2021-01-14 04:00:00,54.5464611,2028551.44245681,2021-01-14 04:00:00
2021-01-14 05:00:00,47.59032223,1784251.97992908,2021-01-14 05:00:00
2021-01-14 06:00:00,48.12721733,1814949.39827649,2021-01-14 06:00:00
2021-01-14 07:00:00,35.93570772,1375076.79048103,2021-01-14 07:00:00
2021-01-14 08:00:00,35.16999017,1355110.42609265,2021-01-14 08:00:00
2021-01-14 09:00:00,49.51671946,1893336.32812458,2021-01-14 09:00:00
2021-01-14 10:00:00,55.6461511,2129253.6212866,2021-01-14 10:00:00
2021-01-14 11:00:00,14.47775691,554344.70784101,2021-01-14 11:00:00
2021-01-14 12:00:00,37.5198432,1433129.62898863,2021-01-14 12:00:00
2021-01-14 13:00:00,43.53277399,1678568.04387958,2021-01-14 13:00:00
2021-01-14 14:00:00,51.4797324,2027407.3449366,2021-01-14 14:00:00
2021-01-14 15:00:00,45.18100898,1790834.58718115,2021-01-14 15:00:00
2021-01-14 16:00:00,22.96494798,910968.85567569,2021-01-14 16:00:00
2021-01-14 17:00:00,38.14498439,1510758.0852206,2021-01-14 17:00:00
2021-01-14 18:00:00,59.74544931,2359982.94028158,2021-01-14 18:00:00
2021-01-14 19:00:00,30.76646016,1216340.87212183,2021-01-14 19:00:00
2021-01-14 20:00:00,51.9621274,2055116.61356346,2021-01-14 20:00:00
2021-01-14 21:00:00,52.61738925,2029626.80146534,2021-01-14 21:00:00
2021-01-14 22:00:00,30.76120423,1187606.18540385,2021-01-14 22:00:00
2021-01-14 23:00:00,51.71276296,2019264.55349787,2021-01-14 23:00:00
2021-01-15 00:00:00,43.78750276,1730072.8595879,2021-01-15 00:00:00
2021-01-15 01:00:00,37.16088056,1462814.23536637,2021-01-15 01:00:00
2021-01-15 02:00:00,56.2289143,2208495.44219267,2021-01-15 02:00:00
2021-01-15 03:00:00,42.63562043,1656440.59854736,2021-01-15 03:00:00
2021-01-15 04:00:00,42.55518435,1640116.24822433,2021-01-15 04:00:00
2021-01-15 05:00:00,41.41916979,1596773.45029713,2021-01-15 05:00:00
2021-01-15 06:00:00,69.23948765,2619697.74230456,2021-01-15 06:00:00
2021-01-15 07:00:00,48.23543136,1841188.89842577,2021-01-15 07:00:00
2021-01-15 08:00:00,30.23082188,1158718.05571284,2021-01-15 08:00:00
2021-01-15 09:00:00,43.43670471,1663306.4054531,2021-01-15 09:00:00
2021-01-15 10:00:00,22.91545285,881592.70826292,2021-01-15 10:00:00
2021-01-15 11:00:00,50.6030479,1929729.32800777,2021-01-15 11:00:00
2021-01-15 12:00:00,15.34094174,575831.54793369,2021-01-15 12:00:00
2021-01-15 13:00:00,29.54659364,1112441.16766632,2021-01-15 13:00:00
