start_time,datetime,supply_new,supply_total
2021-09-30 19:00:00,2021-09-30 19:00:00,622.826458564,117606934.3499383
2021-09-30 20:00:00,2021-09-30 20:00:00,651.301927301,117606825.83737987
2021-09-30 21:00:00,2021-09-30 21:00:00,547.940154599,117606536.943003
2021-09-30 22:00:00,2021-09-30 22:00:00,580.118131104,117606673.89019048
2021-09-30 23:00:00,2021-09-30 23:00:00,551.182871926,117605686.88220932
2021-10-01 00:00:00,2021-10-01 00:00:00,626.528375696,117605870.15276375
2021-10-01 01:00:00,2021-10-01 01:00:00,644.191323367,117606034.57408196
2021-10-01 02:00:00,2021-10-01 02:00:00,581.493359808,117606265.19555734
2021-10-01 03:00:00,2021-10-01 03:00:00,617.322941296,117606574.4252514
2021-10-01 04:00:00,2021-10-01 04:00:00,616.154132326,117606920.10779668
2021-10-01 05:00:00,2021-10-01 05:00:00,596.103770525,117607261.42061809
2021-10-01 06:00:00,2021-10-01 06:00:00,599.649210909,117607635.38003062
2021-10-01 07:00:00,2021-10-01 07:00:00,619.588433397,117608000.7299989
2021-10-01 08:00:00,2021-10-01 08:00:00,619.900300641,117608351.96079892
2021-10-01 09:00:00,2021-10-01 09:00:00,576.360227093,117608679.77587911
2021-10-01 10:00:00,2021-10-01 10:00:00,618.60468092,117609033.54407136
2021-10-01 11:00:00,2021-10-01 11:00:00,645.806178296,117609416.37809736
2021-10-01 12:00:00,2021-10-01 12:00:00,647.733161104,117609796.93943033
2021-10-01 13:00:00,2021-10-01 13:00:00,639.066399373,117610173.39461154
2021-10-01 14:00:00,2021-10-01 14:00:00,693.026260959,117610563.97873494
2021-10-01 15:00:00,2021-10-01 15:00:00,597.029617213,117610847.81894527
2021-10-01 16:00:00,2021-10-01 16:00:00,601.819304115,117611043.63235386
2021-10-01 17:00:00,2021-10-01 17:00:00,622.125787321,117611315.664384
2021-10-01 18:00:00,2021-10-01 18:00:00,607.646121575,117611594.09614512
2021-10-01 19:00:00,2021-10-01 19:00:00,566.406236962,117611651.28495052
2021-10-01 20:00:00,2021-10-01 20:00:00,594.471727281,117611796.34412096
2021-10-01 21:00:00,2021-10-01 21:00:00,601.349274391,117611956.92019495
2021-10-01 22:00:00,2021-10-01 22:00:00,661.30075991,117612197.35209796
2021-10-01 23:00:00,2021-10-01 23:00:00,608.588167013,117612503.54579398
2021-10-02 00:00:00,2021-10-02 00:00:00,570.070968647,117612811.38612548
2021-10-02 01:00:00,2021-10-02 01:00:00,548.244682844,117613109.505691
2021-10-02 02:00:00,2021-10-02 02:00:00,629.385864516,117613503.85537209
2021-10-02 03:00:00,2021-10-02 03:00:00,625.719374673,117613897.06010395
2021-10-02 04:00:00,2021-10-02 04:00:00,602.477003711,117614294.72622736
2021-10-02 05:00:00,2021-10-02 05:00:00,590.346406357,117614676.1214077
2021-10-02 06:00:00,2021-10-02 06:00:00,605.964198558,117615083.27384052
2021-10-02 07:00:00,2021-10-02 07:00:00,571.234863432,117615460.75731964
2021-10-02 08:00:00,2021-10-02 08:00:00,669.963487738,117615941.24344283
2021-10-02 09:00:00,2021-10-02 09:00:00,615.706571817,117616364.26267546
2021-10-02 10:00:00,2021-10-02 10:00:00,614.366573766,117616809.79022332
2021-10-02 11:00:00,2021-10-02 11:00:00,536.329287334,117617173.88731164
2021-10-02 12:00:00,2021-10-02 12:00:00,639.765153567,117617630.57291916
2021-10-02 13:00:00,2021-10-02 13:00:00,607.568058796,117618027.39174496
2021-10-02 14:00:00,2021-10-02 14:00:00,580.848978694,117618356.42089966
2021-10-02 15:00:00,2021-10-02 15:00:00,668.806269896,117618751.69566716
2021-10-02 16:00:00,2021-10-02 16:00:00,607.149813354,117619115.65645549
2021-10-02 17:00:00,2021-10-02 17:00:00,603.593517683,117619482.20779777
2021-10-02 18:00:00,2021-10-02 18:00:00,646.220890191,117619903.13673022
2021-10-02 19:00:00,2021-10-02 19:00:00,621.672116306,117620121.0574654
2021-10-02 20:00:00,2021-10-02 20:00:00,617.463883566,117620426.82946303
2021-10-02 21:00:00,2021-10-02 21:00:00,642.367042147,117620860.92531246
2021-10-02 22:00:00,2021-10-02 22:00:00,624.998559126,117621244.18382923
2021-10-02 23:00:00,2021-10-02 23:00:00,563.633141395,117621547.31496738
2021-10-03 00:00:00,2021-10-03 00:00:00,596.954046315,117621927.9751502
2021-10-03 01:00:00,2021-10-03 01:00:00,594.060476387,117622329.17245792
2021-10-03 02:00:00,2021-10-03 02:00:00,594.457809084,117622736.13470392
2021-10-03 03:00:00,2021-10-03 03:00:00,563.4953174,117623104.04898986
2021-10-03 04:00:00,2021-10-03 04:00:00,582.32903968,117623516.3064487
2021-10-03 05:00:00,2021-10-03 05:00:00,566.491598939,117623925.93210596
2021-10-03 06:00:00,2021-10-03 06:00:00,614.103225857,117624361.16502884
2021-10-03 07:00:00,2021-10-03 07:00:00,552.542770964,117624689.24308193
2021-10-03 08:00:00,2021-10-03 08:00:00,599.879941114,117625106.11151616
2021-10-03 09:00:00,2021-10-03 09:00:00,684.996809585,117625614.7326677
2021-10-03 10:00:00,2021-10-03 10:00:00,613.006978529,117626065.7848544
2021-10-03 11:00:00,2021-10-03 11:00:00,591.773618051,117626479.75967497
2021-10-03 12:00:00,2021-10-03 12:00:00,600.868497278,117626922.44589645
2021-10-03 13:00:00,2021-10-03 13:00:00,634.000909171,117627361.18530798
2021-10-03 14:00:00,2021-10-03 14:00:00,644.167228893,117627772.07983696
2021-10-03 15:00:00,2021-10-03 15:00:00,625.555206073,117628150.93831724
2021-10-03 16:00:00,2021-10-03 16:00:00,638.783553407,117628513.171199
2021-10-03 17:00:00,2021-10-03 17:00:00,583.205929855,117628701.05684108
2021-10-03 18:00:00,2021-10-03 18:00:00,597.865299641,117628839.08201474
2021-10-03 19:00:00,2021-10-03 19:00:00,672.963941838,117629226.04375492
2021-10-03 20:00:00,2021-10-03 20:00:00,625.294375462,117629547.7202344
2021-10-03 21:00:00,2021-10-03 21:00:00,591.879700552,117629850.0568968
2021-10-03 22:00:00,2021-10-03 22:00:00,586.155769982,117630202.55109067
2021-10-03 23:00:00,2021-10-03 23:00:00,605.649967671,117630593.39195073
2021-10-04 00:00:00,2021-10-04 00:00:00,603.363810146,117630930.419472
2021-10-04 01:00:00,2021-10-04 01:00:00,610.141925885,117631266.43351068
2021-10-04 02:00:00,2021-10-04 02:00:00,610.977650377,117631579.9593979
2021-10-04 03:00:00,2021-10-04 03:00:00,592.053793104,117631868.7379549
2021-10-04 04:00:00,2021-10-04 04:00:00,562.795767563,117632141.17086545
2021-10-04 05:00:00,2021-10-04 05:00:00,604.605457831,117632432.3503121
2021-10-04 06:00:00,2021-10-04 06:00:00,577.89198339,117632778.19073264
2021-10-04 07:00:00,2021-10-04 07:00:00,611.517300829,117633164.8058888
2021-10-04 08:00:00,2021-10-04 08:00:00,576.13648181,117633508.30235252
2021-10-04 09:00:00,2021-10-04 09:00:00,647.074421143,117633945.61070731
2021-10-04 10:00:00,2021-10-04 10:00:00,618.547733952,117634363.1556744
2021-10-04 11:00:00,2021-10-04 11:00:00,574.226242108,117634727.20632476
2021-10-04 12:00:00,2021-10-04 12:00:00,614.153374564,117635101.28359573
2021-10-04 13:00:00,2021-10-04 13:00:00,579.585716002,117635379.29249328
2021-10-04 14:00:00,2021-10-04 14:00:00,655.704865873,117635511.5431392
2021-10-04 15:00:00,2021-10-04 15:00:00,587.821004233,117635627.96929748
2021-10-04 16:00:00,2021-10-04 16:00:00,606.14061534,117635222.7298041
2021-10-04 17:00:00,2021-10-04 17:00:00,677.584398891,117635094.57902355
2021-10-04 18:00:00,2021-10-04 18:00:00,665.864099673,117635237.95887856
2021-10-04 19:00:00,2021-10-04 19:00:00,606.163707689,117635446.79594952
2021-10-04 20:00:00,2021-10-04 20:00:00,612.357823495,117635595.36364643
2021-10-04 21:00:00,2021-10-04 21:00:00,569.709854143,117635735.6382113
2021-10-04 22:00:00,2021-10-04 22:00:00,616.949740024,117635969.7787604
2021-10-04 23:00:00,2021-10-04 23:00:00,582.671700738,117635969.804326
2021-10-05 00:00:00,2021-10-05 00:00:00,672.123851449,117636023.00929683
2021-10-05 01:00:00,2021-10-05 01:00:00,568.856585627,117636225.27525815
2021-10-05 02:00:00,2021-10-05 02:00:00,616.124644993,117636402.29394008
2021-10-05 03:00:00,2021-10-05 03:00:00,599.739154216,117636563.44986749
2021-10-05 04:00:00,2021-10-05 04:00:00,594.562577341,117636800.17417312
2021-10-05 05:00:00,2021-10-05 05:00:00,637.332329989,117637127.84560098
2021-10-05 06:00:00,2021-10-05 06:00:00,565.738344534,117637415.19867212
2021-10-05 07:00:00,2021-10-05 07:00:00,692.783341136,117637628.25117736
2021-10-05 08:00:00,2021-10-05 08:00:00,640.225187074,117637987.4493253
2021-10-05 09:00:00,2021-10-05 09:00:00,622.236145294,117638348.73129298
2021-10-05 10:00:00,2021-10-05 10:00:00,601.980719109,117638560.107948
2021-10-05 11:00:00,2021-10-05 11:00:00,584.376092821,117638862.06643842
2021-10-05 12:00:00,2021-10-05 12:00:00,651.988798282,117639192.87844951
2021-10-05 13:00:00,2021-10-05 13:00:00,572.156655199,117639392.87082984
2021-10-05 14:00:00,2021-10-05 14:00:00,635.261724852,117639553.5932864
2021-10-05 15:00:00,2021-10-05 15:00:00,562.788573,117639217.06301925
2021-10-05 16:00:00,2021-10-05 16:00:00,619.091557413,117639349.8806833
2021-10-05 17:00:00,2021-10-05 17:00:00,645.392907003,117639553.928655
2021-10-05 18:00:00,2021-10-05 18:00:00,581.322525969,117639027.97902755
2021-10-05 19:00:00,2021-10-05 19:00:00,579.846822952,117638658.80251823
2021-10-05 20:00:00,2021-10-05 20:00:00,641.216274215,117638695.26889656
2021-10-05 21:00:00,2021-10-05 21:00:00,561.289640422,117638766.52999246
2021-10-05 22:00:00,2021-10-05 22:00:00,592.460074365,117638937.488351
2021-10-05 23:00:00,2021-10-05 23:00:00,1115.598949706,117639165.34170866
2021-10-06 00:00:00,2021-10-06 00:00:00,29.570719354,117639311.5858594
2021-10-06 01:00:00,2021-10-06 01:00:00,604.276849702,117639502.71461056
2021-10-06 02:00:00,2021-10-06 02:00:00,677.128306386,117639627.3584834
2021-10-06 03:00:00,2021-10-06 03:00:00,616.678201611,117639826.97103836
2021-10-06 04:00:00,2021-10-06 04:00:00,651.998338429,117640022.97413622
2021-10-06 05:00:00,2021-10-06 05:00:00,625.886089869,117639030.64484952
2021-10-06 06:00:00,2021-10-06 06:00:00,611.641206779,117639090.78374375
2021-10-06 07:00:00,2021-10-06 07:00:00,599.952769764,117639182.00531133
2021-10-06 08:00:00,2021-10-06 08:00:00,509.548037661,117639247.65652588
2021-10-06 09:00:00,2021-10-06 09:00:00,600.488128466,117639471.55352202
2021-10-06 10:00:00,2021-10-06 10:00:00,610.304674057,117639678.4273506
2021-10-06 11:00:00,2021-10-06 11:00:00,673.796983161,117639958.31030108
2021-10-06 12:00:00,2021-10-06 12:00:00,597.094650187,117640157.52270018
2021-10-06 13:00:00,2021-10-06 13:00:00,609.655996902,117640263.65748888
2021-10-06 14:00:00,2021-10-06 14:00:00,630.504020393,117640398.35972673
2021-10-06 15:00:00,2021-10-06 15:00:00,604.910679551,117640475.94950604
2021-10-06 16:00:00,2021-10-06 16:00:00,642.945757472,117640550.03329842
2021-10-06 17:00:00,2021-10-06 17:00:00,582.157743229,117640527.7626623
2021-10-06 18:00:00,2021-10-06 18:00:00,600.421252417,117640510.96951637
2021-10-06 19:00:00,2021-10-06 19:00:00,612.176012504,117640519.55545196
2021-10-06 20:00:00,2021-10-06 20:00:00,650.326815775,117640569.65732858
2021-10-06 21:00:00,2021-10-06 21:00:00,600.565480064,117640571.38411424
2021-10-06 22:00:00,2021-10-06 22:00:00,579.846331881,117640509.11268418
2021-10-06 23:00:00,2021-10-06 23:00:00,681.724378202,117640563.99824595
2021-10-07 00:00:00,2021-10-07 00:00:00,588.516664802,117640509.56732364
2021-10-07 01:00:00,2021-10-07 01:00:00,609.332097426,117640534.03902356
2021-10-07 02:00:00,2021-10-07 02:00:00,578.996038105,117640581.86692508
2021-10-07 03:00:00,2021-10-07 03:00:00,592.791161892,117640630.38004152
2021-10-07 04:00:00,2021-10-07 04:00:00,610.387609297,117640801.95886908
2021-10-07 05:00:00,2021-10-07 05:00:00,565.638033011,117640779.8075392
2021-10-07 06:00:00,2021-10-07 06:00:00,587.871823797,117640948.41444246
2021-10-07 07:00:00,2021-10-07 07:00:00,606.977487734,117641065.4945121
2021-10-07 08:00:00,2021-10-07 08:00:00,602.449933713,117641273.2544563
2021-10-07 09:00:00,2021-10-07 09:00:00,593.811058884,117641507.3556066
2021-10-07 10:00:00,2021-10-07 10:00:00,644.026669202,117641776.12856114
2021-10-07 11:00:00,2021-10-07 11:00:00,684.03334879,117642053.258504
2021-10-07 12:00:00,2021-10-07 12:00:00,612.529741832,117642272.39476094
2021-10-07 13:00:00,2021-10-07 13:00:00,541.466871729,117642368.00887305
2021-10-07 14:00:00,2021-10-07 14:00:00,605.883854482,117642431.64074904
2021-10-07 15:00:00,2021-10-07 15:00:00,631.301889528,117642441.9582469
2021-10-07 16:00:00,2021-10-07 16:00:00,637.09074819,117642538.1752917
2021-10-07 17:00:00,2021-10-07 17:00:00,560.358187801,117642479.02885066
2021-10-07 18:00:00,2021-10-07 18:00:00,582.913094557,117642589.8667735
2021-10-07 19:00:00,2021-10-07 19:00:00,663.030823193,117642339.52301936
2021-10-07 20:00:00,2021-10-07 20:00:00,632.054874837,117642498.31171568
2021-10-07 21:00:00,2021-10-07 21:00:00,582.383313089,117642328.67755066
2021-10-07 22:00:00,2021-10-07 22:00:00,571.364553245,117642250.90634853
2021-10-07 23:00:00,2021-10-07 23:00:00,580.929658543,117642363.6140636
2021-10-08 00:00:00,2021-10-08 00:00:00,672.93002711,117642616.36198434
2021-10-08 01:00:00,2021-10-08 01:00:00,675.986539046,117642881.02365763
2021-10-08 02:00:00,2021-10-08 02:00:00,570.18386427,117643055.62339872
2021-10-08 03:00:00,2021-10-08 03:00:00,561.538605412,117643148.47559255
2021-10-08 04:00:00,2021-10-08 04:00:00,626.12894843,117643396.09266098
2021-10-08 05:00:00,2021-10-08 05:00:00,597.989166683,117643616.95919438
2021-10-08 06:00:00,2021-10-08 06:00:00,599.670099726,117643669.02000716
2021-10-08 07:00:00,2021-10-08 07:00:00,612.790731299,117643906.34949836
2021-10-08 08:00:00,2021-10-08 08:00:00,620.334943514,117644108.6956834
2021-10-08 09:00:00,2021-10-08 09:00:00,641.785126353,117644363.7141754
2021-10-08 10:00:00,2021-10-08 10:00:00,636.355677195,117644631.8290721
2021-10-08 11:00:00,2021-10-08 11:00:00,554.25025385,117644861.87565888
2021-10-08 12:00:00,2021-10-08 12:00:00,653.457104324,117650269.33405957
2021-10-08 13:00:00,2021-10-08 13:00:00,607.558253102,117645369.38590276
2021-10-08 14:00:00,2021-10-08 14:00:00,596.586834407,117645463.0078488
2021-10-08 15:00:00,2021-10-08 15:00:00,607.8406697,117645251.1909482
2021-10-08 16:00:00,2021-10-08 16:00:00,590.098906143,117645235.238328
2021-10-08 17:00:00,2021-10-08 17:00:00,660.141049429,117645367.13985392
2021-10-08 18:00:00,2021-10-08 18:00:00,543.484451355,117645409.69853604
2021-10-08 19:00:00,2021-10-08 19:00:00,628.302013694,117645439.45711978
2021-10-08 20:00:00,2021-10-08 20:00:00,612.858250714,117645640.24483123
2021-10-08 21:00:00,2021-10-08 21:00:00,595.176727205,117644973.19972616
2021-10-08 22:00:00,2021-10-08 22:00:00,626.628388157,117645250.95169266
2021-10-08 23:00:00,2021-10-08 23:00:00,609.718143798,117645545.2509659
2021-10-09 00:00:00,2021-10-09 00:00:00,591.634083268,117645775.7506484
2021-10-09 01:00:00,2021-10-09 01:00:00,583.509270715,117645924.00844356
2021-10-09 02:00:00,2021-10-09 02:00:00,608.290728778,117646187.05205894
2021-10-09 03:00:00,2021-10-09 03:00:00,631.253553059,117646471.82775736
2021-10-09 04:00:00,2021-10-09 04:00:00,600.140116683,117646744.8774624
2021-10-09 05:00:00,2021-10-09 05:00:00,561.920782737,117647007.29480846
2021-10-09 06:00:00,2021-10-09 06:00:00,535.770964086,117647255.1520778
2021-10-09 07:00:00,2021-10-09 07:00:00,633.44586685,117647602.55290262
2021-10-09 08:00:00,2021-10-09 08:00:00,612.861123735,117647946.09828024
2021-10-09 09:00:00,2021-10-09 09:00:00,617.212681801,117648301.4992666
2021-10-09 10:00:00,2021-10-09 10:00:00,627.990132488,117648674.2960556
2021-10-09 11:00:00,2021-10-09 11:00:00,618.450448599,117649042.21935478
2021-10-09 12:00:00,2021-10-09 12:00:00,625.581063506,117649405.70852414
2021-10-09 13:00:00,2021-10-09 13:00:00,628.267628303,117649763.12517756
2021-10-09 14:00:00,2021-10-09 14:00:00,591.117618401,117650077.35083336
2021-10-09 15:00:00,2021-10-09 15:00:00,627.396565564,117650403.27116404
2021-10-09 16:00:00,2021-10-09 16:00:00,604.811932132,117650673.77495617
2021-10-09 17:00:00,2021-10-09 17:00:00,597.897129528,117650983.09953137
2021-10-09 18:00:00,2021-10-09 18:00:00,598.729924745,117651300.87923016
2021-10-09 19:00:00,2021-10-09 19:00:00,616.798670196,117651629.17629698
2021-10-09 20:00:00,2021-10-09 20:00:00,643.923687363,117651882.1388666
2021-10-09 21:00:00,2021-10-09 21:00:00,600.831065676,117652197.80503352
2021-10-09 22:00:00,2021-10-09 22:00:00,621.645711102,117652557.29142857
2021-10-09 23:00:00,2021-10-09 23:00:00,579.914414655,117652905.61288735
2021-10-10 00:00:00,2021-10-10 00:00:00,604.444291662,117653264.97556816
2021-10-10 01:00:00,2021-10-10 01:00:00,556.80855875,117653599.171653
2021-10-10 02:00:00,2021-10-10 02:00:00,627.197479535,117654003.69377062
2021-10-10 03:00:00,2021-10-10 03:00:00,590.610211758,117654358.0989914
2021-10-10 04:00:00,2021-10-10 04:00:00,679.116391047,117654497.75283308
2021-10-10 05:00:00,2021-10-10 05:00:00,576.274437451,117655371.63485488
2021-10-10 06:00:00,2021-10-10 06:00:00,578.883373654,117655145.63568206
2021-10-10 07:00:00,2021-10-10 07:00:00,621.397009909,117655538.67109063
2021-10-10 08:00:00,2021-10-10 08:00:00,629.839462632,117655933.8581892
2021-10-10 09:00:00,2021-10-10 09:00:00,585.983129195,117656305.90521194
2021-10-10 10:00:00,2021-10-10 10:00:00,600.627839267,117656698.699859
2021-10-10 11:00:00,2021-10-10 11:00:00,579.31447414,117657065.82408217
2021-10-10 12:00:00,2021-10-10 12:00:00,571.767915702,117657418.11717096
2021-10-10 13:00:00,2021-10-10 13:00:00,585.018239397,117657771.41055612
2021-10-10 14:00:00,2021-10-10 14:00:00,674.846044884,117657982.95150831
2021-10-10 15:00:00,2021-10-10 15:00:00,611.776273816,117658192.03194104
2021-10-10 16:00:00,2021-10-10 16:00:00,681.280307128,117658536.48452616
2021-10-10 17:00:00,2021-10-10 17:00:00,578.52041841,117658789.30496757
2021-10-10 18:00:00,2021-10-10 18:00:00,602.397844622,117658828.898981
2021-10-10 19:00:00,2021-10-10 19:00:00,594.440228602,117659007.20270877
2021-10-10 20:00:00,2021-10-10 20:00:00,634.829817465,117659306.22706518
2021-10-10 21:00:00,2021-10-10 21:00:00,590.994757699,117659536.73052004
2021-10-10 22:00:00,2021-10-10 22:00:00,573.631662304,117659828.28713126
2021-10-10 23:00:00,2021-10-10 23:00:00,678.533132301,117660200.69975266
2021-10-11 00:00:00,2021-10-11 00:00:00,593.238839764,117660442.33296472
2021-10-11 01:00:00,2021-10-11 01:00:00,649.947671422,117660824.80076478
2021-10-11 02:00:00,2021-10-11 02:00:00,629.737667039,117660765.12232712
2021-10-11 03:00:00,2021-10-11 03:00:00,574.709309176,117660924.11210316
2021-10-11 04:00:00,2021-10-11 04:00:00,599.048686931,117661163.30421
2021-10-11 05:00:00,2021-10-11 05:00:00,639.409277919,117661499.09690095
2021-10-11 06:00:00,2021-10-11 06:00:00,602.906025988,117661755.6354042
2021-10-11 07:00:00,2021-10-11 07:00:00,553.889502816,117661949.20552106
2021-10-11 08:00:00,2021-10-11 08:00:00,601.03131293,117662218.37266529
2021-10-11 09:00:00,2021-10-11 09:00:00,593.340576165,117662527.31713016
2021-10-11 10:00:00,2021-10-11 10:00:00,590.76761188,117662842.347659
2021-10-11 11:00:00,2021-10-11 11:00:00,627.323568147,117663196.31815152
2021-10-11 12:00:00,2021-10-11 12:00:00,594.567848297,117663493.77291717
2021-10-11 13:00:00,2021-10-11 13:00:00,643.667388763,117663809.29574186
2021-10-11 14:00:00,2021-10-11 14:00:00,653.779594197,117664056.12241174
2021-10-11 15:00:00,2021-10-11 15:00:00,619.417923266,117664212.93209048
2021-10-11 16:00:00,2021-10-11 16:00:00,622.256409111,117664253.0916906
2021-10-11 17:00:00,2021-10-11 17:00:00,542.213154984,117664335.7109617
2021-10-11 18:00:00,2021-10-11 18:00:00,634.230948461,117664534.48297784
2021-10-11 19:00:00,2021-10-11 19:00:00,593.318345356,117664688.17644666
2021-10-11 20:00:00,2021-10-11 20:00:00,611.808583747,117664786.98867927
2021-10-11 21:00:00,2021-10-11 21:00:00,621.687228993,117664931.8676963
2021-10-11 22:00:00,2021-10-11 22:00:00,646.466240268,117665170.54989745
2021-10-11 23:00:00,2021-10-11 23:00:00,608.536879135,117665070.3265751
2021-10-12 00:00:00,2021-10-12 00:00:00,627.737860672,117665272.17866836
2021-10-12 01:00:00,2021-10-12 01:00:00,637.155306882,117665555.6257276
2021-10-12 02:00:00,2021-10-12 02:00:00,583.824624772,117665780.47166164
2021-10-12 03:00:00,2021-10-12 03:00:00,545.57947601,117665937.801403
2021-10-12 04:00:00,2021-10-12 04:00:00,615.857288931,117666218.39810464
2021-10-12 05:00:00,2021-10-12 05:00:00,586.419178229,117666495.12022974
2021-10-12 06:00:00,2021-10-12 06:00:00,602.543021845,117666797.53348964
2021-10-12 07:00:00,2021-10-12 07:00:00,592.714432317,117667101.8466873
2021-10-12 08:00:00,2021-10-12 08:00:00,559.205553034,117667395.92667426
2021-10-12 09:00:00,2021-10-12 09:00:00,583.479575253,117667720.50380687
2021-10-12 10:00:00,2021-10-12 10:00:00,605.9493375,117668060.32857472
2021-10-12 11:00:00,2021-10-12 11:00:00,615.110086644,117668426.7323344
2021-10-12 12:00:00,2021-10-12 12:00:00,653.572627928,117668795.93027753
2021-10-12 13:00:00,2021-10-12 13:00:00,637.622761503,117669124.80155972
2021-10-12 14:00:00,2021-10-12 14:00:00,632.700647149,117669390.02757356
2021-10-12 15:00:00,2021-10-12 15:00:00,594.64030117,117669648.92542802
2021-10-12 16:00:00,2021-10-12 16:00:00,635.735808351,117669926.8380218
2021-10-12 17:00:00,2021-10-12 17:00:00,602.306345357,117670152.23407912
2021-10-12 18:00:00,2021-10-12 18:00:00,640.811045135,117670329.58623874
2021-10-12 19:00:00,2021-10-12 19:00:00,615.965759341,117670583.88041247
2021-10-12 20:00:00,2021-10-12 20:00:00,599.468726933,117670860.87434477
2021-10-12 21:00:00,2021-10-12 21:00:00,631.846101997,117671174.37069736
2021-10-12 22:00:00,2021-10-12 22:00:00,589.551821302,117671358.3676748
2021-10-12 23:00:00,2021-10-12 23:00:00,587.593054686,117671629.39675726
2021-10-13 00:00:00,2021-10-13 00:00:00,639.905850915,117671970.96411651
2021-10-13 01:00:00,2021-10-13 01:00:00,654.283094142,117672342.09410068
2021-10-13 02:00:00,2021-10-13 02:00:00,549.602998015,117672573.81132863
2021-10-13 03:00:00,2021-10-13 03:00:00,580.715585489,117672815.3566858
2021-10-13 04:00:00,2021-10-13 04:00:00,624.208512307,117673121.95606756
2021-10-13 05:00:00,2021-10-13 05:00:00,614.739803406,117673403.25357504
2021-10-13 06:00:00,2021-10-13 06:00:00,590.60074132,117673685.76644927
2021-10-13 07:00:00,2021-10-13 07:00:00,606.610233562,117673984.2868502
2021-10-13 08:00:00,2021-10-13 08:00:00,592.406911566,117674233.91714658
2021-10-13 09:00:00,2021-10-13 09:00:00,561.194934643,117674467.78899828
2021-10-13 10:00:00,2021-10-13 10:00:00,587.15206393,117674759.96628256
2021-10-13 11:00:00,2021-10-13 11:00:00,590.831841652,117675075.239117
2021-10-13 12:00:00,2021-10-13 12:00:00,570.403985886,117675338.98963946
2021-10-13 13:00:00,2021-10-13 13:00:00,628.055420959,117675591.4366664
2021-10-13 14:00:00,2021-10-13 14:00:00,587.3257982,117675737.74018112
2021-10-13 15:00:00,2021-10-13 15:00:00,596.017123006,117677775.25585258
2021-10-13 16:00:00,2021-10-13 16:00:00,599.975053661,117676125.85476094
2021-10-13 17:00:00,2021-10-13 17:00:00,577.429651053,117676216.064179
2021-10-13 18:00:00,2021-10-13 18:00:00,595.696266864,117676402.51226255
2021-10-13 19:00:00,2021-10-13 19:00:00,674.469715015,117676666.11317708
2021-10-13 20:00:00,2021-10-13 20:00:00,662.606458437,117676900.08307306
2021-10-13 21:00:00,2021-10-13 21:00:00,660.44449503,117677136.93442889
2021-10-13 22:00:00,2021-10-13 22:00:00,600.302615192,117677248.9551413
2021-10-13 23:00:00,2021-10-13 23:00:00,556.330092604,117677360.73397006
2021-10-14 00:00:00,2021-10-14 00:00:00,631.156147233,117677583.41211484
2021-10-14 01:00:00,2021-10-14 01:00:00,570.807679688,117677770.05156946
2021-10-14 02:00:00,2021-10-14 02:00:00,597.303912285,117677959.12196426
2021-10-14 03:00:00,2021-10-14 03:00:00,617.347770049,117678153.85365924
2021-10-14 04:00:00,2021-10-14 04:00:00,584.879106389,117678309.25741842
2021-10-14 05:00:00,2021-10-14 05:00:00,595.576654781,117678561.50589812
2021-10-14 06:00:00,2021-10-14 06:00:00,629.381685617,117678867.635486
2021-10-14 07:00:00,2021-10-14 07:00:00,585.416531769,117679153.15055773
2021-10-14 08:00:00,2021-10-14 08:00:00,573.649214057,117679432.07744657
2021-10-14 09:00:00,2021-10-14 09:00:00,630.127986512,117679770.92160556
2021-10-14 10:00:00,2021-10-14 10:00:00,587.040062031,117680065.79724762
2021-10-14 11:00:00,2021-10-14 11:00:00,620.467866947,117680365.52414748
2021-10-14 12:00:00,2021-10-14 12:00:00,616.922743172,117680634.78099877
2021-10-14 13:00:00,2021-10-14 13:00:00,621.897096146,117680821.53993514
2021-10-14 14:00:00,2021-10-14 14:00:00,620.267787748,117680950.9680375
2021-10-14 15:00:00,2021-10-14 15:00:00,667.614955483,117680960.21084346
2021-10-14 16:00:00,2021-10-14 16:00:00,620.574919314,117680909.3780146
2021-10-14 17:00:00,2021-10-14 17:00:00,560.626552443,117680834.19145869
2021-10-14 18:00:00,2021-10-14 18:00:00,602.645151283,117680916.80700216
2021-10-14 19:00:00,2021-10-14 19:00:00,605.876976849,117681010.20598198
2021-10-14 20:00:00,2021-10-14 20:00:00,617.596111646,117680994.02902822
2021-10-14 21:00:00,2021-10-14 21:00:00,585.908180297,117680372.04240024
2021-10-14 22:00:00,2021-10-14 22:00:00,642.584630949,117679931.20273064
2021-10-14 23:00:00,2021-10-14 23:00:00,595.34280946,117680045.36835156
2021-10-15 00:00:00,2021-10-15 00:00:00,570.049966537,117680176.39054796
2021-10-15 01:00:00,2021-10-15 01:00:00,586.374734793,117680492.12628984
2021-10-15 02:00:00,2021-10-15 02:00:00,572.018403853,117680180.81241934
2021-10-15 03:00:00,2021-10-15 03:00:00,624.201000638,117680384.47444642
2021-10-15 04:00:00,2021-10-15 04:00:00,533.097379355,117680487.1017423
2021-10-15 05:00:00,2021-10-15 05:00:00,614.221137254,117680572.29210351
2021-10-15 06:00:00,2021-10-15 06:00:00,610.946909838,117680771.61667144
2021-10-15 07:00:00,2021-10-15 07:00:00,681.782984414,117681028.01537316
2021-10-15 08:00:00,2021-10-15 08:00:00,588.014557327,117681164.68894307
