start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2022-02-26 10:00:00,2022-02-26 10:00:00,65.62724014,18310
2022-02-26 11:00:00,2022-02-26 11:00:00,68.04,18711
2022-02-26 12:00:00,2022-02-26 12:00:00,65.21132075,17281
2022-02-26 13:00:00,2022-02-26 13:00:00,66.57142857,18174
2022-02-26 14:00:00,2022-02-26 14:00:00,70.62549801,17727
2022-02-26 15:00:00,2022-02-26 15:00:00,66.37906137,18387
2022-02-26 16:00:00,2022-02-26 16:00:00,70.24734982,19880
2022-02-26 17:00:00,2022-02-26 17:00:00,67.77926421,20266
2022-02-26 18:00:00,2022-02-26 18:00:00,69.56597222,20035
2022-02-26 19:00:00,2022-02-26 19:00:00,70.684,17671
2022-02-26 20:00:00,2022-02-26 20:00:00,70.7312253,17895
2022-02-26 21:00:00,2022-02-26 21:00:00,66.57295374,18707
2022-02-26 22:00:00,2022-02-26 22:00:00,62.917603,16799
2022-02-26 23:00:00,2022-02-26 23:00:00,67.71747212,18216
2022-02-27 00:00:00,2022-02-27 00:00:00,64.03597122,17802
2022-02-27 01:00:00,2022-02-27 01:00:00,60.94014085,17307
2022-02-27 02:00:00,2022-02-27 02:00:00,68.01384083,19656
2022-02-27 03:00:00,2022-02-27 03:00:00,70.54901961,17990
2022-02-27 04:00:00,2022-02-27 04:00:00,77.35769231,20113
2022-02-27 05:00:00,2022-02-27 05:00:00,73.71374046,19313
2022-02-27 06:00:00,2022-02-27 06:00:00,68.94202899,19028
2022-02-27 07:00:00,2022-02-27 07:00:00,65.33858268,16596
2022-02-27 08:00:00,2022-02-27 08:00:00,76.30916031,19993
2022-02-27 09:00:00,2022-02-27 09:00:00,70.49647887,20021
2022-02-27 10:00:00,2022-02-27 10:00:00,66.53731343,17832
2022-02-27 11:00:00,2022-02-27 11:00:00,71.29770992,18680
2022-02-27 12:00:00,2022-02-27 12:00:00,73.65703971,20403
2022-02-27 13:00:00,2022-02-27 13:00:00,66.29674797,16309
2022-02-27 14:00:00,2022-02-27 14:00:00,66.38022814,17458
2022-02-27 15:00:00,2022-02-27 15:00:00,75.534375,24171
2022-02-27 16:00:00,2022-02-27 16:00:00,68.72363636,18899
2022-02-27 17:00:00,2022-02-27 17:00:00,66.35344828,15394
2022-02-27 18:00:00,2022-02-27 18:00:00,62.25978648,17495
2022-02-27 19:00:00,2022-02-27 19:00:00,55.51398601,15877
2022-02-27 20:00:00,2022-02-27 20:00:00,54.58802817,15503
2022-02-27 21:00:00,2022-02-27 21:00:00,43.20703125,11061
2022-02-27 22:00:00,2022-02-27 22:00:00,56.18439716,15844
2022-02-27 23:00:00,2022-02-27 23:00:00,64.10714286,16155
2022-02-28 00:00:00,2022-02-28 00:00:00,54.31687243,13199
2022-02-28 01:00:00,2022-02-28 01:00:00,61.95102041,15178
2022-02-28 02:00:00,2022-02-28 02:00:00,59.61290323,14784
2022-02-28 03:00:00,2022-02-28 03:00:00,57.35689046,16232
2022-02-28 04:00:00,2022-02-28 04:00:00,61.71161049,16477
2022-02-28 05:00:00,2022-02-28 05:00:00,65.57083333,15737
2022-02-28 06:00:00,2022-02-28 06:00:00,57.45652174,15858
2022-02-28 07:00:00,2022-02-28 07:00:00,57.00361011,15790
2022-02-28 08:00:00,2022-02-28 08:00:00,56.58064516,15786
2022-02-28 09:00:00,2022-02-28 09:00:00,52.11538462,13550
2022-02-28 10:00:00,2022-02-28 10:00:00,57.12455516,16052
2022-02-28 11:00:00,2022-02-28 11:00:00,59.78467153,16381
2022-02-28 12:00:00,2022-02-28 12:00:00,62.73591549,17817
2022-02-28 13:00:00,2022-02-28 13:00:00,62.81889764,15956
2022-02-28 14:00:00,2022-02-28 14:00:00,56.65124555,15919
2022-02-28 15:00:00,2022-02-28 15:00:00,52.81746032,13310
2022-02-28 16:00:00,2022-02-28 16:00:00,58.28469751,16378
2022-02-28 17:00:00,2022-02-28 17:00:00,62.18560606,16417
2022-02-28 18:00:00,2022-02-28 18:00:00,58.49285714,16378
2022-02-28 19:00:00,2022-02-28 19:00:00,65.20357143,18257
2022-02-28 20:00:00,2022-02-28 20:00:00,59.69230769,16296
2022-02-28 21:00:00,2022-02-28 21:00:00,48.03007519,12776
2022-02-28 22:00:00,2022-02-28 22:00:00,53.18217054,13721
2022-02-28 23:00:00,2022-02-28 23:00:00,62.0647482,17254
2022-03-01 00:00:00,2022-03-01 00:00:00,61.16666667,16515
2022-03-01 01:00:00,2022-03-01 01:00:00,67.75724638,18701
2022-03-01 02:00:00,2022-03-01 02:00:00,62.06299213,15764
2022-03-01 03:00:00,2022-03-01 03:00:00,72.47674419,18699
2022-03-01 04:00:00,2022-03-01 04:00:00,58.62352941,14949
2022-03-01 05:00:00,2022-03-01 05:00:00,64.40077821,16551
2022-03-01 06:00:00,2022-03-01 06:00:00,61.43971631,17326
2022-03-01 07:00:00,2022-03-01 07:00:00,60.21705426,15536
2022-03-01 08:00:00,2022-03-01 08:00:00,58.66438356,17130
2022-03-01 09:00:00,2022-03-01 09:00:00,58.75886525,16570
2022-03-01 10:00:00,2022-03-01 10:00:00,59.14236111,17033
2022-03-01 11:00:00,2022-03-01 11:00:00,66.94071146,16936
2022-03-01 12:00:00,2022-03-01 12:00:00,58.41580756,16999
2022-03-01 13:00:00,2022-03-01 13:00:00,56.20512821,15344
2022-03-01 14:00:00,2022-03-01 14:00:00,55.34558824,15054
2022-03-01 15:00:00,2022-03-01 15:00:00,56.57198444,14539
2022-03-01 16:00:00,2022-03-01 16:00:00,61.22183099,17387
2022-03-01 17:00:00,2022-03-01 17:00:00,56.61538462,14720
