start_time,coinbase_premium_gap,coinbase_premium_index,mean,std,z-score
2021-01-07 12:00:00,1.81,0.14749022,0.0,0.0,0.0
2021-01-07 13:00:00,3.25,0.26682868,0.0,0.0,0.0
2021-01-07 14:00:00,2.04,0.16659861,0.0,0.0,0.0
2021-01-07 15:00:00,2.5,0.2000272,0.0,0.0,0.0
2021-01-07 16:00:00,1.29,0.10205938,0.0,0.0,0.0
2021-01-07 17:00:00,1.81,0.14246472,0.0,0.0,0.0
2021-01-07 18:00:00,2.38,0.19464641,0.0,0.0,0.0
2021-01-07 19:00:00,0.61,0.04942713,0.0,0.0,0.0
2021-01-07 20:00:00,2.11,0.16978885,0.0,0.0,0.0
2021-01-07 21:00:00,2.3,0.18338675,0.0,0.0,0.0
2021-01-07 22:00:00,0.92,0.0738677,0.0,0.0,0.0
2021-01-07 23:00:00,2.47,0.20165405,0.0,0.0,0.0
2021-01-08 00:00:00,2.49,0.21048894,0.0,0.0,0.0
2021-01-08 01:00:00,1.24,0.10468375,0.0,0.0,0.0
2021-01-08 02:00:00,1.02,0.09178109,0.0,0.0,0.0
2021-01-08 03:00:00,2.61,0.22693679,0.0,0.0,0.0
2021-01-08 04:00:00,1.96,0.16766037,0.0,0.0,0.0
2021-01-08 05:00:00,0.77,0.06706616,0.0,0.0,0.0
2021-01-08 06:00:00,1.2,0.10210941,0.0,0.0,0.0
2021-01-08 07:00:00,-0.09,-0.00744774,0.0,0.0,0.0
2021-01-08 08:00:00,0.95,0.07916733,0.0,0.0,0.0
2021-01-08 09:00:00,0.92,0.0753086,0.0,0.0,0.0
2021-01-08 10:00:00,2.38,0.19020067,0.0,0.0,0.0
2021-01-08 11:00:00,1.25,0.09956748,0.0,0.0,0.0
2021-01-08 12:00:00,2.08,0.16641331,0.0,0.0,0.0
2021-01-08 13:00:00,1.91,0.1528,0.0,0.0,0.0
2021-01-08 14:00:00,2.0,0.15910899,0.0,0.0,0.0
2021-01-08 15:00:00,2.77,0.2276519,0.0,0.0,0.0
2021-01-08 16:00:00,0.95,0.07741073,0.0,0.0,0.0
2021-01-08 17:00:00,1.45,0.11930032,0.0,0.0,0.0
2021-01-08 18:00:00,2.22,0.18767912,0.0,0.0,0.0
2021-01-08 19:00:00,0.16,0.01350496,0.0,0.0,0.0
2021-01-08 20:00:00,1.34,0.11693865,0.0,0.0,0.0
2021-01-08 21:00:00,-0.73,-0.06115798,0.0,0.0,0.0
2021-01-08 22:00:00,1.83,0.15042167,0.0,0.0,0.0
2021-01-08 23:00:00,0.42,0.03451308,0.0,0.0,0.0
2021-01-09 00:00:00,-0.04,-0.00333909,0.0,0.0,0.0
2021-01-09 01:00:00,1.37,0.11433149,0.0,0.0,0.0
2021-01-09 02:00:00,0.92,0.07667689,0.0,0.0,0.0
2021-01-09 03:00:00,1.21,0.0986523,0.0,0.0,0.0
2021-01-09 04:00:00,1.76,0.14436169,0.0,0.0,0.0
2021-01-09 05:00:00,0.62,0.05229728,0.0,0.0,0.0
2021-01-09 06:00:00,1.82,0.15426343,0.0,0.0,0.0
2021-01-09 07:00:00,0.99,0.08274202,0.0,0.0,0.0
2021-01-09 08:00:00,1.98,0.16390593,0.0,0.0,0.0
2021-01-09 09:00:00,1.26,0.10399901,0.0,0.0,0.0
2021-01-09 10:00:00,1.49,0.12227347,0.0,0.0,0.0
2021-01-09 11:00:00,1.76,0.14418666,0.0,0.0,0.0
2021-01-09 12:00:00,0.79,0.06454301,0.0,0.0,0.0
2021-01-09 13:00:00,2.04,0.16702282,0.0,0.0,0.0
2021-01-09 14:00:00,2.6,0.21256244,0.0,0.0,0.0
2021-01-09 15:00:00,2.84,0.23279643,0.0,0.0,0.0
2021-01-09 16:00:00,3.15,0.26230764,0.0,0.0,0.0
2021-01-09 17:00:00,2.48,0.20285967,0.0,0.0,0.0
2021-01-09 18:00:00,2.9,0.23679462,0.0,0.0,0.0
2021-01-09 19:00:00,2.0,0.16267834,0.0,0.0,0.0
2021-01-09 20:00:00,3.85,0.30287773,0.0,0.0,0.0
2021-01-09 21:00:00,4.84,0.37578807,0.0,0.0,0.0
2021-01-09 22:00:00,6.15,0.47800033,0.0,0.0,0.0
2021-01-09 23:00:00,5.45,0.42711599,0.0,0.0,0.0
2021-01-10 00:00:00,3.09,0.2395516,0.0,0.0,0.0
2021-01-10 01:00:00,4.24,0.3203772,0.0,0.0,0.0
2021-01-10 02:00:00,4.87,0.36397608,0.0,0.0,0.0
2021-01-10 03:00:00,4.47,0.3409689,0.0,0.0,0.0
2021-01-10 04:00:00,4.28,0.32462115,0.0,0.0,0.0
2021-01-10 05:00:00,3.55,0.26985116,0.0,0.0,0.0
2021-01-10 06:00:00,3.73,0.2816476,0.0,0.0,0.0
2021-01-10 07:00:00,3.76,0.27961627,0.0,0.0,0.0
2021-01-10 08:00:00,3.89,0.29274313,0.0,0.0,0.0
2021-01-10 09:00:00,2.33,0.17497353,0.0,0.0,0.0
2021-01-10 10:00:00,2.96,0.22450945,0.0,0.0,0.0
2021-01-10 11:00:00,1.34,0.10641001,0.0,0.0,0.0
2021-01-10 12:00:00,2.28,0.17669898,0.0,0.0,0.0
2021-01-10 13:00:00,1.73,0.13209535,0.0,0.0,0.0
2021-01-10 14:00:00,1.86,0.14355396,0.0,0.0,0.0
2021-01-10 15:00:00,0.37,0.02839209,0.0,0.0,0.0
2021-01-10 16:00:00,2.16,0.1664881,0.0,0.0,0.0
2021-01-10 17:00:00,2.6,0.19990005,0.0,0.0,0.0
2021-01-10 18:00:00,-2.13,-0.1659292,0.0,0.0,0.0
2021-01-10 19:00:00,-3.17,-0.25095593,0.0,0.0,0.0
2021-01-10 20:00:00,-0.99,-0.07867508,0.0,0.0,0.0
2021-01-10 21:00:00,0.77,0.06060129,0.0,0.0,0.0
2021-01-10 22:00:00,0.26,0.02042291,0.0,0.0,0.0
2021-01-10 23:00:00,0.88,0.07016145,0.0,0.0,0.0
2021-01-11 00:00:00,0.39,0.03199869,0.0,0.0,0.0
2021-01-11 01:00:00,-0.67,-0.0554622,0.0,0.0,0.0
2021-01-11 02:00:00,-3.51,-0.29592534,0.0,0.0,0.0
2021-01-11 03:00:00,-4.14,-0.37495245,0.0,0.0,0.0
2021-01-11 04:00:00,-1.68,-0.15079436,0.0,0.0,0.0
2021-01-11 05:00:00,-2.27,-0.2074613,0.0,0.0,0.0
2021-01-11 06:00:00,-6.93,-0.67430162,0.0,0.0,0.0
2021-01-11 07:00:00,-1.72,-0.16047171,0.0,0.0,0.0
2021-01-11 08:00:00,-0.51,-0.04600023,0.0,0.0,0.0
2021-01-11 09:00:00,-1.44,-0.12686442,0.0,0.0,0.0
2021-01-11 10:00:00,-0.64,-0.05754982,0.0,0.0,0.0
2021-01-11 11:00:00,-4.28,-0.40079785,0.0,0.0,0.0
2021-01-11 12:00:00,-1.87,-0.17417059,0.0,0.0,0.0
2021-01-11 13:00:00,-5.34,-0.52042219,0.0,0.0,0.0
2021-01-11 14:00:00,-0.26,-0.02503539,0.0,0.0,0.0
2021-01-11 15:00:00,-3.34,-0.34178938,0.0,0.0,0.0
2021-01-11 16:00:00,-2.45,-0.25426807,0.0,0.0,0.0
2021-01-11 17:00:00,-1.61,-0.16127417,0.0,0.0,0.0
2021-01-11 18:00:00,-0.09,-0.00905879,0.0,0.0,0.0
2021-01-11 19:00:00,-1.42,-0.14424884,0.0,0.0,0.0
2021-01-11 20:00:00,-0.94,-0.09216228,0.0,0.0,0.0
2021-01-11 21:00:00,1.27,0.1231157,0.0,0.0,0.0
2021-01-11 22:00:00,1.18,0.1115449,0.0,0.0,0.0
2021-01-11 23:00:00,1.78,0.16375194,0.0,0.0,0.0
2021-01-12 00:00:00,0.14,0.01318416,0.0,0.0,0.0
2021-01-12 01:00:00,1.3,0.12320873,0.0,0.0,0.0
2021-01-12 02:00:00,-0.17,-0.0158987,0.0,0.0,0.0
2021-01-12 03:00:00,0.15,0.01378018,0.0,0.0,0.0
2021-01-12 04:00:00,0.01,0.00091252,0.0,0.0,0.0
2021-01-12 05:00:00,0.64,0.05665672,0.0,0.0,0.0
2021-01-12 06:00:00,0.88,0.07733272,0.0,0.0,0.0
2021-01-12 07:00:00,1.53,0.13432246,0.0,0.0,0.0
2021-01-12 08:00:00,0.1,0.00895415,0.0,0.0,0.0
2021-01-12 09:00:00,0.06,0.00538146,0.0,0.0,0.0
2021-01-12 10:00:00,-0.6,-0.05532503,0.0,0.0,0.0
2021-01-12 11:00:00,0.1,0.00909786,0.0,0.0,0.0
2021-01-12 12:00:00,-0.18,-0.01656132,0.0,0.0,0.0
2021-01-12 13:00:00,-1.35,-0.13161615,0.0,0.0,0.0
2021-01-12 14:00:00,-0.97,-0.09363748,0.0,0.0,0.0
2021-01-12 15:00:00,0.39,0.03702508,0.0,0.0,0.0
2021-01-12 16:00:00,-0.25,-0.02258825,0.0,0.0,0.0
2021-01-12 17:00:00,-0.26,-0.02326268,0.0,0.0,0.0
2021-01-12 18:00:00,-1.6,-0.14488423,0.0,0.0,0.0
2021-01-12 19:00:00,-0.22,-0.02031845,0.0,0.0,0.0
2021-01-12 20:00:00,0.2,0.01850806,0.0,0.0,0.0
2021-01-12 21:00:00,-0.96,-0.08904802,0.0,0.0,0.0
2021-01-12 22:00:00,-0.27,-0.02565345,0.0,0.0,0.0
2021-01-12 23:00:00,-0.37,-0.03523273,0.0,0.0,0.0
2021-01-13 00:00:00,-3.26,-0.32885446,0.0,0.0,0.0
2021-01-13 01:00:00,-0.91,-0.08825355,0.0,0.0,0.0
2021-01-13 02:00:00,-1.79,-0.17364648,0.0,0.0,0.0
2021-01-13 03:00:00,-1.21,-0.11559921,0.0,0.0,0.0
2021-01-13 04:00:00,-0.75,-0.07326508,0.0,0.0,0.0
2021-01-13 05:00:00,-0.35,-0.03377596,0.0,0.0,0.0
2021-01-13 06:00:00,-0.56,-0.05362084,0.0,0.0,0.0
2021-01-13 07:00:00,-0.96,-0.08919032,0.0,0.0,0.0
2021-01-13 08:00:00,-1.08,-0.10191083,0.0,0.0,0.0
2021-01-13 09:00:00,-0.46,-0.04338804,0.0,0.0,0.0
2021-01-13 10:00:00,-0.56,-0.05187058,0.0,0.0,0.0
2021-01-13 11:00:00,-1.27,-0.11963075,1.3624999999999996,1.8140964425878894,-1.4511356387671543
2021-01-13 12:00:00,-0.73,-0.06902486,1.3546666666666662,1.8180502131350753,-1.1466496643521376
2021-01-13 13:00:00,-0.62,-0.05809922,1.347733333333333,1.8216098384581283,-1.0802166807568894
2021-01-13 14:00:00,-0.7,-0.06631802,1.3404666666666663,1.8254246169946298,-1.1178038510437536
2021-01-13 15:00:00,-1.36,-0.12692487,1.3314333333333328,1.8320705647078992,-1.4690664132592777
2021-01-13 16:00:00,-1.35,-0.1257803,1.3226666666666662,1.8385982979504554,-1.4536436097248506
2021-01-13 17:00:00,-0.54,-0.05027278,1.3162999999999994,1.841738121365877,-1.0079065956583029
2021-01-13 18:00:00,0.04,0.00362476,1.3127999999999995,1.8431667601401727,-0.6905506476816038
2021-01-13 19:00:00,0.27,0.02449913,1.310166666666666,1.8440932474361729,-0.5640531833803962
2021-01-13 20:00:00,1.31,0.11792241,1.3095333333333328,1.8440604596428734,0.00025306473235571546
2021-01-13 21:00:00,0.16,0.014199,1.3049999999999995,1.845212643300673,-0.6205246881204166
2021-01-13 22:00:00,0.03,0.00268279,1.300266666666666,1.8466601676553558,-0.6878724569445185
2021-01-13 23:00:00,0.91,0.08053881,1.2970999999999995,1.8465116501791947,-0.20963853651420683
2021-01-14 00:00:00,0.48,0.04233588,1.2933666666666663,1.84702934199474,-0.4403647782813527
2021-01-14 01:00:00,0.66,0.05919389,1.2883333333333329,1.8466898585490155,-0.3402484344756342
2021-01-14 02:00:00,-0.06,-0.00538919,1.281933333333333,1.8480285786880342,-0.7261431715985734
2021-01-14 03:00:00,0.23,0.02097794,1.276433333333333,1.8486978909118066,-0.5660380414115234
2021-01-14 04:00:00,0.33,0.02974903,1.2714666666666663,1.8492340949743513,-0.5091116745171866
2021-01-14 05:00:00,0.63,0.05676392,1.265833333333333,1.8486032797335656,-0.34395337296219336
2021-01-14 06:00:00,0.43,0.03835211,1.262633333333333,1.8492184190697916,-0.4502622971666975
2021-01-14 07:00:00,0.86,0.07491289,1.2584666666666664,1.8487109263446722,-0.21553757322921593
2021-01-14 08:00:00,0.71,0.06136507,1.2528666666666664,1.8478161517471776,-0.293788246278379
2021-01-14 09:00:00,0.49,0.04275182,1.2479999999999996,1.8478965715457225,-0.4101961179385436
2021-01-14 10:00:00,0.44,0.03765318,1.2425666666666662,1.847867906051804,-0.4343203667525392
2021-01-14 11:00:00,0.61,0.05228915,1.2376666666666662,1.8475888351854415,-0.3397220500110176
2021-01-14 12:00:00,1.02,0.08727198,1.234733333333333,1.8472322952815998,-0.11624598264215501
2021-01-14 13:00:00,1.22,0.10224263,1.2326999999999997,1.8469105659982532,-0.006876348120914764
2021-01-14 14:00:00,0.54,0.04467869,1.2271333333333332,1.8464717640608,-0.3721331388367266
2021-01-14 15:00:00,-0.48,-0.03957784,1.2191666666666663,1.8486702186924773,-0.9191291391432965
2021-01-14 16:00:00,-1.82,-0.1485496,1.2055999999999998,1.8559995747318163,-1.6301727873171445
2021-01-14 17:00:00,-1.04,-0.08530534,1.1933666666666662,1.8586726119690462,-1.20159228273164
2021-01-14 18:00:00,-1.2,-0.09915553,1.1843666666666663,1.8637129658163738,-1.2793636736986629
2021-01-14 19:00:00,-0.52,-0.0422239,1.175933333333333,1.8656875665220962,-0.9090125076487438
2021-01-14 20:00:00,-1.02,-0.08448884,1.1655999999999997,1.869245007033875,-1.1692421227691914
2021-01-14 21:00:00,-1.13,-0.09508423,1.1562333333333332,1.8736938314826173,-1.2201744462830844
2021-01-14 22:00:00,-1.83,-0.15242633,1.1447999999999998,1.8814259233402533,-1.581141177601395
2021-01-14 23:00:00,-0.3,-0.02435816,1.1374666666666664,1.882759551114605,-0.7634892441871707
2021-01-15 00:00:00,-1.98,-0.16005173,1.1278666666666664,1.8912974742247504,-1.6432458188210672
2021-01-15 01:00:00,-1.0,-0.08126051,1.1200666666666663,1.8952408259065212,-1.118626528980879
2021-01-15 02:00:00,-1.01,-0.08147658,1.1117666666666663,1.899107662016204,-1.1172440136511663
2021-01-15 03:00:00,-1.01,-0.08285004,1.1002999999999998,1.9015053647502322,-1.1098049151584661
2021-01-15 04:00:00,-0.04,-0.00331153,1.0932666666666664,1.9018088543851128,-0.5958888371213682
2021-01-15 05:00:00,-0.65,-0.05483566,1.0844999999999998,1.9037683322495558,-0.9110877466642472
2021-01-15 06:00:00,-1.05,-0.08745919,1.075933333333333,1.90758058138325,-1.1144658076733767
2021-01-15 07:00:00,-1.58,-0.12731976,1.0641666666666665,1.9130503157499175,-1.3821730902201341
2021-01-15 08:00:00,-0.64,-0.05255983,1.0542,1.914117336334825,-0.8851077036082201
2021-01-15 09:00:00,-0.9,-0.07303002,1.0496333333333332,1.91714763360895,-1.0169448086077912
2021-01-15 10:00:00,-0.78,-0.06320908,1.0448333333333335,1.9199270921102582,-0.9504701198458511
2021-01-15 11:00:00,-1.42,-0.11581248,1.0376333333333334,1.9251172223933293,-1.2766149015476438
2021-01-15 12:00:00,-0.61,-0.04993002,1.033,1.927410708731738,-0.8524389703537113
2021-01-15 13:00:00,-2.05,-0.16776738,1.0234666666666665,1.935573160700374,-1.5878845238557417
2021-01-15 14:00:00,-2.54,-0.21227874,1.0110999999999997,1.9464550893138326,-1.8243934933283457
2021-01-15 15:00:00,-2.8,-0.24528699,0.9967333333333331,1.9586282814011882,-1.93846549107173
2021-01-15 16:00:00,0.29,0.02488843,0.9924,1.958749406498492,-0.3585961520497036
2021-01-15 17:00:00,-0.98,-0.08486318,0.9861333333333331,1.962050591592578,-1.0020808544684066
2021-01-15 18:00:00,0.3,0.02633381,0.9826999999999998,1.962348017675488,-0.34789955392759364
2021-01-15 19:00:00,-0.5,-0.04410182,0.9776333333333332,1.9642127782778669,-0.752277629834409
2021-01-15 20:00:00,0.34,0.02991378,0.9773999999999997,1.9642845906785653,-0.3244947310714324
2021-01-15 21:00:00,0.26,0.02243333,0.9748666666666664,1.964719502788549,-0.3638517689940208
2021-01-15 22:00:00,0.06,0.00515934,0.9738666666666663,1.96510981138244,-0.4650461065194968
2021-01-15 23:00:00,-0.43,-0.03679837,0.9691999999999997,1.9667806470759204,-0.7114163961701768
2021-01-16 00:00:00,1.08,0.09087773,0.968733333333333,1.9667375483702585,0.05657423216375181
2021-01-16 01:00:00,-0.15,-0.01273053,0.9650999999999997,1.9677973501789352,-0.5666742055011924
2021-01-16 02:00:00,-1.1,-0.0945407,0.9519666666666664,1.9683901199805423,-1.0424593406752878
2021-01-16 03:00:00,0.04,0.00339173,0.9470666666666663,1.9688259566844923,-0.4607145002264033
