start_time,datetime,tokens_transferred_mean,tokens_transferred_mean_usd,tokens_transferred_median,tokens_transferred_median_usd,tokens_transferred_total,tokens_transferred_total_usd
2021-01-01 00:00:00,2021-01-01 00:00:00,15.954772915394727,11725.158027728636,0.4745037673859807,348.7126822083989,169487.5526802382,124556353.7285613
2021-01-01 01:00:00,2021-01-01 01:00:00,6.317377994177027,4731.265983230119,0.5,374.46437332,70539.84268298068,52829315.968747504
2021-01-01 02:00:00,2021-01-01 02:00:00,7.211086176207922,5373.514822713588,0.39913380743727095,297.42418522006096,76524.04650191848,57023739.29863659
2021-01-01 03:00:00,2021-01-01 03:00:00,5.82915490815324,4348.877582368719,0.3,223.816881738,59952.85823035607,44728205.93466228
2021-01-01 04:00:00,2021-01-01 04:00:00,4.0728488699630185,3027.4541118630364,0.23350086450005064,173.56724369708095,41628.58829989201,30943608.477352098
2021-01-01 05:00:00,2021-01-01 05:00:00,34.56965407461854,25639.0972187625,0.23393066247208075,173.498149117287,331488.4129215172,245853303.23071364
2021-01-01 06:00:00,2021-01-01 06:00:00,7.469564826544341,5533.387445549946,0.224,165.93721543168,73634.97006007412,54548133.43823136
2021-01-01 07:00:00,2021-01-01 07:00:00,10.439583826943016,7707.140614999213,0.28613588452336086,211.24304700032144,96774.94207576176,71445193.5010427
2021-01-01 08:00:00,2021-01-01 08:00:00,9.032697707474984,6600.201309694638,0.2575757420421956,188.21085405809544,85864.8244072572,62741513.64995724
2021-01-01 09:00:00,2021-01-01 09:00:00,8.050379925758243,5913.562237578008,0.32376339724301,237.82666377275368,73033.04668647877,53647836.61930768
2021-01-01 10:00:00,2021-01-01 10:00:00,13.318413533685897,9824.122984901447,0.23685414734114965,174.71182037395803,134276.24524662123,99046807.93377638
2021-01-01 11:00:00,2021-01-01 11:00:00,12.778651444903616,9458.052414379876,0.32117748226166726,237.7178432831356,138290.56593674695,102355043.22841902
2021-01-01 12:00:00,2021-01-01 12:00:00,9.558094655169322,7013.696690227824,0.3359273,246.50228703195776,105014.78597634536,77059485.5355331
2021-01-01 13:00:00,2021-01-01 13:00:00,12.090562503846598,8964.53371329696,0.4,296.57954162,130082.36197888556,96449418.221362
2021-01-01 14:00:00,2021-01-01 14:00:00,32.884314721057244,24312.519198773138,0.435061465122332,321.6560938902545,363305.9090382405,268604712.10804564
2021-01-01 15:00:00,2021-01-01 15:00:00,10.208161288419344,7519.5072893429315,0.3980092873904402,293.18049090327594,125111.22475086748,92159081.33818696
2021-01-01 16:00:00,2021-01-01 16:00:00,7.199804549369792,5308.8190924488645,0.4526867712724561,333.79130749328533,90436.74494463396,66684076.62025018
2021-01-01 17:00:00,2021-01-01 17:00:00,31.849965256448577,23230.723477485026,0.52,379.2775317344,348470.4698708039,254167345.56716368
