start_time,datetime,estimated_leverage_ratio
2021-01-08 20:00:00,2021-01-08 20:00:00,0.11551442
2021-01-08 21:00:00,2021-01-08 21:00:00,0.11306326
2021-01-08 22:00:00,2021-01-08 22:00:00,0.11389065
2021-01-08 23:00:00,2021-01-08 23:00:00,0.11446387
2021-01-09 00:00:00,2021-01-09 00:00:00,0.11333889
2021-01-09 01:00:00,2021-01-09 01:00:00,0.11652152
2021-01-09 02:00:00,2021-01-09 02:00:00,0.11642413
2021-01-09 03:00:00,2021-01-09 03:00:00,0.1165944
2021-01-09 04:00:00,2021-01-09 04:00:00,0.11926622
2021-01-09 05:00:00,2021-01-09 05:00:00,0.11904749
2021-01-09 06:00:00,2021-01-09 06:00:00,0.12296463
2021-01-09 07:00:00,2021-01-09 07:00:00,0.1240659
2021-01-09 08:00:00,2021-01-09 08:00:00,0.12437251
2021-01-09 09:00:00,2021-01-09 09:00:00,0.12635416
2021-01-09 10:00:00,2021-01-09 10:00:00,0.12645106
2021-01-09 11:00:00,2021-01-09 11:00:00,0.12824868
2021-01-09 12:00:00,2021-01-09 12:00:00,0.13016672
2021-01-09 13:00:00,2021-01-09 13:00:00,0.13072501
2021-01-09 14:00:00,2021-01-09 14:00:00,0.13076716
2021-01-09 15:00:00,2021-01-09 15:00:00,0.12970003
2021-01-09 16:00:00,2021-01-09 16:00:00,0.128911
2021-01-09 17:00:00,2021-01-09 17:00:00,0.12768953
2021-01-09 18:00:00,2021-01-09 18:00:00,0.1278819
2021-01-09 19:00:00,2021-01-09 19:00:00,0.12742855
2021-01-09 20:00:00,2021-01-09 20:00:00,0.12737792
2021-01-09 21:00:00,2021-01-09 21:00:00,0.12752513
2021-01-09 22:00:00,2021-01-09 22:00:00,0.1288259
2021-01-09 23:00:00,2021-01-09 23:00:00,0.12833708
2021-01-10 00:00:00,2021-01-10 00:00:00,0.1262526
2021-01-10 01:00:00,2021-01-10 01:00:00,0.13055252
2021-01-10 02:00:00,2021-01-10 02:00:00,0.13011974
2021-01-10 03:00:00,2021-01-10 03:00:00,0.13112815
2021-01-10 04:00:00,2021-01-10 04:00:00,0.12741875
2021-01-10 05:00:00,2021-01-10 05:00:00,0.12829087
2021-01-10 06:00:00,2021-01-10 06:00:00,0.12761338
2021-01-10 07:00:00,2021-01-10 07:00:00,0.12542568
2021-01-10 08:00:00,2021-01-10 08:00:00,0.12572368
2021-01-10 09:00:00,2021-01-10 09:00:00,0.12626612
2021-01-10 10:00:00,2021-01-10 10:00:00,0.12847595
2021-01-10 11:00:00,2021-01-10 11:00:00,0.13104466
2021-01-10 12:00:00,2021-01-10 12:00:00,0.12893532
2021-01-10 13:00:00,2021-01-10 13:00:00,0.13103718
2021-01-10 14:00:00,2021-01-10 14:00:00,0.13132416
2021-01-10 15:00:00,2021-01-10 15:00:00,0.12978088
2021-01-10 16:00:00,2021-01-10 16:00:00,0.13071555
2021-01-10 17:00:00,2021-01-10 17:00:00,0.12784755
2021-01-10 18:00:00,2021-01-10 18:00:00,0.12983056
2021-01-10 19:00:00,2021-01-10 19:00:00,0.13223154
2021-01-10 20:00:00,2021-01-10 20:00:00,0.12915229
2021-01-10 21:00:00,2021-01-10 21:00:00,0.1271884
2021-01-10 22:00:00,2021-01-10 22:00:00,0.12653424
2021-01-10 23:00:00,2021-01-10 23:00:00,0.1271638
2021-01-11 00:00:00,2021-01-11 00:00:00,0.12632925
2021-01-11 01:00:00,2021-01-11 01:00:00,0.12564231
2021-01-11 02:00:00,2021-01-11 02:00:00,0.1279359
2021-01-11 03:00:00,2021-01-11 03:00:00,0.11957906
2021-01-11 04:00:00,2021-01-11 04:00:00,0.12000256
2021-01-11 05:00:00,2021-01-11 05:00:00,0.11934791
2021-01-11 06:00:00,2021-01-11 06:00:00,0.12512577
2021-01-11 07:00:00,2021-01-11 07:00:00,0.12257247
2021-01-11 08:00:00,2021-01-11 08:00:00,0.11855134
2021-01-11 09:00:00,2021-01-11 09:00:00,0.11945777
2021-01-11 10:00:00,2021-01-11 10:00:00,0.11832294
2021-01-11 11:00:00,2021-01-11 11:00:00,0.11914478
2021-01-11 12:00:00,2021-01-11 12:00:00,0.11929911
2021-01-11 13:00:00,2021-01-11 13:00:00,0.12170493
2021-01-11 14:00:00,2021-01-11 14:00:00,0.11927068
