start_time,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
2021-01-01 00:00:00,13.78586027,57.11857182,689.02959624,689.29301346
2021-01-01 01:00:00,43.41591927,58.4332005,390.74327346,390.74327346
2021-01-01 02:00:00,9.38234357,45.26688736,468.90786178,469.11717842
2021-01-01 03:00:00,16.00628754,45.45580563,144.05658784,144.05658784
2021-01-01 04:00:00,9.86511811,20.19916803,502.91021002,503.12102344
2021-01-01 05:00:00,104.72894862,33.63162445,523.64474312,523.64474312
2021-01-01 06:00:00,2.81564929,28.57144667,135.27609917,137.96681537
2021-01-01 07:00:00,26.23536089,30.34994676,236.11824801,236.11824801
2021-01-01 08:00:00,8.24013259,25.32483437,411.84549872,412.00662971
2021-01-01 09:00:00,45.18609321,30.43965575,451.86093214,451.86093214
2021-01-01 10:00:00,8.58764658,29.3798499,412.0555481,412.20703584
2021-01-01 11:00:00,88.09980635,40.55623393,792.89825718,792.89825718
2021-01-01 12:00:00,17.84743664,28.14458936,1017.02310712,1017.30388854
2021-01-01 13:00:00,72.77922273,38.13938557,655.01300461,655.01300461
2021-01-01 14:00:00,21.78758769,37.5039894,1285.16782842,1285.46767382
2021-01-01 15:00:00,92.56888097,49.55095345,740.55104777,740.55104777
2021-01-01 16:00:00,32.24310248,47.70195478,1991.10373747,2031.31545625
2021-01-01 17:00:00,27.63419734,50.4228906,331.60981447,331.61036814
2021-01-01 18:00:00,3.57355532,38.34771188,221.32291894,221.56042999
2021-01-01 19:00:00,48.37058153,42.70816115,483.70581528,483.70581528
2021-01-01 20:00:00,14.51829536,34.38517153,723.54413846,725.91476801
2021-01-01 21:00:00,40.33985352,37.03549522,443.27205401,443.73838868
2021-01-01 22:00:00,5.98723299,24.66668836,334.98212352,335.28504763
2021-01-01 23:00:00,16.23340595,22.37958886,146.10065355,146.10065355
2021-01-02 00:00:00,11.68202057,20.10070646,537.28123372,537.37294625
2021-01-02 01:00:00,53.81064948,27.2774342,430.48519583,430.48519583
2021-01-02 02:00:00,44.21901108,26.68435271,397.97109968,397.97109968
2021-01-02 03:00:00,6.68764672,25.56568862,334.27510138,334.38233593
2021-01-02 04:00:00,3.63445167,20.32205978,174.26638971,174.45368034
2021-01-02 05:00:00,39.44920805,25.10234193,315.5936644,315.5936644
2021-01-02 06:00:00,12.96231486,24.6350432,660.95459302,661.07805807
2021-01-02 07:00:00,54.70164069,30.78070322,382.91148486,382.91148486
2021-01-02 08:00:00,13.35422911,25.0012146,770.454623,774.54528845
2021-01-02 09:00:00,25.69953386,22.35557499,205.59627089,205.59627089
2021-01-02 10:00:00,9.31254476,22.73056043,856.47714647,856.75411761
2021-01-02 11:00:00,69.16773906,32.09245863,760.83471314,760.84512963
2021-01-02 12:00:00,10.72211354,27.98858798,586.35126383,600.438358
2021-01-02 13:00:00,79.37234554,37.47573522,1524.5418494,1587.44691076
2021-01-02 14:00:00,21.06159346,32.67001419,1285.58783568,1369.00357488
2021-01-02 15:00:00,19.20602768,33.50598541,224.50251358,230.47233213
2021-01-02 16:00:00,18.39792892,32.46289899,769.90217904,938.29437512
2021-01-02 17:00:00,63.42145504,40.19274332,1019.26504237,1205.00764583
2021-01-02 18:00:00,19.19154379,33.05328685,1804.03036008,1995.92055437
2021-01-02 19:00:00,47.98057041,38.37592355,751.98097937,863.6502674
2021-01-02 20:00:00,14.14365342,29.05753896,918.57139612,1018.343046
2021-01-02 21:00:00,47.6025573,32.84910522,731.50007194,809.24347412
2021-01-02 22:00:00,20.47551799,33.03046098,930.54876159,1105.67797132
2021-01-02 23:00:00,27.43606391,34.32162312,854.80801242,877.95404502
2021-01-03 00:00:00,5.88301926,26.10184658,330.50189177,335.33209779
2021-01-03 01:00:00,60.55458585,32.01085259,722.36135078,726.6550302
2021-01-03 02:00:00,2.98175187,25.58244994,175.7388527,175.92336006
2021-01-03 03:00:00,127.60409432,41.79108436,1399.94219284,1403.64503757
2021-01-03 04:00:00,23.61343772,38.36406727,1298.51222825,1298.73907435
2021-01-03 05:00:00,61.88248772,44.27934866,742.58951808,742.58985267
2021-01-03 06:00:00,14.32216579,42.40593465,830.70384155,873.65211319
2021-01-03 07:00:00,26.47338019,45.34741478,357.3328333,370.62732261
2021-01-03 08:00:00,12.76878768,38.52087218,821.26395287,919.35271322
2021-01-03 09:00:00,34.10598502,42.96719121,409.27149338,409.27182024
2021-01-03 10:00:00,40.26641822,30.49038033,578.03613126,684.52910979
2021-01-03 11:00:00,8.89316624,28.38748441,515.25114366,560.26947287
2021-01-03 12:00:00,8.89899774,20.81841441,505.92643234,525.04086641
2021-01-03 13:00:00,18.27383385,21.38293842,1135.51178589,1206.07303407
2021-01-03 14:00:00,12.27479969,19.35456978,642.46813381,748.76278134
2021-01-03 15:00:00,65.00059999,26.81625725,1107.32676127,1300.0119998
2021-01-03 16:00:00,11.58198502,23.59854296,655.52125901,764.41101123
2021-01-03 17:00:00,30.28128202,22.17209494,590.891155,635.90692252
2021-01-03 18:00:00,12.71406649,22.71793783,813.87071291,902.69872106
2021-01-03 19:00:00,30.58856622,25.81644761,468.18104082,520.00562574
2021-01-03 20:00:00,9.86691107,24.61545864,571.01541597,621.61539717
2021-01-03 21:00:00,19.15541471,25.59840365,303.16907243,306.48663537
2021-01-03 22:00:00,5.37659007,17.08068794,300.8196327,301.08904398
2021-01-03 23:00:00,40.39445296,21.19675479,692.07746739,727.1001532
2021-01-04 00:00:00,7.84676162,17.99182331,525.88575158,549.2733135
2021-01-04 01:00:00,34.96759634,21.170899,454.57827965,454.57875242
2021-01-04 02:00:00,20.02398126,19.66167258,1178.72500437,1201.43887537
2021-01-04 03:00:00,40.35731938,24.01744519,403.57319376,403.57319376
2021-01-04 04:00:00,104.68053357,36.23531931,837.44426854,837.44426854
2021-01-04 05:00:00,13.91482097,37.45506659,763.09588202,765.31515356
2021-01-04 06:00:00,16.53399988,34.04643043,949.18063432,1025.10799254
2021-01-04 07:00:00,73.17847664,43.37953258,1004.84193079,1024.49867302
2021-01-04 08:00:00,17.36715069,40.8651832,1792.39232676,1893.0194256
2021-01-04 09:00:00,46.50053117,44.64754747,799.30561441,930.01062345
2021-01-04 10:00:00,18.12494156,41.4714935,1069.42301385,1196.24614288
2021-01-04 11:00:00,79.06337591,37.81189955,1377.28119278,1660.33089412
2021-01-04 12:00:00,30.3262012,40.15638244,2056.45729533,2517.07469988
2021-01-04 13:00:00,70.57896587,47.87709186,1107.9856627,1341.00035156
2021-01-04 14:00:00,172.18784193,62.0212869,3336.64159557,3443.75683858
2021-01-04 15:00:00,20.43651871,62.45976805,1441.59887718,1532.73890303
2021-01-04 16:00:00,10.59739993,57.3307493,721.60125949,794.80499462
2021-01-04 17:00:00,140.53850903,74.8184018,1945.96220464,1967.53912642
2021-01-04 18:00:00,11.7044867,65.19570334,704.24009564,889.5409895
2021-01-04 19:00:00,29.17404714,65.0311099,506.86049037,612.65498988
2021-01-04 20:00:00,7.85537738,56.07059726,492.83357221,526.31028427
2021-01-04 21:00:00,19.59320944,34.27136405,240.49304405,254.71172277
2021-01-04 22:00:00,11.94259001,33.05794566,722.70828392,728.49799078
2021-01-04 23:00:00,15.21588559,33.71772933,292.620035,319.53359732
2021-01-05 00:00:00,15.54673084,15.86176101,867.8638811,901.71038883
2021-01-05 01:00:00,42.15048532,20.21118939,628.7063924,632.25727986
2021-01-05 02:00:00,17.6038493,18.55830398,1003.12557679,1003.41940992
2021-01-05 03:00:00,29.40736141,21.63715884,323.48079476,323.48097553
2021-01-05 04:00:00,11.39947398,20.46662521,649.26034624,649.77001682
2021-01-05 05:00:00,64.89165136,28.03077683,584.02486225,584.02486225
2021-01-05 06:00:00,24.84791235,29.40678065,1316.68985564,1316.93935456
2021-01-05 07:00:00,49.51445889,34.25931323,594.17231676,594.17350671
2021-01-05 08:00:00,28.98754821,32.37889364,550.75810161,550.76341606
2021-01-05 09:00:00,14.78841778,31.97668914,972.84839676,1020.40082668
2021-01-05 10:00:00,14.50993575,29.84848547,893.40557145,914.12595235
2021-01-05 11:00:00,52.92442943,35.78062197,582.16321896,582.16872368
2021-01-05 12:00:00,77.34781902,37.56007449,1198.04303503,1314.91292329
2021-01-05 13:00:00,10.86151287,35.56201742,598.793736,619.10623384
2021-01-05 14:00:00,10.82811953,30.03539751,623.43921912,682.17153009
2021-01-05 15:00:00,46.38532719,32.52079451,618.86938833,649.39458063
2021-01-05 16:00:00,39.38000329,36.03387815,682.64947656,787.60006578
2021-01-05 17:00:00,14.52621277,36.03620344,788.53445687,857.04655347
2021-01-05 18:00:00,15.89218565,30.7458829,1181.81975896,1255.48266607
2021-01-05 19:00:00,39.95389466,25.40389371,567.68622995,639.26231462
2021-01-05 20:00:00,34.13755996,28.72904329,624.15679034,716.88875923
2021-01-05 21:00:00,9.46885185,28.5348622,536.80524318,577.59996294
2021-01-05 22:00:00,7.92408402,23.04039889,525.54920524,546.76179756
2021-01-05 23:00:00,8.62761145,18.64720005,571.34231721,586.67757861
2021-01-06 00:00:00,18.46255884,19.2095352,1125.39185797,1126.21608902
2021-01-06 01:00:00,37.46155824,22.29087415,337.15402418,337.15402418
2021-01-06 02:00:00,21.83512975,19.70247916,1309.67942702,1310.10778485
2021-01-06 03:00:00,61.25262522,23.57605991,866.50933045,980.0420036
2021-01-06 04:00:00,17.95951987,24.78901248,1058.37107239,1059.61167223
2021-01-06 05:00:00,31.7091608,28.1868806,427.6444278,443.92825115
2021-01-06 06:00:00,16.96687056,29.37820333,1169.79097712,1170.71406889
2021-01-06 07:00:00,53.39679528,34.36880853,686.9409409,747.55513388
2021-01-06 08:00:00,18.05753038,31.59680455,1203.90833527,1264.02712683
2021-01-06 09:00:00,14.47335345,30.54512222,920.82250173,969.71468136
2021-01-06 10:00:00,13.60488391,23.73830204,696.91755164,721.05884737
2021-01-06 11:00:00,15.80518633,23.4305401,946.64434838,995.72673898
2021-01-06 12:00:00,116.42639078,35.53300153,1833.34931114,1862.82225243
2021-01-06 13:00:00,37.09961903,38.40910845,1979.05151883,2225.97714155
2021-01-06 14:00:00,23.06631425,34.07618259,968.16159217,1130.24939846
2021-01-06 15:00:00,74.68016652,42.16513061,2873.06201514,3061.88682723
2021-01-06 16:00:00,26.90123932,43.94054288,1662.57145566,2179.00038472
2021-01-06 17:00:00,83.11843905,53.87105075,1441.02002852,1496.13190298
2021-01-06 18:00:00,26.25157729,55.36339232,1672.5448,1916.36514227
2021-01-06 19:00:00,47.01914086,45.4480709,949.30817991,1081.44023968
2021-01-06 20:00:00,24.80507854,43.69170798,1527.64706976,1785.96565461
2021-01-06 21:00:00,74.71299901,51.0698058,956.81587506,971.26898713
2021-01-06 22:00:00,34.04221841,45.26438464,2252.50634175,2348.91307026
2021-01-06 23:00:00,37.07239537,46.71740693,407.7951216,407.79634906
2021-01-07 00:00:00,18.91627229,37.54566882,1170.30476911,1210.64142645
2021-01-07 01:00:00,55.94200804,41.78715893,805.71020623,839.13012055
2021-01-07 02:00:00,14.1879421,37.09698768,885.9183421,908.02829433
2021-01-07 03:00:00,53.87954404,41.25048275,901.25060015,915.95224865
2021-01-07 04:00:00,11.63194123,32.23890307,697.08159709,709.54841516
2021-01-07 05:00:00,30.87685145,31.78670779,397.98135315,401.39906887
2021-01-07 06:00:00,9.312502,27.82100874,571.63059017,614.62513211
2021-01-07 07:00:00,39.56965576,30.77149209,586.12338902,593.54483637
2021-01-07 08:00:00,17.79713339,25.32222428,1107.6978831,1139.01653679
2021-01-07 09:00:00,51.23657151,30.61488563,873.99744575,922.25828722
2021-01-07 10:00:00,20.12748392,25.79316275,1404.84632315,1529.688778
2021-01-07 11:00:00,82.80903731,35.96131933,1360.3770186,1407.75363428
2021-01-07 12:00:00,17.08372535,33.99087275,1155.37094458,1212.94450014
2021-01-07 13:00:00,122.8765997,50.21431528,2828.58347345,3071.91499258
2021-01-07 14:00:00,12.4984273,46.34699693,910.11326925,924.88362054
2021-01-07 15:00:00,93.37577912,57.14394632,2315.6260359,2521.1460362
2021-01-07 16:00:00,21.39252107,52.88051054,1422.88485326,1518.86899569
2021-01-07 17:00:00,83.54088826,61.9395683,1866.22612802,2004.98131834
2021-01-07 18:00:00,62.24300022,59.001563,1426.14123459,1680.5610059
2021-01-07 19:00:00,46.05093521,63.13973584,506.53987162,506.56028736
2021-01-07 20:00:00,4.5258399,46.23248444,527.99729029,696.97934397
2021-01-07 21:00:00,77.86708535,55.57086416,1327.68046952,1401.60753624
2021-01-07 22:00:00,8.46362151,43.44055593,839.57282906,964.85285188
2021-01-07 23:00:00,35.83870183,45.50429604,541.14132853,573.41922926
2021-01-08 00:00:00,4.17368984,34.16612484,285.28771871,287.9845987
2021-01-08 01:00:00,80.88164176,36.82878791,969.82252999,970.57970117
2021-01-08 02:00:00,9.04507271,31.54223613,587.39141782,587.92972633
2021-01-08 03:00:00,86.52082773,43.25580582,1748.76830751,1903.45821005
2021-01-08 04:00:00,15.55768804,34.35446335,971.20833184,980.13434647
2021-01-08 05:00:00,48.99451295,40.14459069,587.9336944,587.93415545
2021-01-08 06:00:00,4.52961473,35.67186397,262.43935645,262.71765439
2021-01-08 07:00:00,25.8572751,38.769519,310.28686546,310.28730116
2021-01-08 08:00:00,7.8455026,28.33578484,445.96625915,462.88465345
2021-01-08 09:00:00,71.89514685,37.31436686,718.95146846,718.95146846
2021-01-08 10:00:00,32.98593926,29.66652565,2130.64692568,2210.05793019
2021-01-08 11:00:00,5.61799418,28.24656938,319.21993989,320.2256681
2021-01-08 12:00:00,43.24230436,27.4248253,685.13884292,778.36147841
2021-01-08 13:00:00,26.81242088,30.60808332,775.02664654,1045.68441434
2021-01-08 14:00:00,7.28423707,27.95479217,642.0810949,757.5606557
2021-01-08 15:00:00,13.40338577,28.74877548,733.16998101,911.43023257
2021-01-08 16:00:00,6.88000128,19.46089754,454.13277319,543.52010121
2021-01-08 17:00:00,74.56112154,25.4002093,671.05009385,671.05009385
2021-01-08 18:00:00,21.52688598,27.67290813,359.07134954,409.01083371
2021-01-08 19:00:00,21.38909313,24.55102081,331.21215027,427.78186264
2021-01-08 20:00:00,6.0365014,21.58303231,659.91353185,766.63567771
2021-01-08 21:00:00,36.65904347,25.77943322,584.42254579,659.86278247
2021-01-08 22:00:00,6.09372544,24.73519603,392.5921878,402.18587916
2021-01-08 23:00:00,89.27350772,36.50569695,1475.83541875,1517.64963121
2021-01-09 00:00:00,7.82052969,26.97132669,468.74423099,469.23178143
2021-01-09 01:00:00,39.22698321,29.49991201,313.81586569,313.81586569
2021-01-09 02:00:00,6.93471711,27.43500115,374.11045728,374.47472372
2021-01-09 03:00:00,56.59838831,34.65812785,509.38549482,509.38549482
2021-01-09 04:00:00,5.01709152,30.137849,270.7316698,270.92294188
2021-01-09 05:00:00,44.02149536,35.55610185,484.2361717,484.23644893
2021-01-09 06:00:00,13.91082386,24.79000415,709.06526218,709.452017
2021-01-09 07:00:00,33.34303249,28.43607598,66.68606498,66.68606498
2021-01-09 08:00:00,13.1633697,24.71270262,714.21928916,776.6388122
2021-01-09 09:00:00,45.7914883,30.26366993,592.45857613,595.28934789
2021-01-09 10:00:00,3.13547642,22.62611109,199.67818918,222.6188257
2021-01-09 11:00:00,36.3240871,27.09853903,508.53095505,508.53721934
2021-01-09 12:00:00,14.48831987,22.87951396,842.61316818,883.78751179
2021-01-09 13:00:00,44.21579564,27.20879565,397.94216077,397.94216077
2021-01-09 14:00:00,6.06789254,23.31234708,363.67336059,364.07355244
2021-01-09 15:00:00,5.82104038,22.26344289,327.46161129,401.65178645
2021-01-09 16:00:00,4.95752668,16.4300198,171.88418946,188.38601366
2021-01-09 17:00:00,84.29882062,28.02478326,1285.67785452,1348.78113
2021-01-09 18:00:00,17.22284672,25.29603464,1098.87555525,1119.48503698
2021-01-09 19:00:00,31.08930445,27.66760386,457.30830319,466.33956672
2021-01-09 20:00:00,8.1664061,22.51769107,484.22613734,489.98436629
2021-01-09 21:00:00,19.57143862,24.44676908,237.33721841,274.00014065
2021-01-09 22:00:00,17.4280564,26.10491423,1185.01124997,1289.67617386
2021-01-09 23:00:00,56.35806301,33.44784799,450.86450407,450.86450407
2021-01-10 00:00:00,13.29804535,23.30488009,677.90021216,678.20031261
2021-01-10 01:00:00,47.03096437,27.56318261,470.30964372,470.30964372
2021-01-10 02:00:00,2.94161777,23.54208452,173.08529809,173.55544825
2021-01-10 03:00:00,32.99678527,27.08928154,263.97428218,263.97428218
2021-01-10 04:00:00,12.14458311,26.02830218,673.06105063,680.09665439
2021-01-10 05:00:00,66.65646934,33.0609326,466.59528541,466.59528541
2021-01-10 06:00:00,7.34134963,26.05854498,410.87190979,411.11557904
2021-01-10 07:00:00,41.9099584,30.14596113,419.09958398,419.09958398
2021-01-10 08:00:00,7.49848569,24.49846417,442.00607696,442.4106558
2021-01-10 09:00:00,47.68800016,30.89080451,524.56777185,524.56800176
2021-01-10 10:00:00,9.65585109,27.55638535,614.79703048,627.63032115
2021-01-10 11:00:00,26.52434844,29.61063754,212.19478752,212.19478752
2021-01-10 12:00:00,15.01907762,22.23386729,894.04326142,1066.35451105
2021-01-10 13:00:00,5.85148142,22.02102897,408.72283965,409.60369909
2021-01-10 14:00:00,5.17246751,16.77281599,286.69362602,315.52051839
2021-01-10 15:00:00,50.63814712,22.93562477,688.99988171,708.93405974
2021-01-10 16:00:00,3.15700139,16.57405351,185.88404795,186.26308198
2021-01-10 17:00:00,53.67632221,22.86269224,1057.7951309,1127.20276636
2021-01-10 18:00:00,6.95519346,20.06709868,473.46431297,514.68431639
2021-01-10 19:00:00,21.59202434,21.00609106,252.29446014,259.10429204
2021-01-10 20:00:00,5.59436574,20.96936025,354.71303273,369.22813873
2021-01-10 21:00:00,27.93082391,24.22055402,364.12554536,446.89318259
2021-01-10 22:00:00,14.45978336,19.05221634,1067.06617063,1142.32288533
2021-01-10 23:00:00,65.06888396,27.896771,972.61994351,976.03325939
2021-01-11 00:00:00,42.04177965,26.23469349,2522.21305261,2522.50677894
2021-01-11 01:00:00,72.21270768,35.55719552,722.12707683,722.12707683
2021-01-11 02:00:00,12.15349001,34.20883347,776.97335031,777.82336046
2021-01-11 03:00:00,66.90458908,42.96743681,1070.46178734,1070.47342535
2021-01-11 04:00:00,18.54827927,41.62707329,1291.32417917,1316.92782848
2021-01-11 05:00:00,122.1778877,57.01537391,1710.47971503,1710.49042774
2021-01-11 06:00:00,7.72482655,48.82336571,555.79867076,556.18751186
2021-01-11 07:00:00,13.7145414,44.77661738,1167.08267699,1412.5977638
2021-01-11 08:00:00,25.1422299,38.05226342,1438.67295069,1634.24494329
2021-01-11 09:00:00,25.62026196,39.97608798,1341.53570262,1383.49414566
2021-01-11 10:00:00,16.39634617,32.76062471,1036.76037112,1082.1588472
2021-01-11 11:00:00,27.92018208,34.09946797,427.00454337,474.64309535
2021-01-11 12:00:00,29.5800957,20.87121197,513.14342087,562.02181838
2021-01-11 13:00:00,51.53256735,27.12946065,1142.86563614,1185.249049
2021-01-11 14:00:00,43.4597862,31.37878134,863.48562176,1216.8740135
2021-01-11 15:00:00,54.3411541,35.55005622,896.24132797,1086.82308201
2021-01-11 16:00:00,45.20501836,38.34787857,180.82007342,180.82007342
2021-01-11 17:00:00,129.46620582,54.50071566,1520.69392085,1553.59446988
2021-01-11 18:00:00,47.26791842,57.26467799,926.62214564,1370.76963432
2021-01-11 19:00:00,61.84352872,61.87373985,1193.71114346,1422.40116045
2021-01-11 20:00:00,13.30140288,56.41214493,1525.81948194,1902.10061173
2021-01-11 21:00:00,33.4202782,54.9779295,396.36194082,401.0433384
2021-01-11 22:00:00,29.25059744,51.39356426,1958.46064824,2340.04779502
2021-01-11 23:00:00,10.86402894,46.48770863,699.68833118,912.57843134
2021-01-12 00:00:00,11.35203814,29.61425611,780.81743397,783.29063163
2021-01-12 01:00:00,15.65248874,25.09776615,234.78354692,234.78733107
2021-01-12 02:00:00,5.94172835,17.11179467,706.50839153,736.7743149
2021-01-12 03:00:00,18.30161146,17.82611018,1762.50880425,1830.16114629
2021-01-12 04:00:00,13.10827082,14.92439484,769.78344757,786.49624914
2021-01-12 05:00:00,229.67046746,43.55580484,2067.0342071,2067.0342071
2021-01-12 06:00:00,32.39405402,46.63152271,1910.88730052,1911.24918737
2021-01-12 07:00:00,64.60649826,54.23930273,646.06498262,646.06498262
2021-01-12 08:00:00,14.93838221,54.13728751,890.2469427,896.30293231
2021-01-12 09:00:00,12.05860157,55.01112654,753.09488106,783.8091018
2021-01-12 10:00:00,5.35261748,53.16127026,230.02265607,230.16255144
2021-01-12 11:00:00,40.19859991,57.03131727,643.73555338,723.57479843
2021-01-12 12:00:00,14.14689409,26.24223536,865.18209624,947.84190371
2021-01-12 13:00:00,30.66419261,25.9951123,502.33712249,521.29127441
2021-01-12 14:00:00,19.69689273,19.57945437,1239.56791086,1359.08559828
2021-01-12 15:00:00,30.92388209,21.86309721,571.87774408,618.47764171
2021-01-12 16:00:00,7.92066918,21.27196401,530.04448951,530.68483483
2021-01-12 17:00:00,30.60551946,24.87952144,626.95528469,734.53246695
2021-01-12 18:00:00,17.95852766,21.70236826,89.79263828,89.79263828
2021-01-12 19:00:00,26.26263553,23.43318847,325.93857523,367.67689749
2021-01-12 20:00:00,9.12868896,20.35668794,493.44720718,547.72133747
2021-01-12 21:00:00,42.80871592,23.65837697,629.90719968,684.93945474
2021-01-12 22:00:00,21.0219226,22.24381133,2373.53210485,2417.52109883
2021-01-12 23:00:00,44.21024022,27.42803576,442.10240217,442.10240217
2021-01-13 00:00:00,7.86147509,24.17888657,447.61566296,448.10408024
2021-01-13 01:00:00,123.31086257,39.22922013,1233.10862572,1233.10862572
2021-01-13 02:00:00,10.72890438,37.01011568,621.7771911,622.27645424
2021-01-13 03:00:00,77.18450842,46.7323756,617.47606737,617.47606737
2021-01-13 04:00:00,17.9364698,43.17919758,968.33861997,968.56936925
2021-01-13 05:00:00,34.86710348,45.15708057,383.53780344,383.53813831
2021-01-13 06:00:00,6.35317991,39.74892909,361.54813037,362.13125508
2021-01-13 07:00:00,78.8883081,49.89561952,1177.8609725,1183.32462148
2021-01-13 08:00:00,10.09555235,33.72200378,544.44328381,545.15982703
2021-01-13 09:00:00,11.29816563,33.80332681,699.36802389,700.4862692
2021-01-13 10:00:00,11.38448132,24.40332294,538.73188367,546.45510331
2021-01-13 11:00:00,37.67787634,27.22352388,449.20237964,452.13451604
2021-01-13 12:00:00,12.73496979,24.06179049,730.18600662,764.09818724
2021-01-13 13:00:00,30.24233988,27.47452763,302.42339883,302.42339883
2021-01-13 14:00:00,39.6705004,21.87198367,3158.93504373,3610.01553664
2021-01-13 15:00:00,42.80420894,26.5446489,625.09495343,642.06313407
2021-01-13 16:00:00,5.05999315,25.6534814,312.84191151,339.01954089
2021-01-13 17:00:00,27.70101685,27.98441505,490.53318158,498.61830328
2021-01-13 18:00:00,10.92775996,24.16296985,729.90513771,754.01543716
2021-01-13 19:00:00,70.01166268,32.34535455,1058.52777607,1120.18660294
2021-01-13 20:00:00,8.20053302,29.196525,509.75349383,524.83411316
2021-01-13 21:00:00,59.06926163,31.9677766,851.32927127,886.03892439
2021-01-13 22:00:00,2.42203753,26.19889497,130.44434541,130.79002636
2021-01-13 23:00:00,55.37643041,33.38695744,1220.29712922,1495.16362115
2021-01-14 00:00:00,8.7728868,30.68293886,634.0569504,640.42073617
2021-01-14 01:00:00,52.54978505,36.62894245,525.49785048,525.49785048
2021-01-14 02:00:00,7.62632128,27.71675082,457.01746951,457.57927689
2021-01-14 03:00:00,216.84840847,57.52359017,1734.78726778,1734.78726778
2021-01-14 04:00:00,5.66647303,49.89462037,503.70473608,504.31610005
2021-01-14 05:00:00,27.30434677,53.44923597,2863.85533905,3576.86942708
2021-01-14 06:00:00,29.05741699,49.68937691,1946.21960897,1946.84693836
2021-01-14 07:00:00,23.70220956,51.82213731,237.02209559,237.02209559
2021-01-14 08:00:00,10.03557756,45.74867909,591.59232475,592.09907629
2021-01-14 09:00:00,41.89193256,50.64376642,619.1555389,670.27092099
2021-01-14 10:00:00,5.57507816,20.46186209,538.89836531,563.08289387
2021-01-14 11:00:00,34.61908265,24.59794918,276.95266121,276.95266121
2021-01-14 12:00:00,6.43209539,21.61619898,415.22763324,514.56763148
2021-01-14 13:00:00,54.63151287,25.26964125,928.61662375,983.36723173
2021-01-14 14:00:00,53.40251594,29.51254216,3675.38751444,3951.78617958
2021-01-14 15:00:00,38.62635848,33.59693944,630.40551923,733.90081113
2021-01-14 16:00:00,5.63699234,28.41766226,326.32661353,326.94555594
2021-01-14 17:00:00,48.31375746,34.52318788,912.88941087,1062.9026642
2021-01-14 18:00:00,5.74714165,30.39862488,395.42524345,419.54134024
2021-01-14 19:00:00,18.74065824,32.156991,187.40658235,187.40658235
2021-01-14 20:00:00,7.74230507,25.45853274,330.74741253,433.56908414
2021-01-14 21:00:00,20.0145396,20.68882183,597.67226219,600.43618799
2021-01-14 22:00:00,80.15258299,26.62113962,5585.99251753,5690.83339232
2021-01-14 23:00:00,55.76716307,33.78259258,1107.10116048,1115.34326146
2021-01-15 00:00:00,5.17229589,27.61952664,289.24577265,289.64856993
2021-01-15 01:00:00,68.63974121,36.60418372,751.03644535,755.03715329
2021-01-15 02:00:00,4.067083,34.50795869,207.07861387,207.42123313
2021-01-15 03:00:00,49.03150934,40.40641644,539.33084211,539.34660278
2021-01-15 04:00:00,7.83645115,38.66668952,447.52731517,454.51416687
2021-01-15 05:00:00,53.36846752,34.84038731,373.57927261,373.57927261
2021-01-15 06:00:00,6.8943597,27.85855826,413.20280413,413.66158221
2021-01-15 07:00:00,69.84461687,37.09746126,419.06770124,419.06770124
2021-01-15 08:00:00,26.05014532,31.01323327,1628.68747611,1641.15915518
2021-01-15 09:00:00,38.99846919,36.0034313,506.0623592,506.98009945
2021-01-15 10:00:00,8.42597921,30.20264128,583.57007002,589.81854469
2021-01-15 11:00:00,26.34472602,32.84668055,394.16361422,395.17089034
2021-01-15 12:00:00,10.92007018,26.78262378,360.14362569,360.36231584
2021-01-15 13:00:00,9.5108365,27.15640618,342.02794574,342.39011395
2021-01-15 14:00:00,17.40534822,19.66508209,1078.30718876,1375.02250934
2021-01-15 15:00:00,40.58039877,21.74083258,589.07129616,608.70598158
2021-01-15 16:00:00,12.92765676,18.01643081,753.85692032,892.0083164
2021-01-15 17:00:00,43.95971508,23.09267879,638.57930271,703.35544123
2021-01-15 18:00:00,4.01736328,19.90305554,252.46001481,253.09388692
2021-01-15 19:00:00,34.68643115,23.29824997,654.42540895,728.41505419
2021-01-15 20:00:00,7.84841668,23.06076142,462.64269957,463.05658385
2021-01-15 21:00:00,32.89466117,25.27352041,574.36762142,592.10390113
2021-01-15 22:00:00,8.39417375,20.67548827,548.14129225,579.19798866
2021-01-15 23:00:00,88.3335577,31.44775983,530.00134622,530.00134622
2021-01-16 00:00:00,8.24774654,26.34605004,500.4393292,527.85577882
2021-01-16 01:00:00,19.85065934,28.60794948,238.20734613,238.20791203
2021-01-16 02:00:00,15.73068048,25.89998509,990.45306543,991.03286998
2021-01-16 03:00:00,78.59006121,36.00593431,471.54036725,471.54036725
2021-01-16 04:00:00,4.13656729,31.89763519,198.33650476,198.55523015
2021-01-16 05:00:00,75.90727799,41.54236436,979.33598868,986.79461393
2021-01-16 06:00:00,8.34916609,30.11602271,408.9026906,409.10913863
2021-01-16 07:00:00,4.51655118,29.5829948,185.08133374,185.17859853
2021-01-16 08:00:00,4.15840824,27.34124464,149.66461021,149.70269679
2021-01-16 09:00:00,24.81695438,28.63928377,351.3269407,372.25431567
2021-01-16 10:00:00,2.91919266,17.82915969,171.83487073,172.232367
2021-01-16 11:00:00,57.00415568,25.38167232,570.04155685,570.04155685
